season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025095,23,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,False,,,2.0,10.0,9.0,19.0,,,11.0,5.0,1.0,,1.0,,,,,1.0,4.0,,,0.352639,0.1465,,,1.0,,,,,,1.0,,,,,,,90.0,,,,,,,,7.0,1.0,,7.7,,,1.0,117.14718486391,2.0,1.0,,,5.0,,14.0,10.0,24.0,5.67,20.525865048762,2,1.0,37.0,1.0,3.0,,
2025-26,14025095,23,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,False,,,3.0,8.0,11.0,19.0,1.0,,6.0,1.0,1.0,,,,,,,1.0,3.0,,,0.195471,0.0633,,,1.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,11.0,1.0,,7.4,,,1.0,60.076201084867,7.0,,,,8.0,,14.0,12.0,26.0,39.27,28.135294276051,1,2.0,47.0,,1.0,,1.0
2025-26,14025095,23,91,Bournemouth,Home,1184308,551483,Álex Jiménez,alex-jimenez,D,False,,,,6.0,3.0,9.0,2.0,1.0,8.0,5.0,,,,2.0,,,,9.0,3.0,,,0.00525089,0.4318,0.8782,2.0,0.0,1.0,,,,4.0,,,,,,,,85.0,2.0,2.0,,,,,,7.0,1.0,,7.4,,,,78.147380979412,1.0,4.0,,,,,10.0,3.0,13.0,59.955,6.4105753251951,2,1.0,32.0,,,1.0,1.0
2025-26,14025095,23,91,Bournemouth,Home,1398550,550596,Dominic Sadi,sadi-dominic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025095,23,91,Bournemouth,Home,1406130,620487,Veljko Milosavljević,milosavljevic-veljko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025095,23,91,Bournemouth,Home,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,False,,,2.0,9.0,7.0,16.0,1.0,,8.0,1.0,,,,1.0,,,1.0,4.0,1.0,,,0.00609814,,,,0.0,,,,,,,,,,,,,67.0,,,,,,,,10.0,,,6.3,,,,54.849898091708,3.0,1.0,,,2.0,,12.0,10.0,22.0,15.225,,0,,35.0,2.0,1.0,,
2025-26,14025095,23,91,Bournemouth,Home,1476524,614574,Alex Tóth,alex-toth,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.0001042,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,2.0,,,6.5,,,,,,,,,,,2.0,,2.0,,,0,,3.0,1.0,,,
2025-26,14025095,23,91,Bournemouth,Home,2023409,606774,Remy Rees-Dottin,remy-rees-dottin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025095,23,91,Bournemouth,Home,2082108,678552,Malcom Dacosta,malcom-dacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025152,24,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,14.0,21.0,35.0,1.0,,5.0,3.0,,,,1.0,,,,3.0,3.0,,,0.0027477,,,1.0,0.0,,,,,1.0,,,,,,,,89.0,,1.0,,,,,,6.0,,,6.8,,,,21.85817984248,2.0,,,,2.0,,18.0,22.0,40.0,-5.055631648459,,0,3.0,54.0,,,,2.0
2025-26,14025152,24,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,True,1.0,,,2.0,3.0,5.0,,,4.0,3.0,,,,,,,,1.0,4.0,,,0.0665468,,,,0.0,,,,,,1.0,,,,,,,22.0,,,,,,,,5.0,,,6.9,,,,82.665470798137,1.0,2.0,1.0,,1.0,,5.0,4.0,9.0,-45.504228161182,,0,2.0,18.0,,1.0,1.0,2.0
2025-26,14025152,24,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,1.0,,1.0,,,2.0,,,,,,,,,2.0,,,,0.00021968,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,3.0,,,6.6,,,,11.194149754356,1.0,2.0,,,,,1.0,,1.0,5.4414987965911,,0,,5.0,1.0,,,
2025-26,14025152,24,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,,,3.0,25.0,28.0,53.0,,1.0,17.0,3.0,,,,,,,1.0,1.0,6.0,,,0.0224304,,,,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,,8.0,1.0,,7.6,,,,148.06689074565,1.0,1.0,1.0,,8.0,,30.0,29.0,59.0,52.796754677397,26.365468344029,0,2.0,73.0,,2.0,1.0,1.0
2025-26,14025152,24,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,7.0,26.0,54.0,80.0,3.0,2.0,25.0,3.0,,,,,,,,5.0,3.0,,,0.0196193,0.062,,2.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,14.0,,,7.3,,,1.0,162.9017272827,8.0,,,,15.0,,35.0,57.0,92.0,89.397272044896,,1,1.0,113.0,2.0,,,
2025-26,14025152,24,91,Bournemouth,Away,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,1.0,4.0,2.0,14.0,16.0,,,5.0,8.0,,,,,,,,,,,,0.00055019,,,,0.0,,1.4017,1.0,,,,,,,,,,90.0,,,,,,,,7.0,,1.0,9.5,2.0,7.0,,26.859755119137,1.0,,,1.0,10.0,,8.0,14.0,22.0,23.148017775014,,0,,40.0,,,,
2025-26,14025152,24,91,Bournemouth,Away,913762,436416,Christos Mandas,christos-mandas,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025152,24,91,Bournemouth,Away,962408,242882,Bafodé Diakité,bafode-diakite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025152,24,91,Bournemouth,Away,991478,489888,Amine Adli,amine-adli,F,False,1.0,,,21.0,3.0,24.0,,1.0,13.0,3.0,,1.0,,,,,1.0,3.0,3.0,,,0.0784891,0.2977,0.237,3.0,1.0,,,,,,3.0,,,,,,,68.0,1.0,,,,,,,12.0,1.0,,6.7,,,1.0,94.821466360947,2.0,,7.0,,,,23.0,4.0,27.0,31.663705866684,14.823322839364,2,1.0,47.0,2.0,1.0,,
2025-26,14025152,24,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,,3.0,2.0,5.0,3.0,2.0,4.0,1.0,,,,,,,1.0,4.0,5.0,,,0.00949768,,,,0.0,,,,,,1.0,,,,,,,85.0,,,,,,,,9.0,1.0,,6.5,,,,44.675061016595,3.0,1.0,,,,2.0,10.0,3.0,13.0,16.731004644681,23.171769052017,0,1.0,23.0,,1.0,1.0,
2025-26,14025152,24,91,Bournemouth,Away,999028,494521,Adrien Truffert,truffert-adrien,D,False,,,2.0,27.0,19.0,46.0,3.0,3.0,19.0,5.0,,,,1.0,,,,6.0,7.0,,,0.010446,,,1.0,0.0,,,,,3.0,,,,,,,,90.0,,,,,,,,10.0,2.0,,7.1,,,,178.52669109728,3.0,1.0,,,3.0,,31.0,21.0,52.0,110.33547942755,38.589559929436,0,3.0,80.0,2.0,1.0,,1.0
2025-26,14025152,24,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,False,,,1.0,11.0,24.0,35.0,,3.0,19.0,9.0,,,1.0,1.0,,,1.0,5.0,8.0,,,0.00973449,0.8233,0.9631,2.0,0.0,1.0,,,,3.0,1.0,,,,,,,90.0,1.0,,,,,,,11.0,,,7.4,,,,136.69647875931,2.0,2.0,,,3.0,,16.0,25.0,41.0,58.612080505718,,2,2.0,66.0,2.0,2.0,1.0,1.0
2025-26,14025152,24,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,False,,,3.0,11.0,46.0,57.0,2.0,3.0,18.0,3.0,,,,2.0,,,2.0,8.0,4.0,,1.0,0.00227439,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,9.0,,,6.6,,,,135.02166301622,7.0,,,,7.0,,15.0,48.0,63.0,63.626862221425,,0,1.0,78.0,1.0,,,1.0
2025-26,14025152,24,91,Bournemouth,Away,1184308,551483,Álex Jiménez,alex-jimenez,D,False,,,,9.0,5.0,14.0,1.0,,11.0,7.0,,,,,,,1.0,8.0,7.0,,,0.03459,0.0313,0.108,2.0,0.0,,,,,,,,,,,,,86.0,1.0,,,,,,,12.0,2.0,,6.6,,,,104.21404004051,,8.0,1.0,,,,11.0,6.0,17.0,45.165929791697,41.835805500783,1,2.0,37.0,2.0,1.0,4.0,2.0
2025-26,14025152,24,91,Bournemouth,Away,1406130,620487,Veljko Milosavljević,milosavljevic-veljko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025152,24,91,Bournemouth,Away,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,False,1.0,,1.0,11.0,3.0,14.0,1.0,,8.0,4.0,1.0,,,,,,3.0,9.0,2.0,,,0.176951,0.088,0.1498,2.0,0.0,1.0,,,,,1.0,,,,,,,68.0,1.0,,,,,,,12.0,1.0,,7.5,,,1.0,106.82734085796,,3.0,1.0,,2.0,,17.0,3.0,20.0,40.550779431328,27.083861781511,2,1.0,33.0,,1.0,,1.0
2025-26,14025152,24,91,Bournemouth,Away,1464966,499604,Rayan,rayan,M,True,,,2.0,8.0,1.0,9.0,3.0,1.0,5.0,1.0,1.0,,,,,,1.0,4.0,2.0,,,0.596004,,,,1.0,,,,,,2.0,,,,,,,22.0,,,,,,,,3.0,2.0,,7.5,,,,95.205334362971,1.0,1.0,,,2.0,,9.0,1.0,10.0,83.60542154415,66.817617443026,0,,15.0,1.0,,1.0,
2025-26,14025152,24,91,Bournemouth,Away,1476524,614574,Alex Tóth,alex-toth,M,True,,,,1.0,2.0,3.0,,,1.0,3.0,,,,1.0,,,,1.0,2.0,,,0.0016747,0.0565,,,0.0,,,,,1.0,,,,,,,,10.0,,,,,,,,1.0,,,6.6,,,1.0,3.05,,,,,,,1.0,2.0,3.0,2.7214040598839,,1,1.0,8.0,1.0,1.0,,
2025-26,14025152,24,91,Bournemouth,Away,2023409,606774,Remy Rees-Dottin,remy-rees-dottin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025152,24,91,Bournemouth,Away,2082108,678552,Malcom Dacosta,malcom-dacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025155,25,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,True,,,,,,,,,,,,,,,,,,,,,,8.24e-06,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,1.0,,,6.6,,,,,,,1.0,,,,0.0,,,,,0,,2.0,,,,
2025-26,14025155,25,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,True,,,,9.0,,9.0,,,5.0,2.0,,,1.0,,,,,1.0,,,,0.00279848,0.2595,0.713,,0.0,,,,,1.0,,,,,,,,25.0,2.0,,,,,,,3.0,,,6.4,,,,65.004197090581,1.0,1.0,,,1.0,,11.0,,11.0,10.52315764063,,3,,17.0,,,,
2025-26,14025155,25,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,0.00188067,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,4.037960995354,,,,,,,1.0,,1.0,0.7550816180416,,0,,1.0,,,,
2025-26,14025155,25,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,3.0,,3.0,25.0,12.0,37.0,3.0,,15.0,9.0,,,,,,,,3.0,4.0,,,0.204817,,,,0.0,,,,,2.0,2.0,,,,,,,90.0,,,,,,,,20.0,2.0,,7.1,,,,128.11036186902,2.0,,9.0,,7.0,,35.0,13.0,48.0,67.426767738448,47.385093225474,0,2.0,70.0,3.0,2.0,,1.0
2025-26,14025155,25,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,4.0,20.0,24.0,44.0,2.0,1.0,18.0,6.0,1.0,,,1.0,,,1.0,4.0,2.0,,,0.247468,0.2369,0.0542,,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,,16.0,3.0,,6.8,,,1.0,179.73759902678,5.0,,,,9.0,,29.0,26.0,55.0,77.190125619734,72.645870728844,2,1.0,70.0,2.0,,,
2025-26,14025155,25,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.00607801,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,2.0,,,6.6,,,,,,,,,,,3.0,,3.0,,,0,,3.0,,,,
2025-26,14025155,25,91,Bournemouth,Home,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,,3.0,3.0,16.0,19.0,,,5.0,6.0,,,,,,,,,,,,0.0001793,,,,0.0,,0.3316,,,,,,,,,,,90.0,,,,,,,,3.0,,,7.3,2.0,3.0,,37.456477694704,1.0,,,,6.0,,4.0,18.0,22.0,16.299730715905,,0,,29.0,,,,
2025-26,14025155,25,91,Bournemouth,Home,913762,436416,Christos Mandas,christos-mandas,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025155,25,91,Bournemouth,Home,962408,242882,Bafodé Diakité,bafode-diakite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025155,25,91,Bournemouth,Home,991478,489888,Amine Adli,amine-adli,F,False,,,1.0,16.0,14.0,30.0,3.0,4.0,13.0,3.0,,,,,,,,3.0,7.0,,,0.855994,0.0557,,,0.0,,,,,1.0,4.0,,,,,,,90.0,,,,,,,,19.0,4.0,,8.1,,,1.0,144.57228223191,,,8.0,,1.0,2.0,23.0,16.0,39.0,83.096295598338,71.466418817119,1,1.0,58.0,2.0,2.0,,1.0
2025-26,14025155,25,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,,7.0,3.0,10.0,1.0,3.0,5.0,2.0,,2.0,,1.0,,,1.0,4.0,4.0,,,0.107446,0.5686,0.6392,1.0,0.0,,,,,,3.0,,,,,,,89.0,2.0,,,,,,,6.0,1.0,,6.3,,,2.0,70.146788909242,1.0,,,,,,9.0,3.0,12.0,17.89788041676,43.663401424992,4,,23.0,3.0,1.0,,
2025-26,14025155,25,91,Bournemouth,Home,999028,494521,Adrien Truffert,truffert-adrien,D,False,,,1.0,15.0,19.0,34.0,2.0,1.0,16.0,6.0,,,,,,,3.0,9.0,2.0,,,0.0113061,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,11.0,2.0,,6.0,,,,189.51506072884,4.0,4.0,3.0,,2.0,,15.0,20.0,35.0,128.55015591484,78.40045318422,0,,61.0,1.0,,1.0,
2025-26,14025155,25,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,False,,,3.0,23.0,25.0,48.0,2.0,,27.0,7.0,,,1.0,1.0,,,1.0,4.0,1.0,,,0.0106006,0.153,0.0262,,0.0,,,,,2.0,1.0,,,,,,,90.0,1.0,1.0,,,,,,13.0,3.0,,6.7,,,1.0,262.00268472207,1.0,,1.0,,6.0,,31.0,26.0,57.0,108.87058927946,72.828341438072,3,,71.0,1.0,1.0,,
2025-26,14025155,25,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,False,,,5.0,14.0,26.0,40.0,5.0,3.0,11.0,6.0,,,,,,,,5.0,4.0,,,0.0592484,,,1.0,1.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,,16.0,,,7.1,,,,72.901305599817,9.0,,,,10.0,,19.0,29.0,48.0,27.229910123099,,0,1.0,71.0,1.0,1.0,,
2025-26,14025155,25,91,Bournemouth,Home,1184308,551483,Álex Jiménez,alex-jimenez,D,False,,,3.0,17.0,15.0,32.0,,,19.0,4.0,,,,1.0,,,3.0,6.0,7.0,,,0.0215191,,,,0.0,,,,,,1.0,,,,,,,86.0,,1.0,,,,,,16.0,5.0,,6.9,,,,285.62119361579,,2.0,2.0,,4.0,,22.0,15.0,37.0,136.73289076116,138.41719320877,0,5.0,67.0,1.0,2.0,,4.0
2025-26,14025155,25,91,Bournemouth,Home,1406130,620487,Veljko Milosavljević,milosavljevic-veljko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025155,25,91,Bournemouth,Home,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,False,,,,7.0,10.0,17.0,3.0,1.0,6.0,4.0,,1.0,1.0,,,,,4.0,2.0,,,0.0160348,0.6426,0.0427,1.0,0.0,,,,,,1.0,,,,,,,65.0,2.0,,,,,,,6.0,,,6.5,,,1.0,43.938516078604,1.0,1.0,1.0,,,1.0,8.0,11.0,19.0,20.20021822565,,4,,30.0,3.0,,1.0,
2025-26,14025155,25,91,Bournemouth,Home,1464966,499604,Rayan,rayan,M,False,,,2.0,15.0,6.0,21.0,1.0,4.0,17.0,2.0,,,1.0,1.0,,,1.0,5.0,7.0,,,0.0157134,0.1642,0.6604,,0.0,1.0,,,1.0,,1.0,,,,,,,87.0,1.0,,,,,,,12.0,6.0,,7.9,,,1.0,238.57161407141,,3.0,2.0,,2.0,,20.0,6.0,26.0,81.136478446164,121.26862703683,3,,43.0,2.0,2.0,1.0,
2025-26,14025155,25,91,Bournemouth,Home,1476524,614574,Alex Tóth,alex-toth,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025155,25,91,Bournemouth,Home,2082108,678552,Malcom Dacosta,malcom-dacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025191,26,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,True,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,0,,2.0,,1.0,,
2025-26,14025191,26,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,2.0,23.0,13.0,36.0,1.0,2.0,13.0,3.0,,,1.0,,,,1.0,3.0,5.0,,1.0,0.0515273,0.027,,1.0,0.0,,,,,,1.0,,,,,,,80.0,,,,,,,,13.0,3.0,,6.7,,,,177.17316605176,,1.0,2.0,,2.0,,26.0,19.0,45.0,74.622371934945,96.940323508433,1,,55.0,,2.0,1.0,
2025-26,14025191,26,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,,6.0,6.0,7.0,2.0,3.0,1.0,,,1.0,,,,,10.0,2.0,,,0.00010216,0.088,,3.0,0.0,,,,,,,,,,,,,32.0,,,,,,,,4.0,1.0,,6.0,,,1.0,25.927923159352,1.0,,,,,,2.0,6.0,8.0,22.413243167225,18.320548572573,2,,15.0,2.0,1.0,,
2025-26,14025191,26,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,True,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,3.0,,,,2.625e-05,,,1.0,0.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,0.0,,6.3,,,,17.884014761792,1.0,,,,,,1.0,1.0,2.0,12.945423424263,,0,,4.0,,,,
2025-26,14025191,26,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025191,26,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,2.0,14.0,22.0,36.0,3.0,,17.0,4.0,,,,,,,,4.0,2.0,,,0.00294164,,,1.0,0.0,,,,,,,,,,,,,90.0,,3.0,,,,,,13.0,2.0,,6.7,,,,165.34469404625,3.0,,,,9.0,,21.0,27.0,48.0,113.22156908968,53.952807153264,0,1.0,57.0,1.0,1.0,,
2025-26,14025191,26,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,5.007e-05,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,,0.0,,6.6,,,,5.4981364115489,1.0,,,,,,,2.0,2.0,-1.0229160757988,,0,,4.0,,,,
2025-26,14025191,26,91,Bournemouth,Away,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,1.0,3.0,1.0,14.0,15.0,,1.0,5.0,7.0,,,,,,,,,1.0,,1.0,0.000329,,,,0.0,,1.4692,,,,,,,,,,,90.0,,,,,1.0,,,13.0,0.0,1.0,7.4,4.0,5.0,,23.094018577384,1.0,,,1.0,15.0,,11.0,17.0,28.0,20.039252713402,,0,,40.0,,,,
2025-26,14025191,26,91,Bournemouth,Away,913762,436416,Christos Mandas,christos-mandas,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025191,26,91,Bournemouth,Away,962408,242882,Bafodé Diakité,bafode-diakite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025191,26,91,Bournemouth,Away,991478,489888,Amine Adli,amine-adli,F,False,,,,14.0,3.0,17.0,4.0,4.0,7.0,3.0,,,1.0,1.0,,,,9.0,10.0,,,0.0155571,0.749,0.9853,1.0,0.0,1.0,,,,,,,,,,,,80.0,1.0,,,,,,,12.0,2.0,,7.6,,,,69.082695483423,1.0,3.0,,,1.0,,20.0,6.0,26.0,28.398167577974,40.272355392107,2,4.0,39.0,,2.0,,4.0
2025-26,14025191,26,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,,7.0,1.0,8.0,,,5.0,1.0,,,,,,,,,,,,0.00851417,0.1158,0.2895,,0.0,,,,,,,,,,,,,58.0,2.0,,,,,,,3.0,0.0,,6.4,,,,37.838997859443,1.0,,,,,,9.0,2.0,11.0,9.6901601078326,,2,,14.0,,,,
2025-26,14025191,26,91,Bournemouth,Away,999028,494521,Adrien Truffert,truffert-adrien,D,False,1.0,,1.0,13.0,11.0,24.0,5.0,,14.0,5.0,1.0,,,,,,1.0,8.0,4.0,,,0.492343,0.0191,,2.0,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,14.0,1.0,,7.3,,,1.0,110.11761050544,6.0,,5.0,,4.0,,17.0,15.0,32.0,35.030620793514,26.575710790118,1,4.0,58.0,1.0,,,
2025-26,14025191,26,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,False,,,3.0,23.0,27.0,50.0,1.0,,26.0,7.0,,,,1.0,,,,3.0,5.0,,,0.0398979,,,1.0,0.0,,,,,4.0,1.0,,,,,,,90.0,,,,,,,,8.0,1.0,,7.0,,,,227.42299195788,2.0,1.0,,,7.0,,29.0,28.0,57.0,61.770473887275,40.375269460401,0,3.0,70.0,,2.0,,1.0
2025-26,14025191,26,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,False,,,1.0,7.0,33.0,40.0,2.0,8.0,20.0,2.0,1.0,,,,,,,2.0,12.0,,,0.223918,,,,1.0,,,,,3.0,1.0,,,,,,,90.0,,1.0,,,,,,13.0,1.0,,7.9,,,,158.51747020092,13.0,,,,6.0,,15.0,35.0,50.0,80.2564167431,29.759245974991,0,3.0,77.0,,2.0,,1.0
2025-26,14025191,26,91,Bournemouth,Away,1184308,551483,Álex Jiménez,alex-jimenez,D,False,,,4.0,14.0,22.0,36.0,,2.0,16.0,9.0,,,,1.0,,,,5.0,12.0,,,0.0577896,,,3.0,0.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,,18.0,2.0,,7.7,,,,124.79682084971,2.0,3.0,1.0,,7.0,,19.0,29.0,48.0,60.972126215313,39.384229590639,0,6.0,75.0,4.0,2.0,2.0,3.0
2025-26,14025191,26,91,Bournemouth,Away,1406130,620487,Veljko Milosavljević,milosavljevic-veljko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025191,26,91,Bournemouth,Away,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,True,,,,3.0,4.0,7.0,,,3.0,1.0,,,,,,,,2.0,,,,0.164075,,,1.0,0.0,,,,,,1.0,,,,,,,32.0,,,,,,,,6.0,1.0,,6.6,,,,44.542408283935,2.0,1.0,,,1.0,,5.0,4.0,9.0,35.757833920735,35.483513016611,0,,15.0,3.0,,,
2025-26,14025191,26,91,Bournemouth,Away,1464966,499604,Rayan,rayan,M,False,1.0,,,14.0,3.0,17.0,2.0,,12.0,5.0,,,2.0,1.0,,,1.0,5.0,1.0,,,0.0982006,0.3373,0.7868,1.0,0.0,1.0,,,,,2.0,,,,,,,89.0,1.0,,,1.0,,,,7.0,3.0,,6.5,,,,188.25251359417,,,2.0,,,,15.0,3.0,18.0,59.084387388851,68.018473125787,3,,31.0,4.0,1.0,,
2025-26,14025191,26,91,Bournemouth,Away,1476524,614574,Alex Tóth,alex-toth,M,False,,,,11.0,4.0,15.0,,,5.0,2.0,,,,1.0,,,,3.0,,,,0.0753671,,,,0.0,,,,,,2.0,,,,,,,58.0,,,,,,,,8.0,2.0,,6.2,,,,74.920114551804,1.0,2.0,2.0,,,,13.0,5.0,18.0,62.218127861322,57.841428174579,0,,26.0,1.0,,,
