season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8692256,35,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,6.0,11.0,25.0,36.0,,1.0,9.0,,,,,,2.0,2.0,4.0,,,,,,,,1.0,,90.0,,,,,,,19.0,,6.7,,,1.0,,2.0,1.0,2.0,,12.0,,24.0,26.0,48.0,1,2.0,63.0,2.0,,1.0,2.0
2019-20,8692256,35,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,False,2.0,,2.0,16.0,5.0,19.0,,2.0,3.0,,,,,,,1.0,5.0,,,1.0,,,,,,3.0,72.0,,,,1.0,,,10.0,,6.7,,,,,,1.0,5.0,,2.0,,21.0,7.0,23.0,0,,37.0,1.0,2.0,1.0,
2019-20,8692256,35,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692256,35,4,Newcastle_United,Away,233826,116543,Valentino Lazaro,valentino-lazaro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,6.5,,,,,,,,,,,,,,0,,,,,,
2019-20,8692256,35,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,14.0,5.0,19.0,3.0,,3.0,,,,,,2.0,7.0,4.0,,,1.0,,,,,1.0,1.0,90.0,1.0,,,,,,8.0,,6.7,,,,,1.0,2.0,,,,1.0,14.0,8.0,22.0,1,1.0,35.0,2.0,2.0,1.0,1.0
2019-20,8692256,35,4,Newcastle_United,Away,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,True,,,,4.0,1.0,5.0,,,1.0,,,,1.0,,,1.0,4.0,,,,,,,,1.0,,12.0,,,,,,,2.0,,6.8,,,,,,,,,2.0,,4.0,3.0,7.0,0,4.0,13.0,,,,4.0
2019-20,8692256,35,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,True,,,,5.0,1.0,6.0,4.0,4.0,2.0,,,,,,,4.0,7.0,,,,,,,,,,18.0,,,,,,,7.0,,6.8,,,,,,,,,,,9.0,4.0,13.0,0,1.0,16.0,,2.0,,1.0
2019-20,8692256,35,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692265,36,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,7.0,26.0,28.0,53.0,,2.0,5.0,,1.0,,2.0,,,3.0,3.0,,,1.0,,,,,,3.0,90.0,2.0,,,,,,16.0,,7.1,,,2.0,,1.0,1.0,7.0,,8.0,,38.0,31.0,62.0,4,,78.0,,,1.0,
2019-20,8692265,36,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,4.0,,2.0,30.0,21.0,47.0,2.0,1.0,7.0,1.0,,,3.0,,2.0,7.0,6.0,,,,,1.0,,,,3.0,90.0,1.0,,,,,,17.0,,7.2,,,1.0,,2.0,,7.0,,8.0,,40.0,23.0,56.0,2,2.0,84.0,1.0,3.0,,1.0
2019-20,8692265,36,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692265,36,4,Newcastle_United,Home,233826,116543,Valentino Lazaro,valentino-lazaro,M,True,,,1.0,7.0,8.0,15.0,,,2.0,,,,,,,,,,,,,,,,,1.0,35.0,,,,,,,1.0,,6.5,,,1.0,,,,,,1.0,,7.0,8.0,15.0,1,,17.0,,,,
2019-20,8692265,36,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,28.0,13.0,41.0,,,1.0,,,2.0,,,1.0,2.0,3.0,,,,,,,,,3.0,90.0,,,,,,,4.0,,6.9,,,2.0,,1.0,1.0,2.0,,1.0,,30.0,13.0,41.0,4,3.0,53.0,,,,2.0
2019-20,8692265,36,4,Newcastle_United,Home,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,False,,,7.0,24.0,19.0,43.0,,2.0,3.0,,,1.0,4.0,,,7.0,6.0,,,3.0,,,,,1.0,1.0,86.0,,,,,,,3.0,,6.7,,,,,,1.0,,,7.0,,26.0,20.0,46.0,1,2.0,55.0,,1.0,1.0,
2019-20,8692265,36,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,True,,,,4.0,1.0,5.0,2.0,2.0,2.0,,,1.0,,,,2.0,2.0,,,,,,,,1.0,1.0,21.0,,,,,,,3.0,,6.7,,,1.0,,,,,,,,4.0,2.0,6.0,2,,11.0,2.0,,,
2019-20,8692265,36,4,Newcastle_United,Home,970375,232957,Thomas Allan,thomas-allan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692265,36,4,Newcastle_United,Home,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,2.0,3.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,6.4,,,,,,,,,,,2.0,3.0,5.0,0,,5.0,,,,
2019-20,8692265,36,4,Newcastle_United,Home,994549,,Jack Young,jack-young,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692276,37,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,2.0,,4.0,14.0,12.0,24.0,,1.0,2.0,,,2.0,2.0,,1.0,3.0,2.0,,,,,,,,,2.0,90.0,,,,,,,13.0,,6.8,,,1.0,,,,3.0,,7.0,,22.0,15.0,34.0,3,1.0,44.0,,,,1.0
2019-20,8692276,37,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,False,2.0,,2.0,20.0,13.0,31.0,1.0,2.0,7.0,1.0,,1.0,,,2.0,6.0,5.0,,1.0,3.0,,,,,1.0,4.0,90.0,,,,,,,24.0,,7.2,,,1.0,,3.0,,12.0,,6.0,,38.0,15.0,41.0,2,1.0,77.0,,2.0,,1.0
2019-20,8692276,37,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692276,37,4,Newcastle_United,Away,233826,116543,Valentino Lazaro,valentino-lazaro,M,True,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,1.0,,6.5,,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2019-20,8692276,37,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,1.0,,2.0,10.0,9.0,18.0,,,3.0,,,,1.0,,1.0,2.0,6.0,,,,,,,,,1.0,86.0,1.0,,,,,,8.0,,7.3,,,,,,,1.0,,3.0,,15.0,10.0,24.0,1,5.0,35.0,1.0,1.0,,3.0
2019-20,8692276,37,4,Newcastle_United,Away,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,False,,,5.0,11.0,21.0,32.0,,3.0,3.0,,,1.0,1.0,,,4.0,6.0,,,3.0,,,,,3.0,,90.0,,,,,,,11.0,,7.1,,,,,2.0,1.0,,,5.0,,20.0,22.0,42.0,1,1.0,55.0,1.0,1.0,1.0,
2019-20,8692276,37,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,True,,,1.0,6.0,2.0,8.0,,,,,,,,,,1.0,,,,,,,,,,1.0,16.0,,,,,,,1.0,,6.5,,,,,,1.0,,,1.0,,6.0,2.0,8.0,0,,11.0,,,,
2019-20,8692276,37,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692286,38,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,5.0,10.0,16.0,26.0,,,6.0,1.0,,,2.0,,,4.0,,,,2.0,1.0,,,,1.0,2.0,90.0,,,,,,,9.0,,6.9,,,,,1.0,,1.0,,6.0,,13.0,20.0,32.0,0,,39.0,1.0,,,
2019-20,8692286,38,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,,,1.0,8.0,9.0,17.0,2.0,3.0,7.0,,,,1.0,,1.0,6.0,6.0,,,1.0,,,,,,1.0,90.0,,1.0,,,,,25.0,,6.2,,,,,4.0,2.0,2.0,,12.0,,22.0,13.0,33.0,0,2.0,68.0,3.0,,1.0,2.0
2019-20,8692286,38,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,True,,,,,2.0,2.0,,,2.0,,,,,,1.0,2.0,,,,1.0,,,,,,,20.0,,,,,,,2.0,,6.3,,,,,,,,,,,,2.0,2.0,0,,5.0,,,,
2019-20,8692286,38,4,Newcastle_United,Home,233826,116543,Valentino Lazaro,valentino-lazaro,M,False,,,3.0,1.0,16.0,17.0,,,7.0,,,,2.0,,,3.0,5.0,,,1.0,,,,,1.0,,90.0,,,,,,,8.0,,6.6,,,,,,2.0,,,7.0,,3.0,20.0,23.0,0,3.0,38.0,1.0,,2.0,3.0
2019-20,8692286,38,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,4.0,7.0,11.0,,,10.0,,,,1.0,,,3.0,5.0,,,1.0,,,,,1.0,,70.0,,,,,,,12.0,,6.8,,,,,,1.0,2.0,,1.0,2.0,12.0,8.0,18.0,0,5.0,34.0,1.0,,,4.0
2019-20,8692286,38,4,Newcastle_United,Home,368120,126407,Nabil Bentaleb,nabil-bentaleb,M,False,,,1.0,3.0,10.0,13.0,1.0,2.0,3.0,,,,,,,1.0,3.0,,,,,,,,,,49.0,,,,,,,7.0,,6.6,,,,,,,,,2.0,,6.0,12.0,18.0,0,1.0,23.0,1.0,,,
2019-20,8692286,38,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,True,,,,3.0,4.0,7.0,3.0,3.0,3.0,,,,2.0,,4.0,9.0,4.0,,,,,,,,,,45.0,,,,,,,11.0,,6.2,,,,,,,,,,,9.0,4.0,13.0,0,1.0,23.0,,,,
2019-20,8692286,38,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,2.0,3.0,9.0,12.0,,,1.0,,,,1.0,,1.0,3.0,4.0,,,2.0,,,,,,,41.0,,,,,,,4.0,,6.6,,,1.0,,1.0,,,,4.0,,5.0,10.0,15.0,1,4.0,24.0,,,,2.0
2019-20,8692286,38,4,Newcastle_United,Home,994549,,Jack Young,jack-young,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
