season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768280,29,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,1.0,6.0,6.0,12.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,28.0,,,,,,,,6.6,,,,,,,,1.0,,7.0,6.0,13.0,0,1.0,16.0,1.0,,,
2015-16,6768280,29,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,,,2.0,10.0,5.0,15.0,,,1.0,,,,,,,2.0,3.0,4.0,,,1.0,,,,,,,,26.0,,,,,,,,5.6,,,,,3.0,1.0,,2.0,,13.0,5.0,17.0,0,1.0,24.0,,,3.0,
2015-16,6768280,29,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,,,8.0,26.0,22.0,48.0,2.0,2.0,15.0,,,,2.0,,,,5.0,10.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,7.3,,,,5.0,1.0,4.0,,20.0,,41.0,37.0,74.0,0,6.0,95.0,,1.0,1.0,
2015-16,6768280,29,1,Manchester_United,Away,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,1.0,,5.0,18.0,19.0,36.0,3.0,1.0,11.0,,,,,,,,3.0,9.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,7.2,,,,1.0,2.0,6.0,,18.0,,33.0,29.0,56.0,0,4.0,88.0,,2.0,2.0,
2015-16,6768280,29,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,2.0,,28.0,28.0,3.0,2.0,7.0,,,,,,,1.0,5.0,8.0,,,1.0,,,,,4.0,,,90.0,,2.0,,,,,,7.5,,,,6.0,,,,6.0,,7.0,32.0,39.0,0,5.0,63.0,1.0,1.0,,
2015-16,6768280,29,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,,10.0,7.0,7.0,14.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.4,,1.0,,,,,,24.0,,20.0,8.0,28.0,0,,32.0,,,,
2015-16,6768280,29,1,Manchester_United,Away,82474,59846.0,Ander Herrera,ander-herrera,M,False,,,4.0,34.0,12.0,46.0,,1.0,6.0,,,1.0,3.0,,,1.0,6.0,4.0,,,2.0,,,,,2.0,,,62.0,,,,,,,,6.6,,,,,,2.0,,8.0,,47.0,15.0,60.0,1,3.0,74.0,2.0,,,
2015-16,6768280,29,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,1.0,,1.0,2.0,,,,,,1.0,,,,4.0,2.0,,,,,,,,,,,15.0,,,,,,,,6.3,,,,,1.0,1.0,,,,5.0,,4.0,0,1.0,10.0,1.0,1.0,,
2015-16,6768280,29,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,2.0,22.0,8.0,30.0,6.0,4.0,4.0,,,1.0,,,,2.0,12.0,10.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,6.5,,,,1.0,8.0,,,2.0,1.0,28.0,10.0,38.0,2,,59.0,3.0,2.0,4.0,
2015-16,6768280,29,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,19.0,7.0,26.0,3.0,,2.0,,,1.0,,,,1.0,8.0,4.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,6.4,,,1.0,1.0,7.0,2.0,,2.0,,27.0,8.0,33.0,2,1.0,57.0,3.0,,3.0,
2015-16,6768280,29,1,Manchester_United,Away,311456,152015.0,Guillermo Varela,guillermo-varela,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768280,29,1,Manchester_United,Away,353214,156686.0,James Weir,james-weir,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768280,29,1,Manchester_United,Away,795260,201084.0,Timothy Fosu-Mensah,timothy-fosu-mensah,D,True,,,,1.0,2.0,3.0,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,7.0,,,,,,,,7.1,,,1.0,1.0,,,,,,1.0,2.0,3.0,1,1.0,8.0,,,,
2015-16,6768280,29,1,Manchester_United,Away,814590,176297.0,Marcus Rashford,marcus-rashford,F,False,,,,11.0,5.0,16.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,5.0,2.0,,,1.0,,,,,,,,75.0,,1.0,,,,,,6.4,,,,,1.0,,,,,13.0,5.0,18.0,1,1.0,29.0,3.0,,,
2015-16,7030820,30,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,7.0,44.0,21.0,65.0,1.0,,5.0,,,1.0,3.0,,,,6.0,3.0,,,1.0,,,,,,1.0,,78.0,1.0,,,,,,,7.0,,,1.0,,2.0,1.0,,10.0,,51.0,22.0,72.0,3,1.0,85.0,2.0,1.0,1.0,
2015-16,7030820,30,1,Manchester_United,Home,10589,18892.0,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030820,30,1,Manchester_United,Home,11820,20695.0,Antonio Valencia,antonio-valencia,D,False,1.0,,2.0,45.0,12.0,56.0,,2.0,6.0,,,,,,,1.0,3.0,9.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,7.8,,,,2.0,3.0,4.0,,2.0,2.0,49.0,13.0,58.0,0,4.0,82.0,1.0,1.0,2.0,
2015-16,7030820,30,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,1.0,,3.0,23.0,15.0,37.0,1.0,,5.0,,,,4.0,,,1.0,9.0,7.0,,,2.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,7.6,,,1.0,3.0,2.0,3.0,,4.0,,31.0,16.0,44.0,2,5.0,78.0,1.0,1.0,1.0,
2015-16,7030820,30,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,True,,,,8.0,10.0,18.0,1.0,,5.0,,,,,,,,2.0,2.0,,,2.0,,,,,,,,12.0,,,,,,,,6.8,,,,,,,,,,8.0,10.0,18.0,0,2.0,20.0,,,,
2015-16,7030820,30,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030820,30,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,3.0,65.0,20.0,85.0,3.0,,8.0,,,,,,,,5.0,3.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,7.0,,,,1.0,,,,8.0,,70.0,24.0,94.0,0,3.0,101.0,1.0,,,
2015-16,7030820,30,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,,,4.0,66.0,14.0,80.0,,,7.0,,,,,,,3.0,3.0,6.0,,,,,,,,,1.0,,90.0,2.0,,,,,,,7.4,,,,1.0,1.0,1.0,,4.0,1.0,72.0,14.0,85.0,2,2.0,103.0,1.0,3.0,1.0,
2015-16,7030820,30,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,,,8.0,29.0,28.0,57.0,1.0,1.0,8.0,,,,2.0,,,,5.0,7.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,7.6,,,,3.0,2.0,2.0,,14.0,,40.0,32.0,70.0,0,5.0,87.0,1.0,,1.0,
2015-16,7030820,30,1,Manchester_United,Home,46998,58893.0,Marcos Rojo,marcos-rojo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030820,30,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,,6.0,30.0,36.0,1.0,3.0,7.0,,,,,,,1.0,2.0,4.0,,,,,,,,3.0,,,90.0,,,,,,,,7.1,,,1.0,1.0,1.0,,,,,9.0,33.0,42.0,1,,51.0,,,1.0,
2015-16,7030820,30,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,,1.0,,9.0,9.0,,,4.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,6.9,,,,,,,1.0,2.0,,,10.0,10.0,0,1.0,14.0,,,,
2015-16,7030820,30,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,True,1.0,,2.0,20.0,8.0,27.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,17.0,,,,,,,,7.0,,,,,,1.0,,4.0,,24.0,8.0,31.0,0,,34.0,,,,
2015-16,7030820,30,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,3.0,8.0,5.0,13.0,,1.0,,,,1.0,,,,2.0,4.0,2.0,,,1.0,,,,,,,,26.0,,,,,,,,6.5,,,,,2.0,2.0,,3.0,,11.0,5.0,14.0,1,,25.0,1.0,,1.0,
2015-16,7030820,30,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,1.0,26.0,7.0,33.0,1.0,1.0,8.0,,,,3.0,,,2.0,9.0,7.0,,,2.0,,,,,1.0,3.0,,90.0,2.0,,,,,,,7.0,,,,1.0,4.0,3.0,,1.0,,35.0,8.0,40.0,2,3.0,64.0,2.0,1.0,2.0,
2015-16,7030820,30,1,Manchester_United,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,1.0,28.0,2.0,30.0,,,3.0,,1.0,,1.0,,,2.0,3.0,3.0,,,1.0,,,,,,1.0,,73.0,2.0,,,,,,,6.8,,,,1.0,,1.0,,1.0,,34.0,3.0,36.0,2,3.0,49.0,,,,
2015-16,7030820,30,1,Manchester_United,Home,795260,201084.0,Timothy Fosu-Mensah,timothy-fosu-mensah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030820,30,1,Manchester_United,Home,814590,176297.0,Marcus Rashford,marcus-rashford,F,False,,,1.0,14.0,3.0,17.0,,,3.0,1.0,1.0,1.0,,,,3.0,4.0,1.0,,,,,,,,,2.0,,64.0,2.0,1.0,,,,,,7.2,,,,1.0,2.0,,,1.0,,16.0,3.0,19.0,3,,33.0,2.0,,1.0,
2015-16,6768299,31,1,Manchester_United,Away,326,15208.0,Bastian Schweinsteiger,bastian-schweinsteiger,M,True,,,,4.0,1.0,5.0,4.0,,2.0,,,,,,,,4.0,2.0,,,,,,,,,,,20.0,,,,,,,,6.7,,,,2.0,,,,,,8.0,2.0,10.0,0,2.0,14.0,,,,
2015-16,6768299,31,1,Manchester_United,Away,938,2404.0,Michael Carrick,michael-carrick,M,False,1.0,,4.0,20.0,27.0,46.0,1.0,2.0,9.0,,,,1.0,,,,2.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,7.0,,,,1.0,,1.0,,10.0,,29.0,30.0,58.0,0,1.0,67.0,1.0,1.0,,
2015-16,6768299,31,1,Manchester_United,Away,11820,20695.0,Antonio Valencia,antonio-valencia,D,True,,,,6.0,5.0,11.0,,,1.0,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,,,27.0,,1.0,,,,,,6.4,,,,,1.0,,,2.0,,7.0,7.0,14.0,0,1.0,23.0,,,,
2015-16,6768299,31,1,Manchester_United,Away,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,,,3.0,13.0,7.0,20.0,1.0,,4.0,1.0,,,4.0,,,,5.0,5.0,,,,,,,,1.0,1.0,,84.0,,,,,,,,7.1,,,,7.0,2.0,1.0,,7.0,1.0,20.0,8.0,27.0,0,3.0,50.0,1.0,,2.0,
2015-16,6768299,31,1,Manchester_United,Away,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768299,31,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768299,31,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,3.0,29.0,14.0,43.0,1.0,,4.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,7.2,,,,,1.0,,,3.0,,34.0,14.0,48.0,0,1.0,57.0,2.0,1.0,1.0,
2015-16,6768299,31,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,,,2.0,14.0,17.0,31.0,,,5.0,1.0,,,2.0,,,,3.0,3.0,,,1.0,1.0,,,,1.0,1.0,,70.0,,,,,,,,7.2,,,,,1.0,,,4.0,,17.0,18.0,35.0,0,2.0,40.0,,,1.0,
2015-16,6768299,31,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,1.0,,1.0,11.0,18.0,28.0,2.0,1.0,6.0,,,,1.0,,,,4.0,8.0,,,1.0,,,,,5.0,,,90.0,,2.0,,,,,,8.1,,,,5.0,1.0,4.0,,3.0,,17.0,23.0,36.0,0,6.0,60.0,,,1.0,
2015-16,6768299,31,1,Manchester_United,Away,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,,,,17.0,3.0,20.0,1.0,4.0,2.0,,,,4.0,,,,6.0,5.0,,,1.0,,,,,3.0,,,63.0,1.0,1.0,,,,,,6.6,,,,,,3.0,,1.0,,30.0,7.0,34.0,1,1.0,61.0,,,,
2015-16,6768299,31,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,2.0,4.0,16.0,20.0,1.0,,5.0,,,,1.0,,,,5.0,4.0,,,3.0,,,,,3.0,,,90.0,,1.0,,,,,,7.2,,,,6.0,1.0,,,6.0,,8.0,19.0,27.0,0,2.0,43.0,,1.0,1.0,
2015-16,6768299,31,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,,11.0,3.0,14.0,17.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.3,3.0,3.0,,,,,,25.0,,16.0,15.0,31.0,0,,35.0,,,,
2015-16,6768299,31,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768299,31,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,1.0,13.0,6.0,19.0,8.0,2.0,4.0,,,,3.0,,,5.0,23.0,10.0,,,2.0,,,,,,1.0,,90.0,2.0,,,,,,,6.0,,,,,11.0,1.0,,1.0,,25.0,7.0,31.0,2,1.0,58.0,2.0,1.0,6.0,
2015-16,6768299,31,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,22.0,6.0,28.0,,1.0,3.0,,,,3.0,,,1.0,7.0,7.0,,,4.0,,,,,1.0,2.0,,90.0,,,,,,,,6.6,,,,1.0,1.0,1.0,,2.0,,31.0,6.0,36.0,0,2.0,49.0,2.0,3.0,1.0,
2015-16,6768299,31,1,Manchester_United,Away,328145,154976.0,Adnan Januzaj,adnan-januzaj,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768299,31,1,Manchester_United,Away,795260,201084.0,Timothy Fosu-Mensah,timothy-fosu-mensah,D,True,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,6.0,,,,,,,,6.8,,,,,,,,,,,1.0,1.0,0,2.0,4.0,,,,
2015-16,6768299,31,1,Manchester_United,Away,814590,176297.0,Marcus Rashford,marcus-rashford,F,False,,,,8.0,2.0,10.0,5.0,,2.0,,1.0,1.0,,,,1.0,13.0,4.0,,,,,1.0,,,,,,90.0,1.0,,,,,,,6.3,,,,1.0,8.0,1.0,,,,9.0,2.0,10.0,2,2.0,29.0,,1.0,1.0,
2015-16,6768313,32,1,Manchester_United,Home,938,2404.0,Michael Carrick,michael-carrick,M,False,,,4.0,19.0,15.0,34.0,,,8.0,,,,1.0,,,2.0,3.0,,,,,,,,,5.0,,,58.0,,,,,,,,6.7,,,,2.0,,,,6.0,,24.0,17.0,41.0,0,,51.0,,,,
2015-16,6768313,32,1,Manchester_United,Home,10589,18892.0,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768313,32,1,Manchester_United,Home,11820,20695.0,Antonio Valencia,antonio-valencia,D,True,,,,7.0,,7.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,8.0,,,,,,,,6.9,,,,2.0,1.0,,,,,7.0,,7.0,0,,14.0,1.0,1.0,1.0,
2015-16,6768313,32,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,,,,23.0,11.0,34.0,,,4.0,,,,1.0,,,1.0,4.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,6.5,,,,1.0,2.0,1.0,,3.0,,30.0,14.0,43.0,0,,68.0,1.0,1.0,1.0,
2015-16,6768313,32,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768313,32,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768313,32,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,5.0,30.0,27.0,57.0,1.0,1.0,4.0,,,,,,,,3.0,3.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,7.0,,,1.0,,,2.0,,6.0,,36.0,28.0,62.0,1,2.0,71.0,1.0,,,
2015-16,6768313,32,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,,,4.0,36.0,10.0,46.0,,,5.0,,,1.0,1.0,,,2.0,5.0,2.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,6.5,,,,1.0,2.0,4.0,,4.0,,45.0,12.0,53.0,1,1.0,67.0,1.0,,1.0,
2015-16,6768313,32,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,2.0,,3.0,13.0,23.0,34.0,,1.0,9.0,,,,,,,,2.0,6.0,,,1.0,,,,,3.0,1.0,,82.0,,2.0,,,,,,7.9,,,,2.0,2.0,3.0,,6.0,,21.0,24.0,42.0,0,3.0,62.0,,1.0,1.0,
2015-16,6768313,32,1,Manchester_United,Home,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,1.0,,,10.0,4.0,13.0,,,5.0,,,,1.0,,,1.0,3.0,,,,,,,,,,2.0,,45.0,,1.0,,,,,,6.5,,,1.0,,1.0,2.0,,5.0,,15.0,11.0,24.0,1,,34.0,,,,
2015-16,6768313,32,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,5.0,7.0,22.0,29.0,2.0,3.0,8.0,,,,,,,,5.0,4.0,,,3.0,,,,,6.0,,,90.0,,1.0,,,,,,7.5,,,,4.0,,,,10.0,,14.0,25.0,39.0,0,1.0,53.0,,,,
2015-16,6768313,32,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,3.0,9.0,4.0,12.0,16.0,,1.0,13.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,7.2,1.0,1.0,,1.0,,,3.0,17.0,,8.0,16.0,24.0,0,,36.0,,,,
2015-16,6768313,32,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,True,,,5.0,14.0,12.0,26.0,,,7.0,,,,,,,,,3.0,,,,,,,,,,,32.0,,,,,,,,7.2,,,,3.0,,1.0,,5.0,,16.0,13.0,28.0,0,3.0,37.0,,,,
2015-16,6768313,32,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768313,32,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,26.0,7.0,33.0,3.0,2.0,3.0,,,2.0,2.0,,,3.0,12.0,8.0,,,3.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,7.1,,,1.0,1.0,5.0,1.0,,2.0,,35.0,9.0,43.0,4,2.0,65.0,1.0,1.0,3.0,
2015-16,6768313,32,1,Manchester_United,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,41.0,15.0,56.0,1.0,,3.0,,,1.0,3.0,,,1.0,8.0,3.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,6.4,,,,,1.0,,,,1.0,48.0,15.0,63.0,1,1.0,73.0,2.0,1.0,1.0,
2015-16,6768313,32,1,Manchester_United,Home,795260,201084.0,Timothy Fosu-Mensah,timothy-fosu-mensah,D,True,,,,10.0,7.0,17.0,,,2.0,1.0,,,,,,,,,,,,1.0,,,,2.0,1.0,,45.0,,,,,,,,7.3,,,,3.0,,1.0,,3.0,,15.0,7.0,21.0,0,,35.0,1.0,,,
2015-16,6768313,32,1,Manchester_United,Home,814590,176297.0,Marcus Rashford,marcus-rashford,F,False,,,,15.0,5.0,20.0,1.0,2.0,1.0,,,1.0,,,,8.0,16.0,2.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,5.8,,,,3.0,6.0,3.0,,,1.0,22.0,5.0,24.0,2,,52.0,1.0,,,
2015-16,6768321,33,1,Manchester_United,Away,938,2404.0,Michael Carrick,michael-carrick,M,False,,,6.0,18.0,23.0,41.0,,1.0,9.0,,,,,,,,,3.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,7.1,,,,3.0,,,,9.0,,24.0,26.0,50.0,0,2.0,59.0,,,,
2015-16,6768321,33,1,Manchester_United,Away,10589,18892.0,Ashley Young,ashley-young,D,True,,,,11.0,3.0,14.0,,1.0,1.0,,,,,,,,3.0,3.0,,,2.0,,,,,,,,45.0,,,,,,,,6.2,,,,,1.0,,,,1.0,14.0,4.0,18.0,0,1.0,25.0,2.0,1.0,,
2015-16,6768321,33,1,Manchester_United,Away,11820,20695.0,Antonio Valencia,antonio-valencia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768321,33,1,Manchester_United,Away,19352,40002.0,Matteo Darmian,matteo-darmian,D,True,,,,4.0,4.0,8.0,,1.0,3.0,,,,,,,,2.0,5.0,,,2.0,,,,,,,,22.0,,,,,,,,6.3,,,,,,,,1.0,,6.0,4.0,10.0,0,3.0,15.0,,1.0,,
2015-16,6768321,33,1,Manchester_United,Away,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768321,33,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768321,33,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,3.0,19.0,21.0,40.0,,2.0,10.0,,,,4.0,,,4.0,8.0,6.0,,,,,,,,2.0,,,90.0,,,,,,,,6.0,,,,1.0,1.0,1.0,,5.0,,25.0,23.0,47.0,0,2.0,65.0,3.0,1.0,1.0,
2015-16,6768321,33,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,1.0,,2.0,19.0,15.0,33.0,,,8.0,,,,,,,2.0,3.0,1.0,,,,,,,,4.0,1.0,,76.0,,,,,,,,6.5,,,,2.0,1.0,2.0,,3.0,,24.0,18.0,40.0,0,,56.0,1.0,1.0,,
2015-16,6768321,33,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,1.0,,2.0,9.0,19.0,27.0,2.0,,5.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,6.2,,,,1.0,,3.0,,8.0,,21.0,23.0,41.0,0,3.0,55.0,1.0,,,
2015-16,6768321,33,1,Manchester_United,Away,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,1.0,,2.0,25.0,9.0,33.0,1.0,2.0,5.0,,,1.0,1.0,,,1.0,4.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,6.4,,,,2.0,,6.0,,3.0,,38.0,13.0,45.0,1,3.0,87.0,1.0,2.0,,
2015-16,6768321,33,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,,2.0,17.0,19.0,,,5.0,,,,1.0,,,1.0,3.0,4.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,6.5,,,,5.0,1.0,,,4.0,,9.0,20.0,29.0,0,3.0,43.0,,,1.0,
2015-16,6768321,33,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,,12.0,8.0,4.0,12.0,,,7.0,,,,1.0,,,,1.0,,,,,,,2.0,,,,,90.0,,,,,,,,6.7,2.0,7.0,,1.0,,,,28.0,,21.0,7.0,28.0,0,,41.0,,,,
2015-16,6768321,33,1,Manchester_United,Away,82474,59846.0,Ander Herrera,ander-herrera,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768321,33,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,14.0,,,,,,,,6.6,,,,,1.0,1.0,,1.0,,4.0,1.0,4.0,0,,7.0,,,1.0,
2015-16,6768321,33,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,21.0,4.0,25.0,2.0,2.0,4.0,,,,,,,6.0,12.0,8.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,,6.0,,,,,7.0,1.0,,,2.0,38.0,5.0,42.0,1,,67.0,3.0,2.0,4.0,
2015-16,6768321,33,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,3.0,28.0,14.0,42.0,2.0,,7.0,,,1.0,3.0,,,3.0,9.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,,6.3,,,1.0,,,,,3.0,,30.0,16.0,46.0,2,2.0,60.0,2.0,,,
