season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437955,28,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437955,28,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,False,,,1.0,21.0,14.0,35.0,,1.0,9.0,,,,1.0,,,,1.0,3.0,,,,,,,,2.0,,90.0,,,,,,,,9.0,,6.7,,,,1.0,1.0,,,5.0,,27.0,16.0,43.0,0,1.0,51.0,1.0,,1.0,1.0
2017-18,7437938,29,1,Manchester_United,Away,938,2404,Michael Carrick,michael-carrick,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437938,29,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,,,1.0,20.0,11.0,31.0,1.0,1.0,2.0,,,,1.0,,,,4.0,2.0,,,1.0,,,,,1.0,,67.0,,,,,,,,14.0,,6.1,,,,1.0,2.0,4.0,,2.0,,29.0,12.0,37.0,0,,53.0,,,1.0,
2017-18,7437938,29,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,4.0,22.0,25.0,47.0,,1.0,8.0,1.0,,1.0,1.0,,,,2.0,4.0,,,1.0,1.0,,,,1.0,4.0,67.0,,,,,,,,13.0,,7.5,,,,2.0,1.0,,,9.0,,29.0,28.0,57.0,1,2.0,78.0,,,1.0,1.0
2017-18,7437938,29,1,Manchester_United,Away,19352,40002,Matteo Darmian,matteo-darmian,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437938,29,1,Manchester_United,Away,28367,43670,Juan Mata,juan-mata,M,True,,,,13.0,4.0,17.0,,,2.0,,,,,,,,,1.0,,,,,,,,,2.0,23.0,1.0,,,,,,,5.0,,7.0,,,,,,2.0,,,,18.0,4.0,20.0,1,,25.0,,1.0,,
2017-18,7437938,29,1,Manchester_United,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,2.0,41.0,11.0,52.0,2.0,1.0,5.0,,,1.0,3.0,,,8.0,15.0,7.0,,,2.0,,,,1.0,,1.0,90.0,1.0,,,,,,,33.0,,7.4,,,,,5.0,2.0,,4.0,,62.0,13.0,73.0,2,1.0,96.0,1.0,,5.0,1.0
2017-18,7437938,29,1,Manchester_United,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,3.0,26.0,38.0,64.0,2.0,3.0,16.0,,,1.0,5.0,,,,8.0,7.0,,1.0,1.0,,1.0,,,,1.0,90.0,2.0,,,,,,,11.0,,6.9,,,,2.0,2.0,,,7.0,,33.0,41.0,74.0,3,,90.0,,2.0,2.0,
2017-18,7437938,29,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,5.0,16.0,52.0,68.0,11.0,10.0,5.0,,,,,,,,11.0,14.0,,,1.0,,1.0,,,,,90.0,1.0,,,,,,,8.0,,7.8,,,,14.0,,,,9.0,,19.0,56.0,75.0,1,3.0,98.0,1.0,1.0,,2.0
2017-18,7437938,29,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,2.0,1.0,11.0,12.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,5.0,,6.3,2.0,2.0,,1.0,,,,7.0,,5.0,12.0,17.0,0,,26.0,,,,
2017-18,7437938,29,1,Manchester_United,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,1.0,,,17.0,2.0,18.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,4.0,1.0,,,,,1.0,,,,1.0,90.0,1.0,,,,,,,13.0,,7.2,,,,,,2.0,,1.0,1.0,23.0,4.0,25.0,1,,34.0,4.0,,,
2017-18,7437938,29,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,4.0,62.0,26.0,88.0,,3.0,7.0,,,2.0,2.0,,,2.0,4.0,9.0,,,,,,,,,,90.0,2.0,,,,,,,21.0,,6.9,,,,1.0,2.0,1.0,,8.0,,75.0,27.0,101.0,4,,124.0,4.0,5.0,2.0,
2017-18,7437938,29,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,5.0,24.0,43.0,67.0,4.0,2.0,8.0,,,,,,,,4.0,3.0,,,1.0,,,,,,,90.0,,,,,,,,4.0,,6.6,,,,5.0,,,,7.0,,25.0,46.0,71.0,0,1.0,78.0,,,,1.0
2017-18,7437938,29,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,True,,,,8.0,2.0,10.0,1.0,,,,,,1.0,,,1.0,4.0,1.0,,,,,,,,,,23.0,,,,,,,,4.0,,6.2,,,,,1.0,,,,,9.0,3.0,12.0,0,1.0,22.0,,,,
2017-18,7437938,29,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,1.0,32.0,17.0,49.0,,,5.0,,1.0,,,,,,,2.0,,,,,,,,1.0,1.0,90.0,,,,,,,,13.0,,6.9,,,2.0,1.0,1.0,3.0,,2.0,1.0,40.0,19.0,56.0,2,,72.0,2.0,1.0,1.0,
2017-18,7437938,29,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437938,29,1,Manchester_United,Away,788135,168196,Joel Pereira,joel-pereira,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437938,29,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,1.0,10.0,,10.0,,,1.0,,,1.0,,,,1.0,3.0,4.0,,,,,,,,1.0,1.0,45.0,,,,,,,,10.0,,7.2,,,1.0,,6.0,4.0,,1.0,,16.0,1.0,13.0,2,,29.0,,,4.0,
2017-18,7437938,29,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,False,,,,13.0,8.0,21.0,1.0,,3.0,,,,1.0,,,2.0,5.0,1.0,,,1.0,,,,,1.0,,45.0,,,,,,,,5.0,,6.2,,,,1.0,,,,1.0,,15.0,8.0,23.0,0,1.0,32.0,1.0,,,1.0
2017-18,7437960,30,1,Manchester_United,Home,938,2404,Michael Carrick,michael-carrick,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437960,30,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,1.0,,1.0,12.0,10.0,21.0,2.0,1.0,9.0,,,,,,,,2.0,8.0,,,,,,,,4.0,1.0,90.0,,,,,,,,16.0,,7.7,,,,5.0,,1.0,,6.0,,17.0,13.0,29.0,0,5.0,62.0,2.0,2.0,,3.0
2017-18,7437960,30,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,3.0,10.0,8.0,18.0,,2.0,5.0,,,,,,,,2.0,3.0,,,2.0,,,,,2.0,,90.0,,,,,,,,18.0,,6.6,,,,1.0,,,,9.0,,19.0,13.0,32.0,0,,51.0,,1.0,,
2017-18,7437960,30,1,Manchester_United,Home,19352,40002,Matteo Darmian,matteo-darmian,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437960,30,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,3.0,1.0,4.0,1.0,1.0,,,,,,,,2.0,4.0,3.0,,,,,,,,1.0,,20.0,,,,,,,,6.0,,6.4,,,,3.0,1.0,1.0,,,1.0,4.0,1.0,4.0,0,,16.0,2.0,2.0,,
2017-18,7437960,30,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437960,30,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,False,,,,10.0,8.0,18.0,,,6.0,,1.0,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,2.0,,89.0,,,,,,,,7.0,,6.1,,,1.0,1.0,1.0,,,,,10.0,9.0,19.0,2,1.0,33.0,3.0,1.0,,
2017-18,7437960,30,1,Manchester_United,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,2.0,,3.0,13.0,5.0,16.0,,1.0,8.0,1.0,,,5.0,,,1.0,7.0,9.0,,,1.0,,,,,2.0,2.0,89.0,,,,,,,,18.0,,7.0,,,,,3.0,3.0,,4.0,1.0,23.0,8.0,28.0,0,2.0,48.0,2.0,3.0,3.0,2.0
2017-18,7437960,30,1,Manchester_United,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,2.0,12.0,16.0,28.0,,1.0,5.0,,,,1.0,,,2.0,4.0,9.0,,,1.0,,,,,,,90.0,,2.0,,,,,,15.0,,7.1,,,,3.0,1.0,,,3.0,,18.0,19.0,37.0,0,6.0,58.0,3.0,1.0,1.0,3.0
2017-18,7437960,30,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,1.0,6.0,10.0,16.0,2.0,6.0,2.0,,,,1.0,,,,4.0,8.0,,,1.0,,,,,2.0,,90.0,,4.0,,,,,,3.0,,7.5,,,,12.0,,,,3.0,,7.0,12.0,19.0,0,2.0,40.0,,,,2.0
2017-18,7437960,30,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,7.0,7.0,,7.0,,1.0,11.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,21.0,2.0,6.6,1.0,2.0,,2.0,,,,28.0,,26.0,2.0,28.0,0,,37.0,,,,
2017-18,7437960,30,1,Manchester_United,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,9.0,1.0,10.0,4.0,4.0,,,,1.0,1.0,,,1.0,6.0,6.0,,,1.0,1.0,,,,,1.0,90.0,,,,,,,,10.0,,6.9,,,,2.0,1.0,,,,,14.0,2.0,16.0,1,,25.0,2.0,1.0,1.0,
2017-18,7437960,30,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437960,30,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437960,30,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,6.7,,,,,1.0,,,,,,2.0,2.0,0,1.0,5.0,,,,1.0
2017-18,7437960,30,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,False,,,,1.0,15.0,16.0,2.0,3.0,4.0,,,,3.0,,,1.0,7.0,6.0,,,1.0,,,,,6.0,,90.0,,1.0,1.0,,,,,4.0,,6.5,,,,7.0,1.0,,,1.0,,1.0,18.0,19.0,0,2.0,40.0,,,1.0,1.0
2017-18,7437960,30,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,,10.0,4.0,14.0,2.0,1.0,3.0,,,,1.0,,,,5.0,5.0,,,2.0,,2.0,,,2.0,,70.0,2.0,,,,,,,13.0,,8.2,,,,2.0,1.0,1.0,,1.0,1.0,16.0,7.0,22.0,2,1.0,39.0,3.0,2.0,1.0,1.0
2017-18,7437960,30,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,False,,,1.0,8.0,16.0,24.0,,1.0,9.0,,,,2.0,,,1.0,4.0,6.0,,,1.0,,,,,4.0,,90.0,,,,,,,,6.0,,6.7,,,,2.0,,,,3.0,,10.0,18.0,28.0,0,2.0,41.0,1.0,3.0,,2.0
2017-18,7769668,31,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769668,31,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,1.0,,2.0,33.0,16.0,48.0,,1.0,3.0,,,,1.0,,,,2.0,6.0,,,1.0,,,,,1.0,2.0,89.0,,,,,,,,15.0,,7.3,,,,1.0,1.0,2.0,,5.0,,41.0,20.0,59.0,0,4.0,84.0,1.0,,1.0,2.0
2017-18,7769668,31,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769668,31,1,Manchester_United,Away,28367,43670,Juan Mata,juan-mata,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769668,31,1,Manchester_United,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,2.0,,,47.0,5.0,50.0,2.0,,2.0,,,,,,,2.0,5.0,9.0,,,,,,,,,6.0,89.0,1.0,,,,,,,14.0,,8.1,,,,,8.0,3.0,,1.0,2.0,56.0,6.0,59.0,1,,80.0,1.0,2.0,7.0,
2017-18,7769668,31,1,Manchester_United,Away,44864,58877,Daley Blind,daley-blind,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769668,31,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,2.0,3.0,16.0,19.0,,6.0,3.0,,,,2.0,,,,3.0,8.0,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,7.0,,6.9,,,1.0,4.0,,,,5.0,,7.0,19.0,26.0,1,1.0,35.0,,1.0,,1.0
2017-18,7769668,31,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,6.0,5.0,9.0,14.0,,,8.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,10.0,,7.1,1.0,2.0,,,,,,16.0,,15.0,9.0,24.0,0,,31.0,,,,
2017-18,7769668,31,1,Manchester_United,Away,82474,59846,Ander Herrera,ander-herrera,M,False,,,4.0,61.0,43.0,104.0,1.0,1.0,5.0,,,1.0,4.0,,,1.0,9.0,6.0,,,3.0,,,,,2.0,,90.0,,,,,,,,15.0,,6.6,,,,2.0,,,,6.0,,66.0,49.0,115.0,1,2.0,131.0,2.0,3.0,,
2017-18,7769668,31,1,Manchester_United,Away,93868,76359,Phil Jones,phil-jones,D,False,,,1.0,12.0,28.0,40.0,,1.0,4.0,,,,1.0,,,,1.0,4.0,,,,,,,,3.0,,90.0,,,,,,,,4.0,,7.3,,,,3.0,,,,1.0,,14.0,28.0,42.0,0,1.0,56.0,1.0,2.0,,1.0
2017-18,7769668,31,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,4.0,45.0,25.0,70.0,,6.0,5.0,,,1.0,2.0,,,5.0,14.0,12.0,,,5.0,,,,,1.0,3.0,90.0,,,,,,,,22.0,,6.8,,,5.0,1.0,6.0,,,6.0,,52.0,28.0,80.0,6,2.0,108.0,3.0,1.0,3.0,1.0
2017-18,7769668,31,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,19.0,26.0,45.0,,,5.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,90.0,,,,,,,,4.0,,6.9,,,,2.0,1.0,,,4.0,,21.0,28.0,49.0,0,,52.0,,,1.0,
2017-18,7769668,31,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,23.0,18.0,41.0,,1.0,11.0,,,,2.0,,,,2.0,5.0,,,,,,,1.0,,1.0,90.0,2.0,,,,,,,14.0,,7.4,,,,,1.0,3.0,,2.0,,30.0,22.0,49.0,2,2.0,71.0,,1.0,1.0,2.0
2017-18,7769668,31,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769668,31,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,1.0,,,30.0,7.0,36.0,3.0,,2.0,,,1.0,1.0,,,1.0,5.0,5.0,,,,,,,,,1.0,74.0,3.0,,,,,,,11.0,,7.6,,,,,3.0,4.0,,,,35.0,8.0,39.0,4,1.0,58.0,4.0,1.0,3.0,1.0
2017-18,7769668,31,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769668,31,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,7.0,2.0,9.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,16.0,,,,,,,,2.0,,6.6,,,,,,,,,,9.0,2.0,11.0,0,,11.0,,,,
2017-18,7769668,31,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,False,,,1.0,30.0,13.0,43.0,3.0,1.0,4.0,,,,1.0,,,1.0,7.0,6.0,,,1.0,,,,,,,90.0,,,,,,,,11.0,,6.9,,,1.0,1.0,2.0,2.0,,1.0,,36.0,14.0,48.0,1,3.0,63.0,2.0,1.0,1.0,3.0
2017-18,7438031,32,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,,,6.0,45.0,38.0,83.0,2.0,1.0,5.0,,,,,,,,5.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,,14.0,,7.2,,,,3.0,2.0,3.0,,9.0,,55.0,39.0,91.0,0,1.0,114.0,1.0,1.0,,1.0
2017-18,7438031,32,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,,24.0,23.0,47.0,2.0,1.0,7.0,,,,1.0,,,,3.0,5.0,,,,,,,,1.0,1.0,90.0,,,,,,,,5.0,,7.2,,,,2.0,,1.0,,2.0,,27.0,25.0,51.0,0,3.0,65.0,,1.0,,2.0
2017-18,7438031,32,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,False,2.0,,5.0,53.0,17.0,68.0,,,4.0,,1.0,,,,,,,2.0,,,1.0,,,,,,,89.0,,,,,,,,10.0,,7.0,,,1.0,,,6.0,,5.0,2.0,60.0,19.0,73.0,1,1.0,84.0,1.0,1.0,,1.0
2017-18,7438031,32,1,Manchester_United,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,2.0,31.0,9.0,40.0,,,6.0,,1.0,,1.0,,,1.0,3.0,6.0,,,,1.0,1.0,,,2.0,2.0,75.0,1.0,,,,,,,18.0,,8.3,,,1.0,,2.0,2.0,,3.0,1.0,41.0,10.0,49.0,2,2.0,72.0,3.0,3.0,1.0,2.0
2017-18,7438031,32,1,Manchester_United,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,2.0,55.0,58.0,113.0,,2.0,5.0,,,,1.0,,,2.0,3.0,6.0,,,,,,,,1.0,,90.0,,,,,,,,10.0,,7.1,,,,,2.0,1.0,,2.0,1.0,61.0,60.0,120.0,0,2.0,132.0,,,2.0,1.0
2017-18,7438031,32,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,2.0,7.0,36.0,43.0,,4.0,4.0,,,,,,,,,5.0,,,,,,,,3.0,,90.0,,,,,,,,3.0,,7.3,,,,3.0,,,,3.0,,8.0,38.0,46.0,0,1.0,53.0,,,,1.0
2017-18,7438031,32,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,3.0,1.0,21.0,22.0,,,3.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,9.0,,7.4,2.0,2.0,,,,,,11.0,,7.0,23.0,30.0,0,,34.0,,,,
2017-18,7438031,32,1,Manchester_United,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,1.0,,1.0,19.0,,18.0,,1.0,,1.0,1.0,,,,,2.0,3.0,4.0,,,1.0,,1.0,,,,3.0,90.0,3.0,,,,,,,15.0,,7.8,,,,,2.0,3.0,,1.0,1.0,27.0,,24.0,3,,40.0,4.0,1.0,2.0,
2017-18,7438031,32,1,Manchester_United,Home,82474,59846,Ander Herrera,ander-herrera,M,True,,,1.0,9.0,14.0,23.0,,,1.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,14.0,,,,,,,,1.0,,6.4,,,,,,,,2.0,,10.0,14.0,24.0,0,1.0,26.0,,,,
2017-18,7438031,32,1,Manchester_United,Home,111802,74208,Paul Pogba,paul-pogba,M,False,,,2.0,61.0,33.0,94.0,,1.0,6.0,2.0,,1.0,1.0,,,1.0,3.0,7.0,,,,,,,,1.0,3.0,90.0,,,,,,,,14.0,,8.0,,,,1.0,3.0,,,6.0,,71.0,33.0,104.0,1,1.0,118.0,1.0,3.0,2.0,1.0
2017-18,7438031,32,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,13.0,61.0,74.0,,,11.0,,,,,,,1.0,1.0,3.0,,,,,,,,3.0,,90.0,,1.0,,,,,,3.0,,7.5,,,,3.0,,,,3.0,,15.0,61.0,76.0,0,1.0,88.0,,2.0,,
2017-18,7438031,32,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438031,32,1,Manchester_United,Home,191176,148225,Anthony Martial,anthony-martial,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438031,32,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,32.0,10.0,42.0,,1.0,2.0,,,1.0,,,,1.0,3.0,7.0,,,1.0,,,,,1.0,1.0,76.0,1.0,,,,,,,14.0,,7.7,,,2.0,,3.0,3.0,,,,41.0,11.0,49.0,4,3.0,68.0,,1.0,2.0,2.0
2017-18,7438031,32,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438031,32,1,Manchester_United,Home,788135,168196,Joel Pereira,joel-pereira,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438031,32,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,5.0,3.0,8.0,,,1.0,,,,,,,,4.0,2.0,,,,,,,,,,15.0,,,,,,,,7.0,,6.2,,,,1.0,5.0,,,,,6.0,3.0,9.0,0,1.0,19.0,1.0,,1.0,1.0
2017-18,7438031,32,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438032,33,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,,,3.0,8.0,10.0,18.0,,,2.0,,,,,,,1.0,2.0,2.0,,,1.0,,,,,3.0,,90.0,,,,,,,,10.0,,6.6,,,,4.0,,1.0,,6.0,,14.0,12.0,25.0,0,,51.0,,2.0,,
2017-18,7438032,33,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,3.0,17.0,11.0,28.0,,1.0,3.0,,,,,,,,1.0,4.0,,,1.0,,,,,5.0,,90.0,,,,,,,,12.0,,6.9,,,,2.0,1.0,,,7.0,,23.0,13.0,36.0,0,2.0,57.0,,,1.0,1.0
2017-18,7438032,33,1,Manchester_United,Away,28367,43670,Juan Mata,juan-mata,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438032,33,1,Manchester_United,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,2.0,,,11.0,2.0,11.0,1.0,,2.0,2.0,,,2.0,,,2.0,8.0,7.0,,,1.0,2.0,,,,2.0,4.0,82.0,,,,,,,,15.0,,8.5,,,,,6.0,7.0,,1.0,1.0,19.0,3.0,15.0,0,1.0,40.0,1.0,2.0,4.0,
2017-18,7438032,33,1,Manchester_United,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,1.0,17.0,26.0,43.0,1.0,,6.0,,,,,,,1.0,4.0,6.0,,,2.0,,,,,2.0,1.0,90.0,,1.0,,,,,,10.0,,6.9,,,,,6.0,1.0,,5.0,,24.0,26.0,49.0,0,1.0,65.0,1.0,,5.0,1.0
2017-18,7438032,33,1,Manchester_United,Away,46998,58893,Marcos Rojo,marcos-rojo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438032,33,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,,3.0,15.0,18.0,2.0,,4.0,,,,1.0,,,,3.0,2.0,,,,,1.0,,,4.0,,90.0,1.0,2.0,,,,,,3.0,,7.4,,,,1.0,,,,3.0,,6.0,15.0,21.0,1,2.0,34.0,,,,
2017-18,7438032,33,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,8.0,8.0,3.0,11.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,20.0,,6.8,4.0,4.0,,1.0,,,1.0,28.0,,26.0,5.0,31.0,0,,41.0,,,,
2017-18,7438032,33,1,Manchester_United,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,7.0,2.0,9.0,3.0,5.0,1.0,,,,1.0,,,,5.0,6.0,,,1.0,,,,,,,90.0,,,,,,,,12.0,,6.5,,,,,,1.0,,,1.0,16.0,2.0,17.0,0,,23.0,3.0,1.0,,
2017-18,7438032,33,1,Manchester_United,Away,82474,59846,Ander Herrera,ander-herrera,M,False,,,,17.0,23.0,40.0,1.0,1.0,8.0,1.0,,,3.0,,,,7.0,8.0,,,2.0,1.0,,,,3.0,1.0,89.0,,,,,,,,9.0,,7.0,,,,,1.0,,,1.0,,23.0,24.0,47.0,0,3.0,62.0,1.0,4.0,,2.0
2017-18,7438032,33,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,1.0,13.0,11.0,24.0,,,5.0,,,,2.0,,,1.0,5.0,6.0,,,1.0,,2.0,,,2.0,,90.0,3.0,,,,,,,13.0,,8.4,,,,2.0,5.0,,,3.0,,17.0,13.0,30.0,3,,50.0,3.0,2.0,4.0,
