team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Swansea_80,2015-16,49195,Jefferson Montero,Swansea City,Midfielder,Ecuador,24.0,13.0,11.0,23.0,,,98.0,8.0,,,1.0,,2.0,25.0,,,232.0,121.0,111.0,2.3156,1.4544,,0.7573,18.7213,84.0,7.0,,,23.0,,,2.0,,,,21.0,18.0,3.0,208.0,108.0,100.0,,,1.0,,4.0,5.0,9.0,24.0,,,21.0,4.0,1.0,4.0,358.0,,,,,,,,,,,24.0,10.0,70.0,,,162.0,,,,,,,,,4.0,4.0,6.0,5.0,6.0,1.0,14.0,0.0,9.0,9.0,,21.0,21.0,41.0,2.0,14.0,4.0,228.0,70.0,273.0,4.0,17.0,,1.0,7.0,1357.0,,2.0,11.0,38.0,308.0,365.0,0.0,12.0,21.0,,88.0,771.0,,90.0,90.0,50.0,5.0,1.0,13.0,17.0,75.0,,0.0
Swansea_80,2015-16,168144,Matt Grimes,Coventry City,Midfielder,England,3.0,2.0,1.0,1.0,,,10.0,1.0,,,1.0,,,,,,11.0,8.0,3.0,0.0148,0.023,,,0.6235,18.0,1.0,,,1.0,,,,,,,,,,8.0,6.0,2.0,,,,,,,,1.0,,,6.0,1.0,,,44.0,,,,,,,,,,,3.0,1.0,3.0,,,10.0,,,,,,,,,,1.0,,,,,1.0,0.0,,,,,,,,2.0,5.0,18.0,14.0,27.0,1.0,,,,,90.0,,,3.0,1.0,15.0,44.0,0.0,,1.0,,12.0,52.0,,1.0,,,2.0,1.0,4.0,2.0,8.0,,0.0
Swansea_80,2015-16,55422,Gylfi Sigurdsson,Vikingur Reykjavík,Midfielder,Iceland,32.0,27.0,5.0,36.0,15.0,,315.0,32.0,5.0,,6.0,1.0,105.0,31.0,,,256.0,163.0,93.0,4.3313,7.5974,1.0399,10.1486,40.6132,337.0,11.0,,15.0,36.0,,,3.0,,,11.0,45.0,41.0,4.0,224.0,136.0,88.0,1.0,1.0,3.0,,12.0,6.0,27.0,54.0,,1.0,279.0,20.0,15.0,4.0,1142.0,,,,,,,3.0,3.0,,,87.0,51.0,132.0,,9.0,262.0,,,,,,,,2.0,12.0,20.0,24.0,6.0,32.0,15.0,32.0,0.0,6.0,4.0,26.0,38.0,4.0,24.0,,120.0,22.0,657.0,322.0,919.0,11.0,31.0,13.0,,1.0,2917.0,,15.0,26.0,23.0,530.0,1193.0,0.0,56.0,42.0,,252.0,1811.0,62.0,129.0,38.0,19.0,12.0,3.0,34.0,43.0,218.0,,6.0
Swansea_80,2015-16,40145,Jack Cork,Burnley U21,Defender,England,114.0,56.0,58.0,35.0,,,288.0,7.0,12.0,,7.0,,,11.0,,,371.0,162.0,209.0,1.8126,0.9186,,1.7586,32.3168,546.0,16.0,,,35.0,,,2.0,,,1.0,31.0,30.0,1.0,257.0,106.0,151.0,2.0,,,,2.0,2.0,83.0,28.0,,,444.0,5.0,3.0,2.0,1674.0,,,1.0,,,,,,,,65.0,37.0,199.0,,1.0,434.0,,,,,,,,,2.0,5.0,6.0,2.0,6.0,3.0,28.0,0.0,4.0,7.0,,2.0,2.0,32.0,1.0,60.0,79.0,753.0,683.0,1355.0,21.0,56.0,3.0,,5.0,2544.0,,67.0,29.0,45.0,399.0,1712.0,0.0,12.0,77.0,,278.0,2236.0,,22.0,22.0,10.0,21.0,2.0,50.0,72.0,228.0,,3.0
Swansea_80,2015-16,96305,Jay Fulton,Swansea City,Midfielder,Scotland,,,,2.0,,,2.0,,,,,,,,,,5.0,2.0,3.0,0.0013,,,,0.5995,5.0,1.0,,,2.0,,,,,,,,,,5.0,2.0,3.0,,,,,,,,,,,1.0,,,,10.0,,,,,,,,,,,2.0,2.0,3.0,,,2.0,,,,,,,,,,,,,,,,0.0,,2.0,,,,,1.0,,1.0,6.0,4.0,9.0,,3.0,,,,20.0,,,1.0,,2.0,10.0,0.0,,3.0,,,17.0,,,,1.0,,,,,,,0.0
Swansea_80,2015-16,49569,Alberto Paloschi,Atalanta,Forward,Italy,21.0,16.0,5.0,10.0,,,49.0,5.0,1.0,,,,,3.0,,,74.0,54.0,20.0,0.4738,2.3331,,3.0714,13.1561,45.0,6.0,,,10.0,,,,,,2.0,12.0,12.0,,53.0,38.0,15.0,2.0,,1.0,,5.0,5.0,7.0,3.0,,,64.0,,,6.0,186.0,,,,,,,,,,,8.0,4.0,18.0,,2.0,41.0,,,,,,,,,5.0,,3.0,5.0,7.0,,7.0,0.0,5.0,3.0,,1.0,1.0,2.0,1.0,33.0,3.0,85.0,64.0,145.0,,7.0,1.0,,,669.0,,4.0,17.0,6.0,93.0,199.0,0.0,10.0,7.0,,51.0,290.0,,4.0,4.0,5.0,1.0,10.0,5.0,8.0,46.0,,2.0
Swansea_80,2015-16,39270,Marvin Emnes,Akhisarspor,Forward,Netherlands,,,,2.0,,,4.0,1.0,,,,,,,,,5.0,4.0,1.0,0.0051,0.0355,,,0.526,3.0,,,,2.0,,,,,,,,,,5.0,4.0,1.0,,,,,1.0,,1.0,,,,2.0,,,,14.0,,,,,,,,,,,3.0,1.0,4.0,,,5.0,,,,,,,,,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,2.0,,6.0,4.0,10.0,1.0,,,,,66.0,,,,,10.0,14.0,0.0,,1.0,,4.0,27.0,,1.0,1.0,2.0,,,,1.0,4.0,,0.0
Swansea_80,2015-16,52635,Éder,Lokomotiv Moscow,Forward,Portugal,29.0,20.0,9.0,13.0,,,24.0,,,,,,,,,,70.0,42.0,28.0,0.1411,0.333,,0.0487,5.2843,24.0,4.0,,,13.0,,,,,,,5.0,5.0,,41.0,22.0,19.0,,,,,,1.0,1.0,3.0,,,17.0,,,1.0,80.0,,,,,,,,,,,5.0,2.0,11.0,,,21.0,,,,,,,,,,,4.0,1.0,1.0,,2.0,0.0,2.0,11.0,,,,6.0,,9.0,1.0,43.0,20.0,62.0,1.0,3.0,,,,269.0,,7.0,11.0,9.0,46.0,86.0,0.0,5.0,4.0,,23.0,149.0,,2.0,2.0,3.0,1.0,1.0,3.0,1.0,20.0,,0.0
Swansea_80,2015-16,111787,Modou Barrow,Reading,Forward,Gambia,25.0,22.0,3.0,22.0,,,67.0,2.0,,,1.0,,,11.0,,,153.0,86.0,67.0,1.2053,0.476,,0.8108,11.8632,51.0,1.0,,,22.0,,,2.0,,,1.0,15.0,15.0,,128.0,64.0,64.0,,,,,1.0,1.0,8.0,11.0,,1.0,79.0,1.0,2.0,3.0,206.0,,,,,,,,,,,27.0,21.0,46.0,,,9.0,,,,,,,,,1.0,1.0,5.0,1.0,4.0,2.0,6.0,0.0,4.0,16.0,,6.0,6.0,23.0,1.0,9.0,6.0,118.0,51.0,157.0,4.0,14.0,1.0,,1.0,781.0,,5.0,3.0,24.0,140.0,206.0,0.0,9.0,18.0,,43.0,433.0,,22.0,22.0,24.0,1.0,1.0,6.0,8.0,37.0,,0.0
Swansea_80,2015-16,37998,Bafétimbi Gomis,Galatasaray,Forward,France,76.0,45.0,31.0,33.0,,,179.0,15.0,,,4.0,,,6.0,,,205.0,124.0,81.0,1.1508,6.2186,,5.2537,22.5928,90.0,10.0,1.0,,33.0,,,,,,6.0,25.0,21.0,4.0,129.0,79.0,50.0,,,2.0,,10.0,6.0,6.0,17.0,,1.0,123.0,5.0,5.0,38.0,475.0,,,,,,,1.0,1.0,,,15.0,6.0,39.0,,5.0,117.0,,,,,,,,,10.0,5.0,27.0,6.0,17.0,5.0,18.0,0.0,8.0,15.0,,1.0,1.0,23.0,1.0,67.0,18.0,290.0,119.0,390.0,3.0,4.0,,,,1694.0,,19.0,17.0,20.0,232.0,509.0,0.0,44.0,7.0,,101.0,791.0,,2.0,2.0,10.0,,12.0,3.0,20.0,98.0,,0.0
Swansea_80,2015-16,166365,Kenji Gorré,Swansea City U23,Midfielder,Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2016-17,37096,Lukasz Fabianski,West Ham United U21,Goalkeeper,Poland,15.0,,15.0,37.0,,,,,,66.0,8.0,,,,1.0,4.0,23.0,3.0,20.0,0.0779,,,,67.0131,738.0,1.0,,,37.0,336.0,142.0,,309.0,12.0,,69.0,64.0,5.0,8.0,3.0,5.0,,,,,,,1.0,,,,104.0,,,,438.0,,,,1.0,8.0,1.0,,,6.0,15.0,1.0,,328.0,,,86.0,1.0,117.0,11.0,64.0,51.0,27.0,,,,,,,,,37.0,0.0,,,,,,,141.0,,333.0,267.0,285.0,219.0,2.0,1.0,,,1.0,3330.0,,20.0,1.0,3.0,387.0,928.0,0.0,,3.0,,376.0,1336.0,,,,,194.0,,371.0,52.0,5.0,0.0,1.0
Swansea_80,2016-17,61760,Kristoffer Nordfeldt,Swansea City,Goalkeeper,Sweden,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,1.0,0.0001,,,,0.8272,8.0,,,,1.0,15.0,2.0,,9.0,,,1.0,1.0,,,,,,,,,,,,,,,10.0,,,,11.0,,,,,,,,,,,,,5.0,,,4.0,,4.0,,3.0,1.0,3.0,,,,,,,,,1.0,0.0,,,,,,,,,3.0,,18.0,15.0,,,,,,90.0,,,,1.0,6.0,22.0,0.0,,,,4.0,37.0,,,,,2.0,,4.0,1.0,,0.0,0.0
Swansea_80,2016-17,5288,Gerhard Tremmel,Swansea City,Goalkeeper,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2016-17,80789,Jordi Amat,Johor Darul Ta'zim,Defender,Indonesia,60.0,36.0,24.0,17.0,,,50.0,,15.0,,2.0,1.0,,1.0,,,141.0,71.0,70.0,0.1028,0.593,,0.5836,35.7792,248.0,12.0,,,17.0,,,,,,,36.0,35.0,1.0,81.0,35.0,46.0,1.0,,,,,3.0,29.0,2.0,,,117.0,,1.0,,632.0,,,,2.0,,,,,4.0,,22.0,13.0,83.0,,,243.0,,,,,,,,,,,3.0,3.0,4.0,1.0,15.0,0.0,,2.0,,,,5.0,7.0,,69.0,177.0,387.0,495.0,13.0,23.0,,2.0,4.0,1408.0,3.0,109.0,26.0,5.0,104.0,658.0,0.0,7.0,36.0,10.0,94.0,909.0,,,,1.0,40.0,,56.0,38.0,38.0,0.0,5.0
Swansea_80,2016-17,97615,Mike van der Hoorn,FC Utrecht,Defender,Netherlands,38.0,14.0,24.0,8.0,,0.0,17.0,,7.0,,1.0,,,,,,76.0,34.0,42.0,0.0547,0.8656,,0.7865,15.3525,156.0,5.0,,,8.0,,,,,,1.0,20.0,18.0,2.0,38.0,20.0,18.0,,1.0,,1.0,,1.0,18.0,,,,102.0,,,,312.0,,,,1.0,,,,,3.0,,11.0,6.0,53.0,,,50.0,,,,,,,,,,,2.0,1.0,2.0,,7.0,0.0,,1.0,,,,,7.0,,41.0,64.0,187.0,210.0,1.0,8.0,,,1.0,661.0,1.0,55.0,12.0,9.0,77.0,325.0,0.0,4.0,9.0,5.0,74.0,439.0,,,,,37.0,,51.0,33.0,23.0,0.0,1.0
Swansea_80,2016-17,149266,Alfie Mawson,Fulham,Defender,England,136.0,52.0,84.0,27.0,,2.0,49.0,4.0,27.0,,7.0,,,4.0,,,227.0,82.0,145.0,0.2792,1.8287,,1.9744,42.3038,531.0,3.0,,,27.0,,,,,,4.0,45.0,40.0,5.0,91.0,30.0,61.0,1.0,3.0,2.0,2.0,4.0,1.0,30.0,4.0,,,199.0,,,,1178.0,,,2.0,1.0,,,,,3.0,,15.0,2.0,137.0,,1.0,439.0,,,,,,,,,4.0,,14.0,1.0,5.0,,27.0,0.0,,,,,,19.0,23.0,,163.0,261.0,748.0,846.0,4.0,22.0,1.0,,3.0,2430.0,6.0,169.0,10.0,18.0,235.0,1218.0,0.0,19.0,26.0,31.0,209.0,1585.0,,1.0,1.0,2.0,55.0,,119.0,61.0,90.0,1.0,1.0
Swansea_80,2016-17,28654,Martin Olsson,Malmö FF,Defender,Sweden,42.0,21.0,21.0,15.0,,0.0,106.0,2.0,4.0,,4.0,,,9.0,,,119.0,57.0,62.0,0.4856,0.5924,,0.6118,19.2418,217.0,5.0,,,15.0,,,,,,2.0,18.0,16.0,2.0,77.0,36.0,41.0,2.0,,,2.0,2.0,1.0,10.0,7.0,,2.0,16.0,,1.0,,489.0,,,,,,,,,1.0,,21.0,9.0,79.0,,,157.0,,,,,,,,,2.0,,3.0,1.0,4.0,1.0,14.0,0.0,2.0,1.0,,12.0,12.0,9.0,10.0,,34.0,220.0,176.0,350.0,3.0,7.0,,35.0,101.0,1253.0,23.0,49.0,12.0,24.0,230.0,496.0,0.0,7.0,10.0,12.0,112.0,879.0,,47.0,47.0,11.0,33.0,,53.0,24.0,59.0,0.0,2.0
Swansea_80,2016-17,42996,Angel Rangel,Queens Park Rangers,Defender,Spain,26.0,13.0,13.0,18.0,,1.0,51.0,,3.0,,1.0,,,3.0,,,94.0,37.0,57.0,0.8372,0.259,,0.3295,17.6223,237.0,4.0,,,18.0,,,,,,1.0,24.0,22.0,2.0,68.0,24.0,44.0,,,,0.0,,1.0,25.0,7.0,,1.0,232.0,,1.0,1.0,537.0,,,,1.0,,,,,3.0,,21.0,7.0,51.0,,,24.0,,,,,,,,,,,2.0,1.0,3.0,1.0,8.0,0.0,1.0,10.0,,4.0,4.0,4.0,5.0,2.0,38.0,259.0,207.0,424.0,11.0,22.0,1.0,15.0,82.0,823.0,4.0,31.0,10.0,8.0,119.0,544.0,0.0,5.0,33.0,5.0,82.0,796.0,,7.0,7.0,2.0,11.0,,24.0,19.0,58.0,1.0,1.0
Swansea_80,2016-17,49539,Kyle Naughton,Swansea City,Defender,England,102.0,38.0,64.0,31.0,,1.0,179.0,10.0,16.0,,7.0,,,11.0,,,335.0,151.0,184.0,2.0778,0.7106,,1.2563,52.0951,682.0,18.0,,,31.0,,,,,,1.0,48.0,45.0,3.0,233.0,113.0,120.0,1.0,,,0.0,3.0,1.0,42.0,22.0,,,434.0,7.0,3.0,,1363.0,,,1.0,1.0,,,,,5.0,,73.0,32.0,146.0,,1.0,97.0,,,,,,,,,3.0,7.0,5.0,1.0,5.0,3.0,31.0,0.0,4.0,,,21.0,20.0,26.0,13.0,8.0,89.0,662.0,435.0,987.0,21.0,54.0,,83.0,263.0,2718.0,41.0,115.0,25.0,22.0,527.0,1392.0,0.0,10.0,75.0,20.0,316.0,2283.0,,58.0,58.0,11.0,50.0,,100.0,90.0,216.0,0.0,5.0
Swansea_80,2016-17,57145,Federico Fernández,Newcastle United,Defender,Argentina,105.0,36.0,69.0,27.0,,,69.0,3.0,20.0,,6.0,,,3.0,,,223.0,91.0,132.0,1.0864,1.3719,,0.272,43.9915,575.0,15.0,,,27.0,,,2.0,,,,41.0,39.0,2.0,118.0,55.0,63.0,,,,,3.0,2.0,50.0,1.0,,,278.0,,,,1099.0,,,,1.0,,,,,2.0,,19.0,14.0,112.0,,,211.0,,,,,,,,,3.0,,10.0,2.0,2.0,,27.0,0.0,,,,1.0,1.0,3.0,20.0,1.0,99.0,301.0,627.0,828.0,12.0,32.0,,,4.0,2430.0,5.0,187.0,26.0,16.0,222.0,1133.0,0.0,12.0,44.0,29.0,206.0,1522.0,,4.0,4.0,2.0,66.0,,114.0,67.0,92.0,0.0,7.0
Swansea_80,2016-17,96306,Stephen Kingsley,Heart of Midlothian,Defender,Scotland,19.0,12.0,7.0,13.0,,,64.0,,4.0,,3.0,,,4.0,,,59.0,27.0,32.0,0.3206,0.1087,,0.0499,21.5303,203.0,1.0,,,13.0,,,,,,,20.0,18.0,2.0,40.0,15.0,25.0,,,,,,,8.0,4.0,,,9.0,,1.0,,425.0,,,,,,,,,1.0,,19.0,10.0,67.0,,,158.0,,,,,,,,,,,3.0,,1.0,1.0,12.0,0.0,1.0,1.0,,10.0,10.0,6.0,8.0,3.0,19.0,194.0,153.0,318.0,2.0,10.0,,12.0,90.0,1036.0,10.0,24.0,3.0,7.0,167.0,434.0,0.0,4.0,12.0,3.0,97.0,692.0,,37.0,35.0,5.0,31.0,,45.0,25.0,52.0,0.0,0.0
Swansea_80,2016-17,192290,Connor Roberts,Burnley U21,Midfielder,Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2016-17,76542,Ki Sung-Yueng,Seoul,Midfielder,South Korea,13.0,6.0,7.0,23.0,,,130.0,2.0,3.0,,1.0,,1.0,3.0,,,110.0,51.0,59.0,0.4459,0.4182,,0.1202,29.0385,152.0,12.0,,,23.0,,,1.0,,,,28.0,25.0,3.0,97.0,45.0,52.0,,,,,,1.0,21.0,11.0,,,188.0,2.0,,1.0,670.0,,,,,,,,,2.0,,26.0,23.0,90.0,,,216.0,,,,,,,,,,2.0,6.0,1.0,1.0,,13.0,0.0,6.0,10.0,1.0,3.0,2.0,7.0,1.0,29.0,51.0,330.0,287.0,563.0,7.0,18.0,,1.0,1.0,1287.0,19.0,19.0,18.0,21.0,107.0,686.0,0.0,7.0,25.0,15.0,72.0,867.0,,6.0,6.0,2.0,6.0,,20.0,20.0,52.0,0.0,3.0
Swansea_80,2016-17,15114,Leon Britton,Swansea City U23,Midfielder,England,9.0,2.0,7.0,16.0,,,98.0,,5.0,,2.0,,,,,,84.0,39.0,45.0,0.2374,,,,21.6517,217.0,4.0,,,16.0,,,,,,,24.0,22.0,2.0,75.0,37.0,38.0,,,,,,,20.0,2.0,,,204.0,,,,711.0,,,,,,,,,3.0,,17.0,7.0,90.0,,,206.0,,,,,,,,,,,,,,,16.0,0.0,13.0,,,,,6.0,,20.0,20.0,280.0,368.0,628.0,10.0,13.0,,,,1176.0,13.0,19.0,6.0,9.0,97.0,725.0,0.0,,23.0,4.0,77.0,854.0,,,,3.0,4.0,1.0,14.0,22.0,63.0,0.0,3.0
Swansea_80,2016-17,49277,Leroy Fer,Alanyaspor,Midfielder,Netherlands,120.0,44.0,76.0,34.0,,2.0,224.0,8.0,8.0,,3.0,,,13.0,,,396.0,177.0,219.0,2.022,5.0852,,5.7407,46.5859,340.0,33.0,,,34.0,,,2.0,,,6.0,49.0,47.0,2.0,276.0,133.0,143.0,1.0,1.0,,4.0,2.0,3.0,23.0,16.0,,4.0,401.0,6.0,2.0,1.0,1196.0,,,,,,,,,3.0,,53.0,22.0,180.0,,1.0,262.0,,,,,,,,,2.0,6.0,17.0,3.0,11.0,2.0,27.0,0.0,7.0,7.0,,4.0,4.0,39.0,,55.0,95.0,534.0,479.0,914.0,14.0,41.0,5.0,4.0,8.0,2403.0,55.0,49.0,48.0,50.0,324.0,1227.0,0.0,28.0,55.0,48.0,218.0,1667.0,,9.0,9.0,9.0,9.0,1.0,53.0,48.0,165.0,1.0,9.0
Swansea_80,2016-17,57586,Luciano Narsingh,Feyenoord,Forward,Netherlands,17.0,14.0,3.0,13.0,,,49.0,1.0,,,1.0,,,5.0,,,71.0,44.0,27.0,0.4164,0.1563,,,10.0044,18.0,2.0,,,13.0,,,3.0,,,,8.0,8.0,,54.0,30.0,24.0,,,,,1.0,,4.0,5.0,,,50.0,,,1.0,123.0,,,,,,,,,1.0,,12.0,9.0,17.0,,,6.0,,,,,,,,,1.0,,1.0,,,,3.0,0.0,2.0,10.0,,4.0,4.0,12.0,,5.0,1.0,89.0,23.0,107.0,3.0,,,,,410.0,21.0,1.0,3.0,9.0,69.0,123.0,0.0,1.0,3.0,17.0,15.0,231.0,,23.0,23.0,13.0,1.0,,1.0,1.0,14.0,0.0,0.0
Swansea_80,2016-17,21083,Nathan Dyer,Swansea City,Midfielder,England,3.0,2.0,1.0,8.0,,,27.0,1.0,,,,,,,,,36.0,20.0,16.0,0.246,0.1039,,0.0557,9.2068,29.0,3.0,,,8.0,,,1.0,,,,11.0,10.0,1.0,33.0,18.0,15.0,,,,,1.0,1.0,3.0,2.0,,,30.0,,,,101.0,,,,,,,,,,,9.0,3.0,16.0,,,16.0,,,,,,,,,1.0,,1.0,1.0,1.0,,3.0,0.0,2.0,5.0,,2.0,2.0,5.0,,7.0,1.0,63.0,28.0,88.0,1.0,2.0,,,,211.0,11.0,1.0,4.0,7.0,35.0,102.0,0.0,2.0,3.0,8.0,13.0,153.0,,4.0,4.0,3.0,1.0,,2.0,7.0,11.0,0.0,0.0
Swansea_80,2016-17,93464,Tom Carroll,Reading,Midfielder,England,15.0,10.0,5.0,18.0,,0.0,130.0,3.0,3.0,,5.0,,,8.0,,,126.0,70.0,56.0,1.2704,0.2823,,0.5081,18.0686,311.0,8.0,,,18.0,,,2.0,,,1.0,18.0,16.0,2.0,111.0,60.0,51.0,,,1.0,1.0,2.0,,20.0,14.0,,1.0,165.0,1.0,1.0,,774.0,,,,,,,,,2.0,,36.0,12.0,81.0,,,190.0,,,,,,,1.0,,2.0,1.0,4.0,,2.0,1.0,16.0,0.0,4.0,2.0,,12.0,12.0,12.0,1.0,21.0,55.0,402.0,257.0,592.0,7.0,23.0,,,2.0,1389.0,29.0,8.0,13.0,9.0,226.0,796.0,0.0,6.0,30.0,14.0,149.0,1009.0,,26.0,26.0,7.0,9.0,1.0,39.0,33.0,110.0,0.0,1.0
Swansea_80,2016-17,11829,Wayne Routledge,Swansea City,Midfielder,England,56.0,44.0,12.0,27.0,,2.0,123.0,3.0,,,1.0,,3.0,19.0,,,228.0,156.0,72.0,2.5418,3.7374,,4.1422,36.0295,183.0,16.0,,,27.0,,,1.0,,,3.0,42.0,38.0,4.0,172.0,112.0,60.0,2.0,1.0,,1.0,3.0,5.0,14.0,24.0,,,140.0,,1.0,9.0,557.0,,,,,,,,,2.0,,50.0,13.0,100.0,,2.0,114.0,,,,,,,,,3.0,,7.0,5.0,9.0,1.0,24.0,0.0,17.0,3.0,1.0,23.0,22.0,25.0,3.0,42.0,22.0,266.0,119.0,340.0,7.0,15.0,,2.0,4.0,1927.0,66.0,19.0,28.0,14.0,390.0,560.0,0.0,16.0,22.0,58.0,198.0,946.0,1.0,59.0,58.0,27.0,17.0,5.0,36.0,53.0,162.0,0.0,1.0
Swansea_80,2016-17,49195,Jefferson Montero,Swansea City,Midfielder,Ecuador,4.0,3.0,1.0,13.0,,,21.0,3.0,,,,,6.0,10.0,,,73.0,35.0,38.0,0.9086,0.1681,,0.0513,9.2884,29.0,,,,13.0,,,1.0,,,,9.0,9.0,,69.0,32.0,37.0,,,,,1.0,1.0,1.0,9.0,,,2.0,2.0,,2.0,91.0,,,,,,,,,1.0,,9.0,3.0,19.0,,,42.0,,,,,,,,,1.0,2.0,,1.0,1.0,,2.0,0.0,4.0,11.0,1.0,9.0,8.0,21.0,1.0,2.0,2.0,47.0,23.0,59.0,2.0,5.0,,1.0,4.0,375.0,26.0,2.0,1.0,9.0,105.0,94.0,0.0,1.0,7.0,26.0,33.0,227.0,2.0,29.0,27.0,16.0,2.0,,4.0,7.0,29.0,0.0,0.0
Swansea_80,2016-17,55422,Gylfi Sigurdsson,Vikingur Reykjavík,Midfielder,Iceland,24.0,17.0,7.0,38.0,21.0,5.0,268.0,30.0,2.0,,7.0,,183.0,52.0,,,259.0,142.0,117.0,6.8515,8.8873,1.4656,13.4246,67.0651,323.0,5.0,2.0,21.0,38.0,,,13.0,,,9.0,70.0,65.0,5.0,235.0,125.0,110.0,1.0,,3.0,4.0,14.0,10.0,35.0,67.0,,4.0,208.0,16.0,31.0,1.0,954.0,,,,,,,3.0,3.0,6.0,,94.0,55.0,122.0,,5.0,242.0,,,,,,,2.0,2.0,14.0,16.0,36.0,10.0,50.0,31.0,37.0,0.0,2.0,1.0,59.0,86.0,12.0,32.0,1.0,96.0,33.0,620.0,268.0,769.0,17.0,28.0,6.0,,9.0,3328.0,78.0,23.0,18.0,33.0,623.0,1041.0,0.0,86.0,45.0,99.0,239.0,1908.0,110.0,217.0,57.0,36.0,6.0,9.0,41.0,43.0,198.0,3.0,2.0
Swansea_80,2016-17,40145,Jack Cork,Burnley U21,Defender,England,86.0,49.0,37.0,30.0,,,192.0,3.0,8.0,,3.0,,,5.0,,,314.0,166.0,148.0,0.8302,1.4952,,1.4431,46.6142,399.0,20.0,,,30.0,,,,,,,51.0,48.0,3.0,228.0,117.0,111.0,,,,,,3.0,56.0,14.0,,,352.0,3.0,2.0,1.0,1245.0,,,2.0,,,,,,4.0,,46.0,24.0,179.0,,,342.0,,,,,,,,,,3.0,10.0,3.0,5.0,2.0,25.0,0.0,6.0,5.0,,2.0,2.0,23.0,2.0,25.0,75.0,504.0,572.0,999.0,15.0,44.0,1.0,,5.0,2233.0,47.0,49.0,25.0,32.0,312.0,1285.0,0.0,15.0,59.0,17.0,211.0,1701.0,,18.0,18.0,7.0,29.0,,55.0,70.0,156.0,0.0,7.0
