season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768164,15,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,1.0,,1.0,24.0,14.0,37.0,2.0,1.0,9.0,,,,,,,,3.0,5.0,,,,,,,,6.0,1.0,,90.0,,,,,,,,6.8,,,,2.0,1.0,3.0,,7.0,,38.0,26.0,61.0,0,2.0,102.0,,2.0,
2015-16,6768164,15,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,2.0,25.0,9.0,34.0,,1.0,5.0,,,,3.0,,,1.0,4.0,2.0,,,,,,,,1.0,1.0,,62.0,,,,,,,,6.4,,,,,,1.0,,3.0,,35.0,9.0,43.0,0,1.0,51.0,2.0,,
2015-16,6768164,15,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,,,1.0,10.0,3.0,13.0,,,6.0,,,,,,,2.0,2.0,5.0,,,,,,,,1.0,1.0,,28.0,,,,,,,,7.0,,,,,1.0,2.0,,2.0,,15.0,4.0,17.0,0,4.0,28.0,,,1.0
2015-16,6768164,15,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,1.0,16.0,10.0,26.0,,,2.0,,,,3.0,,,,4.0,5.0,,,1.0,,,,,,,,56.0,,,,,,,,6.5,,,,,2.0,1.0,,1.0,,20.0,11.0,30.0,0,2.0,39.0,3.0,1.0,2.0
2015-16,6768164,15,43,Manchester_City,Away,16817,15749,Joe Hart,joe-hart,G,False,,1.0,2.0,2.0,5.0,7.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,6.4,1.0,2.0,,,,,1.0,11.0,,11.0,5.0,16.0,0,1.0,23.0,,,
2015-16,6768164,15,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,,10.0,7.0,17.0,,1.0,7.0,,,,,,,1.0,1.0,4.0,,,,,,,,1.0,,,34.0,1.0,,,,,,,7.1,,,1.0,,1.0,,,,,14.0,8.0,22.0,2,2.0,30.0,1.0,,1.0
2015-16,6768164,15,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,,17.0,9.0,25.0,,,6.0,,,,1.0,,,,1.0,5.0,,,,,,,1.0,6.0,1.0,,90.0,1.0,,,,,,,7.2,,,2.0,,1.0,4.0,,4.0,,30.0,11.0,37.0,3,2.0,74.0,1.0,2.0,1.0
2015-16,6768164,15,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,10.0,5.0,15.0,2.0,,,,,,1.0,,,1.0,5.0,,,,1.0,,,,,,,,57.0,,,,,,,,6.3,,,1.0,,,,,,,13.0,5.0,18.0,1,,25.0,4.0,,
2015-16,6768164,15,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,False,,,1.0,20.0,15.0,35.0,,,3.0,,,,5.0,,,,5.0,6.0,,,,,,,,2.0,,,74.0,,,,,,,,6.7,,,,,1.0,,,1.0,,23.0,17.0,40.0,0,5.0,50.0,1.0,,1.0
2015-16,6768164,15,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768164,15,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,4.0,,1.0,25.0,9.0,30.0,,,6.0,,,,7.0,,,1.0,11.0,4.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,6.3,,,,,5.0,6.0,,1.0,,45.0,9.0,48.0,1,1.0,66.0,2.0,,3.0
2015-16,6768164,15,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,6.0,19.0,14.0,33.0,,,8.0,,,1.0,3.0,,,,5.0,5.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,6.5,,,1.0,1.0,,,,13.0,,30.0,21.0,51.0,2,3.0,60.0,,2.0,
2015-16,6768164,15,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,14.0,5.0,19.0,1.0,,4.0,,,,2.0,,,1.0,6.0,5.0,,,2.0,,,,,,2.0,,90.0,1.0,,,,,,,6.6,,,1.0,,3.0,4.0,,3.0,,24.0,5.0,25.0,2,1.0,39.0,1.0,2.0,2.0
2015-16,6768164,15,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,4.0,1.0,5.0,5.0,,,,,,,,,5.0,13.0,,,,2.0,,,,,,,,33.0,,,,,,,,6.0,,,,,1.0,,,,,5.0,1.0,6.0,0,,16.0,3.0,,
2015-16,6768164,15,43,Manchester_City,Away,792317,175352,Manu García,manu-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768164,15,43,Manchester_City,Away,803180,113037,Cameron Humphreys,cameron-humphreys,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768153,16,43,Manchester_City,Home,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768153,16,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,,,2.0,41.0,10.0,51.0,,2.0,4.0,,,,,,,1.0,3.0,6.0,,,2.0,,,,,5.0,,,90.0,,1.0,,,,,,7.1,,,,2.0,1.0,2.0,,3.0,,51.0,14.0,63.0,0,2.0,84.0,,1.0,1.0
2015-16,6768153,16,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,1.0,,2.0,31.0,17.0,47.0,3.0,,5.0,,,,,,,1.0,5.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,6.6,,,,4.0,,2.0,,4.0,,37.0,18.0,53.0,0,1.0,75.0,1.0,2.0,
2015-16,6768153,16,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,2.0,41.0,10.0,51.0,1.0,,4.0,,,,,,,1.0,3.0,4.0,,,,,,,,,2.0,,68.0,,,,,,,,6.9,,,,,1.0,1.0,,2.0,,44.0,13.0,56.0,0,2.0,64.0,1.0,2.0,
2015-16,6768153,16,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,False,1.0,,1.0,30.0,13.0,42.0,,,4.0,1.0,,1.0,1.0,,,2.0,6.0,2.0,,,3.0,1.0,,,,3.0,3.0,,90.0,,,,,,,,7.2,,,,1.0,,2.0,,6.0,,37.0,15.0,50.0,1,1.0,66.0,2.0,1.0,
2015-16,6768153,16,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,3.0,27.0,19.0,46.0,,,6.0,,,,2.0,,,,3.0,5.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,7.1,,,,1.0,2.0,,,4.0,,30.0,21.0,51.0,0,3.0,63.0,1.0,1.0,1.0
2015-16,6768153,16,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,5.0,40.0,28.0,68.0,,1.0,9.0,,,2.0,2.0,,,1.0,7.0,10.0,,,2.0,1.0,,,,1.0,2.0,,90.0,2.0,,,,,,,8.1,,,1.0,1.0,7.0,,,5.0,,43.0,30.0,73.0,5,3.0,98.0,1.0,1.0,5.0
2015-16,6768153,16,43,Manchester_City,Home,16817,15749,Joe Hart,joe-hart,G,False,,1.0,5.0,4.0,9.0,13.0,,,4.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,1.0,7.5,4.0,6.0,,1.0,,,1.0,12.0,,11.0,9.0,20.0,0,,32.0,,1.0,
2015-16,6768153,16,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,11.0,6.0,17.0,1.0,,2.0,,,,,,,2.0,4.0,1.0,,,1.0,,,,,1.0,,,45.0,,,,,,,,6.5,,,1.0,1.0,,1.0,,,,12.0,6.0,17.0,1,1.0,28.0,,,
2015-16,6768153,16,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768153,16,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,12.0,3.0,15.0,4.0,2.0,1.0,,,1.0,,,,2.0,8.0,3.0,,,2.0,,1.0,,,,,,84.0,2.0,,,,,,,7.2,,,,2.0,,,,,2.0,16.0,3.0,19.0,3,,30.0,2.0,1.0,
2015-16,6768153,16,43,Manchester_City,Home,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,2.0,12.0,38.0,50.0,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,6.8,,,,4.0,,,,3.0,,13.0,40.0,53.0,0,1.0,61.0,,,
2015-16,6768153,16,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768153,16,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,2.0,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,22.0,,,,,,,,6.6,,,,,,6.0,,,,11.0,,5.0,0,,11.0,,,
2015-16,6768153,16,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,4.0,24.0,37.0,61.0,1.0,,4.0,,,,2.0,,,,4.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,6.8,,,2.0,6.0,1.0,,,4.0,,25.0,38.0,63.0,2,1.0,78.0,,1.0,
2015-16,6768153,16,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,24.0,5.0,29.0,1.0,,1.0,,,,,,,,3.0,3.0,,,1.0,,,,,1.0,,,45.0,,,,,,,,6.7,,,,1.0,2.0,,,,1.0,26.0,5.0,31.0,0,,38.0,,2.0,1.0
2015-16,6768153,16,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,2.0,3.0,2.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,6.0,1.0,,,,,,,7.3,,,,,,,,,,1.0,2.0,3.0,1,,4.0,,,
2015-16,6768153,16,43,Manchester_City,Home,361326,124165,Patrick Roberts,patrick-roberts,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768161,17,43,Manchester_City,Away,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768161,17,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768161,17,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,2.0,40.0,26.0,66.0,3.0,4.0,8.0,,,,1.0,,,1.0,6.0,6.0,,,1.0,1.0,,,,6.0,3.0,,90.0,,,,,,,,7.1,,,,7.0,1.0,8.0,,3.0,,55.0,30.0,77.0,0,1.0,116.0,,,1.0
2015-16,6768161,17,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,1.0,29.0,7.0,36.0,,,6.0,,,1.0,1.0,,,,4.0,3.0,,,3.0,,,,,,1.0,,73.0,,,,,,,,6.8,,,1.0,,,1.0,,2.0,,34.0,8.0,41.0,2,,48.0,,3.0,
2015-16,6768161,17,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,1.0,,,10.0,5.0,14.0,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,17.0,,,,,,,,6.5,,,,,,2.0,,,,14.0,5.0,17.0,0,,21.0,,,
2015-16,6768161,17,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,8.0,60.0,15.0,75.0,2.0,,4.0,1.0,,1.0,1.0,,,1.0,6.0,8.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,7.8,,,1.0,1.0,3.0,,,10.0,,67.0,16.0,83.0,2,5.0,101.0,2.0,,3.0
2015-16,6768161,17,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,4.0,57.0,26.0,83.0,2.0,1.0,6.0,,,,2.0,,,1.0,7.0,4.0,,,1.0,,1.0,,,2.0,3.0,,90.0,1.0,,,,,,,7.5,,,3.0,,2.0,1.0,,5.0,,64.0,27.0,90.0,4,1.0,108.0,1.0,1.0,1.0
2015-16,6768161,17,43,Manchester_City,Away,16817,15749,Joe Hart,joe-hart,G,False,,,8.0,5.0,11.0,16.0,,,7.0,,,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,1.0,6.7,2.0,3.0,,1.0,,,,11.0,,8.0,11.0,19.0,0,,28.0,,,
2015-16,6768161,17,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,12.0,3.0,15.0,1.0,,4.0,,,,,,,1.0,5.0,1.0,,,1.0,,,,,1.0,1.0,,63.0,2.0,,,,,,,6.6,,,,,2.0,,,,1.0,12.0,3.0,15.0,2,,26.0,4.0,1.0,
2015-16,6768161,17,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,1.0,13.0,9.0,22.0,,,2.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,,,,45.0,,,,,,,,6.7,,,,,,,,1.0,,16.0,9.0,25.0,0,3.0,29.0,,,
2015-16,6768161,17,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,2.0,,,42.0,17.0,57.0,,,9.0,,,2.0,1.0,,,,6.0,2.0,,,2.0,,,,,3.0,2.0,,90.0,,,,,,,,6.7,,,,5.0,4.0,4.0,,9.0,,58.0,20.0,74.0,2,1.0,98.0,,,1.0
2015-16,6768161,17,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,2.0,3.0,5.0,1.0,2.0,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,27.0,1.0,,,,,,,7.0,,,2.0,,,,,,,3.0,4.0,7.0,4,,12.0,,,
2015-16,6768161,17,43,Manchester_City,Away,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,,21.0,37.0,58.0,1.0,1.0,8.0,,,,2.0,,,,3.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,6.4,,,,5.0,1.0,,,2.0,,22.0,38.0,60.0,0,1.0,68.0,,,1.0
2015-16,6768161,17,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768161,17,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,2.0,37.0,12.0,48.0,1.0,1.0,9.0,,,1.0,3.0,,,2.0,10.0,5.0,,,2.0,,,,,1.0,5.0,,90.0,1.0,,,,,,,6.9,,,1.0,,4.0,13.0,,3.0,,55.0,19.0,61.0,3,2.0,93.0,3.0,,2.0
2015-16,6768161,17,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,1.0,20.0,35.0,55.0,3.0,,4.0,,,,,,,1.0,6.0,3.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,6.9,,,,8.0,,,,2.0,,21.0,36.0,57.0,0,3.0,74.0,,,
2015-16,6768161,17,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,14.0,7.0,21.0,,1.0,1.0,,,,1.0,,,4.0,5.0,3.0,,,1.0,,,,,,,,45.0,1.0,,,,,,,6.4,,,,,,,,,,15.0,7.0,22.0,1,2.0,32.0,,,
2015-16,6768161,17,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768178,18,43,Manchester_City,Home,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,5.0,7.0,12.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,19.0,,,,,,,,6.5,,,,,,,,,,5.0,10.0,15.0,0,,16.0,,,
2015-16,6768178,18,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768178,18,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,2.0,27.0,33.0,60.0,1.0,1.0,4.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.6,,,,1.0,,1.0,,3.0,,30.0,34.0,63.0,0,1.0,79.0,1.0,,
2015-16,6768178,18,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,,2.0,1.0,3.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,9.0,,,,,,,,6.7,,,,2.0,1.0,,,,,2.0,1.0,3.0,0,,7.0,1.0,,1.0
2015-16,6768178,18,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,1.0,,4.0,50.0,15.0,64.0,1.0,,9.0,,,,1.0,,,4.0,8.0,6.0,,,1.0,1.0,,,,,3.0,,90.0,1.0,,,,,1.0,,8.0,,,2.0,,5.0,3.0,,4.0,,64.0,16.0,77.0,3,1.0,96.0,1.0,1.0,4.0
2015-16,6768178,18,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768178,18,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,48.0,30.0,78.0,,,8.0,,,,2.0,,,,2.0,3.0,,,,,,,,,,,90.0,,,,,,,,7.0,,,,1.0,1.0,,,4.0,,53.0,31.0,84.0,0,2.0,89.0,,,1.0
2015-16,6768178,18,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,1.0,32.0,22.0,54.0,,1.0,5.0,,,,,,,,,4.0,,,,,1.0,,,1.0,,,62.0,2.0,,,,,,,7.7,,,,2.0,1.0,,,4.0,,34.0,24.0,58.0,2,,66.0,,2.0,1.0
2015-16,6768178,18,43,Manchester_City,Home,16817,15749,Joe Hart,joe-hart,G,False,,1.0,7.0,6.0,4.0,10.0,,,8.0,,,,,,,,,,,,,,,3.0,,,,,90.0,,,,,,,1.0,6.8,2.0,2.0,,1.0,,,1.0,12.0,,11.0,4.0,15.0,0,,27.0,,,
2015-16,6768178,18,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768178,18,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,1.0,28.0,15.0,43.0,,,4.0,,,,,,,2.0,2.0,3.0,,,,,,,,1.0,,,28.0,,,,,,,,6.8,,,,,1.0,,,1.0,,29.0,15.0,44.0,0,1.0,51.0,,1.0,1.0
2015-16,6768178,18,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,4.0,22.0,17.0,38.0,3.0,2.0,5.0,,,,,,,,4.0,5.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,7.0,,,,4.0,1.0,4.0,,8.0,,30.0,21.0,47.0,0,2.0,74.0,,,1.0
2015-16,6768178,18,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,19.0,3.0,22.0,4.0,4.0,2.0,,2.0,2.0,2.0,,,1.0,9.0,6.0,,,1.0,,1.0,,,,1.0,,90.0,2.0,,,,1.0,,,6.8,,,2.0,,1.0,,,,1.0,21.0,3.0,24.0,6,,36.0,1.0,2.0,
2015-16,6768178,18,43,Manchester_City,Home,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,1.0,5.0,32.0,37.0,3.0,1.0,6.0,,,,,,,,4.0,4.0,,,2.0,,,,,4.0,,,90.0,1.0,,,,,,,7.3,,,1.0,5.0,,,,3.0,,9.0,34.0,43.0,2,2.0,58.0,,1.0,
2015-16,6768178,18,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768178,18,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,3.0,,5.0,35.0,17.0,49.0,,,5.0,,,1.0,1.0,,,2.0,4.0,7.0,,,,2.0,1.0,,,1.0,6.0,,90.0,2.0,,,,,,,9.4,,,,,5.0,8.0,,5.0,,52.0,17.0,61.0,3,2.0,92.0,3.0,1.0,4.0
2015-16,6768178,18,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,3.0,29.0,32.0,1.0,1.0,4.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,,1.0,,62.0,,,,,,,,6.8,,,1.0,4.0,,,,3.0,,4.0,30.0,34.0,1,2.0,44.0,,1.0,
2015-16,6768178,18,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,34.0,6.0,40.0,1.0,1.0,2.0,,,1.0,,,,4.0,9.0,8.0,,,2.0,,1.0,,,,2.0,,90.0,1.0,,,,,,,7.1,,,,,6.0,1.0,,,2.0,42.0,6.0,47.0,2,2.0,70.0,2.0,2.0,3.0
2015-16,6768327,19,43,Manchester_City,Away,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768327,19,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,3.0,29.0,15.0,44.0,2.0,6.0,5.0,,,,,,,,5.0,11.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,7.8,,,1.0,8.0,1.0,2.0,,9.0,,46.0,22.0,66.0,1,3.0,106.0,1.0,2.0,
2015-16,6768327,19,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,2.0,,,29.0,7.0,34.0,1.0,,7.0,,,,2.0,,,1.0,5.0,6.0,,,1.0,,,,,2.0,4.0,,74.0,,,,,,,,7.2,,,,,2.0,5.0,,3.0,,37.0,10.0,42.0,0,2.0,57.0,,2.0,2.0
2015-16,6768327,19,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768327,19,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,,,2.0,5.0,6.0,11.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,16.0,,,,,,,,6.5,,,,,,3.0,,3.0,,9.0,6.0,12.0,0,,17.0,,,
2015-16,6768327,19,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,,34.0,13.0,47.0,,3.0,12.0,,,1.0,3.0,,,,4.0,5.0,,1.0,,,,,,4.0,,,90.0,,,,,,,,6.9,,,,1.0,1.0,,,1.0,,40.0,16.0,56.0,1,2.0,75.0,1.0,,
2015-16,6768327,19,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,8.0,34.0,21.0,55.0,,1.0,4.0,,,1.0,,,,2.0,2.0,8.0,,,,,,,,3.0,,,90.0,,,,,,,,7.7,,,1.0,3.0,,,,10.0,,43.0,26.0,69.0,2,5.0,89.0,,2.0,
2015-16,6768327,19,43,Manchester_City,Away,16817,15749,Joe Hart,joe-hart,G,False,,,6.0,5.0,6.0,11.0,,1.0,7.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,1.0,7.3,2.0,4.0,,1.0,,,,18.0,,16.0,7.0,23.0,0,,31.0,,,
2015-16,6768327,19,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,12.0,2.0,14.0,1.0,,1.0,,1.0,2.0,,,,3.0,4.0,2.0,,,,,,,,,,,64.0,,,,,,,,6.8,,,3.0,,1.0,,,,,13.0,2.0,15.0,5,1.0,28.0,3.0,,1.0
2015-16,6768327,19,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,5.0,23.0,11.0,34.0,,2.0,6.0,,,1.0,,,,,1.0,7.0,,,1.0,,,,,1.0,4.0,,90.0,,,,,,,,7.8,,,1.0,2.0,2.0,10.0,,7.0,,37.0,13.0,40.0,2,1.0,73.0,2.0,2.0,2.0
2015-16,6768327,19,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,2.0,2.0,4.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,26.0,,,,,,,,6.8,,,1.0,,,,,1.0,1.0,7.0,3.0,10.0,2,,13.0,,,
2015-16,6768327,19,43,Manchester_City,Away,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,2.0,8.0,28.0,36.0,1.0,1.0,8.0,,,,,,,,3.0,2.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,7.0,,,,6.0,,2.0,,2.0,,13.0,31.0,42.0,0,1.0,57.0,1.0,,
2015-16,6768327,19,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768327,19,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,3.0,,2.0,29.0,8.0,34.0,1.0,,6.0,1.0,,,2.0,,,2.0,6.0,4.0,,,,,,,,1.0,3.0,,90.0,1.0,,,,,,,7.2,,,1.0,,3.0,15.0,,3.0,,54.0,8.0,47.0,2,2.0,82.0,4.0,,2.0
2015-16,6768327,19,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,1.0,14.0,22.0,36.0,3.0,9.0,5.0,,,,2.0,,,,6.0,12.0,,,1.0,,,,,4.0,,,90.0,1.0,,,,,,,7.7,,,1.0,14.0,1.0,,,4.0,,19.0,31.0,50.0,2,1.0,73.0,,1.0,1.0
