season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090091,14,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,,36.0,24.0,60.0,1.0,1.0,9.0,,,,1.0,,,,4.0,3.0,,,3.0,,,,,1.0,1.0,90.0,,,,,,,,,14.0,,6.2,,,,4.0,,,,9.0,,42.0,31.0,73.0,0,1.0,84.0,,2.0,,1.0
2016-17,7090091,14,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090091,14,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,,18.0,19.0,37.0,,1.0,3.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,,,76.0,,,,,,,,,7.0,,6.5,,,,1.0,1.0,,,1.0,,22.0,21.0,43.0,0,1.0,50.0,,1.0,1.0,
2016-17,7090091,14,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090091,14,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,3.0,,4.0,37.0,11.0,45.0,1.0,1.0,8.0,,1.0,,2.0,,,2.0,9.0,7.0,,,4.0,,,,1.0,4.0,5.0,90.0,1.0,,,,,,,,32.0,,7.3,,,1.0,,1.0,15.0,,8.0,,61.0,13.0,59.0,2,3.0,99.0,3.0,2.0,1.0,2.0
2016-17,7090091,14,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,3.0,31.0,33.0,64.0,,5.0,8.0,,,,2.0,,,,3.0,7.0,,,1.0,,,,,8.0,,90.0,,,,,,,,,8.0,,7.2,,,1.0,6.0,,,,5.0,,36.0,36.0,72.0,1,1.0,92.0,,1.0,,1.0
2016-17,7090091,14,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,2.0,8.0,24.0,32.0,1.0,,3.0,,,,2.0,,,1.0,5.0,1.0,,,1.0,,,,,1.0,,78.0,,1.0,,,,,,,2.0,,6.3,,,,4.0,,,,2.0,,8.0,25.0,33.0,0,1.0,43.0,,,,1.0
2016-17,7090091,14,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,1.0,11.0,6.0,17.0,,1.0,4.0,1.0,,,1.0,,,,1.0,4.0,,,,,,,,2.0,2.0,69.0,,,,,,,,,10.0,,7.1,,,,,3.0,2.0,,1.0,,17.0,9.0,24.0,0,,36.0,,,3.0,
2016-17,7090091,14,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,,1.0,,1.0,,,,,1.0,,,2.0,3.0,1.0,,,,,,,,,,12.0,,,,,,,,,4.0,,6.5,,,2.0,,,,,,,3.0,,3.0,2,,7.0,,,,
2016-17,7090180,15,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090180,15,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,2.0,31.0,42.0,73.0,4.0,6.0,3.0,,,,,,,,5.0,8.0,,,,,,,,4.0,,90.0,,,,,,,,,9.0,,6.6,,,,8.0,1.0,,,4.0,,34.0,47.0,81.0,0,2.0,99.0,,,,1.0
2016-17,7090180,15,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,3.0,60.0,7.0,67.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,90.0,,,,,,,,,11.0,,6.5,,,,,1.0,3.0,,5.0,,68.0,7.0,72.0,0,,80.0,2.0,1.0,1.0,
2016-17,7090180,15,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,2.0,,2.0,54.0,23.0,75.0,2.0,,3.0,,,2.0,,,,1.0,5.0,3.0,,,,,,,,1.0,4.0,90.0,,,,,,,,,10.0,,6.8,,,,1.0,2.0,5.0,,2.0,1.0,60.0,23.0,78.0,2,2.0,106.0,,1.0,,
2016-17,7090180,15,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,False,2.0,,3.0,33.0,3.0,34.0,,1.0,2.0,,,1.0,,,,,,4.0,,,,,,,,,1.0,58.0,,,,,,,,,13.0,,7.0,,,1.0,1.0,2.0,9.0,,3.0,,45.0,4.0,40.0,2,,55.0,,1.0,2.0,
2016-17,7090180,15,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,False,,1.0,4.0,1.0,20.0,21.0,,,11.0,,,,2.0,,,,2.0,,,,,,,,,,,90.0,,,,,,,,,1.0,,5.7,1.0,2.0,,,,,2.0,5.0,,2.0,20.0,22.0,0,,31.0,,,,
2016-17,7090180,15,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,True,,,3.0,16.0,3.0,19.0,,,1.0,,,,,,,,,,,,,,,,,,,32.0,1.0,,,,,,,,8.0,,6.7,,,,,,,,4.0,,20.0,4.0,24.0,1,,28.0,3.0,,,
2016-17,7090180,15,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,4.0,47.0,23.0,69.0,2.0,2.0,5.0,,,1.0,1.0,,,1.0,6.0,9.0,,,1.0,1.0,1.0,,,1.0,2.0,90.0,1.0,,,,,,,,17.0,,7.8,,,2.0,3.0,2.0,4.0,,10.0,,61.0,24.0,81.0,4,2.0,108.0,,4.0,1.0,2.0
2016-17,7090180,15,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,False,,,4.0,49.0,13.0,62.0,3.0,7.0,3.0,,,1.0,1.0,,,1.0,9.0,7.0,,,4.0,,,,,2.0,2.0,90.0,,,,,,,,,7.0,,6.6,,,,10.0,,,,4.0,,52.0,15.0,67.0,1,,85.0,1.0,,,
2016-17,7090180,15,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,1.0,34.0,12.0,46.0,1.0,,8.0,,,,1.0,,,,2.0,3.0,,,,,,,,,1.0,68.0,,,,,,,,,4.0,,7.0,,,2.0,,2.0,,,1.0,,37.0,12.0,49.0,2,,56.0,1.0,1.0,2.0,
2016-17,7090180,15,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090180,15,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,2.0,48.0,12.0,58.0,,,6.0,,,1.0,1.0,,,,1.0,5.0,,,,,,,,1.0,1.0,90.0,,,,,,,,,24.0,,7.4,,,2.0,,3.0,18.0,,3.0,,70.0,12.0,64.0,3,1.0,94.0,,1.0,3.0,
2016-17,7090180,15,43,Manchester_City,Away,123977,86173,Nolito,nolito,M,True,,,,6.0,1.0,7.0,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,22.0,2.0,,,,,,,,2.0,,7.4,,,1.0,,,,,,,7.0,1.0,8.0,4,,13.0,1.0,,,
2016-17,7090180,15,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,13.0,1.0,14.0,,2.0,4.0,,,,,,,4.0,6.0,5.0,,,1.0,,,,,,1.0,32.0,,,,,,,,,15.0,,6.4,,,,,3.0,3.0,,,,19.0,2.0,18.0,0,,34.0,3.0,1.0,2.0,
2016-17,7090180,15,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,8.0,37.0,42.0,79.0,1.0,,6.0,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,,90.0,,1.0,,,,,,,6.0,,6.1,,,,4.0,1.0,,,11.0,,39.0,45.0,84.0,0,,96.0,1.0,,1.0,
2016-17,7090180,15,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090180,15,43,Manchester_City,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090180,15,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,False,,,2.0,4.0,5.0,9.0,4.0,,,,,,,,,2.0,7.0,1.0,,,1.0,,,,,,2.0,58.0,,,,,,,,,8.0,,6.6,,,,,1.0,,,2.0,2.0,5.0,6.0,11.0,0,,18.0,4.0,,1.0,
2016-17,7090133,16,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,,,3.0,29.0,14.0,43.0,,1.0,11.0,,,,1.0,,,,1.0,4.0,,,,,,,,4.0,1.0,90.0,,,,,,,,,16.0,,7.7,,,,5.0,,,,8.0,,39.0,20.0,59.0,0,3.0,87.0,,,,2.0
2016-17,7090133,16,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090133,16,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,1.0,40.0,12.0,52.0,,,8.0,,,,2.0,,,1.0,4.0,3.0,,,1.0,,1.0,,,,,90.0,2.0,,,,,,,,17.0,,7.4,,,,,1.0,5.0,,3.0,,54.0,14.0,63.0,2,1.0,78.0,,1.0,1.0,1.0
2016-17,7090133,16,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,2.0,16.0,12.0,28.0,1.0,4.0,3.0,,,,2.0,,,,5.0,9.0,,,2.0,,1.0,,,,1.0,90.0,1.0,,,,,,,,12.0,,8.0,,,,4.0,1.0,,,4.0,,25.0,14.0,39.0,1,3.0,59.0,,1.0,1.0,2.0
2016-17,7090133,16,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,,,,,1.0,1.0,,,3.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,9.0,,,,,,,,,6.0,,6.3,,,,,,1.0,,1.0,,1.0,2.0,2.0,0,,9.0,2.0,1.0,,
2016-17,7090133,16,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,False,,,4.0,,7.0,7.0,,,4.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,5.0,,7.0,1.0,2.0,,,,,,9.0,,4.0,8.0,12.0,0,,15.0,,,,
2016-17,7090133,16,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,4.0,31.0,34.0,65.0,1.0,2.0,6.0,,,,4.0,,,,9.0,8.0,,,4.0,,,,,,1.0,90.0,,,,,,,,,7.0,,7.2,,,1.0,4.0,1.0,,,4.0,,37.0,34.0,71.0,1,4.0,87.0,,1.0,1.0,4.0
2016-17,7090133,16,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,4.0,15.0,34.0,48.0,1.0,4.0,2.0,1.0,,,,,,,3.0,4.0,,,2.0,,,,,2.0,1.0,90.0,,,,,,,,,9.0,,7.4,,,,7.0,,1.0,,13.0,,20.0,38.0,57.0,0,,68.0,,1.0,,
2016-17,7090133,16,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,2.0,11.0,8.0,19.0,,2.0,2.0,,,,1.0,,,,2.0,7.0,,,1.0,,,,,,1.0,46.0,,,,,,,,,,,7.4,,,,3.0,,,,2.0,,11.0,8.0,19.0,0,5.0,28.0,,,,2.0
2016-17,7090133,16,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,,18.0,5.0,23.0,,,4.0,,,,1.0,,,,1.0,3.0,,,,,,,,2.0,,44.0,,,,,,,,,,,6.7,,,,,,,,,,18.0,5.0,23.0,0,1.0,29.0,,2.0,,
2016-17,7090133,16,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090133,16,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,2.0,30.0,3.0,31.0,1.0,,5.0,1.0,,1.0,3.0,,,1.0,10.0,6.0,,,4.0,1.0,,,,2.0,3.0,89.0,2.0,,,,,,,,28.0,,7.6,,,,1.0,1.0,9.0,,3.0,1.0,50.0,6.0,47.0,3,1.0,79.0,3.0,5.0,,1.0
2016-17,7090133,16,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,3.0,11.0,34.0,45.0,3.0,6.0,4.0,,,,,,,,3.0,7.0,,,,,,,,,,90.0,,,,,,,,,5.0,,7.3,,,,10.0,,,,7.0,1.0,15.0,35.0,50.0,0,1.0,63.0,,1.0,,1.0
2016-17,7090133,16,43,Manchester_City,Home,123977,86173,Nolito,nolito,M,False,1.0,,,17.0,6.0,22.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,7.0,4.0,,,2.0,,,,,1.0,1.0,81.0,2.0,,,,,,,,13.0,,7.0,,,2.0,,3.0,1.0,,1.0,,22.0,7.0,28.0,5,,50.0,1.0,2.0,2.0,
2016-17,7090133,16,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,18.0,2.0,20.0,2.0,,4.0,1.0,,,1.0,,,3.0,6.0,12.0,,,,1.0,,,1.0,,3.0,90.0,,,,,,,,,19.0,,7.6,,,1.0,,6.0,3.0,,1.0,1.0,30.0,3.0,30.0,1,1.0,53.0,3.0,5.0,6.0,
2016-17,7090133,16,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090133,16,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,True,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,0,,2.0,,,,
2016-17,7090133,16,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090142,17,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,,,2.0,34.0,15.0,49.0,3.0,6.0,5.0,,,,,,,,4.0,8.0,,,1.0,,,,,1.0,,90.0,,,,,,,,,8.0,,7.0,,,,7.0,,,,6.0,,42.0,15.0,57.0,0,2.0,77.0,,,,1.0
2016-17,7090142,17,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,17.0,11.0,28.0,1.0,2.0,2.0,,,,,,,,1.0,3.0,,,,,,,,1.0,1.0,45.0,,,,,,,,,7.0,,6.8,,,,1.0,,2.0,,1.0,1.0,20.0,14.0,32.0,0,1.0,43.0,,,,1.0
2016-17,7090142,17,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,1.0,37.0,9.0,46.0,1.0,,4.0,1.0,,,2.0,,,1.0,6.0,7.0,,,2.0,1.0,,,,,1.0,90.0,,,,,,,,,12.0,,7.4,,,1.0,,3.0,2.0,,1.0,1.0,47.0,9.0,54.0,1,2.0,69.0,1.0,2.0,3.0,1.0
2016-17,7090142,17,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,1.0,15.0,10.0,25.0,,,2.0,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,45.0,,,,,,,,,7.0,,6.1,,,,,,2.0,,1.0,,18.0,10.0,26.0,1,,39.0,,,,
2016-17,7090142,17,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,14.0,,,,,,,,,4.0,,6.6,,,,,,2.0,,1.0,,4.0,1.0,3.0,0,,7.0,,1.0,,
2016-17,7090142,17,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,False,,1.0,4.0,4.0,8.0,12.0,,,4.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,5.0,1.0,6.4,,,,1.0,,,1.0,9.0,,7.0,10.0,17.0,0,,21.0,,,,
2016-17,7090142,17,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,4.0,61.0,27.0,88.0,1.0,3.0,12.0,,,,1.0,,,1.0,3.0,6.0,,,,,,,,2.0,1.0,90.0,1.0,,,,,,,,13.0,,7.3,,,1.0,,,,,7.0,,68.0,30.0,98.0,2,3.0,110.0,1.0,,,3.0
2016-17,7090142,17,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,7.0,27.0,28.0,55.0,,3.0,3.0,,,,1.0,,,,1.0,6.0,,,,,,,,,,90.0,,,,,,,,,13.0,,6.9,,,,4.0,,,,17.0,,37.0,30.0,67.0,0,2.0,75.0,,1.0,,2.0
2016-17,7090142,17,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,False,,,2.0,33.0,19.0,52.0,3.0,1.0,4.0,,,,3.0,,,,7.0,6.0,,,1.0,,,,,2.0,,90.0,,,,,,,,,7.0,,6.9,,,,,1.0,,,3.0,,39.0,19.0,58.0,0,3.0,71.0,,1.0,1.0,1.0
2016-17,7090142,17,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090142,17,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,4.0,,2.0,44.0,4.0,44.0,2.0,,10.0,2.0,,,1.0,,,2.0,7.0,4.0,,,2.0,1.0,,,1.0,1.0,7.0,84.0,1.0,,,,,,,,24.0,,8.5,,,2.0,,1.0,9.0,,4.0,,58.0,6.0,55.0,3,2.0,82.0,4.0,1.0,1.0,
2016-17,7090142,17,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,6.0,17.0,39.0,56.0,,4.0,4.0,,,,,,,,1.0,8.0,,,1.0,,,,,2.0,,90.0,,,,,,,,,8.0,,7.3,,,1.0,7.0,,,,11.0,,23.0,41.0,64.0,1,1.0,79.0,,3.0,,1.0
2016-17,7090142,17,43,Manchester_City,Home,123977,86173,Nolito,nolito,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090142,17,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,23.0,3.0,25.0,1.0,,5.0,,1.0,1.0,2.0,,,3.0,10.0,5.0,,,1.0,,1.0,,,1.0,1.0,90.0,1.0,,,,,,,,14.0,,7.1,,,2.0,,5.0,3.0,,1.0,,28.0,5.0,30.0,4,,52.0,1.0,3.0,2.0,
2016-17,7090142,17,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090142,17,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,,14.0,7.0,21.0,1.0,,5.0,,1.0,,,,,1.0,3.0,4.0,,,,,1.0,,,,1.0,76.0,2.0,,,,,,,,16.0,,7.3,,,,,3.0,,,,2.0,26.0,7.0,33.0,2,2.0,43.0,2.0,,2.0,1.0
2016-17,7090142,17,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,2.0,3.0,1.0,,,1.0,,,,,,,6.0,,,,,,,,,3.0,,6.4,,,,,,1.0,,,,1.0,,,0,1.0,5.0,,,,1.0
2016-17,7090142,17,43,Manchester_City,Home,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090183,18,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,1.0,,1.0,44.0,22.0,65.0,,,5.0,,,,,,,,,3.0,,,,,,,,1.0,1.0,90.0,,,,,,,,,15.0,,7.4,,,,3.0,,3.0,,4.0,,55.0,26.0,78.0,0,2.0,98.0,,1.0,,1.0
2016-17,7090183,18,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,2.0,24.0,28.0,52.0,1.0,1.0,4.0,,,,,1.0,,,1.0,3.0,,,,,,,,,1.0,90.0,,2.0,,,,,,,6.0,,7.6,,,,2.0,,1.0,,4.0,,29.0,29.0,57.0,0,1.0,70.0,,1.0,,
2016-17,7090183,18,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,,50.0,13.0,63.0,1.0,,5.0,1.0,,1.0,2.0,,,1.0,6.0,3.0,,,2.0,1.0,,,,,2.0,87.0,1.0,,,,,,,,14.0,,7.3,,,1.0,,2.0,4.0,,1.0,,58.0,16.0,70.0,3,2.0,88.0,1.0,,1.0,1.0
2016-17,7090183,18,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090183,18,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090183,18,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,False,,1.0,4.0,,19.0,19.0,,,11.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,11.0,1.0,7.2,,2.0,,1.0,,,1.0,15.0,,7.0,23.0,30.0,0,,41.0,,,,
2016-17,7090183,18,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,,44.0,27.0,71.0,2.0,1.0,6.0,,,,,,,,5.0,3.0,,,3.0,,,,,1.0,2.0,90.0,,,,,,,,,7.0,,7.2,,,,3.0,,,,2.0,,49.0,29.0,78.0,0,2.0,87.0,,,,
2016-17,7090183,18,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,2.0,57.0,37.0,94.0,,3.0,9.0,,,,1.0,,,3.0,7.0,6.0,,,2.0,,1.0,,,,2.0,90.0,2.0,,,,,,,,17.0,,7.4,,,,4.0,3.0,,,3.0,,66.0,40.0,106.0,2,1.0,121.0,1.0,,2.0,1.0
2016-17,7090183,18,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,4.0,10.0,31.0,41.0,1.0,5.0,2.0,,,,2.0,,,,4.0,7.0,,,2.0,,,,,1.0,,72.0,,,,,,,,,6.0,,6.8,,,,9.0,,,,8.0,,13.0,33.0,46.0,0,,62.0,1.0,2.0,,
2016-17,7090183,18,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,,2.0,3.0,5.0,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,4.0,3.0,7.0,0,1.0,9.0,,1.0,,
2016-17,7090183,18,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090183,18,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,1.0,42.0,16.0,56.0,1.0,,2.0,,,1.0,1.0,,,,6.0,3.0,,,1.0,,,,1.0,,5.0,90.0,,,,,,,,,18.0,,7.3,,,2.0,,3.0,4.0,,1.0,,52.0,18.0,66.0,3,1.0,84.0,1.0,2.0,,
2016-17,7090183,18,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,10.0,38.0,48.0,4.0,4.0,5.0,,,1.0,,,,,4.0,10.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,,,8.0,,7.8,,,,9.0,1.0,1.0,,4.0,,14.0,42.0,55.0,1,4.0,75.0,,1.0,1.0,3.0
2016-17,7090183,18,43,Manchester_City,Away,123977,86173,Nolito,nolito,M,False,,,1.0,19.0,7.0,26.0,1.0,1.0,2.0,,,,,,,1.0,4.0,1.0,,,2.0,,,,,,,57.0,1.0,,,,,,,,11.0,,6.6,,,1.0,,,1.0,,1.0,,26.0,9.0,34.0,2,,41.0,1.0,,,
2016-17,7090183,18,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,22.0,7.0,29.0,1.0,,5.0,,,1.0,1.0,,,1.0,5.0,4.0,,,1.0,,,,,,1.0,90.0,,,,,,,,1.0,10.0,,7.0,,,2.0,1.0,3.0,1.0,,1.0,1.0,25.0,9.0,33.0,3,,48.0,3.0,2.0,2.0,
2016-17,7090183,18,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,,2.0,14.0,16.0,,,,,,,,,,,,,,,,,,,,1.0,,18.0,,,,,,,,,,,6.7,,,,1.0,,,,,,2.0,14.0,16.0,0,,18.0,,,,
2016-17,7090183,18,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,2.0,3.0,5.0,2.0,,2.0,,,,,,,,4.0,,,,,,1.0,,,,,33.0,2.0,,,,,,,,6.0,,7.0,,,,,2.0,1.0,,,,5.0,3.0,7.0,2,,15.0,1.0,,,
2016-17,7090183,18,43,Manchester_City,Away,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090140,19,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090140,19,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090140,19,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,1.0,32.0,12.0,44.0,4.0,,9.0,,,,2.0,,,1.0,7.0,2.0,,,,,,,,,2.0,90.0,,,,,,,,,12.0,,6.8,,,1.0,1.0,,,,4.0,,39.0,15.0,54.0,1,1.0,62.0,1.0,1.0,,
