season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352477,16,17,Nottingham_Forest,Away,793988,179519,Orel Mangala,orel-mangala,M,False,,,4.0,10.0,15.0,25.0,,,5.0,,,,1.0,,,4.0,5.0,,,0.0051317,,,2.0,,,,,,1.0,,,90.0,,,,,,,7.0,,6.8,,,,1.0,3.0,,,4.0,,13.0,18.0,31.0,0,1.0,39.0,,2.0,2.0,1.0
2023-24,11352477,16,17,Nottingham_Forest,Away,800417,159506,Ola Aina,ola-aina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,833943,224068,Matt Turner,matt-turner,G,False,,,5.0,3.0,7.0,10.0,,,6.0,,,,,,,,,,,0.00040675,,,,,,0.2751,1.0,,,,,90.0,,,,,,,10.0,,7.0,2.0,3.0,,,,,,15.0,,12.0,8.0,20.0,0,,29.0,,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,False,,,2.0,7.0,13.0,20.0,,2.0,7.0,,,,1.0,,,5.0,4.0,,,0.0789902,0.0505,,3.0,,,,,,2.0,,,90.0,,,,,,,13.0,,6.7,,,1.0,1.0,2.0,,,4.0,,14.0,15.0,29.0,1,1.0,43.0,3.0,,1.0,
2023-24,11352477,16,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,,11.0,2.0,13.0,1.0,6.0,4.0,,,,1.0,,1.0,3.0,12.0,,,0.0417114,0.0273,,,,,,,,,1.0,,90.0,,,,,,,20.0,,7.2,,,1.0,1.0,1.0,2.0,,1.0,,25.0,3.0,26.0,1,3.0,43.0,4.0,2.0,1.0,2.0
2023-24,11352477,16,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,False,2.0,,2.0,8.0,9.0,15.0,2.0,,8.0,1.0,,,2.0,,1.0,7.0,10.0,,,0.522604,,,1.0,1.0,,,,,2.0,2.0,,90.0,,1.0,,,,,16.0,,7.7,,,,2.0,2.0,3.0,,6.0,,15.0,10.0,22.0,0,5.0,59.0,5.0,4.0,1.0,3.0
2023-24,11352477,16,17,Nottingham_Forest,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,3.0,4.0,7.0,1.0,1.0,2.0,,,1.0,1.0,,,3.0,1.0,,,0.0418343,0.0363,,,,,,,,,1.0,,84.0,,,,,,,10.0,,6.4,,,,,1.0,,,1.0,1.0,7.0,6.0,13.0,1,,18.0,3.0,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,1064039,513046,Danilo Santos,danilo-oliveira,M,True,,,,2.0,,2.0,1.0,,,,,,1.0,,,2.0,,,,0.00925243,,,,,,,,,,,,27.0,,,,,,,3.0,,6.4,,,,,,,,1.0,,3.0,,3.0,0,,6.0,2.0,,,
2023-24,11352477,16,17,Nottingham_Forest,Away,1199282,575476,Murillo,murillo,D,False,,,3.0,5.0,29.0,34.0,,1.0,3.0,,,,1.0,,1.0,3.0,5.0,,,0.00290768,,,,,,,,,1.0,,,78.0,,1.0,,,,,10.0,,7.0,,,,6.0,2.0,,,5.0,,6.0,34.0,40.0,0,3.0,58.0,2.0,,1.0,3.0
2023-24,11352505,17,17,Nottingham_Forest,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,3.0,4.0,7.0,1.0,,2.0,,,,2.0,,2.0,5.0,4.0,,,0.00733404,,,1.0,,,,,,,,,68.0,,,,,,,5.0,,6.4,,,,,,,,,,6.0,4.0,10.0,0,3.0,17.0,,1.0,,1.0
2023-24,11352505,17,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,True,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,,22.0,,,,,,,1.0,,6.5,,,,,,,,,,,,,0,,2.0,1.0,,,
2023-24,11352505,17,17,Nottingham_Forest,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352505,17,17,Nottingham_Forest,Home,139310,90585,Willy Boly,willy-boly,D,False,,,,4.0,6.0,10.0,3.0,4.0,8.0,,1.0,,,,,3.0,8.0,,,0.235057,0.2187,,,,,,,,1.0,2.0,,68.0,,1.0,,,,,12.0,,7.1,,,1.0,1.0,1.0,,,2.0,,9.0,8.0,17.0,1,3.0,34.0,,,1.0,2.0
2023-24,11352505,17,17,Nottingham_Forest,Home,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352505,17,17,Nottingham_Forest,Home,358218,114241,Harry Toffolo,harry-toffolo,D,False,1.0,,1.0,7.0,6.0,12.0,,2.0,5.0,,1.0,1.0,,,,1.0,3.0,,,0.173765,0.3467,0.3919,1.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,9.0,,6.8,,,1.0,,1.0,5.0,,2.0,,13.0,8.0,16.0,3,,32.0,,,1.0,
2023-24,11352505,17,17,Nottingham_Forest,Home,758168,199170,Moussa Niakhaté,moussa-niakhate,D,False,,,1.0,2.0,17.0,19.0,,,7.0,,,1.0,,,1.0,3.0,5.0,,,0.0181411,0.0931,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,16.0,,6.8,,,,2.0,1.0,,,3.0,,6.0,19.0,25.0,1,3.0,48.0,2.0,1.0,1.0,2.0
2023-24,11352505,17,17,Nottingham_Forest,Home,793988,179519,Orel Mangala,orel-mangala,M,False,,,,8.0,16.0,24.0,,,4.0,,,,,,2.0,4.0,3.0,,,0.00753126,,,2.0,,,,,,,,,83.0,,1.0,,,,,7.0,,6.5,,,,2.0,,,,1.0,,9.0,20.0,29.0,0,2.0,39.0,,1.0,,2.0
2023-24,11352505,17,17,Nottingham_Forest,Home,800417,159506,Ola Aina,ola-aina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352505,17,17,Nottingham_Forest,Home,822933,218430,Gonzalo Montiel,gonzalo-montiel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352505,17,17,Nottingham_Forest,Home,833943,224068,Matt Turner,matt-turner,G,False,,,8.0,6.0,8.0,14.0,,,8.0,,,,,,,,,1.0,,0.00107922,,,,,,-0.9633,2.0,,,,,90.0,,,,,,,6.0,,6.8,4.0,4.0,,,,,,13.0,,9.0,11.0,20.0,0,,32.0,,,,
2023-24,11352505,17,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,False,,,1.0,13.0,8.0,21.0,3.0,3.0,2.0,,,,2.0,,1.0,10.0,12.0,,,0.0250336,,,4.0,,,,,,1.0,,,90.0,,1.0,,,,,11.0,,7.0,,,,,,1.0,,2.0,,21.0,9.0,29.0,0,4.0,48.0,1.0,5.0,,1.0
2023-24,11352505,17,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,2.0,10.0,4.0,13.0,,2.0,4.0,1.0,,2.0,,,2.0,6.0,4.0,,,0.242577,0.2463,,1.0,,,,,,,1.0,,90.0,,,,,,,14.0,,7.0,,,2.0,,3.0,5.0,,2.0,,15.0,4.0,14.0,4,,38.0,3.0,2.0,,
2023-24,11352505,17,17,Nottingham_Forest,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,1.0,,1.0,5.0,,4.0,,,,,,,,,2.0,2.0,1.0,,,0.0207175,,,,,,,,,,1.0,,16.0,,,,,,,3.0,,6.7,,,,,1.0,2.0,,1.0,,6.0,,4.0,0,,11.0,,,1.0,
2023-24,11352505,17,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352505,17,17,Nottingham_Forest,Home,927356,215136,Neco Williams,neco-williams,D,False,,,2.0,7.0,7.0,14.0,1.0,1.0,7.0,,,1.0,,,,4.0,11.0,,,0.00266907,0.1834,,2.0,,,,,1.0,,,,90.0,,,,,,,20.0,,7.3,,,1.0,3.0,1.0,5.0,,7.0,,20.0,11.0,26.0,2,10.0,53.0,1.0,,,7.0
2023-24,11352505,17,17,Nottingham_Forest,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,7.0,1.0,8.0,3.0,1.0,2.0,1.0,,1.0,1.0,,,8.0,2.0,,,0.178095,0.1959,,1.0,,,,,,,3.0,,90.0,,,,,,,14.0,,6.8,,,1.0,,3.0,6.0,,,5.0,17.0,2.0,13.0,2,1.0,27.0,,,,1.0
2023-24,11352505,17,17,Nottingham_Forest,Home,983066,466404,Andrew Omobamidele,andrew-omobamidele,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352505,17,17,Nottingham_Forest,Home,1064039,513046,Danilo Santos,danilo-oliveira,M,True,,,1.0,5.0,5.0,10.0,,,1.0,,,,,,,,,,,0.0110268,0.0406,,,,,,,,,,,22.0,,,,,,,2.0,,6.9,,,1.0,,,,,1.0,,6.0,5.0,11.0,1,,16.0,,,,
2023-24,11352505,17,17,Nottingham_Forest,Home,1199282,575476,Murillo,murillo,D,False,,,3.0,9.0,14.0,23.0,3.0,,7.0,,,,2.0,,,9.0,3.0,,,0.0325512,0.0235,,2.0,,,,,,,,,90.0,,1.0,,,,,10.0,,6.6,,,1.0,7.0,2.0,1.0,,9.0,,14.0,17.0,30.0,1,3.0,47.0,,,,3.0
2023-24,11352528,18,17,Nottingham_Forest,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,False,,,1.0,9.0,4.0,13.0,2.0,11.0,5.0,1.0,,1.0,,,1.0,5.0,14.0,,,0.191603,0.2902,0.2929,2.0,1.0,1.0,,,,,2.0,,90.0,2.0,,,,,,24.0,,8.9,,,1.0,2.0,2.0,2.0,,1.0,,24.0,7.0,29.0,4,1.0,49.0,5.0,,2.0,1.0
2023-24,11352528,18,17,Nottingham_Forest,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,139310,90585,Willy Boly,willy-boly,D,False,,,,1.0,5.0,6.0,1.0,1.0,1.0,,,,,,,3.0,3.0,,,0.00026631,,,2.0,,,,,,,,,23.0,,,,,,,3.0,,3.9,,,,1.0,,,,2.0,,3.0,6.0,9.0,0,2.0,12.0,,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,190399,152760,Divock Origi,divock-origi,F,False,,,,4.0,1.0,5.0,,1.0,1.0,,,,,,1.0,2.0,3.0,,,0.0194787,,,,,,,,,,1.0,,26.0,,,,,,,3.0,,6.8,,,,,3.0,,,,,4.0,1.0,5.0,0,,13.0,1.0,,2.0,
2023-24,11352528,18,17,Nottingham_Forest,Home,358218,114241,Harry Toffolo,harry-toffolo,D,False,,,1.0,5.0,3.0,8.0,2.0,,2.0,,,,1.0,,,3.0,2.0,,,0.00356936,,,,,,,,,,1.0,,85.0,,2.0,,,,,5.0,,6.6,,,,,,1.0,,4.0,,8.0,4.0,11.0,0,2.0,22.0,,,,1.0
2023-24,11352528,18,17,Nottingham_Forest,Home,758168,199170,Moussa Niakhaté,moussa-niakhate,D,True,1.0,,1.0,5.0,5.0,9.0,1.0,,6.0,,,,,,,1.0,,,,0.0631962,,,,,,,,,1.0,,,64.0,,1.0,,,,,9.0,,6.4,,,,7.0,,1.0,,6.0,,9.0,8.0,16.0,0,,32.0,,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,793988,179519,Orel Mangala,orel-mangala,M,False,,,,2.0,3.0,5.0,1.0,,2.0,,,,2.0,,,4.0,4.0,,,0.0131508,,,,,,,,,,1.0,,45.0,,,,,,,3.0,,6.6,,,,2.0,2.0,,,,,3.0,3.0,6.0,0,1.0,14.0,1.0,2.0,1.0,1.0
2023-24,11352528,18,17,Nottingham_Forest,Home,800417,159506,Ola Aina,ola-aina,D,True,,,,2.0,2.0,4.0,,1.0,,,,,,,,,2.0,,,0.00172257,,,,,,,,,,,,15.0,,,,,,,2.0,,6.4,,,,,1.0,1.0,,,,4.0,2.0,5.0,0,,7.0,,,1.0,
2023-24,11352528,18,17,Nottingham_Forest,Home,822933,218430,Gonzalo Montiel,gonzalo-montiel,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,833943,224068,Matt Turner,matt-turner,G,False,,,16.0,12.0,5.0,17.0,,,17.0,,,,,,,,,,,0.00156223,,,,,,-1.5777,3.0,,,,,90.0,,,,,,,12.0,,6.9,2.0,3.0,,1.0,,,,27.0,,23.0,6.0,29.0,0,,40.0,,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,False,,,1.0,7.0,12.0,19.0,3.0,3.0,4.0,,,1.0,,,,6.0,10.0,,,0.0305895,0.0439,,2.0,,,,,,,1.0,,90.0,,,,,,,16.0,,6.8,,,,2.0,1.0,1.0,,3.0,,19.0,14.0,32.0,1,5.0,53.0,1.0,2.0,,2.0
2023-24,11352528,18,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,3.0,18.0,13.0,30.0,3.0,3.0,4.0,,,,1.0,,,6.0,11.0,,,0.0969725,0.0385,,1.0,1.0,,,,,,1.0,,89.0,1.0,,,,,,16.0,,7.7,,,,,3.0,6.0,,5.0,,32.0,14.0,40.0,1,4.0,59.0,,2.0,2.0,3.0
2023-24,11352528,18,17,Nottingham_Forest,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,1.0,4.0,2.0,6.0,,1.0,4.0,,,1.0,1.0,,1.0,2.0,1.0,,,0.0012878,0.039,,,,,,,,,,,45.0,,,,,,,8.0,,6.4,,,,3.0,,1.0,,2.0,,9.0,3.0,11.0,1,,19.0,1.0,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,927356,215136,Neco Williams,neco-williams,D,False,2.0,,1.0,11.0,8.0,17.0,,4.0,3.0,,,1.0,1.0,1.0,1.0,3.0,15.0,,,0.188352,0.039,,2.0,,,,,,1.0,2.0,,90.0,,2.0,,,,,19.0,,7.9,,,,5.0,1.0,2.0,,3.0,,20.0,10.0,28.0,1,7.0,76.0,4.0,3.0,1.0,5.0
2023-24,11352528,18,17,Nottingham_Forest,Home,944973,437626,Nuno Tavares,nuno-tavares,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,8.0,4.0,12.0,1.0,1.0,3.0,,,1.0,1.0,,3.0,8.0,4.0,,,0.00622592,0.5701,1.0186,1.0,,1.0,,,,1.0,,,90.0,2.0,,,,,,17.0,,6.9,,,,,3.0,1.0,,,,13.0,6.0,18.0,3,2.0,39.0,3.0,,1.0,1.0
2023-24,11352528,18,17,Nottingham_Forest,Home,1064039,513046,Danilo Santos,danilo-oliveira,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,7.233e-05,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2023-24,11352528,18,17,Nottingham_Forest,Home,1199282,575476,Murillo,murillo,D,False,,,1.0,4.0,6.0,10.0,3.0,2.0,3.0,,,,1.0,,,6.0,6.0,,,0.0006464,,,,,,,,,,,,90.0,,,,,,,9.0,,6.2,,,,7.0,3.0,,,3.0,,8.0,8.0,16.0,0,2.0,34.0,,1.0,1.0,1.0
2023-24,11352566,19,17,Nottingham_Forest,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352566,19,17,Nottingham_Forest,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,7.0,6.0,13.0,,2.0,3.0,,,,1.0,,,2.0,5.0,,,0.00984979,2.2292,2.1524,1.0,,3.0,,,,,,,90.0,3.0,1.0,,,,,10.0,,9.5,,,,4.0,2.0,,,,,14.0,6.0,20.0,3,,36.0,3.0,1.0,2.0,
2023-24,11352566,19,17,Nottingham_Forest,Away,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352566,19,17,Nottingham_Forest,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352566,19,17,Nottingham_Forest,Away,758168,199170,Moussa Niakhaté,moussa-niakhate,D,False,,,3.0,6.0,32.0,38.0,,1.0,4.0,,,,1.0,1.0,,3.0,3.0,,,0.00158612,,,2.0,,,,,,1.0,,,90.0,,2.0,,,,,3.0,,7.5,,,,6.0,,,,4.0,,7.0,33.0,40.0,0,2.0,55.0,,,,
2023-24,11352566,19,17,Nottingham_Forest,Away,793988,179519,Orel Mangala,orel-mangala,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352566,19,17,Nottingham_Forest,Away,800417,159506,Ola Aina,ola-aina,D,False,,,,4.0,11.0,15.0,1.0,,1.0,,,1.0,1.0,,1.0,7.0,6.0,,,0.00163254,0.0411,,2.0,,,,,,1.0,,,90.0,,,,1.0,,,10.0,,6.2,,,1.0,3.0,5.0,,,1.0,,5.0,14.0,19.0,2,2.0,47.0,1.0,1.0,3.0,
2023-24,11352566,19,17,Nottingham_Forest,Away,822933,218430,Gonzalo Montiel,gonzalo-montiel,D,False,,,2.0,6.0,12.0,18.0,,,4.0,1.0,,,1.0,,,1.0,5.0,,,0.0033134,,,,,,,,,,1.0,,70.0,,1.0,,,,,8.0,,7.3,,,,4.0,,,,6.0,,10.0,13.0,23.0,0,5.0,45.0,1.0,,,5.0
2023-24,11352566,19,17,Nottingham_Forest,Away,833943,224068,Matt Turner,matt-turner,G,False,,,9.0,4.0,24.0,28.0,,,8.0,,,,,,,,,,,0.00065444,,,,,,0.8872,,,,,,90.0,,,,,1.0,,7.0,1.0,7.9,5.0,5.0,,3.0,,,,16.0,,8.0,27.0,35.0,0,,51.0,,,,
2023-24,11352566,19,17,Nottingham_Forest,Away,838399,208912,Joe Worrall,joe-worrall,D,True,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,5.0,,,,,,,,,0,,5.0,,,,
2023-24,11352566,19,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,2.0,9.0,14.0,23.0,,,4.0,,,,2.0,,,3.0,3.0,,,0.00556741,,,1.0,,,,,,1.0,1.0,,70.0,,1.0,,,,,5.0,,6.7,,,,2.0,,,,4.0,,13.0,15.0,28.0,0,3.0,36.0,,,,1.0
2023-24,11352566,19,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,1.0,2.0,2.0,4.0,,1.0,,,,1.0,,,,,3.0,,,0.00083957,0.0545,,,,,,,,,,,20.0,,,,,,,2.0,,6.6,,,,,,,,1.0,,3.0,3.0,6.0,1,,11.0,,2.0,,
2023-24,11352566,19,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,2.0,23.0,9.0,31.0,3.0,3.0,4.0,,1.0,,1.0,,1.0,11.0,12.0,,,0.172449,0.3337,,5.0,,,,,,1.0,4.0,,90.0,,,,,,,10.0,,7.7,,,3.0,2.0,4.0,4.0,,3.0,,30.0,9.0,35.0,3,5.0,61.0,1.0,2.0,3.0,3.0
2023-24,11352566,19,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,False,,,,5.0,8.0,13.0,,,5.0,,,,2.0,,,4.0,2.0,,,0.0218503,0.0684,0.306,,,,,,,1.0,1.0,,79.0,1.0,,,,,,6.0,,6.7,,,,,3.0,1.0,,,,6.0,9.0,14.0,1,,24.0,1.0,1.0,1.0,
2023-24,11352566,19,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,True,,,,3.0,2.0,5.0,,1.0,2.0,,,,,,,,2.0,,,0.00017664,,,,,,,,,,,,11.0,,,,,,,2.0,,6.6,,,,,,,,1.0,,5.0,2.0,7.0,0,1.0,8.0,,,,
2023-24,11352566,19,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,4.0,3.0,7.0,,1.0,,,,,1.0,,,1.0,2.0,,,0.00133005,,,,,,,,,1.0,,,20.0,,,,,,,8.0,,6.8,,,,2.0,,2.0,,1.0,,9.0,3.0,10.0,0,1.0,22.0,2.0,,,1.0
2023-24,11352566,19,17,Nottingham_Forest,Away,944973,437626,Nuno Tavares,nuno-tavares,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352566,19,17,Nottingham_Forest,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,1.0,,1.0,8.0,7.0,14.0,2.0,,5.0,3.0,1.0,1.0,,,1.0,4.0,4.0,,,0.635305,0.7324,0.5478,,2.0,,,,,2.0,3.0,,89.0,2.0,,,,,,10.0,,8.8,,,2.0,2.0,2.0,2.0,,1.0,1.0,12.0,8.0,18.0,5,1.0,42.0,3.0,2.0,1.0,1.0
2023-24,11352566,19,17,Nottingham_Forest,Away,1064039,513046,Danilo Santos,danilo-oliveira,M,False,,,2.0,9.0,15.0,24.0,,2.0,3.0,,,,3.0,,1.0,4.0,3.0,,,0.0052205,,,,,,,,,3.0,,,89.0,,,,,,,14.0,,6.5,,,,4.0,,,,4.0,,13.0,22.0,35.0,0,1.0,51.0,2.0,1.0,,
2023-24,11352566,19,17,Nottingham_Forest,Away,1199282,575476,Murillo,murillo,D,False,,,7.0,5.0,22.0,27.0,3.0,,3.0,1.0,,,,,1.0,5.0,3.0,,,0.0095138,,,,1.0,,,,,,1.0,,90.0,,2.0,,,,,11.0,,7.4,,,,7.0,4.0,,,13.0,,10.0,26.0,36.0,0,,52.0,,,3.0,
2023-24,11352586,20,17,Nottingham_Forest,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352586,20,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,6.0,5.0,11.0,3.0,6.0,,,,,,,,3.0,7.0,,,0.00324327,0.0419,,,,,,,,,,,90.0,,,,,,,10.0,,6.8,,,1.0,,,,,,,11.0,7.0,18.0,1,,26.0,3.0,1.0,,
2023-24,11352586,20,17,Nottingham_Forest,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352586,20,17,Nottingham_Forest,Home,139310,90585,Willy Boly,willy-boly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,1.0,,6.6,,,,2.0,,,,,,,1.0,1.0,0,,3.0,,,,
2023-24,11352586,20,17,Nottingham_Forest,Home,358218,114241,Harry Toffolo,harry-toffolo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,1.0,,6.5,,,,1.0,,,,,,,,,0,,3.0,,,,
2023-24,11352586,20,17,Nottingham_Forest,Home,758168,199170,Moussa Niakhaté,moussa-niakhate,D,False,,,,10.0,34.0,44.0,,1.0,6.0,,,,,,,,6.0,,,0.00629199,,,,,,,,,,,,90.0,,1.0,,,,,10.0,,7.2,,,,2.0,1.0,2.0,,5.0,,18.0,34.0,50.0,0,4.0,63.0,,,1.0,4.0
2023-24,11352586,20,17,Nottingham_Forest,Home,793988,179519,Orel Mangala,orel-mangala,M,True,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,14.0,,,,,,,1.0,,6.4,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2023-24,11352586,20,17,Nottingham_Forest,Home,800417,159506,Ola Aina,ola-aina,D,False,,,2.0,10.0,10.0,20.0,,,4.0,,,,,,,4.0,6.0,,,0.0114449,,,2.0,,,,,,1.0,1.0,,87.0,,,,,,,13.0,,6.8,,,,3.0,3.0,,,3.0,,14.0,13.0,27.0,0,5.0,51.0,3.0,,1.0,2.0
2023-24,11352586,20,17,Nottingham_Forest,Home,822933,218430,Gonzalo Montiel,gonzalo-montiel,D,False,,,1.0,15.0,11.0,26.0,,,5.0,1.0,,,1.0,,,1.0,,,,0.175095,,,,1.0,,,,,,1.0,,74.0,,,,,,,9.0,,7.4,,,,4.0,,2.0,,2.0,,21.0,13.0,32.0,0,,41.0,1.0,,,
