season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436513,19,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,2.0,28.0,24.0,52.0,3.0,,,5.0,,,,1.0,,3.0,8.0,6.0,,,0.0464741,0.0609,,1.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,13.0,,,6.8,,,1.0,,,,1.0,,4.0,1.0,37.0,24.0,60.0,,,1,4.0,76.0,1.0,2.0,,3.0
2024-25,12436513,19,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,9.0,13.0,22.0,,,,,,,,1.0,,,1.0,,,,0.0090661,,,,0.0,,,,,,,,17.0,,,,,,,4.0,,,6.4,,,,,,,,,,,11.0,14.0,25.0,,,0,,26.0,,,,
2024-25,12436513,19,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,2.0,3.0,12.0,15.0,1.0,,,2.0,,,,2.0,,1.0,5.0,1.0,,,0.002994,,,1.0,0.0,,,,,,,,45.0,,,,,,,4.0,,,6.2,,,,,1.0,,,,2.0,,3.0,14.0,17.0,,,0,1.0,21.0,1.0,,,1.0
2024-25,12436513,19,21,West_Ham_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,10.0,23.0,33.0,,,,7.0,,1.0,,,,,1.0,3.0,,,0.0202848,0.1531,,,0.0,,,,,2.0,2.0,,90.0,,,,,,,12.0,,,6.1,,,1.0,,2.0,2.0,,,3.0,1.0,16.0,28.0,44.0,,,1,1.0,60.0,,1.0,1.0,1.0
2024-25,12436513,19,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,3.0,6.0,29.0,35.0,,,,8.0,,,,,,,,1.0,,,0.00129536,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,4.0,,,6.2,,,,,5.0,,,,5.0,,7.0,31.0,38.0,,,0,,53.0,,1.0,,
2024-25,12436513,19,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,2.0,,2.0,12.0,10.0,20.0,1.0,,,5.0,1.0,,,,,4.0,9.0,3.0,,,0.0539074,0.0818,,1.0,0.0,,,,1.0,,2.0,,81.0,,,,,,,12.0,,,6.5,,,2.0,,,4.0,2.0,,3.0,3.0,14.0,11.0,23.0,,,2,2.0,43.0,1.0,,1.0,1.0
2024-25,12436513,19,21,West_Ham_United,Home,917005,450070,Crysencio Summerville,crysencio-summerville,M,True,,,,8.0,6.0,14.0,,1.0,,1.0,,,1.0,,,2.0,6.0,5.0,,,0.0124753,0.0142,,2.0,0.0,,,,,,,,30.0,,,,,,,7.0,,,6.6,,,,,,4.0,,,,,9.0,6.0,15.0,,,1,,29.0,2.0,2.0,2.0,
2024-25,12436513,19,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,True,,,1.0,5.0,29.0,34.0,,,,2.0,,,,,,,,1.0,,,0.00310989,,,,0.0,,,,,2.0,,,45.0,,,,,,,1.0,,,6.5,,,,,1.0,1.0,,,1.0,,5.0,29.0,34.0,,,0,,39.0,1.0,,1.0,
2024-25,12436513,19,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,5.0,3.0,8.0,,,,,,,1.0,,,,,,,,0.00830379,0.0323,,,0.0,,,,1.0,,,,9.0,,,,,,,,,,6.6,,,,,,,,,,,5.0,3.0,8.0,,,1,,9.0,,,,
2024-25,12436513,19,21,West_Ham_United,Home,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436508,20,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436508,20,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,6.0,,29.0,29.0,,,,8.0,,,,,,,,,1.0,,8.273e-05,,,,0.0,,-1.4737,1.0,,,,,90.0,,,,,,,8.0,,,6.2,2.0,4.0,,,,,,,14.0,,3.0,34.0,37.0,,,0,,44.0,,,,
2024-25,12436508,20,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,10.0,,,,,,,,,,6.3,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436508,20,21,West_Ham_United,Away,132645,91889,Niclas Füllkrug,niclas-fullkrug,F,False,,,,7.0,5.0,12.0,4.0,3.0,,,,,,,,,6.0,3.0,,,0.0934734,0.4638,0.7018,2.0,0.0,1.0,,,,,3.0,,90.0,1.0,,,,,,5.0,,,7.4,,,1.0,,2.0,,,,,1.0,12.0,5.0,17.0,,,2,,21.0,,,,
2024-25,12436508,20,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,3.0,,,15.0,26.0,38.0,,2.0,,2.0,,,,1.0,,,3.0,5.0,,,0.162649,0.045,0.0747,2.0,0.0,,,,,1.0,2.0,,90.0,1.0,1.0,1.0,,,,6.0,,,6.8,,,,,3.0,,3.0,,,,15.0,28.0,40.0,,,1,3.0,68.0,1.0,,,3.0
2024-25,12436508,20,21,West_Ham_United,Away,187861,82143,Wes Foderingham,wes-foderingham,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436508,20,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436508,20,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,1.0,,4.0,4.0,14.0,17.0,,2.0,,4.0,1.0,1.0,,,,,2.0,3.0,,,0.0615314,0.387,0.1651,2.0,1.0,,,,,,1.0,,90.0,1.0,,,,,,14.0,,,6.8,,,2.0,,1.0,,1.0,,9.0,,14.0,18.0,31.0,,,3,1.0,39.0,,,,
2024-25,12436508,20,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,4.0,4.0,19.0,23.0,,2.0,,1.0,,,,,,,1.0,2.0,,,0.00352673,,,1.0,0.0,,,,,1.0,,,37.0,,1.0,,,,,5.0,,,6.5,,,,,,,,,5.0,,6.0,20.0,26.0,,,0,,30.0,1.0,,,
2024-25,12436508,20,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436508,20,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,7.0,27.0,25.0,52.0,,2.0,,12.0,1.0,,,,,,5.0,9.0,,,0.612276,0.1227,,2.0,0.0,,,,,,2.0,,90.0,,,,,,,14.0,,,7.9,,,3.0,,1.0,3.0,,,7.0,,34.0,27.0,61.0,,,3,5.0,81.0,2.0,2.0,,4.0
2024-25,12436508,20,21,West_Ham_United,Away,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436508,20,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,False,1.0,,1.0,13.0,37.0,49.0,,,,5.0,,,,2.0,,,4.0,3.0,1.0,,0.0268552,,,1.0,0.0,,,,,,2.0,,87.0,,,,,,,8.0,,,5.9,,,,,1.0,2.0,1.0,,2.0,,14.0,39.0,52.0,,,0,1.0,65.0,4.0,1.0,1.0,
2024-25,12436508,20,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,12.0,27.0,39.0,,,,3.0,,,,,,,3.0,5.0,,,0.0202462,0.0209,,2.0,0.0,,,,,3.0,,,90.0,,,,,,,13.0,,,6.6,,,1.0,,2.0,3.0,2.0,,1.0,,17.0,30.0,45.0,,,1,2.0,69.0,3.0,1.0,2.0,2.0
2024-25,12436508,20,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,3.0,10.0,31.0,41.0,,1.0,,,,,,,,,,1.0,,,0.00316863,,,,0.0,,,,,,,,90.0,,1.0,,,,,4.0,,,6.2,,,,,4.0,,,,6.0,,12.0,33.0,45.0,,,0,,51.0,,,,
2024-25,12436508,20,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,,13.0,6.0,19.0,2.0,,,1.0,,1.0,3.0,1.0,,2.0,6.0,,,,0.0438991,0.2357,,,0.0,,,,,1.0,1.0,,72.0,,,,,,,4.0,,,6.1,,,2.0,,,1.0,,,,1.0,13.0,6.0,19.0,,,5,,31.0,1.0,,,
2024-25,12436508,20,21,West_Ham_United,Away,917005,450070,Crysencio Summerville,crysencio-summerville,M,False,,,2.0,10.0,11.0,21.0,,2.0,,7.0,1.0,,,1.0,,1.0,6.0,8.0,,,0.0245331,0.0976,0.2791,1.0,0.0,,,,,,3.0,,90.0,1.0,,,,,,15.0,,,7.2,,,1.0,,,6.0,3.0,,2.0,,17.0,12.0,26.0,,,2,,45.0,3.0,3.0,3.0,
2024-25,12436508,20,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,,4.0,27.0,31.0,,,,1.0,,,,1.0,,,1.0,,,,0.00128276,,,,0.0,,,,,,,,53.0,,,,,,,3.0,,,6.2,,,,,2.0,,,,1.0,,5.0,28.0,33.0,,,0,,36.0,,,,
2024-25,12436508,20,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,2.0,,,3.0,,1.0,,,,,,,,,,,,1.0,,,0.0842647,,,,0.0,,,,,1.0,1.0,,18.0,,,,,,,1.0,,,6.8,,,,,1.0,,2.0,,,,3.0,,1.0,,,0,1.0,9.0,1.0,,,
2024-25,12436508,20,21,West_Ham_United,Away,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436509,21,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,14.0,8.0,32.0,40.0,,,,7.0,,,,,,,,,1.0,,0.00092965,,,,0.0,,-1.1354,,,,,,90.0,,,,,,,11.0,,1.0,6.5,2.0,2.0,,,1.0,,,,25.0,,17.0,34.0,51.0,,,0,,56.0,,,,
2024-25,12436509,21,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,9.0,,,,,,,1.0,,,6.6,,,,,1.0,,1.0,,,,1.0,,,,,0,,2.0,,,,
2024-25,12436509,21,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,1.0,2.0,5.0,7.0,,,,,1.0,,,1.0,,1.0,2.0,1.0,,,0.00062256,,,,1.0,,,,,,1.0,,27.0,,,,,,,1.0,,,7.0,,,,,1.0,,,,1.0,,2.0,5.0,7.0,,,0,1.0,13.0,,,,1.0
2024-25,12436509,21,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436509,21,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,,,,7.0,13.0,20.0,2.0,3.0,,1.0,,,,,,,4.0,7.0,,,0.00131948,,,1.0,0.0,,,,,1.0,,,81.0,,1.0,,,,,13.0,,,6.6,,,,,3.0,3.0,2.0,,2.0,,16.0,14.0,28.0,,,0,1.0,46.0,1.0,1.0,2.0,1.0
2024-25,12436509,21,21,West_Ham_United,Home,187861,82143,Wes Foderingham,wes-foderingham,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436509,21,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,False,,,,9.0,22.0,31.0,1.0,1.0,,1.0,,,,,,,1.0,4.0,,,0.00270046,,,,0.0,,,,,,,,81.0,,1.0,,,,,2.0,,,6.7,,,,,1.0,,,,,,9.0,24.0,33.0,,,0,,39.0,,3.0,,
2024-25,12436509,21,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,12.0,8.0,20.0,2.0,2.0,,1.0,,,,,,,4.0,4.0,,,0.00296131,0.3068,0.4295,2.0,0.0,1.0,,,,2.0,,,90.0,1.0,,,,,,6.0,,,7.1,,,,,1.0,1.0,,,1.0,,16.0,9.0,25.0,,,1,1.0,35.0,1.0,,1.0,
2024-25,12436509,21,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,3.0,5.0,40.0,45.0,1.0,3.0,,2.0,,,,1.0,,,2.0,5.0,,,0.00154679,,,,0.0,,,,,1.0,,,90.0,,,,,,,5.0,,,6.7,,,,,5.0,,,,6.0,,7.0,43.0,50.0,,,0,2.0,60.0,,,,2.0
2024-25,12436509,21,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,False,,,1.0,11.0,16.0,27.0,1.0,,,5.0,,,,,,,2.0,2.0,,,0.0313115,0.0672,0.7193,,0.0,1.0,,,,,,,72.0,1.0,,,,,,6.0,,,7.4,,,,,1.0,2.0,,,2.0,,14.0,16.0,30.0,,,1,1.0,39.0,1.0,,1.0,1.0
2024-25,12436509,21,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,11.0,7.0,18.0,4.0,3.0,,6.0,,,,,,3.0,8.0,12.0,,,0.00661148,0.5785,0.9759,1.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,18.0,,,7.4,,,1.0,,,1.0,1.0,,2.0,3.0,19.0,11.0,29.0,,,2,3.0,52.0,2.0,5.0,1.0,2.0
2024-25,12436509,21,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,2.0,6.0,6.0,12.0,,,,3.0,,,,,,2.0,2.0,1.0,,,0.00339361,,,,0.0,,,,,,,,18.0,,,,,,,4.0,,,6.4,,,,,1.0,,,,3.0,,8.0,6.0,14.0,,,0,1.0,20.0,,,,
2024-25,12436509,21,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,2.0,14.0,26.0,40.0,2.0,,,6.0,,,,,,,4.0,6.0,,,0.00420941,,,3.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,9.0,,,6.9,,,,,3.0,2.0,,,6.0,,19.0,28.0,47.0,,,0,2.0,63.0,1.0,2.0,2.0,2.0
2024-25,12436509,21,21,West_Ham_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,11.0,24.0,35.0,,,,6.0,1.0,,,2.0,,1.0,5.0,5.0,,,0.11843,,,2.0,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,15.0,,,7.1,,,,,3.0,,,,2.0,,14.0,31.0,45.0,,,0,,67.0,1.0,5.0,,
2024-25,12436509,21,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,3.0,9.0,29.0,38.0,1.0,3.0,,1.0,,,,,,,1.0,3.0,,,0.00483165,,,,0.0,,,,,,,,90.0,,1.0,,,,,9.0,,,6.6,,,,,6.0,,,,7.0,1.0,15.0,32.0,47.0,,,0,,56.0,,,,
2024-25,12436509,21,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,3.0,5.0,11.0,16.0,2.0,,,5.0,,,,,,3.0,6.0,6.0,,,0.0147119,,,,0.0,,,,,,,,63.0,,,,,,,10.0,,,6.5,,,,,,4.0,,,3.0,1.0,6.0,11.0,17.0,,,0,1.0,34.0,4.0,2.0,3.0,
2024-25,12436509,21,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436509,21,21,West_Ham_United,Home,1142343,518438,Kaelan Casey,casey-kaelan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436509,21,21,West_Ham_United,Home,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,9.0,,1.0,,,,,1.0,,,7.6,,,,,,,1.0,,,,1.0,,,,,0,,4.0,,,,
2024-25,12436509,21,21,West_Ham_United,Home,1414991,518442,Lewis Orford,orford-lewis,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436889,22,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,7.0,1.0,26.0,27.0,,,,6.0,,,,,,,1.0,1.0,,,0.00042758,,,1.0,0.0,,-0.371,,,,,,90.0,,,,1.0,1.0,,4.0,,1.0,7.2,4.0,5.0,,,2.0,1.0,,,11.0,,2.0,29.0,31.0,,,0,,45.0,,,1.0,
2024-25,12436889,22,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,2.0,4.0,24.0,28.0,,2.0,,1.0,,,,,,,,2.0,,,0.00399684,,,,0.0,,,,,1.0,,,56.0,,,,,,,13.0,,,6.5,,,,,,,4.0,,5.0,,13.0,27.0,36.0,,,0,,46.0,1.0,,,
2024-25,12436889,22,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436889,22,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,2.0,4.0,6.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,0.00242477,0.0305,,,0.0,,,,,,,,34.0,,,,,,,2.0,,,6.6,,,,,,,,,,,4.0,4.0,8.0,,,1,1.0,12.0,,,,
2024-25,12436889,22,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436889,22,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,1.0,,,7.0,6.0,12.0,,,,2.0,,,,,,,2.0,1.0,,,0.0189959,,,,0.0,,,,,,1.0,,56.0,,,,,,,11.0,,,6.4,,,,,1.0,2.0,1.0,,2.0,,13.0,8.0,20.0,,,0,,29.0,1.0,1.0,,
2024-25,12436889,22,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,False,,,2.0,4.0,14.0,18.0,1.0,,,3.0,,,,,,,1.0,2.0,,,0.00237815,,,,0.0,,,,,1.0,,,45.0,,,,,,,5.0,,,6.9,,,,,4.0,1.0,,,3.0,,5.0,18.0,23.0,,,0,,30.0,,1.0,1.0,
2024-25,12436889,22,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,11.0,25.0,36.0,1.0,3.0,,1.0,,,,1.0,,,4.0,5.0,,,0.0164934,,,2.0,0.0,,,,,,,,90.0,,1.0,,,,,11.0,,,7.0,,,,,2.0,,,,3.0,,20.0,26.0,46.0,,,0,1.0,56.0,1.0,2.0,,
2024-25,12436889,22,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,1.0,11.0,34.0,45.0,,3.0,,4.0,,,,1.0,,,3.0,4.0,,,0.00384368,,,2.0,0.0,,,,,5.0,1.0,,80.0,,,,,,,12.0,,,6.5,,,,,3.0,1.0,,,3.0,,17.0,37.0,54.0,,,0,,68.0,2.0,,1.0,
2024-25,12436889,22,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,True,1.0,,1.0,11.0,17.0,27.0,1.0,1.0,,5.0,,,,,,,3.0,1.0,,,0.16976,,,2.0,0.0,,,,,,1.0,,45.0,,,,,,,4.0,,,6.6,,,,,,,2.0,,2.0,,14.0,18.0,30.0,,,0,,33.0,,,,
2024-25,12436889,22,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,,7.0,6.0,13.0,3.0,1.0,,3.0,,,,,,1.0,5.0,2.0,,,0.0598187,0.0801,,1.0,0.0,,,,,,,,56.0,,,,,,,12.0,,,6.6,,,1.0,,,,1.0,,1.0,,16.0,6.0,21.0,,,1,1.0,31.0,2.0,,,
2024-25,12436889,22,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436889,22,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,,16.0,19.0,35.0,,1.0,,4.0,,,1.0,2.0,,1.0,7.0,7.0,,,0.0109286,0.0234,,4.0,0.0,,,,,1.0,,,83.0,,,,,,,8.0,,,6.7,,,1.0,,1.0,,,,1.0,,21.0,20.0,41.0,,,2,4.0,57.0,1.0,2.0,,3.0
2024-25,12436889,22,21,West_Ham_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,1.0,26.0,27.0,52.0,,,,5.0,,,,,,,2.0,5.0,,,0.0248617,0.0416,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,19.0,,,7.1,,,1.0,,6.0,5.0,2.0,,4.0,,34.0,34.0,66.0,,,1,2.0,90.0,,,3.0,2.0
2024-25,12436889,22,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,2.0,21.0,52.0,73.0,2.0,5.0,,5.0,,,,,,,2.0,6.0,,1.0,0.0090554,,,,0.0,,,,,1.0,,,90.0,,,,,,,13.0,,,6.8,,,,,5.0,,,,6.0,,26.0,59.0,85.0,,,0,1.0,94.0,,,,1.0
2024-25,12436889,22,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,4.0,18.0,6.0,24.0,1.0,,,3.0,,,1.0,,,8.0,13.0,9.0,,,0.022502,0.076,,1.0,0.0,,,,,,,,90.0,,,,,,,17.0,,,6.6,,,,,,7.0,1.0,,4.0,1.0,20.0,8.0,27.0,,,1,1.0,53.0,2.0,4.0,4.0,
2024-25,12436889,22,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,1.0,3.0,4.0,,1.0,,1.0,,,,,,,,1.0,,,0.00094907,,,,0.0,,,,,,,,13.0,,,,,,,1.0,,,6.5,,,,,,,,,,,2.0,3.0,5.0,,,0,,5.0,,,,
2024-25,12436889,22,21,West_Ham_United,Home,1142343,518438,Kaelan Casey,casey-kaelan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436889,22,21,West_Ham_United,Home,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,7.0,13.0,20.0,,1.0,,1.0,,,,,,,2.0,2.0,,,0.0133211,,,,0.0,,,,,,,,34.0,,,,,,,6.0,,,6.4,,,,,,3.0,2.0,,,,10.0,13.0,21.0,,,0,,32.0,1.0,,1.0,
2024-25,12436889,22,21,West_Ham_United,Home,1414991,518442,Lewis Orford,orford-lewis,M,True,,,,8.0,21.0,29.0,,,,5.0,,,,,,,,,,,0.0194576,0.0297,,,0.0,,,,,1.0,1.0,,34.0,,,,,,,4.0,,,6.8,,,1.0,,,,,,1.0,,10.0,23.0,33.0,,,1,,35.0,,,,
2024-25,12436893,23,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436893,23,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,2.0,,8.0,19.0,24.0,41.0,,,,2.0,,,,,,,,,,,0.279308,,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,,7.1,,,,,4.0,,4.0,,12.0,,25.0,25.0,46.0,,,0,,62.0,,,,
2024-25,12436893,23,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,5.0,5.0,18.0,23.0,,,,6.0,,,,,,,,,,,0.00098109,,,,0.0,,-0.1917,,,,,,90.0,,,,,,,12.0,,,6.6,2.0,3.0,,,1.0,,,,17.0,,15.0,20.0,35.0,,,0,,44.0,,,,
2024-25,12436893,23,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,1.0,2.0,3.0,1.0,,,1.0,,,,,,,1.0,2.0,,,0.00132459,0.1215,,,0.0,,,,,,1.0,,15.0,,,,,,,2.0,,,7.0,,,1.0,,,1.0,,,,,3.0,2.0,5.0,,,1,,11.0,,1.0,1.0,
2024-25,12436893,23,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,1.0,,2.0,21.0,25.0,45.0,1.0,2.0,,3.0,1.0,,,,,,3.0,8.0,,,0.289469,,,2.0,0.0,,,,,2.0,1.0,,90.0,,2.0,,,,,12.0,,,7.6,,,,,4.0,,2.0,,6.0,,27.0,27.0,52.0,,,0,3.0,74.0,,3.0,,1.0
2024-25,12436893,23,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,False,,,,13.0,9.0,22.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,4.0,4.0,,,0.19081,0.3522,1.3622,1.0,0.0,1.0,,,,1.0,1.0,,75.0,2.0,,,,,,6.0,,,7.3,,,,,1.0,1.0,3.0,,,,18.0,9.0,24.0,,,2,1.0,37.0,,2.0,,
2024-25,12436893,23,21,West_Ham_United,Away,187861,82143,Wes Foderingham,wes-foderingham,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
