season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896951,14,2,Leeds_United,Away,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,,,2.0,9.0,8.0,17.0,,2.0,,,,,,,1.0,2.0,4.0,,,1.0,,,,,2.0,,,45.0,,1.0,,,,,,8.0,,6.6,,,,,,3.0,,5.0,,16.0,8.0,21.0,0,2.0,32.0,,,,
2020-21,8896951,14,2,Leeds_United,Away,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896951,14,2,Leeds_United,Away,829570,221399.0,Jack Harrison,jack-harrison,F,False,1.0,,1.0,14.0,12.0,25.0,3.0,2.0,6.0,,1.0,1.0,2.0,,1.0,8.0,6.0,,,,,,,,,3.0,,90.0,,,,,,,,24.0,,6.2,,,1.0,,3.0,10.0,,4.0,1.0,30.0,15.0,35.0,2,3.0,61.0,2.0,,1.0,2.0
2020-21,8896951,14,2,Leeds_United,Away,831005,219961.0,Raphinha,raphinha,M,False,3.0,,,26.0,8.0,31.0,,,8.0,,1.0,1.0,3.0,,1.0,9.0,,,,1.0,2.0,,,1.0,,4.0,,90.0,1.0,,,,,,,36.0,,6.6,,,1.0,2.0,4.0,13.0,,1.0,2.0,44.0,11.0,42.0,3,,79.0,8.0,,,
2020-21,8896951,14,2,Leeds_United,Away,836675,222694.0,Pascal Struijk,pascal-struijk,D,True,,,3.0,13.0,13.0,26.0,2.0,1.0,6.0,,,,,,1.0,5.0,1.0,,,2.0,,,,,2.0,,,45.0,,,,1.0,,,,3.0,,6.0,,,1.0,,,,,3.0,,15.0,13.0,28.0,1,,34.0,,,,
2020-21,8896951,14,2,Leeds_United,Away,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,4.0,,21.0,21.0,,1.0,8.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,90.0,,,,,1.0,,,4.0,1.0,6.8,6.0,8.0,,1.0,,,,7.0,,1.0,23.0,24.0,0,,43.0,,,,
2020-21,8896951,14,2,Leeds_United,Away,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896951,14,2,Leeds_United,Away,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,,7.0,7.0,14.0,1.0,,1.0,,,,2.0,,1.0,4.0,1.0,,,,,,,,1.0,,,45.0,,1.0,,,,,,1.0,,6.3,,,,,,,,,,7.0,7.0,14.0,0,1.0,26.0,,,,
2020-21,8896951,14,2,Leeds_United,Away,963493,455084.0,Leif Davis,leif-davis,D,True,,,1.0,3.0,9.0,12.0,1.0,,3.0,,,,1.0,,,2.0,,,,,,,,,1.0,,,18.0,,,,,,,,2.0,,6.5,,,,,,,,2.0,,4.0,10.0,14.0,0,,16.0,,,,
2020-21,8896951,14,2,Leeds_United,Away,1009707,467114.0,Oliver Casey,oliver-casey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896914,15,2,Leeds_United,Home,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896914,15,2,Leeds_United,Home,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,1.0,10.0,7.0,17.0,1.0,,5.0,,,,,,,1.0,2.0,,,,,,,,,,,31.0,1.0,,,,,,,9.0,,6.7,,,,,,,,3.0,,15.0,9.0,24.0,1,,31.0,2.0,2.0,,
2020-21,8896914,15,2,Leeds_United,Home,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,4.0,12.0,24.0,36.0,,2.0,1.0,,,,,,,,3.0,,,,,,,,,1.0,,66.0,,,,,,,,10.0,,7.0,,,2.0,1.0,1.0,1.0,,6.0,,17.0,28.0,44.0,2,,53.0,1.0,1.0,1.0,
2020-21,8896914,15,2,Leeds_United,Home,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,,9.0,25.0,34.0,4.0,4.0,7.0,,,,1.0,,1.0,9.0,10.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,14.0,,7.1,,,1.0,3.0,2.0,1.0,,2.0,,16.0,30.0,45.0,1,3.0,71.0,1.0,1.0,2.0,2.0
2020-21,8896914,15,2,Leeds_United,Home,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,9.0,16.0,23.0,39.0,5.0,3.0,7.0,,,,1.0,,,7.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,17.0,,7.6,,,,5.0,,1.0,,16.0,,23.0,32.0,54.0,0,1.0,73.0,1.0,2.0,,
2020-21,8896914,15,2,Leeds_United,Home,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,,,2.0,10.0,18.0,28.0,1.0,,2.0,,,,1.0,,,2.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,,9.0,,7.1,,,,4.0,1.0,,,4.0,,14.0,20.0,34.0,0,2.0,55.0,2.0,2.0,1.0,1.0
2020-21,8896914,15,2,Leeds_United,Home,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896914,15,2,Leeds_United,Home,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,8.0,3.0,11.0,,,1.0,,,,1.0,,,4.0,3.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,1.0,7.0,,7.3,,,1.0,,3.0,,,,,10.0,3.0,13.0,2,1.0,25.0,3.0,1.0,1.0,
2020-21,8896914,15,2,Leeds_United,Home,542472,80954.0,Rodrigo,rodrigo,M,False,,,,7.0,11.0,18.0,,1.0,4.0,,1.0,,1.0,,2.0,7.0,3.0,,,2.0,,,,,,1.0,,59.0,1.0,,,,,,,12.0,,6.1,,,1.0,,2.0,,,1.0,,12.0,12.0,24.0,2,1.0,36.0,2.0,1.0,,
2020-21,8896914,15,2,Leeds_United,Home,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,,,4.0,7.0,38.0,45.0,2.0,3.0,10.0,,,,1.0,,,3.0,7.0,,,,,,,,,,,90.0,,,,,,,,14.0,,7.2,,,,7.0,,,,12.0,,14.0,45.0,59.0,0,3.0,75.0,,1.0,,2.0
2020-21,8896914,15,2,Leeds_United,Home,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896914,15,2,Leeds_United,Home,829570,221399.0,Jack Harrison,jack-harrison,F,False,1.0,,1.0,3.0,8.0,10.0,2.0,,6.0,1.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,1.0,,90.0,,,,,,,,15.0,,6.7,,,,2.0,,5.0,,3.0,1.0,11.0,10.0,16.0,1,2.0,33.0,4.0,,,1.0
2020-21,8896914,15,2,Leeds_United,Home,831005,219961.0,Raphinha,raphinha,M,False,,,,5.0,11.0,16.0,,,2.0,1.0,,1.0,2.0,,,2.0,3.0,,,,,,,,,2.0,,70.0,1.0,,,,,,,14.0,,7.2,,,,1.0,2.0,3.0,,1.0,1.0,14.0,13.0,24.0,2,1.0,36.0,3.0,,2.0,
2020-21,8896914,15,2,Leeds_United,Home,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,1.0,10.0,26.0,36.0,1.0,4.0,4.0,,,,,,1.0,3.0,7.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,11.0,,7.3,,,,4.0,,,,6.0,,15.0,31.0,46.0,0,2.0,61.0,,1.0,,2.0
2020-21,8896914,15,2,Leeds_United,Home,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,5.0,,12.0,12.0,1.0,5.0,12.0,,,,,,,1.0,5.0,,,,,,1.0,,,,,90.0,,,,,,,,14.0,5.0,8.9,4.0,6.0,,8.0,,,,19.0,,7.0,19.0,26.0,0,,51.0,,2.0,,
2020-21,8896914,15,2,Leeds_United,Home,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,,4.0,2.0,6.0,,,2.0,,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,20.0,,1.0,,,,,,6.0,,6.4,,,,1.0,2.0,1.0,,,1.0,6.0,2.0,7.0,0,1.0,16.0,1.0,,,1.0
2020-21,8896914,15,2,Leeds_United,Home,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,1.0,3.0,4.0,7.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,24.0,,,,,,,,2.0,,6.7,,,,,1.0,,,2.0,,3.0,5.0,8.0,0,,13.0,,,1.0,
2020-21,8896914,15,2,Leeds_United,Home,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896914,15,2,Leeds_United,Home,1009707,467114.0,Oliver Casey,oliver-casey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896914,15,2,Leeds_United,Home,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896889,16,2,Leeds_United,Away,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896889,16,2,Leeds_United,Away,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,5.0,10.0,6.0,16.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,20.0,,,,,,,,2.0,,6.7,,,,,2.0,1.0,,5.0,,11.0,6.0,16.0,0,,22.0,1.0,,2.0,
2020-21,8896889,16,2,Leeds_United,Away,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,1.0,,,27.0,23.0,49.0,,1.0,7.0,,,,,,,2.0,2.0,,,2.0,1.0,,,,,3.0,,58.0,,,,,,,,11.0,,7.4,,,,,1.0,2.0,,2.0,,38.0,23.0,59.0,0,,65.0,,,1.0,
2020-21,8896889,16,2,Leeds_United,Away,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,1.0,,,36.0,47.0,82.0,1.0,,7.0,,,,,,1.0,4.0,2.0,,,2.0,1.0,,,,,2.0,,90.0,,,,,,,,11.0,,7.5,,,,2.0,1.0,6.0,,,,45.0,47.0,86.0,0,1.0,106.0,1.0,,1.0,1.0
2020-21,8896889,16,2,Leeds_United,Away,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,8.0,24.0,90.0,114.0,,4.0,8.0,,,,,,,,8.0,,,,,,,,,,,90.0,,,,,,,,13.0,,7.7,,,1.0,3.0,4.0,,,14.0,,32.0,95.0,127.0,1,,139.0,,,4.0,
2020-21,8896889,16,2,Leeds_United,Away,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,,,1.0,42.0,43.0,85.0,6.0,5.0,4.0,,,,1.0,,,9.0,10.0,,,2.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,13.0,,7.7,,,,,2.0,1.0,,5.0,,52.0,46.0,97.0,1,1.0,111.0,,3.0,2.0,
2020-21,8896889,16,2,Leeds_United,Away,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,2.0,,2.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,9.0,,,,,,,,5.0,,6.4,,,,,,1.0,,1.0,,4.0,1.0,4.0,0,1.0,9.0,,,,
2020-21,8896889,16,2,Leeds_United,Away,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,6.0,2.0,8.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,,,3.0,4.0,,,,1.0,,,,,1.0,,90.0,,,,,,,,6.0,,6.7,,,,2.0,1.0,,,,,8.0,3.0,11.0,4,1.0,23.0,2.0,1.0,,1.0
2020-21,8896889,16,2,Leeds_United,Away,542472,80954.0,Rodrigo,rodrigo,M,False,1.0,,,28.0,16.0,43.0,2.0,1.0,2.0,,,1.0,,,,3.0,4.0,,,,,1.0,,,,2.0,,70.0,1.0,,,,,,,12.0,,7.9,,,,,2.0,3.0,,,,36.0,17.0,50.0,2,2.0,62.0,2.0,,1.0,1.0
2020-21,8896889,16,2,Leeds_United,Away,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,1.0,,10.0,36.0,41.0,76.0,1.0,5.0,7.0,,,,,,,2.0,10.0,,,,,,,,1.0,2.0,,90.0,1.0,1.0,,,,,,10.0,,8.1,,,,4.0,3.0,2.0,,11.0,,41.0,44.0,83.0,1,2.0,99.0,,1.0,2.0,
2020-21,8896889,16,2,Leeds_United,Away,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896889,16,2,Leeds_United,Away,829570,221399.0,Jack Harrison,jack-harrison,F,False,1.0,,,17.0,11.0,27.0,2.0,1.0,2.0,1.0,,,,,,4.0,4.0,,,1.0,,1.0,,,2.0,2.0,,90.0,1.0,,,,,,,14.0,,8.0,,,2.0,1.0,2.0,6.0,,2.0,1.0,26.0,12.0,32.0,3,1.0,52.0,3.0,1.0,1.0,
2020-21,8896889,16,2,Leeds_United,Away,831005,219961.0,Raphinha,raphinha,M,False,,,5.0,21.0,9.0,32.0,,,1.0,,,,1.0,,1.0,4.0,,,,,,1.0,,,,,,81.0,2.0,,,,,,,18.0,,7.1,,,,,2.0,6.0,,5.0,,33.0,9.0,38.0,2,,55.0,3.0,,,
2020-21,8896889,16,2,Leeds_United,Away,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,9.0,21.0,89.0,110.0,4.0,6.0,5.0,,,,,,,6.0,8.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,6.0,,7.7,,,,4.0,,,,9.0,,22.0,94.0,116.0,0,2.0,124.0,,,,
2020-21,8896889,16,2,Leeds_United,Away,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,1.0,,21.0,21.0,,1.0,13.0,,,,,,,,1.0,,1.0,,,,,,,,,90.0,,,,,,,,6.0,3.0,7.3,1.0,1.0,,4.0,,,,6.0,,3.0,24.0,27.0,0,,44.0,,,,
2020-21,8896889,16,2,Leeds_United,Away,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896889,16,2,Leeds_United,Away,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,1.0,9.0,5.0,14.0,1.0,,2.0,,,,,,,2.0,2.0,,,1.0,,,,,1.0,,,32.0,,,,,,,,3.0,,6.7,,,,,,,,2.0,,10.0,6.0,16.0,0,2.0,20.0,1.0,,,2.0
2020-21,8896889,16,2,Leeds_United,Away,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896889,16,2,Leeds_United,Away,1009707,467114.0,Oliver Casey,oliver-casey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896889,16,2,Leeds_United,Away,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896917,17,2,Leeds_United,Away,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896917,17,2,Leeds_United,Away,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,2.0,19.0,3.0,22.0,,,,,,2.0,1.0,,,1.0,5.0,,,,,,,,,2.0,,25.0,,,,,,,,9.0,,7.1,,,,,2.0,1.0,,2.0,,26.0,5.0,30.0,2,1.0,38.0,,2.0,2.0,1.0
2020-21,8896917,17,2,Leeds_United,Away,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,1.0,35.0,13.0,48.0,,,6.0,,,,2.0,,2.0,6.0,1.0,,,2.0,,,,,,4.0,,90.0,,,,,,,,15.0,,6.6,,,1.0,1.0,,1.0,,1.0,,44.0,14.0,57.0,1,,68.0,3.0,1.0,,
2020-21,8896917,17,2,Leeds_United,Away,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,3.0,22.0,40.0,62.0,,1.0,9.0,,,,2.0,,1.0,6.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,22.0,,6.2,,,1.0,3.0,3.0,3.0,,4.0,,31.0,45.0,73.0,1,2.0,111.0,3.0,3.0,1.0,1.0
2020-21,8896917,17,2,Leeds_United,Away,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,7.0,14.0,59.0,73.0,3.0,1.0,17.0,,,,3.0,,1.0,7.0,6.0,,1.0,,,,,,2.0,,,90.0,,2.0,,,,,,19.0,,6.3,,,,,2.0,1.0,,14.0,,22.0,67.0,88.0,0,1.0,102.0,1.0,2.0,2.0,
2020-21,8896917,17,2,Leeds_United,Away,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,1.0,,,12.0,19.0,30.0,1.0,1.0,3.0,,,,1.0,,,5.0,3.0,,,3.0,,,,,1.0,1.0,,64.0,,,,1.0,,,,9.0,,6.1,,,2.0,1.0,1.0,2.0,,1.0,,16.0,22.0,36.0,2,1.0,50.0,1.0,,1.0,
2020-21,8896917,17,2,Leeds_United,Away,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896917,17,2,Leeds_United,Away,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,5.0,6.0,11.0,3.0,1.0,3.0,,1.0,1.0,1.0,,1.0,8.0,2.0,,,1.0,,,,,2.0,,,90.0,3.0,,,,,,,4.0,,6.7,,,3.0,1.0,2.0,,,,1.0,6.0,6.0,12.0,7,,27.0,,1.0,,
2020-21,8896917,17,2,Leeds_United,Away,542472,80954.0,Rodrigo,rodrigo,M,False,,,,18.0,10.0,28.0,1.0,1.0,2.0,,,1.0,1.0,,,4.0,2.0,,,2.0,,,,,,2.0,,65.0,1.0,,,,,,,9.0,,6.4,,,,,1.0,1.0,,1.0,,23.0,11.0,33.0,2,,40.0,3.0,,1.0,
2020-21,8896917,17,2,Leeds_United,Away,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,,,2.0,16.0,23.0,39.0,1.0,,10.0,,,,1.0,,1.0,5.0,8.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,10.0,,7.4,,,1.0,1.0,2.0,4.0,,4.0,,24.0,23.0,43.0,1,6.0,67.0,,1.0,1.0,4.0
2020-21,8896917,17,2,Leeds_United,Away,829570,221399.0,Jack Harrison,jack-harrison,F,False,,,,7.0,6.0,13.0,1.0,,3.0,,,,,,,5.0,6.0,,,1.0,,,,,,1.0,,61.0,,,,,,,,13.0,,6.5,,,1.0,,4.0,2.0,,,,12.0,7.0,17.0,1,3.0,33.0,4.0,2.0,1.0,2.0
2020-21,8896917,17,2,Leeds_United,Away,831005,219961.0,Raphinha,raphinha,M,False,3.0,,3.0,21.0,18.0,36.0,2.0,,7.0,1.0,,,4.0,,2.0,14.0,3.0,,,1.0,,,,,3.0,3.0,,90.0,1.0,,,,,,,24.0,,6.5,,,,,7.0,8.0,,4.0,,33.0,19.0,44.0,1,,71.0,3.0,1.0,2.0,
2020-21,8896917,17,2,Leeds_United,Away,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,3.0,15.0,64.0,79.0,1.0,3.0,12.0,,,,2.0,,,4.0,8.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,11.0,,6.5,,,,1.0,,,,9.0,,19.0,71.0,90.0,0,3.0,100.0,,2.0,,2.0
2020-21,8896917,17,2,Leeds_United,Away,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,4.0,,38.0,38.0,,,5.0,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,1.0,,,1.0,,6.6,4.0,4.0,,,,,,4.0,,,39.0,39.0,0,,49.0,,,,
2020-21,8896917,17,2,Leeds_United,Away,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,1.0,6.0,3.0,9.0,1.0,,3.0,,,,1.0,,1.0,5.0,1.0,,,,,,,,,,,29.0,,,,,,,,8.0,,6.3,,,,,3.0,,,2.0,,10.0,3.0,13.0,0,,19.0,1.0,,1.0,
2020-21,8896917,17,2,Leeds_United,Away,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,,6.0,7.0,13.0,,,2.0,,,,,,,,3.0,,,,,,,,,,,26.0,,,,,,,,4.0,,7.0,,,,,,1.0,,,,9.0,8.0,16.0,0,3.0,21.0,,,,2.0
2020-21,8896917,17,2,Leeds_United,Away,994920,492066.0,Niall Huggins,niall-huggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896917,17,2,Leeds_United,Away,1009707,467114.0,Oliver Casey,oliver-casey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896917,17,2,Leeds_United,Away,1020744,492373.0,Charlie Cresswell,charlie-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896917,17,2,Leeds_United,Away,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326456,18,2,Leeds_United,Home,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326456,18,2,Leeds_United,Home,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,,1.0,1.0,2.0,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,15.0,,,,,,,,4.0,,6.4,,,1.0,,,,,2.0,,4.0,2.0,6.0,1,,8.0,,,,
2020-21,9326456,18,2,Leeds_United,Home,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,3.0,6.0,15.0,21.0,2.0,2.0,5.0,,,,1.0,,,4.0,8.0,,,1.0,,,,,1.0,,,90.0,1.0,1.0,,,,,,12.0,,7.4,,,,5.0,,,,12.0,,13.0,20.0,33.0,1,4.0,48.0,,2.0,,3.0
2020-21,9326456,18,2,Leeds_United,Home,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,1.0,6.0,7.0,13.0,,,3.0,,,,4.0,,1.0,5.0,1.0,,,,,,,,,,,59.0,,,,,,,,7.0,,6.2,,,,,,,,2.0,,8.0,11.0,19.0,0,1.0,23.0,,,,1.0
2020-21,9326456,18,2,Leeds_United,Home,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,2.0,7.0,11.0,18.0,1.0,,7.0,1.0,,,1.0,,,2.0,7.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,,8.0,,8.2,,,,1.0,2.0,,,2.0,,9.0,16.0,25.0,1,5.0,42.0,1.0,,2.0,2.0
2020-21,9326456,18,2,Leeds_United,Home,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,5.0,10.0,15.0,25.0,,2.0,9.0,,,,3.0,,2.0,8.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,25.0,,6.6,,,,2.0,3.0,1.0,,8.0,,17.0,23.0,39.0,0,3.0,75.0,1.0,1.0,1.0,2.0
2020-21,9326456,18,2,Leeds_United,Home,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,True,,,,2.0,,2.0,1.0,,,,,,2.0,,1.0,4.0,2.0,,,,,,,,,1.0,,31.0,,,,,,,,6.0,,6.5,,,,,,,,,,6.0,1.0,7.0,0,2.0,12.0,,,,1.0
2020-21,9326456,18,2,Leeds_United,Home,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,2.0,2.0,4.0,,1.0,2.0,,,,1.0,,,6.0,5.0,,,2.0,1.0,,,,,1.0,,45.0,,,,,,,,5.0,,6.7,,,1.0,1.0,3.0,,,,,2.0,3.0,5.0,1,,16.0,1.0,4.0,,
2020-21,9326456,18,2,Leeds_United,Home,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,1.0,6.0,3.0,9.0,4.0,1.0,3.0,,1.0,,1.0,,2.0,9.0,2.0,,,1.0,,1.0,,,2.0,1.0,,90.0,2.0,1.0,,,,,,13.0,,7.0,,,,,2.0,,,1.0,1.0,11.0,4.0,15.0,2,,33.0,4.0,,1.0,
2020-21,9326456,18,2,Leeds_United,Home,305278,149915.0,Diego Llorente,diego-llorente,D,False,,,3.0,4.0,33.0,37.0,,,7.0,,1.0,,4.0,,,5.0,1.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,15.0,,6.4,,,,5.0,,,,8.0,,9.0,42.0,51.0,1,1.0,63.0,1.0,,,1.0
2020-21,9326456,18,2,Leeds_United,Home,796144,173821.0,Tyler Roberts,tyler-roberts,F,False,,,1.0,7.0,6.0,13.0,1.0,,3.0,,,,3.0,,,6.0,5.0,,,2.0,1.0,,,,1.0,1.0,,75.0,1.0,,,,,,,9.0,,7.2,,,2.0,,,,,1.0,,11.0,8.0,19.0,3,1.0,32.0,3.0,4.0,,1.0
2020-21,9326456,18,2,Leeds_United,Home,829570,221399.0,Jack Harrison,jack-harrison,F,False,,,,3.0,4.0,7.0,,,2.0,,,,,,,4.0,4.0,,,2.0,,,,,,,,45.0,,,,,,,,13.0,,6.6,,,,1.0,2.0,2.0,,,,10.0,5.0,13.0,0,3.0,29.0,3.0,1.0,,2.0
2020-21,9326456,18,2,Leeds_United,Home,831005,219961.0,Raphinha,raphinha,M,False,3.0,,1.0,12.0,3.0,12.0,1.0,,4.0,1.0,,,2.0,,2.0,6.0,3.0,,,,,1.0,,,1.0,4.0,,90.0,1.0,,,,,,,17.0,,7.8,,,,,3.0,5.0,,2.0,,20.0,6.0,21.0,1,1.0,42.0,2.0,,2.0,
