season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025030,33,7,Aston_Villa,Home,250223,122806.0,John McGinn,john-mcginn,M,False,3.0,,1.0,13.0,5.0,18.0,2.0,1.0,5.0,2.0,2.0,,,,,,2.0,9.0,4.0,,1.0,1.0298,,,3.0,1.0,,,,,,4.0,,,,,,,80.0,,,,,,,12.0,2.0,,7.6,,,,60.017755467975,1.0,4.0,5.0,,1.0,,16.0,7.0,23.0,22.302906049951,27.922650387364,0,,41.0,1.0,1.0,2.0,
2025-26,14025030,33,7,Aston_Villa,Home,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,4.0,22.0,37.0,59.0,1.0,5.0,22.0,4.0,,,,,,,,1.0,6.0,,,0.022122,0.0664,0.1341,1.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,9.0,0.0,,6.3,,,,129.87594645919,5.0,,,,7.0,,25.0,43.0,68.0,-13.632759052069,,1,,77.0,,1.0,,
2025-26,14025030,33,7,Aston_Villa,Home,331737,166989.0,Youri Tielemans,youri-tielemans,M,False,1.0,,5.0,28.0,23.0,51.0,,1.0,12.0,1.0,,,,,,,,,6.0,,,0.13898,,,,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,5.0,1.0,,7.4,,,,106.23570721289,2.0,,3.0,,5.0,,29.0,24.0,53.0,47.562684929165,25.167490458923,0,3.0,67.0,1.0,2.0,,2.0
2025-26,14025030,33,7,Aston_Villa,Home,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,,7.0,1.0,8.0,,,4.0,3.0,2.0,1.0,1.0,,,,2.0,5.0,1.0,,,0.0632364,1.2204,1.5948,2.0,1.0,2.0,,,,,3.0,,,,,,,80.0,2.0,,,,,,11.0,3.0,,8.7,,,1.0,49.646987200586,1.0,1.0,,,,,10.0,2.0,12.0,39.42014748879,44.635749828439,4,1.0,28.0,4.0,,,1.0
2025-26,14025030,33,7,Aston_Villa,Home,610766,173879.0,Tammy Abraham,tammy-abraham,F,True,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,5.18e-06,0.5016,0.8128,,0.0,1.0,,,,,,,,,,,,10.0,1.0,,,,,,1.0,0.0,,7.4,,,,6.5433801662444,,,,,,,1.0,1.0,2.0,-5.3475700591976,,1,1.0,4.0,,,,1.0
2025-26,14025030,33,7,Aston_Villa,Home,783126,195546.0,Emiliano Buendía,emiliano-buendia,M,True,,,,2.0,2.0,4.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,,,0.00423144,0.2089,0.0655,,0.0,,,,,,,,,,,,,20.0,1.0,,,,,,2.0,0.0,,6.4,,,2.0,6.1929214430671,1.0,,,,,,4.0,2.0,6.0,5.9157130753712,,3,,12.0,,1.0,,
2025-26,14025030,33,7,Aston_Villa,Home,808590,215711.0,Leon Bailey,leon-bailey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025030,33,7,Aston_Villa,Home,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,,14.0,26.0,40.0,,1.0,16.0,6.0,,,,,,,,,3.0,,,0.0036839,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,1.0,0.0,,6.5,,,,111.18536341776,3.0,,,,,,15.0,26.0,41.0,7.2501111689189,,0,1.0,46.0,,1.0,,
2025-26,14025030,33,7,Aston_Villa,Home,833956,199796.0,Matty Cash,matty-cash,D,False,,,2.0,12.0,14.0,26.0,,1.0,11.0,4.0,,,,2.0,,,,4.0,4.0,,,0.0182468,0.0095,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,7.0,1.0,,6.3,,,1.0,98.375264833429,2.0,1.0,1.0,,2.0,,12.0,15.0,27.0,10.029787971056,23.823445678575,1,2.0,42.0,2.0,1.0,,1.0
2025-26,14025030,33,7,Aston_Villa,Home,851100,209243.0,Jadon Sancho,jadon-sancho,M,True,,,,,1.0,1.0,2.0,,3.0,1.0,,,,,,,,3.0,,1.0,,4.433e-05,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,4.0,1.0,,5.8,,,,40.623344872375,,1.0,,,,,2.0,1.0,3.0,8.6588844786775,11.825548613067,0,,5.0,1.0,,,
2025-26,14025030,33,7,Aston_Villa,Home,867887,230046.0,Douglas Luiz,douglas-luiz,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025030,33,7,Aston_Villa,Home,923973,449871.0,Amadou Onana,amadou-onana,M,False,,,1.0,17.0,17.0,34.0,1.0,1.0,8.0,3.0,,1.0,1.0,,,,,2.0,3.0,,,0.0148656,0.2772,,1.0,0.0,,,,1.0,,1.0,,,,,,,90.0,,1.0,,,,,5.0,0.0,,6.8,,,1.0,67.500342836699,1.0,,,,1.0,,20.0,19.0,39.0,14.470638870175,,2,2.0,47.0,,,,1.0
2025-26,14025030,33,7,Aston_Villa,Home,948261,244850.0,Morgan Rogers,morgan-rogers,M,False,,,2.0,17.0,8.0,25.0,2.0,1.0,17.0,3.0,1.0,,1.0,,,,1.0,3.0,5.0,,,0.487001,0.5012,0.8324,1.0,0.0,1.0,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,12.0,6.0,,9.0,,,,197.6748942746,,2.0,2.0,,2.0,,23.0,8.0,31.0,82.002802958674,114.37039219078,2,,47.0,3.0,2.0,2.0,
2025-26,14025030,33,7,Aston_Villa,Home,976263,441302.0,Ian Maatsen,ian-maatsen,D,False,1.0,,2.0,11.0,9.0,20.0,1.0,,9.0,1.0,1.0,,,2.0,,,,6.0,1.0,,,0.387884,,,2.0,1.0,,,,,1.0,2.0,,,,,,,70.0,,,,,,,11.0,1.0,,6.6,,,,96.515988668783,1.0,1.0,3.0,,2.0,,14.0,10.0,24.0,32.454828442553,24.206093633629,0,,46.0,2.0,1.0,,
2025-26,14025030,33,7,Aston_Villa,Home,1089388,515597.0,Lamare Bogarde,lamare-bogarde,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024004,34,7,Aston_Villa,Away,96538,101188.0,Lucas Digne,lucas-digne,D,False,,,,10.0,7.0,17.0,1.0,2.0,5.0,,,,,,,,1.0,2.0,3.0,,1.0,0.0085954,0.024,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,15.0,0.0,,6.2,,,1.0,45.980965908141,1.0,,8.0,,,,12.0,7.0,19.0,30.273033872487,,1,1.0,47.0,1.0,,,1.0
2025-26,14024004,34,7,Aston_Villa,Away,98435,88894.0,Ross Barkley,ross-barkley,M,True,,,,5.0,2.0,7.0,2.0,,5.0,1.0,,,,1.0,,,,3.0,,,,0.00263471,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,3.0,0.0,,6.4,,,,52.060491813396,,,,,,,7.0,3.0,10.0,-7.8878587800339,,0,,10.0,,,,
2025-26,14024004,34,7,Aston_Villa,Away,100390,72147.0,Marco Bizot,marco-bizot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024004,34,7,Aston_Villa,Away,143334,184667.0,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024004,34,7,Aston_Villa,Away,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,2.0,4.0,1.0,37.0,38.0,,,16.0,13.0,,,,,,,,,1.0,,,0.00301457,,,,0.0,,1.0149,,,,,,,,,,,90.0,,,,,,,8.0,0.0,,7.7,3.0,5.0,,138.38593254113,,,,2.0,12.0,,8.0,38.0,46.0,113.0494999922,,0,,60.0,,1.0,,
2025-26,14024004,34,7,Aston_Villa,Away,250223,122806.0,John McGinn,john-mcginn,M,False,1.0,,2.0,20.0,9.0,29.0,2.0,1.0,14.0,2.0,,,,,,,2.0,4.0,4.0,,,0.143493,,,,0.0,,,,,,5.0,,,,,,,74.0,,,,,,,8.0,3.0,,7.0,,,,144.89005929123,,1.0,3.0,,3.0,,21.0,11.0,32.0,66.203842965073,51.946549516934,0,,41.0,1.0,2.0,1.0,
2025-26,14024004,34,7,Aston_Villa,Away,303638,149484.0,Tyrone Mings,tyrone-mings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024004,34,7,Aston_Villa,Away,331737,166989.0,Youri Tielemans,youri-tielemans,M,False,,,3.0,21.0,20.0,41.0,,3.0,14.0,3.0,,,,1.0,,,,2.0,9.0,,,0.0160321,0.0403,,1.0,0.0,,,,,2.0,,,,,,,,74.0,,,,,,,11.0,2.0,,7.3,,,1.0,143.42731024441,,,3.0,,4.0,,25.0,24.0,49.0,70.8292045784,59.818514294095,1,4.0,64.0,,2.0,,3.0
2025-26,14024004,34,7,Aston_Villa,Away,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,,4.0,2.0,6.0,1.0,,7.0,1.0,,,,,,,2.0,4.0,1.0,,,0.0229078,0.393,0.0666,1.0,0.0,,,,,,1.0,,,,,,,80.0,1.0,1.0,,,,,4.0,2.0,,6.4,,,2.0,54.300364840266,,,,,,,5.0,2.0,7.0,36.629117195971,23.629132520706,3,,16.0,1.0,1.0,,
2025-26,14024004,34,7,Aston_Villa,Away,610766,173879.0,Tammy Abraham,tammy-abraham,F,True,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,0.2864,,,0.0,,,,,,,,,,,,,10.0,,,,,,,1.0,0.0,,6.5,,,1.0,3.6341849154934,,1.0,,,,,1.0,,1.0,3.6234849943636,,1,,4.0,,,1.0,
2025-26,14024004,34,7,Aston_Villa,Away,783126,195546.0,Emiliano Buendía,emiliano-buendia,M,False,,,3.0,16.0,8.0,24.0,1.0,,7.0,4.0,,,,1.0,,,1.0,5.0,5.0,,,0.018835,0.0411,,2.0,0.0,,,,,1.0,,,,,,,,74.0,,1.0,,,,,8.0,1.0,,6.4,,,1.0,67.985495805543,,1.0,1.0,,3.0,,19.0,10.0,29.0,22.853805808744,20.150676514698,1,1.0,43.0,1.0,3.0,1.0,1.0
2025-26,14024004,34,7,Aston_Villa,Away,808590,215711.0,Leon Bailey,leon-bailey,M,True,,,,1.0,3.0,4.0,,,4.0,2.0,,,,,,,,1.0,,,,0.00029704,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,5.0,1.0,,6.4,,,,35.411863181473,,1.0,1.0,,1.0,,2.0,4.0,6.0,10.918557917323,23.067484388203,0,,11.0,1.0,,,
2025-26,14024004,34,7,Aston_Villa,Away,827679,199798.0,Ezri Konsa,ezri-konsa,D,False,,,3.0,30.0,69.0,99.0,1.0,1.0,32.0,4.0,,,,,,,1.0,2.0,2.0,,,0.00841807,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,5.0,0.0,,6.9,,,,261.08885648451,5.0,,,,4.0,,30.0,72.0,102.0,115.55265720391,,0,,113.0,1.0,1.0,,
2025-26,14024004,34,7,Aston_Villa,Away,833956,199796.0,Matty Cash,matty-cash,D,False,,,2.0,21.0,24.0,45.0,2.0,1.0,18.0,,,,,3.0,,,1.0,6.0,5.0,,1.0,0.0288461,,,,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,15.0,0.0,,6.4,,,,128.73558997899,2.0,,2.0,,3.0,,25.0,27.0,52.0,5.7836061009248,,0,4.0,76.0,2.0,,,3.0
2025-26,14024004,34,7,Aston_Villa,Away,851100,209243.0,Jadon Sancho,jadon-sancho,M,True,,,,9.0,,9.0,,,2.0,,,,,,,,,,,,,0.0194196,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,3.0,1.0,,6.5,,,,13.642350599284,,,,,,,11.0,,11.0,8.9206586200335,10.612675864267,0,,13.0,1.0,,,
2025-26,14024004,34,7,Aston_Villa,Away,864169,244954.0,Pau Torres,pau-torres,D,False,,,7.0,24.0,45.0,69.0,3.0,2.0,38.0,4.0,,,,,,,,5.0,4.0,,,0.0167438,,,2.0,0.0,,,,,,,1.0,,,,,,90.0,,2.0,,,,,12.0,2.0,,7.6,,,,389.15393068693,1.0,1.0,,,14.0,,34.0,47.0,81.0,249.93100713287,54.394048688792,0,1.0,88.0,,,1.0,1.0
2025-26,14024004,34,7,Aston_Villa,Away,867887,230046.0,Douglas Luiz,douglas-luiz,M,True,,,,16.0,9.0,25.0,3.0,,9.0,,1.0,,,,,,,5.0,2.0,,,0.016426,,,1.0,0.0,,,,,1.0,1.0,,,,,,,16.0,,,,,,,2.0,0.0,,6.4,,,,69.922773699264,,2.0,,,,,17.0,9.0,26.0,23.259520669106,,0,,30.0,,1.0,1.0,
2025-26,14024004,34,7,Aston_Villa,Away,948261,244850.0,Morgan Rogers,morgan-rogers,M,False,,,,8.0,7.0,15.0,3.0,,6.0,1.0,,,1.0,1.0,,,3.0,11.0,3.0,,,0.0171224,0.1473,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,,,21.0,3.0,,5.7,,,2.0,100.2141420441,,3.0,,,,,18.0,11.0,29.0,75.55628829257,77.379039367894,3,1.0,49.0,2.0,1.0,1.0,
2025-26,14024004,34,7,Aston_Villa,Away,976263,441302.0,Ian Maatsen,ian-maatsen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024004,34,7,Aston_Villa,Away,1089388,515597.0,Lamare Bogarde,lamare-bogarde,M,False,,,,10.0,18.0,28.0,,,10.0,4.0,,,,,,,3.0,5.0,1.0,,,0.00613413,,,2.0,0.0,,,,,,,,,,,,,74.0,,1.0,,,,,5.0,0.0,,6.3,,,,100.09484294036,,,,,,,11.0,18.0,29.0,-19.361157668118,,0,1.0,39.0,1.0,,,1.0
2025-26,14023927,35,7,Aston_Villa,Home,96538,101188.0,Lucas Digne,lucas-digne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,7,Aston_Villa,Home,98435,88894.0,Ross Barkley,ross-barkley,M,False,,,,12.0,8.0,20.0,,,8.0,4.0,,,,,,,5.0,9.0,,,,0.008251,,,3.0,0.0,,,,,,1.0,,,,,,,85.0,,,,,,,13.0,1.0,,5.7,,,,99.625742716096,,1.0,,,1.0,,14.0,10.0,24.0,35.459564052503,28.913644685511,0,,35.0,3.0,,,
2025-26,14023927,35,7,Aston_Villa,Home,100390,72147.0,Marco Bizot,marco-bizot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,7,Aston_Villa,Home,143334,184667.0,Victor Lindelöf,victor-lindelof,D,False,,,,21.0,46.0,67.0,,3.0,41.0,2.0,,,,,,,,,4.0,,,0.0147929,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,4.0,1.0,,6.8,,,,335.17739821786,5.0,,,,1.0,,22.0,49.0,71.0,156.18436803264,17.911385876029,0,1.0,79.0,,,,1.0
2025-26,14023927,35,7,Aston_Villa,Home,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,,4.0,4.0,23.0,27.0,,,12.0,7.0,,,,,,,,,,,,0.00178541,,,,0.0,,-0.1265,,,,,,,,,,,90.0,,,,,,,8.0,0.0,,7.2,2.0,3.0,,107.10370762625,,,,,10.0,,8.0,26.0,34.0,92.395808151547,,0,,40.0,,,,
2025-26,14023927,35,7,Aston_Villa,Home,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,,,,21.0,50.0,71.0,2.0,1.0,36.0,6.0,,1.0,,,,,,3.0,3.0,,,0.00724035,0.217,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,5.0,0.0,,6.1,,,1.0,357.48918520954,2.0,,,,3.0,,23.0,53.0,76.0,158.60469950604,,1,,81.0,,2.0,,
2025-26,14023927,35,7,Aston_Villa,Home,331737,166989.0,Youri Tielemans,youri-tielemans,M,False,,,3.0,17.0,11.0,28.0,1.0,1.0,9.0,5.0,,,,3.0,,,1.0,7.0,5.0,,,0.015989,,,2.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,15.0,0.0,,6.7,,,,56.188695884505,1.0,,5.0,,5.0,,22.0,13.0,35.0,20.717406071601,,0,2.0,56.0,1.0,2.0,,1.0
2025-26,14023927,35,7,Aston_Villa,Home,555386,178301.0,Ollie Watkins,ollie-watkins,F,True,,,,1.0,,1.0,,,2.0,,,,1.0,,,,1.0,2.0,1.0,,,0.00022452,0.0177,,1.0,0.0,,,,,,1.0,,,,,,,30.0,,,,,,,1.0,0.0,,6.5,,,,9.1866844710329,,,,,,1.0,1.0,,1.0,8.9379876924797,,1,,4.0,,1.0,,
2025-26,14023927,35,7,Aston_Villa,Home,610766,173879.0,Tammy Abraham,tammy-abraham,F,False,,,,2.0,2.0,4.0,,1.0,2.0,1.0,,,,1.0,,,,2.0,1.0,,,0.00163205,,,1.0,0.0,,,,,,,,,,,,,60.0,,,,,,,6.0,0.0,,6.4,,,,10.514928733997,1.0,,1.0,,1.0,,5.0,3.0,8.0,0.67677201342491,,0,,13.0,1.0,,,
2025-26,14023927,35,7,Aston_Villa,Home,783126,195546.0,Emiliano Buendía,emiliano-buendia,M,True,,,,,,,,,,,,,,,,,,,1.0,,,5.042e-05,0.0574,0.24,,0.0,1.0,,,,,,,,,,,,12.0,1.0,,,,,,2.0,,,7.6,,,,,,,,,,,1.0,,1.0,,,1,1.0,6.0,1.0,,,
2025-26,14023927,35,7,Aston_Villa,Home,808590,215711.0,Leon Bailey,leon-bailey,M,True,1.0,,1.0,2.0,1.0,3.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,0.217016,,,,0.0,,,,,,1.0,,,,,,,12.0,,,,,,,3.0,1.0,,6.9,,,,20.778513517574,,2.0,1.0,,1.0,,4.0,1.0,5.0,13.897026046188,20.778513517574,0,,8.0,,,1.0,
2025-26,14023927,35,7,Aston_Villa,Home,827679,199798.0,Ezri Konsa,ezri-konsa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,7,Aston_Villa,Home,833956,199796.0,Matty Cash,matty-cash,D,False,1.0,,,14.0,18.0,32.0,1.0,,14.0,3.0,,,,1.0,,,,2.0,9.0,,,0.0669386,,,,1.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,11.0,0.0,,7.0,,,,95.598900552227,1.0,,2.0,,2.0,,20.0,20.0,40.0,28.28237358961,,0,7.0,62.0,,2.0,,4.0
2025-26,14023927,35,7,Aston_Villa,Home,851100,209243.0,Jadon Sancho,jadon-sancho,M,False,,,1.0,9.0,8.0,17.0,,,6.0,4.0,,,,,,,,,3.0,,,0.0131134,,,,0.0,,,,,,,,,,,,,85.0,,,,,,,11.0,0.0,,6.7,,,,41.06540767512,,2.0,2.0,,1.0,1.0,11.0,13.0,24.0,3.2816016656952,,0,1.0,35.0,2.0,,2.0,
2025-26,14023927,35,7,Aston_Villa,Home,864169,244954.0,Pau Torres,pau-torres,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,7,Aston_Villa,Home,867887,230046.0,Douglas Luiz,douglas-luiz,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023927,35,7,Aston_Villa,Home,948261,244850.0,Morgan Rogers,morgan-rogers,M,False,,,,7.0,3.0,10.0,1.0,,12.0,5.0,,,2.0,,,,6.0,10.0,9.0,,,0.0027054,0.0287,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,23.0,2.0,,6.4,,,,106.83162230057,2.0,5.0,1.0,,,,15.0,4.0,19.0,40.169549197106,40.786621413977,2,3.0,50.0,5.0,3.0,3.0,3.0
2025-26,14023927,35,7,Aston_Villa,Home,976263,441302.0,Ian Maatsen,ian-maatsen,D,False,,,,5.0,10.0,15.0,,1.0,9.0,1.0,,,,2.0,,,2.0,9.0,2.0,,,0.00490241,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,13.0,1.0,,5.7,,,,85.894379992754,2.0,4.0,1.0,,,,7.0,10.0,17.0,46.207568843913,15.541762094434,0,,48.0,2.0,1.0,,
2025-26,14023927,35,7,Aston_Villa,Home,1089388,515597.0,Lamare Bogarde,lamare-bogarde,M,False,,,,7.0,10.0,17.0,,1.0,10.0,2.0,,,,,,,,1.0,6.0,,,0.00450464,,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,4.0,1.0,,6.9,,,,81.335415837996,,,,,,,7.0,12.0,19.0,31.13916944145,23.499902318946,0,4.0,29.0,2.0,1.0,,3.0
2025-26,14023927,35,7,Aston_Villa,Home,1457536,606798.0,Andrés García,andres-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023929,36,7,Aston_Villa,Away,96538,101188.0,Lucas Digne,lucas-digne,D,True,1.0,,,2.0,6.0,8.0,,,2.0,1.0,1.0,,,,,,,,1.0,,,0.115489,,,,0.0,,,,,,1.0,,,,,,,16.0,,,,,,,4.0,0.0,,7.2,,,,8.2198238788364,1.0,,3.0,,,,3.0,6.0,9.0,-8.1671575318964,,0,1.0,18.0,,,,1.0
2025-26,14023929,36,7,Aston_Villa,Away,98435,88894.0,Ross Barkley,ross-barkley,M,False,,,,18.0,13.0,31.0,1.0,,11.0,4.0,,1.0,,,,,2.0,5.0,4.0,,,0.0460293,0.7513,0.293,2.0,0.0,1.0,,,,,1.0,,,,,,,80.0,2.0,,,,,,6.0,1.0,,6.8,,,2.0,86.413176686026,,2.0,,,,,20.0,15.0,35.0,50.060498687572,31.020599671831,4,1.0,45.0,,1.0,2.0,
2025-26,14023929,36,7,Aston_Villa,Away,100390,72147.0,Marco Bizot,marco-bizot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023929,36,7,Aston_Villa,Away,143334,184667.0,Victor Lindelöf,victor-lindelof,D,False,,,,14.0,22.0,36.0,,,12.0,,,,,,,,1.0,1.0,1.0,,,0.00838467,,,,0.0,,,,,1.0,,,,,,,,74.0,,,,,,,6.0,0.0,,6.4,,,,89.133539429419,,,,,1.0,,15.0,26.0,41.0,14.807275215012,,0,,45.0,,1.0,,
2025-26,14023929,36,7,Aston_Villa,Away,158263,98980.0,Emiliano Martínez,emiliano-martinez,G,False,,,5.0,5.0,29.0,34.0,,,17.0,9.0,1.0,,,,,,,,,,,0.00413791,,,,1.0,,-0.2152,1.0,,,1.0,,,,,,,90.0,,,,,,,5.0,0.0,,6.6,1.0,4.0,,127.67079197623,,,,,10.0,,9.0,30.0,39.0,102.72882208842,,0,,48.0,,,,
2025-26,14023929,36,7,Aston_Villa,Away,250223,122806.0,John McGinn,john-mcginn,M,False,1.0,,,21.0,3.0,24.0,,,18.0,4.0,1.0,1.0,2.0,,,,,2.0,2.0,,,0.611469,0.191,0.0113,,1.0,,,,,,4.0,,,,,,,85.0,1.0,,,,,,18.0,0.0,,6.6,,,1.0,107.37937064998,,2.0,5.0,,3.0,,31.0,4.0,35.0,35.851394927382,,4,,52.0,1.0,2.0,,
2025-26,14023929,36,7,Aston_Villa,Away,303638,149484.0,Tyrone Mings,tyrone-mings,D,False,1.0,,3.0,25.0,45.0,70.0,1.0,3.0,29.0,7.0,,,,,,,1.0,6.0,4.0,,1.0,0.0159532,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,13.0,0.0,,6.2,,,,246.80545549895,6.0,2.0,1.0,,7.0,,32.0,47.0,79.0,172.61880156764,,0,,94.0,1.0,1.0,,
2025-26,14023929,36,7,Aston_Villa,Away,331737,166989.0,Youri Tielemans,youri-tielemans,M,False,1.0,,3.0,27.0,29.0,56.0,,1.0,21.0,8.0,,,1.0,2.0,,,1.0,4.0,7.0,,,0.0806617,0.073,0.0093,,0.0,,,,,,,,,,,,,90.0,1.0,2.0,,,,,13.0,1.0,,7.6,,,1.0,163.42897624595,,1.0,2.0,,7.0,,33.0,33.0,66.0,90.019081755124,10.995572972792,3,2.0,84.0,,4.0,,1.0
2025-26,14023929,36,7,Aston_Villa,Away,555386,178301.0,Ollie Watkins,ollie-watkins,F,False,,,,6.0,4.0,10.0,1.0,,5.0,2.0,,,1.0,,,,1.0,3.0,1.0,,,0.0139385,0.1392,0.154,1.0,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,9.0,1.0,,7.1,,,,45.314549780887,,1.0,1.0,,1.0,1.0,11.0,5.0,16.0,30.535470350514,13.712476071082,2,,22.0,1.0,,1.0,
2025-26,14023929,36,7,Aston_Villa,Away,610766,173879.0,Tammy Abraham,tammy-abraham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023929,36,7,Aston_Villa,Away,783126,195546.0,Emiliano Buendía,emiliano-buendia,M,True,,,1.0,6.0,2.0,8.0,,,5.0,2.0,,,,,,,1.0,1.0,1.0,,,0.00551674,0.0653,0.4619,,0.0,,,,,,,,,,,,,16.0,1.0,,,,,,2.0,0.0,,7.0,,,,29.788884793255,,,,,1.0,,6.0,2.0,8.0,17.779390214058,,1,,13.0,1.0,1.0,,
2025-26,14023929,36,7,Aston_Villa,Away,808590,215711.0,Leon Bailey,leon-bailey,M,True,,,,4.0,,4.0,,,4.0,2.0,,,,,,,,,1.0,,,0.0213159,,,,0.0,,,,,,2.0,,,,,,,12.0,,,,,,,1.0,2.0,,6.7,,,,71.978623522295,,,,,,,4.0,,4.0,51.195278784254,61.716475651779,0,1.0,6.0,1.0,,,
