season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5583024,30,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583024,30,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583024,30,90,Burnley,Away,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583034,31,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583034,31,90,Burnley,Home,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583034,31,90,Burnley,Home,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583094,32,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583094,32,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583094,32,90,Burnley,Home,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583122,33,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,9.0,11.0,20.0,1.0,,3.0,,1.0,,,,,4.0,,,3.0,0.0,0.0,,,1.0,1.0,84.0,,3.0,0.0,1.0,,,,,,5.8,,,1.0,,2.0,,,,1.0,,11.0,12.0,23.0,1.0,,,2.0,,,
2014-15,5583122,33,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,,,,2.0,2.0,4.0,,,,,,,,,,1.0,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,1.0,1.0,,,,3.0,2.0,4.0,0.0,,,,,,
2014-15,5583122,33,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,10.0,15.0,25.0,2.0,1.0,6.0,,,1.0,4.0,,3.0,12.0,7.0,,2.0,0.0,0.0,,,2.0,,90.0,,1.0,0.0,,,,,,,6.2,,,,,,6.0,2.0,,1.0,,18.0,15.0,31.0,1.0,1.0,,,,5.0,
2014-15,5583122,33,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583122,33,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,1.0,2.0,6.0,8.0,2.0,1.0,3.0,,,,1.0,,2.0,5.0,6.0,,,0.0,0.0,,,1.0,,84.0,,,0.0,,,,,,,6.6,,,,,1.0,1.0,1.0,,1.0,,7.0,7.0,13.0,0.0,3.0,,,1.0,1.0,
2014-15,5583122,33,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,2.0,2.0,4.0,1.0,2.0,3.0,,,,,,,3.0,5.0,,1.0,0.0,0.0,,,1.0,,45.0,,,0.0,,,,,,,5.8,,,,,,1.0,1.0,,1.0,,7.0,4.0,10.0,0.0,,,2.0,3.0,,
2014-15,5583136,34,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,3.0,24.0,9.0,33.0,2.0,1.0,5.0,,,,,,,2.0,4.0,,,0.0,0.0,,,3.0,,90.0,,,0.0,,,,,,,7.0,,,,,4.0,1.0,,,5.0,,27.0,10.0,37.0,0.0,,,1.0,2.0,1.0,
2014-15,5583136,34,90,Burnley,Home,9046,14161,Ross Wallace,ross-wallace,M,True,,,1.0,5.0,1.0,6.0,,,,,,1.0,,,,1.0,,,1.0,0.0,0.0,,,,1.0,19.0,1.0,,0.0,,,,,,,7.0,,,,,,,2.0,,2.0,,9.0,1.0,8.0,2.0,,,,,,
2014-15,5583136,34,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,5.0,35.0,12.0,47.0,7.0,3.0,6.0,,,,,,1.0,10.0,5.0,,,0.0,0.0,,,1.0,,90.0,,,0.0,,,,,,,6.5,,,,,1.0,4.0,,,6.0,,42.0,14.0,56.0,0.0,,,1.0,,2.0,
2014-15,5583136,34,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583136,34,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,,,2.0,5.0,2.0,7.0,1.0,2.0,3.0,,,,,,1.0,9.0,3.0,,4.0,0.0,0.0,,,,,71.0,,,0.0,,,,,,,5.9,,,,,3.0,3.0,1.0,,4.0,,9.0,2.0,10.0,0.0,1.0,,2.0,,,
2014-15,5583136,34,90,Burnley,Home,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583136,34,90,Burnley,Home,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,3.0,,3.0,1.0,3.0,,,,1.0,,,,1.0,3.0,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,6.7,,,,,,,,,,,6.0,,6.0,1.0,,,2.0,1.0,,
2014-15,5583172,35,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583172,35,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,,12.0,20.0,32.0,1.0,,7.0,,,,,,1.0,2.0,4.0,,1.0,0.0,0.0,,,1.0,,90.0,,1.0,0.0,,,,,,,6.7,,,,,1.0,,,,,,16.0,22.0,38.0,0.0,2.0,,,2.0,,
2014-15,5583172,35,90,Burnley,Away,9046,14161,Ross Wallace,ross-wallace,M,True,1.0,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,,0.0,,,,,,,6.6,,,,,1.0,,1.0,,,,1.0,,,0.0,,,1.0,,,
2014-15,5583172,35,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,20.0,19.0,39.0,,,6.0,,,,2.0,,,3.0,6.0,,1.0,0.0,0.0,,,3.0,2.0,90.0,,,0.0,,,,,,,7.2,,,,,1.0,5.0,,,1.0,,26.0,21.0,47.0,0.0,2.0,,3.0,,4.0,
2014-15,5583172,35,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583172,35,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,5.0,,5.0,1.0,,,,,,,,,1.0,1.0,,,0.0,0.0,,,1.0,,45.0,,,0.0,,,,,,,6.6,,,,,,1.0,,,,1.0,7.0,,7.0,0.0,,,,,1.0,
2014-15,5583172,35,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,8.0,6.0,14.0,4.0,3.0,1.0,,,,,,,5.0,3.0,,,0.0,0.0,,,1.0,,79.0,1.0,,0.0,,,,,,,6.6,,,,,2.0,1.0,2.0,,1.0,,17.0,6.0,21.0,1.0,,,,,,
2014-15,5583172,35,90,Burnley,Away,73454,66978,Marvin Sordell,marvin-sordell,M,True,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,0.0,0.0,,,,,11.0,,,0.0,,,,,,,6.5,,,,,,,,,1.0,,6.0,1.0,7.0,0.0,,,1.0,,,
2014-15,5583184,36,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,1.0,,4.0,25.0,25.0,49.0,1.0,,6.0,,,,,,,1.0,,,,0.0,0.0,,,,1.0,90.0,,,0.0,,,,,,,6.9,,,,,1.0,,1.0,,5.0,,26.0,28.0,53.0,0.0,,58.0,2.0,,,
2014-15,5583184,36,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,1.0,18.0,22.0,40.0,1.0,1.0,6.0,,,1.0,1.0,,1.0,7.0,5.0,,1.0,0.0,0.0,,,3.0,,90.0,,1.0,0.0,,,,,,,6.9,,,,,1.0,5.0,,,2.0,,21.0,24.0,45.0,1.0,2.0,61.0,1.0,,2.0,
2014-15,5583184,36,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583184,36,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,,,,9.0,5.0,14.0,2.0,1.0,9.0,,,,1.0,,1.0,6.0,7.0,,1.0,0.0,0.0,,,1.0,1.0,90.0,,1.0,0.0,,,,,,,6.9,,,,,5.0,3.0,2.0,,,,15.0,5.0,18.0,0.0,3.0,42.0,2.0,1.0,2.0,
2014-15,5583184,36,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,1.0,8.0,8.0,16.0,11.0,6.0,4.0,,,,,,3.0,17.0,12.0,,5.0,0.0,0.0,,,2.0,1.0,90.0,1.0,,0.0,,,,,,,7.3,,,3.0,,1.0,,1.0,,1.0,,18.0,10.0,27.0,4.0,1.0,49.0,2.0,6.0,,
2014-15,5583184,36,90,Burnley,Away,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583194,37,90,Burnley,Home,773,19556,David Jones,david-jones,M,False,,,2.0,20.0,15.0,35.0,2.0,,6.0,,,,,,,3.0,2.0,,,0.0,0.0,,,,2.0,88.0,1.0,,0.0,,,,,,,7.1,,,,,1.0,2.0,,,3.0,,23.0,16.0,39.0,1.0,1.0,50.0,4.0,,1.0,
2014-15,5583194,37,90,Burnley,Home,17056,39158,Scott Arfield,scott-arfield,M,False,,,,20.0,14.0,34.0,,,9.0,,,,1.0,,2.0,12.0,6.0,,4.0,0.0,0.0,,,2.0,1.0,90.0,,,0.0,,,,,,,6.4,,,,,,8.0,1.0,,,,28.0,15.0,42.0,0.0,2.0,62.0,,1.0,3.0,
2014-15,5583194,37,90,Burnley,Home,19346,15944,Michael Kightly,michael-kightly,M,True,,,,3.0,6.0,9.0,1.0,,1.0,,,,2.0,,,8.0,2.0,,1.0,0.0,0.0,,,,,25.0,,,0.0,,,,,,,5.8,,,,,,5.0,1.0,,,,5.0,6.0,10.0,0.0,1.0,19.0,2.0,,1.0,
2014-15,5583194,37,90,Burnley,Home,20653,28244,George Boyd,george-boyd,M,False,1.0,,,10.0,2.0,11.0,2.0,1.0,2.0,,,,2.0,,1.0,6.0,2.0,,2.0,0.0,0.0,,,,2.0,90.0,,1.0,0.0,,,,,,,6.4,,,,,1.0,,1.0,,,,13.0,2.0,14.0,0.0,1.0,24.0,3.0,,,
2014-15,5583194,37,90,Burnley,Home,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,,4.0,2.0,6.0,8.0,1.0,3.0,,,1.0,,,1.0,9.0,3.0,,2.0,0.0,0.0,,,,2.0,83.0,,,0.0,,,,,,,6.7,,,,,3.0,,2.0,,1.0,,9.0,5.0,12.0,1.0,1.0,28.0,3.0,1.0,,
2014-15,5583194,37,90,Burnley,Home,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,1.0,,,0.0,0.0,,,,,2.0,,,0.0,,,,,,,,,,,,,1.0,,,1.0,,5.0,3.0,8.0,0.0,,9.0,,,1.0,
2014-15,5583216,38,90,Burnley,Away,609,3332,Steven Reid,steven-reid,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,0.0,0.0,,,,,3.0,,,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,1.0,,,,
2014-15,5583216,38,90,Burnley,Away,773,19556,David Jones,david-jones,M,False,,,5.0,13.0,15.0,28.0,,1.0,6.0,,,,1.0,,,2.0,2.0,,1.0,0.0,0.0,,,1.0,,90.0,,,0.0,,,,,,,6.7,,,,,,,,,8.0,,16.0,18.0,34.0,0.0,,38.0,1.0,1.0,,
2014-15,5583216,38,90,Burnley,Away,17056,39158,Scott Arfield,scott-arfield,M,False,,,,6.0,16.0,22.0,1.0,,7.0,,,,3.0,,2.0,7.0,5.0,,1.0,0.0,0.0,,,,,90.0,,,0.0,,,,,,,6.4,,,,,1.0,1.0,,,2.0,1.0,10.0,17.0,27.0,0.0,3.0,43.0,1.0,1.0,1.0,
2014-15,5583216,38,90,Burnley,Away,19346,15944,Michael Kightly,michael-kightly,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583216,38,90,Burnley,Away,20653,28244,George Boyd,george-boyd,M,False,1.0,,,3.0,5.0,7.0,1.0,1.0,6.0,,1.0,1.0,3.0,,3.0,7.0,3.0,,,0.0,0.0,,,1.0,1.0,90.0,1.0,,0.0,,,,,,,6.2,,,,,1.0,,2.0,,,,7.0,5.0,10.0,2.0,2.0,28.0,2.0,,,
2014-15,5583216,38,90,Burnley,Away,27028,44699,Ashley Barnes,ashley-barnes,M,False,,,1.0,6.0,4.0,10.0,2.0,2.0,4.0,,,,,,,3.0,6.0,,1.0,1.0,0.0,,,,1.0,34.0,,,0.0,,,,,,,7.1,,,,,1.0,,,,1.0,,8.0,4.0,12.0,0.0,,17.0,,4.0,,
2014-15,5583216,38,90,Burnley,Away,36922,95508,Fredrik Ulvestad,fredrik-ulvestad,M,False,,,2.0,6.0,14.0,20.0,,,3.0,,,,1.0,,,2.0,1.0,,1.0,0.0,0.0,,,1.0,,65.0,,,0.0,,,,,,,6.6,,,,,,,1.0,,4.0,,10.0,15.0,24.0,0.0,1.0,28.0,1.0,,,
