season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12437029,29,36,Brighton_and_Hove_Albion,Away,1036269,509416,Yasin Ayari,yasin-ayari,M,True,,,1.0,,6.0,6.0,,,2.0,,,,,2.0,,,,2.0,,,,3.58e-05,,,,0.0,,,,,,,,15.0,,,,,,,,0.0,,6.4,,,,14.38979408479,1.0,,,,1.0,,,6.0,6.0,-3.9246398433844,,0,,7.0,,,,
2024-25,12437029,29,36,Brighton_and_Hove_Albion,Away,1065588,514254,Diego Gómez,diego-gomez,M,False,,,2.0,10.0,13.0,23.0,1.0,2.0,5.0,5.0,1.0,1.0,,2.0,,,2.0,8.0,10.0,,,0.0116041,0.286,,1.0,0.0,,,,,2.0,1.0,,75.0,,,,,,,14.0,0.0,,6.8,,,2.0,28.187305074412,4.0,3.0,1.0,,5.0,,17.0,15.0,31.0,11.918978578513,,2,6.0,61.0,,1.0,1.0,3.0
2024-25,12437029,29,36,Brighton_and_Hove_Albion,Away,1110842,535818,Simon Adingra,simon-adingra,M,True,,,,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,,0.00037229,,,,0.0,,,,,,,,12.0,,,,,,,,,,6.6,,,,,1.0,,,,,,1.0,2.0,3.0,,,0,,5.0,,,,
2024-25,12437029,29,36,Brighton_and_Hove_Albion,Away,1142315,532529,Jack Hinshelwood,jack-hinshelwood,M,False,1.0,,2.0,8.0,10.0,17.0,,1.0,2.0,3.0,2.0,1.0,,3.0,,,,3.0,4.0,,,0.44878,0.4749,,,0.0,,,,,2.0,2.0,,90.0,,,,,,,9.0,1.0,,7.3,,,2.0,24.868945401375,1.0,,1.0,,3.0,,10.0,14.0,23.0,16.428363210135,21.7510921335,2,2.0,43.0,2.0,1.0,,2.0
2024-25,12437029,29,36,Brighton_and_Hove_Albion,Away,1198075,513433,Brajan Gruda,gruda-brajan,M,True,,,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,2.0,3.0,,,1.089e-05,,,,0.0,,,,,,,,12.0,,,,,,,,,,6.6,,,,,,,,,1.0,,,1.0,1.0,,,0,3.0,4.0,,,,
2024-25,12437029,29,36,Brighton_and_Hove_Albion,Away,1199043,535301,Carlos Baleba,carlos-baleba,M,False,1.0,,2.0,11.0,13.0,23.0,,1.0,12.0,7.0,,1.0,,3.0,,,1.0,6.0,2.0,,,0.0445195,0.4642,,2.0,0.0,,,,,1.0,2.0,,87.0,,,,,,,10.0,1.0,,6.2,,,2.0,90.808945825895,2.0,,1.0,,6.0,,16.0,16.0,31.0,29.430274088972,29.520335787386,2,1.0,45.0,1.0,,,1.0
2024-25,12437029,29,36,Brighton_and_Hove_Albion,Away,1394957,589100,Jacob Slater,jacob-slater,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437029,29,36,Brighton_and_Hove_Albion,Away,1400106,592031,Yankuba Minteh,yankuba-minteh,M,False,,,1.0,6.0,3.0,9.0,,1.0,7.0,4.0,,1.0,1.0,5.0,,,3.0,8.0,7.0,,,0.0449571,0.059,,,0.0,,,,,,1.0,,83.0,,,,,,,13.0,4.0,,6.4,,,1.0,81.490107015241,1.0,,1.0,,1.0,,13.0,4.0,16.0,75.194236255684,65.472414828793,2,5.0,34.0,2.0,1.0,,3.0
2024-25,12437029,29,36,Brighton_and_Hove_Albion,Away,1565348,567121,Joe Knight,joe-knight,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,True,,,,6.0,1.0,7.0,,,,1.0,,,,1.0,,,,1.0,,,,0.0290113,,,,0.0,,,,,,,,18.0,,,,,,,1.0,,,6.5,,,,,,,,,,,6.0,1.0,7.0,,,0,,8.0,1.0,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,20.0,45.0,65.0,1.0,,,4.0,,,,,,,,2.0,,,,0.0139789,,,1.0,0.0,,,,,,,,72.0,,,,,,,11.0,,,6.4,,,,,1.0,,,,12.0,,28.0,47.0,75.0,,,0,,77.0,1.0,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,4.0,,1.0,27.0,16.0,39.0,,1.0,,3.0,,,1.0,,,,1.0,3.0,3.0,,,0.138288,0.0181,,,0.0,,,,,1.0,1.0,1.0,90.0,,,,,,,13.0,,,6.3,,,,,1.0,2.0,7.0,,2.0,,32.0,19.0,44.0,,,1,2.0,72.0,1.0,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,891829,219249,Matt O'Riley,matt-oriley,M,True,,,1.0,2.0,4.0,6.0,,,,,,,,,,,,3.0,1.0,,,0.0100284,,,3.0,0.0,,,,,,,,17.0,,,,,,,2.0,,,6.4,,,,,,,1.0,,1.0,,4.0,4.0,7.0,,,0,,11.0,,1.0,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,,,,21.0,5.0,26.0,,1.0,,6.0,,,,1.0,,,1.0,8.0,8.0,,,0.0367852,0.2452,0.3739,2.0,0.0,,,,,1.0,1.0,,90.0,2.0,,,,,,18.0,,,7.0,,,,,,8.0,5.0,,,,29.0,6.0,30.0,,,2,3.0,63.0,3.0,1.0,3.0,2.0
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,959628,467779,Mats Wieffer,mats-wieffer,D,True,,,,5.0,6.0,11.0,,,,,,,,1.0,,,,1.0,1.0,,,0.00763986,,,,0.0,,,,,,1.0,,18.0,,,,,,,1.0,,,6.5,,,,,,,,,,,6.0,6.0,12.0,,,0,1.0,15.0,,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,3.0,29.0,37.0,66.0,1.0,4.0,,3.0,,,,,,,,1.0,6.0,,,0.0762452,0.0225,0.0548,,0.0,,,,,,,,90.0,1.0,,,,,,8.0,,,6.7,,,,,5.0,,,,8.0,,36.0,38.0,74.0,,,1,,83.0,,2.0,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,12.0,,12.0,1.0,3.0,,2.0,,,,,,,1.0,9.0,7.0,,,0.0217601,0.0988,0.2361,1.0,0.0,,,,,,,,72.0,1.0,,,,,,14.0,,,6.7,,,,,1.0,7.0,1.0,,1.0,,17.0,,16.0,,,1,3.0,36.0,2.0,,1.0,3.0
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,1.0,1.0,23.0,24.0,,,,7.0,,,,,,,,,,,,0.00107957,,,,0.0,,-1.1134,,,,,,90.0,,,,,,,1.0,,,6.3,2.0,2.0,,,,,,,1.0,,1.0,23.0,24.0,,,0,,31.0,,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,998928,439135,Eiran Cashin,cashin-eiran-joe,D,True,,,1.0,10.0,12.0,22.0,1.0,2.0,,1.0,,,,1.0,,,,3.0,2.0,,,0.00418701,,,,0.0,,,,,,,,18.0,,,,,,,5.0,,,6.1,,,,,2.0,1.0,1.0,,2.0,,14.0,12.0,25.0,,,0,,30.0,,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,1005800,472739,Carl Rushworth,carl-rushworth,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,1036269,509416,Yasin Ayari,yasin-ayari,M,False,,,,16.0,15.0,31.0,2.0,1.0,,1.0,,,,,,,1.0,7.0,8.0,,,0.0794512,0.4115,,4.0,0.0,,,,1.0,1.0,1.0,,90.0,,,,,,,10.0,,,7.3,,,3.0,,1.0,,,,2.0,,21.0,17.0,38.0,,,3,5.0,58.0,2.0,2.0,,4.0
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,1065588,514254,Diego Gómez,diego-gomez,M,False,,,,9.0,17.0,26.0,,,,1.0,,,,,,,,1.0,2.0,,,0.0122071,,,1.0,0.0,,,,,,1.0,,72.0,,,,,,,14.0,,,6.7,,,,,1.0,,3.0,,1.0,,18.0,20.0,35.0,,,0,1.0,44.0,2.0,1.0,,1.0
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,1110842,535818,Simon Adingra,simon-adingra,M,False,1.0,,,9.0,2.0,10.0,,,,2.0,,,1.0,,,,1.0,2.0,1.0,,,0.224654,0.0862,,,0.0,,,,,1.0,2.0,,90.0,,,,,,,9.0,,,6.7,,,1.0,,,1.0,2.0,,,1.0,14.0,2.0,14.0,,,2,,25.0,2.0,1.0,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,1142315,532529,Jack Hinshelwood,jack-hinshelwood,M,False,1.0,,,12.0,9.0,20.0,,1.0,,,,,,,,,1.0,2.0,2.0,,,0.0848904,,,1.0,0.0,,,,,2.0,1.0,,72.0,,,,,,,7.0,,,6.5,,,,,,,2.0,,,,17.0,9.0,24.0,,,0,,40.0,,1.0,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,1198075,513433,Brajan Gruda,gruda-brajan,M,False,,,,8.0,4.0,12.0,,,,,,,,1.0,,,3.0,7.0,2.0,,,0.0196022,,,2.0,0.0,,,,,,,,84.0,,,,,,,8.0,,,6.2,,,,,1.0,1.0,2.0,,,,12.0,4.0,14.0,,,0,1.0,30.0,,1.0,,1.0
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,1199043,535301,Carlos Baleba,carlos-baleba,M,True,,,,6.0,14.0,20.0,1.0,3.0,,3.0,,,,,,,1.0,3.0,6.0,,,0.00493144,0.0136,,1.0,0.0,,,,,1.0,,,18.0,,,,,,,7.0,,,6.7,,,1.0,,,2.0,,,1.0,,9.0,16.0,25.0,,,1,,33.0,1.0,1.0,2.0,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,1400106,592031,Yankuba Minteh,yankuba-minteh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436584,30,36,Brighton_and_Hove_Albion,Home,1543802,547720,Charlie Tasker,charlie-tasker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,7.0,1.0,8.0,4.0,1.0,,,,1.0,,,,,1.0,6.0,4.0,,,0.00713254,0.5314,1.1013,,0.0,1.0,,,,,,,90.0,2.0,,,,,,7.0,,,7.0,,,,,,1.0,,,,,8.0,1.0,9.0,,,2,2.0,27.0,4.0,1.0,,2.0
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,36.0,67.0,103.0,,2.0,,4.0,,,,,,,,,3.0,,,0.0167319,,,,0.0,,,,,1.0,,,90.0,,,,,,,15.0,,,6.7,,,,,2.0,,2.0,,10.0,,46.0,72.0,116.0,,,0,1.0,125.0,,,,1.0
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,True,2.0,,,9.0,,7.0,,1.0,,1.0,,,,,,,1.0,2.0,2.0,,,0.122762,,,1.0,0.0,,,,,,1.0,,18.0,,,,,,,6.0,,,6.7,,,,,,,6.0,,,,14.0,,8.0,,,0,1.0,23.0,,,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,,,,19.0,27.0,46.0,1.0,3.0,,9.0,,,2.0,,,,2.0,5.0,4.0,,,0.0199326,0.0726,,2.0,0.0,,,,,1.0,,,81.0,,,,,,,11.0,,,6.4,,,,,,1.0,1.0,,,,22.0,29.0,50.0,,,2,,69.0,1.0,,1.0,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,891829,219249,Matt O'Riley,matt-oriley,M,False,1.0,,1.0,9.0,4.0,12.0,2.0,1.0,,1.0,,,,1.0,,,,5.0,10.0,,,0.018703,,,1.0,0.0,,,,,,,,63.0,,2.0,,,,,8.0,,,7.0,,,,,1.0,2.0,4.0,,2.0,,15.0,4.0,15.0,,,0,6.0,35.0,1.0,2.0,1.0,2.0
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,936849,451340,Kaoru Mitoma,kaoru-mitoma,M,False,,,,11.0,1.0,12.0,1.0,,,5.0,,,,,,,1.0,6.0,4.0,,,0.011715,0.0258,,2.0,0.0,,,,,,1.0,,63.0,,,,,,,11.0,,,6.7,,,1.0,,,3.0,1.0,,,,15.0,3.0,17.0,,,1,2.0,32.0,,1.0,1.0,2.0
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,959628,467779,Mats Wieffer,mats-wieffer,D,True,,,,1.0,1.0,2.0,,1.0,,,,,1.0,,,,,,1.0,,,0.141087,0.0728,,,0.0,,,,,,1.0,,11.0,,,,,,,1.0,,,6.6,,,,,,,,,,,1.0,2.0,3.0,,,1,,4.0,,,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,8.0,39.0,48.0,87.0,,2.0,,1.0,,,,1.0,,,,3.0,4.0,,,0.0754862,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,15.0,,,6.8,,,,,6.0,,,,17.0,,53.0,49.0,102.0,,,0,,113.0,,2.0,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,975079,475168,João Pedro,joao-pedro,F,True,,,2.0,9.0,2.0,11.0,1.0,,,1.0,,,,,,,1.0,2.0,,,,0.025807,,,1.0,0.0,,,,,,1.0,,27.0,,,,,,,5.0,,,6.7,,,,,,,,,2.0,,13.0,2.0,15.0,,,0,,19.0,,,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,1.0,4.0,2.0,25.0,27.0,,1.0,,6.0,,,,,,,,,1.0,,,0.00028939,,,,0.0,,-0.9172,2.0,,,,,90.0,,,,,,,2.0,,1.0,6.7,1.0,1.0,,,4.0,,,1.0,6.0,,3.0,26.0,29.0,,,0,,38.0,,,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,998928,439135,Eiran Cashin,cashin-eiran-joe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,1005800,472739,Carl Rushworth,carl-rushworth,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,1036269,509416,Yasin Ayari,yasin-ayari,M,True,,,,4.0,,4.0,,1.0,,,,,,,,,,,1.0,,,0.00192743,0.236,0.4029,,0.0,,,,,,,,9.0,1.0,1.0,,,,,2.0,,,7.1,,,1.0,,,,1.0,,,,6.0,,5.0,,,2,,9.0,,,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,1065588,514254,Diego Gómez,diego-gomez,M,False,,,,14.0,15.0,29.0,,1.0,,7.0,,,,1.0,,,3.0,7.0,5.0,,,0.0156399,,,2.0,0.0,,,,,1.0,2.0,,72.0,,,,,,,11.0,,,6.6,,,,,1.0,2.0,1.0,,1.0,1.0,18.0,17.0,34.0,,,0,3.0,46.0,1.0,,1.0,2.0
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,1110842,535818,Simon Adingra,simon-adingra,M,True,,,1.0,9.0,1.0,10.0,,1.0,,,,,,,,,1.0,2.0,2.0,,,0.0114964,,,,0.0,,,,,,,,27.0,,,,,,,8.0,,,6.7,,,,,,2.0,3.0,,1.0,,14.0,2.0,13.0,,,0,,22.0,,,1.0,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,1142315,532529,Jack Hinshelwood,jack-hinshelwood,M,False,,,,17.0,18.0,35.0,,1.0,,2.0,,,,,,,,1.0,3.0,,,0.0178949,0.0188,0.0516,,0.0,,,,,2.0,,,89.0,1.0,,,,,,11.0,,,6.7,,,,,3.0,1.0,1.0,,1.0,,23.0,20.0,42.0,,,1,2.0,60.0,1.0,,,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,1198075,513433,Brajan Gruda,gruda-brajan,M,True,,,1.0,8.0,1.0,9.0,,1.0,,,,,,,,,,1.0,3.0,,,0.053808,,,1.0,0.0,,,,,,1.0,,18.0,,,,,,,4.0,,,6.9,,,,,,1.0,,,1.0,,11.0,2.0,13.0,,,0,,16.0,,1.0,1.0,
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,1199043,535301,Carlos Baleba,carlos-baleba,M,False,,,1.0,28.0,22.0,50.0,1.0,1.0,,9.0,,,,1.0,,,2.0,5.0,9.0,,,0.0269981,0.0471,0.0391,1.0,0.0,,,,,,,,90.0,1.0,1.0,,,,,11.0,,,7.4,,,1.0,,1.0,2.0,,,4.0,,33.0,24.0,57.0,,,2,3.0,77.0,2.0,3.0,2.0,1.0
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,1400106,592031,Yankuba Minteh,yankuba-minteh,M,False,1.0,,2.0,8.0,3.0,10.0,,1.0,,2.0,1.0,,,1.0,,,3.0,6.0,2.0,,,0.323118,,,,1.0,,,,,,1.0,,72.0,,,,,,,12.0,,,6.6,,,,,3.0,2.0,1.0,,3.0,,11.0,4.0,14.0,,,0,1.0,30.0,3.0,,,1.0
2024-25,12436595,31,36,Brighton_and_Hove_Albion,Away,1543802,547720,Charlie Tasker,charlie-tasker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,11.0,3.0,14.0,1.0,,,3.0,,,3.0,,,,,3.0,4.0,,,0.014281,0.6388,0.611,1.0,0.0,,,,,,,,90.0,2.0,,,,,,7.0,,,7.1,,,1.0,,1.0,2.0,,,,,13.0,3.0,16.0,,,6,3.0,33.0,4.0,,1.0,1.0
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,27.0,65.0,92.0,3.0,3.0,,2.0,,,,2.0,,,,6.0,3.0,1.0,,0.284911,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,9.0,,,6.3,,,,,2.0,,,,9.0,,35.0,65.0,100.0,,,0,,107.0,1.0,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,True,2.0,,1.0,4.0,2.0,4.0,,,,1.0,,,,,,,,2.0,,,,0.147735,,,1.0,0.0,,,,,,2.0,,20.0,,,,,,,4.0,,,6.5,,,,,,1.0,2.0,,1.0,,6.0,3.0,7.0,,,0,,10.0,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,805465,204214,Pervis Estupiñán,pervis-estupinan,M,False,,,1.0,28.0,17.0,45.0,,2.0,,7.0,,,,,,,,2.0,7.0,,,0.078887,,,2.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,10.0,,,7.1,,,,,3.0,1.0,,,2.0,,34.0,19.0,53.0,,,0,1.0,73.0,,3.0,1.0,1.0
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,891829,219249,Matt O'Riley,matt-oriley,M,False,1.0,,1.0,11.0,6.0,16.0,2.0,,,2.0,,2.0,,,,,,2.0,3.0,,,0.0312166,0.6115,0.2511,,0.0,,,,1.0,1.0,1.0,,70.0,1.0,,,,,1.0,5.0,,,7.2,,,2.0,,,2.0,1.0,,1.0,1.0,14.0,6.0,19.0,,,3,,32.0,2.0,1.0,2.0,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,959628,467779,Mats Wieffer,mats-wieffer,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,20.0,7.0,27.0,3.0,1.0,,5.0,2.0,,,,,,1.0,7.0,6.0,,,0.24103,1.7216,1.8426,1.0,0.0,2.0,,,,1.0,5.0,,90.0,2.0,,,,,,14.0,,,9.2,,,1.0,,,4.0,1.0,,1.0,,27.0,8.0,34.0,,,3,,54.0,2.0,3.0,2.0,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,994363,489639,Bart Verbruggen,bart-verbruggen,G,False,,,3.0,1.0,35.0,36.0,,,,6.0,,,,,,,,,,,,0.00050117,,,,0.0,,-0.4727,,,,,,90.0,,,,,,,5.0,,,6.9,4.0,4.0,,,1.0,,,,8.0,,4.0,37.0,41.0,,,0,,49.0,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,998928,439135,Eiran Cashin,cashin-eiran-joe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1005800,472739,Carl Rushworth,carl-rushworth,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1036269,509416,Yasin Ayari,yasin-ayari,M,False,2.0,,1.0,25.0,22.0,45.0,,4.0,,7.0,,,,1.0,,,,1.0,8.0,,,0.0846983,0.0566,,,0.0,,,,,1.0,,,90.0,,,,,,,8.0,,,7.1,,,1.0,,,,5.0,,1.0,,31.0,23.0,49.0,,,1,3.0,63.0,,1.0,,2.0
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1065588,514254,Diego Gómez,diego-gomez,M,True,,,,2.0,7.0,9.0,,,,2.0,,,,,,,,2.0,,,,0.00146272,,,2.0,0.0,,,,,1.0,,,20.0,,,,,,,2.0,,,6.4,,,,,,,,,,,3.0,8.0,11.0,,,0,,14.0,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1110842,535818,Simon Adingra,simon-adingra,M,False,3.0,,,19.0,3.0,19.0,1.0,,,3.0,1.0,2.0,2.0,,,,,6.0,5.0,,,0.420292,0.5562,0.4614,,0.0,,,,1.0,,2.0,,82.0,2.0,,,,,,12.0,,,6.8,,,2.0,,,7.0,5.0,,2.0,,24.0,4.0,23.0,,,6,2.0,48.0,1.0,1.0,2.0,2.0
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1142315,532529,Jack Hinshelwood,jack-hinshelwood,M,False,,,3.0,14.0,27.0,41.0,,1.0,,2.0,,,,1.0,,,,1.0,1.0,,,0.0252088,,,,0.0,,,,,,1.0,,90.0,,,,,,,10.0,,,6.6,,,,,2.0,,1.0,,6.0,,22.0,28.0,49.0,,,0,,56.0,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1198075,513433,Brajan Gruda,gruda-brajan,M,True,,,,2.0,2.0,4.0,,,,1.0,,,,,,,,1.0,,,1.0,0.0019392,0.087,,,0.0,,,,,,,,8.0,,,,,,,3.0,,,6.2,,,1.0,,1.0,1.0,,,,,2.0,3.0,5.0,,,1,,9.0,1.0,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1199043,535301,Carlos Baleba,carlos-baleba,M,False,,,2.0,32.0,59.0,91.0,2.0,2.0,,5.0,,,,1.0,,,1.0,4.0,8.0,,,0.0261992,,,,0.0,,,,,,2.0,,90.0,,2.0,,,,,10.0,,,7.5,,,,,3.0,1.0,,,5.0,,40.0,59.0,99.0,,,0,4.0,120.0,1.0,1.0,1.0,3.0
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1400106,592031,Yankuba Minteh,yankuba-minteh,M,False,,,1.0,14.0,3.0,17.0,,1.0,,6.0,1.0,1.0,,1.0,,,,3.0,3.0,,,0.53729,0.2341,,1.0,0.0,,,,,,2.0,,70.0,,,,,,,11.0,,,7.2,,,1.0,,1.0,1.0,1.0,,1.0,,21.0,4.0,24.0,,,1,2.0,34.0,1.0,,,2.0
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1543802,547720,Charlie Tasker,charlie-tasker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1546225,604988,Freddie Simmonds,freddie-simmonds,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436607,32,36,Brighton_and_Hove_Albion,Home,1627806,597320,Harry Howell,harry-howell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436619,33,36,Brighton_and_Hove_Albion,Away,31867,49262,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436619,33,36,Brighton_and_Hove_Albion,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,16.0,3.0,19.0,2.0,,,1.0,,,1.0,2.0,,,1.0,9.0,2.0,,,0.0571248,0.2221,0.8133,1.0,0.0,1.0,,,,,1.0,,77.0,1.0,,,,,,6.0,,,7.1,,,,,1.0,4.0,,,,,17.0,4.0,21.0,,,2,1.0,31.0,,,1.0,1.0
