season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025113,23,36,Brighton_and_Hove_Albion,Away,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025113,23,36,Brighton_and_Hove_Albion,Away,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,,15.0,32.0,47.0,,,14.0,6.0,,,1.0,,,,2.0,4.0,,,0.0248309,0.0709,,1.0,0.0,,,,,4.0,,,,,,,,81.0,,,,,,,,,7.0,,,6.6,,,,109.62394893607,,2.0,,,,,17.0,33.0,50.0,25.515,,1,2.0,68.0,3.0,1.0,1.0,1.0
2025-26,14025113,23,36,Brighton_and_Hove_Albion,Away,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,True,,,,,1.0,1.0,1.0,,2.0,,,,1.0,,,,1.0,,,,9.772e-05,0.0372,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,,2.0,1.0,,6.4,,,,17.731280122204,,,,,,,2.0,1.0,3.0,7.56,11.730883385321,1,,5.0,,,,
2025-26,14025113,23,36,Brighton_and_Hove_Albion,Away,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,True,,,,,1.0,1.0,,,1.0,,,,,,,1.0,2.0,1.0,,,7.137e-05,,,1.0,0.0,,,,,,,,,,,,,8.0,,,,,,,,,1.0,,,6.4,,,,4.7153817448856,,,,,,,,1.0,1.0,-4.515,,0,,4.0,,1.0,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,791,15157.0,James Milner,james-milner,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,6.42e-06,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,1.0,,,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,33902,50175.0,Danny Welbeck,danny-welbeck,F,False,,,,5.0,2.0,7.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,,5.0,4.0,,,0.0407145,0.5455,0.2587,2.0,0.0,,,,,,1.0,,,,,,,70.0,1.0,,,,,,,,5.0,1.0,,6.5,,,1.0,41.187895044854,1.0,1.0,,,,1.0,6.0,2.0,8.0,17.682394647982,13.084738591199,3,1.0,18.0,3.0,,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,48480,60307.0,Pascal Groß,pascal-gro,M,False,,,,23.0,16.0,39.0,1.0,,20.0,7.0,,,1.0,,,1.0,4.0,5.0,,,0.053344,0.2479,0.7389,1.0,0.0,1.0,,,,1.0,,,,,,,,89.0,1.0,,,,,,,,11.0,2.0,,8.0,,,,183.31738048328,4.0,1.0,2.0,,,,26.0,16.0,42.0,122.86886331468,36.545423569638,2,3.0,67.0,2.0,2.0,,1.0
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,2.0,24.0,54.0,78.0,4.0,2.0,32.0,5.0,,,,1.0,,,5.0,4.0,,,0.0048722,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,,9.0,,,6.7,,,,216.98401830796,8.0,,,,8.0,,29.0,58.0,87.0,102.11069104738,,0,2.0,104.0,,,,2.0
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,219572,111478.0,Joël Veltman,joel-veltman,D,True,,,,2.0,6.0,8.0,,,2.0,1.0,,,,,,,,1.0,,,0.00108331,,,,0.0,,,,,,,,,,,,,20.0,,,,,,,,,1.0,,,6.4,,,,8.0281977547875,3.0,,,,,1.0,2.0,6.0,8.0,0.0041915773371102,,0,,15.0,1.0,1.0,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,2.0,,,22.0,9.0,31.0,,3.0,12.0,2.0,,,,1.0,,2.0,3.0,8.0,,,0.0955777,,,1.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,,9.0,1.0,,7.0,,,,92.432417846209,2.0,,3.0,,2.0,1.0,26.0,10.0,36.0,31.344205777222,23.999017500723,0,5.0,56.0,1.0,,,2.0
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,842513,223434.0,Igor Júlio,igor-julio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,False,1.0,,,15.0,9.0,24.0,2.0,,13.0,7.0,,1.0,1.0,,,3.0,8.0,4.0,,,0.205479,0.4911,,,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,,14.0,9.0,,6.9,,,1.0,186.45389304729,,4.0,1.0,,1.0,,21.0,9.0,30.0,154.44788351124,158.95999508561,2,1.0,50.0,2.0,2.0,1.0,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,946695,463067.0,Georginio Rutter,georginio-rutter,M,False,,,,7.0,,7.0,4.0,1.0,12.0,1.0,,,,,,3.0,9.0,4.0,,,0.0334764,0.1056,,,0.0,,,,,1.0,1.0,,,,,,,60.0,,,,,,,,,14.0,5.0,,6.7,,,2.0,160.8685131352,1.0,3.0,1.0,,,,12.0,1.0,13.0,121.12884568056,105.33608079101,2,1.0,30.0,2.0,1.0,1.0,1.0
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,2.0,25.0,41.0,66.0,2.0,3.0,39.0,3.0,,,,,,,6.0,4.0,,,0.202775,,,3.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,,17.0,1.0,,6.7,,,,368.48981108953,7.0,1.0,,,7.0,,37.0,44.0,81.0,184.04357960652,16.537001693173,0,,95.0,1.0,2.0,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,,5.0,3.0,25.0,28.0,,,17.0,7.0,,,,,,,,,,,0.03058,,,,0.0,,0.5463,,,,,,,,,,,90.0,,,,,,,,,12.0,,,7.1,3.0,3.0,,90.458558127528,,,,,17.0,,13.0,27.0,40.0,28.160166163702,,0,,46.0,,,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,False,1.0,,,11.0,24.0,35.0,2.0,1.0,11.0,2.0,1.0,,,,,,4.0,1.0,,,0.159976,,,2.0,0.0,,,,,1.0,1.0,,,,,,,70.0,,,,,,,,,9.0,,,6.8,,,,65.190765420118,1.0,,6.0,,1.0,,14.0,25.0,39.0,37.616680289722,,0,,54.0,,,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,1036269,509416.0,Yasin Ayari,yasin-ayari,M,False,,,1.0,21.0,19.0,40.0,1.0,,28.0,6.0,,,,1.0,,1.0,6.0,4.0,,,0.119077,,,2.0,1.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,8.0,2.0,,7.0,,,,221.71953753827,1.0,1.0,,,1.0,,21.0,23.0,44.0,60.331175588909,42.054683602698,0,2.0,58.0,1.0,2.0,,2.0
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,1198075,513433.0,Brajan Gruda,gruda-brajan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,2.0,17.0,18.0,35.0,5.0,,17.0,8.0,,,,,,1.0,8.0,6.0,,1.0,0.0156137,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,,14.0,2.0,,6.3,,,,168.17802586648,1.0,1.0,,,4.0,,25.0,20.0,45.0,64.989700737034,29.670462416058,0,3.0,62.0,2.0,3.0,,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,True,,,,2.0,3.0,5.0,3.0,,7.0,3.0,,,1.0,,,,3.0,2.0,,,0.00025258,0.0492,,,0.0,,,,,,1.0,,,,,,,30.0,,,,,,,,,7.0,,,6.4,,,1.0,44.724737436233,1.0,1.0,,,,,8.0,3.0,11.0,2.6980457126033,,2,1.0,19.0,1.0,,1.0,1.0
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,True,,,1.0,4.0,,4.0,,1.0,4.0,1.0,,,,,,,3.0,3.0,,,0.00380626,,,1.0,0.0,,,,,1.0,,,,,,,,20.0,,,,,,,,,5.0,,,6.5,,,,45.260725303336,,3.0,,,1.0,,6.0,1.0,7.0,2.0077909202527,,0,1.0,12.0,,,1.0,
2025-26,14025128,24,36,Brighton_and_Hove_Albion,Home,1627806,597320.0,Harry Howell,harry-howell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,791,15157.0,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,33902,50175.0,Danny Welbeck,danny-welbeck,F,True,,,,,3.0,3.0,,1.0,1.0,1.0,,,,,,,,2.0,,,2.593e-05,,,,0.0,,,,,,,,,,,,,19.0,,,,,,,,,2.0,0.0,,6.7,,,,3.22347886607,1.0,,,,,,,3.0,3.0,1.2073732146648,,0,1.0,7.0,2.0,,,1.0
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,48480,60307.0,Pascal Groß,pascal-gro,M,False,1.0,,6.0,24.0,53.0,77.0,2.0,2.0,41.0,6.0,,,,,,,2.0,6.0,,,0.194688,,,,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,,17.0,2.0,,7.5,,,,310.60295193901,2.0,,6.0,,11.0,1.0,33.0,55.0,88.0,125.86743659204,36.226433648296,0,2.0,104.0,1.0,2.0,,1.0
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,2.0,23.0,61.0,84.0,6.0,6.0,27.0,6.0,,,,,,,7.0,9.0,,,0.0139021,0.1528,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,,9.0,0.0,,7.0,,,2.0,189.60590809517,10.0,,,,5.0,,28.0,64.0,92.0,80.186717394686,,2,3.0,112.0,1.0,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,219572,111478.0,Joël Veltman,joel-veltman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,False,,,6.0,27.0,52.0,79.0,1.0,3.0,34.0,10.0,,,,,,,3.0,9.0,,,0.0489484,,,2.0,0.0,,,,,3.0,,,,,,,,90.0,,,,,,,,,11.0,1.0,,7.3,,,,293.2104342389,5.0,1.0,,,11.0,,32.0,58.0,90.0,158.16450410906,13.354284743108,0,3.0,106.0,,2.0,1.0,1.0
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,,,3.0,17.0,27.0,44.0,,1.0,20.0,6.0,,,,1.0,,1.0,2.0,1.0,,,0.0170687,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,,12.0,3.0,,6.6,,,,172.99672779112,4.0,,4.0,,3.0,1.0,20.0,30.0,50.0,91.465771812279,78.529660202474,0,,65.0,1.0,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,842513,223434.0,Igor Júlio,igor-julio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,891829,219249.0,Matt O'Riley,matt-oriley,M,True,,,1.0,4.0,1.0,5.0,,,4.0,,,,,1.0,,,1.0,1.0,,,0.00418807,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,3.0,1.0,,6.7,,,,40.519302620316,,,1.0,,1.0,,5.0,1.0,6.0,24.013818921583,17.744706957287,0,,9.0,1.0,1.0,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,False,1.0,,1.0,21.0,4.0,25.0,,2.0,20.0,4.0,,,,,,3.0,6.0,6.0,,1.0,0.246738,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,14.0,4.0,,7.0,,,,173.5840915475,1.0,4.0,1.0,,1.0,1.0,23.0,5.0,28.0,70.405356068352,78.606824850163,0,1.0,51.0,5.0,2.0,1.0,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,946695,463067.0,Georginio Rutter,georginio-rutter,M,False,,,,3.0,2.0,5.0,2.0,,6.0,1.0,,,1.0,,,3.0,10.0,4.0,,,0.00316674,0.0261,,5.0,0.0,,,,,,,,,,,,,82.0,,,,,,,,,19.0,3.0,,5.9,,,,56.413128032459,,1.0,2.0,,,,8.0,3.0,11.0,33.475148184997,40.142628459551,1,2.0,36.0,6.0,1.0,1.0,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,1.0,5.0,2.0,30.0,32.0,1.0,,11.0,8.0,,,,,,,1.0,,,,0.00121395,,,,0.0,,-0.1335,,,,,,,,,,,90.0,,,,,,,,,8.0,0.0,1.0,6.8,3.0,3.0,,53.392604518491,1.0,,,1.0,13.0,,8.0,32.0,40.0,5.5861671860908,,0,,51.0,,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,False,,,3.0,14.0,29.0,43.0,1.0,,16.0,6.0,,1.0,1.0,1.0,,,3.0,,,,0.00452079,0.2075,0.0109,,0.0,,,,,,,,,,,,,71.0,1.0,,,,,,,,10.0,2.0,,6.3,,,,159.97550943758,1.0,1.0,1.0,,5.0,,18.0,31.0,49.0,116.24309898123,47.045237182477,2,,63.0,,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,1065588,514254.0,Diego Gómez,diego-gomez,M,True,,,,2.0,2.0,4.0,,3.0,1.0,1.0,,,,1.0,,,3.0,4.0,,,0.00050414,,,2.0,0.0,,,,,,,,,,,,,19.0,,,,,,,,,3.0,0.0,,6.6,,,,3.685491690399,1.0,,,,,,5.0,2.0,7.0,-0.074989751255551,,0,1.0,10.0,,,,1.0
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,True,,,1.0,4.0,4.0,8.0,,,2.0,1.0,,,,,,,,,,,0.00150137,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,0.0,,6.7,,,,22.006827977525,1.0,,,,1.0,,4.0,4.0,8.0,4.4514706406963,,0,,9.0,,,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,2.0,9.0,14.0,23.0,1.0,1.0,10.0,1.0,,,,,,,2.0,4.0,,1.0,0.00999291,,,1.0,0.0,,,,,,1.0,,,,,,,71.0,,,,,,,,,9.0,1.0,,6.7,,,,81.51678895462,2.0,1.0,,,2.0,,14.0,15.0,29.0,19.973197287576,15.042003722909,0,2.0,41.0,3.0,,1.0,2.0
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,True,,,,1.0,3.0,4.0,,1.0,7.0,2.0,,,,,,,2.0,2.0,,,0.00095631,,,,0.0,,,,,,,,,,,,,19.0,,,,,,,,,6.0,0.0,,6.5,,,,73.2498053122,,2.0,,,,,4.0,3.0,7.0,22.704542606917,,0,,12.0,,1.0,,
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,False,,,,10.0,11.0,21.0,2.0,,17.0,4.0,,,1.0,1.0,,2.0,10.0,2.0,,,0.012029,0.3579,0.2303,1.0,0.0,,,,,,,,,,,,,82.0,1.0,,,,,,,,14.0,1.0,,6.0,,,,127.01305671696,3.0,4.0,,,1.0,,14.0,13.0,27.0,21.319741867137,21.360967768339,2,2.0,46.0,1.0,,,1.0
2025-26,14025161,25,36,Brighton_and_Hove_Albion,Home,1627806,597320.0,Harry Howell,harry-howell,M,False,,,2.0,12.0,7.0,19.0,1.0,2.0,14.0,1.0,,,,2.0,,2.0,5.0,3.0,,,0.015384,,,,0.0,,,,,,,,,,,,,71.0,,,,,,,,,7.0,3.0,,6.5,,,,150.78993134607,2.0,1.0,,,3.0,,14.0,8.0,22.0,52.003242366159,60.703835916966,0,,33.0,2.0,,1.0,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,791,15157.0,James Milner,james-milner,M,True,,,1.0,15.0,6.0,21.0,1.0,1.0,1.0,1.0,,,,,,,3.0,3.0,,,0.0542843,0.077,0.1225,2.0,0.0,,,,,3.0,1.0,,,,,,,68.0,1.0,,,,,,,,3.0,0.0,,6.5,,,1.0,4.101560678571,1.0,,,,2.0,1.0,17.0,6.0,23.0,-0.19728801320392,,2,2.0,34.0,1.0,,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,33902,50175.0,Danny Welbeck,danny-welbeck,F,False,,,,5.0,4.0,9.0,1.0,1.0,4.0,,,,,,,,3.0,3.0,,,0.0128089,0.0538,0.0169,,0.0,,,,,1.0,1.0,,,,,,,81.0,1.0,,,,,,,,6.0,0.0,,6.5,,,,19.230278696377,1.0,2.0,,,1.0,,8.0,4.0,12.0,-0.26558668009497,,1,2.0,21.0,1.0,,,1.0
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,48480,60307.0,Pascal Groß,pascal-gro,M,False,4.0,,1.0,19.0,15.0,34.0,2.0,1.0,13.0,4.0,,,,,,,3.0,3.0,,,0.226447,0.16,,1.0,0.0,,,,,,3.0,,,,,,,90.0,,1.0,,,,,,,17.0,0.0,,6.8,,,1.0,82.346028210555,1.0,1.0,12.0,,2.0,1.0,25.0,17.0,42.0,37.146844635037,,1,1.0,62.0,1.0,,1.0,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,6.0,19.0,33.0,52.0,1.0,2.0,18.0,4.0,,,,,,,1.0,2.0,,,0.0244948,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,,10.0,1.0,,6.9,,,,139.40693440588,1.0,,1.0,,7.0,,21.0,37.0,58.0,63.558491243771,23.863016594722,0,,66.0,1.0,,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,219572,111478.0,Joël Veltman,joel-veltman,D,False,,,2.0,15.0,20.0,35.0,1.0,1.0,10.0,2.0,,,,,,,3.0,2.0,,,0.00564293,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,2.0,,,,,,,17.0,0.0,,6.5,,,,74.394482523375,2.0,,2.0,,3.0,,20.0,23.0,43.0,21.913275918514,,0,,65.0,,1.0,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,,,,7.0,10.0,17.0,1.0,,6.0,2.0,,,,,,1.0,2.0,1.0,,,0.00476264,,,,0.0,,,,,1.0,,,,,,,,29.0,,,,,,,,,6.0,0.0,,6.3,,,,28.551784342671,1.0,,1.0,,2.0,,9.0,10.0,19.0,9.315262111,,0,1.0,27.0,1.0,,,1.0
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,,,2.0,15.0,14.0,29.0,1.0,,7.0,5.0,,,,,,,1.0,4.0,,,0.0139324,0.0289,0.195,,0.0,,,,1.0,1.0,,,,,,,,90.0,1.0,,,,,,,,8.0,0.0,,6.7,,,,55.844551238491,,,3.0,,3.0,,17.0,15.0,32.0,15.311579992965,,1,2.0,52.0,1.0,2.0,,2.0
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,891829,219249.0,Matt O'Riley,matt-oriley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,False,1.0,,1.0,16.0,3.0,19.0,,1.0,18.0,3.0,,,,,,,3.0,5.0,,,0.0987641,0.0865,,1.0,0.0,,,,,,1.0,,,,,,,81.0,,,,,,,,,7.0,4.0,,7.3,,,1.0,223.55998135269,2.0,3.0,4.0,,1.0,1.0,18.0,3.0,21.0,162.50738410181,113.42371303973,1,1.0,39.0,,2.0,1.0,1.0
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,946695,463067.0,Georginio Rutter,georginio-rutter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,1.0,6.0,21.0,27.0,,1.0,14.0,1.0,,,,1.0,,,2.0,4.0,,,0.00760094,,,2.0,0.0,,,,,3.0,,,,,,,,61.0,,,,,,,,,8.0,1.0,,6.8,,,,112.27007943604,2.0,,,,7.0,,12.0,23.0,35.0,56.933080190803,32.312312452067,0,1.0,45.0,,2.0,,1.0
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,1.0,8.0,2.0,28.0,30.0,,,6.0,9.0,,,,,,,,,,,0.00051058,,,,0.0,,-0.9082,,,,,,,,,,,90.0,,,,,,,,,10.0,0.0,,6.6,1.0,2.0,,24.970845270557,,,,1.0,17.0,,11.0,29.0,40.0,20.089653420331,,0,,42.0,,,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,1065588,514254.0,Diego Gómez,diego-gomez,M,False,,,1.0,13.0,6.0,19.0,1.0,1.0,7.0,4.0,,,,1.0,,3.0,7.0,8.0,,,0.0325066,,,1.0,0.0,,,,,,,,,,,,,81.0,,,,,,,,,13.0,1.0,,7.0,,,,40.945484217083,1.0,3.0,,,2.0,,19.0,7.0,26.0,25.467762697115,12.884884205921,0,5.0,46.0,1.0,,2.0,3.0
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,False,,,1.0,15.0,28.0,43.0,1.0,2.0,14.0,3.0,,,1.0,,,,5.0,4.0,,,0.116436,0.1553,,4.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,1.0,,,,,,8.0,0.0,,5.8,,,2.0,77.060817318187,1.0,,1.0,,3.0,,19.0,29.0,48.0,37.280770037435,,3,1.0,59.0,2.0,1.0,,1.0
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,,1.0,3.0,4.0,,,1.0,1.0,,,,,,,1.0,1.0,,,0.00019567,,,1.0,0.0,,,,,1.0,,,,,,,,22.0,,,,,,,,,4.0,0.0,,6.4,,,,11.244442227163,,,,,1.0,,3.0,4.0,7.0,10.174833534298,,0,,13.0,1.0,1.0,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,True,,,,1.0,1.0,2.0,,,3.0,1.0,,,,,,,1.0,,,,0.00023638,,,1.0,0.0,,,,,,,,,,,,,9.0,,,,,,,,,3.0,0.0,,6.4,,,,16.716813694649,,,,,,,2.0,1.0,3.0,9.5016990775327,,0,,6.0,2.0,,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,True,,,,3.0,,3.0,1.0,,1.0,,,,,,,,2.0,,,,0.0106709,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,,2.0,0.0,,6.3,,,,5.9065219037941,,1.0,,,,,3.0,1.0,4.0,-2.6575249114763,,0,,5.0,,,,
2025-26,14025206,26,36,Brighton_and_Hove_Albion,Away,1627806,597320.0,Harry Howell,harry-howell,M,True,,,,3.0,1.0,4.0,1.0,,3.0,1.0,,,,,,,2.0,1.0,,,0.0143558,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,,5.0,0.0,,6.3,,,,18.031912659397,,2.0,3.0,,1.0,,4.0,1.0,5.0,-3.2741724191542,,0,,10.0,,,1.0,
