season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436499,12,6,Tottenham_Hotspur,Away,232306,165153,Timo Werner,timo-werner,F,True,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,0.254217,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2024-25,12436499,12,6,Tottenham_Hotspur,Away,356398,172780,James Maddison,james-maddison,M,False,,,2.0,15.0,27.0,42.0,1.0,,5.0,,,,2.0,,,2.0,5.0,9.0,,,0.0312695,0.793,1.0975,,0.0,2.0,,,,1.0,,,89.0,2.0,1.0,,,,,,8.0,,9.2,,,,2.0,2.0,1.0,,3.0,,19.0,29.0,47.0,2,2.0,66.0,,5.0,2.0,2.0
2024-25,12436499,12,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,4.0,5.0,9.0,4.0,,,2.0,,,1.0,,,2.0,11.0,2.0,,,0.0539129,0.1153,0.3434,1.0,1.0,,,,,,2.0,,90.0,1.0,,,,,,,10.0,,6.8,,,,,3.0,,,,,5.0,7.0,12.0,1,,26.0,2.0,2.0,,
2024-25,12436499,12,6,Tottenham_Hotspur,Away,553606,184254,Guglielmo Vicario,guglielmo-vicario,G,False,,,2.0,1.0,46.0,47.0,,,5.0,,,,,,,,,1.0,,,0.00026255,,,,0.0,,1.1005,3.0,,,,,90.0,,,,,,,,7.0,1.0,8.3,3.0,5.0,,1.0,,,,9.0,,6.0,48.0,54.0,0,,69.0,,1.0,,
2024-25,12436499,12,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,1.0,15.0,28.0,43.0,,,6.0,,,,1.0,,,,5.0,3.0,,1.0,0.00830972,0.0319,,2.0,0.0,,,,,2.0,,,90.0,,,,,,,,7.0,,6.5,,,1.0,1.0,2.0,,,1.0,,16.0,30.0,46.0,1,2.0,58.0,1.0,1.0,,1.0
2024-25,12436499,12,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,False,1.0,,,11.0,13.0,23.0,1.0,1.0,6.0,,,,1.0,,,,3.0,3.0,,,0.0126188,0.3078,0.6095,,0.0,1.0,,,,,,,90.0,1.0,2.0,,,,,,11.0,,8.0,,,,7.0,2.0,2.0,,3.0,,16.0,18.0,32.0,1,,52.0,,1.0,1.0,
2024-25,12436499,12,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,1.0,,1.0,11.0,6.0,16.0,1.0,1.0,4.0,2.0,1.0,,,,,,1.0,7.0,,,0.465021,0.1173,0.1552,,1.0,,,,,,4.0,,90.0,1.0,,,,,,,10.0,,8.1,,,,,4.0,5.0,,1.0,2.0,17.0,7.0,19.0,1,1.0,34.0,3.0,1.0,4.0,1.0
2024-25,12436499,12,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,1.713e-05,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,2.0,,,,
2024-25,12436499,12,6,Tottenham_Hotspur,Away,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,,16.0,16.0,32.0,1.0,,3.0,,,,,,,,4.0,4.0,,,0.0101381,,,2.0,0.0,,,,,,1.0,,89.0,,,,,,,,12.0,,7.0,,,,2.0,1.0,,,,,20.0,20.0,40.0,0,3.0,56.0,2.0,1.0,,2.0
2024-25,12436499,12,6,Tottenham_Hotspur,Away,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,1.0,4.0,25.0,29.0,1.0,1.0,2.0,,,,1.0,,,,2.0,3.0,,,0.0018011,,,,0.0,,,,,1.0,,,90.0,,3.0,,,,,,6.0,,7.4,,,,2.0,,,,5.0,,7.0,28.0,35.0,0,1.0,45.0,,1.0,,1.0
2024-25,12436499,12,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,,10.0,16.0,26.0,,1.0,5.0,,,,1.0,,,1.0,5.0,7.0,,,0.0155202,,,3.0,0.0,,,,,1.0,,,89.0,,,,,,,,6.0,,7.2,,,,3.0,,,,,,11.0,19.0,30.0,0,3.0,46.0,,3.0,,3.0
2024-25,12436499,12,6,Tottenham_Hotspur,Away,1085180,242898,Brennan Johnson,brennan-johnson,F,True,,,1.0,,3.0,3.0,,,2.0,,1.0,,,,,,,3.0,,,1.716e-05,1.1255,0.9953,,0.0,1.0,,,1.0,,,,27.0,1.0,,,,,,,1.0,,7.3,,,1.0,,1.0,,,1.0,,,3.0,3.0,2,1.0,11.0,1.0,1.0,1.0,1.0
2024-25,12436499,12,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436499,12,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,0.00018888,,,1.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,3.0,,1.0,,
2024-25,12436499,12,6,Tottenham_Hotspur,Away,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436499,12,6,Tottenham_Hotspur,Away,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436499,12,6,Tottenham_Hotspur,Away,1471592,611920,Malachi Hardy,malachi-hardy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,19314,40383,Fraser Forster,fraser-forster,G,False,,,1.0,,15.0,15.0,,,4.0,,,,,,1.0,,,,,,2.047e-05,,,,0.0,,0.6601,1.0,,,,,90.0,,,,,,,,4.0,,7.4,5.0,5.0,,1.0,,,,4.0,,3.0,16.0,19.0,0,,29.0,,,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,3.0,25.0,38.0,63.0,5.0,3.0,4.0,,,,1.0,,,,6.0,3.0,,,0.00835426,,,,0.0,,,,,4.0,,,90.0,,3.0,,,,,,2.0,,7.5,,,,7.0,,,,4.0,,27.0,38.0,65.0,0,,81.0,,,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,1.0,20.0,7.0,27.0,,,1.0,,1.0,,,,,2.0,2.0,2.0,,,0.0337532,0.1754,0.2809,,0.0,,,,,,1.0,,90.0,1.0,,,,,,,10.0,,6.6,,,,,,3.0,,2.0,,28.0,7.0,32.0,1,1.0,40.0,,1.0,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,232306,165153,Timo Werner,timo-werner,F,False,,,,10.0,5.0,15.0,,,1.0,2.0,,,2.0,,,1.0,3.0,2.0,,,0.578635,,,,1.0,,,,,,2.0,,68.0,,,,,,,,7.0,,7.4,,,,1.0,,,,,,14.0,5.0,19.0,0,,26.0,2.0,2.0,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,356398,172780,James Maddison,james-maddison,M,False,1.0,,,26.0,16.0,41.0,1.0,,2.0,,,2.0,1.0,,,3.0,7.0,3.0,,,0.0622377,0.2076,,,0.0,,,,1.0,,1.0,,84.0,,,,,,,,15.0,,6.4,,,,2.0,3.0,5.0,,3.0,,35.0,17.0,47.0,2,,66.0,,2.0,1.0,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,3.0,29.0,23.0,52.0,2.0,,2.0,,,,,,,,5.0,4.0,,,0.162563,,,3.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,,8.0,,6.9,,,,2.0,1.0,,,4.0,,32.0,25.0,57.0,0,2.0,72.0,2.0,2.0,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,1.0,,,19.0,16.0,34.0,,,6.0,,,,5.0,,,,6.0,4.0,,,0.0695391,0.069,,,0.0,,,,,,1.0,,90.0,,,,,,,,17.0,,6.7,,,2.0,3.0,1.0,4.0,,2.0,,31.0,17.0,44.0,2,2.0,74.0,2.0,2.0,,2.0
2024-25,12436507,13,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,True,,,,4.0,2.0,6.0,1.0,1.0,2.0,,,,,,,,3.0,4.0,,,0.00602608,,,,0.0,,,,,,,,22.0,,,,,,,,3.0,,6.5,,,,,3.0,,,,1.0,4.0,2.0,6.0,0,,13.0,1.0,2.0,1.0,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,945798,232859,Djed Spence,djed-spence,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,1.0,30.0,19.0,49.0,,1.0,7.0,,,,,,,2.0,3.0,3.0,,,0.0257725,,,,0.0,,,,,1.0,,,90.0,,,,,,,,16.0,,6.9,,,,1.0,1.0,1.0,,1.0,,34.0,21.0,54.0,0,2.0,84.0,4.0,,,1.0
2024-25,12436507,13,6,Tottenham_Hotspur,Home,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,2.0,24.0,33.0,57.0,2.0,5.0,8.0,,,,,,,1.0,3.0,9.0,,,0.0127887,0.0302,0.0105,,0.0,,,,,1.0,,,90.0,1.0,,,,,,,10.0,,7.5,,,1.0,5.0,,,,6.0,,28.0,38.0,66.0,2,3.0,83.0,,1.0,,2.0
2024-25,12436507,13,6,Tottenham_Hotspur,Home,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,1.0,21.0,16.0,37.0,1.0,1.0,13.0,,,,1.0,,,,3.0,5.0,,,0.0148949,,,1.0,0.0,,,,,,,,85.0,,,,,,,,10.0,,7.0,,,,1.0,1.0,,,2.0,,25.0,19.0,44.0,0,3.0,54.0,2.0,,1.0,2.0
2024-25,12436507,13,6,Tottenham_Hotspur,Home,1085180,242898,Brennan Johnson,brennan-johnson,F,False,,,1.0,13.0,6.0,19.0,3.0,,1.0,,,,1.0,,,,4.0,3.0,,,0.00842943,0.2935,0.7599,,0.0,1.0,,,,,,,90.0,1.0,,,,,,,12.0,,7.4,,,,,,3.0,,1.0,,25.0,6.0,28.0,1,2.0,35.0,,1.0,,1.0
2024-25,12436507,13,6,Tottenham_Hotspur,Home,1142335,547701,Archie Gray,archie-gray,M,True,,,,4.0,,4.0,,1.0,1.0,,,,,,,,,2.0,,,0.00192579,,,,0.0,,,,,,,,11.0,,,,,,,,,,6.6,,,,,,,,,,4.0,,4.0,0,,5.0,,1.0,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,,,,7.0,1.0,8.0,,,1.0,,,,,,,,,1.0,,,0.00404872,,,,0.0,,,,,1.0,,,13.0,,,,,,,,,,6.8,,,,,,,,,,7.0,1.0,8.0,0,1.0,11.0,,,,1.0
2024-25,12436507,13,6,Tottenham_Hotspur,Home,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436507,13,6,Tottenham_Hotspur,Home,1471591,611917,Luca Williams-Barnett,luca-williams-barnett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,19314,40383,Fraser Forster,fraser-forster,G,False,,1.0,2.0,,27.0,27.0,,,2.0,,,,,,,,,1.0,,1.0,7.68e-05,,,,0.0,,1.0945,,,,,,90.0,,,,,,,,4.0,,8.2,7.0,7.0,,1.0,1.0,,1.0,3.0,,,30.0,30.0,0,,42.0,1.0,,1.0,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,11.0,19.0,30.0,3.0,3.0,4.0,,,,,,,,5.0,4.0,,,0.00523144,,,2.0,0.0,,,,,,,,62.0,,1.0,,,,,,3.0,,6.6,,,,1.0,,,,1.0,,14.0,19.0,33.0,0,,39.0,,1.0,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,True,,,,4.0,4.0,8.0,,,4.0,1.0,,1.0,1.0,,,1.0,3.0,2.0,,,0.283275,0.0372,,,0.0,,,,,,1.0,,33.0,,,,,,,,3.0,,6.6,,,,,2.0,,,,2.0,5.0,4.0,9.0,1,1.0,18.0,,,1.0,1.0
2024-25,13015216,14,6,Tottenham_Hotspur,Away,232306,165153,Timo Werner,timo-werner,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.00058826,0.0273,,,0.0,,,,,,,,10.0,,,,,,,,4.0,,6.7,,,1.0,,,,,,,3.0,1.0,4.0,1,,7.0,1.0,,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,2.0,30.0,10.0,39.0,,,6.0,,1.0,,,,,1.0,5.0,7.0,,,0.221466,0.3504,,1.0,0.0,,,,,1.0,2.0,,80.0,,,,,,,,17.0,,7.2,,,1.0,1.0,3.0,5.0,,2.0,,41.0,11.0,47.0,1,1.0,70.0,,6.0,,1.0
2024-25,13015216,14,6,Tottenham_Hotspur,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,,9.0,3.0,12.0,1.0,,3.0,,,1.0,,,,5.0,6.0,4.0,,,0.0564795,0.2169,,,0.0,,,,,,1.0,,90.0,,,,,,,,13.0,,7.0,,,2.0,,1.0,,,,,12.0,4.0,16.0,3,1.0,36.0,4.0,2.0,1.0,1.0
2024-25,13015216,14,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,1.0,33.0,16.0,49.0,1.0,,7.0,,,1.0,1.0,,,2.0,5.0,7.0,,,0.050935,0.0273,,,0.0,,,,,1.0,1.0,,80.0,,,,,,,,17.0,,6.9,,,,,2.0,1.0,,6.0,,45.0,17.0,61.0,1,5.0,79.0,1.0,1.0,1.0,4.0
2024-25,13015216,14,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,True,,,1.0,3.0,3.0,6.0,1.0,,1.0,,,,1.0,,,1.0,3.0,,,,0.00160013,0.056,0.1121,,0.0,,,,,1.0,,,28.0,1.0,1.0,,,,,,9.0,,6.7,,,,1.0,,2.0,,3.0,,8.0,4.0,10.0,1,,25.0,2.0,,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,2.0,,1.0,26.0,8.0,32.0,,,8.0,,,,1.0,,,5.0,8.0,2.0,,,0.105501,0.1361,0.2427,,0.0,,,,,,1.0,,90.0,2.0,,,,,,,30.0,,7.0,,,1.0,1.0,2.0,8.0,,1.0,,41.0,8.0,41.0,3,2.0,81.0,5.0,,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,2.0,26.0,17.0,43.0,1.0,3.0,7.0,,,,1.0,,,1.0,3.0,13.0,,,0.0431661,,,,0.0,,,,,1.0,,,90.0,,,,,,,,8.0,,7.6,,,,1.0,2.0,1.0,,3.0,,30.0,19.0,48.0,0,6.0,78.0,1.0,2.0,2.0,5.0
2024-25,13015216,14,6,Tottenham_Hotspur,Away,997103,493125,Radu Drăguşin,radu-dragusin,D,False,,,4.0,15.0,33.0,48.0,,1.0,5.0,,,,,,,,1.0,3.0,,2.0,0.00680062,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,14.0,,6.5,,,,5.0,,,,10.0,,22.0,38.0,60.0,0,2.0,71.0,2.0,,,1.0
2024-25,13015216,14,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,,15.0,10.0,25.0,1.0,,2.0,,,,,,,,4.0,3.0,,,0.0262867,,,3.0,0.0,,,,,2.0,1.0,,57.0,,,,,,,,10.0,,6.7,,,,2.0,,1.0,,,,19.0,11.0,29.0,0,2.0,44.0,5.0,1.0,,1.0
2024-25,13015216,14,6,Tottenham_Hotspur,Away,1085180,242898,Brennan Johnson,brennan-johnson,F,False,,,1.0,20.0,8.0,28.0,1.0,,1.0,,,,1.0,,,,3.0,5.0,,,0.0317388,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,12.0,,6.8,,,,,2.0,2.0,,2.0,1.0,29.0,10.0,37.0,0,1.0,48.0,1.0,2.0,2.0,1.0
2024-25,13015216,14,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,False,,,1.0,17.0,18.0,35.0,,,4.0,,,,1.0,,,,2.0,5.0,,,0.0138335,0.021,0.0129,,0.0,,,,,1.0,,,90.0,1.0,1.0,,,,,,13.0,,7.1,,,,2.0,3.0,1.0,,3.0,,22.0,23.0,44.0,1,3.0,72.0,,,2.0,1.0
2024-25,13015216,14,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,,,,10.0,,10.0,3.0,,1.0,,,,1.0,,,1.0,5.0,,,,0.0131978,,,,0.0,,,,,1.0,1.0,,10.0,,1.0,,,,,,3.0,,6.7,,,,,,,,,,10.0,1.0,11.0,0,,15.0,1.0,,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,6,Tottenham_Hotspur,Away,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,19314,40383,Fraser Forster,fraser-forster,G,False,,,1.0,,19.0,19.0,,,6.0,,,,,,,,,,,,3.612e-05,,,,0.0,,0.1897,1.0,,,,,90.0,,,,,2.0,,,5.0,,6.6,2.0,4.0,,,,,,4.0,,2.0,21.0,23.0,0,,35.0,,,,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,14.0,11.0,24.0,,,3.0,2.0,2.0,,,,,3.0,4.0,2.0,,,0.465207,1.0822,1.1664,1.0,0.0,1.0,,,,1.0,2.0,,90.0,2.0,,,,,,,11.0,,7.3,,,2.0,1.0,1.0,2.0,,,2.0,18.0,13.0,29.0,4,,46.0,1.0,1.0,1.0,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,232306,165153,Timo Werner,timo-werner,F,True,,,,8.0,2.0,10.0,,,1.0,1.0,,,2.0,,,,3.0,2.0,,,0.20806,,,,0.0,,,,,,3.0,,37.0,,,,,,,,8.0,,7.0,,,,1.0,2.0,2.0,,,1.0,14.0,3.0,15.0,0,,22.0,,1.0,1.0,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,356398,172780,James Maddison,james-maddison,M,True,,,,4.0,3.0,7.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,0.333574,0.1083,,,1.0,,,,,,1.0,,11.0,,,,,,,,2.0,,7.4,,,1.0,,1.0,,,,,6.0,3.0,9.0,1,,11.0,,,1.0,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,1.0,4.0,7.0,11.0,3.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,8.0,3.0,,,0.00408118,0.9446,0.3524,2.0,0.0,1.0,,,,,2.0,,90.0,2.0,,,,,,,6.0,,7.2,,,,3.0,,,,1.0,,6.0,7.0,13.0,3,1.0,27.0,3.0,1.0,,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,,,3.0,3.0,,,1.0,,,,1.0,,,,2.0,2.0,,,1.602e-05,,,1.0,0.0,,,,,,,,15.0,,,,,,,,1.0,,6.6,,,,,,,,,,1.0,3.0,4.0,0,2.0,6.0,,,,1.0
2024-25,12436441,15,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,1.0,7.0,14.0,21.0,,,6.0,,,,1.0,,,1.0,5.0,6.0,,,0.00443178,,,3.0,0.0,,,,,,,,79.0,,,,1.0,,,,4.0,,6.2,,,,1.0,,,,1.0,,9.0,15.0,24.0,0,5.0,32.0,,1.0,,3.0
2024-25,12436441,15,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,2.0,,3.0,13.0,14.0,25.0,,1.0,7.0,,,2.0,,,,1.0,1.0,5.0,,,0.179154,0.0614,,,1.0,,,,,,2.0,,90.0,,1.0,,,,,,13.0,,7.0,,,,4.0,1.0,4.0,,4.0,,20.0,19.0,35.0,2,1.0,62.0,,2.0,1.0,1.0
2024-25,12436441,15,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,6.0,4.0,10.0,,,3.0,,,,2.0,,,3.0,8.0,4.0,,,0.0377752,0.0541,0.5074,3.0,0.0,1.0,,,,1.0,,,79.0,1.0,,,,,,,14.0,,6.8,,,,,2.0,3.0,,,,12.0,4.0,13.0,1,1.0,32.0,4.0,2.0,1.0,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,945798,232859,Djed Spence,djed-spence,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,,10.0,18.0,28.0,,1.0,5.0,,,,1.0,,,,5.0,5.0,,,0.0117022,,,3.0,0.0,,,,,,,,90.0,,,,,,,,7.0,,6.2,,,,2.0,1.0,,,,,12.0,18.0,30.0,0,3.0,50.0,1.0,1.0,,3.0
2024-25,12436441,15,6,Tottenham_Hotspur,Home,997103,493125,Radu Drăguşin,radu-dragusin,D,True,,,2.0,9.0,16.0,25.0,1.0,3.0,3.0,,,,,,,,2.0,4.0,,,0.00501614,,,1.0,0.0,,,,,1.0,,,75.0,,2.0,,,,,,3.0,,6.5,,,,2.0,,,,4.0,,10.0,18.0,28.0,0,1.0,34.0,,,,1.0
2024-25,12436441,15,6,Tottenham_Hotspur,Home,998247,491279,Micky van de Ven,micky-van-de-ven,D,False,,,1.0,4.0,25.0,29.0,,,3.0,,,,,,,1.0,1.0,1.0,,,0.00273288,0.1382,,,0.0,,,,,,,,79.0,,1.0,,,,,,11.0,,6.3,,,1.0,5.0,,,,6.0,,10.0,28.0,38.0,1,1.0,49.0,1.0,,,1.0
2024-25,12436441,15,6,Tottenham_Hotspur,Home,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,False,,,,5.0,12.0,17.0,3.0,1.0,6.0,,1.0,,1.0,,,5.0,12.0,6.0,,,0.0107397,0.5118,,3.0,0.0,,,,1.0,1.0,,,90.0,,,,1.0,,,,9.0,,5.6,,,1.0,,,,,1.0,,6.0,13.0,19.0,1,3.0,35.0,1.0,2.0,,3.0
2024-25,12436441,15,6,Tottenham_Hotspur,Home,1085180,242898,Brennan Johnson,brennan-johnson,F,False,1.0,,,4.0,,3.0,,,2.0,1.0,,,,,,,,3.0,,,0.163943,,,,1.0,,,,,,1.0,,53.0,,1.0,,,,,,3.0,,7.5,,,,,2.0,3.0,,,,7.0,,4.0,0,1.0,14.0,,,2.0,1.0
2024-25,12436441,15,6,Tottenham_Hotspur,Home,1142335,547701,Archie Gray,archie-gray,M,True,,,1.0,4.0,10.0,14.0,,1.0,,,,,,,,,,1.0,,,0.00069957,,,,0.0,,,,,,,,11.0,,,,,,,,2.0,,6.5,,,,,,,,1.0,,4.0,11.0,15.0,0,,17.0,,,,
2024-25,12436441,15,6,Tottenham_Hotspur,Home,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,1.0,,2.0,9.0,9.0,17.0,,,,,,,,,,,,1.0,,,0.0269903,,,,0.0,,,,,,,,11.0,,,,,,,,,,6.8,,,,,1.0,1.0,,2.0,,9.0,9.0,17.0,0,,19.0,,,1.0,
