season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576295,25,6,Tottenham_Hotspur,Home,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576295,25,6,Tottenham_Hotspur,Home,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,5.0,3.0,12.0,15.0,,,14.0,,,,,,,,,,1.0,,,,,0.6858,3.0,,,,,90.0,,,,,1.0,,9.0,,5.8,,2.0,,,,,,12.0,,5.0,18.0,23.0,0,,41.0,1.0,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,,5.0,21.0,26.0,,,3.0,,,,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,7.0,,6.6,,,,6.0,,,,3.0,,8.0,23.0,31.0,0,2.0,46.0,1.0,,,1.0
2021-22,9576459,26,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,4.0,12.0,7.0,19.0,4.0,3.0,3.0,,1.0,,1.0,,,1.0,7.0,4.0,,,1.0,,2.0,,,,1.0,2.0,,90.0,3.0,,,,,,12.0,,8.5,,,,,1.0,,,8.0,1.0,19.0,9.0,28.0,3,,37.0,2.0,,1.0,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,1.0,7.0,9.0,15.0,1.0,,2.0,3.0,,,,,,1.0,3.0,,,,,2.0,,,,,,4.0,,80.0,1.0,,,,,,5.0,,8.2,,,,2.0,1.0,1.0,,1.0,1.0,8.0,9.0,16.0,1,,28.0,2.0,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,17.0,,1.0,,,,,1.0,,6.6,,,,2.0,,,,,,1.0,,1.0,0,,5.0,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,1.0,,28.0,28.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,90.0,,,,,,,10.0,,6.3,,,,8.0,,,,7.0,,4.0,33.0,37.0,0,,47.0,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,2.0,5.0,22.0,27.0,,1.0,9.0,,,,1.0,,,,4.0,5.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,9.0,,6.7,,,,2.0,,,,4.0,,7.0,27.0,34.0,0,3.0,48.0,2.0,1.0,,1.0
2021-22,9576459,26,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,10.0,,,,,,,2.0,,6.5,,,,,,,,2.0,,2.0,1.0,3.0,0,,5.0,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,2.0,6.0,15.0,21.0,1.0,,5.0,,,,1.0,,,1.0,6.0,5.0,,,,,,,,,,,,90.0,,1.0,,,,,10.0,,6.6,,,,2.0,4.0,,,2.0,,8.0,18.0,26.0,0,3.0,45.0,1.0,1.0,1.0,2.0
2021-22,9576459,26,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,5.0,4.0,33.0,37.0,3.0,1.0,3.0,,,,2.0,,,,5.0,1.0,,,1.0,,,,,,2.0,,,90.0,,2.0,,1.0,,,4.0,,6.4,,,,7.0,,,,8.0,,5.0,36.0,41.0,0,,57.0,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,2.0,5.0,9.0,14.0,1.0,,2.0,,,,2.0,,,,6.0,3.0,,,1.0,,,,,,,,,89.0,,,,,,,14.0,,6.2,,,,2.0,2.0,,,3.0,,7.0,12.0,19.0,0,2.0,37.0,5.0,1.0,,2.0
2021-22,9576459,26,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,1.0,,1.0,4.0,16.0,19.0,,1.0,7.0,,,,1.0,,,,1.0,4.0,,,,,,,,,,,,83.0,,1.0,,,,,10.0,,6.8,,,1.0,4.0,,2.0,,4.0,,11.0,18.0,27.0,1,1.0,49.0,1.0,2.0,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,1.0,,,6.0,14.0,19.0,2.0,1.0,7.0,1.0,,,3.0,,,2.0,10.0,3.0,,,1.0,1.0,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,11.0,,7.8,,,,2.0,2.0,1.0,,,1.0,7.0,16.0,22.0,1,2.0,38.0,4.0,,,1.0
2021-22,9576459,26,6,Tottenham_Hotspur,Away,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576459,26,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,1.0,3.0,,21.0,21.0,,,7.0,,,,1.0,,,,1.0,,,1.0,,,,0.1689,1.0,,,,,90.0,,,,,,,3.0,,7.1,2.0,2.0,,1.0,,,1.0,5.0,,2.0,22.0,24.0,0,,35.0,,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,2.0,4.0,22.0,26.0,,,2.0,,,,,1.0,,1.0,2.0,3.0,,,1.0,,,,,,3.0,,,90.0,1.0,3.0,,,,,8.0,,8.1,,,,1.0,,,,4.0,,5.0,26.0,31.0,1,2.0,50.0,1.0,1.0,,1.0
2021-22,9576445,27,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,6.0,18.0,8.0,26.0,2.0,1.0,2.0,2.0,,,,,,3.0,7.0,5.0,,,,1.0,1.0,,,,,4.0,,90.0,1.0,1.0,,,,,20.0,,9.1,,,1.0,1.0,4.0,,,9.0,,24.0,12.0,36.0,2,,55.0,4.0,2.0,2.0,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,20.0,13.0,32.0,,,5.0,,1.0,,,,,1.0,2.0,7.0,,,,,1.0,,,,2.0,1.0,,87.0,4.0,1.0,,,,,11.0,,8.0,,,,1.0,5.0,5.0,,2.0,,27.0,13.0,35.0,4,,63.0,2.0,3.0,4.0,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,False,1.0,,1.0,22.0,20.0,41.0,,2.0,5.0,,1.0,,1.0,,,,2.0,3.0,,,1.0,1.0,1.0,,,,2.0,2.0,,90.0,2.0,1.0,,,,,8.0,,8.3,,,,3.0,1.0,1.0,,1.0,,24.0,23.0,46.0,2,,69.0,1.0,,1.0,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,7.0,13.0,44.0,57.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,90.0,,,,,,,7.0,,7.2,,,,6.0,,,,10.0,,14.0,50.0,64.0,0,,71.0,,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,5.0,21.0,37.0,58.0,,1.0,8.0,1.0,,,1.0,,,2.0,5.0,6.0,,,2.0,1.0,,,,,,1.0,,90.0,,1.0,,,,,9.0,,7.5,,,,3.0,1.0,,,7.0,,26.0,39.0,65.0,0,3.0,77.0,,1.0,1.0,2.0
2021-22,9576445,27,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,6.0,1.0,7.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,12.0,,,,,,,2.0,,6.5,,,,1.0,1.0,,,,,6.0,1.0,7.0,0,,10.0,1.0,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,False,,,3.0,16.0,34.0,50.0,,,1.0,,,,1.0,,,,4.0,1.0,,,2.0,,,,,,1.0,2.0,,90.0,,,,,,,8.0,,7.0,,,,1.0,1.0,,,4.0,,17.0,38.0,55.0,0,1.0,67.0,2.0,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,1.0,14.0,45.0,59.0,1.0,,6.0,,,,,,,,2.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,5.0,,7.4,,,,6.0,,,,2.0,,15.0,49.0,64.0,0,2.0,79.0,,2.0,,2.0
2021-22,9576445,27,6,Tottenham_Hotspur,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,1.0,,1.0,7.0,3.0,9.0,1.0,,2.0,1.0,,,,,,,5.0,4.0,,,3.0,1.0,,,,,2.0,2.0,,78.0,1.0,,,,,,6.0,,7.6,,,1.0,,1.0,3.0,,2.0,1.0,10.0,4.0,11.0,2,1.0,28.0,1.0,3.0,,1.0
2021-22,9576445,27,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,True,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,12.0,,,,,,,3.0,,6.2,,,,,2.0,,,,,1.0,,1.0,0,,3.0,,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,19.0,12.0,31.0,,,2.0,,,2.0,1.0,,,1.0,4.0,9.0,,,1.0,,1.0,,,,,1.0,,78.0,2.0,,,,,,8.0,,7.8,,,,,5.0,,,,2.0,21.0,13.0,34.0,4,1.0,54.0,2.0,4.0,4.0,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0,,2.0,,,1.0,
2021-22,9576445,27,6,Tottenham_Hotspur,Away,1049459,496179,Alfie Devine,alfie-devine,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,2.0,1.0,18.0,19.0,,,6.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,2.0,,6.9,,,,,,,,4.0,,3.0,18.0,21.0,0,,25.0,,,,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,26.0,45.0,71.0,1.0,3.0,4.0,,,,,,,,2.0,5.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,9.0,,7.3,,,,4.0,,,,4.0,,30.0,48.0,78.0,0,2.0,89.0,2.0,,,1.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,1.0,,2.0,17.0,7.0,23.0,,2.0,4.0,1.0,1.0,1.0,,,,5.0,7.0,5.0,,,1.0,,2.0,,,,,1.0,,90.0,2.0,1.0,,,,,15.0,,8.5,,,1.0,1.0,2.0,2.0,,4.0,,23.0,8.0,29.0,4,1.0,53.0,2.0,1.0,1.0,1.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,8.0,8.0,15.0,,,4.0,,1.0,,2.0,,,3.0,7.0,5.0,,,2.0,,1.0,,,,,2.0,,67.0,2.0,,,,,,13.0,,7.2,,,,,,4.0,,,,13.0,9.0,18.0,2,4.0,38.0,3.0,1.0,,2.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,4.0,27.0,25.0,52.0,,1.0,4.0,2.0,,,1.0,,,1.0,2.0,8.0,,,,2.0,,,,,2.0,4.0,,90.0,1.0,,,,,,15.0,,9.3,,,,,1.0,3.0,,6.0,,35.0,30.0,62.0,1,5.0,87.0,1.0,1.0,1.0,2.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,1.0,15.0,66.0,81.0,,2.0,6.0,,1.0,,1.0,,,,2.0,5.0,,,1.0,,,,,1.0,,,,90.0,,2.0,,,,,8.0,,7.4,,,1.0,4.0,,,,3.0,,18.0,71.0,89.0,1,2.0,100.0,,1.0,,1.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,7.0,30.0,52.0,82.0,,1.0,6.0,,,,1.0,,,,1.0,7.0,,,,,,,,,2.0,1.0,,90.0,,,,,,,8.0,,7.5,,,,1.0,,,,11.0,,33.0,55.0,88.0,0,3.0,104.0,2.0,3.0,,1.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,6.0,4.0,10.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,23.0,1.0,,,,,,3.0,,6.5,,,1.0,,,,,,,7.0,4.0,11.0,2,1.0,16.0,2.0,,,1.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,2.0,14.0,19.0,33.0,,3.0,1.0,,,,,,,,,5.0,,,,,,,,,,,,38.0,,,,,,,2.0,,7.1,,,1.0,1.0,,,,2.0,,15.0,20.0,35.0,1,2.0,39.0,,,,2.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,1.0,31.0,46.0,77.0,1.0,,9.0,,,,1.0,,,4.0,9.0,5.0,,,3.0,,,,,,,,,90.0,,,,,,,14.0,,6.5,,,,3.0,2.0,,,3.0,,35.0,49.0,84.0,0,2.0,103.0,3.0,1.0,2.0,1.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,2.0,6.0,34.0,40.0,,1.0,5.0,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,52.0,,1.0,,,,,6.0,,6.8,,,,1.0,,,,5.0,,7.0,39.0,46.0,0,1.0,49.0,,,,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,False,,,,8.0,6.0,14.0,,1.0,1.0,,,,2.0,,,,5.0,2.0,,,1.0,,,,,,,,,45.0,,,,,,,10.0,,6.6,,,,1.0,3.0,1.0,,1.0,,10.0,9.0,18.0,0,,32.0,3.0,,1.0,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,1.0,,3.0,13.0,17.0,29.0,1.0,1.0,1.0,,,,,,,,3.0,4.0,,,1.0,,1.0,,,,,2.0,,45.0,1.0,,,,,,4.0,,7.7,,,,1.0,2.0,2.0,,3.0,,14.0,18.0,30.0,1,1.0,41.0,1.0,1.0,1.0,1.0
2021-22,9576205,28,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,24.0,13.0,37.0,,,8.0,3.0,,1.0,1.0,,,1.0,7.0,3.0,,,3.0,2.0,,,,,1.0,3.0,,90.0,,,,,,,14.0,,8.5,,,1.0,,4.0,2.0,,,,27.0,16.0,41.0,2,1.0,64.0,5.0,,2.0,
2021-22,9576205,28,6,Tottenham_Hotspur,Home,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,1.0,1.0,,14.0,14.0,,,7.0,,,,,,,,,,,,,,,-1.4731,1.0,,,,,90.0,,,,,,,4.0,,6.4,3.0,3.0,,,,,1.0,5.0,,3.0,15.0,18.0,0,,28.0,,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,3.0,25.0,42.0,67.0,2.0,1.0,2.0,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,87.0,,,,,,,6.0,,6.2,,,,,1.0,1.0,,3.0,1.0,28.0,44.0,71.0,0,,77.0,,,1.0,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,,11.0,5.0,16.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,5.0,5.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,17.0,,6.9,,,,,2.0,3.0,,2.0,1.0,21.0,6.0,24.0,2,,45.0,2.0,3.0,1.0,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,21.0,9.0,29.0,1.0,,5.0,,,1.0,,,,,2.0,3.0,,,,,,,,,1.0,,,90.0,,,,,,,13.0,,7.1,,,1.0,,4.0,7.0,,,,29.0,9.0,31.0,2,,52.0,3.0,,3.0,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,,18.0,13.0,31.0,1.0,2.0,4.0,,,1.0,1.0,,,,3.0,4.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,10.0,,6.4,,,,1.0,1.0,3.0,,,,26.0,13.0,36.0,1,1.0,53.0,1.0,1.0,,1.0
2021-22,9576426,29,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,3.0,20.0,55.0,75.0,,4.0,3.0,,1.0,1.0,,,,,1.0,4.0,,,1.0,,,,,,,,,90.0,1.0,1.0,,,,,6.0,,6.3,,,,,,,,7.0,,24.0,57.0,81.0,2,,85.0,,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,6.0,40.0,42.0,82.0,,,12.0,,,,2.0,,,,2.0,8.0,,,,,,,,,,,,90.0,1.0,,,,,,10.0,,7.6,,,1.0,,4.0,1.0,,9.0,,50.0,42.0,91.0,2,4.0,105.0,,,4.0,4.0
2021-22,9576426,29,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,2.0,,2.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,12.0,,,,,,,4.0,,6.6,,,,,3.0,,,,,4.0,,4.0,0,,11.0,1.0,,2.0,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,6.5,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,True,,,1.0,3.0,1.0,4.0,1.0,,,,,,1.0,,,,3.0,,,,1.0,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,2.0,,4.0,1.0,5.0,0,,6.0,1.0,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,3.0,34.0,26.0,60.0,1.0,1.0,11.0,1.0,,1.0,2.0,,,1.0,6.0,7.0,,,2.0,,,,,,,3.0,,88.0,,,,,,,6.0,,7.1,,,,1.0,,,,4.0,,37.0,28.0,65.0,1,4.0,80.0,,2.0,,1.0
2021-22,9576426,29,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,3.0,35.0,42.0,77.0,3.0,,7.0,,,,1.0,,,,6.0,5.0,,,2.0,,,,,,,1.0,,90.0,,,,,,,6.0,,6.6,,,,,,,,5.0,,41.0,42.0,83.0,0,5.0,92.0,,,,2.0
2021-22,9576426,29,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,,20.0,17.0,37.0,,1.0,3.0,,,,2.0,,,2.0,4.0,5.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,21.0,,6.8,,,,1.0,2.0,7.0,,2.0,,34.0,19.0,46.0,0,1.0,76.0,1.0,1.0,2.0,1.0
2021-22,9576426,29,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,18.0,7.0,25.0,,,2.0,,,,2.0,,,2.0,5.0,2.0,,,,,,,,,1.0,2.0,,78.0,,,,,,,9.0,,6.6,,,,,2.0,2.0,,,,23.0,7.0,28.0,0,1.0,38.0,1.0,,1.0,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,966552,448791,Harvey White,harvey-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576426,29,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576338,30,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,2.0,1.0,12.0,13.0,,1.0,5.0,,,,,,,,,1.0,,,,,,-0.7438,,,,,,90.0,,,,,,,3.0,,6.3,,,,,,,,5.0,,3.0,13.0,16.0,0,,21.0,,,,
2021-22,9576338,30,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,2.0,13.0,26.0,39.0,,1.0,5.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,8.0,,6.4,,,,1.0,,1.0,,5.0,,19.0,27.0,45.0,0,,51.0,,,,
