playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,successfulCrossesOpenPlay,foulWonPenalty,successfulCrossesAndCorners,penaltiesConceded,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,lastPlayerTackle,clearancesOffTheLine,redCards2ndYellow,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,ownGoalScored,successfulCornersIntoBox,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,drops,crossesNotClaimed,otherGoals,setPiecesGoals
3773,Peter Crouch,Forward,Stoke,110,England,2013-14,257.0,8.0,25.0,10.6018,12.0,3.0,34.0,961.0,8.0,15.0,3.0,3.0,4.0,16.0,16.0,142.0,8.0,55.0,4.0,49.8513,27.0,,5.0,46.0,2.0,76.0,34.0,5.0,1.0,10.0,3.0,84.0,,954.0,28.0,536.0,10.0,,177.0,35.0,1.0,246.0,1401.0,5.0,5.0,174.0,3.0,3.0,43.0,,2.3773,0.0,,3.0,53.0,348.0,5.0,184.0,30.0,351.0,3.0,,401.0,5.0,1.0,2643.0,26.0,314.0,34.0,609.0,128.0,51.0,43.0,115.0,261.0,571.0,20.0,5.0,277.0,1.0,2.0,438.0,35.0,2.0,5.0,170.0,259.0,0.0,10.0,9.0,3.0,16.0,7.0,3.0,,6.0,10.2741,7.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26900,Peter Odemwingie,Forward,Stoke,110,Nigeria,2013-14,228.0,7.0,15.0,1.2543,34.0,1.0,30.0,734.0,6.0,22.0,2.0,,4.0,1.0,1.0,55.0,7.0,112.0,1.0,17.815,17.0,3.0,2.0,32.0,0.0,120.0,30.0,2.0,4.0,40.0,25.0,110.0,1.0,730.0,19.0,345.0,23.0,1.0,275.0,35.0,23.0,198.0,1186.0,5.0,1.0,223.0,,16.0,44.0,,0.4501,0.0,0.0922,8.0,34.0,136.0,1.0,43.0,26.0,152.0,25.0,,78.0,1.0,1.0,2090.0,6.0,135.0,50.0,559.0,74.0,15.0,32.0,173.0,110.0,363.0,27.0,4.0,151.0,1.0,11.0,364.0,25.0,,2.0,285.0,23.0,0.0,19.0,49.0,1.0,21.0,16.0,,5.0,10.0,1.609,4.0,5.0,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
59125,Connor Wickham,Forward,Sunderland,56,England,2013-14,98.0,10.0,9.0,3.721,7.0,1.0,15.0,238.0,5.0,4.0,3.0,3.0,5.0,2.0,2.0,45.0,2.0,39.0,1.0,12.7644,4.0,,7.0,22.0,1.0,29.0,15.0,3.0,,6.0,18.0,35.0,,229.0,7.0,159.0,7.0,,43.0,16.0,10.0,59.0,417.0,2.0,,40.0,1.0,3.0,10.0,,0.3345,0.0,,,16.0,72.0,1.0,20.0,10.0,75.0,18.0,,71.0,1.0,2.0,848.0,3.0,65.0,8.0,153.0,27.0,8.0,15.0,53.0,64.0,163.0,2.0,2.0,72.0,2.0,,124.0,13.0,2.0,7.0,92.0,26.0,0.0,8.0,10.0,1.0,8.0,4.0,3.0,,5.0,2.6815,1.0,1.0,1.0,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15398,Danny Graham,Forward,Sunderland,56,England,2013-14,61.0,5.0,7.0,1.7719,1.0,,18.0,269.0,1.0,5.0,1.0,2.0,6.0,6.0,6.0,32.0,3.0,11.0,,13.8644,8.0,,3.0,9.0,0.0,22.0,18.0,,1.0,3.0,7.0,20.0,,253.0,4.0,119.0,1.0,,53.0,7.0,4.0,98.0,374.0,1.0,,77.0,1.0,2.0,10.0,,0.3756,0.0,,3.0,11.0,63.0,1.0,32.0,12.0,65.0,7.0,,53.0,1.0,,1003.0,4.0,32.0,4.0,200.0,38.0,4.0,16.0,29.0,65.0,93.0,2.0,0.0,53.0,,,127.0,13.0,,3.0,40.0,21.0,0.0,6.0,3.0,1.0,1.0,8.0,2.0,1.0,,2.3691,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77454,Fabio Borini,Forward,Sunderland,56,Italy,2013-14,193.0,17.0,25.0,8.8525,26.0,5.0,32.0,592.0,7.0,7.0,2.0,11.0,7.0,10.0,10.0,45.0,5.0,111.0,1.0,40.4375,24.0,5.0,6.0,59.0,3.0,96.0,32.0,6.0,,35.0,25.0,85.0,2.0,563.0,25.0,301.0,22.0,2.0,68.0,38.0,31.0,170.0,1060.0,2.0,3.0,164.0,3.0,23.0,29.0,,1.3137,0.0,0.1105,6.0,50.0,116.0,2.0,39.0,25.0,139.0,23.0,9.0,70.0,7.0,8.0,2143.0,6.0,136.0,32.0,422.0,77.0,36.0,33.0,148.0,222.0,329.0,19.0,5.0,132.0,8.0,4.0,294.0,28.0,1.0,6.0,259.0,25.0,0.0,24.0,28.0,3.0,28.0,9.0,11.0,17.0,11.0,6.9862,6.0,5.0,,5.0,,,2.0,,2.0,,,,,,,,,,,,3.0,3.0,,,,,,,,,,
52856,Ignacio Scocco,Forward,Sunderland,56,Argentina,2013-14,12.0,,,,2.0,1.0,6.0,14.0,,,,,6.0,,,1.0,1.0,4.0,,5.4387,,,,1.0,0.0,4.0,6.0,,,2.0,,5.0,,14.0,3.0,15.0,1.0,,2.0,4.0,,4.0,29.0,,,,,,1.0,1.0,0.0539,0.0,,1.0,3.0,7.0,,1.0,,7.0,,,1.0,,,93.0,1.0,4.0,2.0,7.0,3.0,,4.0,11.0,1.0,16.0,,,7.0,,1.0,7.0,3.0,,,15.0,,0.0,,1.0,,,,,,2.0,0.1227,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41574,Jozy Altidore,Forward,Sunderland,56,United States,2013-14,228.0,10.0,12.0,3.1983,16.0,,31.0,488.0,1.0,12.0,0.0,4.0,12.0,6.0,6.0,126.0,5.0,67.0,,36.842,23.0,,6.0,42.0,0.0,38.0,31.0,,1.0,19.0,7.0,58.0,,478.0,7.0,272.0,11.0,,111.0,52.0,16.0,116.0,753.0,,,83.0,4.0,4.0,16.0,,1.135,0.0,,2.0,19.0,156.0,1.0,43.0,19.0,160.0,7.0,,199.0,1.0,5.0,1776.0,16.0,140.0,21.0,312.0,52.0,20.0,33.0,102.0,146.0,368.0,9.0,1.0,115.0,5.0,5.0,249.0,28.0,,6.0,169.0,73.0,0.0,13.0,10.0,2.0,6.0,6.0,4.0,,7.0,3.4514,3.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18953,Steven Fletcher,Forward,Sunderland,56,Scotland,2013-14,125.0,7.0,9.0,3.0362,6.0,1.0,20.0,309.0,3.0,19.0,2.0,4.0,7.0,4.0,4.0,90.0,2.0,27.0,2.0,19.7549,6.0,,3.0,20.0,0.0,19.0,20.0,,1.0,4.0,5.0,27.0,1.0,286.0,16.0,183.0,3.0,1.0,108.0,12.0,8.0,45.0,477.0,,,38.0,2.0,1.0,18.0,,0.2859,0.0,0.1021,2.0,25.0,112.0,,31.0,13.0,113.0,5.0,,149.0,1.0,2.0,1223.0,8.0,86.0,20.0,188.0,49.0,15.0,20.0,35.0,51.0,211.0,7.0,1.0,105.0,2.0,3.0,158.0,18.0,2.0,3.0,62.0,59.0,0.0,8.0,2.0,1.0,4.0,7.0,4.0,1.0,1.0,4.6222,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
38328,David N'Gog,Forward,Swansea,80,France,2013-14,10.0,1.0,,,,,3.0,9.0,,1.0,,,3.0,,,2.0,,2.0,,0.3422,,,1.0,1.0,0.0,1.0,3.0,,,1.0,3.0,5.0,,9.0,2.0,14.0,,,1.0,3.0,,5.0,24.0,,,,,,1.0,,0.0044,0.0,,,2.0,5.0,,,,5.0,3.0,,2.0,,,42.0,1.0,2.0,,4.0,4.0,,,8.0,1.0,12.0,,,2.0,,,4.0,,,1.0,10.0,,0.0,1.0,1.0,,,,,,1.0,0.2041,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14166,Leroy Lita,Forward,Swansea,80,England,2013-14,6.0,,,,,,2.0,5.0,,1.0,,,2.0,,,5.0,,,1.0,1.4975,,,,,0.0,,2.0,,,,,1.0,,4.0,,2.0,,,1.0,1.0,1.0,1.0,8.0,,,2.0,,,,,0.0005,0.0,,,,1.0,,,,1.0,,,5.0,,,34.0,,,,3.0,1.0,2.0,1.0,1.0,3.0,6.0,,,,,,2.0,1.0,,,1.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39270,Marvin Emnes,Forward,Swansea,80,Netherlands,2013-14,20.0,,1.0,0.2849,1.0,,7.0,45.0,1.0,1.0,1.0,,5.0,,,6.0,,8.0,,1.6643,3.0,,,5.0,1.0,7.0,7.0,,1.0,8.0,7.0,11.0,,45.0,,32.0,1.0,,10.0,2.0,,15.0,89.0,1.0,,12.0,,,1.0,,0.1135,0.0,,2.0,1.0,5.0,,4.0,2.0,5.0,7.0,,7.0,,,135.0,,9.0,5.0,40.0,9.0,1.0,2.0,14.0,16.0,29.0,4.0,0.0,4.0,,,28.0,2.0,,,22.0,1.0,0.0,2.0,3.0,,,2.0,,,1.0,0.4371,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54322,Michu,Forward,Swansea,80,Spain,2013-14,65.0,11.0,13.0,3.3941,12.0,5.0,17.0,522.0,2.0,11.0,1.0,7.0,2.0,7.0,7.0,35.0,4.0,38.0,1.0,14.2532,23.0,,4.0,21.0,1.0,35.0,17.0,2.0,,5.0,4.0,11.0,,504.0,18.0,132.0,8.0,,137.0,13.0,12.0,110.0,684.0,,,92.0,1.0,5.0,12.0,,1.3943,0.0,,1.0,31.0,97.0,2.0,54.0,15.0,102.0,4.0,,59.0,4.0,4.0,1289.0,5.0,62.0,17.0,408.0,53.0,25.0,16.0,30.0,112.0,127.0,5.0,1.0,163.0,4.0,4.0,328.0,12.0,,4.0,68.0,24.0,0.0,12.0,8.0,,9.0,5.0,7.0,1.0,7.0,2.8713,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89505,Rory Donnelly,Forward,Swansea,80,Northern Ireland,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57001,Wilfried Bony,Forward,Swansea,80,Cote d’Ivoire,2013-14,251.0,17.0,40.0,15.6127,11.0,6.0,34.0,824.0,16.0,24.0,6.0,7.0,7.0,13.0,13.0,138.0,8.0,79.0,2.0,37.0833,21.0,,10.0,47.0,1.0,74.0,34.0,9.0,2.0,22.0,2.0,86.0,1.0,773.0,51.0,379.0,10.0,1.0,172.0,36.0,23.0,242.0,1301.0,1.0,2.0,161.0,3.0,10.0,21.0,,1.1977,0.0,0.063,2.0,91.0,204.0,4.0,109.0,27.0,214.0,2.0,,243.0,2.0,11.0,2472.0,21.0,184.0,21.0,587.0,125.0,72.0,41.0,113.0,224.0,435.0,6.0,10.0,186.0,11.0,1.0,450.0,33.0,5.0,10.0,192.0,105.0,0.0,14.0,24.0,7.0,6.0,8.0,7.0,,3.0,13.0119,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,
89046,Álvaro Vázquez,Forward,Swansea,80,Spain,2013-14,29.0,,4.0,0.9579,2.0,,12.0,108.0,,7.0,,,7.0,4.0,4.0,11.0,2.0,6.0,,8.0363,4.0,1.0,,4.0,0.0,7.0,12.0,,,4.0,6.0,9.0,,100.0,5.0,52.0,1.0,,31.0,7.0,3.0,35.0,164.0,,,18.0,,1.0,1.0,,0.3412,0.0,,,9.0,22.0,1.0,8.0,5.0,23.0,6.0,,12.0,,,410.0,3.0,7.0,4.0,82.0,16.0,2.0,5.0,18.0,24.0,36.0,3.0,,18.0,,1.0,71.0,3.0,,,24.0,1.0,0.0,4.0,1.0,,1.0,3.0,,,,0.6131,0.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80979,Andreas Weimann,Forward,A Villa,7,Austria,2013-14,135.0,20.0,19.0,4.4649,27.0,5.0,37.0,726.0,5.0,4.0,1.0,9.0,6.0,9.0,9.0,43.0,8.0,66.0,4.0,40.0905,30.0,1.0,11.0,23.0,2.0,79.0,37.0,3.0,,17.0,42.0,47.0,,708.0,29.0,298.0,23.0,,153.0,27.0,30.0,225.0,1082.0,9.0,2.0,169.0,2.0,11.0,32.0,,1.5949,0.0,,8.0,48.0,149.0,4.0,60.0,31.0,160.0,42.0,,65.0,4.0,5.0,2660.0,8.0,88.0,38.0,536.0,91.0,8.0,46.0,92.0,172.0,223.0,25.0,4.0,176.0,5.0,4.0,406.0,38.0,2.0,11.0,158.0,22.0,0.0,13.0,17.0,,18.0,17.0,9.0,2.0,13.0,6.0626,1.0,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171975,Callum Robinson,Forward,A Villa,7,Ireland,2013-14,5.0,,,,1.0,,4.0,18.0,,1.0,,,4.0,,,2.0,1.0,3.0,1.0,2.6819,1.0,,,2.0,0.0,3.0,4.0,,,1.0,4.0,3.0,,18.0,1.0,12.0,1.0,,2.0,,1.0,7.0,34.0,,,7.0,,1.0,,,0.2791,0.0,,,1.0,2.0,,1.0,,3.0,4.0,,2.0,,,46.0,,3.0,1.0,14.0,2.0,,4.0,3.0,5.0,8.0,1.0,,4.0,,,10.0,3.0,,,6.0,,0.0,1.0,,,,,,,,0.0509,0.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54861,Christian Benteke,Forward,A Villa,7,Belgium,2013-14,307.0,14.0,28.0,11.2424,9.0,5.0,26.0,872.0,10.0,30.0,4.0,4.0,2.0,13.0,13.0,174.0,4.0,60.0,3.0,32.7694,45.0,,10.0,43.0,3.0,38.0,26.0,3.0,2.0,33.0,9.0,93.0,,855.0,25.0,520.0,5.0,,171.0,47.0,28.0,226.0,1242.0,6.0,2.0,114.0,6.0,11.0,37.0,,1.8406,0.0,,7.0,53.0,330.0,2.0,100.0,24.0,341.0,9.0,,404.0,5.0,5.0,2128.0,28.0,290.0,31.0,503.0,125.0,18.0,38.0,133.0,203.0,597.0,12.0,6.0,272.0,5.0,4.0,417.0,34.0,5.0,10.0,193.0,230.0,0.0,18.0,17.0,2.0,1.0,4.0,4.0,1.0,10.0,10.6545,4.0,,2.0,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,
10738,Darren Bent,Forward,A Villa,7,England,2013-14,107.0,2.0,10.0,3.4542,4.0,,24.0,265.0,3.0,9.0,1.0,1.0,13.0,6.0,6.0,78.0,7.0,11.0,2.0,32.1809,10.0,1.0,1.0,6.0,1.0,17.0,24.0,,2.0,4.0,7.0,18.0,,226.0,9.0,116.0,4.0,,47.0,8.0,6.0,72.0,355.0,,2.0,45.0,,,15.0,,1.0399,0.0,,4.0,19.0,71.0,2.0,25.0,11.0,71.0,7.0,,117.0,,1.0,1239.0,6.0,50.0,3.0,188.0,45.0,5.0,38.0,29.0,86.0,157.0,2.0,2.0,60.0,1.0,,149.0,31.0,1.0,1.0,40.0,39.0,0.0,11.0,1.0,1.0,2.0,4.0,1.0,,,4.4225,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
27450,Gabriel Agbonlahor,Forward,A Villa,7,England,2013-14,216.0,14.0,15.0,5.5735,26.0,2.0,30.0,588.0,4.0,25.0,3.0,9.0,1.0,7.0,7.0,72.0,6.0,90.0,4.0,39.5412,24.0,1.0,5.0,36.0,1.0,52.0,30.0,3.0,1.0,42.0,37.0,89.0,,573.0,17.0,327.0,19.0,,123.0,45.0,11.0,152.0,966.0,8.0,,98.0,2.0,8.0,10.0,2.0,2.2576,0.0,,7.0,32.0,134.0,5.0,27.0,29.0,142.0,37.0,,96.0,4.0,4.0,2447.0,9.0,114.0,23.0,435.0,86.0,5.0,41.0,144.0,180.0,330.0,12.0,1.0,133.0,4.0,7.0,354.0,35.0,,5.0,234.0,24.0,0.0,19.0,28.0,2.0,5.0,7.0,9.0,2.0,10.0,6.1077,7.0,6.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5741,Grant Holt,Forward,A Villa,7,England,2013-14,44.0,,1.0,0.2597,3.0,,10.0,111.0,1.0,2.0,0.0,,7.0,,,27.0,1.0,13.0,2.0,6.0054,5.0,,,11.0,0.0,11.0,10.0,,,1.0,3.0,9.0,,108.0,2.0,67.0,2.0,,24.0,11.0,1.0,35.0,159.0,2.0,,16.0,,1.0,3.0,,0.2298,0.0,,2.0,3.0,46.0,,11.0,3.0,47.0,3.0,,42.0,,,376.0,9.0,28.0,6.0,63.0,14.0,3.0,6.0,17.0,22.0,72.0,2.0,1.0,30.0,,1.0,48.0,5.0,1.0,,30.0,15.0,0.0,,,,3.0,1.0,,,1.0,0.1515,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51950,Libor Kozák,Forward,A Villa,7,Czech Republic,2013-14,124.0,2.0,7.0,3.3256,3.0,1.0,14.0,200.0,4.0,8.0,3.0,1.0,6.0,3.0,3.0,85.0,1.0,18.0,,8.7327,8.0,,1.0,14.0,1.0,20.0,14.0,2.0,,10.0,3.0,26.0,,193.0,2.0,144.0,3.0,,40.0,19.0,7.0,52.0,316.0,2.0,1.0,15.0,1.0,3.0,10.0,,0.188,0.0,,2.0,9.0,85.0,,19.0,8.0,88.0,3.0,,128.0,1.0,,781.0,7.0,61.0,11.0,105.0,26.0,10.0,9.0,39.0,39.0,185.0,6.0,1.0,69.0,,,97.0,8.0,2.0,1.0,57.0,43.0,0.0,6.0,5.0,1.0,2.0,5.0,1.0,2.0,1.0,1.982,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83572,Nicklas Helenius,Forward,A Villa,7,Denmark,2013-14,5.0,1.0,,,,1.0,3.0,14.0,,,,1.0,3.0,,,2.0,1.0,1.0,,1.0048,1.0,,,,0.0,1.0,3.0,,,,1.0,1.0,1.0,14.0,,9.0,,1.0,4.0,,,3.0,25.0,,,6.0,,,,,0.1853,0.0,0.0643,2.0,,2.0,,1.0,,2.0,1.0,,2.0,,,49.0,,1.0,1.0,12.0,4.0,1.0,1.0,3.0,2.0,6.0,,,5.0,,,6.0,,,,4.0,,0.0,,1.0,,,,1.0,,,0.0643,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98760,Kemar Roofe,Forward,West Brom,35,Jamaica,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81183,Matej Vydra,Forward,West Brom,35,Czech Republic,2013-14,51.0,2.0,7.0,2.6346,4.0,1.0,23.0,143.0,3.0,5.0,0.0,,16.0,4.0,4.0,20.0,3.0,23.0,1.0,11.6873,6.0,,2.0,15.0,0.0,11.0,23.0,3.0,,7.0,6.0,27.0,,131.0,2.0,104.0,1.0,,23.0,1.0,,29.0,248.0,,,16.0,,1.0,1.0,,1.0574,0.0,,2.0,9.0,44.0,3.0,18.0,7.0,45.0,6.0,1.0,24.0,,,667.0,1.0,27.0,4.0,98.0,37.0,1.0,12.0,31.0,55.0,78.0,2.0,3.0,36.0,,3.0,83.0,9.0,,2.0,54.0,4.0,0.0,6.0,4.0,,3.0,7.0,,,,2.0306,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91972,Saido Berahino,Forward,West Brom,35,Burundi,2013-14,111.0,16.0,17.0,5.7764,16.0,2.0,32.0,521.0,5.0,11.0,2.0,10.0,21.0,8.0,8.0,24.0,4.0,50.0,1.0,20.2439,18.0,2.0,6.0,17.0,4.0,80.0,32.0,1.0,4.0,14.0,30.0,61.0,2.0,511.0,24.0,220.0,15.0,2.0,121.0,19.0,19.0,163.0,832.0,5.0,1.0,116.0,1.0,5.0,12.0,,2.0914,0.0,0.1695,5.0,41.0,71.0,1.0,41.0,11.0,76.0,30.0,,34.0,,4.0,1405.0,3.0,60.0,27.0,426.0,72.0,9.0,22.0,87.0,143.0,171.0,14.0,3.0,94.0,4.0,1.0,334.0,18.0,,6.0,137.0,10.0,0.0,16.0,18.0,,8.0,6.0,10.0,6.0,2.0,4.6739,0.0,5.0,,5.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
95461,Thievy Bifouma,Forward,West Brom,35,Congo,2013-14,41.0,2.0,3.0,0.521,4.0,,6.0,83.0,2.0,1.0,1.0,,3.0,,,16.0,,16.0,1.0,5.2927,4.0,,2.0,5.0,0.0,14.0,6.0,,2.0,3.0,4.0,16.0,,81.0,,53.0,4.0,,20.0,6.0,,28.0,147.0,,,18.0,,,2.0,,0.2024,0.0,,,3.0,19.0,,7.0,3.0,19.0,4.0,,20.0,,1.0,252.0,,20.0,9.0,64.0,18.0,,6.0,25.0,16.0,61.0,5.0,1.0,19.0,1.0,,46.0,6.0,,2.0,41.0,4.0,0.0,3.0,7.0,,,3.0,,,3.0,0.4582,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28593,Victor Anichebe,Forward,West Brom,35,Nigeria,2013-14,109.0,13.0,11.0,2.4223,10.0,1.0,25.0,379.0,3.0,8.0,0.0,2.0,14.0,8.0,8.0,50.0,4.0,42.0,4.0,22.4592,22.0,,11.0,29.0,0.0,22.0,25.0,2.0,,4.0,20.0,41.0,,361.0,15.0,214.0,10.0,,91.0,19.0,7.0,103.0,597.0,,,39.0,,,10.0,1.0,1.1826,0.0,,2.0,26.0,121.0,3.0,34.0,11.0,121.0,20.0,,104.0,,,1216.0,10.0,96.0,18.0,251.0,105.0,7.0,25.0,59.0,86.0,205.0,12.0,3.0,99.0,,,225.0,21.0,1.0,11.0,101.0,54.0,0.0,10.0,7.0,1.0,4.0,7.0,2.0,,2.0,3.2464,3.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40142,Andy Carroll,Forward,West Ham,21,England,2013-14,153.0,9.0,14.0,1.84,8.0,,15.0,403.0,2.0,6.0,2.0,4.0,3.0,8.0,8.0,97.0,4.0,30.0,3.0,20.1702,11.0,,5.0,23.0,0.0,28.0,15.0,,,8.0,2.0,30.0,2.0,397.0,28.0,231.0,5.0,2.0,89.0,29.0,11.0,92.0,607.0,1.0,2.0,65.0,2.0,5.0,10.0,,1.3156,1.0,0.222,,42.0,155.0,4.0,30.0,12.0,160.0,2.0,,231.0,,4.0,1093.0,10.0,164.0,11.0,232.0,97.0,23.0,18.0,56.0,95.0,317.0,5.0,0.0,127.0,4.0,3.0,179.0,14.0,2.0,5.0,86.0,134.0,1.0,11.0,4.0,3.0,1.0,5.0,4.0,4.0,6.0,3.7736,0.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12799,Carlton Cole,Forward,West Ham,21,England,2013-14,140.0,2.0,10.0,4.2983,6.0,1.0,26.0,240.0,6.0,10.0,2.0,,17.0,4.0,4.0,87.0,1.0,19.0,,15.8722,8.0,,2.0,11.0,2.0,15.0,26.0,2.0,4.0,4.0,4.0,34.0,,229.0,9.0,182.0,4.0,,60.0,23.0,2.0,40.0,397.0,,1.0,21.0,,3.0,2.0,,0.9055,0.0,,,19.0,101.0,,16.0,9.0,104.0,4.0,,145.0,,,845.0,3.0,77.0,9.0,134.0,63.0,20.0,13.0,53.0,55.0,217.0,6.0,4.0,85.0,,2.0,115.0,12.0,,2.0,72.0,58.0,0.0,4.0,3.0,2.0,2.0,6.0,,,4.0,4.6893,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14731,Marco Borriello,Forward,West Ham,21,Italy,2013-14,13.0,,,,2.0,,2.0,14.0,,,,,2.0,,,5.0,,5.0,,1.6561,,,,2.0,0.0,6.0,2.0,,,,2.0,5.0,,14.0,1.0,16.0,2.0,,4.0,4.0,,3.0,29.0,,,6.0,,,2.0,,0.0018,0.0,,,1.0,7.0,,,,7.0,2.0,,8.0,,,90.0,,8.0,1.0,7.0,2.0,,,8.0,2.0,21.0,,,5.0,,,1.0,,,,13.0,3.0,0.0,1.0,1.0,,,,,,,0.1746,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42954,Modibo Maiga,Forward,West Ham,21,Mali,2013-14,145.0,3.0,8.0,2.1445,7.0,1.0,14.0,256.0,1.0,10.0,0.0,2.0,3.0,3.0,3.0,116.0,3.0,16.0,1.0,14.1151,10.0,,1.0,5.0,0.0,17.0,14.0,,1.0,2.0,4.0,16.0,,246.0,14.0,146.0,6.0,,50.0,12.0,1.0,65.0,367.0,,1.0,29.0,,,13.0,,1.3556,0.0,,2.0,22.0,102.0,2.0,10.0,11.0,102.0,4.0,,199.0,3.0,4.0,1007.0,6.0,99.0,5.0,153.0,42.0,15.0,14.0,29.0,38.0,244.0,2.0,1.0,103.0,4.0,1.0,127.0,11.0,,1.0,45.0,83.0,0.0,5.0,4.0,3.0,,5.0,2.0,,1.0,2.7883,0.0,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
