season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025145,4,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,,,2.0,23.0,16.0,39.0,2.0,,,10.0,,,1.0,,,3.0,9.0,6.0,,,0.0547721,0.0793,,2.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,19.0,,,6.6,,,,,,3.0,,,6.0,,33.0,17.0,50.0,,,1,,70.0,2.0,5.0,1.0,
2025-26,14025145,4,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,True,,,1.0,1.0,2.0,3.0,,,,1.0,,,,1.0,,,3.0,1.0,,,0.00354372,0.0912,,2.0,0.0,,,,,,,,,,,,,25.0,,,,,,,2.0,,,6.6,,,1.0,,1.0,1.0,,,2.0,,3.0,2.0,5.0,,,1,,8.0,,,1.0,
2025-26,14025145,4,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,4.0,26.0,14.0,40.0,,,,2.0,,,,2.0,,,3.0,6.0,,,0.020165,0.1354,0.631,,0.0,,,,1.0,2.0,,,,,,,,90.0,2.0,,,,,,14.0,,,7.5,,,1.0,,,2.0,1.0,,8.0,,34.0,17.0,51.0,,,3,1.0,69.0,1.0,4.0,1.0,1.0
2025-26,14025145,4,4,Newcastle_United,Home,910046,220237.0,Sven Botman,sven-botman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025145,4,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,,,,3.0,2.0,5.0,,,,,,,,,,,,1.0,,,0.00288957,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,2.0,,,6.6,,,,,,,,,,,5.0,2.0,7.0,,,0,,8.0,,1.0,,
2025-26,14025145,4,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,,7.0,1.0,8.0,1.0,3.0,,3.0,,,1.0,,,1.0,3.0,8.0,,,0.0120446,0.2745,0.8135,1.0,0.0,1.0,,,,,1.0,,,,,,,65.0,1.0,,,,,,4.0,,,7.8,,,1.0,,,,,,,,8.0,1.0,9.0,,,3,3.0,20.0,1.0,2.0,,2.0
2025-26,14025145,4,4,Newcastle_United,Home,980634,441191.0,Tino Livramento,tino-livramento,D,False,,,1.0,31.0,14.0,45.0,1.0,2.0,,4.0,,,,2.0,,1.0,9.0,5.0,,,0.0364874,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,13.0,,,6.8,,,,,2.0,5.0,,,1.0,,32.0,15.0,47.0,,,0,2.0,76.0,3.0,1.0,,1.0
2025-26,14025145,4,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025145,4,4,Newcastle_United,Home,1122603,538207.0,William Osula,william-osula,F,True,,,,,,,2.0,1.0,,1.0,,,,,,,3.0,1.0,,,,,,1.0,0.0,,,,,,1.0,,,,,,,25.0,,1.0,,,,,2.0,,,6.5,,,,,,,,,,,2.0,,2.0,,,0,,8.0,,,,
2025-26,14025145,4,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025145,4,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025151,5,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025151,5,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,False,,,1.0,6.0,17.0,23.0,5.0,4.0,,5.0,,,,2.0,,,9.0,8.0,,,0.0262541,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,13.0,,,7.0,,,,,11.0,2.0,1.0,,3.0,,13.0,20.0,33.0,,,0,2.0,54.0,,,2.0,1.0
2025-26,14025151,5,4,Newcastle_United,Away,150396,111773.0,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025151,5,4,Newcastle_United,Away,153444,101148.0,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,2.0,2.0,,,,,,,,,,,,,,,1.34e-06,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,,,,6.7,,,,,2.0,,,,,,,2.0,2.0,,,0,,4.0,,,,
2025-26,14025151,5,4,Newcastle_United,Away,162653,98747.0,Nick Pope,nick-pope,G,False,,3.0,6.0,4.0,8.0,12.0,,1.0,,11.0,,,,,,,,1.0,,,0.00151017,,,,0.0,,0.259,3.0,,,,,,,,,,90.0,,,,,,,19.0,,,6.8,1.0,2.0,,,1.0,,,3.0,24.0,,20.0,10.0,30.0,,,0,,41.0,,,,
2025-26,14025151,5,4,Newcastle_United,Away,372336,114243.0,Jacob Murphy,jacob-murphy,F,False,1.0,,1.0,10.0,3.0,13.0,,1.0,,1.0,,,,,,,1.0,2.0,,,0.0510311,0.0823,0.0971,,0.0,,,,,,,,,,,,,62.0,1.0,,,,,,9.0,,,6.6,,,1.0,,1.0,2.0,1.0,,2.0,,15.0,4.0,19.0,,,2,,32.0,1.0,,1.0,
2025-26,14025151,5,4,Newcastle_United,Away,560128,180974.0,Joelinton,joelinton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025151,5,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025151,5,4,Newcastle_United,Away,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,,,,4.0,,4.0,1.0,,,2.0,,,,,,,1.0,,,,0.00245312,,,2.0,0.0,,,,,,,,,,,,,28.0,,,,,,,7.0,,,6.3,,,,,,,1.0,,,,6.0,1.0,7.0,,,0,,12.0,2.0,,,
2025-26,14025151,5,4,Newcastle_United,Away,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025151,5,4,Newcastle_United,Away,888550,200089.0,Joe Willock,joe-willock,M,False,,,,7.0,5.0,12.0,2.0,,,4.0,,,,1.0,,1.0,5.0,6.0,,,0.00534216,,,,0.0,,,,,1.0,,,,,,,,62.0,,,,,,,9.0,,,6.8,,,,,,2.0,,,,,8.0,7.0,15.0,,,0,4.0,32.0,4.0,1.0,1.0,4.0
2025-26,14025151,5,4,Newcastle_United,Away,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,1.0,,2.0,35.0,14.0,49.0,1.0,,,5.0,,,1.0,3.0,,,4.0,5.0,,,0.16885,0.0575,,,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,10.0,,,7.2,,,1.0,,,2.0,2.0,,3.0,,38.0,18.0,56.0,,,2,3.0,71.0,1.0,,2.0,2.0
2025-26,14025151,5,4,Newcastle_United,Away,910046,220237.0,Sven Botman,sven-botman,D,False,,,2.0,7.0,35.0,42.0,,3.0,,7.0,,,,,,,1.0,4.0,,,0.00193412,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,11.0,,,7.3,,,,,8.0,1.0,,,8.0,,15.0,38.0,53.0,,,0,,65.0,,,1.0,
2025-26,14025151,5,4,Newcastle_United,Away,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,,,,3.0,2.0,5.0,,,,1.0,,,,,,,,1.0,,,0.00241868,,,,0.0,,,,,,,,,,,,,28.0,,,,,,,4.0,,,6.6,,,,,2.0,,2.0,,,,3.0,3.0,6.0,,,0,,15.0,1.0,1.0,,
2025-26,14025151,5,4,Newcastle_United,Away,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,,9.0,3.0,12.0,5.0,2.0,,1.0,,,,,,3.0,11.0,4.0,,,0.0155244,,,1.0,0.0,,,,,1.0,,,,,,,,84.0,,,,,,,19.0,,,6.0,,,,,,3.0,1.0,,,1.0,14.0,4.0,18.0,,,0,,37.0,7.0,1.0,1.0,
2025-26,14025151,5,4,Newcastle_United,Away,980634,441191.0,Tino Livramento,tino-livramento,D,False,,,3.0,20.0,8.0,28.0,,,,3.0,,,,,,,2.0,4.0,,,0.0189744,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,18.0,,,7.0,,,,,3.0,3.0,5.0,,3.0,,25.0,9.0,34.0,,,0,2.0,62.0,,,2.0,1.0
2025-26,14025151,5,4,Newcastle_United,Away,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,1.0,12.0,14.0,26.0,2.0,2.0,,2.0,,,,,,,4.0,4.0,,,0.0171036,,,3.0,0.0,,,,,4.0,,,,,,,,84.0,,2.0,,,,,6.0,,,7.2,,,,,6.0,,,,2.0,,15.0,17.0,32.0,,,0,2.0,46.0,,,,
2025-26,14025151,5,4,Newcastle_United,Away,1122603,538207.0,William Osula,william-osula,F,True,,,,,,,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,1.0,,,6.4,,,,,,,,,,,,,,,,0,,4.0,1.0,,,
2025-26,14025151,5,4,Newcastle_United,Away,1136730,487838.0,Lewis Hall,lewis-hall,D,False,,,4.0,17.0,10.0,27.0,1.0,1.0,,7.0,,,,,,4.0,7.0,11.0,,,0.0316552,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,27.0,,,7.4,,,,,,4.0,3.0,,8.0,,24.0,11.0,35.0,,,0,4.0,71.0,2.0,4.0,2.0,2.0
2025-26,14025151,5,4,Newcastle_United,Away,1400650,547719.0,Lewis Miley,lewis-miley,M,False,,,1.0,19.0,24.0,43.0,,1.0,,5.0,,,,,,,,3.0,,,0.0205126,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,7.0,,,7.0,,,,,1.0,,,,3.0,1.0,23.0,27.0,50.0,,,0,2.0,58.0,,,,1.0
2025-26,14025202,6,4,Newcastle_United,Home,69256,77794.0,Kieran Trippier,kieran-trippier,D,True,,,,4.0,2.0,6.0,,1.0,,1.0,,,,,,,,1.0,,,0.00798929,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,4.0,,,6.2,,,,,3.0,,,,2.0,,6.0,2.0,8.0,,,0,,16.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,99090,78916.0,Dan Burn,dan-burn,D,False,,,4.0,5.0,9.0,14.0,6.0,7.0,,1.0,,,,3.0,,,12.0,9.0,,,0.00339436,,,3.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,26.0,,,6.1,,,,,6.0,,1.0,,9.0,,20.0,11.0,31.0,,,0,2.0,55.0,1.0,,,2.0
2025-26,14025202,6,4,Newcastle_United,Home,150396,111773.0,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025202,6,4,Newcastle_United,Home,153444,101148.0,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,4.0,4.0,,1.0,,,,,1.0,,,,,1.0,,,3.752e-05,0.0375,,,0.0,,,,,,,,,,,,,13.0,,1.0,,,,,2.0,,,6.1,,,,,2.0,,,,1.0,,2.0,4.0,6.0,,,1,,10.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,162653,98747.0,Nick Pope,nick-pope,G,False,,2.0,8.0,6.0,8.0,14.0,,1.0,,14.0,,,,,,,,2.0,,,0.00068203,,,,0.0,,0.7305,2.0,,,,1.0,,,,,,90.0,,,,,,,16.0,,,7.8,5.0,5.0,,,3.0,,,2.0,23.0,,18.0,11.0,29.0,,,0,1.0,50.0,,,,1.0
2025-26,14025202,6,4,Newcastle_United,Home,372336,114243.0,Jacob Murphy,jacob-murphy,F,False,,,,3.0,1.0,4.0,,,,2.0,,,1.0,,,,,1.0,,,0.00708595,0.092,,,0.0,,,,,,,,,,,,,66.0,,,,,,,7.0,,,6.8,,,,,1.0,1.0,3.0,,,1.0,5.0,2.0,7.0,,,1,,15.0,1.0,,1.0,
2025-26,14025202,6,4,Newcastle_United,Home,560128,180974.0,Joelinton,joelinton,M,False,,,,8.0,13.0,21.0,3.0,2.0,,8.0,,,,2.0,,3.0,10.0,3.0,,,0.00498406,0.0349,,2.0,0.0,,,,,2.0,1.0,,,,,,,89.0,,1.0,,,,,14.0,,,6.2,,,1.0,,,,,,,,18.0,14.0,32.0,,,1,1.0,44.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025202,6,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0,,1.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,,,1.0,12.0,9.0,21.0,1.0,3.0,,1.0,,,,3.0,,2.0,7.0,8.0,,,0.22184,,,1.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,8.0,,,6.5,,,,,1.0,,,,1.0,,16.0,10.0,26.0,,,0,2.0,39.0,1.0,3.0,,1.0
2025-26,14025202,6,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025202,6,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,3.0,,1.0,7.0,12.0,19.0,1.0,1.0,,,1.0,,,,,,1.0,4.0,,,0.274117,,,,1.0,,,,,2.0,3.0,,,,,,,90.0,,1.0,,,,,14.0,,,7.6,,,,,3.0,1.0,8.0,,5.0,,12.0,15.0,27.0,,,0,2.0,50.0,1.0,,1.0,1.0
2025-26,14025202,6,4,Newcastle_United,Home,910046,220237.0,Sven Botman,sven-botman,D,False,,,2.0,6.0,29.0,35.0,3.0,6.0,,2.0,,,,,,,3.0,6.0,,,0.00198486,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,3.0,,,,,8.0,,,7.2,,,,,11.0,,,,6.0,,11.0,32.0,43.0,,,0,,64.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,,,2.0,8.0,2.0,10.0,1.0,,,2.0,,,,2.0,,,4.0,6.0,,,0.0175573,0.0524,0.046,,0.0,,,,,,1.0,,,,,,,67.0,1.0,,,,,,10.0,,,6.9,,,,,,2.0,1.0,,3.0,,12.0,3.0,15.0,,,1,3.0,31.0,3.0,2.0,1.0,2.0
2025-26,14025202,6,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,,,,4.0,,4.0,,,,,,,1.0,,,,1.0,1.0,,,0.0332819,0.0403,,,0.0,,,,,,,,,,,,,24.0,,,,,,,2.0,,,6.7,,,,,,1.0,1.0,,,,4.0,,4.0,,,1,,9.0,,1.0,,
2025-26,14025202,6,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,,6.0,3.0,9.0,5.0,,,1.0,,,,1.0,,4.0,10.0,,,,0.019671,0.289,0.8141,,0.0,1.0,,,,1.0,,,,,,,,67.0,1.0,,,,,,5.0,,,7.0,,,,,,,,,,,7.0,3.0,10.0,,,1,,18.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,980634,441191.0,Tino Livramento,tino-livramento,D,False,,,,6.0,6.0,12.0,,,,6.0,,,,,,,,2.0,,,0.0120405,,,,0.0,,,,,,,,,,,,,77.0,,,,,,,9.0,,,6.9,,,,,3.0,,1.0,,2.0,,9.0,8.0,17.0,,,0,,31.0,,2.0,,
2025-26,14025202,6,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,2.0,2.0,18.0,20.0,2.0,4.0,,4.0,,,1.0,,,,2.0,5.0,,,0.00062175,0.0664,0.0658,,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,3.0,,,6.7,,,,,8.0,,,,3.0,,4.0,19.0,23.0,,,2,1.0,39.0,,,,1.0
2025-26,14025202,6,4,Newcastle_United,Home,1122603,538207.0,William Osula,william-osula,F,True,,,,,1.0,1.0,,,,,,,,,,1.0,3.0,,,,8.56e-06,,,2.0,0.0,,,,,,,,,,,,,23.0,,,,,,,1.0,,,6.3,,,,,,,,,,,,1.0,1.0,,,0,,3.0,,,,
2025-26,14025202,6,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,4,Newcastle_United,Home,69256,77794.0,Kieran Trippier,kieran-trippier,D,False,2.0,,3.0,51.0,18.0,69.0,1.0,2.0,,3.0,,,,3.0,,2.0,10.0,5.0,,,0.128897,,,3.0,0.0,,,,,,3.0,,,,,,,90.0,,,,,,,21.0,,,7.2,,,,,3.0,1.0,5.0,,9.0,,60.0,23.0,83.0,,,0,3.0,112.0,,,,2.0
2025-26,14025229,7,4,Newcastle_United,Home,99090,78916.0,Dan Burn,dan-burn,D,False,,,1.0,12.0,10.0,22.0,2.0,,,4.0,,,,2.0,,,6.0,3.0,,,0.0106762,,,2.0,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,9.0,,,6.9,,,,,2.0,,,,4.0,,16.0,12.0,28.0,,,0,1.0,48.0,1.0,2.0,,1.0
2025-26,14025229,7,4,Newcastle_United,Home,101882,119471.0,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,4,Newcastle_United,Home,150396,111773.0,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,4,Newcastle_United,Home,153444,101148.0,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,4,Newcastle_United,Home,162653,98747.0,Nick Pope,nick-pope,G,False,,,1.0,,4.0,4.0,,,,8.0,,,,,,,,,,,2.244e-05,,,,0.0,,0.2541,,,,,,,,,,,90.0,,,,,,,10.0,,1.0,6.7,3.0,4.0,,,1.0,,,,10.0,,6.0,8.0,14.0,,,0,,28.0,,,,
2025-26,14025229,7,4,Newcastle_United,Home,372336,114243.0,Jacob Murphy,jacob-murphy,F,True,1.0,,,4.0,1.0,5.0,,,,1.0,2.0,,1.0,,,,,1.0,,,0.379662,0.2389,0.0351,,0.0,,,,,,2.0,,,,,,,20.0,1.0,,,,,,6.0,,,7.0,,,,,,1.0,1.0,,1.0,,9.0,1.0,10.0,,,2,,15.0,1.0,,1.0,
2025-26,14025229,7,4,Newcastle_United,Home,560128,180974.0,Joelinton,joelinton,M,False,,,,24.0,9.0,33.0,1.0,2.0,,2.0,,1.0,1.0,1.0,,,6.0,4.0,,,0.0203164,0.4942,0.9424,3.0,0.0,,,,,3.0,1.0,,,,,,,89.0,2.0,,,,,,5.0,,,6.7,,,1.0,,1.0,1.0,,,,,27.0,9.0,36.0,,,4,1.0,52.0,1.0,1.0,,
2025-26,14025229,7,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,,,,3.0,,3.0,,,,1.0,,1.0,,,,,,,,,0.00358399,0.5247,0.3703,,0.0,,,,,,,,,,,,,20.0,1.0,,,,,,1.0,,,6.4,,,,,,,,,,,3.0,,3.0,,,1,,5.0,1.0,,,
2025-26,14025229,7,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,,,5.0,32.0,12.0,44.0,2.0,1.0,,4.0,,,1.0,1.0,,1.0,6.0,10.0,,,0.122952,0.0707,0.6052,3.0,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,1.0,14.0,,,9.4,,,,,,1.0,1.0,,8.0,,41.0,13.0,54.0,,,2,3.0,70.0,2.0,5.0,1.0,3.0
2025-26,14025229,7,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025229,7,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,1.0,,,35.0,26.0,61.0,1.0,,,6.0,,,,2.0,,,4.0,5.0,,,0.0711486,0.0501,0.059,1.0,0.0,,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,16.0,,,7.1,,,1.0,,1.0,1.0,7.0,,3.0,,42.0,27.0,69.0,,,2,3.0,90.0,2.0,1.0,1.0,2.0
2025-26,14025229,7,4,Newcastle_United,Home,910046,220237.0,Sven Botman,sven-botman,D,False,,,2.0,16.0,30.0,46.0,1.0,1.0,,7.0,1.0,,,,,,3.0,2.0,,,0.234584,0.0813,0.0889,2.0,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,8.0,,,7.4,,,,,6.0,,,,5.0,,20.0,33.0,53.0,,,1,1.0,64.0,1.0,,,
2025-26,14025229,7,4,Newcastle_United,Home,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,,,,12.0,5.0,17.0,,,,2.0,,,1.0,1.0,,,2.0,3.0,,,0.0208976,0.1309,,,0.0,,,,,,,,,,,,,70.0,,,,,,,13.0,,,6.5,,,,,,2.0,3.0,,,,17.0,5.0,22.0,,,1,1.0,38.0,4.0,1.0,1.0,1.0
2025-26,14025229,7,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,False,1.0,,,20.0,2.0,22.0,1.0,1.0,,2.0,,,,2.0,,2.0,9.0,3.0,,,0.0348773,,,,0.0,,,,,,2.0,,,,,,,70.0,,,,,,,25.0,,,6.1,,,,,,5.0,9.0,,,,24.0,3.0,27.0,,,0,,56.0,5.0,1.0,1.0,
2025-26,14025229,7,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,1.0,11.0,6.0,17.0,2.0,,,4.0,,2.0,1.0,1.0,,1.0,5.0,4.0,,,0.0808371,1.3724,0.9912,1.0,0.0,1.0,,,1.0,,1.0,,,,,,,89.0,1.0,,,,,,6.0,,,7.3,,,1.0,,,,,,1.0,,11.0,6.0,17.0,,,3,2.0,31.0,5.0,2.0,,1.0
2025-26,14025229,7,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,,19.0,23.0,42.0,2.0,5.0,,7.0,1.0,1.0,,,,,3.0,7.0,,,0.00793489,0.4891,0.7511,1.0,0.0,,,,,3.0,1.0,,,,,,,90.0,1.0,,,,,,4.0,,,7.3,,,1.0,,2.0,,,,1.0,,23.0,23.0,46.0,,,2,1.0,56.0,,1.0,,1.0
2025-26,14025229,7,4,Newcastle_United,Home,1122603,538207.0,William Osula,william-osula,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00038508,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0,,1.0,,,,
2025-26,14025229,7,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,True,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.89e-06,,,,0.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0,,2.0,,,,
2025-26,14025233,8,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,False,2.0,,2.0,24.0,25.0,49.0,1.0,1.0,,1.0,,,,2.0,,,4.0,4.0,,,0.117087,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,11.0,,,6.6,,,,,2.0,1.0,4.0,,4.0,,29.0,28.0,57.0,,,0,2.0,76.0,,,1.0,2.0
2025-26,14025233,8,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,False,,,,15.0,22.0,37.0,4.0,1.0,,5.0,,,,2.0,,2.0,10.0,4.0,,,0.0513849,,,2.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,2.0,,,,,18.0,,,6.2,,,,,2.0,,2.0,,2.0,,19.0,28.0,47.0,,,0,3.0,79.0,,,,1.0
2025-26,14025233,8,4,Newcastle_United,Away,101882,119471.0,Fabian Schär,fabian-schar,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025233,8,4,Newcastle_United,Away,150396,111773.0,Emil Krafth,emil-krafth,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
