season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436496,12,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,1.0,32.0,22.0,53.0,2.0,1.0,4.0,1.0,,,,,2.0,7.0,4.0,,,0.134076,,,3.0,0.0,,,,,1.0,4.0,,84.0,,1.0,,,,,,,9.0,,7.4,,,,2.0,1.0,1.0,,1.0,,37.0,23.0,59.0,0,1.0,74.0,1.0,1.0,1.0,1.0
2024-25,12436496,12,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,False,,,,7.0,2.0,9.0,,,2.0,,,1.0,,,,2.0,3.0,,,0.0391587,0.1857,,,0.0,,,,,,,,45.0,,,,,,,,,8.0,,6.7,,,1.0,1.0,3.0,,,,,9.0,2.0,11.0,2,2.0,27.0,4.0,,1.0,1.0
2024-25,12436496,12,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,True,,,1.0,7.0,9.0,16.0,,,2.0,,,,1.0,,2.0,3.0,1.0,,,0.00991587,,,,0.0,,,,,,,,33.0,,,,,,,,,5.0,,6.6,,,,1.0,,,,1.0,,9.0,9.0,18.0,0,,23.0,1.0,1.0,,
2024-25,12436496,12,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,17.0,1.0,17.0,,,2.0,,1.0,1.0,2.0,,1.0,4.0,1.0,,,0.122863,0.4298,0.2038,1.0,0.0,,,,,,1.0,,68.0,1.0,,,,,,,,11.0,,6.5,,,1.0,,,2.0,,1.0,,24.0,3.0,25.0,3,,36.0,1.0,1.0,,
2024-25,12436496,12,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,False,4.0,,2.0,33.0,11.0,40.0,,1.0,7.0,,,,,,3.0,5.0,5.0,,,0.156428,,,,0.0,,,,,,2.0,,90.0,,,,,,,,,14.0,,6.9,,,,3.0,3.0,6.0,,4.0,,39.0,12.0,45.0,0,3.0,76.0,,,1.0,2.0
2024-25,12436496,12,4,Newcastle_United,Home,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436496,12,4,Newcastle_United,Home,1136730,487838,Lewis Hall,lewis-hall,D,False,2.0,,,30.0,32.0,60.0,3.0,1.0,7.0,,,1.0,2.0,,1.0,7.0,8.0,,,0.225665,0.0828,,,0.0,,,,,,2.0,,90.0,,,,,,,,,17.0,,7.1,,,2.0,2.0,1.0,6.0,,3.0,,39.0,34.0,67.0,3,6.0,95.0,3.0,1.0,,4.0
2024-25,12436502,13,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436502,13,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436502,13,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,3.0,41.0,44.0,4.0,3.0,2.0,,,,,1.0,,5.0,6.0,,,0.00160598,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,,3.0,,7.6,,,,6.0,,,,1.0,1.0,4.0,43.0,47.0,0,3.0,59.0,,,,3.0
2024-25,12436502,13,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,7.0,11.0,42.0,53.0,3.0,,3.0,,,,,,,4.0,1.0,,,0.00562786,,,2.0,0.0,,,,,2.0,,1.0,90.0,,3.0,,,,,,,11.0,,7.3,,,,5.0,,,,13.0,,21.0,43.0,64.0,0,1.0,75.0,,,,1.0
2024-25,12436502,13,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,1.0,1.0,2.0,,,1.0,,,,,,3.0,3.0,,,,0.00133877,,,,0.0,,,,,,,,15.0,,,,,,,,,5.0,,6.2,,,,,,,,,,2.0,1.0,3.0,0,,9.0,1.0,,,
2024-25,12436502,13,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,3.0,3.0,12.0,15.0,,1.0,7.0,,,,,,,,1.0,,,0.00020353,,,,0.0,,-0.0747,3.0,,,,,90.0,,,,,,,,,7.0,,7.1,2.0,2.0,,1.0,,,1.0,10.0,,8.0,14.0,22.0,0,,35.0,,,,
2024-25,12436502,13,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436502,13,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436502,13,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,16.0,7.0,23.0,2.0,6.0,4.0,,,1.0,,,2.0,12.0,6.0,,,0.0134459,0.0371,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,,,21.0,,6.3,,,,5.0,6.0,3.0,,2.0,,28.0,7.0,32.0,1,,57.0,1.0,,,
2024-25,12436502,13,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,,3.0,,3.0,1.0,,,,,,,,,1.0,,,,0.0004374,,,,0.0,,,,,,,,22.0,,,,,,,,,1.0,,6.5,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2024-25,12436502,13,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,2.0,12.0,1.0,13.0,1.0,,2.0,,,,1.0,,1.0,7.0,3.0,,,0.0182138,,,2.0,0.0,,,,,,,,68.0,,,,,,,,,9.0,,6.5,,,,,3.0,2.0,,2.0,1.0,16.0,2.0,16.0,0,1.0,26.0,1.0,1.0,1.0,
2024-25,12436502,13,4,Newcastle_United,Away,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436502,13,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,4.0,1.0,5.0,1.0,,1.0,,,,,,,1.0,,,,0.0029218,,,,0.0,,,,,,,,15.0,,,,,,,,,,,6.4,,,,,,,,,,4.0,1.0,5.0,0,,5.0,,,,
2024-25,12436502,13,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,2.0,16.0,12.0,28.0,2.0,1.0,9.0,,,,1.0,,1.0,9.0,8.0,,,0.0228416,,,2.0,0.0,,,,,,,,90.0,,,,,,,,,19.0,,6.6,,,,,5.0,1.0,,4.0,,27.0,14.0,40.0,0,,56.0,1.0,5.0,2.0,
2024-25,12436502,13,4,Newcastle_United,Away,888550,200089,Joe Willock,joe-willock,M,False,,,,9.0,7.0,16.0,1.0,1.0,1.0,,,,2.0,,1.0,6.0,3.0,,,0.00785188,,,1.0,0.0,,,,,,,,75.0,,,,,,,,,9.0,,6.5,,,,,1.0,1.0,,,,12.0,8.0,19.0,0,1.0,32.0,3.0,1.0,,1.0
2024-25,12436502,13,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,1.0,16.0,18.0,34.0,1.0,1.0,3.0,,,,,,,1.0,6.0,,,0.0945141,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,,13.0,,7.4,,,,3.0,1.0,3.0,,2.0,,25.0,21.0,43.0,0,3.0,58.0,1.0,1.0,1.0,2.0
2024-25,12436502,13,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,12.0,7.0,18.0,,1.0,6.0,,,,1.0,,1.0,4.0,5.0,,,0.0194996,,,,0.0,,,,,1.0,1.0,,75.0,,,,,,,,,13.0,,7.0,,,,,2.0,3.0,,,,20.0,7.0,24.0,0,2.0,40.0,1.0,2.0,,1.0
2024-25,12436502,13,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,4.0,15.0,19.0,34.0,1.0,,5.0,,,,2.0,,3.0,6.0,5.0,,,0.016775,,,,0.0,,,,,2.0,,,90.0,,,,,,,,,13.0,,7.0,,,,5.0,2.0,1.0,,4.0,,21.0,21.0,41.0,0,1.0,74.0,,2.0,2.0,1.0
2024-25,12436502,13,4,Newcastle_United,Away,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436502,13,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,False,1.0,,8.0,27.0,24.0,50.0,1.0,2.0,5.0,,,,2.0,,2.0,7.0,2.0,,1.0,0.0429032,,,,0.0,,,,,,,,90.0,,,,,,,,,22.0,,6.2,,,,,2.0,8.0,,10.0,,41.0,26.0,59.0,0,,82.0,1.0,,,
2024-25,12436978,14,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436978,14,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,5.0,23.0,28.0,2.0,1.0,3.0,,,,1.0,,,3.0,2.0,,,0.00585242,,,,0.0,,,,,,,,90.0,,2.0,,,,,,,6.0,,6.5,,,,4.0,,,,3.0,,9.0,25.0,34.0,0,1.0,42.0,,,,1.0
2024-25,12436978,14,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,14.0,26.0,40.0,,1.0,3.0,,,,,,,,4.0,,,0.00710542,0.2967,0.857,,0.0,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,,,13.0,,7.2,,,,1.0,1.0,,,12.0,1.0,25.0,28.0,53.0,1,1.0,60.0,,1.0,1.0,1.0
2024-25,12436978,14,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,0.0,,,,,,,,9.0,,,,,,,,,,,6.6,,,,,,,,,,,,,0,,1.0,,1.0,,
2024-25,12436978,14,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,3.0,2.0,5.0,7.0,,,13.0,,,,,,,,,,,0.00038856,,,,0.0,,0.4442,3.0,,,,,90.0,,,,,,,,,7.0,,6.6,1.0,2.0,,1.0,,,1.0,9.0,,8.0,5.0,13.0,0,,31.0,,,,
2024-25,12436978,14,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436978,14,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436978,14,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,1.0,,,5.0,3.0,7.0,1.0,1.0,4.0,,1.0,,,,2.0,4.0,1.0,,,0.0990915,0.4499,,,0.0,,,,1.0,1.0,1.0,,74.0,,,,,,,,,12.0,,6.4,,,3.0,,1.0,3.0,,,,8.0,6.0,11.0,3,,29.0,2.0,,,
2024-25,12436978,14,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,1.0,17.0,14.0,31.0,1.0,4.0,10.0,,,2.0,,,1.0,4.0,8.0,,,0.120976,0.1437,,2.0,0.0,,,,,1.0,,,88.0,,,,,,,,,6.0,,7.0,,,1.0,,1.0,,,1.0,,20.0,15.0,35.0,3,1.0,48.0,1.0,2.0,1.0,
2024-25,12436978,14,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,1.0,13.0,6.0,19.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,10.0,6.0,,1.0,0.356357,0.1203,0.2628,3.0,1.0,1.0,,,,,5.0,,90.0,1.0,,,,,,,,17.0,,8.3,,,1.0,,9.0,2.0,,1.0,2.0,21.0,6.0,25.0,2,,48.0,3.0,,5.0,
2024-25,12436978,14,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,3.0,2.0,5.0,,,1.0,,,,,,1.0,1.0,1.0,,,0.00241158,,,,0.0,,,,,,,,16.0,,,,,,,,,2.0,,6.4,,,,,,,,,,4.0,2.0,6.0,0,,9.0,,1.0,,
2024-25,12436978,14,4,Newcastle_United,Home,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436978,14,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,2.9e-07,,,,0.0,,,,,,,,9.0,,,,,,,,,1.0,,6.4,,,,,,,,1.0,,,2.0,2.0,0,1.0,3.0,,,,
2024-25,12436978,14,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,1.0,11.0,12.0,22.0,,,1.0,1.0,,,1.0,,3.0,7.0,7.0,,,0.0304468,0.1877,0.4914,1.0,2.0,,,,,,2.0,,90.0,1.0,,,,,,,,10.0,,7.6,,,,,2.0,1.0,,1.0,,14.0,13.0,26.0,1,4.0,44.0,1.0,3.0,,3.0
2024-25,12436978,14,4,Newcastle_United,Home,888550,200089,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,8.0,,,,,,,,,1.0,,6.6,,,,,,,,,,,,,0,1.0,3.0,1.0,,,1.0
2024-25,12436978,14,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,,10.0,23.0,33.0,1.0,,4.0,,,,,,1.0,5.0,4.0,,,0.00778953,0.0855,0.3662,3.0,0.0,,,,,1.0,,,87.0,1.0,1.0,,,,,,,10.0,,6.7,,,,1.0,1.0,2.0,,2.0,,17.0,25.0,40.0,1,1.0,54.0,,2.0,1.0,1.0
2024-25,12436978,14,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,1.0,11.0,8.0,19.0,,,4.0,1.0,1.0,2.0,1.0,,1.0,4.0,9.0,,,0.136152,0.7753,0.5534,,0.0,1.0,,,,,3.0,,87.0,2.0,,,,,,,,17.0,,8.1,,,1.0,,5.0,4.0,,2.0,,21.0,9.0,26.0,5,1.0,55.0,1.0,5.0,3.0,
2024-25,12436978,14,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,False,,,,14.0,20.0,34.0,2.0,,4.0,,,,1.0,,3.0,6.0,3.0,,,0.00355515,,,,0.0,,,,,,,,90.0,,1.0,,,,,,,11.0,,6.3,,,,5.0,1.0,1.0,,,1.0,19.0,21.0,39.0,0,2.0,59.0,,,1.0,2.0
2024-25,12436978,14,4,Newcastle_United,Home,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436978,14,4,Newcastle_United,Home,1136730,487838,Lewis Hall,lewis-hall,D,False,,,3.0,17.0,14.0,31.0,,1.0,4.0,,,,1.0,,1.0,2.0,4.0,,,0.0487605,0.0341,,,0.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,,15.0,,7.1,,,1.0,3.0,,3.0,,4.0,,25.0,18.0,40.0,1,1.0,67.0,,2.0,,1.0
2024-25,12436450,15,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436450,15,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,4.0,8.0,12.0,1.0,,3.0,,,,,,,1.0,,,,0.00286748,,,,0.0,,,,,,,,12.0,,,,,,,,,6.0,,6.2,,,,,,3.0,,3.0,,9.0,9.0,15.0,0,,20.0,,,,
2024-25,12436450,15,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,9.0,33.0,42.0,,,2.0,,,,2.0,1.0,,3.0,2.0,,,0.0038651,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,,,2.0,,6.6,,,,5.0,,,,1.0,,9.0,35.0,44.0,0,2.0,54.0,,,,1.0
2024-25,12436450,15,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,3.0,13.0,40.0,53.0,3.0,2.0,7.0,,,,1.0,,,4.0,2.0,,,0.00549133,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,,,8.0,,6.2,,,,3.0,,,,9.0,,19.0,42.0,61.0,0,,68.0,,,,
2024-25,12436450,15,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,1.0,1.0,2.0,,,,,,,,,1.0,2.0,,,,0.00073795,,,,0.0,,,,,,,,17.0,,,,,,,,,3.0,,6.3,,,,,1.0,,,,,1.0,1.0,2.0,0,,7.0,,,,
2024-25,12436450,15,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,2.0,1.0,1.0,14.0,15.0,,1.0,10.0,,,,,,1.0,1.0,1.0,,1.0,0.00014086,,,,0.0,,-1.6509,2.0,,,,,90.0,,,,,,,,,6.0,2.0,6.5,2.0,4.0,,4.0,,,2.0,6.0,,5.0,15.0,20.0,0,,42.0,,,,
2024-25,12436450,15,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,6.0,1.0,7.0,,,,,,,1.0,,1.0,2.0,3.0,,,0.00805611,0.1096,,,0.0,,,,,,,,17.0,,,,,,,,,3.0,,6.6,,,1.0,,,,,,1.0,8.0,1.0,9.0,1,1.0,15.0,,2.0,,
2024-25,12436450,15,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436450,15,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,1.0,,1.0,23.0,7.0,29.0,,,,1.0,1.0,,,,2.0,4.0,4.0,,,0.332506,0.311,,,2.0,,,,,,3.0,,60.0,,,,,,,,,12.0,,7.6,,,2.0,1.0,4.0,5.0,,1.0,,29.0,8.0,32.0,2,1.0,53.0,1.0,1.0,2.0,
2024-25,12436450,15,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,13.0,9.0,22.0,2.0,1.0,6.0,,,,,,3.0,8.0,4.0,,,0.00998363,,,3.0,0.0,,,,,1.0,1.0,,60.0,,,,,,,,,6.0,,6.4,,,,1.0,2.0,,,1.0,1.0,13.0,11.0,24.0,0,1.0,36.0,,1.0,1.0,
2024-25,12436450,15,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,1.0,18.0,9.0,27.0,,,5.0,1.0,,1.0,,,2.0,3.0,4.0,,,0.533582,0.4883,0.6703,1.0,0.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,,15.0,,7.9,,,1.0,,3.0,2.0,,3.0,,27.0,10.0,35.0,3,1.0,53.0,2.0,1.0,2.0,1.0
2024-25,12436450,15,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,1.0,,,12.0,5.0,16.0,1.0,1.0,3.0,1.0,,,,,1.0,5.0,4.0,1.0,,0.302218,0.1691,0.4737,,0.0,1.0,,,,,1.0,,73.0,1.0,,,,,,,,10.0,,7.1,,,2.0,,6.0,1.0,,,,16.0,7.0,22.0,3,,36.0,,,3.0,
2024-25,12436450,15,4,Newcastle_United,Away,865167,235530,Lloyd Kelly,lloyd-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436450,15,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,1.0,20.0,13.0,33.0,,,,,,1.0,,,,2.0,1.0,,,0.0180867,0.0651,,2.0,0.0,,,,1.0,,1.0,,73.0,,,,,,,,,3.0,,6.7,,,1.0,,,1.0,,2.0,,22.0,13.0,34.0,2,1.0,41.0,1.0,,,
2024-25,12436450,15,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,,21.0,23.0,44.0,1.0,,5.0,,,,1.0,,1.0,5.0,6.0,,,0.0437937,0.1036,,,0.0,,,,,,1.0,,90.0,,,,,,,,,18.0,,6.7,,,2.0,,5.0,1.0,,5.0,,30.0,26.0,55.0,2,1.0,76.0,3.0,2.0,3.0,1.0
2024-25,12436450,15,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,True,,,,11.0,4.0,15.0,,1.0,1.0,,1.0,,,,,,2.0,,,0.00995534,0.1681,,,0.0,,,,,,,,30.0,,,,,,,,,5.0,,6.5,,,1.0,,,,,,,12.0,5.0,17.0,1,,24.0,3.0,1.0,,
2024-25,12436450,15,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,1.0,,,7.0,,6.0,,,2.0,,,,1.0,,,1.0,2.0,,,0.0488723,0.064,0.1382,,0.0,,,,,,1.0,,30.0,1.0,,,,,,,,6.0,,7.0,,,1.0,,2.0,4.0,,,,12.0,1.0,9.0,2,,18.0,,,2.0,
2024-25,12436450,15,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,False,,,,28.0,34.0,62.0,1.0,2.0,8.0,,,,1.0,,,4.0,3.0,,,0.0558968,,,,0.0,,,,,,1.0,,90.0,,,,,,,,,9.0,,6.1,,,,3.0,2.0,,,,,30.0,35.0,65.0,0,,84.0,1.0,1.0,,
2024-25,12436450,15,4,Newcastle_United,Away,1122603,538207,William Osula,william-osula,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436450,15,4,Newcastle_United,Away,1136730,487838,Lewis Hall,lewis-hall,D,False,1.0,,1.0,21.0,23.0,43.0,2.0,1.0,1.0,,,,2.0,,,4.0,7.0,,,0.0339975,,,,0.0,,,,,1.0,1.0,,83.0,,,,,,,,,18.0,,6.9,,,,8.0,1.0,7.0,,4.0,,30.0,28.0,51.0,0,4.0,86.0,2.0,1.0,1.0,2.0
2024-25,12436460,16,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,False,,,1.0,,26.0,26.0,,,5.0,,,,,,,,,,,9.85e-05,,,,0.0,,0.0867,2.0,,,,,90.0,,,,,,,,,2.0,,7.2,1.0,1.0,,,,,,3.0,,2.0,26.0,28.0,0,,33.0,,,,
2024-25,12436460,16,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,True,,,,29.0,27.0,56.0,,,,,,,1.0,,1.0,3.0,1.0,,,0.0218184,,,,0.0,,,,,,,,26.0,,,,,,,,,5.0,,6.6,,,,,1.0,,,1.0,,32.0,27.0,59.0,0,1.0,67.0,,,,1.0
2024-25,12436460,16,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,15.0,54.0,69.0,1.0,5.0,6.0,,,1.0,,,1.0,2.0,5.0,,,0.00651373,0.1329,,,0.0,,,,,,,,90.0,,,,,,,,,5.0,,7.1,,,1.0,4.0,,,,3.0,,18.0,55.0,73.0,2,,81.0,,,,
2024-25,12436460,16,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,14.0,49.0,63.0,2.0,1.0,2.0,,,,1.0,,,3.0,2.0,,,0.0064702,,,,0.0,,,,,1.0,,,90.0,,,,,,,,,14.0,,6.9,,,,1.0,1.0,,,10.0,,23.0,54.0,77.0,0,,83.0,,,1.0,
2024-25,12436460,16,4,Newcastle_United,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436460,16,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436460,16,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436460,16,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,False,1.0,,1.0,10.0,4.0,13.0,1.0,,2.0,,1.0,,,,2.0,5.0,,,,0.0997773,0.5947,0.7227,2.0,0.0,2.0,,,,,2.0,,64.0,2.0,,,,,,,,10.0,,8.3,,,2.0,2.0,,2.0,,1.0,,14.0,6.0,18.0,4,,36.0,,,,
2024-25,12436460,16,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,1.0,21.0,18.0,39.0,,1.0,3.0,1.0,,1.0,1.0,,,3.0,2.0,,,0.212631,0.1855,0.2601,1.0,0.0,,,,,,2.0,,90.0,2.0,,,,,,,,4.0,,7.6,,,,2.0,1.0,,,1.0,,22.0,20.0,42.0,3,1.0,53.0,,,,
2024-25,12436460,16,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,1.0,13.0,2.0,15.0,1.0,,2.0,2.0,1.0,,1.0,,2.0,6.0,7.0,,,0.224946,1.4199,1.6989,,1.0,1.0,,,,,4.0,,73.0,3.0,,,,,,,,10.0,,9.0,,,1.0,,8.0,,,2.0,,19.0,2.0,21.0,4,,38.0,,1.0,6.0,
2024-25,12436460,16,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,1.0,,,11.0,10.0,20.0,1.0,,1.0,,,1.0,1.0,,,2.0,2.0,,,0.225891,0.1503,0.1012,,0.0,,,,,,1.0,,26.0,2.0,,,,,,,,6.0,,7.3,,,1.0,,1.0,3.0,,,,16.0,11.0,24.0,4,,34.0,,1.0,1.0,
