season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436622,33,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,True,,,,10.0,3.0,13.0,,1.0,,,,,,,,1.0,3.0,4.0,,,0.0255566,,,,0.0,,,,,,1.0,,31.0,,,,,,,,9.0,,,6.5,,,,,,,3.0,2.0,,1.0,,15.0,3.0,16.0,,,0,2.0,29.0,1.0,,1.0,1.0
2024-25,12436622,33,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,5.0,33.0,35.0,68.0,2.0,4.0,,6.0,,,,,,,4.0,10.0,,,0.0382522,,,2.0,0.0,,,,,,1.0,,90.0,,,,,,,,6.0,,,7.7,,,,,,2.0,,,,5.0,,36.0,38.0,74.0,,,0,5.0,86.0,,1.0,,4.0
2024-25,12436622,33,1,Manchester_United,Home,1142182,547676,Tyler Fredricson,tyler-fredricson,D,False,,,3.0,26.0,38.0,64.0,2.0,5.0,,6.0,,,,1.0,,,3.0,12.0,,,0.0179861,,,,0.0,,,,,1.0,,,90.0,,,,,,,,5.0,,,7.6,,,,,,4.0,1.0,,,3.0,,30.0,39.0,69.0,,,0,4.0,82.0,,2.0,1.0,2.0
2024-25,12436622,33,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,True,,,,5.0,7.0,12.0,,3.0,,2.0,,,,,,,,3.0,,,0.00527862,,,,0.0,,,,,,,,11.0,,,,,,,,2.0,,,6.8,,,,,,1.0,,,,,,6.0,8.0,14.0,,,0,,15.0,,,,
2024-25,12436535,34,1,Manchester_United,Away,30144,37642,Jonny Evans,jonny-evans,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436535,34,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,4.0,11.0,15.0,,,,1.0,,,,,,,,,,,0.00135099,,,,0.0,,,,,,,,24.0,,,,,,,,,,,6.6,,,,,,1.0,,,,,,4.0,11.0,15.0,,,0,,16.0,,,,
2024-25,12436535,34,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,5.0,19.0,24.0,,,,,,,,,,,1.0,2.0,,,0.00599377,0.0487,0.2194,1.0,0.0,,,,,1.0,,,66.0,1.0,,,,,,,5.0,,,6.8,,,,,,1.0,,,,6.0,,9.0,20.0,29.0,,,1,,35.0,,2.0,,
2024-25,12436535,34,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,3.0,35.0,20.0,55.0,,3.0,,3.0,,,,,,,2.0,4.0,,,0.586765,0.0345,,1.0,0.0,,,,,1.0,4.0,,90.0,,1.0,,,,,,17.0,,,7.6,,,1.0,,,3.0,1.0,8.0,,5.0,,47.0,24.0,63.0,,,1,1.0,83.0,,,,
2024-25,12436535,34,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,,13.0,4.0,17.0,1.0,1.0,,4.0,,,1.0,,,,2.0,6.0,,,0.0193182,0.0656,,,0.0,,,,,1.0,1.0,,75.0,,,,,,,,4.0,,,7.1,,,,,,3.0,3.0,,,,,15.0,5.0,20.0,,,1,2.0,39.0,,1.0,2.0,1.0
2024-25,12436535,34,1,Manchester_United,Away,1142182,547676,Tyler Fredricson,tyler-fredricson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436535,34,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,False,,,,12.0,21.0,33.0,2.0,2.0,,7.0,,,,,,,3.0,5.0,,,0.0224754,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,5.0,,,6.8,,,,,,3.0,,,,2.0,,13.0,24.0,37.0,,,0,2.0,51.0,1.0,1.0,,
2024-25,12436560,35,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,4.0,5.0,9.0,,,,1.0,,,,,,,,,,,0.00318677,,,,0.0,,,,,,,,14.0,,,,,,,,2.0,,,6.5,,,,,,1.0,,,,1.0,,5.0,6.0,11.0,,,0,,12.0,,,,
2024-25,12436560,35,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,True,,,,5.0,16.0,21.0,1.0,1.0,,4.0,,,,1.0,,,2.0,2.0,,,0.00654914,,,,0.0,,,,,,,,55.0,,,,,,,,8.0,,,6.2,,,,,,1.0,,1.0,,2.0,,9.0,19.0,27.0,,,0,,31.0,1.0,1.0,,
2024-25,12436560,35,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,1.0,2.0,17.0,19.0,2.0,,,,,,,,,,2.0,1.0,,,0.00052543,,,,0.0,,,,,,,,45.0,,,1.0,,,,,6.0,,,6.0,,,,,,2.0,,,,3.0,,3.0,21.0,24.0,,,0,1.0,30.0,1.0,,,1.0
2024-25,12436560,35,1,Manchester_United,Away,803031,209365,Matthijs de Ligt,matthijs-de-ligt,D,False,,,,1.0,15.0,16.0,,1.0,,2.0,,,,,,,,1.0,,,0.00039561,,,,0.0,,,,,,,,35.0,,,,,,,,4.0,,,6.2,,,,,,4.0,,,,3.0,,4.0,16.0,20.0,,,0,,24.0,,,,
2024-25,12436560,35,1,Manchester_United,Away,1142182,547676,Tyler Fredricson,tyler-fredricson,D,False,,,1.0,16.0,30.0,46.0,3.0,2.0,,6.0,,,,,,,3.0,3.0,,,0.00462206,,,,0.0,,,,,,,,76.0,,,,,,,,9.0,,,6.2,,,,,,7.0,,,,5.0,,17.0,36.0,53.0,,,0,1.0,67.0,2.0,,,1.0
2024-25,12436560,35,1,Manchester_United,Away,1153315,550864,Leny Yoro,leny-yoro,D,True,,,,12.0,13.0,25.0,,,,4.0,,,,,,2.0,2.0,2.0,,,0.0158621,,,,0.0,,,,,1.0,1.0,,45.0,,,,,,,,5.0,,,6.5,,,,,,3.0,1.0,,,,,14.0,14.0,28.0,,,0,1.0,36.0,,,1.0,1.0
2024-25,12436569,36,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,1.0,10.0,9.0,19.0,,2.0,,4.0,,,,,,1.0,1.0,3.0,,1.0,0.00797269,,,,0.0,,,,,,,,38.0,,1.0,,,,,,4.0,,,6.5,,,,,,,,,,2.0,,10.0,12.0,22.0,,,0,1.0,25.0,,,,1.0
2024-25,12436569,36,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,True,,,,10.0,13.0,23.0,1.0,3.0,,2.0,1.0,1.0,,1.0,,,2.0,6.0,,,0.005351,0.3649,0.1107,,0.0,,,,,2.0,1.0,,38.0,1.0,,,,,,,4.0,,,7.2,,,2.0,,,1.0,,,,1.0,,12.0,14.0,26.0,,,3,1.0,38.0,1.0,2.0,,1.0
2024-25,12436569,36,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,3.0,13.0,19.0,32.0,,,,,,,,,,,1.0,,,,0.00743499,,,1.0,0.0,,,,,,,,52.0,,,,,,,,2.0,,,6.6,,,,,,1.0,,1.0,,4.0,,14.0,20.0,33.0,,,0,,38.0,,,,
2024-25,12436569,36,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,1.0,,3.0,32.0,33.0,64.0,,1.0,,3.0,,,,,,,,9.0,,,0.0286005,,,,0.0,,,,,,,,90.0,,,,,,,,6.0,,,7.2,,,,,,3.0,,2.0,,5.0,,35.0,35.0,68.0,,,0,7.0,87.0,1.0,1.0,,3.0
2024-25,12436569,36,1,Manchester_United,Home,1142182,547676,Tyler Fredricson,tyler-fredricson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436569,36,1,Manchester_United,Home,1153315,550864,Leny Yoro,leny-yoro,D,False,,,,8.0,33.0,41.0,1.0,,,1.0,,,,,,,1.0,3.0,,,0.00476785,,,,0.0,,,,,,,,52.0,,,,,,,,1.0,,,6.5,,,,,,,,,,,,9.0,33.0,42.0,,,0,3.0,47.0,,,,
2024-25,12436582,37,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,7.0,11.0,62.0,73.0,1.0,2.0,,7.0,,,,,,,2.0,3.0,,,0.00258311,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,,3.0,,,6.9,,,,,,2.0,,,,8.0,,13.0,63.0,76.0,,,0,1.0,82.0,,,,
2024-25,12436582,37,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,2.0,10.0,42.0,52.0,1.0,2.0,,8.0,,,,,,,1.0,3.0,,,0.00309033,,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,,17.0,,,6.6,,,,,,2.0,,,,8.0,1.0,19.0,49.0,68.0,,,0,1.0,74.0,1.0,,,
2024-25,12436582,37,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,4.0,6.0,33.0,39.0,,,,,,,,,,,,1.0,,,0.00203467,,,,0.0,,,,,,,,81.0,,,,,,,,4.0,,,6.6,,,,,,,,1.0,,5.0,,9.0,34.0,42.0,,,0,,48.0,,1.0,,
2024-25,12436582,37,1,Manchester_United,Away,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,3.0,12.0,20.0,32.0,2.0,2.0,,4.0,,,,1.0,,1.0,6.0,7.0,,,0.00848462,,,1.0,0.0,,,,,,,,90.0,,1.0,,,,,,12.0,,,6.8,,,,,,3.0,1.0,,,5.0,1.0,17.0,24.0,41.0,,,0,3.0,67.0,1.0,2.0,,2.0
2024-25,12436582,37,1,Manchester_United,Away,1142182,547676,Tyler Fredricson,tyler-fredricson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436582,37,1,Manchester_United,Away,1445799,606745,Ayden Heaven,heaven-ayden,D,True,,,,,6.0,6.0,,,,,,,,,,,3.0,,,,2.005e-05,,,2.0,0.0,,,,,,,,9.0,,,,,,,,3.0,,,6.2,,,,,,,1.0,,,,,1.0,7.0,8.0,,,0,,10.0,,,,
2024-25,12436540,38,1,Manchester_United,Home,30144,37642,Jonny Evans,jonny-evans,D,True,,,2.0,7.0,11.0,18.0,,1.0,,1.0,,,,1.0,,,1.0,2.0,,,0.00284927,0.0222,0.275,,0.0,,,,,1.0,,,24.0,1.0,1.0,,,,,,3.0,,,7.2,,,,,,2.0,,,,3.0,,9.0,12.0,21.0,,,1,1.0,27.0,,,,1.0
2024-25,12436540,38,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,33.0,28.0,61.0,1.0,3.0,,6.0,,,,,,,1.0,3.0,,,0.0179299,,,,0.0,,,,,1.0,,,90.0,,,,,,,,3.0,,,7.2,,,,,,1.0,,,,3.0,,36.0,28.0,64.0,,,0,,71.0,,,,
2024-25,12436540,38,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,3.0,25.0,32.0,57.0,1.0,7.0,,1.0,,,,,,,2.0,9.0,,,0.0437514,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,8.0,,,7.3,,,,,,3.0,,1.0,,4.0,,30.0,34.0,63.0,,,0,2.0,72.0,1.0,,,1.0
2024-25,12436540,38,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,True,,,,3.0,7.0,10.0,,,,3.0,,,,,,,,1.0,,,0.00091361,0.0439,,,0.0,,,,1.0,,,,25.0,,,,,,,,4.0,,,6.8,,,2.0,,,,,1.0,,,,5.0,7.0,11.0,,,2,1.0,19.0,1.0,,,1.0
2024-25,12436540,38,1,Manchester_United,Home,847030,230001,Noussair Mazraoui,noussair-mazraoui,D,False,,,1.0,8.0,,8.0,,,,1.0,,,,,,,,3.0,,,0.13131,,,,0.0,,,,,,2.0,,20.0,,,,,,,,2.0,,,7.3,,,,,,1.0,,1.0,,1.0,,10.0,,9.0,,,0,3.0,16.0,,,,3.0
2024-25,12436540,38,1,Manchester_United,Home,1142182,547676,Tyler Fredricson,tyler-fredricson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436540,38,1,Manchester_United,Home,1445799,606745,Ayden Heaven,heaven-ayden,D,False,,,1.0,21.0,23.0,44.0,1.0,1.0,,7.0,,,1.0,,,,2.0,3.0,,,0.00913266,0.1349,,,0.0,,,,,3.0,1.0,,66.0,,,,,,,,7.0,,,7.1,,,1.0,,,3.0,1.0,,,3.0,,24.0,24.0,48.0,,,2,1.0,62.0,1.0,1.0,,
