season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2018-19,987875,29,2019-03-03 16:15:00,"Goodison Park, Liverpool",39335,Everton,Liverpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,7.0,10.0,3.0,3.0,3.0,3.0,1.0,4.0,,,,,,2.0,,,,3.0,,,,,,,7.0,9.0,4.0,5.0,33.0,31.0,72.0,61.0,343.0,474.0,216.0,358.0,42.2,57.8,18.0,31.0,19.0,18.0,14.0,13.0,14.0,13.0,27.0,34.0,27.0,34.0,6.0,7.0,4.0,1.0,,,,,10.0,10.0,9.0,17.0,185.0,181.0,3.0,3.0,,,,,1.0,1.0,,,68.0,73.0,73.0,68.0,29.0,34.0,34.0,29.0,3.0,7.0,3.0,7.0,1.0,2.0,12.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0
2018-19,987876,29,2019-03-03 14:05:00,"Craven Cottage, London",24900,Fulham,Chelsea,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,12.0,20.0,5.0,7.0,4.0,5.0,3.0,8.0,,,,,2.0,,1.0,,2.0,,,,,,1.0,2.0,6.0,17.0,4.0,13.0,31.0,31.0,45.0,65.0,384.0,694.0,309.0,628.0,36.0,64.0,19.0,33.0,14.0,15.0,10.0,11.0,18.0,10.0,17.0,11.0,17.0,11.0,17.0,15.0,8.0,3.0,1.0,,,,6.0,10.0,11.0,11.0,121.0,108.0,5.0,4.0,2.0,1.0,,,,,,,36.0,41.0,41.0,36.0,3.0,9.0,9.0,3.0,5.0,4.0,5.0,4.0,,2.0,11.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,
2018-19,987877,29,2019-03-02 15:00:00,"Old Trafford, Manchester",74459,Man Utd,Southampton,3,2,2,3,W,L,0,1,1,0,0,0,0,0,3.0,2.0,16.0,9.0,6.0,3.0,9.0,4.0,1.0,2.0,,,,,2.0,1.0,,,4.0,1.0,,,,,2.0,1.0,7.0,7.0,2.0,3.0,34.0,26.0,51.0,58.0,511.0,282.0,409.0,184.0,64.2,35.8,28.0,15.0,9.0,20.0,5.0,11.0,7.0,13.0,16.0,33.0,16.0,33.0,20.0,21.0,2.0,1.0,,,,,6.0,9.0,15.0,7.0,170.0,142.0,1.0,3.0,2.0,3.0,,,,,,,54.0,46.0,46.0,54.0,28.0,13.0,13.0,28.0,9.0,7.0,9.0,7.0,,,7.0,10.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,
2018-19,987878,29,2019-03-02 12:30:00,"Wembley Stadium, London",81332,Spurs,Arsenal,1,1,1,1,D,D,0,1,1,0,0,1,1,0,1.0,1.0,11.0,9.0,3.0,4.0,7.0,2.0,1.0,3.0,,,,,1.0,3.0,1.0,1.0,3.0,4.0,,,,,,1.0,6.0,7.0,1.0,6.0,29.0,21.0,70.0,54.0,508.0,334.0,394.0,212.0,60.2,39.8,30.0,17.0,14.0,23.0,12.0,11.0,8.0,14.0,12.0,20.0,12.0,20.0,22.0,24.0,4.0,1.0,,1.0,1.0,,9.0,12.0,7.0,5.0,179.0,172.0,2.0,2.0,1.0,1.0,,,,,,,58.0,59.0,59.0,58.0,18.0,12.0,12.0,18.0,3.0,4.0,3.0,4.0,2.0,1.0,15.0,14.0,14.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,5.0,1.0
2018-19,987879,29,2019-03-03 12:00:00,"Vicarage Road, Watford",20062,Watford,Leicester,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,6.0,14.0,5.0,2.0,,6.0,1.0,6.0,,,,,2.0,1.0,2.0,1.0,1.0,,,1.0,,,2.0,1.0,4.0,10.0,4.0,6.0,17.0,25.0,44.0,56.0,371.0,576.0,289.0,481.0,39.0,61.0,20.0,24.0,15.0,13.0,9.0,9.0,13.0,9.0,34.0,19.0,34.0,19.0,19.0,20.0,6.0,1.0,,,,,9.0,5.0,7.0,11.0,130.0,143.0,1.0,3.0,1.0,2.0,,,,,,,49.0,58.0,58.0,49.0,19.0,21.0,21.0,19.0,1.0,5.0,1.0,5.0,3.0,2.0,15.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0
2018-19,987880,29,2019-03-02 17:30:00,"London Stadium, London",59910,West Ham,Newcastle,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,10.0,17.0,4.0,2.0,3.0,6.0,3.0,9.0,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,6.0,13.0,4.0,8.0,21.0,31.0,33.0,57.0,538.0,422.0,447.0,335.0,55.8,44.2,22.0,18.0,26.0,21.0,11.0,14.0,8.0,9.0,14.0,11.0,14.0,11.0,21.0,20.0,9.0,3.0,,,,,7.0,15.0,17.0,14.0,139.0,145.0,2.0,2.0,,2.0,,,1.0,,,,71.0,40.0,40.0,71.0,17.0,5.0,5.0,17.0,1.0,6.0,1.0,6.0,,,8.0,14.0,14.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,3.0
2018-19,987881,29,2019-03-02 15:00:00,"Molineux Stadium, Wolverhampton",31309,Wolves,Cardiff,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,13.0,12.0,6.0,4.0,5.0,4.0,2.0,4.0,,,,,6.0,1.0,2.0,,5.0,1.0,1.0,,,,2.0,,12.0,8.0,7.0,6.0,17.0,39.0,35.0,77.0,473.0,354.0,378.0,242.0,56.3,43.7,26.0,24.0,20.0,17.0,11.0,10.0,8.0,17.0,38.0,11.0,38.0,11.0,29.0,32.0,4.0,2.0,,,,1.0,7.0,16.0,9.0,10.0,145.0,180.0,3.0,4.0,,2.0,,,1.0,,,,83.0,53.0,53.0,83.0,41.0,20.0,20.0,41.0,7.0,8.0,7.0,8.0,,2.0,11.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,
2018-19,987882,30,2019-03-10 16:30:00,"Emirates Stadium, London",60000,Arsenal,Man Utd,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,14.0,14.0,3.0,4.0,7.0,7.0,4.0,3.0,,,,,1.0,4.0,1.0,,1.0,5.0,,2.0,,,1.0,,11.0,11.0,4.0,7.0,23.0,25.0,54.0,50.0,395.0,465.0,299.0,377.0,46.1,53.9,24.0,26.0,17.0,20.0,8.0,11.0,15.0,13.0,12.0,12.0,12.0,12.0,24.0,22.0,3.0,5.0,,1.0,,1.0,8.0,4.0,15.0,11.0,147.0,130.0,4.0,,,2.0,,,1.0,,,,48.0,65.0,65.0,48.0,9.0,25.0,25.0,9.0,5.0,2.0,5.0,2.0,1.0,1.0,12.0,18.0,18.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,1.0
2018-19,987883,30,2019-03-09 15:00:00,"Cardiff City Stadium, Cardiff",32458,Cardiff,West Ham,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,16.0,9.0,7.0,2.0,6.0,5.0,3.0,2.0,,,,,4.0,,2.0,,4.0,,,1.0,,,1.0,,10.0,6.0,6.0,3.0,33.0,22.0,61.0,45.0,226.0,565.0,146.0,456.0,29.3,70.7,27.0,13.0,13.0,21.0,9.0,14.0,16.0,7.0,17.0,22.0,17.0,22.0,17.0,16.0,2.0,3.0,,,,1.0,8.0,7.0,13.0,8.0,142.0,149.0,2.0,5.0,,2.0,,,1.0,,,,47.0,53.0,53.0,47.0,17.0,17.0,17.0,17.0,7.0,5.0,7.0,5.0,1.0,,7.0,12.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2018-19,987884,30,2019-03-10 14:05:00,"Stamford Bridge, London",40692,Chelsea,Wolves,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,22.0,2.0,6.0,1.0,2.0,1.0,14.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,16.0,2.0,15.0,1.0,51.0,7.0,81.0,29.0,820.0,277.0,741.0,196.0,75.6,24.4,27.0,2.0,14.0,34.0,11.0,15.0,5.0,24.0,,47.0,,47.0,27.0,24.0,,14.0,,1.0,,,4.0,21.0,19.0,8.0,171.0,108.0,,5.0,1.0,1.0,,,,,,,56.0,58.0,58.0,56.0,8.0,12.0,12.0,8.0,13.0,,13.0,,,1.0,8.0,14.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2018-19,987885,30,2019-03-09 12:30:00,"Selhurst Park, London",24972,Crystal Palace,Brighton,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,15.0,4.0,3.0,3.0,5.0,1.0,7.0,,,,,,,,1.0,,,,,,,,,2.0,10.0,4.0,7.0,3.0,45.0,10.0,72.0,42.0,579.0,358.0,474.0,258.0,62.7,37.3,33.0,10.0,28.0,26.0,12.0,21.0,6.0,17.0,10.0,30.0,10.0,30.0,27.0,20.0,,6.0,,1.0,1.0,,3.0,10.0,13.0,15.0,172.0,161.0,1.0,2.0,2.0,1.0,,,,,,,67.0,50.0,50.0,67.0,11.0,14.0,14.0,11.0,8.0,,8.0,,,,8.0,18.0,18.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0
2018-19,987886,30,2019-03-09 15:00:00,"Accu Stadium, Huddersfield",22304,Huddersfield,Bournemouth,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,8.0,8.0,1.0,5.0,3.0,3.0,4.0,,,,,,,4.0,,2.0,,3.0,,,,,,2.0,5.0,8.0,3.0,4.0,42.0,26.0,63.0,38.0,462.0,372.0,363.0,259.0,56.5,43.5,22.0,24.0,18.0,19.0,12.0,13.0,13.0,8.0,9.0,36.0,9.0,36.0,32.0,29.0,1.0,4.0,,,,,11.0,12.0,11.0,9.0,169.0,154.0,2.0,1.0,2.0,,,,,1.0,,,58.0,54.0,54.0,58.0,20.0,11.0,11.0,20.0,6.0,5.0,6.0,5.0,,1.0,14.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,
2018-19,987887,30,2019-03-09 15:00:00,"King Power Stadium, Leicester",32017,Leicester,Fulham,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,18.0,6.0,8.0,3.0,8.0,1.0,2.0,2.0,,,,,4.0,,3.0,,1.0,,,,,,3.0,1.0,16.0,6.0,9.0,5.0,25.0,20.0,55.0,43.0,521.0,464.0,444.0,378.0,52.8,47.2,28.0,7.0,24.0,26.0,15.0,18.0,12.0,19.0,19.0,17.0,19.0,17.0,15.0,15.0,1.0,2.0,,,,2.0,9.0,6.0,16.0,21.0,140.0,145.0,2.0,5.0,1.0,3.0,,,,,,,58.0,51.0,51.0,58.0,16.0,7.0,7.0,16.0,6.0,5.0,6.0,5.0,,,9.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2018-19,987888,30,2019-03-10 12:00:00,"Anfield, Liverpool",53310,Liverpool,Burnley,4,2,2,4,W,L,2,1,1,2,0,0,0,0,4.0,2.0,23.0,3.0,5.0,2.0,8.0,,10.0,1.0,,,,,3.0,1.0,4.0,1.0,2.0,,1.0,,,,1.0,1.0,18.0,2.0,11.0,2.0,41.0,21.0,65.0,63.0,647.0,290.0,524.0,179.0,68.6,31.4,42.0,10.0,21.0,27.0,14.0,12.0,7.0,6.0,14.0,30.0,14.0,30.0,20.0,18.0,,10.0,,,,1.0,10.0,7.0,14.0,12.0,184.0,179.0,,1.0,2.0,4.0,,,,,,,55.0,67.0,67.0,55.0,20.0,27.0,27.0,20.0,7.0,3.0,7.0,3.0,,,4.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,,,,,2.0,7.0
2018-19,987889,30,2019-03-09 17:30:00,"Etihad Stadium, Manchester",54104,Man City,Watford,3,1,1,3,W,L,0,0,0,0,0,0,0,0,3.0,1.0,19.0,2.0,9.0,1.0,7.0,,3.0,1.0,,,,,6.0,1.0,1.0,1.0,5.0,,,,,,2.0,1.0,14.0,1.0,10.0,1.0,52.0,12.0,79.0,33.0,727.0,298.0,662.0,210.0,71.1,28.9,44.0,6.0,7.0,18.0,4.0,11.0,11.0,5.0,9.0,36.0,9.0,36.0,7.0,8.0,1.0,4.0,,,1.0,,9.0,10.0,6.0,4.0,116.0,116.0,,5.0,1.0,3.0,,,,,,,40.0,49.0,49.0,40.0,17.0,12.0,12.0,17.0,9.0,1.0,9.0,1.0,,1.0,11.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0
2018-19,987890,30,2019-03-09 15:00:00,"St. James' Park, Newcastle",52242,Newcastle,Everton,3,2,2,3,W,L,0,2,2,0,0,0,0,0,3.0,2.0,19.0,7.0,7.0,3.0,7.0,2.0,5.0,2.0,,,,,2.0,,2.0,1.0,2.0,,,,,,2.0,1.0,12.0,5.0,8.0,3.0,26.0,32.0,54.0,51.0,361.0,443.0,252.0,332.0,45.5,54.5,26.0,24.0,22.0,20.0,14.0,14.0,10.0,13.0,27.0,26.0,27.0,26.0,24.0,24.0,2.0,3.0,,3.0,1.0,1.0,6.0,7.0,12.0,14.0,179.0,183.0,1.0,4.0,2.0,3.0,,,,,,,56.0,66.0,66.0,56.0,18.0,29.0,29.0,18.0,8.0,2.0,8.0,2.0,,,13.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,
2018-19,987891,30,2019-03-09 15:00:00,"St. Mary's Stadium, Southampton",31890,Southampton,Spurs,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,12.0,16.0,4.0,5.0,4.0,9.0,4.0,2.0,,,,,2.0,2.0,1.0,1.0,2.0,1.0,,2.0,,,1.0,1.0,6.0,13.0,5.0,7.0,17.0,36.0,52.0,60.0,291.0,511.0,204.0,390.0,36.8,63.2,15.0,29.0,15.0,17.0,8.0,9.0,21.0,6.0,46.0,13.0,46.0,13.0,20.0,17.0,2.0,4.0,,,,1.0,16.0,8.0,12.0,6.0,141.0,170.0,4.0,2.0,1.0,2.0,,,,,,,47.0,63.0,63.0,47.0,15.0,17.0,17.0,15.0,1.0,10.0,1.0,10.0,,,16.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2018-19,987892,31,2019-03-16 15:00:00,"Vitality Stadium, Bournemouth",10625,Bournemouth,Newcastle,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,10.0,12.0,3.0,4.0,7.0,4.0,,4.0,,,,,1.0,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,6.0,8.0,1.0,6.0,29.0,31.0,59.0,60.0,403.0,423.0,296.0,325.0,48.9,51.1,15.0,19.0,11.0,25.0,7.0,16.0,8.0,8.0,21.0,19.0,21.0,19.0,15.0,15.0,4.0,1.0,,1.0,,,7.0,9.0,13.0,9.0,162.0,148.0,3.0,,2.0,2.0,,,,,,,52.0,56.0,56.0,52.0,21.0,16.0,16.0,21.0,6.0,6.0,6.0,6.0,2.0,,9.0,12.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0
2018-19,987893,31,2019-04-16 19:45:00,"American Express Stadium, Falmer",30226,Brighton,Cardiff,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,14.0,10.0,2.0,3.0,8.0,3.0,4.0,4.0,,,,,,1.0,,1.0,,,1.0,,,,,2.0,11.0,9.0,6.0,7.0,47.0,13.0,75.0,67.0,520.0,302.0,403.0,185.0,63.9,36.1,23.0,18.0,18.0,29.0,9.0,17.0,8.0,24.0,16.0,32.0,16.0,32.0,13.0,14.0,4.0,4.0,,,,,11.0,10.0,16.0,13.0,189.0,160.0,1.0,2.0,2.0,,,,,1.0,,,80.0,85.0,85.0,80.0,41.0,34.0,34.0,41.0,5.0,4.0,5.0,4.0,1.0,1.0,11.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,
2018-19,987894,31,2019-03-16 15:00:00,"Turf Moor, Burnley",20719,Burnley,Leicester,1,2,2,1,L,W,1,1,1,1,0,1,1,0,1.0,2.0,13.0,9.0,2.0,4.0,7.0,,4.0,5.0,,,,,1.0,,,,1.0,,1.0,,,,1.0,,8.0,6.0,3.0,6.0,49.0,18.0,71.0,39.0,472.0,294.0,379.0,194.0,62.2,37.8,31.0,15.0,12.0,12.0,8.0,7.0,4.0,5.0,12.0,40.0,12.0,40.0,18.0,12.0,5.0,4.0,,,,,4.0,3.0,7.0,7.0,162.0,145.0,2.0,1.0,2.0,1.0,,,,,,,52.0,43.0,43.0,52.0,27.0,18.0,18.0,27.0,9.0,3.0,9.0,3.0,,,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0
2018-19,987895,31,2019-03-17 16:30:00,"Goodison Park, Liverpool",39356,Everton,Chelsea,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,15.0,17.0,8.0,5.0,4.0,5.0,3.0,7.0,,,,,,2.0,2.0,,2.0,2.0,,1.0,,,,,9.0,15.0,6.0,11.0,16.0,28.0,33.0,72.0,314.0,666.0,228.0,558.0,32.7,67.3,23.0,33.0,13.0,21.0,4.0,11.0,18.0,11.0,25.0,11.0,25.0,11.0,20.0,20.0,6.0,2.0,,1.0,,,12.0,6.0,17.0,7.0,140.0,152.0,5.0,6.0,,2.0,,,1.0,,,,39.0,67.0,67.0,39.0,13.0,18.0,18.0,13.0,3.0,4.0,3.0,4.0,2.0,,17.0,9.0,8.0,17.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,3.0
2018-19,987896,31,2019-03-17 14:15:00,"Craven Cottage, London",25043,Fulham,Liverpool,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,7.0,16.0,2.0,6.0,2.0,7.0,3.0,3.0,,,,,,2.0,1.0,2.0,,1.0,,1.0,,,,1.0,5.0,11.0,3.0,7.0,12.0,48.0,44.0,78.0,365.0,595.0,274.0,501.0,37.2,62.8,11.0,46.0,21.0,19.0,9.0,11.0,13.0,9.0,20.0,4.0,20.0,4.0,18.0,20.0,3.0,3.0,,,,2.0,10.0,11.0,14.0,11.0,137.0,158.0,4.0,1.0,2.0,1.0,,,,,,,55.0,58.0,58.0,55.0,16.0,19.0,19.0,16.0,1.0,10.0,1.0,10.0,,,11.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,,1.0,,1.0,4.0,1.0
2018-19,987897,31,2019-04-24 20:00:00,"Old Trafford, Manchester",74431,Man Utd,Man City,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,12.0,8.0,1.0,5.0,6.0,3.0,5.0,,,,,,,,,,,,,1.0,,,,2.0,10.0,7.0,5.0,5.0,23.0,28.0,52.0,53.0,406.0,702.0,318.0,609.0,36.8,63.2,13.0,33.0,13.0,14.0,10.0,8.0,10.0,16.0,12.0,11.0,12.0,11.0,14.0,15.0,,5.0,,,1.0,,17.0,12.0,12.0,5.0,129.0,127.0,3.0,1.0,2.0,,,,,1.0,,,42.0,54.0,54.0,42.0,8.0,12.0,12.0,8.0,1.0,1.0,1.0,1.0,1.0,,10.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,,2.0
2018-19,987898,31,2019-04-03 19:45:00,"Tottenham Hotspur Stadium, London",59215,Spurs,Crystal Palace,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,26.0,5.0,10.0,1.0,9.0,4.0,7.0,,,,,,3.0,1.0,,,3.0,1.0,,,,,1.0,,17.0,4.0,10.0,,42.0,11.0,65.0,37.0,687.0,364.0,595.0,278.0,65.3,34.7,36.0,9.0,16.0,17.0,11.0,9.0,7.0,17.0,9.0,26.0,9.0,26.0,21.0,20.0,,7.0,,,,1.0,9.0,17.0,11.0,5.0,148.0,130.0,1.0,8.0,,2.0,,,1.0,,,,59.0,46.0,46.0,59.0,22.0,12.0,12.0,22.0,8.0,2.0,8.0,2.0,,,8.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,,,,,,4.0
2018-19,987899,31,2019-04-23 19:45:00,"Vicarage Road, Watford",19170,Watford,Southampton,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,15.0,8.0,4.0,4.0,3.0,3.0,8.0,1.0,,,,,1.0,2.0,,1.0,2.0,3.0,,2.0,,,1.0,,10.0,4.0,8.0,1.0,31.0,21.0,63.0,65.0,599.0,359.0,475.0,243.0,62.2,37.8,33.0,15.0,14.0,21.0,8.0,11.0,11.0,23.0,12.0,27.0,12.0,27.0,11.0,12.0,1.0,7.0,,,1.0,,9.0,12.0,12.0,11.0,183.0,170.0,3.0,3.0,1.0,1.0,,,,,,,54.0,56.0,56.0,54.0,15.0,17.0,17.0,15.0,3.0,4.0,3.0,4.0,,,10.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,5.0
2018-19,987900,31,2019-03-16 15:00:00,"London Stadium, London",59931,West Ham,Huddersfield,4,3,3,4,W,L,1,2,2,1,0,0,0,0,4.0,3.0,16.0,15.0,5.0,5.0,5.0,6.0,6.0,4.0,,,,,1.0,4.0,2.0,1.0,,3.0,1.0,,,,3.0,2.0,10.0,9.0,7.0,6.0,35.0,20.0,62.0,52.0,605.0,327.0,512.0,233.0,64.1,35.9,33.0,15.0,16.0,18.0,9.0,10.0,11.0,12.0,13.0,21.0,13.0,21.0,21.0,23.0,4.0,6.0,,1.0,,1.0,8.0,7.0,12.0,10.0,138.0,138.0,2.0,1.0,3.0,4.0,,,,,,,53.0,46.0,46.0,53.0,17.0,13.0,13.0,17.0,5.0,8.0,5.0,8.0,2.0,2.0,7.0,15.0,14.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0
2018-19,987901,31,2019-04-24 19:45:00,"Molineux Stadium, Wolverhampton",31436,Wolves,Arsenal,3,1,1,3,W,L,3,0,0,3,0,0,0,0,3.0,1.0,11.0,11.0,3.0,1.0,5.0,4.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,8.0,9.0,3.0,6.0,14.0,30.0,30.0,63.0,285.0,690.0,212.0,612.0,29.6,70.4,12.0,23.0,15.0,7.0,7.0,4.0,22.0,4.0,18.0,3.0,18.0,3.0,12.0,14.0,6.0,3.0,1.0,,,2.0,10.0,6.0,5.0,12.0,100.0,123.0,,,1.0,3.0,,,,,,,43.0,45.0,45.0,43.0,14.0,17.0,17.0,14.0,5.0,5.0,5.0,5.0,,,12.0,9.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
2018-19,987902,32,2019-04-01 20:00:00,"Emirates Stadium, London",59869,Arsenal,Newcastle,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,7.0,3.0,4.0,1.0,1.0,2.0,2.0,,,,,,2.0,,1.0,,1.0,,,,,,1.0,,6.0,2.0,5.0,1.0,41.0,20.0,70.0,40.0,700.0,285.0,600.0,186.0,70.6,29.4,32.0,6.0,13.0,17.0,10.0,9.0,9.0,18.0,17.0,23.0,17.0,23.0,20.0,18.0,,3.0,,,,1.0,5.0,6.0,7.0,10.0,157.0,150.0,1.0,1.0,,2.0,,,1.0,,,,49.0,48.0,48.0,49.0,21.0,16.0,16.0,21.0,6.0,2.0,6.0,2.0,,,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2018-19,987903,32,2019-03-30 15:00:00,"American Express Stadium, Falmer",30636,Brighton,Southampton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,14.0,8.0,1.0,2.0,9.0,4.0,4.0,2.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,11.0,7.0,4.0,4.0,34.0,24.0,61.0,69.0,525.0,346.0,388.0,217.0,60.2,39.8,26.0,20.0,20.0,9.0,12.0,3.0,14.0,17.0,18.0,27.0,18.0,27.0,25.0,22.0,2.0,4.0,,,,,7.0,13.0,3.0,12.0,195.0,177.0,1.0,1.0,1.0,,,,,1.0,,,79.0,45.0,45.0,79.0,36.0,21.0,21.0,36.0,6.0,5.0,6.0,5.0,1.0,,8.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,6.0,
2018-19,987904,32,2019-03-30 15:00:00,"Turf Moor, Burnley",20990,Burnley,Wolves,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,6.0,8.0,1.0,1.0,3.0,3.0,2.0,4.0,,,,,1.0,,,,1.0,,1.0,,,,1.0,,3.0,5.0,2.0,3.0,14.0,29.0,56.0,57.0,322.0,534.0,206.0,413.0,37.2,62.8,12.0,19.0,15.0,16.0,10.0,10.0,6.0,5.0,28.0,10.0,28.0,10.0,25.0,24.0,4.0,2.0,,,,,16.0,6.0,11.0,8.0,160.0,170.0,1.0,,,2.0,,,1.0,,,1.0,67.0,69.0,69.0,67.0,36.0,27.0,27.0,36.0,1.0,5.0,1.0,5.0,4.0,,12.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
