season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2019-20,1059922,23,2020-01-18 15:00:00,"Emirates Stadium, London",60310.0,Arsenal,Sheff Utd,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,11.0,12.0,4.0,4.0,5.0,6.0,2.0,2.0,,2.0,1.0,,,2.0,,,,,8.0,6.0,5.0,3.0,26.0,24.0,54.0,68.0,567.0,353.0,457.0,246.0,61.0,39.0,21.0,26.0,13.0,20.0,8.0,12.0,12.0,18.0,16.0,17.0,16.0,17.0,17.0,18.0,3.0,2.0,,,,,9.0,12.0,8.0,7.0,161.0,152.0,2.0,3.0,1.0,1.0,,,55.0,64.0,64.0,55.0,22.0,28.0,28.0,22.0,4.0,5.0,4.0,5.0,1.0,1.0,9.0,13.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,
2019-20,1059923,23,2020-01-18 15:00:00,"American Express Stadium, Falmer",30551.0,Brighton,Aston Villa,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,10.0,8.0,2.0,3.0,3.0,5.0,5.0,,1.0,2.0,,,2.0,2.0,,,1.0,1.0,8.0,5.0,7.0,2.0,28.0,23.0,45.0,55.0,500.0,397.0,391.0,295.0,55.3,44.7,36.0,14.0,20.0,20.0,10.0,12.0,16.0,14.0,12.0,19.0,12.0,19.0,23.0,25.0,,5.0,,,,,12.0,11.0,17.0,13.0,170.0,165.0,2.0,1.0,1.0,1.0,,,62.0,59.0,59.0,62.0,18.0,16.0,16.0,18.0,3.0,4.0,3.0,4.0,2.0,2.0,11.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,,,,,,,,
2019-20,1059924,23,2020-01-19 14:00:00,"Turf Moor, Burnley",19788.0,Burnley,Leicester,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,8.0,18.0,5.0,8.0,2.0,6.0,1.0,4.0,,4.0,2.0,1.0,,4.0,,,,1.0,4.0,15.0,2.0,10.0,33.0,38.0,44.0,60.0,386.0,492.0,282.0,388.0,44.5,55.5,14.0,37.0,16.0,23.0,11.0,18.0,12.0,11.0,18.0,26.0,18.0,26.0,20.0,20.0,4.0,1.0,,,,,10.0,13.0,10.0,6.0,163.0,153.0,7.0,3.0,1.0,2.0,,,68.0,74.0,74.0,68.0,33.0,27.0,27.0,33.0,4.0,5.0,4.0,5.0,,3.0,14.0,8.0,7.0,14.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,,,,,
2019-20,1059925,23,2020-01-19 16:30:00,"Anfield, Liverpool",52916.0,Liverpool,Man Utd,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,16.0,9.0,5.0,4.0,6.0,4.0,5.0,1.0,3.0,2.0,1.0,,2.0,2.0,1.0,,2.0,,14.0,5.0,9.0,2.0,35.0,27.0,63.0,33.0,509.0,455.0,403.0,360.0,53.2,46.8,34.0,18.0,22.0,16.0,11.0,8.0,10.0,13.0,13.0,34.0,13.0,34.0,14.0,14.0,,5.0,1.0,,,,9.0,16.0,7.0,17.0,173.0,153.0,4.0,3.0,,2.0,1.0,,64.0,44.0,44.0,64.0,16.0,13.0,13.0,16.0,11.0,5.0,11.0,5.0,1.0,,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,,,
2019-20,1059926,23,2020-01-18 15:00:00,"Etihad Stadium, Manchester",54439.0,Man City,Crystal Palace,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,25.0,5.0,6.0,3.0,10.0,1.0,9.0,1.0,3.0,1.0,2.0,1.0,1.0,,1.0,,2.0,1.0,19.0,4.0,13.0,3.0,67.0,10.0,71.0,46.0,666.0,270.0,595.0,174.0,72.5,27.5,68.0,12.0,13.0,18.0,6.0,13.0,9.0,8.0,3.0,44.0,3.0,44.0,10.0,6.0,1.0,9.0,,,,,14.0,15.0,12.0,7.0,150.0,133.0,2.0,4.0,2.0,2.0,,,55.0,64.0,64.0,55.0,21.0,24.0,24.0,21.0,14.0,2.0,14.0,2.0,,1.0,9.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,,,,
2019-20,1059927,23,2020-01-18 17:30:00,"St. James' Park, Newcastle",52217.0,Newcastle,Chelsea,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,7.0,19.0,2.0,4.0,5.0,7.0,,8.0,2.0,2.0,1.0,,1.0,3.0,1.0,,1.0,,6.0,15.0,1.0,10.0,17.0,50.0,39.0,76.0,286.0,655.0,192.0,557.0,30.1,69.9,10.0,38.0,13.0,15.0,7.0,10.0,11.0,18.0,40.0,9.0,40.0,9.0,15.0,17.0,9.0,,,,,,7.0,9.0,6.0,9.0,151.0,160.0,3.0,1.0,,1.0,1.0,,63.0,51.0,51.0,63.0,29.0,21.0,21.0,29.0,1.0,10.0,1.0,10.0,1.0,,9.0,14.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,,,
2019-20,1059928,23,2020-01-18 15:00:00,"Carrow Road, Norwich",26781.0,Norwich,Bournemouth,1,0,0,1,W,L,1,0,0,1,1,1,1,1,1.0,,16.0,6.0,5.0,3.0,5.0,1.0,6.0,2.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,,11.0,6.0,7.0,4.0,19.0,20.0,60.0,48.0,635.0,316.0,535.0,214.0,66.0,34.0,22.0,17.0,13.0,19.0,8.0,9.0,11.0,18.0,11.0,21.0,11.0,21.0,17.0,14.0,2.0,5.0,,,,,4.0,13.0,10.0,8.0,151.0,144.0,3.0,3.0,,1.0,1.0,,57.0,59.0,59.0,57.0,22.0,28.0,28.0,22.0,4.0,5.0,4.0,5.0,,1.0,10.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,3.0,,,,,,,,,,
2019-20,1059929,23,2020-01-18 15:00:00,"St. Mary's Stadium, Southampton",31152.0,Southampton,Wolves,2,3,3,2,L,W,2,0,0,2,0,0,0,0,2.0,3.0,11.0,8.0,5.0,4.0,5.0,3.0,1.0,1.0,,3.0,,3.0,,1.0,2.0,,1.0,2.0,8.0,5.0,4.0,3.0,31.0,20.0,68.0,41.0,402.0,371.0,282.0,237.0,52.5,47.5,16.0,17.0,14.0,13.0,8.0,10.0,10.0,11.0,16.0,18.0,16.0,18.0,15.0,15.0,1.0,1.0,1.0,,,,18.0,9.0,2.0,6.0,185.0,186.0,1.0,3.0,3.0,2.0,,,54.0,75.0,75.0,54.0,21.0,31.0,31.0,21.0,1.0,3.0,1.0,3.0,2.0,1.0,13.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,
2019-20,1059930,23,2020-01-18 12:30:00,"Vicarage Road, Watford",21366.0,Watford,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,15.0,16.0,2.0,5.0,8.0,6.0,5.0,5.0,3.0,2.0,,,4.0,2.0,,,,,11.0,13.0,5.0,8.0,37.0,23.0,57.0,49.0,342.0,504.0,236.0,414.0,41.5,58.5,41.0,28.0,25.0,17.0,7.0,9.0,13.0,8.0,11.0,41.0,11.0,41.0,13.0,15.0,6.0,4.0,,2.0,,,16.0,11.0,7.0,15.0,171.0,154.0,4.0,2.0,,,1.0,1.0,82.0,61.0,61.0,82.0,34.0,16.0,16.0,34.0,3.0,3.0,3.0,3.0,1.0,,13.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,3.0,,,,,,,,,,
2019-20,1059931,23,2020-01-18 15:00:00,"London Stadium, London",59915.0,West Ham,Everton,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,12.0,11.0,6.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,,1.0,3.0,3.0,,,1.0,1.0,10.0,8.0,6.0,5.0,30.0,30.0,72.0,53.0,435.0,459.0,338.0,364.0,48.8,51.2,19.0,20.0,16.0,20.0,13.0,10.0,9.0,15.0,17.0,19.0,17.0,19.0,9.0,11.0,3.0,3.0,,1.0,,,6.0,4.0,13.0,12.0,165.0,155.0,2.0,4.0,1.0,1.0,,,69.0,62.0,62.0,69.0,36.0,26.0,26.0,36.0,7.0,6.0,7.0,6.0,1.0,1.0,11.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2019-20,1059932,24,2020-01-21 19:30:00,"Vitality Stadium, Bournemouth",10065.0,Bournemouth,Brighton,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,11.0,21.0,3.0,8.0,4.0,6.0,4.0,7.0,1.0,2.0,1.0,,1.0,3.0,,,1.0,,9.0,13.0,6.0,8.0,23.0,34.0,42.0,52.0,303.0,567.0,205.0,473.0,34.7,65.3,28.0,19.0,10.0,16.0,5.0,9.0,21.0,6.0,20.0,14.0,20.0,14.0,25.0,26.0,7.0,4.0,,1.0,,,14.0,4.0,10.0,6.0,148.0,152.0,7.0,1.0,1.0,3.0,,,44.0,56.0,56.0,44.0,18.0,18.0,18.0,18.0,5.0,8.0,5.0,8.0,1.0,,9.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,1.0,,,,,,,,
2019-20,1059933,24,2020-01-21 19:30:00,"Villa Park, Birmingham",40867.0,Aston Villa,Watford,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,16.0,8.0,5.0,2.0,8.0,3.0,3.0,3.0,,2.0,1.0,1.0,,2.0,,,1.0,1.0,14.0,6.0,7.0,3.0,35.0,16.0,64.0,70.0,558.0,314.0,451.0,214.0,64.5,35.5,32.0,14.0,9.0,21.0,2.0,11.0,12.0,22.0,14.0,33.0,14.0,33.0,23.0,21.0,3.0,2.0,1.0,,,,10.0,11.0,11.0,5.0,183.0,145.0,1.0,3.0,1.0,2.0,,,71.0,61.0,61.0,71.0,34.0,20.0,20.0,34.0,6.0,3.0,6.0,3.0,4.0,,11.0,18.0,18.0,10.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,,,
2019-20,1059934,24,2020-01-21 19:30:00,"Goodison Park, Liverpool",38822.0,Everton,Newcastle,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,17.0,9.0,8.0,3.0,7.0,3.0,2.0,3.0,4.0,,2.0,,2.0,,1.0,1.0,2.0,,12.0,3.0,7.0,1.0,33.0,24.0,50.0,41.0,562.0,462.0,470.0,369.0,54.9,45.1,25.0,16.0,15.0,9.0,9.0,5.0,11.0,11.0,16.0,27.0,16.0,27.0,25.0,29.0,2.0,2.0,,,,,8.0,9.0,3.0,11.0,145.0,154.0,1.0,6.0,2.0,2.0,,,61.0,47.0,47.0,61.0,27.0,18.0,18.0,27.0,6.0,4.0,6.0,4.0,,3.0,13.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1059935,24,2020-01-22 19:30:00,"King Power Stadium, Leicester",31968.0,Leicester,West Ham,4,1,1,4,W,L,2,0,0,2,0,0,0,0,4.0,1.0,19.0,6.0,8.0,2.0,4.0,3.0,7.0,1.0,1.0,,2.0,1.0,,,,,3.0,,15.0,3.0,13.0,1.0,40.0,16.0,63.0,43.0,569.0,273.0,491.0,185.0,67.3,32.7,42.0,18.0,17.0,9.0,9.0,3.0,9.0,10.0,10.0,24.0,10.0,24.0,13.0,16.0,1.0,7.0,,,,,7.0,10.0,4.0,10.0,133.0,137.0,1.0,4.0,1.0,4.0,,,69.0,46.0,46.0,69.0,25.0,21.0,21.0,25.0,7.0,8.0,7.0,8.0,1.0,,10.0,19.0,18.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,
2019-20,1059936,24,2020-01-22 20:15:00,"Old Trafford, Manchester",73198.0,Man Utd,Burnley,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,24.0,5.0,7.0,2.0,10.0,2.0,7.0,1.0,,1.0,,,,1.0,,,,2.0,20.0,4.0,12.0,3.0,41.0,19.0,63.0,55.0,692.0,261.0,592.0,154.0,72.2,27.8,35.0,8.0,10.0,13.0,8.0,8.0,7.0,15.0,13.0,29.0,13.0,29.0,15.0,14.0,1.0,7.0,,,,,1.0,10.0,8.0,7.0,157.0,142.0,,7.0,2.0,,,1.0,61.0,48.0,48.0,61.0,34.0,25.0,25.0,34.0,5.0,2.0,5.0,2.0,1.0,3.0,11.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,,,
2019-20,1059937,24,2020-01-21 19:30:00,"Bramall Lane, Sheffield",31285.0,Sheff Utd,Man City,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,4.0,18.0,1.0,5.0,2.0,8.0,1.0,5.0,1.0,2.0,,1.0,1.0,2.0,,,,1.0,3.0,16.0,1.0,8.0,26.0,33.0,69.0,40.0,286.0,600.0,187.0,520.0,32.7,67.3,20.0,34.0,13.0,8.0,9.0,5.0,10.0,11.0,23.0,24.0,23.0,24.0,14.0,15.0,4.0,1.0,,,,,10.0,9.0,6.0,8.0,143.0,124.0,4.0,1.0,1.0,,,1.0,57.0,50.0,50.0,57.0,23.0,21.0,21.0,23.0,5.0,13.0,5.0,13.0,1.0,,13.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,1.0,,,4.0,1.0,,,,,,,,,,
2019-20,1059938,24,2020-01-23 20:00:00,"Molineux Stadium, Wolverhampton",31746.0,Wolves,Liverpool,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,10.0,13.0,3.0,6.0,5.0,1.0,2.0,6.0,4.0,,1.0,,3.0,2.0,,,1.0,2.0,9.0,8.0,5.0,7.0,29.0,22.0,53.0,63.0,505.0,594.0,412.0,495.0,46.4,53.6,21.0,19.0,11.0,11.0,6.0,6.0,11.0,11.0,7.0,20.0,7.0,20.0,14.0,13.0,6.0,2.0,3.0,,,,13.0,19.0,6.0,6.0,146.0,133.0,4.0,2.0,2.0,1.0,,,60.0,39.0,39.0,60.0,19.0,11.0,11.0,19.0,2.0,4.0,2.0,4.0,1.0,2.0,6.0,11.0,11.0,4.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,
2019-20,1059939,24,2020-01-21 20:15:00,"Stamford Bridge, London",40577.0,Chelsea,Arsenal,2,2,2,2,D,D,1,0,0,1,0,1,1,0,2.0,2.0,19.0,2.0,8.0,2.0,5.0,,6.0,,3.0,1.0,2.0,1.0,3.0,,1.0,,1.0,2.0,16.0,2.0,13.0,2.0,49.0,15.0,50.0,44.0,546.0,385.0,479.0,301.0,58.8,41.2,50.0,16.0,18.0,21.0,10.0,12.0,10.0,5.0,18.0,31.0,18.0,31.0,11.0,14.0,,6.0,,,1.0,,9.0,11.0,7.0,10.0,132.0,138.0,,6.0,2.0,2.0,,,56.0,54.0,54.0,56.0,21.0,13.0,13.0,21.0,17.0,5.0,17.0,5.0,1.0,,11.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,
2019-20,1059940,24,2020-01-21 19:30:00,"Selhurst Park, London",23739.0,Crystal Palace,Southampton,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,6.0,15.0,,6.0,5.0,6.0,1.0,3.0,1.0,2.0,,,1.0,2.0,,,,2.0,5.0,16.0,1.0,9.0,15.0,33.0,57.0,71.0,365.0,451.0,231.0,317.0,44.4,55.6,21.0,18.0,20.0,22.0,14.0,14.0,21.0,11.0,18.0,16.0,18.0,16.0,17.0,18.0,3.0,1.0,,1.0,,,14.0,16.0,11.0,10.0,197.0,204.0,4.0,,2.0,,,1.0,79.0,75.0,75.0,79.0,31.0,28.0,28.0,31.0,,8.0,,8.0,1.0,,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2019-20,1059941,24,2020-01-22 19:30:00,"Tottenham Hotspur Stadium, London",58182.0,Spurs,Norwich,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,14.0,13.0,3.0,2.0,5.0,7.0,6.0,4.0,2.0,,2.0,1.0,1.0,,,,1.0,,12.0,11.0,7.0,5.0,31.0,19.0,50.0,44.0,479.0,475.0,384.0,375.0,50.4,49.6,26.0,21.0,11.0,24.0,6.0,15.0,12.0,12.0,14.0,19.0,14.0,19.0,24.0,25.0,4.0,6.0,,,,,13.0,12.0,14.0,8.0,156.0,142.0,1.0,1.0,1.0,2.0,,,51.0,64.0,64.0,51.0,22.0,15.0,15.0,22.0,7.0,3.0,7.0,3.0,,1.0,12.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,,,,,,,,,,,
2019-20,1059942,25,2020-02-01 15:00:00,"Vitality Stadium, Bournemouth",10722.0,Bournemouth,Aston Villa,2,1,1,2,W,L,2,0,0,2,1,0,0,1,2.0,1.0,16.0,18.0,6.0,5.0,5.0,9.0,5.0,4.0,3.0,,2.0,1.0,2.0,,1.0,1.0,1.0,,8.0,16.0,5.0,7.0,21.0,38.0,57.0,73.0,303.0,456.0,188.0,347.0,39.6,60.4,25.0,36.0,12.0,5.0,10.0,1.0,21.0,9.0,36.0,13.0,36.0,13.0,17.0,19.0,4.0,5.0,,,1.0,,10.0,7.0,3.0,6.0,152.0,167.0,4.0,4.0,1.0,2.0,,,63.0,51.0,51.0,63.0,31.0,27.0,27.0,31.0,1.0,8.0,1.0,8.0,6.0,2.0,10.0,15.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
2019-20,1059943,25,2020-02-02 14:00:00,"Turf Moor, Burnley",21048.0,Burnley,Arsenal,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,15.0,13.0,2.0,2.0,10.0,6.0,3.0,5.0,4.0,2.0,,,4.0,2.0,1.0,,,,15.0,11.0,5.0,5.0,39.0,29.0,60.0,50.0,324.0,462.0,245.0,372.0,42.7,57.3,25.0,19.0,20.0,17.0,14.0,13.0,7.0,8.0,21.0,23.0,21.0,23.0,19.0,12.0,5.0,2.0,,,,,11.0,7.0,11.0,11.0,141.0,146.0,2.0,2.0,,,1.0,1.0,60.0,54.0,54.0,60.0,22.0,18.0,18.0,22.0,5.0,7.0,5.0,7.0,4.0,,8.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,,,,,,,
2019-20,1059944,25,2020-02-01 15:00:00,"Selhurst Park, London",25170.0,Crystal Palace,Sheff Utd,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,13.0,10.0,3.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,,,1.0,1.0,,,,,11.0,7.0,7.0,6.0,37.0,22.0,61.0,59.0,515.0,337.0,418.0,240.0,60.7,39.3,28.0,17.0,14.0,20.0,7.0,9.0,10.0,13.0,12.0,28.0,12.0,28.0,17.0,14.0,4.0,5.0,,,1.0,,11.0,5.0,12.0,9.0,159.0,149.0,3.0,3.0,1.0,,,1.0,64.0,64.0,64.0,64.0,31.0,24.0,24.0,31.0,9.0,5.0,9.0,5.0,,1.0,9.0,15.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,1.0,,,,,,,,,
2019-20,1059945,25,2020-02-01 12:30:00,"King Power Stadium, Leicester",32186.0,Leicester,Chelsea,2,2,2,2,D,D,0,0,0,0,0,0,0,0,2.0,2.0,14.0,7.0,4.0,3.0,5.0,1.0,5.0,3.0,3.0,2.0,,1.0,3.0,1.0,,,2.0,2.0,12.0,5.0,7.0,3.0,22.0,22.0,50.0,66.0,478.0,485.0,369.0,379.0,49.7,50.3,19.0,21.0,25.0,15.0,17.0,8.0,9.0,9.0,18.0,18.0,18.0,18.0,16.0,14.0,3.0,5.0,1.0,,,,16.0,7.0,8.0,18.0,161.0,173.0,1.0,2.0,2.0,2.0,,,63.0,62.0,62.0,63.0,17.0,17.0,17.0,17.0,4.0,6.0,4.0,6.0,,1.0,16.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2019-20,1059946,25,2020-02-01 15:00:00,"Anfield, Liverpool",53291.0,Liverpool,Southampton,4,0,0,4,W,L,0,0,0,0,0,0,0,0,4.0,,16.0,17.0,9.0,4.0,3.0,7.0,4.0,6.0,5.0,,2.0,,4.0,,,,4.0,,13.0,12.0,10.0,6.0,36.0,32.0,58.0,58.0,530.0,321.0,403.0,205.0,61.5,38.5,29.0,43.0,14.0,18.0,9.0,11.0,11.0,6.0,23.0,26.0,23.0,26.0,21.0,22.0,4.0,4.0,1.0,,,,10.0,8.0,12.0,10.0,175.0,172.0,4.0,5.0,,4.0,1.0,,50.0,52.0,52.0,50.0,16.0,17.0,17.0,16.0,6.0,11.0,6.0,11.0,,1.0,9.0,15.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,,,,,,,,
2019-20,1059947,25,2020-02-01 17:30:00,"Old Trafford, Manchester",73363.0,Man Utd,Wolves,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,16.0,15.0,5.0,4.0,8.0,5.0,3.0,6.0,1.0,2.0,,,2.0,2.0,,,,,9.0,10.0,5.0,8.0,40.0,19.0,67.0,36.0,633.0,354.0,560.0,281.0,63.7,36.3,29.0,29.0,19.0,28.0,11.0,19.0,5.0,19.0,12.0,21.0,12.0,21.0,16.0,13.0,6.0,3.0,,,,,16.0,13.0,20.0,8.0,140.0,117.0,4.0,5.0,,,1.0,1.0,55.0,66.0,66.0,55.0,9.0,8.0,8.0,9.0,4.0,6.0,4.0,6.0,2.0,2.0,14.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,
2019-20,1059948,25,2020-02-01 15:00:00,"St. James' Park, Newcastle",52204.0,Newcastle,Norwich,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,15.0,19.0,5.0,4.0,4.0,9.0,6.0,6.0,,3.0,,,1.0,3.0,,,,,11.0,12.0,9.0,7.0,32.0,33.0,45.0,61.0,365.0,485.0,291.0,393.0,43.4,56.6,20.0,38.0,15.0,10.0,12.0,7.0,16.0,10.0,37.0,22.0,37.0,22.0,10.0,10.0,6.0,6.0,,,,,12.0,9.0,5.0,11.0,131.0,142.0,4.0,6.0,,,1.0,1.0,61.0,57.0,57.0,61.0,22.0,25.0,25.0,22.0,8.0,12.0,8.0,12.0,1.0,1.0,10.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,
2019-20,1059949,25,2020-02-02 16:30:00,"Tottenham Hotspur Stadium, London",61022.0,Spurs,Man City,2,0,0,2,W,L,0,0,0,0,0,1,1,0,2.0,,3.0,19.0,3.0,6.0,,6.0,,7.0,1.0,2.0,1.0,,,4.0,,2.0,2.0,,3.0,12.0,3.0,7.0,16.0,38.0,40.0,73.0,347.0,692.0,261.0,608.0,33.1,66.9,11.0,52.0,21.0,15.0,13.0,9.0,12.0,12.0,29.0,13.0,29.0,13.0,13.0,16.0,8.0,,1.0,,,,10.0,9.0,9.0,9.0,124.0,139.0,6.0,1.0,,2.0,1.0,,51.0,44.0,44.0,51.0,9.0,13.0,13.0,9.0,2.0,6.0,2.0,6.0,,1.0,8.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,,1.0,,,2.0,,,,,,,,,,,
2019-20,1059950,25,2020-02-01 15:00:00,"Vicarage Road, Watford",21229.0,Watford,Everton,2,3,3,2,L,W,2,2,2,2,0,1,1,0,2.0,3.0,11.0,12.0,2.0,5.0,6.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,,2.0,,,2.0,2.0,6.0,8.0,4.0,4.0,26.0,33.0,63.0,58.0,364.0,441.0,252.0,327.0,44.6,55.4,14.0,19.0,15.0,22.0,7.0,14.0,9.0,10.0,20.0,21.0,20.0,21.0,13.0,13.0,3.0,3.0,,,,1.0,11.0,7.0,9.0,10.0,168.0,167.0,2.0,,3.0,2.0,,,68.0,76.0,76.0,68.0,33.0,26.0,26.0,33.0,4.0,4.0,4.0,4.0,3.0,1.0,17.0,14.0,13.0,17.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2019-20,1059951,25,2020-02-01 15:00:00,"London Stadium, London",59952.0,West Ham,Brighton,3,3,3,3,D,D,2,0,0,2,0,0,0,0,3.0,3.0,12.0,19.0,6.0,6.0,3.0,10.0,3.0,3.0,2.0,4.0,1.0,,1.0,4.0,,,1.0,1.0,9.0,12.0,7.0,5.0,32.0,36.0,56.0,67.0,321.0,607.0,237.0,509.0,35.1,64.9,19.0,25.0,23.0,19.0,16.0,8.0,15.0,12.0,20.0,13.0,20.0,13.0,7.0,8.0,3.0,3.0,,,2.0,,7.0,12.0,9.0,14.0,148.0,153.0,4.0,3.0,3.0,3.0,,,72.0,60.0,60.0,72.0,28.0,28.0,28.0,28.0,4.0,6.0,4.0,6.0,3.0,,8.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,1.0,,,,,,,,,
