season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,penaltySave,rightsidePass,unsuccessfulTouch,attLgRight,ptsDroppedWinningPos,attFreekickPost,attOneOnOne,contentiousDecision
2011-12,360596,13.0,2011-11-26 15:00:00,111,Wigan,Away,146.0,15.0,,2.0,2.0,1.0,,171.0,4.0,,9.0,,17.0,24.0,315.0,,1.0,12.0,7.0,7.0,6.0,,,1.0,,1.0,,1.0,,,,,,10.0,1.0,,,,,,11.0,8.0,,,,37.0,1.0,3.0,8.0,,2.0,9.0,3.0,,14.0,1.0,58.0,49.0,1.0,20.0,10.0,1.0,,55.0,13.0,12.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,,9.0,,,1.0,,,,,,19.0,,4.0,3.0,2.0,9.0,78.0,43.0,3.0,1.0,3.0,4.0,4.0,,,,3.0,,79.0,39.0,17.0,,,,1.0,160.0,141.0,1.0,14.0,12.0,47.1,,,,0.0,,,,5.0,3.0,,,1.0,1.0,5.0,,2.0,63.0,,7.0,168.0,41.0,39.0,28.0,1.0,14.0,13.0,1.0,93.0,5.0,235.0,,,11.0,17.0,48.0,1.0,389.0,,0.0,12.0,18.0,2.0,18.0,1.0,591.0,,12.0,2.0,13.0,0.0,64.0,1.0,,2.0,147.0,90.0,2.0,,88.0,11.0,,,,,
2011-12,360607,14.0,2011-12-03 15:00:00,111,Wigan,Home,129.0,13.0,1.0,3.0,2.0,3.0,,155.0,6.0,,8.0,3.0,14.0,25.0,281.0,,,5.0,5.0,3.0,5.0,,,,,,,,,,,,,7.0,,,,,,,12.0,4.0,,,,46.0,1.0,2.0,10.0,,4.0,6.0,7.0,,1.0,2.0,35.0,45.0,1.0,8.0,3.0,1.0,,52.0,9.0,12.0,,,3.0,1.0,,,,,,,,14.0,,,,2.0,,,,1.0,6.0,,14.0,8.0,,8.0,71.0,42.0,5.0,,1.0,4.0,3.0,,,,2.0,,55.0,42.0,16.0,,,,,115.0,107.0,1.0,13.0,22.0,34.6,,,,0.0,,,,2.0,1.0,,,2.0,,2.0,,3.0,51.0,,5.0,137.0,33.0,16.0,20.0,4.0,18.0,14.0,,80.0,5.0,217.0,2.0,,9.0,14.0,42.0,2.0,336.0,,0.0,7.0,21.0,,8.0,3.0,494.0,,9.0,4.0,15.0,0.0,50.0,,1.0,,118.0,76.0,4.0,,92.0,8.0,,,,,
2011-12,360618,15.0,2011-12-10 15:00:00,111,Wigan,Away,228.0,23.0,,,,4.0,,145.0,7.0,,5.0,3.0,23.0,38.0,373.0,,,12.0,10.0,4.0,4.0,,,1.0,,,,1.0,,1.0,,,,8.0,1.0,,,,,,17.0,6.0,,,,27.0,3.0,3.0,3.0,,2.0,3.0,1.0,,7.0,1.0,42.0,45.0,3.0,22.0,11.0,,,57.0,8.0,10.0,1.0,,2.0,,1.0,,,,,,,9.0,,,1.0,1.0,,,,,14.0,,12.0,10.0,,5.0,84.0,50.0,13.0,1.0,1.0,3.0,4.0,,,,11.0,,67.0,26.0,6.0,,,,1.0,154.0,135.0,,11.0,9.0,49.1,,,2.0,0.0,,,,1.0,1.0,,,,1.0,3.0,,3.0,46.0,,4.0,253.0,41.0,41.0,19.0,2.0,6.0,4.0,1.0,80.0,10.0,210.0,2.0,,16.0,24.0,59.0,2.0,457.0,,0.0,10.0,26.0,1.0,14.0,1.0,650.0,,5.0,2.0,17.0,0.0,65.0,,,,158.0,121.0,4.0,,113.0,14.0,,,,,
2011-12,360627,16.0,2011-12-17 17:30:00,111,Wigan,Home,210.0,13.0,2.0,5.0,3.0,1.0,,206.0,8.0,,1.0,2.0,22.0,27.0,411.0,,,24.0,6.0,4.0,8.0,1.0,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,61.0,,2.0,12.0,,7.0,8.0,3.0,,11.0,2.0,43.0,37.0,,18.0,11.0,,,66.0,11.0,6.0,,,,,,,,,,,,9.0,,,,,,,,2.0,18.0,,17.0,16.0,,1.0,64.0,39.0,5.0,1.0,3.0,6.0,6.0,,,,3.0,,78.0,51.0,18.0,,,,,143.0,131.0,1.0,39.0,18.0,50.8,,,,0.0,,,,,1.0,,,,,6.0,1.0,2.0,85.0,,9.0,234.0,40.0,30.0,17.0,5.0,16.0,11.0,,130.0,4.0,277.0,,,13.0,24.0,48.0,,495.0,,0.0,14.0,15.0,4.0,24.0,0.0,690.0,,12.0,7.0,10.0,0.0,75.0,,,1.0,177.0,122.0,3.0,,121.0,16.0,,,,,
2011-12,360631,17.0,2011-12-21 20:00:00,111,Wigan,Home,135.0,15.0,3.0,6.0,3.0,5.0,,154.0,7.0,,1.0,9.0,4.0,26.0,283.0,,,16.0,11.0,6.0,12.0,3.0,,,,,,,,,,,,15.0,,,,,,1.0,10.0,11.0,,,,58.0,5.0,8.0,11.0,,7.0,9.0,4.0,,15.0,5.0,58.0,55.0,5.0,21.0,7.0,,,49.0,17.0,12.0,,,2.0,1.0,,,,,,,,12.0,,,,,,,,1.0,15.0,,33.0,27.0,4.0,1.0,65.0,35.0,14.0,,4.0,11.0,6.0,,,,3.0,,52.0,51.0,15.0,,1.0,1.0,,142.0,126.0,2.0,31.0,22.0,44.7,,,3.0,0.0,,,,4.0,5.0,,,,,5.0,1.0,3.0,72.0,,15.0,160.0,32.0,37.0,11.0,6.0,19.0,14.0,,108.0,10.0,218.0,,,19.0,4.0,51.0,,359.0,,0.0,19.0,31.0,,16.0,1.0,588.0,,6.0,7.0,22.0,0.0,50.0,,,,128.0,88.0,1.0,1.0,93.0,11.0,,,,,
2011-12,360643,18.0,2011-12-26 15:00:00,111,Wigan,Away,139.0,13.0,,1.0,1.0,1.0,,155.0,6.0,,2.0,5.0,7.0,31.0,293.0,,,4.0,2.0,1.0,5.0,,,2.0,,1.0,,2.0,,,,,,,,,,,,,10.0,10.0,,,,32.0,6.0,3.0,10.0,,2.0,6.0,3.0,,12.0,2.0,47.0,44.0,6.0,11.0,5.0,,,53.0,11.0,12.0,,,,,2.0,,,,,,,10.0,,,,2.0,,,,,12.0,,18.0,16.0,7.0,3.0,62.0,38.0,10.0,,1.0,4.0,2.0,,,,3.0,,67.0,26.0,6.0,1.0,1.0,1.0,,125.0,110.0,1.0,15.0,9.0,40.5,,,1.0,0.0,,,,2.0,1.0,,,,2.0,4.0,,3.0,63.0,,5.0,163.0,23.0,26.0,24.0,,9.0,9.0,,88.0,1.0,199.0,2.0,,15.0,7.0,49.0,,353.0,,1.0,9.0,19.0,,8.0,1.0,524.0,,12.0,2.0,15.0,0.0,60.0,,,,130.0,75.0,2.0,,88.0,7.0,,,,,
2011-12,360655,19.0,2011-12-31 15:00:00,111,Wigan,Away,144.0,12.0,1.0,2.0,1.0,,,124.0,6.0,,6.0,4.0,12.0,38.0,266.0,,,12.0,18.0,7.0,4.0,1.0,,,,,,,,1.0,,,,9.0,1.0,,,,,,9.0,4.0,3.0,8.0,,58.0,3.0,2.0,1.0,,5.0,2.0,1.0,,9.0,,45.0,43.0,3.0,44.0,19.0,,,64.0,10.0,14.0,,,2.0,1.0,,1.0,,1.0,1.0,,,16.0,,,1.0,2.0,,,,3.0,22.0,,8.0,7.0,3.0,7.0,83.0,36.0,8.0,1.0,1.0,5.0,6.0,319.0,,,1.0,,44.0,34.0,13.0,1.0,1.0,1.0,1.0,155.0,146.0,2.0,21.0,26.0,51.0,,1.0,2.0,0.0,,,,,,,,1.0,,3.0,,2.0,47.0,248.0,6.0,161.0,30.0,53.0,12.0,3.0,7.0,4.0,,84.0,1.0,197.0,3.0,,16.0,12.0,79.0,2.0,351.0,,1.0,11.0,21.0,,17.0,3.0,557.0,5.0,1.0,5.0,17.0,0.0,55.0,1.0,1.0,1.0,128.0,88.0,4.0,,80.0,24.0,1.0,2.0,,,
2011-12,360667,20.0,2012-01-03 19:45:00,111,Wigan,Home,190.0,19.0,,2.0,2.0,1.0,,309.0,5.0,,6.0,,32.0,39.0,497.0,,,25.0,3.0,5.0,15.0,1.0,,,,,,1.0,,,,,,19.0,,,,1.0,1.0,,7.0,4.0,,,,38.0,3.0,6.0,8.0,,9.0,12.0,7.0,,9.0,,36.0,30.0,3.0,7.0,4.0,,,80.0,10.0,6.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,5.0,,,1.0,4.0,,,,,5.0,2.0,14.0,13.0,2.0,6.0,56.0,43.0,6.0,,11.0,6.0,5.0,,,,3.0,,104.0,67.0,22.0,,,,,126.0,124.0,,13.0,19.0,63.4,2.0,,,0.0,,,,2.0,,,,1.0,,12.0,,3.0,126.0,,17.0,205.0,27.0,9.0,13.0,7.0,26.0,19.0,,166.0,2.0,388.0,4.0,,8.0,32.0,52.0,,567.0,,0.0,23.0,12.0,,27.0,1.0,738.0,,7.0,9.0,11.0,0.0,72.0,1.0,1.0,,138.0,179.0,5.0,,178.0,8.0,,,,,
2011-12,360678,21.0,2012-01-16 20:00:00,111,Wigan,Home,159.0,18.0,,2.0,2.0,2.0,1.0,178.0,3.0,,3.0,6.0,4.0,27.0,335.0,,,20.0,15.0,11.0,4.0,,,,,,,,,,,,,6.0,,,,,,,11.0,3.0,,,,50.0,2.0,2.0,9.0,,4.0,10.0,6.0,,17.0,3.0,65.0,60.0,2.0,9.0,1.0,,,61.0,17.0,15.0,,,2.0,3.0,,,,,,,,7.0,,,,,,,,1.0,7.0,,26.0,18.0,3.0,3.0,89.0,49.0,5.0,,3.0,1.0,2.0,,,,3.0,,78.0,60.0,21.0,,,,,168.0,159.0,1.0,25.0,20.0,46.0,,,,0.0,,,,4.0,1.0,,,,,3.0,,3.0,86.0,,4.0,181.0,33.0,18.0,19.0,2.0,21.0,19.0,,125.0,8.0,265.0,,,26.0,5.0,48.0,3.0,425.0,,0.0,7.0,23.0,1.0,23.0,3.0,630.0,,11.0,4.0,15.0,0.0,67.0,1.0,1.0,,159.0,93.0,3.0,,106.0,12.0,,,,,
2011-12,360685,22.0,2012-01-21 15:00:00,111,Wigan,Away,149.0,17.0,1.0,2.0,1.0,3.0,1.0,187.0,11.0,,,2.0,14.0,51.0,334.0,,,19.0,9.0,9.0,5.0,2.0,,,1.0,,,1.0,,,,,,6.0,,,,,,1.0,6.0,13.0,,,,24.0,1.0,3.0,4.0,,1.0,8.0,2.0,,17.0,2.0,51.0,46.0,1.0,18.0,13.0,,,75.0,19.0,11.0,1.0,,3.0,1.0,1.0,,,,,,,17.0,,,,,,,,2.0,16.0,,12.0,10.0,1.0,,90.0,45.0,7.0,,3.0,4.0,2.0,,,,5.0,,82.0,60.0,17.0,1.0,2.0,2.0,,169.0,161.0,1.0,12.0,9.0,59.7,,,1.0,0.0,,,,2.0,2.0,,,3.0,,4.0,,3.0,82.0,,7.0,177.0,46.0,26.0,7.0,1.0,12.0,11.0,,126.0,7.0,268.0,,,19.0,14.0,82.0,1.0,433.0,,0.0,9.0,23.0,,25.0,2.0,619.0,,3.0,1.0,17.0,0.0,59.0,1.0,1.0,,154.0,113.0,1.0,1.0,107.0,17.0,,,,,
2011-12,360693,23.0,2012-01-31 19:45:00,111,Wigan,Away,133.0,8.0,,1.0,1.0,1.0,,212.0,6.0,,3.0,3.0,17.0,30.0,344.0,,,11.0,7.0,4.0,5.0,,,,,,,,,,,,,9.0,,,,,,,12.0,8.0,,,,37.0,1.0,2.0,8.0,1.0,,10.0,9.0,,8.0,4.0,35.0,33.0,1.0,10.0,4.0,,,51.0,7.0,8.0,,,,,,1.0,,1.0,1.0,,,10.0,,,1.0,2.0,,,,,4.0,,16.0,9.0,2.0,3.0,70.0,45.0,5.0,1.0,1.0,5.0,3.0,,,,4.0,,86.0,47.0,13.0,,,,,114.0,108.0,1.0,17.0,13.0,37.7,,,,0.0,,,,4.0,3.0,,,2.0,,4.0,,3.0,85.0,,6.0,147.0,19.0,16.0,9.0,,19.0,19.0,,113.0,3.0,281.0,2.0,,15.0,17.0,52.0,1.0,409.0,,0.0,9.0,17.0,,11.0,1.0,556.0,,4.0,,10.0,0.0,72.0,,1.0,,121.0,106.0,,,110.0,7.0,,,,,
2011-12,360708,24.0,2012-02-04 15:00:00,111,Wigan,Home,153.0,18.0,1.0,3.0,2.0,,,183.0,3.0,,2.0,4.0,15.0,23.0,333.0,,,34.0,9.0,18.0,5.0,1.0,,,,1.0,,1.0,,,,,,5.0,,,,,,1.0,4.0,6.0,,,,25.0,4.0,6.0,3.0,,4.0,15.0,2.0,,9.0,1.0,41.0,47.0,4.0,13.0,5.0,,,68.0,15.0,9.0,,2.0,1.0,,1.0,,,,,,,6.0,,,,,,,,1.0,8.0,,13.0,8.0,2.0,2.0,85.0,45.0,3.0,,1.0,5.0,2.0,,,,1.0,,103.0,60.0,13.0,,,,,179.0,174.0,1.0,16.0,6.0,52.3,,,,0.0,,,,2.0,1.0,,,,,2.0,,3.0,77.0,,6.0,183.0,44.0,18.0,9.0,4.0,21.0,17.0,,129.0,5.0,285.0,,,19.0,18.0,50.0,2.0,447.0,,0.0,10.0,17.0,,36.0,2.0,629.0,,3.0,4.0,15.0,0.0,63.0,,,,167.0,110.0,5.0,,107.0,13.0,,,,,
2011-12,360711,25.0,2012-02-11 15:00:00,111,Wigan,Away,97.0,12.0,3.0,8.0,5.0,4.0,,185.0,3.0,1.0,1.0,8.0,17.0,27.0,274.0,,,17.0,13.0,13.0,9.0,1.0,,1.0,,,,,,,,,,9.0,,,,,,1.0,7.0,6.0,,,,30.0,3.0,2.0,2.0,,8.0,12.0,1.0,1.0,13.0,2.0,46.0,41.0,3.0,25.0,11.0,,,62.0,12.0,20.0,,,4.0,,,1.0,1.0,1.0,,1.0,,10.0,,,1.0,1.0,,,,,14.0,,12.0,10.0,3.0,1.0,78.0,32.0,7.0,1.0,4.0,7.0,6.0,,,,4.0,,71.0,52.0,22.0,,,,,176.0,170.0,,11.0,15.0,57.0,,,1.0,0.0,,,,2.0,1.0,,,1.0,1.0,5.0,,2.0,104.0,,11.0,126.0,26.0,31.0,9.0,6.0,19.0,13.0,1.0,145.0,9.0,264.0,1.0,1.0,34.0,20.0,54.0,6.0,371.0,,0.0,13.0,5.0,,24.0,2.0,561.0,,3.0,7.0,5.0,0.0,57.0,1.0,1.0,1.0,152.0,90.0,4.0,,72.0,19.0,,,,,
2011-12,360728,26.0,2012-02-25 15:00:00,111,Wigan,Home,99.0,21.0,4.0,7.0,3.0,6.0,,202.0,1.0,,2.0,6.0,7.0,27.0,294.0,,,26.0,9.0,11.0,10.0,4.0,,,,1.0,,1.0,,,,,1.0,12.0,,,,,,1.0,5.0,5.0,,,,31.0,2.0,6.0,7.0,,14.0,13.0,4.0,,13.0,1.0,46.0,37.0,2.0,8.0,4.0,,,79.0,9.0,8.0,,,4.0,1.0,1.0,,,,,,,9.0,,,,1.0,,,,1.0,11.0,,10.0,7.0,,2.0,72.0,27.0,7.0,,9.0,5.0,2.0,,,,1.0,,83.0,63.0,16.0,,,,,190.0,182.0,2.0,18.0,5.0,60.7,,,1.0,0.0,,,,2.0,1.0,,,,,10.0,1.0,3.0,93.0,,14.0,122.0,42.0,16.0,14.0,14.0,32.0,18.0,,144.0,8.0,307.0,1.0,,20.0,7.0,55.0,2.0,397.0,1.0,0.0,18.0,13.0,,28.0,0.0,594.0,,5.0,14.0,13.0,0.0,53.0,,1.0,,163.0,94.0,3.0,,87.0,17.0,,,,,
2011-12,360738,27.0,2012-03-03 15:00:00,111,Wigan,Home,117.0,15.0,2.0,6.0,4.0,3.0,,199.0,4.0,,2.0,8.0,8.0,25.0,310.0,,,20.0,5.0,3.0,10.0,2.0,,,,,,,,1.0,,,,12.0,,,,,,1.0,6.0,6.0,,,,27.0,2.0,6.0,13.0,1.0,10.0,21.0,5.0,,14.0,2.0,54.0,33.0,2.0,4.0,3.0,,,61.0,14.0,8.0,,,,,,,,,,,,7.0,,,,,,,,,7.0,,22.0,14.0,2.0,2.0,65.0,35.0,3.0,,6.0,6.0,2.0,,,,3.0,,87.0,43.0,23.0,,,,,167.0,157.0,2.0,12.0,10.0,51.1,,,1.0,0.0,,,,3.0,1.0,,,1.0,,8.0,1.0,3.0,99.0,,12.0,134.0,28.0,14.0,9.0,8.0,34.0,26.0,,140.0,4.0,295.0,,,27.0,8.0,50.0,1.0,395.0,,0.0,16.0,21.0,,25.0,2.0,589.0,,1.0,9.0,12.0,0.0,55.0,1.0,1.0,,143.0,101.0,4.0,,96.0,9.0,,,,,
2011-12,360745,28.0,2012-03-11 16:00:00,111,Wigan,Away,153.0,20.0,2.0,10.0,8.0,4.0,1.0,255.0,6.0,1.0,6.0,7.0,23.0,25.0,398.0,2.0,1.0,19.0,10.0,14.0,15.0,2.0,,,,,,,,,,,,17.0,,,,,,1.0,8.0,6.0,,,,71.0,3.0,2.0,3.0,,5.0,14.0,6.0,,11.0,1.0,39.0,45.0,3.0,13.0,7.0,,,70.0,8.0,12.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,,,10.0,,,1.0,2.0,,,,1.0,17.0,1.0,16.0,13.0,2.0,6.0,82.0,48.0,3.0,,10.0,8.0,7.0,,,,5.0,,99.0,51.0,18.0,,,,,160.0,145.0,,30.0,31.0,55.1,,,,0.0,,,,1.0,,,,,,11.0,,2.0,112.0,,18.0,171.0,39.0,28.0,16.0,4.0,26.0,22.0,,169.0,9.0,344.0,2.0,1.0,22.0,26.0,52.0,1.0,489.0,3.0,0.0,20.0,11.0,8.0,21.0,4.0,692.0,,8.0,5.0,7.0,0.0,63.0,4.0,3.0,1.0,164.0,133.0,2.0,,129.0,10.0,,,,,
2011-12,360757,29.0,2012-03-17 15:00:00,111,Wigan,Home,140.0,14.0,3.0,18.0,15.0,1.0,,195.0,4.0,,4.0,4.0,5.0,29.0,317.0,1.0,,26.0,11.0,10.0,15.0,3.0,,,,1.0,,1.0,,,,,,14.0,,,1.0,,,,7.0,3.0,,,,41.0,3.0,2.0,8.0,,13.0,24.0,13.0,,12.0,,46.0,37.0,3.0,8.0,3.0,,,67.0,8.0,10.0,,,2.0,1.0,1.0,,,,,,,9.0,,,1.0,2.0,,,,,5.0,3.0,14.0,11.0,,4.0,65.0,36.0,5.0,1.0,13.0,5.0,5.0,,,,3.0,,79.0,43.0,30.0,,,,,155.0,149.0,1.0,12.0,23.0,60.4,1.0,,1.0,0.0,,,,,,,,,,14.0,,3.0,107.0,,18.0,162.0,23.0,14.0,10.0,10.0,48.0,38.0,,151.0,6.0,286.0,2.0,,14.0,6.0,40.0,2.0,400.0,1.0,0.0,21.0,14.0,1.0,29.0,2.0,598.0,,3.0,13.0,12.0,0.0,40.0,4.0,5.0,1.0,144.0,116.0,2.0,,100.0,5.0,,,,,
2011-12,360762,30.0,2012-03-24 15:00:00,111,Wigan,Away,145.0,18.0,,1.0,1.0,2.0,,159.0,6.0,1.0,3.0,5.0,6.0,28.0,303.0,,,9.0,10.0,6.0,2.0,,,,,,,,,2.0,,,,6.0,1.0,,,,,1.0,8.0,11.0,,,,72.0,2.0,4.0,10.0,,,4.0,,1.0,9.0,2.0,45.0,49.0,2.0,17.0,8.0,,,64.0,10.0,13.0,,,4.0,3.0,,,,,,,,12.0,,,,3.0,,,,,16.0,,24.0,19.0,2.0,3.0,93.0,41.0,6.0,1.0,1.0,1.0,2.0,,,,7.0,,109.0,37.0,17.0,,,,1.0,171.0,154.0,3.0,26.0,32.0,43.1,,,1.0,0.0,,,,2.0,2.0,,,,,2.0,,3.0,67.0,,2.0,164.0,40.0,34.0,15.0,,7.0,7.0,,127.0,11.0,253.0,3.0,1.0,24.0,7.0,64.0,1.0,410.0,,0.0,8.0,21.0,2.0,11.0,2.0,606.0,,9.0,,17.0,0.0,58.0,,2.0,1.0,170.0,95.0,2.0,,87.0,15.0,,,,,
2011-12,360777,31.0,2012-03-31 15:00:00,111,Wigan,Home,175.0,22.0,,8.0,8.0,5.0,1.0,188.0,2.0,,7.0,7.0,13.0,45.0,355.0,,1.0,21.0,15.0,6.0,9.0,1.0,,3.0,,,,,,1.0,,,,9.0,,,,,,4.0,4.0,1.0,,,,35.0,4.0,5.0,4.0,,8.0,14.0,5.0,1.0,8.0,,45.0,48.0,4.0,9.0,6.0,,1.0,62.0,16.0,14.0,1.0,,3.0,1.0,,1.0,,1.0,,1.0,1.0,4.0,,,1.0,1.0,,,,3.0,12.0,,16.0,12.0,,7.0,64.0,37.0,1.0,,3.0,8.0,6.0,,,,,,78.0,51.0,16.0,,,,,164.0,147.0,2.0,14.0,13.0,60.8,,,1.0,0.0,,,,,1.0,,,,3.0,3.0,,3.0,79.0,,11.0,203.0,39.0,26.0,12.0,4.0,24.0,20.0,3.0,118.0,17.0,270.0,1.0,,28.0,13.0,67.0,,449.0,1.0,0.0,14.0,21.0,3.0,22.0,2.0,631.0,,7.0,8.0,11.0,0.0,61.0,2.0,3.0,1.0,166.0,108.0,4.0,,114.0,17.0,,,,,
2011-12,360781,32.0,2012-04-07 15:00:00,111,Wigan,Away,160.0,12.0,1.0,6.0,5.0,4.0,,137.0,5.0,1.0,1.0,10.0,19.0,35.0,291.0,1.0,1.0,20.0,9.0,,6.0,2.0,,,,,,1.0,,4.0,,,,8.0,,,,,,1.0,15.0,5.0,,,,45.0,3.0,2.0,8.0,,3.0,12.0,1.0,,12.0,,48.0,44.0,3.0,13.0,4.0,,,58.0,12.0,14.0,,,1.0,,1.0,1.0,,,1.0,,,10.0,,,1.0,1.0,,,,1.0,8.0,,18.0,15.0,4.0,1.0,82.0,44.0,5.0,1.0,4.0,5.0,4.0,,,,4.0,,58.0,51.0,18.0,,,,,142.0,134.0,1.0,24.0,17.0,45.3,,,,0.0,,,,5.0,1.0,,,1.0,,5.0,,3.0,54.0,,9.0,184.0,26.0,21.0,12.0,2.0,15.0,13.0,,86.0,9.0,199.0,1.0,1.0,29.0,20.0,66.0,5.0,368.0,5.0,0.0,11.0,26.0,1.0,25.0,2.0,557.0,,4.0,3.0,19.0,0.0,50.0,1.0,1.0,,149.0,93.0,3.0,,76.0,10.0,,,,,
2011-12,360797,33.0,2012-04-11 19:45:00,111,Wigan,Home,142.0,23.0,2.0,2.0,,1.0,,147.0,6.0,1.0,3.0,5.0,13.0,44.0,287.0,1.0,,15.0,4.0,5.0,7.0,,,,,,,1.0,,1.0,,,,9.0,,,,,,1.0,3.0,6.0,,,,39.0,3.0,7.0,4.0,,7.0,8.0,,,14.0,1.0,43.0,51.0,3.0,13.0,3.0,,,59.0,8.0,14.0,,,4.0,2.0,1.0,1.0,,,,1.0,,8.0,,,,1.0,,,,,6.0,,26.0,18.0,4.0,3.0,53.0,29.0,3.0,1.0,2.0,6.0,3.0,,,,2.0,,72.0,37.0,11.0,,,,,143.0,134.0,2.0,17.0,15.0,44.9,,,1.0,0.0,,,,1.0,,,,2.0,,3.0,1.0,2.0,53.0,,8.0,167.0,37.0,22.0,25.0,4.0,14.0,10.0,,90.0,7.0,214.0,1.0,1.0,22.0,15.0,66.0,2.0,367.0,2.0,0.0,13.0,20.0,1.0,18.0,1.0,550.0,,12.0,7.0,10.0,0.0,53.0,,,,115.0,99.0,2.0,,100.0,6.0,,,,,
2011-12,360799,34.0,2012-04-16 20:00:00,111,Wigan,Away,134.0,14.0,2.0,3.0,1.0,3.0,,111.0,8.0,1.0,5.0,3.0,7.0,19.0,242.0,,,7.0,13.0,10.0,7.0,1.0,,3.0,,,,,,1.0,,,,12.0,,,,,,,15.0,8.0,,,,58.0,4.0,4.0,14.0,1.0,3.0,6.0,,,11.0,2.0,57.0,66.0,4.0,18.0,10.0,,1.0,37.0,15.0,15.0,1.0,,1.0,,,,,,,,1.0,13.0,,,2.0,1.0,,,,2.0,23.0,,20.0,18.0,1.0,5.0,62.0,33.0,9.0,1.0,3.0,5.0,7.0,,,,8.0,,56.0,42.0,5.0,,,,,139.0,120.0,2.0,34.0,14.0,35.7,,,,0.0,,,,3.0,1.0,,,,3.0,4.0,1.0,2.0,45.0,,8.0,165.0,27.0,37.0,21.0,2.0,8.0,6.0,3.0,71.0,7.0,152.0,1.0,1.0,16.0,9.0,34.0,3.0,309.0,,0.0,15.0,26.0,1.0,16.0,3.0,533.0,,15.0,3.0,20.0,0.0,48.0,,2.0,2.0,123.0,76.0,2.0,,62.0,12.0,,,,,
