season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,attOneOnOne,contentiousDecision,ptsGainedLosingPos,attLgRight,attemptedTackleFoul,blockedPass,putThrough,subsGoals,successfulPutThrough,ptsDroppedWinningPos,attPenMiss,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal,attLgLeft,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsFreekick,totalDistance
2012-13,442280,29.0,2013-04-17 20:00:00,8,Chelsea,Away,137.0,8.0,3.0,5.0,2.0,3.0,,205.0,3.0,1.0,8.0,6.0,11.0,31.0,337.0,,,17.0,5.0,11.0,8.0,2.0,,1.0,,,,1.0,1.0,,,,,13.0,,,,,,,3.0,8.0,,,,70.0,3.0,5.0,6.0,,5.0,11.0,6.0,3.0,14.0,1.0,47.0,61.0,3.0,14.0,10.0,,,62.0,13.0,12.0,,,3.0,,1.0,3.0,,2.0,2.0,1.0,,6.0,,,2.0,3.0,,,,,14.0,,20.0,16.0,,8.0,78.0,48.0,6.0,,5.0,8.0,7.0,,,,3.0,,41.0,90.0,17.0,,,,,,139.0,132.0,7.0,22.0,29.0,47.2,,1.0,0.0,,,,1.0,1.0,,,,1.0,5.0,1.0,3.0,99.0,,13.0,149.0,23.0,21.0,23.0,4.0,21.0,17.0,2.0,149.0,8.0,287.0,3.0,1.0,22.0,11.0,55.0,,415.0,,0.0,17.0,24.0,,18.0,1.0,623.0,,14.0,5.0,15.0,0.0,59.0,1.0,,1.0,148.0,102.0,1.0,106.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442290,30.0,2013-03-17 16:00:00,8,Chelsea,Home,157.0,17.0,1.0,2.0,1.0,3.0,,313.0,4.0,,4.0,4.0,10.0,26.0,468.0,,1.0,18.0,14.0,12.0,15.0,1.0,,1.0,,1.0,,2.0,3.0,,,,,19.0,,,,,,1.0,7.0,6.0,,,,54.0,5.0,4.0,8.0,,5.0,11.0,2.0,,8.0,2.0,44.0,49.0,5.0,21.0,12.0,,,71.0,5.0,13.0,1.0,,5.0,2.0,3.0,2.0,,1.0,2.0,,,8.0,,,2.0,2.0,,,,,19.0,,10.0,8.0,1.0,4.0,89.0,56.0,5.0,1.0,6.0,12.0,11.0,,,,2.0,,67.0,77.0,25.0,,,,,,135.0,125.0,2.0,27.0,16.0,63.8,,1.0,0.0,,,,2.0,3.0,,,1.0,1.0,9.0,1.0,3.0,164.0,,18.0,167.0,30.0,31.0,20.0,4.0,19.0,15.0,1.0,209.0,8.0,391.0,2.0,,19.0,10.0,52.0,1.0,539.0,,0.0,24.0,13.0,1.0,23.0,0.0,737.0,,11.0,5.0,12.0,0.0,83.0,4.0,3.0,1.0,185.0,139.0,4.0,132.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,
2012-13,442304,31.0,2013-03-30 15:00:00,8,Chelsea,Away,159.0,14.0,2.0,5.0,3.0,2.0,,171.0,2.0,,7.0,8.0,3.0,30.0,325.0,,,29.0,32.0,20.0,5.0,,,,,1.0,,,2.0,,,,,6.0,,,,,,,7.0,5.0,,,,49.0,5.0,2.0,9.0,,7.0,14.0,4.0,1.0,6.0,1.0,67.0,61.0,5.0,18.0,11.0,,,63.0,8.0,12.0,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,,6.0,,,,1.0,,,,2.0,19.0,1.0,18.0,13.0,1.0,7.0,83.0,32.0,7.0,,3.0,3.0,2.0,,,,3.0,,47.0,70.0,19.0,,,,,,179.0,167.0,1.0,24.0,13.0,49.2,,,0.0,,,,1.0,1.0,,,1.0,,5.0,,3.0,91.0,,6.0,179.0,38.0,30.0,24.0,5.0,24.0,19.0,,136.0,8.0,271.0,1.0,,44.0,3.0,73.0,3.0,426.0,1.0,0.0,9.0,19.0,1.0,32.0,1.0,639.0,,10.0,7.0,11.0,0.0,72.0,1.0,,1.0,162.0,104.0,,88.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442309,32.0,2013-04-07 15:00:00,8,Chelsea,Home,172.0,14.0,,6.0,6.0,2.0,1.0,260.0,5.0,,3.0,4.0,7.0,43.0,426.0,,,29.0,16.0,19.0,9.0,1.0,,,,,,,1.0,1.0,,,,10.0,,,,,,2.0,5.0,4.0,,,,51.0,3.0,6.0,12.0,,8.0,13.0,6.0,1.0,12.0,,60.0,65.0,3.0,15.0,9.0,,1.0,64.0,9.0,14.0,,,4.0,2.0,1.0,1.0,,,,1.0,,6.0,,,,1.0,,,,,18.0,,13.0,11.0,1.0,4.0,84.0,55.0,5.0,,4.0,7.0,3.0,,,,2.0,1.0,77.0,98.0,25.0,,,,,,164.0,152.0,5.0,16.0,23.0,61.7,,2.0,0.0,,,,,,,,2.0,,7.0,,3.0,147.0,,11.0,191.0,26.0,27.0,23.0,5.0,26.0,21.0,,195.0,6.0,349.0,1.0,,26.0,7.0,67.0,3.0,514.0,,0.0,16.0,20.0,1.0,33.0,0.0,726.0,,12.0,8.0,16.0,0.0,78.0,,,,182.0,127.0,3.0,127.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442321,33.0,2013-05-08 19:45:00,8,Chelsea,Home,110.0,12.0,2.0,6.0,4.0,4.0,1.0,141.0,4.0,,3.0,5.0,5.0,22.0,245.0,,1.0,21.0,18.0,15.0,6.0,3.0,,,,,,1.0,2.0,,,,,7.0,,,,,,1.0,8.0,6.0,,,,60.0,1.0,4.0,6.0,,6.0,16.0,2.0,,11.0,1.0,51.0,65.0,1.0,15.0,10.0,,,58.0,6.0,16.0,,,5.0,1.0,2.0,2.0,,1.0,1.0,1.0,,8.0,,,1.0,1.0,,,,,12.0,,15.0,11.0,,3.0,75.0,36.0,5.0,2.0,5.0,6.0,5.0,,,,2.0,,45.0,58.0,20.0,,,,,,158.0,151.0,4.0,29.0,21.0,44.1,,,0.0,,,,1.0,2.0,,,,,6.0,,2.0,73.0,,11.0,129.0,35.0,22.0,15.0,6.0,25.0,19.0,1.0,118.0,6.0,231.0,1.0,,26.0,7.0,45.0,3.0,335.0,,0.0,15.0,29.0,2.0,21.0,1.0,545.0,,5.0,6.0,22.0,0.0,36.0,2.0,1.0,1.0,157.0,77.0,3.0,65.0,11.0,,1.0,,,,,,,,,,,,,,,,,,,,
2012-13,442330,34.0,2013-04-21 16:00:00,8,Chelsea,Away,118.0,7.0,1.0,1.0,,2.0,,178.0,4.0,1.0,4.0,5.0,8.0,22.0,295.0,,,16.0,10.0,8.0,5.0,,,,,,,1.0,1.0,,,,,5.0,1.0,,,,,,11.0,10.0,,,,61.0,7.0,3.0,11.0,,5.0,4.0,3.0,,11.0,,50.0,45.0,7.0,11.0,7.0,,,62.0,13.0,8.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,,11.0,,,,2.0,,,,2.0,16.0,,25.0,17.0,2.0,5.0,76.0,38.0,8.0,1.0,2.0,4.0,5.0,,,,3.0,,48.0,54.0,15.0,,,,,1.0,162.0,151.0,1.0,25.0,20.0,43.0,,,0.0,,,,4.0,2.0,,,,,3.0,,3.0,81.0,,6.0,135.0,21.0,22.0,12.0,5.0,12.0,7.0,,129.0,8.0,262.0,2.0,1.0,23.0,9.0,49.0,1.0,385.0,,0.0,11.0,24.0,1.0,23.0,3.0,592.0,,5.0,5.0,13.0,0.0,58.0,,,1.0,150.0,80.0,4.0,97.0,12.0,,1.0,,,,,,,,,,,,,,,,,,,,
2012-13,442341,35.0,2013-04-28 15:00:00,8,Chelsea,Home,170.0,21.0,2.0,6.0,4.0,,1.0,294.0,5.0,,6.0,3.0,17.0,31.0,458.0,,,15.0,6.0,16.0,13.0,4.0,,1.0,,,,,1.0,,,,,17.0,1.0,,,,,2.0,9.0,4.0,,,,74.0,1.0,9.0,8.0,,6.0,10.0,8.0,,7.0,1.0,38.0,54.0,1.0,9.0,4.0,,,78.0,9.0,11.0,,,4.0,1.0,1.0,1.0,,,1.0,,,7.0,,,1.0,1.0,,,,,8.0,,17.0,15.0,1.0,6.0,79.0,55.0,3.0,2.0,7.0,11.0,8.0,,,,5.0,,58.0,88.0,37.0,,,,,1.0,144.0,137.0,10.0,18.0,35.0,51.8,,1.0,0.0,,,,3.0,,,,1.0,1.0,7.0,,1.0,156.0,,18.0,182.0,39.0,16.0,19.0,4.0,23.0,19.0,2.0,208.0,3.0,377.0,1.0,,16.0,17.0,52.0,3.0,536.0,,0.0,24.0,16.0,2.0,17.0,1.0,730.0,,11.0,6.0,14.0,0.0,90.0,2.0,2.0,1.0,180.0,133.0,2.0,133.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442351,36.0,2013-05-05 16:00:00,8,Chelsea,Away,126.0,19.0,2.0,4.0,2.0,,,228.0,6.0,,7.0,7.0,11.0,31.0,350.0,,,18.0,12.0,12.0,13.0,,,1.0,,1.0,,,2.0,,,,,15.0,,,,,,,6.0,4.0,,,,57.0,1.0,5.0,6.0,,7.0,12.0,4.0,,8.0,,42.0,46.0,1.0,15.0,6.0,,,75.0,10.0,14.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,,,11.0,,,1.0,,,,,1.0,8.0,1.0,10.0,7.0,1.0,7.0,68.0,45.0,2.0,,8.0,6.0,3.0,,,,1.0,,62.0,67.0,23.0,,,,,,121.0,118.0,3.0,22.0,23.0,51.3,,2.0,0.0,,,,1.0,1.0,,,,1.0,9.0,,2.0,132.0,,14.0,131.0,36.0,18.0,11.0,6.0,22.0,16.0,1.0,183.0,4.0,305.0,1.0,,12.0,12.0,52.0,2.0,414.0,,0.0,17.0,16.0,1.0,23.0,1.0,579.0,,4.0,7.0,10.0,0.0,51.0,1.0,1.0,,132.0,112.0,1.0,119.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2012-13,442360,37.0,2013-05-11 12:45:00,8,Chelsea,Away,222.0,12.0,2.0,5.0,3.0,1.0,,198.0,7.0,,4.0,4.0,11.0,23.0,415.0,,1.0,24.0,10.0,10.0,6.0,2.0,,,,2.0,,2.0,4.0,,1.0,,,9.0,,,,,,,9.0,6.0,6.0,9.0,,51.0,5.0,5.0,14.0,,7.0,13.0,4.0,,13.0,1.0,51.0,36.0,5.0,20.0,9.0,,,59.0,8.0,13.0,,,4.0,1.0,4.0,2.0,,1.0,2.0,,,7.0,,,2.0,1.0,,,,,17.0,1.0,10.0,5.0,1.0,4.0,73.0,43.0,6.0,2.0,2.0,8.0,7.0,483.0,,,7.0,,74.0,46.0,29.0,,,,,,148.0,138.0,,26.0,19.0,56.8,,3.0,0.0,,,,,1.0,1.0,1.0,,,3.0,,3.0,95.0,402.0,10.0,237.0,39.0,30.0,7.0,7.0,25.0,18.0,,140.0,1.0,288.0,1.0,,13.0,11.0,46.0,2.0,500.0,,1.0,15.0,12.0,1.0,26.0,2.0,691.0,23.0,1.0,7.0,9.0,0.0,63.0,2.0,1.0,1.0,183.0,138.0,1.0,116.0,9.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
2012-13,442369,38.0,2013-05-19 16:00:00,8,Chelsea,Home,131.0,21.0,2.0,7.0,5.0,1.0,,200.0,5.0,,8.0,9.0,9.0,39.0,324.0,,1.0,20.0,12.0,8.0,12.0,1.0,,2.0,,,,,1.0,,,,,17.0,,,,,,1.0,12.0,8.0,,,,60.0,4.0,7.0,6.0,,7.0,21.0,6.0,,12.0,4.0,47.0,47.0,4.0,10.0,7.0,,1.0,61.0,8.0,9.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,8.0,,,2.0,3.0,,,,1.0,12.0,,13.0,9.0,2.0,8.0,71.0,42.0,4.0,2.0,7.0,7.0,6.0,368.0,,,5.0,,51.0,64.0,39.0,,,,,,131.0,124.0,2.0,28.0,20.0,43.5,,,0.0,,,,4.0,2.0,6.0,,,2.0,10.0,,3.0,106.0,311.0,14.0,140.0,37.0,17.0,17.0,5.0,33.0,28.0,2.0,146.0,5.0,280.0,3.0,,20.0,9.0,60.0,1.0,387.0,,0.0,23.0,23.0,3.0,21.0,2.0,601.0,33.0,7.0,7.0,19.0,0.0,56.0,,,1.0,150.0,84.0,2.0,97.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2013-14,694902,1.0,2013-08-18 16:00:00,8,Chelsea,Home,221.0,14.0,2.0,4.0,2.0,1.0,1.0,255.0,2.0,,6.0,4.0,16.0,20.0,472.0,,2.0,12.0,13.0,27.0,13.0,2.0,,,1.0,1.0,,,2.0,,,,,17.0,,1.0,,,,1.0,2.0,5.0,,,,59.0,1.0,7.0,17.0,,5.0,3.0,3.0,,9.0,,53.0,60.0,1.0,27.0,21.0,,,72.0,8.0,16.0,,,6.0,1.0,2.0,1.0,,1.0,1.0,,,6.0,,,1.0,3.0,,,,1.0,21.0,,10.0,10.0,,6.0,89.0,60.0,1.0,2.0,7.0,9.0,6.0,535.0,,,4.0,,54.0,49.0,20.0,,,,,1.0,127.0,127.0,4.0,21.0,25.0,51.4,,1.0,0.0,,,,1.0,1.0,2.0,,,,10.0,,3.0,118.0,461.0,16.0,232.0,23.0,27.0,12.0,5.0,12.0,7.0,,166.0,3.0,331.0,3.0,,16.0,18.0,39.0,1.0,551.0,,0.0,23.0,14.0,2.0,13.0,0.0,738.0,,5.0,5.0,10.0,0.0,85.0,1.0,1.0,1.0,188.0,142.0,,136.0,18.0,1.0,1.0,,,6.0,18.0,18.0,,9.0,,,,,,,,,,,,,
2013-14,694916,2.0,2013-08-26 20:00:00,8,Chelsea,Away,150.0,9.0,1.0,4.0,3.0,2.0,,221.0,3.0,,1.0,8.0,13.0,30.0,367.0,,,15.0,23.0,19.0,5.0,,,,,,,,,,1.0,,,8.0,,,,,,,7.0,5.0,,,,52.0,5.0,1.0,7.0,,1.0,5.0,6.0,,9.0,2.0,60.0,49.0,5.0,26.0,16.0,,,62.0,10.0,9.0,,,,,,,,,,,,11.0,,,,1.0,,,,1.0,16.0,,6.0,6.0,1.0,2.0,87.0,43.0,4.0,,3.0,2.0,4.0,433.0,,,2.0,,66.0,56.0,15.0,,,,,,138.0,138.0,,18.0,27.0,44.8,,1.0,0.0,,,,,3.0,3.0,,,,3.0,,3.0,93.0,360.0,5.0,166.0,22.0,26.0,23.0,1.0,12.0,11.0,,135.0,7.0,294.0,1.0,,24.0,13.0,52.0,1.0,448.0,,0.0,8.0,15.0,1.0,21.0,2.0,635.0,,10.0,1.0,12.0,0.0,67.0,,,,162.0,109.0,,110.0,11.0,,,,,3.0,24.0,24.0,,13.0,,,,,,,,,,,,,
2013-14,694922,3.0,2013-08-21 19:45:00,8,Chelsea,Home,298.0,13.0,,1.0,1.0,2.0,1.0,297.0,4.0,1.0,3.0,4.0,27.0,36.0,594.0,,,22.0,22.0,18.0,11.0,1.0,,,,1.0,,,1.0,,,,,13.0,,,,,,1.0,4.0,3.0,,,,48.0,1.0,3.0,6.0,,1.0,6.0,2.0,1.0,4.0,,49.0,53.0,1.0,28.0,22.0,,,93.0,13.0,14.0,,,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,,6.0,,,,2.0,,,,1.0,23.0,,4.0,4.0,,3.0,97.0,62.0,2.0,,7.0,6.0,3.0,656.0,,,,,82.0,68.0,21.0,,,,,,129.0,128.0,2.0,19.0,24.0,69.2,,,0.0,,,,2.0,,2.0,,1.0,,9.0,,3.0,118.0,575.0,13.0,309.0,40.0,29.0,15.0,,10.0,10.0,1.0,175.0,5.0,378.0,2.0,1.0,10.0,28.0,57.0,5.0,677.0,,0.0,15.0,16.0,1.0,24.0,1.0,856.0,,6.0,1.0,13.0,0.0,101.0,1.0,,1.0,209.0,178.0,,189.0,14.0,,,,,5.0,9.0,9.0,,6.0,,,,,,,,,,,,,
2013-14,694932,4.0,2013-09-14 17:30:00,8,Chelsea,Away,175.0,17.0,4.0,11.0,7.0,1.0,1.0,245.0,6.0,,4.0,4.0,10.0,31.0,409.0,,,19.0,17.0,18.0,12.0,4.0,,1.0,,,,,,,,,,18.0,,,,,,1.0,8.0,3.0,,,,66.0,2.0,1.0,18.0,,7.0,17.0,10.0,,13.0,3.0,68.0,56.0,2.0,11.0,5.0,,,84.0,14.0,10.0,,,2.0,1.0,,,,,,,,7.0,,,,,,,,2.0,5.0,,11.0,11.0,,5.0,73.0,53.0,5.0,,9.0,7.0,6.0,478.0,,,1.0,,65.0,66.0,31.0,,,,,,146.0,146.0,4.0,20.0,36.0,56.5,,,0.0,,,,3.0,1.0,4.0,,,1.0,15.0,,3.0,111.0,398.0,16.0,190.0,39.0,11.0,19.0,7.0,35.0,28.0,2.0,162.0,5.0,336.0,,,11.0,11.0,48.0,,491.0,,0.0,22.0,19.0,3.0,21.0,4.0,699.0,,9.0,7.0,15.0,0.0,68.0,2.0,2.0,,192.0,117.0,4.0,114.0,9.0,1.0,,,,3.0,17.0,17.0,,11.0,,,,,,,,,,,,,
2013-14,694942,5.0,2013-09-21 17:30:00,8,Chelsea,Home,236.0,12.0,5.0,11.0,6.0,2.0,1.0,305.0,4.0,2.0,2.0,1.0,9.0,39.0,530.0,,,18.0,14.0,15.0,15.0,3.0,,1.0,,,,,1.0,,,,,18.0,,,,,,1.0,3.0,1.0,,,,53.0,2.0,8.0,3.0,,13.0,13.0,10.0,,8.0,,43.0,57.0,2.0,15.0,7.0,,,72.0,11.0,9.0,,,2.0,3.0,1.0,1.0,,1.0,,1.0,,7.0,,,1.0,,,,,,7.0,,2.0,2.0,,2.0,88.0,61.0,3.0,2.0,6.0,13.0,9.0,596.0,,,,,92.0,90.0,31.0,,,,,,128.0,128.0,4.0,24.0,23.0,64.4,,1.0,0.0,,,,1.0,,1.0,,1.0,1.0,7.0,,3.0,157.0,522.0,19.0,246.0,26.0,15.0,14.0,12.0,38.0,26.0,1.0,206.0,4.0,396.0,,2.0,9.0,10.0,57.0,1.0,604.0,2.0,0.0,24.0,27.0,,20.0,0.0,793.0,,6.0,13.0,24.0,0.0,79.0,1.0,,2.0,177.0,172.0,,176.0,5.0,,1.0,,,3.0,13.0,13.0,,11.0,,,,,,,,,,,,,
2013-14,694960,6.0,2013-09-28 12:45:00,8,Chelsea,Away,140.0,23.0,1.0,4.0,3.0,3.0,1.0,120.0,6.0,,5.0,4.0,8.0,21.0,256.0,,1.0,23.0,7.0,24.0,6.0,1.0,,,,,,,1.0,,,,,7.0,,,,,,2.0,3.0,9.0,,,,51.0,1.0,3.0,23.0,,5.0,13.0,2.0,1.0,6.0,2.0,57.0,61.0,1.0,24.0,17.0,,,61.0,14.0,15.0,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,,8.0,,,,2.0,,,,,17.0,,12.0,12.0,2.0,5.0,85.0,51.0,4.0,,3.0,5.0,5.0,323.0,,,3.0,,59.0,35.0,23.0,,,,,,145.0,145.0,,18.0,23.0,46.5,,,0.0,,,,1.0,1.0,2.0,1.0,,,3.0,,3.0,49.0,244.0,8.0,157.0,42.0,24.0,11.0,4.0,21.0,17.0,,97.0,8.0,207.0,2.0,,13.0,8.0,46.0,10.0,343.0,,1.0,11.0,21.0,2.0,26.0,1.0,548.0,,3.0,5.0,19.0,0.0,40.0,2.0,1.0,1.0,150.0,65.0,,88.0,11.0,1.0,1.0,,,2.0,14.0,14.0,,7.0,,,,,,,,,,,,,
2013-14,694966,7.0,2013-10-06 13:30:00,8,Chelsea,Away,175.0,20.0,3.0,7.0,4.0,4.0,,269.0,8.0,,4.0,5.0,15.0,34.0,437.0,,1.0,7.0,7.0,18.0,11.0,,,1.0,,,,1.0,2.0,,1.0,,,19.0,,,,,,,7.0,7.0,,,,55.0,3.0,6.0,7.0,,6.0,10.0,2.0,,7.0,1.0,37.0,56.0,3.0,22.0,13.0,,,75.0,9.0,12.0,1.0,,2.0,,2.0,1.0,,1.0,1.0,,1.0,13.0,,,3.0,2.0,,,,,13.0,,9.0,9.0,1.0,4.0,91.0,57.0,4.0,2.0,6.0,6.0,8.0,490.0,,,4.0,,68.0,73.0,18.0,,,,,,117.0,117.0,2.0,24.0,21.0,55.2,,,0.0,,,,2.0,,3.0,,1.0,1.0,8.0,,3.0,116.0,426.0,12.0,182.0,36.0,22.0,17.0,5.0,17.0,12.0,1.0,161.0,10.0,341.0,2.0,,17.0,16.0,57.0,2.0,506.0,,0.0,22.0,16.0,3.0,9.0,1.0,691.0,,10.0,6.0,13.0,0.0,89.0,,,1.0,168.0,123.0,1.0,126.0,14.0,,,,,1.0,5.0,5.0,,3.0,,,,,,,,,,,,,
2013-14,694972,8.0,2013-10-19 15:00:00,8,Chelsea,Home,234.0,17.0,2.0,4.0,2.0,1.0,,254.0,3.0,1.0,8.0,6.0,17.0,38.0,484.0,,,19.0,10.0,14.0,10.0,2.0,,2.0,,1.0,,,2.0,,,1.0,,16.0,,,,,1.0,,7.0,6.0,,,,57.0,2.0,4.0,8.0,,6.0,11.0,4.0,,7.0,2.0,42.0,41.0,2.0,33.0,23.0,1.0,,79.0,12.0,5.0,3.0,,3.0,1.0,2.0,4.0,,1.0,4.0,,,6.0,,,4.0,2.0,,,,,23.0,1.0,6.0,6.0,,8.0,74.0,54.0,9.0,1.0,6.0,10.0,7.0,550.0,,,5.0,,95.0,49.0,18.0,,,,,,121.0,121.0,3.0,25.0,20.0,64.9,1.0,2.0,0.0,,,,2.0,,2.0,,,2.0,9.0,,3.0,124.0,482.0,16.0,250.0,34.0,33.0,16.0,6.0,22.0,16.0,2.0,169.0,6.0,326.0,2.0,1.0,15.0,18.0,56.0,3.0,554.0,1.0,0.0,20.0,15.0,,21.0,1.0,753.0,,9.0,6.0,13.0,0.0,86.0,2.0,1.0,1.0,176.0,135.0,3.0,157.0,8.0,,,,,3.0,6.0,6.0,,2.0,,,,,,,,,,,,,
2013-14,694982,9.0,2013-10-27 16:00:00,8,Chelsea,Home,141.0,17.0,1.0,8.0,7.0,2.0,3.0,199.0,6.0,,7.0,5.0,9.0,30.0,332.0,,1.0,11.0,15.0,11.0,5.0,3.0,,,,1.0,,,1.0,,,,,7.0,,,,,1.0,2.0,10.0,5.0,,,,43.0,2.0,1.0,9.0,,3.0,4.0,6.0,,7.0,3.0,57.0,67.0,2.0,31.0,20.0,,,60.0,11.0,15.0,2.0,,4.0,5.0,1.0,1.0,,1.0,1.0,,,11.0,,,2.0,1.0,,,,,20.0,1.0,12.0,12.0,4.0,7.0,70.0,48.0,6.0,,6.0,3.0,4.0,381.0,,,3.0,,53.0,52.0,21.0,,,,,,127.0,127.0,1.0,16.0,17.0,45.5,1.0,1.0,0.0,,,,5.0,,5.0,,,,7.0,,3.0,91.0,319.0,9.0,155.0,28.0,31.0,31.0,3.0,18.0,15.0,,125.0,7.0,259.0,1.0,,11.0,9.0,43.0,4.0,396.0,,0.0,12.0,26.0,1.0,17.0,2.0,623.0,,16.0,3.0,18.0,0.0,49.0,3.0,2.0,2.0,153.0,96.0,4.0,98.0,12.0,1.0,,,,5.0,10.0,10.0,,6.0,,,,,,,,,,,,,
2013-14,694996,10.0,2013-11-02 12:45:00,8,Chelsea,Away,224.0,15.0,2.0,7.0,5.0,,,226.0,4.0,,5.0,2.0,13.0,41.0,443.0,,,17.0,16.0,24.0,5.0,3.0,,,,,,,,,,,,9.0,,,1.0,,,1.0,8.0,7.0,,,,44.0,3.0,5.0,7.0,,8.0,14.0,8.0,,5.0,4.0,43.0,64.0,3.0,32.0,27.0,,,70.0,11.0,13.0,,,2.0,1.0,,,,,,,,9.0,,,,,,,,,27.0,2.0,8.0,8.0,,5.0,81.0,48.0,3.0,,4.0,4.0,2.0,517.0,,,4.0,,48.0,63.0,30.0,,,,,,148.0,148.0,3.0,14.0,21.0,60.9,1.0,,0.0,,,,4.0,2.0,6.0,,,,6.0,2.0,3.0,106.0,428.0,8.0,233.0,37.0,32.0,14.0,7.0,30.0,23.0,,167.0,3.0,332.0,,,19.0,14.0,62.0,4.0,535.0,,0.0,13.0,18.0,1.0,18.0,2.0,741.0,,9.0,8.0,16.0,0.0,77.0,,,,174.0,139.0,1.0,145.0,12.0,,2.0,,,,7.0,7.0,,5.0,,,,,,,,,,,,,
