season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attLgLeft,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickPost,attIboxOwnGoal,attObxdRight,attPenMiss,attemptsIbox,attemptsObox,goalFastbreak,ownGoals,ptsDroppedWinningPos,ptsGainedLosingPos,secondYellow,touchesInOppBox,attFreekickGoal,attPenPost,fiftyFifty,subsGoals,successfulFiftyFifty,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,rescindedRedCard,totalDistance,attLgRight,keeperGoals,winningGoal
2024-25,2444540,8.0,2024-10-19 17:30:00,91,Bournemouth,Home,142.0,9.0,1.0,3.0,2.0,1.0,,184.0,5.0,,4.0,6.0,8.0,17.0,323.0,,1.0,16.0,17.0,12.0,9.0,,,,,,,,,,8.0,1.0,,,,,,3.0,5.0,1.0,,73.0,48.0,1.0,2.0,1.0,1.0,12.0,5.0,7.0,,,7.0,14.0,5.0,,6.0,1.0,53.0,56.0,1.0,20.0,14.0,,1.0,66.0,12.0,11.0,,,2.0,1.0,,153.0,1.0,,1.0,,1.0,6.0,,,,1.0,,,,,14.0,,6.0,6.0,,4.0,85.0,56.0,28.0,4.0,,3.0,7.0,4.0,385.0,,,1.0,2.0,80.0,46.0,32.0,,,,,1.0,140.0,140.0,4.0,22.0,15.0,48.7,,,23.0,0.0,,,,94.0,1.0,,1.0,2.0,,4.0,,5.0,109.0,306.0,12.0,10.0,168.0,21.0,20.0,28.0,5.0,25.0,20.0,,150.0,6.0,262.0,2.0,,29.0,9.0,49.0,1.0,405.0,2.0,0.0,13.0,16.0,2.0,18.0,1.0,604.0,14.0,17.0,7.0,11.0,0.0,3.0,,,,,9.0,4.0,,,,,,28.0,,,,2.0,,,,,,,,,,,
2024-25,2444551,9.0,2024-10-26 15:00:00,91,Bournemouth,Away,138.0,22.0,,4.0,4.0,2.0,1.0,136.0,8.0,1.0,8.0,2.0,5.0,26.0,270.0,,,6.0,13.0,16.0,7.0,,,,,,,,,,8.0,,,,,,1.0,8.0,13.0,5.0,,49.0,49.0,,,,1.0,8.0,3.0,6.0,,,7.0,8.0,3.0,,5.0,4.0,43.0,49.0,1.0,21.0,8.0,,,49.0,14.0,12.0,,,3.0,3.0,,130.0,1.0,1.0,1.0,,1.0,10.0,,,,,,,,,8.0,,11.0,11.0,3.0,8.0,77.0,54.0,32.0,9.0,,3.0,5.0,3.0,303.0,,,5.0,2.0,58.0,37.0,28.0,,,,,,109.0,109.0,4.0,18.0,19.0,43.4,,2.0,14.0,0.0,,,,69.0,5.0,2.0,7.0,2.0,,4.0,,5.0,71.0,251.0,8.0,8.0,149.0,32.0,21.0,11.0,6.0,20.0,14.0,,100.0,6.0,196.0,,1.0,13.0,5.0,49.0,5.0,325.0,,0.0,10.0,17.0,,7.0,6.0,513.0,19.0,5.0,7.0,10.0,0.0,1.0,,,,,4.0,6.0,,,,1.0,,17.0,,,,1.0,,,,,,,,,,,
2024-25,2444560,10.0,2024-11-02 15:00:00,91,Bournemouth,Home,126.0,22.0,,3.0,3.0,2.0,,159.0,8.0,,4.0,14.0,1.0,40.0,282.0,1.0,2.0,8.0,15.0,13.0,8.0,,2.0,,,,,,,,12.0,,,,1.0,,,5.0,13.0,5.0,,84.0,41.0,4.0,4.0,2.0,3.0,4.0,2.0,6.0,,,3.0,3.0,5.0,,9.0,3.0,46.0,45.0,3.0,36.0,16.0,,,49.0,11.0,5.0,1.0,,1.0,1.0,,126.0,2.0,,2.0,2.0,,11.0,,,2.0,,,,,,16.0,1.0,12.0,12.0,2.0,4.0,60.0,56.0,34.0,10.0,1.0,3.0,7.0,6.0,316.0,,,4.0,,71.0,41.0,22.0,,,,,,93.0,93.0,3.0,19.0,14.0,35.5,1.0,,12.0,0.0,,,,64.0,3.0,,3.0,,2.0,4.0,,4.0,84.0,268.0,4.0,10.0,140.0,28.0,36.0,17.0,3.0,12.0,9.0,2.0,106.0,5.0,206.0,,,26.0,1.0,59.0,2.0,334.0,2.0,0.0,12.0,16.0,4.0,10.0,2.0,514.0,13.0,11.0,3.0,12.0,0.0,,,,,,9.0,3.0,,,,,,23.0,,,,,,,,,,,,,,,
2024-25,2444570,11.0,2024-11-09 15:00:00,91,Bournemouth,Away,91.0,15.0,,6.0,6.0,4.0,,205.0,3.0,,3.0,9.0,6.0,22.0,290.0,,1.0,16.0,37.0,18.0,9.0,1.0,,,,1.0,,,,1.0,10.0,,,,,,1.0,6.0,10.0,2.0,,61.0,54.0,2.0,1.0,2.0,2.0,7.0,9.0,4.0,,,4.0,12.0,8.0,,7.0,3.0,67.0,48.0,2.0,32.0,21.0,,,78.0,16.0,8.0,1.0,,2.0,1.0,1.0,153.0,1.0,,1.0,,1.0,6.0,,,1.0,,,,,1.0,21.0,1.0,8.0,8.0,,3.0,95.0,61.0,24.0,6.0,1.0,3.0,8.0,3.0,366.0,,,4.0,3.0,68.0,61.0,35.0,,,,,,147.0,147.0,5.0,22.0,22.0,48.5,,2.0,14.0,0.0,,,,77.0,1.0,2.0,3.0,1.0,,3.0,3.0,5.0,117.0,276.0,7.0,11.0,113.0,38.0,32.0,10.0,2.0,23.0,21.0,,167.0,11.0,296.0,,,33.0,6.0,68.0,1.0,386.0,,0.0,15.0,16.0,2.0,21.0,4.0,590.0,14.0,6.0,4.0,12.0,0.0,3.0,,,,,11.0,4.0,,,3.0,,,34.0,,,,,,,,,,,,,,,
2024-25,2444580,12.0,2024-11-23 15:00:00,91,Bournemouth,Home,175.0,14.0,1.0,6.0,5.0,,,246.0,5.0,1.0,5.0,5.0,5.0,21.0,415.0,2.0,,16.0,18.0,8.0,14.0,1.0,1.0,,,,,,,,14.0,,,1.0,,,1.0,7.0,5.0,1.0,,91.0,67.0,4.0,3.0,1.0,,4.0,3.0,8.0,,,7.0,18.0,14.0,,9.0,1.0,58.0,43.0,,8.0,3.0,,,78.0,13.0,10.0,,,2.0,,,162.0,1.0,,1.0,1.0,,6.0,,,1.0,,,,,1.0,3.0,1.0,10.0,10.0,1.0,6.0,130.0,62.0,38.0,,,10.0,6.0,5.0,456.0,,,1.0,,85.0,91.0,46.0,,,,,,133.0,133.0,5.0,28.0,27.0,55.0,1.0,,11.0,0.0,,,,96.0,1.0,1.0,2.0,1.0,1.0,11.0,1.0,5.0,131.0,396.0,4.0,16.0,186.0,33.0,8.0,16.0,4.0,36.0,32.0,1.0,171.0,2.0,329.0,,1.0,16.0,5.0,45.0,5.0,479.0,3.0,0.0,19.0,20.0,3.0,16.0,2.0,672.0,13.0,5.0,7.0,11.0,0.0,4.0,,,,,14.0,5.0,,,,,,39.0,,,,1.0,,,,,,,,,,,
2024-25,2444599,13.0,2024-11-30 15:00:00,91,Bournemouth,Away,133.0,9.0,,2.0,2.0,3.0,,134.0,8.0,1.0,2.0,8.0,3.0,24.0,265.0,,,10.0,12.0,14.0,7.0,,,,,,,,,,7.0,3.0,,,,,,7.0,5.0,5.0,,62.0,58.0,1.0,1.0,3.0,5.0,9.0,2.0,9.0,,1.0,4.0,5.0,4.0,1.0,17.0,,59.0,56.0,5.0,20.0,7.0,,,52.0,11.0,13.0,,,6.0,2.0,,144.0,1.0,,1.0,1.0,,9.0,,,1.0,1.0,,,,1.0,7.0,,8.0,8.0,1.0,2.0,76.0,57.0,41.0,3.0,3.0,1.0,7.0,8.0,321.0,,,2.0,,76.0,29.0,26.0,,,,,3.0,141.0,141.0,6.0,20.0,26.0,39.9,,1.0,17.0,0.0,,,,62.0,,1.0,1.0,,,2.0,,4.0,59.0,246.0,9.0,8.0,156.0,21.0,20.0,14.0,4.0,15.0,11.0,,98.0,8.0,203.0,1.0,1.0,26.0,3.0,53.0,1.0,344.0,,0.0,12.0,26.0,1.0,13.0,1.0,546.0,17.0,3.0,4.0,14.0,0.0,2.0,,,,,10.0,2.0,,,,,,20.0,,,,,,,,,,,,,,,
2024-25,2444600,14.0,2024-12-05 20:15:00,91,Bournemouth,Home,69.0,10.0,2.0,5.0,3.0,5.0,,110.0,6.0,,3.0,7.0,3.0,18.0,174.0,1.0,,12.0,7.0,12.0,17.0,,4.0,,,,,,,1.0,18.0,,,,1.0,,,7.0,7.0,5.0,,42.0,53.0,4.0,6.0,1.0,1.0,10.0,5.0,10.0,,1.0,5.0,6.0,4.0,1.0,14.0,1.0,56.0,53.0,1.0,28.0,8.0,,2.0,50.0,15.0,8.0,,1.0,1.0,,,123.0,1.0,1.0,1.0,,1.0,11.0,,,,1.0,,,,,8.0,1.0,18.0,18.0,5.0,3.0,41.0,52.0,22.0,9.0,,7.0,11.0,8.0,223.0,,,3.0,,42.0,41.0,19.0,,,,,,138.0,138.0,6.0,26.0,17.0,34.5,1.0,2.0,14.0,0.0,,,,42.0,1.0,3.0,4.0,1.0,4.0,8.0,,5.0,67.0,161.0,10.0,18.0,95.0,16.0,28.0,18.0,4.0,14.0,10.0,4.0,99.0,9.0,167.0,1.0,,34.0,5.0,58.0,3.0,248.0,1.0,0.0,21.0,25.0,1.0,22.0,2.0,479.0,17.0,8.0,5.0,14.0,0.0,3.0,,,,,17.0,4.0,,,,,,28.0,,,,,,,,,,,,,,,
2024-25,2444615,15.0,2024-12-08 14:00:00,91,Bournemouth,Away,131.0,29.0,1.0,3.0,2.0,1.0,,229.0,3.0,,4.0,7.0,4.0,31.0,357.0,2.0,1.0,15.0,25.0,19.0,13.0,2.0,1.0,,,,,,,,18.0,,,,1.0,,,2.0,11.0,7.0,,70.0,69.0,4.0,3.0,2.0,3.0,10.0,7.0,8.0,,,13.0,10.0,5.0,,10.0,2.0,63.0,60.0,3.0,26.0,10.0,,1.0,73.0,13.0,7.0,,,,,,164.0,1.0,,,1.0,,7.0,,,2.0,,,,,2.0,10.0,1.0,10.0,10.0,,4.0,111.0,60.0,32.0,6.0,,7.0,9.0,6.0,419.0,,,7.0,4.0,94.0,55.0,37.0,,,,,,151.0,151.0,11.0,22.0,31.0,57.0,1.0,1.0,19.0,0.0,,,,98.0,3.0,1.0,4.0,,1.0,9.0,,5.0,138.0,340.0,10.0,16.0,148.0,44.0,26.0,20.0,8.0,23.0,15.0,1.0,187.0,7.0,318.0,,,21.0,4.0,65.0,,443.0,4.0,0.0,22.0,23.0,3.0,18.0,1.0,670.0,19.0,11.0,13.0,15.0,0.0,4.0,,,,,14.0,8.0,,,,3.0,,41.0,,,,2.0,,,,,,,,,,,
2024-25,2444620,16.0,2024-12-16 20:00:00,91,Bournemouth,Home,157.0,18.0,4.0,8.0,4.0,3.0,,182.0,4.0,1.0,4.0,11.0,7.0,35.0,331.0,1.0,,19.0,24.0,21.0,18.0,1.0,3.0,,,1.0,,,1.0,,20.0,,,,1.0,,,3.0,13.0,3.0,,70.0,59.0,,2.0,,2.0,3.0,14.0,10.0,,,12.0,14.0,5.0,,6.0,,50.0,48.0,2.0,25.0,13.0,,1.0,62.0,6.0,11.0,,,2.0,,1.0,189.0,,,,,,5.0,,,,,,,,1.0,13.0,1.0,10.0,10.0,2.0,4.0,85.0,87.0,38.0,6.0,,4.0,15.0,9.0,416.0,,,7.0,1.0,59.0,54.0,47.0,1.0,1.0,1.0,,,161.0,161.0,5.0,28.0,18.0,51.2,1.0,1.0,7.0,0.0,,,,92.0,2.0,,2.0,,3.0,6.0,2.0,4.0,92.0,314.0,3.0,19.0,179.0,36.0,25.0,9.0,11.0,30.0,19.0,3.0,138.0,10.0,287.0,1.0,1.0,37.0,8.0,76.0,1.0,436.0,3.0,0.0,29.0,13.0,2.0,20.0,0.0,650.0,19.0,3.0,12.0,8.0,0.0,8.0,,,,,16.0,13.0,,,,1.0,,40.0,1.0,,,1.0,,,,,,,,,,,
2024-25,2444637,17.0,2024-12-22 14:00:00,91,Bournemouth,Away,122.0,20.0,,2.0,2.0,2.0,1.0,133.0,4.0,2.0,1.0,2.0,2.0,22.0,253.0,1.0,1.0,11.0,13.0,10.0,6.0,,1.0,,,,,,,,8.0,1.0,,,,,1.0,4.0,13.0,10.0,,60.0,59.0,1.0,,2.0,2.0,10.0,2.0,9.0,,,1.0,3.0,3.0,1.0,10.0,5.0,51.0,53.0,2.0,31.0,8.0,,2.0,50.0,11.0,11.0,,,4.0,1.0,,137.0,2.0,1.0,2.0,1.0,1.0,12.0,,,1.0,,,,,1.0,8.0,,11.0,11.0,1.0,1.0,77.0,62.0,34.0,13.0,2.0,2.0,6.0,5.0,314.0,,,6.0,2.0,43.0,60.0,17.0,,,,,1.0,135.0,135.0,5.0,19.0,27.0,40.0,,1.0,17.0,0.0,,,,63.0,4.0,3.0,7.0,,1.0,3.0,,5.0,62.0,241.0,10.0,8.0,144.0,29.0,31.0,16.0,1.0,8.0,7.0,2.0,99.0,7.0,201.0,,2.0,22.0,4.0,57.0,2.0,337.0,1.0,0.0,10.0,25.0,4.0,17.0,3.0,543.0,16.0,7.0,1.0,17.0,0.0,,,,,,6.0,4.0,1.0,,,,,14.0,,,,,,,,,,,,,,,
2024-25,2444640,18.0,2024-12-26 15:00:00,91,Bournemouth,Home,170.0,25.0,3.0,5.0,2.0,3.0,,211.0,5.0,2.0,4.0,6.0,2.0,31.0,376.0,,1.0,20.0,19.0,15.0,13.0,2.0,1.0,,,1.0,,,,,12.0,,,,,,,4.0,6.0,4.0,,75.0,67.0,,,,,14.0,4.0,10.0,,,5.0,13.0,7.0,,16.0,2.0,69.0,52.0,,22.0,12.0,,1.0,69.0,13.0,11.0,,1.0,3.0,2.0,1.0,164.0,,,,,,6.0,,,,,,,,,12.0,,6.0,6.0,1.0,5.0,115.0,63.0,35.0,2.0,,8.0,7.0,4.0,440.0,,,4.0,1.0,79.0,78.0,33.0,,,,,,159.0,159.0,9.0,24.0,29.0,52.4,,,30.0,0.0,,,,103.0,3.0,1.0,4.0,2.0,1.0,10.0,,4.0,113.0,360.0,14.0,15.0,183.0,45.0,22.0,15.0,5.0,27.0,22.0,1.0,155.0,8.0,301.0,,2.0,16.0,3.0,58.0,1.0,457.0,,0.0,18.0,22.0,1.0,22.0,2.0,693.0,23.0,4.0,5.0,16.0,0.0,5.0,,,,,15.0,3.0,,,,,,34.0,,,,,,,,,,,,,,,
2024-25,2444654,19.0,2024-12-29 15:00:00,91,Bournemouth,Away,146.0,18.0,3.0,6.0,3.0,4.0,1.0,208.0,4.0,,3.0,5.0,9.0,20.0,348.0,,1.0,23.0,15.0,26.0,7.0,3.0,2.0,,,,,,,1.0,9.0,,,,,,,7.0,8.0,3.0,,87.0,57.0,3.0,1.0,2.0,2.0,5.0,1.0,10.0,,,7.0,12.0,6.0,,14.0,2.0,67.0,52.0,2.0,22.0,7.0,,,70.0,16.0,7.0,1.0,,2.0,1.0,,164.0,2.0,,1.0,2.0,,7.0,,,2.0,1.0,,,,,7.0,,9.0,9.0,1.0,3.0,96.0,73.0,36.0,1.0,,3.0,9.0,9.0,420.0,,,2.0,1.0,91.0,57.0,41.0,,,,,,165.0,165.0,10.0,19.0,21.0,48.0,,,14.0,0.0,,,,92.0,4.0,,4.0,,2.0,6.0,1.0,4.0,92.0,334.0,5.0,12.0,161.0,39.0,22.0,20.0,6.0,25.0,19.0,2.0,140.0,11.0,303.0,1.0,,23.0,9.0,59.0,,439.0,,0.0,16.0,12.0,3.0,29.0,3.0,652.0,22.0,8.0,7.0,8.0,0.0,4.0,,,,,12.0,4.0,,,,1.0,,31.0,,,,1.0,,,,,,,,,,,
2024-25,2444660,20.0,2025-01-04 15:00:00,91,Bournemouth,Home,144.0,13.0,2.0,7.0,5.0,6.0,,201.0,6.0,,8.0,6.0,5.0,26.0,338.0,,2.0,16.0,12.0,25.0,12.0,1.0,,,,,,,,,13.0,,,,,,,5.0,5.0,4.0,,72.0,56.0,4.0,5.0,,1.0,6.0,4.0,13.0,,,9.0,22.0,4.0,,12.0,,55.0,61.0,1.0,34.0,21.0,,,64.0,15.0,14.0,,,1.0,,,162.0,1.0,,1.0,1.0,,9.0,,,1.0,1.0,,,,1.0,21.0,,10.0,10.0,,8.0,106.0,76.0,39.0,3.0,,7.0,7.0,8.0,411.0,,,,1.0,101.0,63.0,40.0,,,,,,160.0,160.0,3.0,23.0,21.0,58.3,,,15.0,0.0,,,,97.0,,,,,,7.0,,4.0,96.0,318.0,6.0,14.0,169.0,29.0,34.0,11.0,7.0,33.0,26.0,,137.0,12.0,301.0,1.0,,25.0,7.0,60.0,1.0,437.0,,0.0,19.0,15.0,2.0,23.0,2.0,663.0,10.0,7.0,9.0,12.0,0.0,5.0,,,,,12.0,7.0,,,,,,35.0,,,,1.0,,,,,,,,,,,
2024-25,2444677,21.0,2025-01-14 19:30:00,91,Bournemouth,Away,137.0,11.0,,2.0,2.0,3.0,1.0,113.0,3.0,,6.0,4.0,3.0,17.0,248.0,1.0,,17.0,15.0,12.0,5.0,,,,,,,,,,4.0,1.0,,,1.0,,1.0,6.0,16.0,10.0,,51.0,45.0,,,1.0,2.0,2.0,1.0,14.0,,1.0,3.0,7.0,1.0,,4.0,7.0,56.0,47.0,2.0,27.0,8.0,,2.0,47.0,16.0,15.0,,,3.0,2.0,,119.0,1.0,,,1.0,,7.0,,,1.0,,,,,,8.0,1.0,10.0,10.0,,6.0,81.0,52.0,20.0,9.0,1.0,3.0,3.0,3.0,295.0,,,9.0,,66.0,36.0,20.0,,,,,1.0,110.0,110.0,2.0,18.0,19.0,43.1,1.0,1.0,9.0,0.0,,,,69.0,3.0,5.0,8.0,1.0,,3.0,,2.0,52.0,230.0,2.0,6.0,153.0,20.0,27.0,12.0,2.0,12.0,10.0,,84.0,6.0,179.0,,,27.0,3.0,53.0,1.0,320.0,1.0,0.0,7.0,16.0,,19.0,3.0,499.0,14.0,5.0,3.0,9.0,0.0,1.0,,,,,6.0,1.0,,,2.0,1.0,,21.0,,,,1.0,,,,,,,,111833.01,,,
2024-25,2444687,22.0,2025-01-18 12:30:00,91,Bournemouth,Away,89.0,16.0,2.0,7.0,5.0,1.0,2.0,161.0,1.0,,3.0,6.0,7.0,22.0,243.0,1.0,,9.0,16.0,15.0,8.0,3.0,3.0,,,,,,,1.0,15.0,,,,,,1.0,14.0,7.0,6.0,,59.0,53.0,4.0,2.0,2.0,2.0,14.0,3.0,8.0,1.0,1.0,6.0,10.0,6.0,1.0,11.0,2.0,59.0,59.0,2.0,34.0,14.0,,,59.0,18.0,7.0,,,1.0,2.0,,135.0,4.0,,2.0,4.0,,8.0,,,4.0,1.0,,,,,14.0,1.0,13.0,13.0,2.0,3.0,70.0,62.0,26.0,7.0,3.0,5.0,10.0,10.0,302.0,,,6.0,,98.0,42.0,30.0,,,,,,137.0,137.0,8.0,15.0,22.0,44.8,,1.0,21.0,0.0,,,,57.0,4.0,,3.0,1.0,3.0,6.0,,3.0,91.0,237.0,14.0,15.0,99.0,28.0,34.0,22.0,6.0,24.0,18.0,3.0,133.0,5.0,246.0,1.0,,28.0,8.0,64.0,,321.0,3.0,0.0,19.0,21.0,2.0,15.0,6.0,555.0,19.0,16.0,6.0,14.0,0.0,3.0,,,,,16.0,3.0,,,,,,36.0,,,,,,,,,,,,,,,
2024-25,2444690,23.0,2025-01-25 15:00:00,91,Bournemouth,Home,128.0,15.0,,2.0,2.0,,,162.0,9.0,,4.0,5.0,6.0,21.0,288.0,,,7.0,20.0,9.0,5.0,,4.0,1.0,,1.0,,,,,14.0,,,,,,1.0,8.0,11.0,7.0,,70.0,48.0,2.0,,3.0,3.0,9.0,3.0,8.0,,1.0,3.0,7.0,7.0,,8.0,3.0,48.0,54.0,3.0,34.0,17.0,,,53.0,9.0,12.0,3.0,,2.0,,1.0,133.0,4.0,,3.0,4.0,,13.0,,,5.0,1.0,,,,,17.0,,9.0,9.0,,4.0,85.0,50.0,25.0,9.0,2.0,1.0,8.0,10.0,331.0,,,5.0,2.0,56.0,55.0,23.0,,,,,,122.0,122.0,1.0,27.0,15.0,51.0,,3.0,21.0,0.0,,,,70.0,2.0,2.0,4.0,2.0,4.0,3.0,,3.0,105.0,271.0,9.0,9.0,151.0,24.0,34.0,14.0,3.0,17.0,14.0,7.0,127.0,1.0,224.0,1.0,,33.0,6.0,62.0,2.0,358.0,,0.0,16.0,22.0,,10.0,2.0,567.0,19.0,11.0,3.0,12.0,0.0,,,,,,11.0,5.0,3.0,,,,,31.0,,,,,,,,,,,,106993.76,,,
2024-25,2444700,24.0,2025-02-01 15:00:00,91,Bournemouth,Home,127.0,13.0,,4.0,4.0,1.0,1.0,201.0,7.0,2.0,5.0,9.0,4.0,29.0,324.0,,1.0,13.0,7.0,6.0,8.0,,1.0,,,,,,,1.0,13.0,,,,2.0,,1.0,7.0,12.0,7.0,,65.0,55.0,2.0,3.0,,3.0,6.0,3.0,6.0,,,3.0,12.0,2.0,,6.0,4.0,45.0,45.0,3.0,24.0,8.0,,1.0,60.0,15.0,8.0,,,,1.0,,147.0,,,,,,7.0,,,,1.0,,,,1.0,8.0,2.0,10.0,10.0,,5.0,95.0,67.0,39.0,3.0,,5.0,3.0,3.0,389.0,,,7.0,1.0,97.0,67.0,25.0,1.0,1.0,1.0,,,142.0,142.0,4.0,21.0,23.0,49.4,2.0,,15.0,0.0,,,,102.0,3.0,2.0,5.0,1.0,1.0,8.0,,2.0,100.0,306.0,6.0,8.0,142.0,29.0,24.0,24.0,2.0,17.0,15.0,1.0,139.0,3.0,284.0,1.0,2.0,22.0,4.0,54.0,4.0,409.0,1.0,0.0,14.0,19.0,1.0,14.0,2.0,613.0,20.0,12.0,3.0,6.0,0.0,,,,,,8.0,6.0,,,,,,29.0,,,,,,0.661406,1.5842,,0.778,2.3275,,109820.33,,,
2024-25,2444717,25.0,2025-02-15 15:00:00,91,Bournemouth,Away,185.0,17.0,2.0,5.0,3.0,2.0,,219.0,5.0,,3.0,7.0,9.0,24.0,399.0,,1.0,19.0,22.0,14.0,8.0,2.0,2.0,,,,,,,,12.0,,,,,,,10.0,7.0,4.0,,103.0,50.0,3.0,2.0,1.0,,10.0,4.0,15.0,,,6.0,8.0,5.0,,13.0,,79.0,53.0,,26.0,13.0,,,60.0,15.0,13.0,1.0,,,,,181.0,3.0,,1.0,3.0,,5.0,,,3.0,1.0,,,,,13.0,,9.0,9.0,1.0,3.0,101.0,80.0,46.0,4.0,1.0,3.0,10.0,7.0,461.0,,,4.0,1.0,92.0,72.0,21.0,,,,,,148.0,148.0,7.0,21.0,14.0,55.3,,,16.0,0.0,,,,98.0,2.0,1.0,3.0,3.0,2.0,3.0,,4.0,105.0,379.0,10.0,13.0,211.0,28.0,26.0,24.0,5.0,18.0,13.0,2.0,137.0,7.0,290.0,1.0,,30.0,9.0,59.0,,483.0,,0.0,14.0,16.0,2.0,27.0,3.0,697.0,15.0,10.0,6.0,7.0,0.0,2.0,,,,,10.0,4.0,,,,,,30.0,,,,1.0,,0.869334,1.1961,,2.8072,1.036,,109866.5,,,
2024-25,2444720,26.0,2025-02-22 15:00:00,91,Bournemouth,Home,119.0,20.0,1.0,4.0,3.0,1.0,,160.0,5.0,2.0,1.0,5.0,1.0,27.0,275.0,,1.0,18.0,17.0,16.0,5.0,1.0,,,,,,,,1.0,6.0,,,,,,,7.0,8.0,5.0,,52.0,59.0,1.0,1.0,,2.0,6.0,3.0,9.0,,1.0,6.0,6.0,11.0,,14.0,2.0,73.0,48.0,2.0,26.0,12.0,1.0,1.0,73.0,17.0,8.0,,,3.0,4.0,,139.0,,,,,,5.0,,,,,,,,,12.0,,12.0,12.0,1.0,1.0,86.0,60.0,26.0,7.0,,1.0,5.0,3.0,346.0,,,3.0,2.0,64.0,51.0,37.0,,,,,,176.0,176.0,7.0,20.0,29.0,45.1,,1.0,15.0,0.0,,,,83.0,2.0,2.0,5.0,,,2.0,1.0,4.0,77.0,267.0,6.0,6.0,133.0,30.0,26.0,27.0,6.0,27.0,21.0,,120.0,5.0,254.0,,2.0,22.0,2.0,56.0,1.0,360.0,1.0,1.0,8.0,13.0,2.0,23.0,3.0,584.0,30.0,11.0,6.0,5.0,0.0,2.0,,,,,6.0,2.0,,,,,,24.0,,,,,,0.648045,0.6241,,0.3317,1.3502,,106638.69,,,
