season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,totalDistance_h,totalDistance_a
2024-25,2444591,13,2024-11-29 20:00:00,"American Express Stadium, Falmer",31542.0,Brighton,Southampton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,22.0,10.0,5.0,2.0,10.0,2.0,7.0,6.0,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,16.0,7.0,9.0,5.0,44.0,28.0,43.0,41.0,458.0,421.0,414.0,368.0,52.3,47.7,44.0,21.0,14.0,17.0,8.0,9.0,3.0,4.0,16.0,30.0,16.0,30.0,8.0,7.0,6.0,6.0,,2.0,,,12.0,9.0,8.0,8.0,106.0,99.0,1.0,4.0,1.0,1.0,,,,,,,49.0,57.0,57.0,49.0,10.0,9.0,9.0,10.0,7.0,6.0,7.0,6.0,3.0,1.0,20.0,16.0,16.0,19.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2024-25,2444592,13,2024-12-01 13:30:00,"Stamford Bridge, London",39689.0,Chelsea,Aston Villa,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,17.0,10.0,8.0,4.0,6.0,3.0,3.0,3.0,,,,,,2.0,,,2.0,2.0,,,,,2.0,,10.0,8.0,6.0,6.0,18.0,21.0,66.0,30.0,623.0,352.0,561.0,296.0,64.1,35.9,32.0,19.0,17.0,16.0,10.0,7.0,3.0,10.0,5.0,12.0,5.0,12.0,9.0,7.0,4.0,3.0,1.0,2.0,,1.0,5.0,8.0,9.0,8.0,99.0,93.0,3.0,5.0,,3.0,,,1.0,,,,34.0,47.0,47.0,34.0,5.0,7.0,7.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,21.0,6.0,4.0,20.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2024-25,2444593,13,2024-11-30 15:00:00,"Selhurst Park, London",25101.0,Crystal Palace,Newcastle,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,16.0,1.0,4.0,,7.0,,5.0,1.0,,,,,4.0,,1.0,,4.0,,,,,,1.0,,13.0,1.0,6.0,1.0,31.0,30.0,46.0,46.0,402.0,418.0,320.0,338.0,48.8,51.2,24.0,12.0,30.0,12.0,17.0,9.0,13.0,8.0,24.0,25.0,24.0,25.0,6.0,8.0,1.0,5.0,,1.0,,,6.0,9.0,9.0,14.0,130.0,146.0,,2.0,1.0,1.0,,,,,1.0,,66.0,46.0,46.0,66.0,18.0,16.0,16.0,18.0,8.0,9.0,8.0,9.0,1.0,,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2024-25,2444594,13,2024-12-01 16:00:00,"Anfield, Liverpool",60248.0,Liverpool,Man City,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,18.0,8.0,7.0,2.0,7.0,3.0,4.0,3.0,,,,,3.0,,2.0,,3.0,1.0,2.0,,,,1.0,,14.0,6.0,9.0,3.0,23.0,16.0,40.0,48.0,415.0,544.0,347.0,481.0,43.8,56.2,30.0,30.0,22.0,17.0,13.0,14.0,6.0,5.0,13.0,21.0,13.0,21.0,8.0,6.0,3.0,4.0,2.0,3.0,,,13.0,5.0,8.0,12.0,120.0,113.0,3.0,5.0,,2.0,,,1.0,,,,42.0,44.0,44.0,42.0,7.0,5.0,5.0,7.0,7.0,4.0,7.0,4.0,,,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,3.0,,
2024-25,2444595,13,2024-12-01 13:30:00,"Old Trafford, Manchester",73817.0,Man Utd,Everton,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,11.0,8.0,5.0,2.0,2.0,3.0,4.0,3.0,,,,,3.0,1.0,3.0,,,1.0,,,,,4.0,,8.0,5.0,6.0,3.0,17.0,20.0,27.0,50.0,630.0,412.0,566.0,356.0,59.9,40.1,22.0,13.0,16.0,19.0,11.0,10.0,10.0,5.0,12.0,8.0,12.0,8.0,3.0,10.0,3.0,4.0,,1.0,,2.0,9.0,9.0,9.0,8.0,101.0,102.0,2.0,1.0,,4.0,,,1.0,,,,46.0,50.0,50.0,46.0,9.0,10.0,10.0,9.0,2.0,2.0,2.0,2.0,,1.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2024-25,2444596,13,2024-11-30 15:00:00,"The City Ground, Nottingham",30237.0,Nott'm Forest,Ipswich,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,12.0,7.0,5.0,3.0,5.0,2.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,1.0,,,,,,9.0,7.0,5.0,5.0,30.0,23.0,51.0,43.0,310.0,387.0,238.0,307.0,44.7,55.3,26.0,19.0,20.0,16.0,12.0,10.0,8.0,4.0,22.0,19.0,22.0,19.0,11.0,2.0,3.0,2.0,,1.0,,,8.0,7.0,7.0,10.0,127.0,140.0,2.0,4.0,,1.0,,,1.0,,,,57.0,46.0,46.0,57.0,17.0,17.0,17.0,17.0,8.0,7.0,8.0,7.0,,,5.0,16.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,
2024-25,2444597,13,2024-12-01 13:30:00,"Tottenham Hotspur Stadium, London",61141.0,Spurs,Fulham,1,1,1,1,D,D,0,0,0,0,0,1,1,0,1.0,1.0,8.0,14.0,3.0,6.0,3.0,4.0,2.0,4.0,,,,,2.0,2.0,1.0,,1.0,3.0,1.0,1.0,,,1.0,1.0,5.0,9.0,3.0,5.0,28.0,28.0,66.0,52.0,493.0,454.0,427.0,383.0,51.3,48.7,16.0,36.0,16.0,16.0,9.0,10.0,9.0,14.0,23.0,22.0,23.0,22.0,8.0,5.0,4.0,2.0,,1.0,,,11.0,3.0,9.0,6.0,114.0,121.0,5.0,2.0,1.0,1.0,,,,,,,45.0,45.0,45.0,45.0,12.0,15.0,15.0,12.0,7.0,11.0,7.0,11.0,,,4.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2024-25,2444598,13,2024-11-30 17:30:00,"London Stadium, London",62475.0,West Ham,Arsenal,2,5,5,2,L,W,2,5,5,2,0,0,0,0,2.0,5.0,12.0,16.0,5.0,7.0,3.0,5.0,4.0,4.0,,,,,1.0,3.0,1.0,5.0,1.0,,1.0,,,,1.0,3.0,6.0,12.0,4.0,8.0,15.0,32.0,39.0,56.0,323.0,479.0,252.0,400.0,40.1,59.9,17.0,32.0,22.0,17.0,16.0,6.0,6.0,6.0,21.0,14.0,21.0,14.0,13.0,1.0,4.0,4.0,,1.0,1.0,,5.0,5.0,9.0,14.0,109.0,133.0,2.0,3.0,5.0,2.0,,,,,,,57.0,42.0,42.0,57.0,17.0,11.0,11.0,17.0,2.0,10.0,2.0,10.0,1.0,1.0,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,2.0,,2.0,1.0,1.0,,
2024-25,2444599,13,2024-11-30 15:00:00,"Molineux Stadium, Wolverhampton",26685.0,Wolves,Bournemouth,2,4,4,2,L,W,1,3,3,1,0,0,0,0,2.0,4.0,10.0,12.0,3.0,8.0,5.0,2.0,2.0,2.0,,,,,2.0,1.0,2.0,3.0,,1.0,,,,,2.0,1.0,6.0,8.0,3.0,7.0,26.0,26.0,55.0,52.0,520.0,344.0,440.0,265.0,60.1,39.9,18.0,20.0,28.0,26.0,18.0,14.0,6.0,8.0,20.0,20.0,20.0,20.0,7.0,9.0,2.0,2.0,2.0,,,,3.0,9.0,12.0,17.0,147.0,141.0,4.0,1.0,4.0,2.0,,,,,,,59.0,56.0,56.0,59.0,12.0,14.0,14.0,12.0,3.0,4.0,3.0,4.0,,,13.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,,3.0,,3.0,2.0,1.0,,
2024-25,2444600,14,2024-12-05 20:15:00,"Vitality Stadium, Bournemouth",11234.0,Bournemouth,Spurs,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,21.0,12.0,8.0,4.0,8.0,5.0,5.0,3.0,,,,,4.0,1.0,1.0,,6.0,1.0,1.0,,,,1.0,,18.0,9.0,11.0,4.0,19.0,36.0,50.0,60.0,248.0,480.0,174.0,394.0,34.5,65.5,28.0,25.0,25.0,24.0,14.0,16.0,18.0,9.0,28.0,15.0,28.0,15.0,10.0,3.0,3.0,5.0,2.0,3.0,,,10.0,8.0,14.0,17.0,138.0,160.0,4.0,7.0,,1.0,,,1.0,,,,53.0,56.0,56.0,53.0,12.0,7.0,7.0,12.0,5.0,9.0,5.0,9.0,,,15.0,8.0,8.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2024-25,2444601,14,2024-12-04 20:15:00,"Emirates Stadium, London",60256.0,Arsenal,Man Utd,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,14.0,5.0,6.0,2.0,3.0,3.0,5.0,,,,,,4.0,,2.0,,3.0,,,,,,2.0,,10.0,3.0,8.0,2.0,31.0,13.0,51.0,38.0,463.0,476.0,403.0,412.0,50.3,49.7,36.0,6.0,15.0,19.0,11.0,10.0,3.0,10.0,8.0,24.0,8.0,24.0,5.0,3.0,,5.0,1.0,,,,8.0,7.0,9.0,9.0,112.0,98.0,2.0,4.0,,2.0,,,1.0,,,,42.0,48.0,48.0,42.0,12.0,9.0,9.0,12.0,13.0,,13.0,,,4.0,12.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2024-25,2444602,14,2024-12-04 20:15:00,"Villa Park, Birmingham",37890.0,Aston Villa,Brentford,3,1,1,3,W,L,3,0,0,3,0,0,0,0,3.0,1.0,20.0,9.0,10.0,1.0,6.0,4.0,4.0,4.0,,,,,2.0,,1.0,1.0,3.0,,,,,,1.0,,15.0,7.0,11.0,4.0,32.0,37.0,38.0,48.0,387.0,402.0,333.0,342.0,49.2,50.8,41.0,25.0,16.0,14.0,12.0,7.0,8.0,8.0,22.0,19.0,22.0,19.0,3.0,5.0,4.0,4.0,1.0,1.0,,,5.0,9.0,6.0,8.0,106.0,113.0,,7.0,1.0,3.0,,,,,,,51.0,46.0,46.0,51.0,12.0,17.0,17.0,12.0,10.0,5.0,10.0,5.0,2.0,,11.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,
2024-25,2444603,14,2024-12-04 19:30:00,"Goodison Park, Liverpool",38820.0,Everton,Wolves,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,13.0,6.0,4.0,2.0,5.0,2.0,4.0,2.0,,,,,1.0,2.0,,,2.0,2.0,,,,,,,7.0,5.0,5.0,4.0,23.0,24.0,61.0,49.0,366.0,473.0,292.0,380.0,43.8,56.2,16.0,15.0,20.0,30.0,11.0,20.0,13.0,6.0,29.0,13.0,29.0,13.0,7.0,8.0,2.0,4.0,,,,,10.0,11.0,16.0,9.0,128.0,146.0,2.0,2.0,,4.0,,,1.0,,,2.0,47.0,60.0,60.0,47.0,9.0,11.0,11.0,9.0,3.0,4.0,3.0,4.0,2.0,,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2024-25,2444604,14,2024-12-05 19:30:00,"Craven Cottage, London",26368.0,Fulham,Brighton,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,6.0,13.0,2.0,3.0,3.0,5.0,1.0,5.0,,,,,,3.0,1.0,,,3.0,,,,,1.0,1.0,4.0,6.0,1.0,3.0,26.0,31.0,32.0,46.0,382.0,499.0,309.0,438.0,43.4,56.6,19.0,21.0,16.0,11.0,7.0,5.0,8.0,11.0,32.0,22.0,32.0,22.0,7.0,10.0,5.0,1.0,,,,1.0,11.0,11.0,4.0,7.0,118.0,115.0,2.0,,1.0,3.0,,,,,,1.0,49.0,42.0,42.0,49.0,15.0,13.0,13.0,15.0,5.0,6.0,5.0,6.0,,1.0,7.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2024-25,2444605,14,2024-12-03 19:30:00,"Portman Road, Ipswich",29533.0,Ipswich,Crystal Palace,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,9.0,13.0,2.0,3.0,4.0,4.0,3.0,6.0,,,,,1.0,3.0,,1.0,1.0,2.0,1.0,,,,,1.0,7.0,9.0,4.0,7.0,28.0,31.0,57.0,64.0,526.0,440.0,439.0,354.0,54.4,45.6,13.0,22.0,18.0,15.0,11.0,9.0,9.0,4.0,26.0,22.0,26.0,22.0,,7.0,6.0,3.0,1.0,,,,4.0,9.0,9.0,13.0,144.0,133.0,2.0,2.0,1.0,,,,,1.0,,,71.0,48.0,48.0,71.0,31.0,15.0,15.0,31.0,4.0,7.0,4.0,7.0,1.0,,14.0,13.0,13.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2024-25,2444606,14,2024-12-03 20:15:00,"King Power Stadium, Leicester",30947.0,Leicester,West Ham,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,8.0,31.0,6.0,10.0,2.0,10.0,,11.0,,,,,6.0,4.0,2.0,1.0,5.0,4.0,,1.0,,,3.0,1.0,7.0,25.0,6.0,18.0,15.0,47.0,38.0,75.0,379.0,591.0,287.0,507.0,38.9,61.1,20.0,57.0,35.0,13.0,24.0,8.0,12.0,8.0,32.0,11.0,32.0,11.0,9.0,10.0,13.0,,1.0,2.0,,,20.0,6.0,8.0,15.0,133.0,157.0,7.0,3.0,1.0,3.0,,,,,,,68.0,72.0,72.0,68.0,20.0,29.0,29.0,20.0,3.0,9.0,3.0,9.0,,4.0,9.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2024-25,2444607,14,2024-12-04 19:30:00,"Etihad Stadium, Manchester",51764.0,Man City,Nott'm Forest,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,17.0,12.0,7.0,3.0,7.0,7.0,3.0,2.0,,,,,4.0,,2.0,,2.0,1.0,,,,,3.0,,15.0,9.0,9.0,3.0,24.0,24.0,52.0,39.0,583.0,288.0,521.0,230.0,66.6,33.4,42.0,14.0,16.0,24.0,11.0,16.0,5.0,14.0,15.0,18.0,15.0,18.0,7.0,7.0,2.0,3.0,2.0,,,,5.0,13.0,15.0,11.0,111.0,101.0,3.0,3.0,,3.0,,,1.0,,,,51.0,41.0,41.0,51.0,7.0,5.0,5.0,7.0,8.0,2.0,8.0,2.0,,,7.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2024-25,2444608,14,2024-12-04 19:30:00,"St. James' Park, Newcastle",52237.0,Newcastle,Liverpool,3,3,3,3,D,D,1,0,0,1,0,0,0,0,3.0,3.0,17.0,16.0,6.0,5.0,7.0,5.0,4.0,6.0,,,,,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,,,3.0,3.0,13.0,10.0,9.0,7.0,26.0,28.0,43.0,44.0,350.0,514.0,277.0,450.0,41.3,58.7,21.0,35.0,14.0,23.0,10.0,13.0,5.0,10.0,15.0,22.0,15.0,22.0,6.0,9.0,6.0,4.0,1.0,2.0,,1.0,7.0,12.0,14.0,5.0,128.0,116.0,2.0,3.0,3.0,3.0,,,,,,,52.0,48.0,48.0,52.0,9.0,9.0,9.0,9.0,5.0,6.0,5.0,6.0,2.0,,9.0,17.0,17.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2024-25,2444609,14,2024-12-04 19:30:00,"St. Mary's Stadium, Southampton",31193.0,Southampton,Chelsea,1,5,5,1,L,W,1,3,3,1,1,0,0,1,1.0,5.0,6.0,26.0,4.0,13.0,,7.0,2.0,6.0,,,,,3.0,8.0,1.0,3.0,3.0,9.0,,3.0,,,1.0,5.0,5.0,17.0,5.0,13.0,22.0,31.0,27.0,59.0,432.0,535.0,384.0,494.0,45.1,54.9,20.0,51.0,12.0,15.0,10.0,10.0,6.0,8.0,23.0,9.0,23.0,9.0,1.0,8.0,6.0,2.0,1.0,1.0,1.0,,4.0,14.0,3.0,6.0,89.0,71.0,6.0,3.0,5.0,1.0,,,,,,,46.0,31.0,31.0,46.0,7.0,6.0,6.0,7.0,5.0,7.0,5.0,7.0,,,7.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2024-25,2444610,15,2024-12-07 15:00:00,"Villa Park, Birmingham",42453.0,Aston Villa,Southampton,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,18.0,4.0,5.0,,5.0,,8.0,4.0,,,,,4.0,,1.0,,4.0,,,,,,,,15.0,3.0,10.0,3.0,29.0,18.0,48.0,35.0,421.0,490.0,363.0,438.0,47.2,52.8,40.0,23.0,27.0,15.0,15.0,5.0,8.0,12.0,9.0,17.0,9.0,17.0,2.0,7.0,4.0,9.0,1.0,1.0,,1.0,4.0,5.0,6.0,13.0,107.0,105.0,,3.0,,1.0,,,1.0,,,,56.0,45.0,45.0,56.0,9.0,8.0,8.0,9.0,14.0,1.0,14.0,1.0,,,18.0,15.0,15.0,17.0,0.0,0.0,0.0,0.0,,,,,,4.0,,
2024-25,2444611,15,2024-12-07 15:00:00,"Gtech Community Stadium, Brentford",17078.0,Brentford,Newcastle,4,2,2,4,W,L,2,2,2,2,0,0,0,0,4.0,2.0,11.0,16.0,8.0,3.0,2.0,11.0,1.0,2.0,,,,,2.0,3.0,2.0,1.0,1.0,2.0,,1.0,,,3.0,2.0,8.0,12.0,6.0,5.0,28.0,27.0,65.0,45.0,395.0,495.0,317.0,428.0,43.8,56.2,26.0,40.0,24.0,12.0,15.0,5.0,4.0,3.0,29.0,25.0,29.0,25.0,7.0,6.0,2.0,2.0,1.0,1.0,,1.0,14.0,9.0,5.0,12.0,127.0,130.0,2.0,4.0,2.0,4.0,,,,,,,49.0,45.0,45.0,49.0,11.0,9.0,9.0,11.0,3.0,4.0,3.0,4.0,2.0,1.0,10.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2024-25,2444612,15,2024-12-07 15:00:00,"Selhurst Park, London",25142.0,Crystal Palace,Man City,2,2,2,2,D,D,1,1,1,1,0,1,1,0,2.0,2.0,12.0,12.0,3.0,4.0,1.0,4.0,8.0,4.0,,,,,1.0,3.0,1.0,2.0,,1.0,,1.0,,,2.0,2.0,7.0,10.0,7.0,8.0,24.0,25.0,41.0,65.0,333.0,719.0,258.0,636.0,31.8,68.2,15.0,34.0,18.0,14.0,9.0,7.0,6.0,7.0,23.0,16.0,23.0,16.0,11.0,7.0,4.0,8.0,,1.0,,,5.0,6.0,11.0,12.0,109.0,129.0,2.0,1.0,2.0,2.0,,,,,,,39.0,35.0,35.0,39.0,6.0,12.0,12.0,6.0,6.0,8.0,6.0,8.0,,,4.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2024-25,2444614,15,2024-12-08 14:00:00,"Craven Cottage, London",26954.0,Fulham,Arsenal,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,2.0,12.0,2.0,4.0,,8.0,,,,,,,,4.0,,1.0,,3.0,,,,,1.0,1.0,2.0,9.0,2.0,3.0,11.0,45.0,30.0,69.0,302.0,587.0,218.0,522.0,33.8,66.2,3.0,36.0,27.0,9.0,16.0,6.0,9.0,6.0,25.0,11.0,25.0,11.0,10.0,7.0,,,,,,,8.0,5.0,6.0,13.0,113.0,135.0,3.0,1.0,1.0,1.0,,,,,,,47.0,36.0,36.0,47.0,6.0,10.0,10.0,6.0,,6.0,,6.0,,2.0,10.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2024-25,2444615,15,2024-12-08 14:00:00,"Portman Road, Ipswich",29180.0,Ipswich,Bournemouth,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,18.0,22.0,5.0,6.0,6.0,9.0,7.0,7.0,,,,,1.0,4.0,,2.0,1.0,3.0,,1.0,,,1.0,1.0,14.0,16.0,9.0,9.0,26.0,37.0,47.0,73.0,340.0,443.0,250.0,357.0,43.0,57.0,30.0,41.0,19.0,23.0,12.0,15.0,5.0,10.0,29.0,26.0,29.0,26.0,6.0,10.0,7.0,7.0,3.0,1.0,1.0,,11.0,8.0,16.0,10.0,155.0,151.0,4.0,4.0,2.0,1.0,,,,,,,63.0,60.0,60.0,63.0,25.0,19.0,19.0,25.0,6.0,13.0,6.0,13.0,3.0,,9.0,13.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,
2024-25,2444616,15,2024-12-08 14:00:00,"King Power Stadium, Leicester",31647.0,Leicester,Brighton,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,10.0,16.0,3.0,7.0,2.0,6.0,5.0,3.0,,,,,2.0,,2.0,,1.0,,,,,,1.0,2.0,7.0,13.0,5.0,8.0,23.0,22.0,48.0,38.0,520.0,429.0,439.0,366.0,54.9,45.1,18.0,24.0,15.0,19.0,7.0,14.0,6.0,6.0,10.0,21.0,10.0,21.0,10.0,11.0,3.0,5.0,2.0,,,1.0,11.0,12.0,10.0,10.0,128.0,104.0,5.0,1.0,2.0,2.0,,,,,,,50.0,50.0,50.0,50.0,14.0,11.0,11.0,14.0,4.0,5.0,5.0,5.0,1.0,3.0,9.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,113848.25,110271.27
2024-25,2444617,15,2024-12-07 17:30:00,"Old Trafford, Manchester",73778.0,Man Utd,Nott'm Forest,2,3,3,2,L,W,1,1,1,1,0,0,0,0,2.0,3.0,17.0,11.0,7.0,3.0,5.0,4.0,5.0,4.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,3.0,12.0,9.0,8.0,6.0,31.0,12.0,56.0,40.0,601.0,242.0,528.0,158.0,71.3,28.7,31.0,16.0,13.0,16.0,10.0,8.0,9.0,8.0,5.0,31.0,5.0,31.0,4.0,6.0,4.0,5.0,,,2.0,,8.0,7.0,10.0,5.0,124.0,117.0,,5.0,3.0,2.0,,,,,,,47.0,50.0,50.0,47.0,14.0,17.0,17.0,14.0,5.0,3.0,5.0,3.0,2.0,2.0,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2024-25,2444618,15,2024-12-08 16:30:00,"Tottenham Hotspur Stadium, London",61184.0,Spurs,Chelsea,3,4,4,3,L,W,2,1,1,2,0,0,0,0,3.0,4.0,13.0,17.0,5.0,8.0,5.0,4.0,3.0,5.0,2.9006,2.8274,2.0263,4.1897,6.0,1.0,2.0,2.0,4.0,1.0,1.0,,1.45416,1.73995,3.0,1.0,11.0,14.0,6.0,9.0,18.0,31.0,36.0,51.0,316.0,517.0,263.0,446.0,38.5,61.5,26.0,47.0,19.0,18.0,14.0,13.0,4.0,12.0,19.0,7.0,19.0,7.0,8.0,8.0,5.0,3.0,,2.0,,2.0,10.0,8.0,15.0,8.0,99.0,117.0,4.0,2.0,4.0,3.0,4.1897,2.0263,,,,,46.0,52.0,52.0,46.0,8.0,8.0,8.0,8.0,5.0,10.0,5.0,10.0,2.0,,17.0,11.0,11.0,16.0,0.0,0.0,0.0,0.0,,2.0,,2.0,3.0,2.0,,
2024-25,2444619,15,2024-12-09 20:00:00,"London Stadium, London",62435.0,West Ham,Wolves,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,19.0,19.0,4.0,5.0,6.0,7.0,9.0,7.0,,,,,,2.0,,1.0,1.0,1.0,,,,,2.0,1.0,13.0,15.0,8.0,9.0,36.0,22.0,57.0,54.0,433.0,377.0,348.0,290.0,54.0,46.0,39.0,24.0,13.0,19.0,7.0,9.0,8.0,4.0,18.0,21.0,18.0,21.0,4.0,6.0,6.0,8.0,,1.0,,,8.0,11.0,13.0,9.0,140.0,125.0,4.0,2.0,1.0,2.0,,,,,,,61.0,63.0,63.0,61.0,20.0,24.0,24.0,20.0,11.0,,11.0,,6.0,4.0,12.0,17.0,17.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2024-25,2444620,16,2024-12-16 20:00:00,"Vitality Stadium, Bournemouth",11204.0,Bournemouth,West Ham,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,29.0,16.0,9.0,3.0,6.0,6.0,14.0,7.0,,,,,,,,1.0,2.0,,1.0,1.0,,,,,19.0,13.0,15.0,7.0,47.0,34.0,62.0,66.0,436.0,420.0,331.0,305.0,51.2,48.8,40.0,24.0,13.0,12.0,8.0,6.0,10.0,8.0,25.0,29.0,25.0,29.0,3.0,2.0,7.0,14.0,1.0,2.0,,,10.0,3.0,6.0,3.0,161.0,161.0,2.0,8.0,1.0,1.0,,,,,,,48.0,50.0,50.0,48.0,21.0,24.0,24.0,21.0,12.0,6.0,12.0,6.0,,,6.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,
2024-25,2444621,16,2024-12-14 15:00:00,"Emirates Stadium, London",60176.0,Arsenal,Everton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,13.0,2.0,5.0,,3.0,,5.0,2.0,,,,,1.0,,,,1.0,,,,,,,,13.0,1.0,10.0,1.0,45.0,11.0,79.0,38.0,684.0,209.0,631.0,149.0,76.6,23.4,49.0,8.0,18.0,29.0,10.0,20.0,,7.0,7.0,39.0,7.0,39.0,3.0,1.0,2.0,5.0,,,,,10.0,13.0,16.0,11.0,128.0,110.0,,5.0,,,,,1.0,1.0,,,54.0,53.0,53.0,54.0,15.0,9.0,9.0,15.0,8.0,2.0,8.0,2.0,,,6.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,114800.5,110907.06
