season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickGoal,attLgLeft,attPenTarget,penaltySave,secondYellow,attCorner,attFreekickPost,attOneOnOne,attPenMiss,contentiousDecision,attLgRight,attObxdRight,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,ptsDroppedWinningPos,ptsGainedLosingPos,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,keeperGoals,subsGoals,successfulFiftyFifty,winningGoal,totalDistance
2024-25,2444497,3.0,2024-09-01 13:30:00,4,Newcastle,Home,103.0,11.0,2.0,5.0,3.0,1.0,1.0,85.0,4.0,,5.0,3.0,4.0,12.0,183.0,1.0,1.0,14.0,14.0,11.0,3.0,1.0,3.0,,,,1.0,,,4.0,,1.0,,,,10.0,11.0,6.0,3.0,,41.0,45.0,2.0,,2.0,1.0,3.0,10.0,,7.0,2.0,1.0,,12.0,6.0,61.0,47.0,1.0,31.0,14.0,,1.0,37.0,16.0,13.0,2.0,,2.0,2.0,,122.0,2.0,,2.0,1.0,1.0,,9.0,,,1.0,1.0,,,,,14.0,1.0,14.0,14.0,5.0,5.0,34.0,51.0,21.0,12.0,,2.0,4.0,3.0,235.0,,,7.0,,1.0,37.0,24.0,19.0,,,,,122.0,122.0,4.0,25.0,11.0,34.3,1.0,,0.0,,,,64.0,2.0,4.0,6.0,1.0,3.0,3.0,,4.0,41.0,167.0,6.0,129.0,16.0,31.0,18.0,7.0,12.0,5.0,3.0,68.0,3.0,144.0,1.0,,23.0,5.0,45.0,2.0,261.0,1.0,0.0,9.0,17.0,1.0,16.0,4.0,476.0,14.0,11.0,8.0,7.0,8.0,0.0,,,,,,4.0,,,,,,1.0,10.0,15.0,27.0,15.0,,,,,,,,,,,,,107121.35
2024-25,2444509,4.0,2024-09-15 16:30:00,4,Newcastle,Away,199.0,8.0,1.0,2.0,1.0,1.0,,218.0,6.0,1.0,3.0,1.0,7.0,13.0,415.0,,1.0,14.0,8.0,13.0,11.0,,1.0,,,,,,,10.0,,,,1.0,1.0,10.0,2.0,8.0,6.0,,79.0,38.0,2.0,2.0,,3.0,4.0,15.0,,7.0,4.0,4.0,1.0,15.0,2.0,52.0,55.0,3.0,22.0,10.0,,1.0,63.0,6.0,16.0,,,1.0,1.0,,157.0,2.0,,,2.0,,,6.0,,,2.0,1.0,,,,,10.0,1.0,5.0,5.0,1.0,3.0,119.0,46.0,29.0,4.0,,3.0,10.0,6.0,440.0,,,1.0,,,92.0,52.0,21.0,,,,,100.0,100.0,1.0,16.0,16.0,51.5,1.0,,0.0,,,,116.0,3.0,1.0,4.0,,1.0,4.0,1.0,5.0,131.0,389.0,13.0,213.0,16.0,22.0,20.0,4.0,13.0,9.0,1.0,162.0,4.0,271.0,1.0,1.0,16.0,8.0,33.0,2.0,471.0,1.0,0.0,14.0,14.0,1.0,16.0,3.0,653.0,23.0,6.0,12.0,7.0,9.0,0.0,,,,,,3.0,,1.0,,,,,3.0,9.0,18.0,9.0,,3.0,,,,,,,,1.0,,,114303.43
2024-25,2444513,5.0,2024-09-21 15:00:00,4,Newcastle,Away,302.0,16.0,,4.0,4.0,1.0,1.0,208.0,9.0,,8.0,,6.0,18.0,506.0,,2.0,19.0,6.0,16.0,9.0,2.0,1.0,,1.0,1.0,,,1.0,11.0,,,,,4.0,18.0,4.0,12.0,4.0,,75.0,45.0,,1.0,,,3.0,4.0,,,8.0,3.0,,14.0,2.0,37.0,47.0,,15.0,6.0,2.0,1.0,52.0,8.0,16.0,1.0,,1.0,1.0,1.0,174.0,1.0,,1.0,1.0,,,11.0,,,1.0,,,,,,6.0,,10.0,10.0,,8.0,154.0,64.0,45.0,6.0,,6.0,6.0,5.0,530.0,,,2.0,1.0,,71.0,56.0,23.0,,,,,105.0,105.0,1.0,17.0,19.0,61.4,,,0.0,,,,157.0,6.0,2.0,8.0,,1.0,8.0,,5.0,101.0,479.0,12.0,313.0,29.0,15.0,12.0,,12.0,12.0,1.0,128.0,1.0,259.0,,,4.0,7.0,36.0,6.0,560.0,,0.0,16.0,9.0,6.0,19.0,0.0,745.0,21.0,17.0,7.0,,5.0,0.0,,,,,,,,,,,,,6.0,4.0,7.0,4.0,,,,,,,,,,,,,106560.41
2024-25,2444527,6.0,2024-09-28 12:30:00,4,Newcastle,Home,144.0,23.0,2.0,5.0,3.0,2.0,,122.0,7.0,1.0,6.0,4.0,5.0,23.0,261.0,1.0,1.0,13.0,6.0,13.0,8.0,1.0,,,,,,,,6.0,1.0,,,,3.0,12.0,4.0,10.0,1.0,,47.0,54.0,1.0,1.0,1.0,2.0,4.0,13.0,,5.0,7.0,3.0,,13.0,1.0,48.0,46.0,2.0,21.0,14.0,,1.0,45.0,14.0,10.0,1.0,,1.0,1.0,,135.0,,,,,,,8.0,,,,1.0,,,,,14.0,,10.0,10.0,3.0,6.0,79.0,47.0,23.0,6.0,,3.0,6.0,4.0,312.0,,,6.0,3.0,,40.0,51.0,24.0,,,,1.0,110.0,110.0,5.0,22.0,18.0,37.7,,,0.0,,,,70.0,4.0,1.0,5.0,,,3.0,1.0,3.0,82.0,245.0,9.0,169.0,35.0,21.0,10.0,5.0,16.0,11.0,,112.0,2.0,178.0,1.0,1.0,15.0,5.0,49.0,1.0,331.0,2.0,0.0,11.0,15.0,3.0,14.0,4.0,502.0,25.0,9.0,8.0,5.0,7.0,0.0,,,,,,1.0,,1.0,,,,,11.0,6.0,11.0,6.0,,1.0,,,,,,,,,,,107544.82
2024-25,2444536,7.0,2024-10-05 17:30:00,4,Newcastle,Away,359.0,13.0,3.0,7.0,4.0,1.0,1.0,214.0,6.0,1.0,6.0,1.0,9.0,16.0,566.0,,1.0,15.0,14.0,11.0,7.0,2.0,1.0,,,,,,,8.0,,,,,1.0,2.0,6.0,12.0,2.0,,116.0,59.0,,1.0,,3.0,3.0,13.0,,10.0,10.0,2.0,,10.0,1.0,53.0,54.0,3.0,6.0,2.0,,,60.0,8.0,12.0,,,2.0,1.0,,200.0,,,,,,,7.0,,,,1.0,,,,,2.0,,8.0,8.0,2.0,6.0,190.0,75.0,50.0,,,6.0,3.0,3.0,635.0,,,1.0,2.0,,75.0,76.0,31.0,,,,1.0,142.0,142.0,2.0,26.0,25.0,67.9,,1.0,0.0,,,,150.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,4.0,109.0,547.0,9.0,391.0,29.0,6.0,15.0,9.0,22.0,13.0,1.0,156.0,3.0,287.0,1.0,1.0,14.0,10.0,41.0,3.0,656.0,5.0,0.0,14.0,25.0,2.0,16.0,2.0,848.0,42.0,12.0,6.0,10.0,13.0,0.0,,,1.0,,,4.0,,,,1.0,,,2.0,13.0,21.0,13.0,,,0.954804,2.0528,,0.8644,0.5626,,,,,,115191.04
2024-25,2444545,8.0,2024-10-19 15:00:00,4,Newcastle,Home,195.0,15.0,1.0,3.0,2.0,,1.0,256.0,7.0,1.0,9.0,1.0,6.0,19.0,448.0,1.0,2.0,19.0,16.0,10.0,14.0,2.0,,1.0,,2.0,,,,15.0,,,,,1.0,8.0,2.0,15.0,6.0,,76.0,60.0,4.0,4.0,,1.0,9.0,3.0,,9.0,10.0,4.0,,18.0,1.0,56.0,54.0,1.0,6.0,3.0,,1.0,69.0,11.0,8.0,,,4.0,2.0,2.0,169.0,,,,,,,7.0,,,,,,,,,3.0,,13.0,13.0,,9.0,150.0,60.0,39.0,4.0,,5.0,11.0,6.0,528.0,,,2.0,2.0,,77.0,77.0,40.0,,,,,161.0,161.0,4.0,14.0,33.0,59.9,,,0.0,,,,149.0,2.0,2.0,4.0,,,6.0,3.0,5.0,133.0,435.0,16.0,216.0,32.0,6.0,18.0,7.0,23.0,16.0,,189.0,,351.0,,1.0,15.0,7.0,46.0,3.0,544.0,2.0,0.0,21.0,26.0,4.0,20.0,2.0,767.0,45.0,13.0,10.0,9.0,19.0,0.0,,,,,,2.0,,1.0,,,,,7.0,9.0,19.0,9.0,,,,,,,,,,,,,
2024-25,2444554,9.0,2024-10-27 14:00:00,4,Newcastle,Away,228.0,17.0,3.0,6.0,3.0,1.0,1.0,140.0,7.0,2.0,12.0,4.0,4.0,26.0,362.0,1.0,,20.0,13.0,14.0,5.0,3.0,,1.0,,1.0,,,,7.0,,,,,1.0,12.0,5.0,9.0,2.0,,57.0,50.0,2.0,2.0,1.0,1.0,3.0,7.0,,4.0,4.0,2.0,,8.0,3.0,47.0,46.0,1.0,15.0,5.0,1.0,1.0,64.0,16.0,13.0,1.0,,2.0,1.0,1.0,170.0,1.0,,1.0,1.0,,,7.0,,,1.0,2.0,,,,1.0,5.0,,6.0,6.0,,12.0,121.0,57.0,30.0,7.0,,4.0,5.0,3.0,427.0,,,4.0,1.0,,45.0,45.0,22.0,,,,,124.0,124.0,2.0,19.0,16.0,49.6,,3.0,0.0,,,,102.0,3.0,2.0,5.0,,,5.0,,5.0,76.0,344.0,9.0,255.0,38.0,15.0,10.0,4.0,11.0,7.0,,122.0,4.0,206.0,2.0,2.0,22.0,5.0,56.0,1.0,450.0,1.0,0.0,11.0,13.0,2.0,21.0,3.0,618.0,24.0,16.0,6.0,4.0,8.0,0.0,,,,,,2.0,,,,,,,7.0,6.0,18.0,6.0,,,,,,,,,,,,,
2024-25,2444565,10.0,2024-11-02 12:30:00,4,Newcastle,Home,101.0,11.0,,1.0,1.0,1.0,,100.0,2.0,1.0,1.0,1.0,7.0,10.0,200.0,,,16.0,14.0,19.0,6.0,,,,,,,,,8.0,,,,,,7.0,3.0,7.0,2.0,,35.0,47.0,1.0,,1.0,4.0,3.0,3.0,1.0,4.0,6.0,2.0,,14.0,,50.0,65.0,4.0,26.0,8.0,,,42.0,16.0,18.0,1.0,,2.0,1.0,,140.0,1.0,,1.0,1.0,,,11.0,,,1.0,2.0,,,,,8.0,,6.0,6.0,,1.0,55.0,55.0,15.0,6.0,,2.0,5.0,4.0,259.0,,,4.0,1.0,,48.0,31.0,23.0,,,,,130.0,130.0,3.0,23.0,14.0,36.1,,4.0,0.0,,,,59.0,1.0,,,1.0,,2.0,,3.0,56.0,192.0,7.0,130.0,20.0,26.0,9.0,4.0,13.0,9.0,,91.0,5.0,172.0,2.0,1.0,30.0,7.0,59.0,,289.0,1.0,0.0,9.0,23.0,1.0,18.0,4.0,470.0,17.0,9.0,6.0,4.0,15.0,0.0,,,,,,1.0,,,,,,,9.0,5.0,17.0,5.0,,,,,,,,,,,,,
2024-25,2444576,11.0,2024-11-10 14:00:00,4,Newcastle,Away,189.0,10.0,1.0,5.0,4.0,1.0,1.0,243.0,2.0,,4.0,3.0,10.0,16.0,427.0,,,17.0,15.0,22.0,9.0,2.0,3.0,,,,,1.0,,13.0,,,,,1.0,7.0,2.0,12.0,5.0,,77.0,57.0,1.0,1.0,1.0,3.0,4.0,6.0,,5.0,12.0,9.0,,17.0,,56.0,50.0,3.0,20.0,13.0,,1.0,62.0,6.0,13.0,2.0,,4.0,3.0,,175.0,2.0,,,2.0,,1.0,3.0,,,2.0,3.0,,,,,13.0,,14.0,14.0,2.0,4.0,117.0,47.0,33.0,4.0,,4.0,9.0,6.0,472.0,,,3.0,1.0,,79.0,70.0,40.0,,,,,142.0,142.0,3.0,22.0,25.0,56.3,,,0.0,,,,125.0,2.0,,2.0,1.0,3.0,7.0,1.0,3.0,140.0,408.0,13.0,208.0,22.0,20.0,14.0,4.0,28.0,24.0,4.0,178.0,5.0,314.0,3.0,,15.0,10.0,38.0,,494.0,1.0,0.0,17.0,13.0,1.0,20.0,1.0,706.0,33.0,19.0,2.0,5.0,8.0,0.0,,,,,,3.0,,,,,,,5.0,7.0,11.0,7.0,,3.0,,,,,,,,1.0,,,
2024-25,2444588,12.0,2024-11-25 20:00:00,4,Newcastle,Home,183.0,9.0,2.0,10.0,8.0,1.0,,260.0,3.0,1.0,9.0,3.0,7.0,14.0,433.0,,,22.0,15.0,7.0,10.0,2.0,,,,,,,,15.0,,,,,,7.0,8.0,14.0,4.0,,80.0,62.0,1.0,2.0,,2.0,6.0,8.0,,8.0,18.0,12.0,,18.0,2.0,59.0,40.0,2.0,20.0,10.0,,,72.0,11.0,7.0,,,1.0,,,175.0,,,,,,,4.0,,,,,,,,,10.0,,7.0,7.0,,9.0,127.0,65.0,41.0,3.0,,7.0,5.0,2.0,491.0,,,5.0,2.0,,72.0,90.0,51.0,,,,,145.0,145.0,5.0,20.0,28.0,52.8,,1.0,0.0,,,,127.0,1.0,3.0,4.0,2.0,,10.0,,5.0,143.0,417.0,12.0,197.0,29.0,20.0,13.0,5.0,35.0,30.0,,190.0,3.0,347.0,,1.0,11.0,8.0,35.0,1.0,509.0,,0.0,18.0,21.0,1.0,22.0,1.0,725.0,40.0,15.0,5.0,8.0,13.0,0.0,,,,,,3.0,,,,,,,8.0,5.0,14.0,5.0,,,,,,,,,,,,,
2024-25,2444593,13.0,2024-11-30 15:00:00,4,Newcastle,Away,192.0,15.0,2.0,2.0,,,,148.0,4.0,1.0,7.0,3.0,7.0,29.0,338.0,1.0,1.0,20.0,18.0,16.0,,1.0,,,,,,,,,,,,,,12.0,4.0,1.0,,,64.0,49.0,,,,2.0,1.0,9.0,1.0,9.0,7.0,4.0,,14.0,1.0,66.0,46.0,2.0,25.0,14.0,,1.0,46.0,11.0,12.0,,,4.0,3.0,,145.0,,,,,,,8.0,,,,3.0,,,,,14.0,,8.0,8.0,,7.0,103.0,71.0,41.0,8.0,,,1.0,,396.0,,,5.0,2.0,,60.0,59.0,30.0,,,,,146.0,146.0,4.0,15.0,23.0,51.2,,,0.0,,,,106.0,3.0,,2.0,,,,1.0,3.0,74.0,323.0,1.0,208.0,31.0,25.0,22.0,8.0,22.0,14.0,,112.0,3.0,232.0,3.0,1.0,10.0,7.0,48.0,2.0,418.0,1.0,0.0,1.0,12.0,1.0,22.0,3.0,612.0,12.0,10.0,6.0,9.0,9.0,0.0,,,,,,1.0,,,,,,,5.0,8.0,14.0,8.0,2.0,,,,,,,,,,,,
2024-25,2444608,14.0,2024-12-04 19:30:00,4,Newcastle,Home,157.0,12.0,,2.0,2.0,,1.0,122.0,3.0,1.0,11.0,1.0,5.0,15.0,277.0,,3.0,17.0,9.0,9.0,9.0,1.0,4.0,1.0,,1.0,,,,13.0,,,1.0,,2.0,14.0,2.0,9.0,8.0,,40.0,54.0,3.0,2.0,2.0,2.0,4.0,7.0,,5.0,5.0,4.0,1.0,14.0,2.0,48.0,52.0,2.0,15.0,6.0,,1.0,43.0,9.0,17.0,2.0,,5.0,3.0,1.0,126.0,3.0,1.0,2.0,2.0,1.0,,6.0,,,2.0,3.0,,,,,6.0,1.0,5.0,5.0,,12.0,74.0,62.0,33.0,6.0,,4.0,9.0,6.0,326.0,,,6.0,1.0,,44.0,39.0,26.0,,,,,128.0,128.0,4.0,12.0,25.0,41.3,1.0,,0.0,,,,110.0,1.0,1.0,2.0,2.0,4.0,7.0,,4.0,63.0,259.0,13.0,175.0,22.0,15.0,21.0,4.0,16.0,12.0,4.0,95.0,2.0,191.0,3.0,1.0,9.0,6.0,36.0,4.0,350.0,,0.0,17.0,14.0,4.0,20.0,2.0,553.0,21.0,9.0,12.0,5.0,10.0,0.0,,,,,,1.0,,,,,,,5.0,6.0,16.0,6.0,2.0,1.0,,,,,,,,,,,
2024-25,2444611,15.0,2024-12-07 15:00:00,4,Newcastle,Away,224.0,11.0,,4.0,4.0,,,208.0,6.0,2.0,10.0,2.0,10.0,10.0,428.0,1.0,,20.0,11.0,9.0,10.0,,,,,,,,,13.0,,1.0,,,1.0,8.0,3.0,10.0,6.0,,71.0,53.0,3.0,2.0,1.0,1.0,2.0,9.0,1.0,4.0,12.0,8.0,,12.0,2.0,49.0,45.0,1.0,25.0,12.0,1.0,1.0,45.0,7.0,10.0,2.0,,1.0,2.0,,168.0,2.0,,2.0,2.0,,,9.0,,,2.0,2.0,,,,1.0,12.0,1.0,3.0,3.0,1.0,10.0,130.0,55.0,33.0,3.0,,7.0,5.0,3.0,468.0,,,2.0,,,55.0,69.0,27.0,,,,,130.0,130.0,3.0,25.0,15.0,56.2,1.0,2.0,0.0,,,,126.0,2.0,2.0,4.0,1.0,,11.0,,5.0,114.0,404.0,12.0,247.0,24.0,25.0,26.0,2.0,24.0,22.0,,139.0,,272.0,2.0,2.0,12.0,10.0,35.0,2.0,495.0,3.0,0.0,16.0,12.0,,24.0,0.0,713.0,40.0,13.0,14.0,4.0,5.0,0.0,,,,,,2.0,,,,,,,5.0,6.0,14.0,6.0,,,,,,,,,,,,,
2024-25,2444626,16.0,2024-12-14 15:00:00,4,Newcastle,Home,292.0,19.0,,5.0,5.0,,1.0,266.0,2.0,,2.0,1.0,5.0,20.0,553.0,1.0,2.0,18.0,13.0,11.0,19.0,,3.0,,,1.0,,,,20.0,,,,,2.0,2.0,2.0,20.0,7.0,,111.0,53.0,4.0,2.0,3.0,2.0,7.0,8.0,,5.0,11.0,2.0,,12.0,1.0,50.0,45.0,2.0,13.0,7.0,,,60.0,7.0,15.0,3.0,,6.0,1.0,1.0,194.0,3.0,,3.0,1.0,2.0,,3.0,,,2.0,2.0,,,,1.0,7.0,,6.0,6.0,1.0,2.0,159.0,60.0,41.0,2.0,1.0,7.0,15.0,11.0,609.0,,,3.0,3.0,,76.0,89.0,28.0,,,,,128.0,128.0,3.0,23.0,24.0,59.4,,,0.0,,,,169.0,1.0,,1.0,1.0,3.0,9.0,,5.0,150.0,531.0,22.0,318.0,28.0,13.0,22.0,1.0,15.0,14.0,3.0,190.0,2.0,330.0,2.0,,14.0,6.0,38.0,,633.0,1.0,0.0,27.0,8.0,3.0,18.0,3.0,827.0,54.0,12.0,11.0,5.0,5.0,0.0,,,,,,4.0,,,,,,,4.0,14.0,17.0,14.0,,,,,,,,,,,,,
2024-25,2444635,17.0,2024-12-21 15:00:00,4,Newcastle,Away,401.0,21.0,,5.0,5.0,,,141.0,5.0,,3.0,1.0,7.0,21.0,537.0,,3.0,19.0,8.0,8.0,10.0,,4.0,,,,,,,14.0,,,,1.0,,8.0,2.0,13.0,2.0,,81.0,55.0,6.0,4.0,2.0,3.0,1.0,4.0,,1.0,8.0,2.0,,6.0,1.0,28.0,42.0,3.0,15.0,6.0,,,54.0,7.0,9.0,4.0,,,,,185.0,3.0,,3.0,3.0,,,8.0,,,4.0,,,,,1.0,6.0,1.0,6.0,6.0,,3.0,187.0,67.0,34.0,2.0,,6.0,7.0,7.0,594.0,,,4.0,,,35.0,49.0,26.0,,,,,106.0,106.0,5.0,25.0,22.0,58.4,1.0,,0.0,,,,163.0,1.0,1.0,2.0,1.0,4.0,7.0,,5.0,71.0,521.0,13.0,419.0,32.0,15.0,15.0,,10.0,10.0,4.0,112.0,3.0,207.0,,,21.0,8.0,53.0,1.0,616.0,,0.0,15.0,15.0,6.0,19.0,0.0,773.0,35.0,11.0,11.0,1.0,10.0,0.0,,,,,,1.0,,1.0,,1.0,,,3.0,8.0,12.0,8.0,,,,,,,,,,,,,
2024-25,2444646,18.0,2024-12-26 15:00:00,4,Newcastle,Home,189.0,20.0,1.0,4.0,3.0,,,319.0,1.0,,5.0,1.0,16.0,23.0,504.0,1.0,1.0,7.0,8.0,14.0,12.0,,,,1.0,1.0,,,,19.0,,1.0,,,,2.0,2.0,16.0,6.0,,80.0,54.0,2.0,2.0,1.0,6.0,7.0,10.0,,9.0,9.0,4.0,,13.0,1.0,47.0,41.0,6.0,19.0,12.0,,,56.0,15.0,10.0,2.0,,2.0,,1.0,138.0,2.0,,1.0,2.0,,,3.0,,,3.0,1.0,,,,1.0,12.0,1.0,8.0,8.0,,5.0,169.0,42.0,37.0,6.0,1.0,3.0,11.0,8.0,530.0,,,1.0,,,70.0,80.0,37.0,,,,,88.0,88.0,9.0,16.0,24.0,62.8,1.0,,0.0,,,,163.0,,1.0,1.0,,,7.0,1.0,5.0,154.0,488.0,14.0,198.0,28.0,19.0,8.0,5.0,18.0,13.0,,183.0,,370.0,2.0,,4.0,17.0,32.0,5.0,550.0,4.0,0.0,22.0,11.0,1.0,7.0,2.0,715.0,49.0,8.0,6.0,9.0,8.0,0.0,,,,,,2.0,,,,1.0,,,6.0,4.0,6.0,4.0,,,,,,,,,,,,,
2024-25,2444657,19.0,2024-12-30 20:00:00,4,Newcastle,Away,247.0,21.0,,4.0,4.0,1.0,,201.0,4.0,,6.0,1.0,8.0,26.0,444.0,,,17.0,10.0,9.0,9.0,,1.0,,,,,,,10.0,,,1.0,,,7.0,3.0,7.0,5.0,,96.0,58.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,7.0,1.0,,13.0,,47.0,47.0,2.0,16.0,11.0,,1.0,43.0,8.0,13.0,1.0,,2.0,2.0,,152.0,1.0,,1.0,1.0,,,6.0,,,2.0,1.0,,,,1.0,11.0,1.0,8.0,8.0,1.0,6.0,127.0,49.0,24.0,2.0,1.0,3.0,7.0,4.0,498.0,,,5.0,,,39.0,82.0,20.0,,,,,124.0,124.0,5.0,27.0,20.0,47.2,1.0,,0.0,,,,143.0,1.0,,,1.0,1.0,4.0,,3.0,114.0,432.0,10.0,271.0,36.0,16.0,19.0,2.0,12.0,10.0,1.0,143.0,2.0,259.0,1.0,,17.0,8.0,56.0,4.0,518.0,,0.0,12.0,19.0,3.0,18.0,1.0,702.0,19.0,11.0,6.0,3.0,16.0,0.0,,,,,,2.0,,2.0,,,,,2.0,5.0,15.0,5.0,,,,,,,,,,,,,
2024-25,2444668,20.0,2025-01-04 12:30:00,4,Newcastle,Away,125.0,19.0,3.0,3.0,,1.0,,162.0,4.0,,3.0,3.0,9.0,18.0,284.0,,1.0,18.0,22.0,20.0,8.0,2.0,2.0,,,,,,,9.0,,,,,,9.0,4.0,11.0,3.0,,49.0,46.0,3.0,2.0,2.0,6.0,7.0,5.0,,10.0,2.0,2.0,,15.0,2.0,64.0,54.0,6.0,30.0,11.0,,,39.0,15.0,10.0,2.0,,1.0,3.0,,145.0,2.0,,2.0,2.0,,,5.0,,,2.0,1.0,,,,1.0,11.0,,9.0,9.0,3.0,3.0,75.0,49.0,30.0,9.0,,2.0,10.0,4.0,337.0,,,3.0,3.0,,42.0,53.0,30.0,,,,,125.0,125.0,4.0,15.0,19.0,43.2,,1.0,0.0,,,,90.0,1.0,2.0,3.0,1.0,2.0,3.0,,4.0,88.0,272.0,12.0,145.0,29.0,30.0,17.0,8.0,15.0,7.0,2.0,120.0,3.0,229.0,2.0,,10.0,9.0,37.0,1.0,359.0,,0.0,14.0,17.0,3.0,22.0,4.0,569.0,28.0,5.0,7.0,10.0,10.0,0.0,,,,,,5.0,,,,,,,5.0,6.0,16.0,6.0,,3.0,0.955761,2.5257,,2.2034,1.2321,,,,,,
2024-25,2444679,21.0,2025-01-15 19:30:00,4,Newcastle,Home,269.0,13.0,2.0,5.0,3.0,1.0,,243.0,6.0,1.0,7.0,2.0,13.0,20.0,507.0,1.0,4.0,15.0,6.0,18.0,10.0,1.0,1.0,,,,,,,15.0,,,1.0,,1.0,8.0,5.0,11.0,6.0,,73.0,68.0,3.0,1.0,2.0,,7.0,9.0,,4.0,7.0,6.0,,19.0,1.0,49.0,59.0,,16.0,7.0,,,55.0,10.0,11.0,3.0,,1.0,1.0,,176.0,2.0,,2.0,2.0,,,6.0,,,3.0,,,,,,7.0,1.0,12.0,12.0,,7.0,171.0,56.0,48.0,2.0,,5.0,8.0,5.0,562.0,,,2.0,1.0,,70.0,79.0,28.0,,,,,135.0,135.0,3.0,23.0,34.0,60.7,1.0,,0.0,,,,164.0,5.0,2.0,7.0,,1.0,5.0,,5.0,116.0,488.0,13.0,296.0,20.0,16.0,22.0,3.0,17.0,14.0,1.0,154.0,4.0,305.0,,1.0,9.0,13.0,35.0,3.0,584.0,2.0,0.0,17.0,14.0,5.0,15.0,0.0,797.0,34.0,17.0,16.0,4.0,11.0,0.0,,,,,,1.0,,,,,,,4.0,9.0,23.0,9.0,,,,,,,,,,,,,
2024-25,2444687,22.0,2025-01-18 12:30:00,4,Newcastle,Home,158.0,11.0,3.0,3.0,,1.0,,155.0,5.0,1.0,6.0,2.0,3.0,8.0,310.0,,,28.0,15.0,16.0,5.0,1.0,,,,1.0,,,,6.0,,,,,3.0,16.0,3.0,7.0,6.0,,40.0,44.0,1.0,1.0,,1.0,5.0,16.0,,7.0,13.0,3.0,,13.0,4.0,59.0,59.0,1.0,32.0,11.0,2.0,1.0,46.0,7.0,18.0,,,5.0,6.0,1.0,165.0,1.0,1.0,1.0,,1.0,,9.0,,,,,,,,,11.0,,3.0,3.0,1.0,6.0,98.0,45.0,27.0,6.0,1.0,2.0,5.0,5.0,370.0,,,3.0,1.0,,43.0,48.0,34.0,,,,,153.0,153.0,1.0,22.0,15.0,55.2,,,0.0,,,,92.0,5.0,1.0,6.0,,,3.0,1.0,4.0,91.0,293.0,7.0,196.0,23.0,32.0,16.0,6.0,28.0,22.0,,124.0,2.0,227.0,,1.0,13.0,4.0,33.0,1.0,395.0,2.0,0.0,13.0,17.0,,29.0,1.0,626.0,34.0,19.0,8.0,7.0,8.0,0.0,,,,,,3.0,,,,,,,3.0,7.0,23.0,7.0,,,,,,,,,,,,,
