season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,saves_h,saves_a,touchesInOppBox_h,touchesInOppBox_a
2010-11,321879,23,2011-01-16 14:05:00,"Anfield, Liverpool",44795.0,Liverpool,Everton,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,20.0,10.0,11.0,4.0,5.0,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,2.0,14.0,6.0,10.0,5.0,22.0,14.0,56.0,71.0,373.0,288.0,289.0,211.0,56.1,43.9,20.0,25.0,18.0,18.0,8.0,8.0,44.0,44.0,23.0,21.0,2.0,4.0,1.0,1.0,,,4.0,12.0,12.0,13.0,183.0,156.0,2.0,2.0,,,,,65.0,58.0,58.0,65.0,16.0,13.0,13.0,16.0,10.0,6.0,10.0,6.0,,1.0,17.0,18.0,17.0,16.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,,,,,
2010-11,321880,23,2011-01-15 15:00:00,"Etihad Stadium, Manchester",46672.0,Man City,Wolves,4,3,3,4,W,L,1,1,1,1,0,0,0,0,4.0,3.0,17.0,15.0,8.0,5.0,3.0,5.0,6.0,5.0,5.0,,3.0,2.0,3.0,1.0,,1.0,4.0,1.0,12.0,9.0,10.0,6.0,17.0,23.0,56.0,86.0,380.0,375.0,313.0,274.0,50.4,49.6,13.0,21.0,10.0,14.0,11.0,11.0,56.0,26.0,34.0,14.0,5.0,7.0,,1.0,1.0,,2.0,13.0,10.0,8.0,158.0,166.0,3.0,4.0,,,,,45.0,40.0,40.0,45.0,10.0,6.0,6.0,10.0,11.0,8.0,12.0,8.0,,,11.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,,1.0,,1.0,5.0,3.0,,,,
2010-11,321881,23,2011-01-15 15:00:00,"bet365 Stadium, Stoke",26809.0,Stoke,Bolton,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,16.0,12.0,6.0,5.0,7.0,6.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,10.0,8.0,3.0,3.0,24.0,32.0,50.0,81.0,204.0,379.0,124.0,257.0,36.5,63.5,22.0,18.0,13.0,16.0,15.0,16.0,51.0,25.0,26.0,12.0,1.0,4.0,,1.0,,,5.0,4.0,13.0,15.0,184.0,200.0,,2.0,1.0,,,,62.0,52.0,52.0,62.0,23.0,22.0,22.0,23.0,5.0,5.0,5.0,5.0,,,7.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,,,,,
2010-11,321882,23,2011-01-16 12:00:00,"Stadium of Light, Sunderland",47864.0,Sunderland,Newcastle,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,13.0,11.0,4.0,2.0,4.0,8.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,11.0,9.0,7.0,2.0,24.0,28.0,79.0,70.0,263.0,296.0,164.0,200.0,48.4,51.6,25.0,19.0,18.0,16.0,13.0,10.0,38.0,34.0,24.0,21.0,2.0,5.0,,,,1.0,5.0,3.0,13.0,16.0,189.0,185.0,1.0,1.0,,,,,65.0,62.0,62.0,65.0,30.0,22.0,22.0,30.0,5.0,6.0,5.0,6.0,1.0,,16.0,7.0,7.0,16.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,,,
2010-11,321883,23,2011-01-16 16:10:00,"White Hart Lane, London",35828.0,Spurs,Man Utd,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,18.0,7.0,2.0,4.0,12.0,3.0,4.0,,,,,,,,,,,,11.0,6.0,3.0,3.0,22.0,18.0,74.0,60.0,427.0,341.0,336.0,254.0,56.4,43.6,22.0,19.0,17.0,15.0,21.0,11.0,19.0,43.0,9.0,24.0,,4.0,,1.0,,,12.0,10.0,11.0,13.0,171.0,172.0,,,1.0,1.0,,,61.0,58.0,58.0,61.0,11.0,18.0,18.0,11.0,8.0,2.0,8.0,2.0,2.0,,9.0,20.0,18.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321884,23,2011-01-15 15:00:00,"The Hawthorns, West Bromwich",25316.0,West Brom,Blackpool,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,21.0,13.0,7.0,2.0,8.0,9.0,6.0,2.0,4.0,1.0,3.0,,2.0,1.0,,,2.0,1.0,20.0,10.0,12.0,2.0,15.0,18.0,74.0,71.0,346.0,365.0,262.0,276.0,49.5,50.5,22.0,17.0,11.0,12.0,15.0,10.0,26.0,48.0,19.0,31.0,2.0,6.0,1.0,1.0,,2.0,8.0,12.0,13.0,10.0,163.0,168.0,2.0,3.0,,,,,51.0,48.0,48.0,51.0,8.0,13.0,13.0,8.0,4.0,4.0,4.0,4.0,,,12.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,7.0,3.0,,,,
2010-11,321885,23,2011-01-15 17:30:00,"Boleyn Ground, London",32682.0,West Ham,Arsenal,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,9.0,21.0,3.0,11.0,2.0,7.0,4.0,3.0,,2.0,,2.0,1.0,2.0,,1.0,,2.0,3.0,14.0,1.0,10.0,17.0,30.0,78.0,61.0,263.0,619.0,175.0,531.0,30.4,69.6,23.0,26.0,12.0,16.0,20.0,16.0,33.0,31.0,19.0,14.0,3.0,4.0,,1.0,,,13.0,5.0,16.0,14.0,163.0,166.0,3.0,,,1.0,,,46.0,61.0,61.0,46.0,11.0,13.0,13.0,11.0,4.0,10.0,4.0,10.0,,,9.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,2.0,,,,
2010-11,321886,23,2011-01-15 15:00:00,"DW Stadium, Wigan",18820.0,Wigan,Fulham,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,8.0,14.0,4.0,5.0,4.0,8.0,,1.0,3.0,,1.0,,3.0,,1.0,,1.0,1.0,6.0,12.0,3.0,5.0,17.0,16.0,75.0,86.0,375.0,412.0,257.0,311.0,47.3,52.7,23.0,19.0,17.0,15.0,12.0,17.0,41.0,26.0,22.0,11.0,1.0,,,,,1.0,6.0,7.0,6.0,17.0,187.0,191.0,1.0,1.0,,,,,56.0,62.0,62.0,56.0,19.0,15.0,15.0,19.0,3.0,11.0,3.0,11.0,,2.0,23.0,9.0,7.0,22.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,,,
2010-11,321887,24,2011-01-22 15:00:00,"Emirates Stadium, London",59552.0,Arsenal,Wigan,3,0,0,3,W,L,1,0,0,1,0,1,1,0,3.0,,24.0,3.0,10.0,,9.0,2.0,5.0,1.0,4.0,1.0,1.0,,4.0,1.0,1.0,,3.0,,15.0,2.0,10.0,,28.0,9.0,58.0,66.0,596.0,359.0,522.0,272.0,62.4,37.6,18.0,24.0,18.0,13.0,13.0,21.0,10.0,33.0,6.0,13.0,1.0,5.0,,,,,4.0,6.0,13.0,10.0,145.0,148.0,,3.0,1.0,,,,47.0,40.0,40.0,47.0,9.0,6.0,6.0,9.0,8.0,1.0,8.0,1.0,,,7.0,14.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,4.0,3.0,,,,
2010-11,321888,24,2011-01-22 17:30:00,"Villa Park, Birmingham",37315.0,Aston Villa,Man City,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,9.0,25.0,7.0,3.0,2.0,10.0,,12.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,6.0,15.0,4.0,9.0,14.0,21.0,60.0,79.0,281.0,640.0,188.0,549.0,32.0,68.0,31.0,19.0,21.0,16.0,19.0,11.0,45.0,25.0,23.0,16.0,12.0,,,,,,13.0,5.0,8.0,21.0,178.0,181.0,,1.0,1.0,,,,65.0,57.0,57.0,65.0,18.0,14.0,14.0,18.0,2.0,13.0,2.0,13.0,1.0,,12.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321889,24,2011-01-23 16:00:00,"Ewood Park, Blackburn",24057.0,Blackburn,West Brom,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,18.0,24.0,6.0,6.0,8.0,6.0,4.0,12.0,1.0,,,,1.0,,,,1.0,,13.0,16.0,7.0,10.0,23.0,15.0,72.0,60.0,319.0,403.0,239.0,302.0,44.6,55.4,28.0,26.0,19.0,18.0,19.0,13.0,33.0,39.0,18.0,22.0,12.0,4.0,1.0,2.0,,,11.0,10.0,9.0,18.0,176.0,186.0,,2.0,1.0,,,1.0,51.0,53.0,53.0,51.0,7.0,12.0,12.0,7.0,9.0,9.0,9.0,9.0,,1.0,4.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321890,24,2011-01-22 15:00:00,"Bloomfield Road, Blackpool",16037.0,Blackpool,Sunderland,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,14.0,13.0,8.0,5.0,3.0,7.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,,,,2.0,8.0,11.0,5.0,4.0,25.0,21.0,70.0,76.0,420.0,328.0,309.0,216.0,56.8,43.2,22.0,24.0,18.0,13.0,13.0,15.0,37.0,34.0,23.0,21.0,1.0,3.0,,,,,7.0,10.0,11.0,17.0,206.0,194.0,2.0,1.0,,,,,62.0,69.0,69.0,62.0,18.0,25.0,25.0,18.0,10.0,4.0,10.0,4.0,,,14.0,15.0,12.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,6.0,,,,
2010-11,321891,24,2011-01-24 20:00:00,"Macron Stadium, Bolton",22837.0,Bolton,Chelsea,0,4,4,0,L,W,0,2,2,0,0,0,0,0,,4.0,12.0,16.0,4.0,9.0,3.0,3.0,5.0,4.0,,1.0,,,,1.0,,,,1.0,9.0,11.0,7.0,9.0,29.0,12.0,88.0,65.0,444.0,500.0,339.0,390.0,47.9,52.1,29.0,22.0,18.0,13.0,15.0,9.0,28.0,38.0,22.0,20.0,4.0,5.0,1.0,,,,14.0,9.0,15.0,25.0,182.0,194.0,4.0,,,1.0,,,53.0,54.0,54.0,53.0,10.0,11.0,11.0,10.0,4.0,3.0,4.0,3.0,,,8.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,,,
2010-11,321892,24,2011-01-22 15:00:00,"Goodison Park, Liverpool",34179.0,Everton,West Ham,2,2,2,2,D,D,0,1,1,0,0,1,1,0,2.0,2.0,12.0,15.0,4.0,5.0,6.0,9.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,2.0,7.0,12.0,4.0,6.0,31.0,16.0,90.0,71.0,443.0,318.0,343.0,231.0,60.1,39.9,24.0,23.0,18.0,19.0,14.0,19.0,35.0,56.0,12.0,34.0,1.0,2.0,1.0,,,,6.0,11.0,15.0,15.0,199.0,181.0,2.0,2.0,,,,,61.0,55.0,55.0,61.0,13.0,16.0,16.0,13.0,12.0,2.0,12.0,2.0,1.0,1.0,11.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,7.0,,,,
2010-11,321893,24,2011-01-22 15:00:00,"Craven Cottage, London",23766.0,Fulham,Stoke,2,0,0,2,W,L,1,0,0,1,0,1,1,0,2.0,,15.0,10.0,4.0,1.0,3.0,8.0,8.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,,10.0,7.0,8.0,2.0,25.0,22.0,102.0,87.0,498.0,291.0,390.0,176.0,62.8,37.2,17.0,21.0,14.0,16.0,13.0,13.0,35.0,41.0,14.0,21.0,1.0,7.0,,,,,10.0,1.0,19.0,6.0,202.0,187.0,,2.0,1.0,,,,43.0,72.0,72.0,43.0,14.0,30.0,30.0,14.0,2.0,2.0,3.0,2.0,2.0,2.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,,,,,
2010-11,321894,24,2011-01-22 15:00:00,"Old Trafford, Manchester",75326.0,Man Utd,Birmingham,5,0,0,5,W,L,3,0,0,3,0,0,0,0,5.0,,23.0,5.0,8.0,1.0,13.0,4.0,2.0,,5.0,,3.0,,2.0,2.0,,,5.0,,21.0,3.0,10.0,,22.0,15.0,56.0,71.0,476.0,368.0,393.0,290.0,55.9,44.1,11.0,9.0,10.0,6.0,15.0,23.0,21.0,21.0,11.0,10.0,,2.0,1.0,3.0,,1.0,5.0,10.0,5.0,3.0,144.0,145.0,,5.0,1.0,,,,40.0,30.0,30.0,40.0,14.0,5.0,5.0,14.0,10.0,3.0,10.0,3.0,,,11.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321895,24,2011-01-22 15:00:00,"St. James' Park, Newcastle",51010.0,Newcastle,Spurs,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,15.0,14.0,4.0,5.0,8.0,6.0,3.0,3.0,4.0,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,13.0,14.0,7.0,8.0,19.0,15.0,70.0,59.0,303.0,553.0,218.0,472.0,35.9,64.1,19.0,16.0,12.0,11.0,27.0,14.0,19.0,35.0,11.0,18.0,3.0,3.0,,,,,10.0,6.0,12.0,17.0,138.0,150.0,1.0,1.0,,,,,39.0,50.0,50.0,39.0,7.0,12.0,12.0,7.0,1.0,4.0,1.0,4.0,,,12.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,
2010-11,321896,24,2011-01-22 12:45:00,"Molineux Stadium, Wolverhampton",28869.0,Wolves,Liverpool,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,13.0,16.0,3.0,9.0,8.0,5.0,2.0,2.0,1.0,3.0,,2.0,1.0,1.0,,,,2.0,9.0,14.0,3.0,10.0,39.0,14.0,104.0,65.0,450.0,331.0,314.0,225.0,58.2,41.8,21.0,21.0,14.0,16.0,19.0,11.0,20.0,61.0,11.0,36.0,2.0,2.0,,1.0,,,4.0,6.0,17.0,13.0,226.0,206.0,3.0,,,1.0,,,62.0,55.0,55.0,62.0,18.0,24.0,24.0,18.0,5.0,4.0,5.0,4.0,2.0,,6.0,18.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321897,25,2011-02-01 19:45:00,"Emirates Stadium, London",60014.0,Arsenal,Everton,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,18.0,8.0,6.0,3.0,9.0,2.0,3.0,3.0,2.0,,2.0,,1.0,,,,1.0,,14.0,7.0,5.0,5.0,17.0,17.0,52.0,64.0,467.0,319.0,388.0,256.0,58.1,41.9,24.0,21.0,18.0,15.0,17.0,13.0,33.0,20.0,17.0,9.0,3.0,3.0,,1.0,,1.0,8.0,11.0,12.0,18.0,150.0,140.0,1.0,2.0,,,,,63.0,55.0,55.0,63.0,14.0,13.0,13.0,14.0,5.0,7.0,5.0,7.0,,1.0,13.0,16.0,14.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321898,25,2011-02-02 19:45:00,"St. Andrew's Stadium, Birmingham",24379.0,Birmingham,Man City,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,18.0,15.0,5.0,7.0,9.0,4.0,4.0,4.0,1.0,,2.0,,,,,,1.0,1.0,12.0,9.0,3.0,7.0,26.0,17.0,87.0,57.0,371.0,441.0,265.0,339.0,46.7,53.3,12.0,20.0,9.0,11.0,21.0,13.0,38.0,53.0,25.0,27.0,4.0,4.0,1.0,,,,6.0,1.0,7.0,10.0,187.0,188.0,2.0,2.0,,,,,40.0,58.0,58.0,40.0,15.0,23.0,23.0,15.0,5.0,4.0,6.0,4.0,3.0,,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,2.0,,,,
2010-11,321899,25,2011-02-02 20:00:00,"Bloomfield Road, Blackpool",15095.0,Blackpool,West Ham,1,3,3,1,L,W,1,3,3,1,0,0,0,0,1.0,3.0,21.0,13.0,4.0,8.0,9.0,3.0,8.0,2.0,,,,,,2.0,1.0,,,2.0,10.0,8.0,5.0,7.0,35.0,21.0,77.0,83.0,428.0,333.0,316.0,233.0,57.0,43.0,26.0,33.0,23.0,24.0,10.0,16.0,37.0,61.0,21.0,36.0,2.0,8.0,,,1.0,1.0,6.0,13.0,19.0,23.0,209.0,195.0,3.0,1.0,,,,,68.0,64.0,64.0,68.0,17.0,16.0,16.0,17.0,9.0,6.0,10.0,7.0,,3.0,10.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321900,25,2011-02-02 20:00:00,"Macron Stadium, Bolton",18944.0,Bolton,Wolves,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,14.0,13.0,4.0,1.0,6.0,7.0,4.0,5.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,12.0,12.0,7.0,6.0,34.0,26.0,82.0,99.0,292.0,423.0,194.0,306.0,42.6,57.4,23.0,16.0,11.0,11.0,8.0,12.0,55.0,42.0,30.0,18.0,5.0,3.0,,,,1.0,4.0,6.0,12.0,16.0,210.0,215.0,,1.0,1.0,,,,55.0,44.0,44.0,55.0,18.0,9.0,9.0,18.0,8.0,3.0,8.0,3.0,,,15.0,8.0,8.0,15.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,,,
2010-11,321901,25,2011-02-01 20:00:00,"Old Trafford, Manchester",75256.0,Man Utd,Aston Villa,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,23.0,12.0,10.0,4.0,7.0,5.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,,,2.0,3.0,1.0,19.0,9.0,14.0,6.0,23.0,15.0,72.0,59.0,397.0,503.0,316.0,421.0,44.2,55.8,14.0,15.0,10.0,12.0,18.0,11.0,17.0,24.0,8.0,13.0,3.0,6.0,,1.0,,,5.0,13.0,8.0,7.0,147.0,152.0,1.0,3.0,,,,,45.0,38.0,38.0,45.0,11.0,11.0,11.0,11.0,5.0,5.0,5.0,5.0,2.0,,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,5.0,,,,
2010-11,321902,25,2011-02-01 19:45:00,"Stadium of Light, Sunderland",37855.0,Sunderland,Chelsea,2,4,4,2,L,W,2,2,2,2,0,0,0,0,2.0,4.0,6.0,28.0,4.0,14.0,2.0,9.0,,5.0,,7.0,,3.0,,6.0,,2.0,1.0,2.0,4.0,19.0,2.0,12.0,12.0,22.0,84.0,87.0,316.0,582.0,214.0,471.0,35.7,64.3,23.0,24.0,15.0,21.0,23.0,18.0,39.0,15.0,20.0,9.0,6.0,1.0,,1.0,1.0,,13.0,5.0,16.0,19.0,184.0,190.0,4.0,2.0,,,,,49.0,69.0,69.0,49.0,9.0,22.0,22.0,9.0,,6.0,,6.0,,,10.0,13.0,12.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,5.0,,,,
2010-11,321903,25,2011-02-01 20:00:00,"The Hawthorns, West Bromwich",25358.0,West Brom,Wigan,2,2,2,2,D,D,1,2,2,1,0,0,0,0,2.0,2.0,21.0,13.0,6.0,5.0,11.0,5.0,4.0,3.0,1.0,,1.0,,,,2.0,,2.0,,18.0,5.0,7.0,4.0,25.0,13.0,77.0,65.0,414.0,336.0,316.0,238.0,55.4,44.6,18.0,24.0,14.0,17.0,10.0,17.0,15.0,37.0,11.0,22.0,3.0,4.0,1.0,1.0,,,13.0,13.0,18.0,8.0,173.0,167.0,2.0,2.0,,,,,60.0,61.0,61.0,60.0,16.0,11.0,11.0,16.0,8.0,5.0,8.0,5.0,4.0,2.0,14.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321904,25,2011-02-02 20:00:00,"Ewood Park, Blackburn",23253.0,Blackburn,Spurs,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,18.0,6.0,7.0,3.0,5.0,1.0,6.0,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,11.0,4.0,6.0,4.0,32.0,25.0,70.0,66.0,380.0,438.0,275.0,347.0,46.3,53.7,20.0,16.0,14.0,13.0,25.0,21.0,26.0,50.0,17.0,22.0,2.0,6.0,1.0,1.0,,,9.0,9.0,5.0,15.0,171.0,186.0,1.0,,,1.0,,,54.0,55.0,55.0,54.0,14.0,17.0,17.0,14.0,4.0,4.0,4.0,4.0,2.0,,13.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,
2010-11,321905,25,2011-02-02 20:00:00,"Craven Cottage, London",25620.0,Fulham,Newcastle,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,16.0,5.0,9.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,,3.0,2.0,,,1.0,,13.0,4.0,12.0,3.0,16.0,26.0,81.0,89.0,366.0,381.0,257.0,243.0,49.1,50.9,27.0,20.0,24.0,16.0,16.0,10.0,31.0,22.0,22.0,17.0,1.0,4.0,,,,,8.0,9.0,15.0,18.0,193.0,204.0,,1.0,1.0,,,,74.0,65.0,65.0,74.0,18.0,23.0,23.0,18.0,5.0,7.0,5.0,7.0,1.0,,15.0,20.0,20.0,14.0,0.0,0.0,0.0,0.0,,,,,6.0,,,,,
2010-11,321906,25,2011-02-02 20:00:00,"Anfield, Liverpool",40254.0,Liverpool,Stoke,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,15.0,8.0,7.0,1.0,4.0,6.0,4.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,,10.0,5.0,8.0,1.0,24.0,25.0,76.0,84.0,507.0,245.0,408.0,159.0,66.7,33.3,28.0,23.0,21.0,16.0,9.0,19.0,21.0,29.0,9.0,17.0,1.0,5.0,,1.0,,1.0,2.0,7.0,17.0,18.0,185.0,177.0,,2.0,1.0,,,,60.0,44.0,44.0,60.0,17.0,13.0,13.0,17.0,7.0,,7.0,,1.0,1.0,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321907,26,2011-02-05 15:00:00,"Villa Park, Birmingham",35899.0,Aston Villa,Fulham,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,11.0,14.0,3.0,5.0,5.0,5.0,3.0,4.0,,1.0,,2.0,,,,,1.0,1.0,8.0,10.0,4.0,8.0,15.0,20.0,71.0,68.0,483.0,377.0,374.0,297.0,55.7,44.3,22.0,21.0,15.0,15.0,15.0,25.0,26.0,32.0,14.0,21.0,4.0,3.0,1.0,,1.0,,5.0,5.0,11.0,21.0,181.0,163.0,2.0,2.0,,,,1.0,58.0,59.0,59.0,58.0,19.0,18.0,18.0,19.0,3.0,6.0,3.0,6.0,1.0,,15.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,
2010-11,321908,26,2011-02-06 16:00:00,"Stamford Bridge, London",41829.0,Chelsea,Liverpool,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,20.0,8.0,1.0,3.0,13.0,3.0,6.0,2.0,,,,,,1.0,,1.0,,1.0,14.0,8.0,5.0,5.0,25.0,17.0,80.0,68.0,526.0,388.0,440.0,304.0,56.6,43.4,16.0,21.0,10.0,16.0,14.0,26.0,20.0,25.0,13.0,17.0,2.0,5.0,,1.0,1.0,,7.0,6.0,14.0,9.0,145.0,153.0,1.0,,,1.0,,,43.0,40.0,40.0,43.0,12.0,3.0,3.0,12.0,4.0,3.0,4.0,3.0,,,10.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,
2010-11,321909,26,2011-02-05 15:00:00,"Goodison Park, Liverpool",38202.0,Everton,Blackpool,5,3,3,5,W,L,1,1,1,1,0,0,0,0,5.0,3.0,24.0,12.0,10.0,4.0,6.0,2.0,8.0,6.0,5.0,1.0,5.0,3.0,2.0,,,2.0,4.0,1.0,14.0,5.0,9.0,5.0,23.0,20.0,78.0,60.0,390.0,313.0,296.0,224.0,55.5,44.5,17.0,20.0,13.0,17.0,14.0,13.0,33.0,40.0,15.0,26.0,6.0,10.0,1.0,1.0,,,6.0,15.0,13.0,14.0,174.0,172.0,3.0,5.0,,,,,68.0,46.0,46.0,68.0,18.0,9.0,9.0,18.0,9.0,5.0,9.0,5.0,4.0,1.0,12.0,18.0,18.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,
2010-11,321910,26,2011-02-05 15:00:00,"Etihad Stadium, Manchester",46846.0,Man City,West Brom,3,0,0,3,W,L,3,0,0,3,0,0,0,0,3.0,,16.0,16.0,8.0,4.0,4.0,9.0,4.0,3.0,3.0,1.0,3.0,,2.0,1.0,2.0,,1.0,,11.0,9.0,7.0,3.0,16.0,20.0,51.0,67.0,439.0,389.0,372.0,318.0,52.5,47.5,16.0,18.0,10.0,13.0,15.0,19.0,19.0,16.0,9.0,6.0,3.0,4.0,,1.0,,,5.0,8.0,13.0,13.0,132.0,138.0,,3.0,1.0,,,,44.0,49.0,49.0,44.0,10.0,13.0,13.0,10.0,8.0,8.0,8.0,8.0,,,14.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,2.0,,2.0,,3.0,1.0,,,,
