season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,totalDistance_h,totalDistance_a
2025-26,2561919,3,2025-08-31 16:30:00,"Anfield, Liverpool",60455.0,Liverpool,Arsenal,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,0.0,9.0,11.0,3.0,1.0,2.0,3.0,4.0,7.0,0.5249,0.4853,0.2733,0.5561,,,,,,,,,0.218839,0.44536,,,7.0,5.0,5.0,4.0,22.0,25.0,50.0,46.0,435.0,371.0,368.0,303.0,53.0,47.0,16.0,29.0,11.0,14.0,9.0,6.0,7.0,9.0,29.0,19.0,29.0,19.0,10.0,6.0,7.0,4.0,,1.0,,,3.0,7.0,7.0,6.0,109.0,115.0,1.0,2.0,0.0,1.0,0.5561,0.2733,1.0,,0.0,0.0,38.0,32.0,32.0,38.0,10.0,9.0,9.0,10.0,3.0,8.0,3.0,8.0,,,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,107686.34,114030.88
2025-26,2561920,3,2025-08-30 15:00:00,"Old Trafford, Manchester",74257.0,Man Utd,Burnley,3,2,2,3,W,L,1,0,0,1,0,0,0,0,3.0,2.0,26.0,6.0,6.0,3.0,13.0,1.0,7.0,2.0,3.6274,1.2049,2.1783,1.6582,2.0,1.0,2.0,2.0,2.0,,2.0,,1.85288,0.50952,1.0,1.0,19.0,2.0,6.0,1.0,39.0,24.0,59.0,48.0,508.0,318.0,418.0,225.0,61.8,38.2,38.0,18.0,16.0,20.0,9.0,14.0,3.0,9.0,17.0,39.0,17.0,39.0,10.0,9.0,2.0,6.0,,,,,3.0,5.0,14.0,14.0,145.0,147.0,1.0,5.0,2.0,3.0,1.6582,2.1783,,,0.0,1.0,50.0,53.0,53.0,50.0,21.0,22.0,22.0,21.0,7.0,1.0,7.0,1.0,2.0,,9.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,111789.77,113702.46
2025-26,2561921,3,2025-08-31 14:00:00,"The City Ground, Nottingham",30215.0,Nott'm Forest,West Ham,0,3,3,0,L,W,0,0,0,0,0,0,0,0,0.0,3.0,11.0,12.0,3.0,8.0,3.0,4.0,5.0,,0.7335,2.4203,0.2912,3.2854,1.0,3.0,,2.0,1.0,2.0,,,0.76413,0.465678,,2.0,8.0,11.0,5.0,7.0,47.0,19.0,80.0,33.0,541.0,385.0,470.0,316.0,58.4,41.6,29.0,18.0,19.0,16.0,14.0,9.0,6.0,6.0,16.0,32.0,16.0,32.0,11.0,5.0,,5.0,,,,,8.0,6.0,7.0,8.0,136.0,115.0,5.0,3.0,3.0,0.0,3.2854,0.2912,,1.0,0.0,0.0,43.0,47.0,47.0,43.0,12.0,10.0,10.0,12.0,9.0,7.0,9.0,7.0,,1.0,14.0,6.0,6.0,13.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,102840.05,109661.74
2025-26,2561922,3,2025-08-30 15:00:00,"Stadium of Light, Sunderland",46267.0,Sunderland,Brentford,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,12.0,7.0,3.0,4.0,6.0,2.0,3.0,1.0,1.5429,1.1977,1.0843,1.45,1.0,1.0,2.0,1.0,,1.0,,,0.414421,0.816688,1.0,1.0,5.0,4.0,2.0,2.0,32.0,21.0,70.0,44.0,419.0,354.0,340.0,283.0,54.1,45.9,16.0,14.0,28.0,9.0,14.0,7.0,7.0,4.0,34.0,34.0,34.0,34.0,3.0,7.0,1.0,3.0,,,,,8.0,4.0,6.0,14.0,120.0,130.0,3.0,1.0,1.0,2.0,1.45,1.0843,,,0.0,0.0,65.0,49.0,49.0,65.0,24.0,22.0,22.0,24.0,3.0,4.0,3.0,4.0,,1.0,11.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,108057.67,107948.14
2025-26,2561923,3,2025-08-30 15:00:00,"Tottenham Hotspur Stadium, London",61250.0,Spurs,Bournemouth,0,1,1,0,L,W,0,1,1,0,0,0,0,0,0.0,1.0,5.0,20.0,1.0,6.0,3.0,9.0,1.0,5.0,0.1872,1.5863,0.2161,1.4839,,2.0,,,,3.0,,1.0,0.269591,0.799562,,1.0,3.0,13.0,1.0,8.0,25.0,38.0,67.0,61.0,477.0,296.0,394.0,208.0,61.4,38.6,18.0,29.0,16.0,28.0,8.0,13.0,4.0,9.0,33.0,31.0,33.0,31.0,10.0,7.0,5.0,1.0,1.0,,,,8.0,10.0,11.0,8.0,152.0,145.0,5.0,1.0,1.0,0.0,1.4839,0.2161,,1.0,0.0,0.0,56.0,69.0,69.0,56.0,17.0,16.0,16.0,17.0,,8.0,,8.0,1.0,1.0,17.0,13.0,13.0,17.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,3.0,110445.81,112755.02
2025-26,2561924,3,2025-08-30 15:00:00,"Molineux Stadium, Wolverhampton",30271.0,Wolves,Everton,2,3,3,2,L,W,1,2,2,1,0,0,0,0,2.0,3.0,12.0,10.0,4.0,4.0,3.0,2.0,5.0,4.0,1.1065,1.932,1.1555,2.5781,2.0,3.0,2.0,2.0,,1.0,,,0.479173,1.44252,2.0,3.0,9.0,9.0,8.0,7.0,31.0,23.0,67.0,61.0,524.0,371.0,421.0,275.0,58.5,41.5,22.0,23.0,23.0,16.0,13.0,11.0,10.0,16.0,19.0,28.0,19.0,28.0,6.0,7.0,4.0,5.0,2.0,1.0,,1.0,8.0,3.0,8.0,11.0,152.0,153.0,1.0,2.0,3.0,2.0,2.5781,1.1555,,,0.0,0.0,47.0,63.0,63.0,47.0,12.0,24.0,24.0,12.0,2.0,2.0,2.0,2.0,,3.0,15.0,10.0,9.0,15.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,1.0,110706.16,114748.13
2025-26,2561925,4,2025-09-13 15:00:00,"Vitality Stadium, Bournemouth",11167.0,Bournemouth,Brighton,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,13.0,6.0,5.0,2.0,4.0,2.0,4.0,2.0,1.4475,0.6229,1.4936,1.2767,,2.0,1.0,1.0,,1.0,,,0.93455,0.375697,1.0,1.0,9.0,4.0,6.0,4.0,31.0,27.0,65.0,56.0,393.0,374.0,309.0,293.0,51.3,48.7,28.0,24.0,18.0,20.0,14.0,16.0,3.0,6.0,35.0,35.0,35.0,35.0,12.0,12.0,2.0,4.0,,,1.0,,10.0,6.0,12.0,9.0,138.0,141.0,1.0,3.0,1.0,2.0,1.2767,1.4936,,,0.0,0.0,51.0,55.0,55.0,51.0,17.0,9.0,9.0,17.0,4.0,4.0,4.0,4.0,,1.0,16.0,10.0,10.0,16.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,,112134.38,110543.41
2025-26,2561926,4,2025-09-13 12:30:00,"Emirates Stadium, London",60167.0,Arsenal,Nott'm Forest,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,0.0,16.0,5.0,5.0,1.0,6.0,1.0,5.0,3.0,1.8352,0.1999,2.3488,0.0627,3.0,,1.0,,4.0,,1.0,1.0,1.67156,0.1827,2.0,,13.0,5.0,6.0,4.0,31.0,24.0,48.0,50.0,478.0,409.0,415.0,350.0,54.2,45.8,38.0,14.0,13.0,12.0,11.0,8.0,7.0,11.0,15.0,19.0,15.0,19.0,7.0,7.0,3.0,5.0,,2.0,,,5.0,11.0,2.0,6.0,108.0,107.0,1.0,2.0,0.0,3.0,0.0627,2.3488,1.0,,0.0,0.0,44.0,32.0,32.0,44.0,9.0,9.0,9.0,9.0,8.0,3.0,8.0,4.0,2.0,,8.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,,117436.19,110265.03
2025-26,2561927,4,2025-09-13 20:00:00,"Gtech Community Stadium, Brentford",16795.0,Brentford,Chelsea,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,7.0,16.0,4.0,6.0,2.0,3.0,1.0,7.0,1.4263,1.2524,2.2957,2.2305,1.0,2.0,1.0,1.0,,1.0,,1.0,0.805632,1.0484,2.0,1.0,7.0,13.0,5.0,10.0,24.0,28.0,35.0,70.0,284.0,570.0,215.0,516.0,34.3,65.7,20.0,38.0,17.0,15.0,10.0,9.0,6.0,13.0,33.0,33.0,33.0,33.0,6.0,2.0,7.0,1.0,1.0,,,,4.0,11.0,6.0,11.0,115.0,113.0,4.0,3.0,2.0,2.0,2.2305,2.2957,,,0.0,0.0,44.0,46.0,46.0,44.0,7.0,14.0,14.0,7.0,5.0,6.0,5.0,6.0,1.0,2.0,13.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.0,109996.83,104450.02
2025-26,2561928,4,2025-09-14 14:00:00,"Turf Moor, Burnley",21678.0,Burnley,Liverpool,0,1,1,0,L,W,0,0,0,0,1,0,0,1,0.0,1.0,3.0,27.0,,4.0,3.0,11.0,,12.0,0.1337,2.6487,,1.1847,,2.0,,1.0,,2.0,,,0.0421013,1.76211,,,2.0,21.0,,12.0,8.0,57.0,39.0,85.0,168.0,697.0,80.0,610.0,19.0,81.0,2.0,56.0,16.0,10.0,11.0,7.0,17.0,7.0,48.0,12.0,48.0,12.0,5.0,8.0,12.0,,,,,,12.0,2.0,4.0,8.0,123.0,153.0,3.0,,1.0,0.0,1.1847,,,1.0,0.0,0.0,41.0,57.0,57.0,41.0,16.0,27.0,27.0,16.0,1.0,13.0,1.0,13.0,2.0,,9.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,3.0,1.0,106675.36,107440.29
2025-26,2561929,4,2025-09-13 15:00:00,"Selhurst Park, London",25154.0,Crystal Palace,Sunderland,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,14.0,6.0,6.0,,4.0,4.0,4.0,2.0,1.7696,0.3619,1.3646,,1.0,,,,3.0,,,,1.01059,0.506746,,,8.0,6.0,5.0,2.0,38.0,32.0,45.0,60.0,491.0,386.0,410.0,310.0,55.9,44.1,21.0,17.0,10.0,13.0,6.0,9.0,6.0,10.0,25.0,34.0,25.0,34.0,10.0,4.0,2.0,4.0,1.0,,,,11.0,2.0,5.0,3.0,125.0,120.0,,6.0,0.0,0.0,,1.3646,1.0,1.0,0.0,0.0,33.0,53.0,53.0,33.0,14.0,21.0,21.0,14.0,5.0,3.0,5.0,3.0,2.0,1.0,10.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,111356.99,108474.36
2025-26,2561930,4,2025-09-13 15:00:00,"Hill Dickinson Stadium, Liverpool",52114.0,Everton,Aston Villa,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,20.0,7.0,2.0,1.0,9.0,1.0,9.0,5.0,2.0812,0.5352,0.2926,0.1268,3.0,,,,3.0,,1.0,,1.2499,0.36346,,,17.0,4.0,8.0,4.0,35.0,23.0,53.0,43.0,343.0,384.0,281.0,313.0,48.3,51.7,46.0,8.0,23.0,16.0,16.0,11.0,5.0,4.0,17.0,19.0,17.0,19.0,8.0,8.0,5.0,9.0,,1.0,,,2.0,8.0,11.0,10.0,119.0,119.0,1.0,2.0,0.0,0.0,0.1268,0.2926,1.0,1.0,0.0,0.0,66.0,51.0,51.0,66.0,20.0,17.0,17.0,20.0,10.0,3.0,10.0,3.0,3.0,1.0,17.0,15.0,15.0,16.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,100509.72,101637.98
2025-26,2561931,4,2025-09-13 15:00:00,"Craven Cottage, London",27327.0,Fulham,Leeds,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,0.0,5.0,10.0,3.0,3.0,2.0,3.0,,4.0,0.8471,0.7898,0.8843,0.516,2.0,1.0,,,2.0,1.0,,1.0,0.613838,0.621961,,,4.0,4.0,2.0,3.0,38.0,24.0,76.0,54.0,451.0,388.0,382.0,313.0,54.0,46.0,10.0,21.0,24.0,18.0,16.0,11.0,6.0,7.0,23.0,30.0,23.0,30.0,9.0,8.0,4.0,,,,,,4.0,6.0,9.0,12.0,131.0,130.0,3.0,3.0,0.0,1.0,0.516,0.8843,1.0,,0.0,1.0,59.0,60.0,60.0,59.0,14.0,20.0,20.0,14.0,3.0,3.0,3.0,3.0,,,20.0,15.0,15.0,20.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,3.0,105166.99,109940.55
2025-26,2561932,4,2025-09-14 16:30:00,"Etihad Stadium, Manchester",52534.0,Man City,Man Utd,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,0.0,13.0,12.0,6.0,2.0,7.0,8.0,,2.0,2.6315,1.5166,2.2965,0.1434,4.0,2.0,2.0,,2.0,2.0,1.0,,1.62558,1.30473,3.0,,10.0,9.0,6.0,3.0,11.0,38.0,41.0,66.0,430.0,501.0,352.0,420.0,45.3,54.7,26.0,29.0,13.0,23.0,7.0,15.0,10.0,13.0,33.0,10.0,33.0,10.0,7.0,7.0,2.0,,,2.0,,1.0,6.0,7.0,8.0,5.0,129.0,139.0,2.0,3.0,0.0,3.0,0.1434,2.2965,1.0,,0.0,0.0,45.0,48.0,48.0,45.0,18.0,11.0,11.0,18.0,2.0,4.0,2.0,4.0,,,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,3.0,113189.33,107139.63
2025-26,2561933,4,2025-09-13 15:00:00,"St. James' Park, Newcastle",52145.0,Newcastle,Wolves,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,0.0,16.0,8.0,4.0,3.0,7.0,3.0,5.0,2.0,1.5541,0.5033,1.7517,0.366,1.0,,,,1.0,,1.0,,1.03216,0.577025,1.0,,12.0,5.0,7.0,2.0,45.0,21.0,75.0,45.0,449.0,343.0,361.0,259.0,56.7,43.3,28.0,22.0,10.0,16.0,5.0,8.0,6.0,14.0,20.0,34.0,20.0,34.0,8.0,6.0,2.0,5.0,,,,,8.0,5.0,7.0,3.0,141.0,132.0,3.0,3.0,0.0,1.0,0.366,1.7517,1.0,,0.0,0.0,53.0,46.0,46.0,53.0,22.0,13.0,13.0,22.0,9.0,4.0,10.0,4.0,1.0,,10.0,17.0,17.0,9.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,110388.97,105816.31
2025-26,2561934,4,2025-09-13 17:30:00,"London Stadium, London",62459.0,West Ham,Spurs,0,3,3,0,L,W,0,0,0,0,1,0,0,1,0.0,3.0,7.0,14.0,4.0,5.0,3.0,4.0,,5.0,0.5992,1.2886,0.2859,2.227,1.0,2.0,,1.0,1.0,1.0,,,0.512592,0.892783,,3.0,6.0,11.0,3.0,8.0,11.0,42.0,48.0,60.0,310.0,534.0,239.0,465.0,36.0,64.0,10.0,37.0,13.0,16.0,9.0,11.0,5.0,3.0,41.0,10.0,41.0,10.0,8.0,5.0,5.0,,,,,,11.0,6.0,7.0,7.0,105.0,131.0,2.0,4.0,3.0,0.0,2.227,0.2859,,1.0,0.0,0.0,47.0,48.0,48.0,47.0,22.0,13.0,13.0,22.0,2.0,13.0,2.0,13.0,1.0,1.0,8.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,4.0,99902.81,108038.75
2025-26,2561935,5,2025-09-21 14:00:00,"Vitality Stadium, Bournemouth",11212.0,Bournemouth,Newcastle,0,0,0,0,D,D,0,0,0,0,0,0,0,0,0.0,0.0,11.0,4.0,2.0,1.0,3.0,2.0,6.0,1.0,0.4617,0.1398,0.259,0.0971,,,,,,,,,0.273144,0.363565,,,6.0,3.0,5.0,1.0,30.0,24.0,71.0,67.0,498.0,390.0,409.0,298.0,56.1,43.9,16.0,17.0,15.0,19.0,8.0,11.0,16.0,8.0,28.0,35.0,28.0,35.0,12.0,6.0,,5.0,,,,,12.0,6.0,8.0,8.0,159.0,160.0,1.0,2.0,0.0,0.0,0.0971,0.259,1.0,1.0,0.0,0.0,47.0,54.0,54.0,47.0,19.0,16.0,16.0,19.0,5.0,2.0,5.0,2.0,1.0,,7.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,2.0,109204.04,113440.08
2025-26,2561936,5,2025-09-21 16:30:00,"Emirates Stadium, London",60161.0,Arsenal,Man City,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,12.0,5.0,3.0,3.0,6.0,2.0,3.0,,0.8884,0.8672,1.237,1.1089,2.0,2.0,1.0,1.0,1.0,1.0,,,0.96983,0.287525,1.0,1.0,8.0,5.0,5.0,3.0,43.0,10.0,61.0,48.0,582.0,300.0,517.0,229.0,66.8,33.2,39.0,7.0,20.0,13.0,13.0,9.0,5.0,5.0,18.0,60.0,18.0,60.0,12.0,5.0,,2.0,,1.0,,,10.0,6.0,8.0,12.0,142.0,126.0,2.0,2.0,1.0,1.0,1.1089,1.237,,,0.0,0.0,51.0,51.0,51.0,51.0,15.0,17.0,17.0,15.0,11.0,1.0,11.0,2.0,,,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,2.0,121460.73,121046.92
2025-26,2561937,5,2025-09-20 15:00:00,"American Express Stadium, Falmer",31488.0,Brighton,Spurs,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,12.0,11.0,4.0,3.0,7.0,6.0,1.0,2.0,1.3197,1.2248,1.2682,1.55,1.0,1.0,1.0,1.0,,,,,0.2983,0.885261,1.0,1.0,9.0,10.0,4.0,5.0,14.0,51.0,51.0,66.0,307.0,523.0,236.0,464.0,36.1,63.9,17.0,44.0,25.0,26.0,17.0,10.0,5.0,9.0,40.0,17.0,40.0,17.0,6.0,7.0,2.0,1.0,,,,2.0,13.0,6.0,16.0,9.0,127.0,142.0,2.0,2.0,2.0,2.0,1.55,1.2682,,,1.0,0.0,57.0,61.0,61.0,57.0,13.0,12.0,12.0,13.0,2.0,10.0,2.0,10.0,,,10.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,109305.4,108333.27
2025-26,2561938,5,2025-09-20 15:00:00,"Turf Moor, Burnley",21475.0,Burnley,Nott'm Forest,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,12.0,17.0,5.0,8.0,4.0,2.0,3.0,7.0,0.8524,1.0977,0.98,1.4656,1.0,1.0,1.0,,1.0,2.0,1.0,,0.751796,0.808878,1.0,,10.0,13.0,7.0,11.0,35.0,32.0,53.0,70.0,351.0,631.0,272.0,567.0,36.8,63.2,23.0,29.0,11.0,11.0,9.0,6.0,10.0,7.0,35.0,29.0,35.0,29.0,6.0,8.0,7.0,3.0,,,,,4.0,11.0,5.0,5.0,122.0,118.0,7.0,4.0,1.0,1.0,1.4656,0.98,,,0.0,0.0,45.0,36.0,36.0,45.0,14.0,11.0,11.0,14.0,4.0,5.0,4.0,5.0,4.0,2.0,12.0,11.0,10.0,12.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,2.0,115253.69,113251.97
2025-26,2561939,5,2025-09-20 20:00:00,"Craven Cottage, London",26113.0,Fulham,Brentford,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,14.0,8.0,3.0,3.0,5.0,2.0,6.0,3.0,1.0051,0.6027,0.8459,0.8847,2.0,,2.0,1.0,1.0,,,,0.615055,0.371122,2.0,,11.0,4.0,7.0,2.0,16.0,34.0,40.0,46.0,456.0,398.0,382.0,324.0,53.0,47.0,27.0,17.0,19.0,13.0,9.0,6.0,6.0,5.0,39.0,18.0,39.0,18.0,8.0,10.0,3.0,5.0,1.0,,1.0,,4.0,8.0,9.0,10.0,125.0,144.0,2.0,2.0,1.0,3.0,0.8847,0.8459,,,0.0,1.0,54.0,36.0,36.0,54.0,15.0,10.0,10.0,15.0,2.0,10.0,2.0,10.0,1.0,,11.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,112070.42,113236.08
2025-26,2561940,5,2025-09-20 12:30:00,"Anfield, Liverpool",60342.0,Liverpool,Everton,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,11.0,9.0,3.0,2.0,3.0,4.0,5.0,3.0,0.9028,0.7006,1.1755,0.5692,1.0,1.0,1.0,1.0,,,,,0.786848,0.620271,2.0,1.0,7.0,8.0,7.0,5.0,30.0,42.0,46.0,54.0,475.0,345.0,404.0,263.0,57.2,42.8,26.0,21.0,18.0,18.0,7.0,13.0,12.0,10.0,37.0,23.0,37.0,23.0,6.0,9.0,3.0,5.0,1.0,,,,12.0,10.0,11.0,11.0,121.0,139.0,1.0,1.0,1.0,2.0,0.5692,1.1755,,,0.0,0.0,57.0,56.0,56.0,57.0,20.0,15.0,15.0,20.0,5.0,4.0,5.0,4.0,,,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,101279.3,101982.9
2025-26,2561941,5,2025-09-20 17:30:00,"Old Trafford, Manchester",74124.0,Man Utd,Chelsea,2,1,1,2,W,L,2,0,0,2,1,1,1,1,2.0,1.0,11.0,5.0,4.0,1.0,3.0,2.0,4.0,2.0,1.8377,0.4251,1.8708,0.5938,3.0,1.0,2.0,1.0,1.0,,,,1.14415,0.326202,2.0,1.0,6.0,4.0,3.0,2.0,36.0,19.0,49.0,54.0,371.0,550.0,292.0,466.0,41.2,58.8,21.0,16.0,21.0,16.0,16.0,13.0,10.0,8.0,19.0,29.0,19.0,29.0,8.0,8.0,2.0,3.0,,1.0,,1.0,8.0,5.0,8.0,11.0,132.0,135.0,,2.0,1.0,2.0,0.5938,1.8708,,,0.0,0.0,51.0,53.0,53.0,51.0,12.0,16.0,16.0,12.0,5.0,5.0,5.0,5.0,2.0,1.0,13.0,14.0,14.0,13.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,2.0,110824.32,100879.23
2025-26,2561942,5,2025-09-21 14:00:00,"Stadium of Light, Sunderland",46261.0,Sunderland,Aston Villa,1,1,1,1,D,D,0,0,0,0,1,0,0,1,1.0,1.0,14.0,12.0,4.0,2.0,6.0,4.0,4.0,6.0,1.036,0.7842,0.9853,0.1524,1.0,1.0,1.0,,1.0,2.0,1.0,,0.398194,0.897275,1.0,1.0,10.0,7.0,6.0,6.0,22.0,45.0,41.0,67.0,218.0,547.0,151.0,488.0,28.6,71.4,16.0,34.0,20.0,11.0,13.0,7.0,8.0,3.0,34.0,28.0,34.0,28.0,8.0,6.0,6.0,4.0,1.0,,1.0,,,5.0,11.0,12.0,104.0,120.0,1.0,3.0,1.0,1.0,0.1524,0.9853,,,0.0,0.0,47.0,40.0,40.0,47.0,14.0,17.0,17.0,14.0,6.0,5.0,6.0,5.0,2.0,1.0,14.0,8.0,8.0,13.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,3.0,99990.33,103795.07
2025-26,2561943,5,2025-09-20 15:00:00,"London Stadium, London",62455.0,West Ham,Crystal Palace,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,8.0,18.0,3.0,3.0,4.0,9.0,1.0,6.0,0.6641,2.3102,1.5549,1.3703,1.0,2.0,,2.0,1.0,2.0,,2.0,1.22607,1.31784,1.0,,8.0,13.0,4.0,4.0,29.0,31.0,56.0,47.0,450.0,345.0,375.0,284.0,56.6,43.4,20.0,27.0,9.0,22.0,6.0,16.0,7.0,10.0,22.0,35.0,22.0,35.0,4.0,13.0,6.0,1.0,,,,,5.0,14.0,15.0,8.0,128.0,104.0,1.0,2.0,2.0,1.0,1.3703,1.5549,,,0.0,0.0,46.0,70.0,70.0,46.0,18.0,29.0,29.0,18.0,8.0,8.0,8.0,8.0,,3.0,15.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,2.0,106055.67,109902.4
2025-26,2561944,5,2025-09-20 15:00:00,"Molineux Stadium, Wolverhampton",30807.0,Wolves,Leeds,1,3,3,1,L,W,1,3,3,1,0,0,0,0,1.0,3.0,16.0,6.0,6.0,4.0,6.0,2.0,4.0,,1.7837,0.4807,1.3063,1.5445,1.0,1.0,1.0,1.0,2.0,,,,1.34532,0.448277,1.0,1.0,14.0,2.0,9.0,1.0,51.0,14.0,83.0,43.0,507.0,416.0,425.0,351.0,55.9,44.1,39.0,13.0,28.0,20.0,14.0,13.0,3.0,7.0,16.0,49.0,16.0,49.0,6.0,8.0,,3.0,1.0,,1.0,,8.0,9.0,12.0,15.0,143.0,132.0,1.0,5.0,3.0,1.0,1.5445,1.3063,,,0.0,0.0,75.0,57.0,57.0,75.0,29.0,18.0,18.0,29.0,4.0,,4.0,,1.0,,11.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,2.0,110836.85,117853.77
2025-26,2561945,6,2025-09-28 14:00:00,"Villa Park, Birmingham",40350.0,Aston Villa,Fulham,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,9.0,11.0,4.0,4.0,3.0,4.0,2.0,3.0,1.1112,0.9233,1.704,0.7571,2.0,1.0,2.0,,1.0,1.0,,,0.85816,0.846442,3.0,1.0,6.0,7.0,5.0,5.0,22.0,36.0,43.0,56.0,403.0,414.0,340.0,357.0,48.3,51.7,18.0,27.0,10.0,16.0,4.0,7.0,7.0,9.0,26.0,23.0,26.0,23.0,11.0,8.0,4.0,2.0,1.0,1.0,,,11.0,5.0,9.0,4.0,110.0,116.0,3.0,1.0,1.0,3.0,0.7571,1.704,,,0.0,0.0,38.0,46.0,46.0,38.0,14.0,9.0,9.0,14.0,2.0,8.0,2.0,8.0,1.0,,10.0,13.0,11.0,10.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,4.0,112193.92,111007.39
