season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a
2012-13,442125,13,2012-11-24 12:45:00,"Stadium of Light, Sunderland",36390,Sunderland,West Brom,2,4,4,2,L,W,0,2,2,0,0,0,0,0,2.0,4.0,20.0,14.0,10.0,6.0,7.0,6.0,3.0,2.0,,2.0,1.0,2.0,,2.0,,1.0,,2.0,14.0,10.0,10.0,4.0,25.0,15.0,61.0,74.0,428.0,469.0,357.0,391.0,49.0,51.0,,,17.0,20.0,12.0,13.0,13.0,15.0,16.0,32.0,10.0,17.0,2.0,3.0,,,1.0,,3.0,9.0,12.0,15.0,140.0,137.0,,,4.0,2.0,,,61.0,53.0,53.0,61.0,20.0,18.0,18.0,20.0,7.0,2.0,7.0,2.0,1.0,,12.0,16.0,15.0,12.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,1.0,,
2012-13,442126,13,2012-11-25 13:30:00,"Swansea.com Stadium, Swansea",20621,Swansea,Liverpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,18.0,21.0,2.0,9.0,9.0,7.0,7.0,5.0,,2.0,,,,3.0,,1.0,,,14.0,13.0,7.0,9.0,18.0,14.0,55.0,71.0,522.0,533.0,446.0,455.0,49.5,50.5,,,29.0,15.0,26.0,13.0,29.0,17.0,32.0,23.0,16.0,12.0,5.0,7.0,3.0,1.0,,,13.0,7.0,8.0,14.0,146.0,154.0,,,,,1.0,1.0,57.0,48.0,48.0,57.0,11.0,14.0,14.0,11.0,7.0,6.0,7.0,6.0,,1.0,7.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2012-13,442127,13,2012-11-25 16:00:00,"White Hart Lane, London",36043,Spurs,West Ham,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,28.0,12.0,9.0,4.0,13.0,4.0,6.0,4.0,2.0,1.0,2.0,,,1.0,2.0,,3.0,1.0,23.0,9.0,12.0,5.0,15.0,26.0,69.0,69.0,453.0,306.0,388.0,231.0,59.4,40.6,,,10.0,17.0,6.0,12.0,10.0,10.0,42.0,27.0,22.0,16.0,4.0,6.0,1.0,,1.0,,3.0,8.0,11.0,7.0,139.0,133.0,,,1.0,3.0,,,39.0,61.0,61.0,39.0,11.0,32.0,32.0,11.0,4.0,2.0,4.0,2.0,1.0,1.0,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2012-13,442128,13,2012-11-24 15:00:00,"DW Stadium, Wigan",15436,Wigan,Reading,3,2,2,3,W,L,0,1,1,0,0,0,0,0,3.0,2.0,18.0,17.0,9.0,5.0,6.0,6.0,3.0,6.0,4.0,1.0,2.0,,3.0,1.0,,,2.0,1.0,14.0,14.0,9.0,8.0,21.0,18.0,61.0,57.0,484.0,226.0,408.0,152.0,66.7,33.3,,,20.0,15.0,13.0,9.0,13.0,17.0,36.0,42.0,18.0,28.0,6.0,5.0,,,1.0,1.0,6.0,7.0,7.0,13.0,162.0,150.0,,,2.0,3.0,,,51.0,54.0,54.0,51.0,14.0,18.0,18.0,14.0,9.0,5.0,9.0,5.0,,5.0,16.0,11.0,10.0,15.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,1.0,
2012-13,442129,14,2012-11-27 20:00:00,"Villa Park, Birmingham",28692,Aston Villa,Reading,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,16.0,12.0,5.0,3.0,6.0,6.0,5.0,3.0,,2.0,,,,2.0,,,1.0,,12.0,10.0,7.0,5.0,20.0,30.0,83.0,77.0,372.0,292.0,275.0,193.0,55.2,44.8,,,22.0,11.0,15.0,3.0,21.0,12.0,71.0,63.0,38.0,42.0,3.0,5.0,1.0,,,,6.0,2.0,11.0,19.0,184.0,199.0,,,,1.0,1.0,,56.0,53.0,53.0,56.0,28.0,25.0,25.0,28.0,8.0,3.0,8.0,3.0,,,11.0,6.0,4.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2012-13,442130,14,2012-11-28 20:00:00,"Old Trafford, Manchester",75572,Man Utd,West Ham,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,22.0,10.0,7.0,1.0,9.0,7.0,6.0,2.0,,,,,,,,,1.0,,19.0,7.0,12.0,2.0,19.0,22.0,74.0,56.0,646.0,305.0,569.0,221.0,66.1,33.9,,,12.0,14.0,8.0,11.0,13.0,17.0,53.0,32.0,26.0,15.0,2.0,6.0,2.0,,,,5.0,7.0,7.0,6.0,161.0,159.0,,,,1.0,1.0,,48.0,42.0,42.0,48.0,20.0,16.0,16.0,20.0,5.0,5.0,5.0,5.0,,3.0,9.0,11.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2012-13,442131,14,2012-11-28 19:45:00,"St. Mary's Stadium, Southampton",29325,Southampton,Norwich,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,10.0,11.0,2.0,5.0,6.0,3.0,2.0,3.0,,1.0,1.0,,,1.0,,,,,7.0,7.0,2.0,5.0,30.0,22.0,77.0,94.0,498.0,361.0,387.0,256.0,57.8,42.2,,,26.0,17.0,21.0,12.0,17.0,12.0,30.0,34.0,16.0,18.0,3.0,2.0,1.0,,1.0,,4.0,2.0,9.0,19.0,187.0,199.0,,,1.0,1.0,,,51.0,47.0,47.0,51.0,16.0,16.0,16.0,16.0,3.0,6.0,3.0,7.0,2.0,,11.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2012-13,442132,14,2012-11-28 19:45:00,"bet365 Stadium, Stoke",26793,Stoke,Newcastle,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,13.0,9.0,5.0,6.0,7.0,2.0,1.0,1.0,3.0,,2.0,1.0,1.0,,,,2.0,,10.0,7.0,5.0,5.0,22.0,13.0,79.0,59.0,366.0,344.0,253.0,239.0,52.2,47.8,,,24.0,25.0,17.0,17.0,14.0,23.0,30.0,62.0,21.0,28.0,1.0,1.0,1.0,,1.0,1.0,2.0,7.0,17.0,21.0,212.0,199.0,,,1.0,2.0,,,75.0,59.0,59.0,75.0,30.0,19.0,19.0,30.0,7.0,2.0,7.0,2.0,2.0,,13.0,14.0,14.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2012-13,442133,14,2012-11-27 19:45:00,"Stadium of Light, Sunderland",36513,Sunderland,QPR,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,14.0,15.0,4.0,5.0,5.0,4.0,5.0,6.0,1.0,2.0,,,1.0,2.0,,,,,7.0,13.0,4.0,9.0,16.0,15.0,72.0,46.0,444.0,430.0,356.0,345.0,50.2,49.8,,,21.0,23.0,13.0,18.0,20.0,21.0,25.0,26.0,14.0,13.0,5.0,3.0,,,,,9.0,4.0,11.0,11.0,156.0,162.0,,,,,1.0,1.0,65.0,54.0,54.0,65.0,25.0,12.0,12.0,25.0,5.0,8.0,5.0,8.0,2.0,,10.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2012-13,442134,14,2012-11-28 19:45:00,"Swansea.com Stadium, Swansea",20377,Swansea,West Brom,3,1,1,3,W,L,3,1,1,3,0,0,0,0,3.0,1.0,13.0,6.0,4.0,1.0,5.0,4.0,4.0,1.0,1.0,,2.0,,,,1.0,,2.0,,10.0,5.0,7.0,1.0,15.0,12.0,54.0,57.0,679.0,366.0,622.0,298.0,64.7,35.3,,,16.0,21.0,14.0,14.0,18.0,9.0,32.0,22.0,13.0,14.0,1.0,4.0,,,,1.0,4.0,3.0,12.0,10.0,137.0,127.0,,,1.0,3.0,,,43.0,51.0,51.0,43.0,8.0,15.0,15.0,8.0,5.0,2.0,5.0,2.0,,,11.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0,,
2012-13,442135,14,2012-11-28 19:45:00,"White Hart Lane, London",36162,Spurs,Liverpool,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,16.0,17.0,7.0,5.0,7.0,5.0,2.0,7.0,1.0,1.0,1.0,,,3.0,,,1.0,,7.0,5.0,2.0,4.0,8.0,22.0,41.0,86.0,307.0,556.0,240.0,469.0,35.0,65.0,,,37.0,18.0,27.0,16.0,20.0,10.0,55.0,13.0,32.0,7.0,9.0,2.0,1.0,2.0,,1.0,14.0,8.0,10.0,24.0,134.0,171.0,,,1.0,2.0,,,74.0,52.0,52.0,74.0,11.0,14.0,14.0,11.0,1.0,12.0,1.0,12.0,1.0,,8.0,18.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,
2012-13,442136,14,2012-11-28 20:00:00,"DW Stadium, Wigan",19623,Wigan,Man City,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,9.0,17.0,1.0,6.0,5.0,10.0,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,7.0,12.0,4.0,3.0,16.0,16.0,44.0,52.0,411.0,502.0,353.0,444.0,45.6,54.4,,,20.0,21.0,15.0,18.0,17.0,12.0,18.0,25.0,13.0,13.0,1.0,3.0,1.0,2.0,1.0,,6.0,12.0,10.0,17.0,126.0,120.0,,,2.0,,,1.0,50.0,49.0,49.0,50.0,6.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,,,13.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442137,14,2012-11-28 19:45:00,"Stamford Bridge, London",41707,Chelsea,Fulham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,17.0,9.0,3.0,4.0,4.0,2.0,10.0,3.0,,1.0,,,,1.0,,,,,11.0,7.0,9.0,5.0,34.0,5.0,60.0,43.0,582.0,405.0,490.0,328.0,59.7,40.3,,,14.0,26.0,11.0,24.0,14.0,29.0,8.0,55.0,3.0,34.0,3.0,11.0,,1.0,,,7.0,2.0,11.0,7.0,170.0,135.0,,,,,1.0,1.0,42.0,56.0,56.0,42.0,15.0,13.0,13.0,15.0,10.0,2.0,10.0,2.0,,,10.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2012-13,442138,14,2012-11-28 19:45:00,"Goodison Park, Liverpool",37141,Everton,Arsenal,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,14.0,11.0,9.0,3.0,3.0,3.0,2.0,5.0,1.0,,,,1.0,,1.0,,,1.0,9.0,10.0,6.0,7.0,42.0,30.0,65.0,85.0,388.0,533.0,295.0,429.0,42.6,57.4,21.0,22.0,30.0,23.0,20.0,21.0,20.0,24.0,30.0,38.0,13.0,18.0,5.0,2.0,,,,1.0,14.0,5.0,15.0,18.0,165.0,177.0,2.0,8.0,1.0,1.0,,,58.0,70.0,70.0,58.0,14.0,18.0,18.0,14.0,6.0,6.0,6.0,6.0,,,15.0,9.0,9.0,15.0,0.0,0.0,0.0,0.0,,,,,6.0,,,
2012-13,442139,15,2012-12-01 15:00:00,"Emirates Stadium, London",60098,Arsenal,Swansea,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,10.0,14.0,5.0,7.0,2.0,2.0,3.0,5.0,,4.0,,2.0,,2.0,,,,2.0,8.0,11.0,6.0,10.0,42.0,18.0,68.0,33.0,612.0,564.0,550.0,498.0,52.5,47.5,30.0,17.0,14.0,22.0,10.0,19.0,13.0,13.0,14.0,22.0,8.0,13.0,5.0,3.0,,,2.0,,6.0,10.0,13.0,9.0,122.0,98.0,5.0,5.0,2.0,,,1.0,45.0,46.0,46.0,45.0,12.0,6.0,6.0,12.0,8.0,5.0,8.0,5.0,,1.0,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,,6.0,,
2012-13,442140,15,2012-12-01 15:00:00,"Craven Cottage, London",25426,Fulham,Spurs,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,8.0,10.0,2.0,6.0,6.0,4.0,,,1.0,2.0,,2.0,1.0,,,,,3.0,6.0,9.0,2.0,6.0,15.0,12.0,85.0,54.0,459.0,553.0,373.0,463.0,45.8,54.2,,,20.0,22.0,13.0,20.0,16.0,15.0,14.0,46.0,8.0,28.0,,,,1.0,1.0,,5.0,4.0,14.0,13.0,153.0,157.0,,,3.0,,,1.0,57.0,51.0,51.0,57.0,24.0,15.0,15.0,24.0,2.0,1.0,2.0,1.0,,,10.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2012-13,442141,15,2012-12-01 15:00:00,"Anfield, Liverpool",44525,Liverpool,Southampton,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,23.0,9.0,8.0,1.0,11.0,6.0,4.0,2.0,3.0,,,,3.0,,2.0,,1.0,,21.0,7.0,11.0,3.0,23.0,17.0,77.0,50.0,555.0,302.0,472.0,218.0,63.9,36.1,,,19.0,34.0,15.0,22.0,10.0,20.0,20.0,37.0,12.0,24.0,2.0,4.0,2.0,2.0,,,5.0,6.0,19.0,11.0,162.0,158.0,,,,1.0,1.0,,48.0,53.0,53.0,48.0,15.0,4.0,4.0,15.0,10.0,4.0,10.0,4.0,1.0,1.0,14.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2012-13,442142,15,2012-12-01 15:00:00,"Etihad Stadium, Manchester",47386,Man City,Everton,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,10.0,9.0,4.0,4.0,3.0,3.0,3.0,2.0,,,1.0,1.0,,1.0,,,,,8.0,5.0,5.0,2.0,35.0,21.0,79.0,76.0,546.0,380.0,459.0,300.0,59.2,40.8,,,15.0,12.0,13.0,8.0,19.0,12.0,31.0,34.0,15.0,10.0,2.0,2.0,,,,,2.0,3.0,9.0,15.0,158.0,145.0,,,1.0,1.0,,,46.0,51.0,51.0,46.0,16.0,21.0,21.0,16.0,5.0,2.0,5.0,2.0,1.0,1.0,18.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,
2012-13,442143,15,2012-12-03 20:00:00,"St. James' Park, Newcastle",43858,Newcastle,Wigan,3,0,0,3,W,L,2,0,0,2,0,1,1,0,3.0,,18.0,10.0,8.0,1.0,9.0,5.0,1.0,4.0,,,2.0,,,,,,1.0,,14.0,8.0,6.0,4.0,20.0,7.0,68.0,44.0,471.0,457.0,411.0,389.0,50.2,49.8,,,16.0,17.0,11.0,13.0,3.0,19.0,28.0,15.0,18.0,4.0,4.0,1.0,,,,1.0,12.0,9.0,11.0,13.0,119.0,132.0,,,,3.0,1.0,,48.0,54.0,54.0,48.0,9.0,12.0,12.0,9.0,4.0,4.0,4.0,4.0,1.0,,13.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,
2012-13,442144,15,2012-12-02 16:00:00,"Carrow Road, Norwich",26228,Norwich,Sunderland,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,8.0,16.0,3.0,5.0,2.0,10.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,6.0,8.0,4.0,4.0,22.0,16.0,75.0,90.0,441.0,440.0,341.0,334.0,49.6,50.4,,,14.0,15.0,13.0,13.0,12.0,17.0,39.0,24.0,23.0,14.0,2.0,3.0,2.0,,,,14.0,3.0,8.0,4.0,171.0,172.0,,,1.0,2.0,,,49.0,57.0,57.0,49.0,16.0,17.0,17.0,16.0,2.0,6.0,2.0,6.0,3.0,4.0,11.0,17.0,16.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2012-13,442145,15,2012-12-01 15:00:00,"MATRADE Loftus Road, London",17387,QPR,Aston Villa,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,17.0,7.0,8.0,2.0,4.0,4.0,5.0,1.0,2.0,,,,2.0,,2.0,,1.0,1.0,13.0,5.0,10.0,2.0,15.0,15.0,64.0,59.0,447.0,389.0,371.0,305.0,54.5,45.5,,,20.0,21.0,15.0,14.0,15.0,20.0,38.0,47.0,20.0,24.0,1.0,5.0,,,1.0,,6.0,11.0,12.0,17.0,180.0,164.0,,,1.0,1.0,,,56.0,47.0,47.0,55.0,19.0,15.0,15.0,19.0,11.0,4.0,11.0,4.0,,,5.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,,,,,9.0,4.0,,
2012-13,442146,15,2012-12-01 17:30:00,"Select Car Leasing Stadium, Reading",24095,Reading,Man Utd,3,4,4,3,L,W,3,4,4,3,0,0,0,0,3.0,4.0,12.0,11.0,7.0,6.0,4.0,5.0,1.0,,2.0,3.0,2.0,3.0,,3.0,,,2.0,3.0,10.0,8.0,6.0,4.0,16.0,16.0,79.0,64.0,397.0,586.0,308.0,509.0,41.7,58.3,,,19.0,19.0,16.0,14.0,18.0,20.0,16.0,41.0,10.0,23.0,1.0,1.0,1.0,,1.0,1.0,6.0,5.0,8.0,11.0,158.0,150.0,,,4.0,3.0,,,49.0,50.0,50.0,49.0,13.0,15.0,15.0,13.0,6.0,1.0,6.0,1.0,2.0,,10.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,2.0,,
2012-13,442147,15,2012-12-01 15:00:00,"The Hawthorns, West Bromwich",24739,West Brom,Stoke,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,15.0,5.0,5.0,2.0,4.0,2.0,6.0,1.0,,,,,,,,,,1.0,13.0,4.0,10.0,3.0,28.0,18.0,78.0,59.0,452.0,333.0,372.0,233.0,57.2,42.8,,,17.0,22.0,13.0,17.0,6.0,10.0,36.0,34.0,23.0,21.0,1.0,6.0,,,,,6.0,7.0,18.0,11.0,162.0,177.0,,,1.0,,,1.0,69.0,57.0,57.0,69.0,30.0,21.0,21.0,30.0,5.0,5.0,5.0,5.0,,,9.0,15.0,15.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2012-13,442148,15,2012-12-01 12:45:00,"Boleyn Ground, London",35005,West Ham,Chelsea,3,1,1,3,W,L,0,1,1,0,0,0,0,0,3.0,1.0,16.0,15.0,9.0,7.0,2.0,6.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,12.0,10.0,10.0,7.0,18.0,20.0,66.0,56.0,338.0,494.0,256.0,409.0,42.2,57.8,,,23.0,15.0,15.0,14.0,11.0,9.0,43.0,38.0,23.0,30.0,2.0,6.0,1.0,,,1.0,4.0,4.0,12.0,10.0,164.0,150.0,,,1.0,3.0,,,53.0,49.0,49.0,53.0,18.0,15.0,15.0,18.0,14.0,5.0,14.0,5.0,3.0,,15.0,10.0,8.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2012-13,442149,16,2012-12-08 15:00:00,"Emirates Stadium, London",60083,Arsenal,West Brom,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,19.0,8.0,3.0,1.0,9.0,5.0,7.0,2.0,2.0,1.0,2.0,,3.0,1.0,,,,,13.0,6.0,6.0,2.0,35.0,16.0,73.0,52.0,500.0,349.0,415.0,259.0,59.0,41.0,31.0,9.0,24.0,21.0,20.0,15.0,13.0,12.0,17.0,30.0,10.0,19.0,2.0,6.0,,,,,6.0,12.0,9.0,19.0,147.0,146.0,1.0,1.0,,2.0,1.0,,72.0,49.0,49.0,72.0,24.0,12.0,12.0,24.0,7.0,4.0,7.0,4.0,1.0,2.0,13.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,2.0,,2.0,,6.0,5.0,,
2012-13,442150,16,2012-12-08 15:00:00,"Villa Park, Birmingham",30110,Aston Villa,Stoke,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,13.0,2.0,2.0,,4.0,2.0,7.0,,,,,,,,,,,,7.0,2.0,6.0,,27.0,27.0,67.0,75.0,460.0,351.0,375.0,257.0,56.3,43.7,,,20.0,12.0,13.0,8.0,15.0,16.0,53.0,31.0,29.0,14.0,,7.0,,1.0,,,2.0,8.0,10.0,13.0,154.0,179.0,,,,,1.0,1.0,62.0,48.0,48.0,62.0,19.0,25.0,25.0,19.0,3.0,2.0,3.0,2.0,,,9.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2012-13,442151,16,2012-12-09 15:00:00,"Goodison Park, Liverpool",36494,Everton,Spurs,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,20.0,12.0,4.0,5.0,9.0,1.0,7.0,6.0,2.0,,1.0,,1.0,,,1.0,2.0,1.0,15.0,9.0,8.0,8.0,28.0,22.0,80.0,69.0,398.0,403.0,309.0,324.0,49.6,50.4,,,22.0,22.0,17.0,12.0,11.0,17.0,27.0,48.0,11.0,30.0,6.0,7.0,,,,1.0,7.0,3.0,12.0,14.0,165.0,162.0,,,1.0,2.0,,,53.0,52.0,52.0,53.0,17.0,13.0,13.0,17.0,4.0,5.0,4.0,5.0,2.0,1.0,12.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2012-13,442152,16,2012-12-10 20:00:00,"Craven Cottage, London",25270,Fulham,Newcastle,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,16.0,20.0,7.0,8.0,9.0,7.0,,5.0,2.0,,1.0,,2.0,,1.0,1.0,2.0,1.0,14.0,13.0,5.0,8.0,16.0,29.0,62.0,76.0,401.0,475.0,298.0,379.0,45.3,54.7,,,25.0,19.0,18.0,14.0,18.0,17.0,43.0,41.0,19.0,22.0,7.0,1.0,,1.0,,,10.0,4.0,8.0,16.0,187.0,185.0,,,1.0,2.0,,,63.0,66.0,66.0,63.0,23.0,24.0,24.0,23.0,5.0,4.0,5.0,4.0,1.0,1.0,14.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2012-13,442153,16,2012-12-09 13:30:00,"Etihad Stadium, Manchester",47166,Man City,Man Utd,2,3,3,2,L,W,0,2,2,0,0,0,0,0,2.0,3.0,18.0,10.0,9.0,3.0,6.0,5.0,3.0,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,13.0,6.0,8.0,3.0,25.0,8.0,74.0,64.0,481.0,372.0,394.0,270.0,56.2,43.8,,,16.0,28.0,9.0,24.0,17.0,15.0,20.0,37.0,10.0,23.0,2.0,3.0,,1.0,1.0,,7.0,17.0,21.0,12.0,167.0,167.0,,,3.0,2.0,,,56.0,65.0,65.0,56.0,14.0,18.0,18.0,14.0,8.0,2.0,8.0,2.0,,,12.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,
2012-13,442154,16,2012-12-08 15:00:00,"St. Mary's Stadium, Southampton",29331,Southampton,Reading,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,18.0,6.0,5.0,2.0,10.0,4.0,3.0,,2.0,,,,3.0,,,1.0,1.0,,13.0,5.0,8.0,2.0,31.0,10.0,68.0,65.0,465.0,231.0,363.0,151.0,65.1,34.9,,,22.0,15.0,15.0,12.0,16.0,13.0,31.0,41.0,20.0,18.0,,3.0,1.0,,,,4.0,1.0,9.0,14.0,175.0,177.0,,,,1.0,1.0,,55.0,42.0,42.0,55.0,20.0,12.0,12.0,20.0,7.0,4.0,7.0,4.0,,,12.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2012-13,442155,16,2012-12-08 15:00:00,"Stadium of Light, Sunderland",39273,Sunderland,Chelsea,1,3,3,1,L,W,0,2,2,0,0,0,0,0,1.0,3.0,12.0,14.0,5.0,5.0,4.0,6.0,3.0,3.0,,,,1.0,,,1.0,1.0,1.0,1.0,7.0,7.0,6.0,5.0,13.0,20.0,72.0,53.0,352.0,456.0,280.0,366.0,45.3,54.7,,,19.0,26.0,16.0,21.0,9.0,11.0,25.0,45.0,12.0,29.0,1.0,3.0,,,1.0,1.0,11.0,11.0,13.0,8.0,165.0,161.0,,,3.0,1.0,,,59.0,62.0,62.0,59.0,14.0,14.0,14.0,14.0,11.0,1.0,11.0,1.0,1.0,1.0,11.0,16.0,15.0,11.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,2.0,,
2012-13,442156,16,2012-12-08 15:00:00,"Swansea.com Stadium, Swansea",20294,Swansea,Norwich,3,4,4,3,L,W,0,3,3,0,0,0,0,0,3.0,4.0,20.0,9.0,5.0,7.0,11.0,2.0,4.0,,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,3.0,15.0,6.0,5.0,5.0,30.0,14.0,79.0,71.0,661.0,320.0,596.0,236.0,66.8,33.2,,,11.0,18.0,8.0,10.0,13.0,15.0,33.0,26.0,13.0,13.0,,4.0,,,1.0,,3.0,4.0,2.0,5.0,137.0,145.0,,,4.0,3.0,,,37.0,43.0,43.0,37.0,13.0,10.0,10.0,13.0,6.0,2.0,6.0,2.0,,2.0,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442157,16,2012-12-09 16:00:00,"Boleyn Ground, London",35005,West Ham,Liverpool,2,3,3,2,L,W,2,1,1,2,0,0,0,0,2.0,3.0,11.0,17.0,4.0,4.0,3.0,8.0,4.0,5.0,,2.0,1.0,2.0,,,,,,3.0,7.0,13.0,5.0,8.0,28.0,24.0,75.0,73.0,308.0,535.0,239.0,445.0,38.6,61.4,,,27.0,22.0,20.0,16.0,13.0,8.0,37.0,39.0,14.0,19.0,5.0,2.0,,2.0,,,6.0,9.0,16.0,18.0,166.0,172.0,,,3.0,2.0,,,61.0,54.0,54.0,61.0,14.0,15.0,15.0,14.0,2.0,5.0,2.0,5.0,1.0,,12.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,1.0,,1.0
