season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,redCard,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,attPenTarget,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,goalFastbreak,leftsidePass,overrun,penaltySave,rightsidePass,unsuccessfulTouch,attOneOnOne,contentiousDecision,keeperGoals,ptsGainedLosingPos,subsGoals,winningGoal,attLgRight,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,attLgLeft,secondYellow,attPenMiss,attPenPost,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,successfulFiftyFifty,expectedGoalsFreekick,totalDistance
2020-21,2128559,28,2021-03-13 20:00:00,54,Fulham,Home,241.0,25.0,1.0,3.0,2.0,2.0,,119.0,4.0,,5.0,3.0,2.0,29.0,357.0,,1.0,17.0,8.0,10.0,3.0,,,,,,,,,,,,,3.0,,,,,,7.0,1.0,3.0,,60.0,,3.0,15.0,,4.0,8.0,3.0,,8.0,1.0,56.0,56.0,,7.0,5.0,1.0,,38.0,14.0,12.0,,,3.0,2.0,,,,,,,5.0,,,1.0,5.0,,8.0,8.0,2.0,5.0,54.0,34.0,2.0,,,3.0,,421.0,,,56.0,34.0,25.0,1.0,1.0,1.0,,148.0,148.0,6.0,26.0,22.0,46.1,,,1.0,0.0,4.0,,4.0,,,,1.0,3.0,59.0,338.0,3.0,279.0,54.0,7.0,24.0,4.0,17.0,13.0,,88.0,4.0,182.0,,,10.0,2.0,61.0,1.0,444.0,,0.0,3.0,22.0,1.0,23.0,0.0,632.0,15.0,12.0,4.0,7.0,0.0,,79.0,,,,150.0,,109.0,,,106.0,20.0,,,,,,,,9.0,18.0,18.0,7.0,,,,,,,,,32.0,17.0,,
2020-21,2128569,29,2021-03-19 20:00:00,54,Fulham,Home,130.0,17.0,4.0,5.0,1.0,,,121.0,5.0,,6.0,10.0,6.0,25.0,246.0,,,21.0,13.0,19.0,7.0,3.0,6.0,,,,,,,,,,,6.0,,,,,1.0,8.0,5.0,11.0,2.0,55.0,,3.0,9.0,,13.0,7.0,2.0,1.0,12.0,1.0,60.0,64.0,,32.0,12.0,,,45.0,13.0,12.0,,,2.0,2.0,,1.0,1.0,1.0,,1.0,5.0,,,,12.0,,9.0,9.0,,6.0,63.0,35.0,7.0,,2.0,9.0,6.0,316.0,2.0,,32.0,35.0,42.0,,,,,178.0,178.0,6.0,22.0,20.0,51.2,,,1.0,0.0,2.0,,2.0,,,4.0,1.0,3.0,54.0,229.0,11.0,157.0,35.0,32.0,26.0,13.0,24.0,11.0,,92.0,5.0,206.0,,,22.0,8.0,48.0,1.0,339.0,,0.0,13.0,20.0,,29.0,2.0,590.0,30.0,13.0,13.0,10.0,0.0,,53.0,1.0,,1.0,121.0,,80.0,,,85.0,32.0,,,,,,,,9.0,17.0,17.0,11.0,,,,,,,,,,,,
2020-21,2128577,30,2021-04-04 16:30:00,54,Fulham,Away,180.0,12.0,1.0,4.0,3.0,1.0,,112.0,6.0,,7.0,7.0,5.0,25.0,288.0,,,10.0,19.0,19.0,10.0,,,1.0,,,,,,,1.0,,,14.0,,,,,1.0,7.0,7.0,8.0,7.0,62.0,2.0,3.0,12.0,,4.0,5.0,1.0,,7.0,1.0,65.0,67.0,2.0,25.0,12.0,1.0,,55.0,20.0,13.0,1.0,,2.0,1.0,,,,,,,7.0,1.0,2.0,1.0,12.0,,4.0,4.0,,7.0,66.0,39.0,4.0,,4.0,6.0,7.0,353.0,5.0,,62.0,23.0,15.0,,,,,148.0,148.0,4.0,28.0,19.0,47.5,,3.0,2.0,0.0,,1.0,1.0,,1.0,5.0,,3.0,47.0,264.0,10.0,218.0,33.0,25.0,20.0,4.0,11.0,7.0,1.0,86.0,7.0,177.0,2.0,,18.0,8.0,55.0,2.0,384.0,1.0,0.0,15.0,23.0,,15.0,2.0,582.0,15.0,12.0,4.0,13.0,0.0,,64.0,,,1.0,153.0,,85.0,1.0,,82.0,22.0,,,,,,,,11.0,17.0,17.0,5.0,,,,,,,,,31.0,15.0,,
2020-21,2128589,31,2021-04-09 20:00:00,54,Fulham,Home,207.0,23.0,,9.0,9.0,2.0,,171.0,12.0,,5.0,6.0,5.0,39.0,369.0,,,19.0,16.0,24.0,9.0,1.0,1.0,,,,,,,,,,,9.0,,,1.0,,4.0,5.0,2.0,9.0,5.0,47.0,4.0,4.0,8.0,,3.0,10.0,13.0,,12.0,1.0,54.0,55.0,4.0,10.0,6.0,1.0,,62.0,11.0,8.0,,,2.0,2.0,,,,,,,13.0,,,,6.0,1.0,9.0,9.0,,5.0,74.0,55.0,4.0,,5.0,5.0,3.0,417.0,,,47.0,64.0,45.0,,,,,141.0,141.0,4.0,12.0,26.0,49.6,1.0,,,0.0,2.0,,2.0,1.0,,7.0,,3.0,80.0,351.0,10.0,222.0,42.0,10.0,12.0,3.0,28.0,25.0,,117.0,4.0,245.0,,,14.0,7.0,69.0,3.0,439.0,,0.0,14.0,18.0,,23.0,0.0,641.0,26.0,5.0,3.0,8.0,0.0,,68.0,1.0,1.0,,138.0,,109.0,1.0,,124.0,25.0,,,,,,,,6.0,11.0,11.0,6.0,,,,,,,,,29.0,13.0,,
2020-21,2128596,32,2021-04-18 13:30:00,54,Fulham,Away,150.0,15.0,,,,3.0,,62.0,8.0,,1.0,2.0,,15.0,212.0,,,6.0,19.0,17.0,1.0,,,,,,,,,,,,,2.0,1.0,,,,,12.0,6.0,2.0,1.0,40.0,2.0,2.0,11.0,,1.0,3.0,2.0,,8.0,2.0,59.0,49.0,2.0,32.0,15.0,,,35.0,11.0,9.0,1.0,,1.0,,,,,,,,16.0,,2.0,,15.0,,11.0,11.0,1.0,1.0,50.0,18.0,11.0,,,1.0,1.0,254.0,5.0,,26.0,33.0,11.0,,,,1.0,118.0,118.0,3.0,22.0,13.0,30.5,,2.0,1.0,0.0,4.0,,4.0,2.0,,,,3.0,33.0,194.0,1.0,171.0,31.0,32.0,21.0,1.0,6.0,5.0,,64.0,9.0,121.0,2.0,,14.0,,50.0,,286.0,2.0,0.0,3.0,12.0,,13.0,3.0,448.0,15.0,11.0,1.0,8.0,0.0,,40.0,,,1.0,108.0,,63.0,2.0,,75.0,11.0,,1.0,,,,,,7.0,10.0,10.0,5.0,,,,,,,,,26.0,13.0,,
2020-21,2128608,33,2021-03-04 18:00:00,54,Fulham,Home,276.0,17.0,1.0,5.0,4.0,,1.0,180.0,4.0,,5.0,3.0,5.0,28.0,451.0,2.0,,19.0,13.0,12.0,7.0,2.0,1.0,,,,,,,1.0,,,,9.0,,,,,1.0,6.0,4.0,7.0,4.0,67.0,1.0,1.0,10.0,,4.0,9.0,9.0,,12.0,2.0,56.0,51.0,1.0,5.0,1.0,,2.0,49.0,13.0,9.0,,,2.0,1.0,,,,,,,7.0,,,1.0,1.0,1.0,14.0,14.0,1.0,5.0,80.0,46.0,1.0,,5.0,4.0,3.0,525.0,2.0,1.0,78.0,50.0,36.0,,,,,169.0,169.0,2.0,28.0,32.0,59.6,,,,0.0,2.0,,2.0,1.0,,7.0,,3.0,89.0,439.0,9.0,307.0,38.0,5.0,28.0,4.0,23.0,19.0,,128.0,2.0,260.0,1.0,,20.0,6.0,68.0,4.0,544.0,2.0,0.0,11.0,11.0,,25.0,2.0,754.0,30.0,19.0,4.0,7.0,0.0,,94.0,,,,176.0,,130.0,3.0,,144.0,24.0,,1.0,,,,,,10.0,21.0,21.0,11.0,,,,,,,,,39.0,14.0,,
2020-21,2128618,34,2021-05-01 17:30:00,54,Fulham,Away,235.0,24.0,2.0,3.0,1.0,2.0,,214.0,,,4.0,2.0,6.0,21.0,446.0,,,20.0,11.0,12.0,6.0,2.0,4.0,,,,,,,,,,,5.0,,,,,1.0,7.0,2.0,5.0,5.0,57.0,2.0,3.0,9.0,,8.0,7.0,4.0,,16.0,2.0,51.0,58.0,2.0,8.0,2.0,,1.0,53.0,8.0,14.0,,,2.0,2.0,,,,,,,,,,,2.0,,8.0,8.0,1.0,5.0,52.0,40.0,1.0,,3.0,5.0,3.0,498.0,3.0,,79.0,66.0,36.0,,,,,153.0,153.0,7.0,17.0,27.0,51.3,,,,0.0,3.0,,3.0,,,4.0,,3.0,88.0,425.0,8.0,255.0,35.0,8.0,19.0,8.0,21.0,13.0,,124.0,3.0,287.0,,,8.0,7.0,33.0,1.0,521.0,,0.0,10.0,21.0,,23.0,1.0,736.0,25.0,11.0,8.0,15.0,0.0,,96.0,,,,134.0,,143.0,1.0,,148.0,30.0,,,,,,,,5.0,21.0,21.0,9.0,,,,,,,,,37.0,20.0,,
2020-21,2128628,35,2021-05-10 20:00:00,54,Fulham,Home,199.0,17.0,3.0,9.0,6.0,1.0,,203.0,4.0,1.0,7.0,4.0,7.0,29.0,393.0,2.0,,22.0,37.0,38.0,13.0,2.0,3.0,,,,,,,,,,,18.0,,1.0,,,,10.0,4.0,12.0,9.0,71.0,,7.0,5.0,,8.0,11.0,15.0,,11.0,2.0,69.0,77.0,,13.0,8.0,,,70.0,11.0,8.0,,,1.0,1.0,,,,,,,7.0,,2.0,,8.0,1.0,11.0,11.0,,7.0,69.0,30.0,4.0,,7.0,8.0,3.0,498.0,3.0,,79.0,71.0,61.0,,,,,197.0,197.0,4.0,34.0,24.0,68.0,1.0,,,0.0,3.0,,3.0,,,11.0,1.0,3.0,127.0,376.0,15.0,235.0,52.0,13.0,21.0,7.0,34.0,27.0,,190.0,9.0,320.0,2.0,1.0,19.0,7.0,75.0,4.0,521.0,4.0,0.0,21.0,16.0,,26.0,2.0,755.0,44.0,15.0,8.0,8.0,0.0,,74.0,,,,192.0,,126.0,3.0,,129.0,16.0,,,,,,,,2.0,16.0,16.0,5.0,,,,,,,,,33.0,12.0,,
2020-21,2128644,36,2021-05-15 15:00:00,54,Fulham,Away,320.0,22.0,2.0,2.0,,2.0,,155.0,3.0,1.0,6.0,2.0,3.0,15.0,473.0,,1.0,17.0,10.0,10.0,6.0,2.0,3.0,1.0,,,,,,,,,,7.0,,,,,,8.0,3.0,7.0,3.0,55.0,1.0,3.0,9.0,1.0,5.0,6.0,2.0,,13.0,2.0,52.0,60.0,1.0,14.0,3.0,,,42.0,15.0,9.0,,1.0,1.0,,,1.0,,1.0,1.0,,3.0,1.0,,1.0,3.0,,11.0,11.0,1.0,6.0,58.0,38.0,6.0,1.0,4.0,5.0,3.0,528.0,3.0,,46.0,53.0,27.0,,,,,130.0,130.0,4.0,20.0,25.0,53.8,,,,0.0,3.0,1.0,3.0,,1.0,4.0,,3.0,74.0,454.0,9.0,346.0,41.0,14.0,24.0,5.0,13.0,8.0,1.0,97.0,3.0,214.0,,1.0,9.0,5.0,34.0,1.0,547.0,,0.0,10.0,23.0,2.0,18.0,1.0,740.0,22.0,18.0,5.0,13.0,0.0,,88.0,1.0,,1.0,173.0,,135.0,3.0,,151.0,20.0,,,,,,,,9.0,21.0,21.0,6.0,,,,,,,,,35.0,19.0,,
2020-21,2128651,37,2021-05-18 18:00:00,54,Fulham,Away,258.0,15.0,1.0,2.0,1.0,,,77.0,7.0,,7.0,2.0,4.0,22.0,333.0,,1.0,11.0,11.0,11.0,2.0,2.0,1.0,,,,,,,,,,,4.0,,,,,3.0,4.0,9.0,5.0,3.0,63.0,2.0,1.0,10.0,,1.0,3.0,3.0,,9.0,4.0,49.0,59.0,2.0,20.0,13.0,,,32.0,15.0,10.0,,,2.0,2.0,,1.0,,1.0,1.0,,9.0,1.0,,,13.0,1.0,18.0,18.0,2.0,7.0,45.0,20.0,6.0,1.0,,5.0,5.0,388.0,2.0,,36.0,32.0,14.0,,,,,124.0,124.0,4.0,33.0,17.0,42.9,,,,0.0,1.0,4.0,5.0,,,2.0,,3.0,45.0,317.0,5.0,295.0,28.0,20.0,17.0,1.0,9.0,8.0,,68.0,2.0,124.0,,,18.0,5.0,52.0,1.0,410.0,,0.0,8.0,25.0,1.0,15.0,3.0,599.0,12.0,13.0,1.0,14.0,0.0,,70.0,2.0,1.0,1.0,143.0,,99.0,3.0,,98.0,19.0,1.0,1.0,,1.0,,,,10.0,13.0,13.0,6.0,,,,,,,,,32.0,18.0,,
2020-21,2128658,38,2021-05-23 16:00:00,54,Fulham,Home,255.0,13.0,1.0,5.0,4.0,,,287.0,3.0,,4.0,3.0,3.0,26.0,537.0,,,19.0,10.0,7.0,7.0,1.0,2.0,1.0,,,,,,,,,,12.0,,,,,,5.0,5.0,8.0,6.0,53.0,,7.0,,,5.0,21.0,11.0,,8.0,2.0,35.0,38.0,,13.0,7.0,,1.0,70.0,12.0,6.0,,,2.0,1.0,,,,,,,3.0,,1.0,,7.0,,10.0,10.0,,4.0,49.0,37.0,4.0,,5.0,3.0,,584.0,3.0,,121.0,82.0,37.0,1.0,1.0,1.0,,119.0,119.0,6.0,20.0,23.0,64.3,,,2.0,0.0,1.0,1.0,2.0,,1.0,7.0,,3.0,161.0,527.0,8.0,266.0,21.0,13.0,12.0,4.0,37.0,33.0,1.0,198.0,1.0,367.0,1.0,,9.0,3.0,38.0,1.0,596.0,,0.0,14.0,18.0,,22.0,1.0,778.0,23.0,7.0,5.0,7.0,0.0,,114.0,1.0,1.0,,157.0,,165.0,,,160.0,11.0,,,,,,,,8.0,14.0,14.0,3.0,,,,,,,,,28.0,13.0,,
2022-23,2292813,1,2022-08-06 12:30:00,54,Fulham,Home,71.0,12.0,1.0,4.0,3.0,1.0,1.0,114.0,4.0,,1.0,6.0,2.0,24.0,181.0,,,17.0,13.0,23.0,5.0,,,,,,,,,,,,,6.0,1.0,,1.0,,2.0,9.0,2.0,7.0,2.0,73.0,1.0,4.0,4.0,1.0,4.0,12.0,3.0,,6.0,,35.0,61.0,1.0,30.0,18.0,,,63.0,7.0,8.0,2.0,,2.0,1.0,,1.0,,1.0,1.0,,8.0,1.0,1.0,,18.0,1.0,10.0,10.0,1.0,1.0,72.0,26.0,4.0,,2.0,4.0,3.0,265.0,3.0,,36.0,75.0,24.0,,,,1.0,171.0,171.0,5.0,26.0,33.0,33.1,1.0,2.0,,0.0,2.0,,1.0,,,2.0,,3.0,64.0,168.0,6.0,95.0,29.0,30.0,10.0,3.0,19.0,16.0,,116.0,8.0,218.0,1.0,,24.0,2.0,65.0,4.0,294.0,,0.0,9.0,25.0,1.0,22.0,2.0,499.0,18.0,5.0,4.0,13.0,0.0,,35.0,,,1.0,159.0,,50.0,2.0,,50.0,21.0,,,,,,,,5.0,20.0,20.0,6.0,,,,,,,,,24.0,5.0,,
2022-23,2292829,2,2022-08-13 15:00:00,54,Fulham,Away,135.0,12.0,2.0,5.0,3.0,1.0,,105.0,4.0,1.0,2.0,5.0,,21.0,235.0,,,19.0,15.0,13.0,4.0,2.0,5.0,,,,,,,,,,,3.0,,,,,,4.0,3.0,8.0,1.0,57.0,3.0,1.0,5.0,,3.0,14.0,5.0,,11.0,,50.0,48.0,3.0,22.0,9.0,,1.0,48.0,14.0,7.0,,,1.0,,,,,,,,7.0,,,,9.0,,9.0,9.0,,2.0,52.0,31.0,5.0,,3.0,3.0,3.0,309.0,1.0,,56.0,46.0,25.0,,,,1.0,151.0,151.0,4.0,21.0,26.0,40.4,,,1.0,0.0,1.0,,1.0,1.0,,5.0,1.0,4.0,42.0,224.0,6.0,164.0,29.0,22.0,15.0,3.0,22.0,19.0,,81.0,6.0,186.0,,1.0,17.0,,48.0,,328.0,,0.0,9.0,19.0,,24.0,3.0,529.0,14.0,9.0,3.0,8.0,0.0,1.0,46.0,1.0,2.0,,125.0,,79.0,1.0,,78.0,18.0,,,,,,,,10.0,16.0,26.0,16.0,,,,,,,,,25.0,9.0,,
2022-23,2292833,3,2022-08-20 15:00:00,54,Fulham,Home,117.0,18.0,4.0,9.0,5.0,2.0,1.0,111.0,6.0,3.0,3.0,5.0,4.0,22.0,219.0,,,18.0,23.0,20.0,7.0,3.0,3.0,,,,,1.0,1.0,,,,,13.0,,,,,1.0,11.0,2.0,13.0,5.0,55.0,,5.0,8.0,,6.0,9.0,5.0,,11.0,1.0,54.0,43.0,,22.0,10.0,,,51.0,13.0,7.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,2.0,,2.0,10.0,1.0,11.0,11.0,,3.0,61.0,26.0,3.0,2.0,3.0,9.0,9.0,288.0,4.0,,36.0,60.0,26.0,,,,,146.0,146.0,4.0,22.0,25.0,43.7,,,1.0,0.0,2.0,1.0,3.0,1.0,,4.0,1.0,3.0,53.0,201.0,12.0,147.0,41.0,22.0,5.0,6.0,21.0,15.0,,91.0,6.0,185.0,,3.0,23.0,4.0,57.0,5.0,311.0,,0.0,18.0,12.0,,21.0,3.0,498.0,30.0,4.0,6.0,8.0,0.0,,39.0,3.0,4.0,1.0,150.0,,60.0,2.0,,62.0,20.0,,,,,,,,5.0,11.0,11.0,4.0,,,,,,,,,23.0,12.0,,
2022-23,2292840,4,2022-08-27 17:30:00,54,Fulham,Away,84.0,6.0,2.0,7.0,5.0,1.0,1.0,61.0,6.0,,7.0,6.0,,13.0,138.0,,,14.0,11.0,22.0,6.0,3.0,3.0,,,,,,,,,,,7.0,,,,,1.0,16.0,6.0,9.0,2.0,60.0,,2.0,13.0,,2.0,5.0,3.0,,9.0,4.0,51.0,56.0,,30.0,13.0,1.0,1.0,33.0,12.0,6.0,1.0,,1.0,1.0,,,,,,,10.0,1.0,3.0,,13.0,,14.0,14.0,2.0,7.0,48.0,16.0,9.0,,6.0,3.0,3.0,204.0,10.0,,24.0,26.0,19.0,,,,,120.0,120.0,4.0,31.0,13.0,28.0,,3.0,1.0,0.0,5.0,1.0,6.0,,,6.0,1.0,5.0,25.0,125.0,9.0,121.0,22.0,30.0,10.0,2.0,11.0,9.0,,48.0,5.0,113.0,3.0,,19.0,,45.0,,223.0,,0.0,11.0,24.0,,18.0,3.0,425.0,14.0,4.0,2.0,11.0,0.0,,29.0,,,1.0,113.0,,45.0,1.0,,36.0,11.0,,,,,,,,9.0,13.0,28.0,13.0,,,,,,,,,22.0,8.0,,
2022-23,2292853,5,2022-08-30 19:30:00,54,Fulham,Home,158.0,19.0,1.0,2.0,1.0,1.0,,101.0,7.0,1.0,5.0,3.0,2.0,16.0,257.0,,,15.0,13.0,18.0,6.0,1.0,3.0,,,1.0,,,1.0,,,,,6.0,,,,,,6.0,1.0,7.0,3.0,60.0,2.0,,11.0,1.0,3.0,3.0,3.0,,14.0,2.0,56.0,64.0,2.0,22.0,8.0,,,35.0,9.0,11.0,1.0,,3.0,1.0,1.0,1.0,,,,1.0,8.0,,2.0,,8.0,,6.0,6.0,,5.0,53.0,26.0,3.0,,5.0,3.0,3.0,320.0,1.0,,35.0,29.0,17.0,1.0,1.0,1.0,,144.0,144.0,4.0,31.0,19.0,39.1,,,,0.0,2.0,1.0,2.0,1.0,,7.0,,2.0,46.0,240.0,8.0,189.0,36.0,22.0,18.0,1.0,8.0,7.0,,77.0,7.0,163.0,2.0,1.0,8.0,2.0,38.0,,344.0,,0.0,10.0,26.0,,23.0,2.0,545.0,15.0,9.0,3.0,15.0,0.0,,41.0,1.0,1.0,1.0,139.0,,83.0,5.0,,81.0,15.0,,,,,,,,3.0,27.0,27.0,18.0,,,,,,,,,28.0,11.0,,
2022-23,2292868,6,2022-09-03 15:00:00,54,Fulham,Away,155.0,11.0,,2.0,2.0,2.0,,218.0,4.0,,8.0,2.0,3.0,24.0,371.0,,,20.0,17.0,11.0,6.0,,,,,,,,,,,,,9.0,,,,,,17.0,6.0,6.0,3.0,47.0,5.0,1.0,7.0,,3.0,9.0,9.0,,15.0,5.0,49.0,46.0,5.0,19.0,6.0,,1.0,60.0,6.0,9.0,1.0,,1.0,1.0,,1.0,,,1.0,,5.0,1.0,,,6.0,,7.0,7.0,1.0,8.0,59.0,42.0,10.0,,3.0,4.0,3.0,412.0,6.0,,99.0,57.0,30.0,,,,,117.0,117.0,5.0,12.0,21.0,48.1,,,,0.0,6.0,2.0,8.0,,,5.0,,5.0,101.0,353.0,7.0,170.0,25.0,19.0,12.0,2.0,21.0,19.0,,132.0,3.0,284.0,,,10.0,4.0,44.0,,433.0,,0.0,9.0,18.0,,26.0,4.0,629.0,10.0,8.0,3.0,11.0,0.0,,70.0,,,,139.0,,107.0,1.0,,117.0,10.0,,,,,,,,5.0,15.0,15.0,6.0,,,,,,,,,18.0,8.0,,
2022-23,2292873,7,2023-01-12 20:00:00,54,Fulham,Home,162.0,9.0,,4.0,4.0,3.0,1.0,204.0,6.0,,5.0,2.0,2.0,23.0,362.0,,,23.0,5.0,10.0,5.0,,1.0,,,,,,,,,,,7.0,,1.0,,,,14.0,6.0,6.0,2.0,56.0,1.0,2.0,5.0,,5.0,8.0,6.0,,12.0,4.0,40.0,40.0,1.0,22.0,16.0,,1.0,56.0,12.0,16.0,1.0,,4.0,3.0,,1.0,,1.0,1.0,,8.0,2.0,1.0,,16.0,1.0,10.0,10.0,1.0,5.0,57.0,37.0,7.0,1.0,3.0,3.0,3.0,422.0,5.0,,85.0,98.0,27.0,,,,,154.0,154.0,7.0,19.0,24.0,47.4,1.0,,,0.0,7.0,2.0,9.0,1.0,,3.0,,5.0,99.0,340.0,6.0,185.0,24.0,22.0,9.0,3.0,20.0,17.0,,142.0,5.0,284.0,1.0,,12.0,2.0,43.0,3.0,449.0,,0.0,8.0,11.0,,33.0,4.0,666.0,11.0,3.0,5.0,6.0,0.0,,67.0,1.0,,1.0,150.0,,112.0,1.0,,120.0,19.0,,1.0,,,,,,4.0,13.0,26.0,13.0,,,,,,,,,23.0,9.0,,
2022-23,2292887,8,2022-09-16 20:00:00,54,Fulham,Away,216.0,20.0,3.0,7.0,4.0,,,251.0,5.0,1.0,3.0,3.0,3.0,27.0,460.0,,1.0,12.0,19.0,15.0,6.0,3.0,3.0,1.0,,,,1.0,2.0,,,,,9.0,,,,,1.0,7.0,4.0,10.0,5.0,57.0,1.0,5.0,2.0,,10.0,7.0,6.0,1.0,4.0,,40.0,46.0,1.0,14.0,6.0,,,70.0,10.0,10.0,,,2.0,,2.0,3.0,1.0,3.0,2.0,1.0,7.0,2.0,1.0,,6.0,,6.0,6.0,,3.0,88.0,55.0,2.0,2.0,3.0,9.0,7.0,532.0,3.0,,65.0,110.0,30.0,,,,,143.0,143.0,8.0,13.0,30.0,59.2,,,,0.0,,1.0,1.0,1.0,1.0,3.0,,4.0,96.0,442.0,12.0,241.0,47.0,14.0,15.0,9.0,22.0,13.0,1.0,143.0,5.0,336.0,1.0,1.0,12.0,4.0,61.0,1.0,555.0,,0.0,15.0,12.0,1.0,14.0,4.0,725.0,21.0,9.0,10.0,5.0,0.0,,74.0,2.0,1.0,1.0,167.0,,151.0,,,163.0,20.0,,,,3.0,,,,5.0,5.0,12.0,5.0,,,,,,,,,22.0,12.0,,
2022-23,2292893,9,2022-10-01 15:00:00,54,Fulham,Home,128.0,5.0,1.0,2.0,1.0,,,64.0,2.0,1.0,3.0,1.0,4.0,9.0,190.0,,,13.0,9.0,1.0,2.0,,,1.0,,,,,,,,,,3.0,,,,,,16.0,3.0,2.0,1.0,48.0,2.0,1.0,3.0,,1.0,5.0,1.0,,7.0,6.0,35.0,29.0,2.0,14.0,5.0,,,45.0,9.0,10.0,,,3.0,1.0,,1.0,,1.0,1.0,,10.0,1.0,1.0,,5.0,,8.0,8.0,2.0,3.0,56.0,16.0,8.0,1.0,1.0,2.0,1.0,247.0,4.0,,42.0,23.0,16.0,,,,,127.0,127.0,1.0,23.0,15.0,31.7,,,,0.0,6.0,,6.0,,1.0,1.0,,4.0,32.0,178.0,3.0,148.0,32.0,14.0,13.0,1.0,8.0,7.0,1.0,80.0,1.0,141.0,1.0,1.0,9.0,5.0,42.0,4.0,281.0,,1.0,3.0,13.0,,17.0,2.0,423.0,8.0,5.0,1.0,10.0,0.0,,38.0,1.0,,1.0,123.0,,52.0,,,68.0,7.0,,1.0,,,,,,5.0,19.0,19.0,9.0,,,,,,,,,24.0,9.0,,
2022-23,2292909,10,2022-10-09 14:00:00,54,Fulham,Away,221.0,16.0,1.0,2.0,1.0,,,181.0,7.0,,4.0,,5.0,22.0,400.0,,,15.0,7.0,9.0,3.0,,,1.0,,,,1.0,1.0,,,1.0,,7.0,,1.0,,,,13.0,4.0,6.0,2.0,60.0,3.0,2.0,12.0,,2.0,8.0,2.0,,10.0,3.0,39.0,38.0,3.0,17.0,11.0,1.0,,60.0,7.0,9.0,,,2.0,,1.0,1.0,,1.0,1.0,,7.0,1.0,1.0,,11.0,1.0,5.0,5.0,1.0,4.0,62.0,38.0,4.0,1.0,2.0,2.0,2.0,467.0,5.0,,66.0,52.0,26.0,1.0,1.0,1.0,,137.0,137.0,2.0,29.0,25.0,49.7,1.0,3.0,,0.0,4.0,1.0,5.0,,1.0,4.0,1.0,4.0,68.0,384.0,4.0,242.0,41.0,17.0,7.0,2.0,12.0,10.0,2.0,112.0,1.0,256.0,1.0,,8.0,6.0,52.0,2.0,486.0,,0.0,8.0,16.0,,18.0,3.0,666.0,18.0,4.0,2.0,8.0,0.0,,73.0,,,,147.0,1.0,147.0,3.0,,119.0,20.0,,,,,,,,4.0,6.0,13.0,6.0,,,,,,,,,20.0,10.0,,
