season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2016-17,855395,23,2017-02-01 20:00:00,"Old Trafford, Manchester",75297,Man Utd,Hull,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,16.0,6.0,6.0,2.0,4.0,4.0,6.0,,2.0,1.0,,,2.0,1.0,,1.0,,,14.0,5.0,11.0,2.0,48.0,19.0,85.0,53.0,634.0,314.0,538.0,228.0,67.1,32.9,40.0,11.0,18.0,16.0,13.0,9.0,13.0,21.0,22.0,35.0,22.0,35.0,20.0,20.0,,6.0,,,,,9.0,9.0,7.0,12.0,154.0,144.0,2.0,6.0,,,1.0,1.0,,,62.0,56.0,56.0,62.0,19.0,15.0,15.0,19.0,7.0,1.0,7.0,1.0,,1.0,20.0,16.0,16.0,19.0,0.0,0.0,0.0,0.0,,,,,6.0,1.0
2016-17,855396,23,2017-01-31 19:45:00,"Riverside Stadium, Middlesbrough",27316,Boro,West Brom,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,11.0,15.0,3.0,5.0,3.0,5.0,5.0,5.0,,1.0,1.0,,,1.0,,3.0,,1.0,5.0,11.0,3.0,8.0,37.0,29.0,65.0,68.0,482.0,288.0,384.0,201.0,61.7,38.3,18.0,25.0,22.0,15.0,20.0,13.0,12.0,11.0,35.0,28.0,35.0,28.0,15.0,15.0,5.0,5.0,,,,,6.0,11.0,12.0,19.0,151.0,155.0,4.0,4.0,1.0,1.0,,,,,66.0,49.0,49.0,66.0,20.0,16.0,16.0,20.0,4.0,3.0,4.0,3.0,3.0,5.0,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,2.0
2016-17,855397,23,2017-01-31 19:45:00,"Stadium of Light, Sunderland",40058,Sunderland,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,3.0,14.0,1.0,3.0,,4.0,2.0,7.0,,2.0,,,,2.0,,,,,2.0,10.0,2.0,6.0,19.0,52.0,53.0,85.0,226.0,557.0,140.0,468.0,28.4,71.6,12.0,30.0,24.0,11.0,21.0,7.0,8.0,2.0,54.0,21.0,54.0,21.0,15.0,15.0,7.0,2.0,,,,,10.0,6.0,9.0,20.0,126.0,162.0,3.0,1.0,,,1.0,1.0,,,58.0,41.0,41.0,58.0,19.0,12.0,12.0,19.0,2.0,12.0,2.0,12.0,,,9.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0
2016-17,855398,23,2017-01-31 19:45:00,"Swansea.com Stadium, Swansea",20359,Swansea,Southampton,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,12.0,10.0,5.0,2.0,4.0,5.0,3.0,3.0,,1.0,,1.0,,,,,2.0,1.0,9.0,9.0,7.0,5.0,20.0,35.0,62.0,70.0,421.0,553.0,340.0,469.0,43.1,56.9,13.0,23.0,15.0,18.0,11.0,9.0,12.0,4.0,28.0,17.0,28.0,17.0,14.0,14.0,2.0,3.0,1.0,,,,13.0,4.0,15.0,7.0,135.0,137.0,1.0,3.0,1.0,2.0,,,,,57.0,60.0,60.0,57.0,23.0,19.0,19.0,23.0,5.0,4.0,5.0,4.0,,1.0,10.0,19.0,16.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855399,23,2017-02-01 19:45:00,"London Stadium, London",56980,West Ham,Man City,0,4,4,0,L,W,0,3,3,0,0,0,0,0,,4.0,6.0,11.0,1.0,4.0,1.0,5.0,4.0,2.0,1.0,2.0,,4.0,1.0,,,,,2.0,3.0,6.0,2.0,3.0,18.0,19.0,46.0,59.0,281.0,673.0,211.0,591.0,29.7,70.3,9.0,25.0,13.0,13.0,11.0,10.0,23.0,7.0,24.0,12.0,24.0,12.0,13.0,13.0,2.0,4.0,,,1.0,,14.0,9.0,9.0,10.0,116.0,116.0,,1.0,4.0,,,1.0,,,50.0,52.0,52.0,50.0,16.0,14.0,14.0,16.0,2.0,4.0,2.0,4.0,,,11.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,6.0,3.0
2016-17,855400,23,2017-01-31 20:00:00,"Anfield, Liverpool",53157,Liverpool,Chelsea,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,7.0,8.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,,1.0,,2.0,1.0,,1.0,,,5.0,4.0,4.0,2.0,42.0,14.0,79.0,59.0,638.0,386.0,507.0,267.0,62.4,37.6,18.0,12.0,15.0,23.0,13.0,13.0,13.0,18.0,21.0,38.0,21.0,38.0,25.0,25.0,2.0,1.0,2.0,,,,10.0,4.0,16.0,13.0,196.0,172.0,1.0,2.0,1.0,1.0,,,,,47.0,73.0,73.0,47.0,22.0,28.0,28.0,22.0,3.0,3.0,3.0,3.0,,,13.0,8.0,6.0,12.0,0.0,0.0,0.0,0.0,,1.0,,,5.0,3.0
2016-17,855401,23,2017-02-01 20:00:00,"bet365 Stadium, Stoke",27612,Stoke,Everton,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,14.0,15.0,7.0,5.0,5.0,7.0,2.0,3.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,,9.0,10.0,6.0,5.0,35.0,27.0,79.0,59.0,422.0,485.0,329.0,383.0,47.1,52.9,18.0,17.0,14.0,8.0,10.0,7.0,15.0,11.0,23.0,26.0,23.0,26.0,13.0,13.0,2.0,3.0,,,,,9.0,12.0,1.0,11.0,138.0,145.0,5.0,5.0,1.0,1.0,,,1.0,,59.0,50.0,50.0,59.0,23.0,14.0,14.0,23.0,5.0,5.0,5.0,5.0,1.0,2.0,21.0,12.0,12.0,20.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
2016-17,855402,24,2017-02-04 12:30:00,"Stamford Bridge, London",41490,Chelsea,Arsenal,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,13.0,9.0,6.0,5.0,5.0,2.0,2.0,2.0,,3.0,3.0,1.0,,2.0,1.0,,,1.0,9.0,7.0,5.0,6.0,30.0,48.0,59.0,62.0,410.0,561.0,326.0,472.0,41.7,58.3,24.0,15.0,19.0,25.0,15.0,18.0,17.0,11.0,26.0,22.0,26.0,22.0,16.0,16.0,2.0,2.0,1.0,,,1.0,15.0,17.0,21.0,14.0,141.0,154.0,4.0,3.0,1.0,3.0,,,,,60.0,65.0,65.0,60.0,17.0,11.0,11.0,17.0,10.0,13.0,10.0,13.0,1.0,,14.0,8.0,8.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0
2016-17,855403,24,2017-02-04 15:00:00,"Selhurst Park, London",25310,Crystal Palace,Sunderland,0,4,4,0,L,W,0,4,4,0,0,0,0,0,,4.0,21.0,10.0,9.0,7.0,8.0,3.0,4.0,,3.0,,,1.0,4.0,,,,,2.0,12.0,7.0,8.0,4.0,56.0,12.0,97.0,53.0,502.0,278.0,413.0,198.0,65.7,34.3,29.0,8.0,13.0,18.0,8.0,16.0,12.0,12.0,6.0,58.0,6.0,58.0,7.0,7.0,,5.0,,,1.0,,5.0,9.0,9.0,8.0,161.0,118.0,3.0,8.0,4.0,,,1.0,,,46.0,45.0,45.0,46.0,16.0,13.0,13.0,16.0,7.0,1.0,7.0,1.0,3.0,2.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855404,24,2017-02-04 15:00:00,"Goodison Park, Liverpool",39026,Everton,Bournemouth,6,3,3,6,W,L,3,0,0,3,0,0,0,0,6.0,3.0,15.0,18.0,10.0,8.0,2.0,8.0,3.0,2.0,3.0,3.0,4.0,3.0,,1.0,,1.0,4.0,2.0,11.0,13.0,10.0,7.0,16.0,32.0,58.0,66.0,477.0,555.0,391.0,477.0,45.7,54.3,29.0,25.0,22.0,21.0,19.0,18.0,16.0,8.0,33.0,21.0,33.0,21.0,11.0,11.0,2.0,3.0,,,,1.0,8.0,20.0,14.0,11.0,131.0,129.0,5.0,4.0,3.0,6.0,,,,,57.0,51.0,51.0,57.0,11.0,10.0,10.0,11.0,4.0,8.0,4.0,8.0,2.0,2.0,14.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,
2016-17,855405,24,2017-02-04 15:00:00,"The MKM Stadium, Hull",24822,Hull,Liverpool,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,7.0,22.0,4.0,5.0,3.0,6.0,,11.0,2.0,,2.0,,1.0,,,,1.0,,6.0,15.0,3.0,11.0,13.0,57.0,49.0,118.0,255.0,636.0,159.0,526.0,27.8,72.2,12.0,40.0,12.0,13.0,10.0,10.0,17.0,9.0,68.0,13.0,68.0,13.0,20.0,20.0,11.0,,1.0,,,1.0,9.0,2.0,7.0,6.0,140.0,181.0,5.0,2.0,,2.0,1.0,,,,46.0,41.0,41.0,46.0,21.0,11.0,11.0,21.0,1.0,15.0,1.0,15.0,,5.0,9.0,12.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855406,24,2017-02-05 16:00:00,"King Power Stadium, Leicester",32072,Leicester,Man Utd,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,11.0,16.0,1.0,9.0,6.0,4.0,4.0,3.0,,3.0,,2.0,,1.0,,,,3.0,8.0,16.0,4.0,12.0,23.0,27.0,62.0,70.0,292.0,644.0,192.0,542.0,32.4,67.6,19.0,30.0,14.0,17.0,13.0,13.0,12.0,7.0,17.0,52.0,17.0,52.0,18.0,18.0,3.0,4.0,,,,,11.0,14.0,9.0,7.0,156.0,142.0,6.0,1.0,3.0,,,1.0,,,55.0,78.0,78.0,55.0,16.0,39.0,39.0,16.0,10.0,3.0,10.0,3.0,1.0,,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2016-17,855407,24,2017-02-05 13:30:00,"Etihad Stadium, Manchester",54065,Man City,Swansea,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,17.0,4.0,5.0,2.0,5.0,2.0,7.0,,3.0,,2.0,,3.0,,1.0,1.0,,1.0,12.0,2.0,7.0,1.0,47.0,15.0,80.0,63.0,702.0,319.0,624.0,212.0,69.1,30.9,46.0,5.0,17.0,23.0,14.0,17.0,8.0,12.0,29.0,22.0,29.0,22.0,19.0,19.0,,7.0,,,,,5.0,16.0,15.0,7.0,138.0,138.0,1.0,3.0,1.0,2.0,,,,,60.0,54.0,54.0,60.0,15.0,19.0,19.0,15.0,10.0,3.0,10.0,3.0,,,9.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,
2016-17,855408,24,2017-02-04 15:00:00,"St. Mary's Stadium, Southampton",31891,Southampton,West Ham,1,3,3,1,L,W,1,2,2,1,0,0,0,0,1.0,3.0,21.0,6.0,7.0,4.0,11.0,1.0,3.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,12.0,4.0,6.0,3.0,28.0,15.0,61.0,69.0,475.0,394.0,389.0,297.0,55.1,44.9,21.0,6.0,15.0,15.0,11.0,10.0,13.0,11.0,19.0,26.0,19.0,26.0,20.0,20.0,1.0,3.0,1.0,1.0,,,5.0,10.0,9.0,8.0,132.0,141.0,1.0,6.0,3.0,1.0,,,,,54.0,55.0,55.0,54.0,14.0,24.0,24.0,14.0,3.0,2.0,3.0,2.0,,,12.0,15.0,15.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0
2016-17,855409,24,2017-02-04 17:30:00,"White Hart Lane, London",31949,Spurs,Boro,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,17.0,8.0,5.0,,6.0,5.0,6.0,3.0,2.0,1.0,1.0,,2.0,1.0,2.0,,,,14.0,6.0,8.0,2.0,47.0,24.0,93.0,52.0,583.0,315.0,494.0,216.0,65.2,34.8,43.0,11.0,20.0,31.0,16.0,25.0,4.0,11.0,24.0,47.0,24.0,47.0,10.0,10.0,3.0,6.0,,,,,8.0,6.0,16.0,10.0,175.0,147.0,,4.0,,1.0,1.0,,,,55.0,68.0,68.0,55.0,19.0,22.0,22.0,19.0,11.0,2.0,11.0,2.0,,1.0,8.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,1.0
2016-17,855410,24,2017-02-04 15:00:00,"Vicarage Road, Watford",20178,Watford,Burnley,2,1,1,2,W,L,2,0,0,2,0,1,1,0,2.0,1.0,16.0,11.0,7.0,7.0,3.0,1.0,6.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,2.0,,13.0,5.0,10.0,4.0,30.0,26.0,90.0,68.0,520.0,338.0,398.0,204.0,60.4,39.6,16.0,8.0,14.0,24.0,10.0,16.0,9.0,13.0,24.0,25.0,24.0,25.0,15.0,15.0,3.0,6.0,1.0,,,,4.0,8.0,12.0,12.0,182.0,180.0,5.0,5.0,1.0,2.0,,,,,56.0,72.0,72.0,56.0,25.0,34.0,34.0,25.0,3.0,6.0,3.0,6.0,1.0,2.0,12.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,4.0
2016-17,855411,24,2017-02-04 15:00:00,"The Hawthorns, West Bromwich",23921,West Brom,Stoke,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,15.0,12.0,4.0,2.0,7.0,5.0,4.0,5.0,2.0,2.0,1.0,,1.0,2.0,,1.0,1.0,,10.0,8.0,5.0,5.0,33.0,45.0,71.0,87.0,316.0,523.0,222.0,423.0,37.7,62.3,24.0,19.0,16.0,17.0,11.0,11.0,13.0,16.0,37.0,11.0,37.0,11.0,13.0,13.0,5.0,4.0,,,,,4.0,14.0,9.0,10.0,146.0,170.0,2.0,3.0,,1.0,1.0,,,,64.0,48.0,48.0,64.0,22.0,22.0,22.0,22.0,5.0,6.0,5.0,6.0,2.0,1.0,6.0,13.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2016-17,855412,25,2017-02-13 20:00:00,"Vitality Stadium, Bournemouth",11129,Bournemouth,Man City,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,5.0,17.0,1.0,5.0,,8.0,4.0,4.0,,4.0,,1.0,,4.0,,2.0,,,3.0,12.0,3.0,6.0,29.0,26.0,58.0,59.0,362.0,598.0,282.0,522.0,37.7,62.3,15.0,34.0,16.0,20.0,10.0,12.0,11.0,9.0,26.0,32.0,26.0,32.0,21.0,21.0,4.0,4.0,2.0,,,,15.0,16.0,11.0,11.0,135.0,131.0,4.0,1.0,2.0,,,1.0,1.0,,52.0,53.0,53.0,52.0,11.0,11.0,11.0,11.0,3.0,7.0,3.0,7.0,,1.0,8.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2016-17,855413,25,2017-02-11 12:30:00,"Emirates Stadium, London",59962,Arsenal,Hull,2,0,0,2,W,L,1,0,0,1,0,1,1,0,2.0,,17.0,9.0,7.0,4.0,8.0,5.0,2.0,,1.0,,2.0,,2.0,,,,,,10.0,8.0,5.0,4.0,29.0,40.0,57.0,60.0,483.0,479.0,389.0,385.0,49.1,50.9,41.0,23.0,21.0,15.0,17.0,12.0,9.0,21.0,26.0,18.0,26.0,18.0,12.0,12.0,,3.0,,,,,11.0,17.0,10.0,11.0,132.0,146.0,4.0,3.0,,2.0,1.0,,,,56.0,48.0,48.0,56.0,12.0,13.0,13.0,12.0,3.0,8.0,3.0,8.0,,2.0,12.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,
2016-17,855414,25,2017-02-12 13:30:00,"Turf Moor, Burnley",21744,Burnley,Chelsea,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,7.0,13.0,4.0,2.0,1.0,5.0,2.0,6.0,1.0,,,,2.0,,,,,,4.0,9.0,3.0,6.0,19.0,35.0,63.0,97.0,291.0,729.0,182.0,615.0,28.3,71.7,18.0,25.0,10.0,14.0,4.0,13.0,19.0,17.0,44.0,25.0,44.0,25.0,17.0,17.0,5.0,2.0,2.0,1.0,,,22.0,4.0,10.0,7.0,154.0,163.0,1.0,3.0,1.0,1.0,,,,,38.0,61.0,61.0,38.0,16.0,14.0,14.0,16.0,1.0,1.0,1.0,1.0,,,12.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,
2016-17,855415,25,2017-02-11 17:30:00,"Anfield, Liverpool",53159,Liverpool,Spurs,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,17.0,7.0,9.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,1.0,,11.0,5.0,8.0,3.0,35.0,25.0,76.0,58.0,425.0,421.0,299.0,297.0,50.9,49.1,35.0,7.0,17.0,20.0,10.0,13.0,12.0,11.0,16.0,35.0,16.0,35.0,27.0,27.0,1.0,4.0,,2.0,,1.0,13.0,6.0,10.0,10.0,192.0,186.0,2.0,7.0,,2.0,1.0,,,,50.0,62.0,62.0,50.0,13.0,18.0,18.0,13.0,10.0,3.0,10.0,3.0,1.0,1.0,14.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855416,25,2017-02-11 15:00:00,"Old Trafford, Manchester",75301,Man Utd,Watford,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,22.0,9.0,11.0,3.0,7.0,5.0,4.0,1.0,4.0,1.0,2.0,,2.0,1.0,,,2.0,,20.0,7.0,15.0,2.0,30.0,19.0,57.0,58.0,587.0,426.0,496.0,327.0,57.9,42.1,36.0,12.0,28.0,17.0,25.0,12.0,11.0,21.0,32.0,18.0,32.0,18.0,21.0,21.0,1.0,4.0,,,,,10.0,17.0,6.0,16.0,139.0,159.0,3.0,9.0,,2.0,1.0,,,,72.0,45.0,45.0,72.0,15.0,9.0,9.0,15.0,5.0,1.0,5.0,1.0,,,10.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,
2016-17,855417,25,2017-02-11 15:00:00,"Riverside Stadium, Middlesbrough",31496,Boro,Everton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,7.0,3.0,3.0,4.0,3.0,2.0,1.0,,2.0,,,,2.0,,,,,8.0,7.0,4.0,4.0,25.0,21.0,69.0,79.0,470.0,562.0,344.0,455.0,45.9,54.1,18.0,19.0,26.0,24.0,24.0,15.0,11.0,15.0,18.0,28.0,18.0,28.0,21.0,21.0,1.0,2.0,,1.0,,,7.0,15.0,20.0,17.0,181.0,166.0,3.0,3.0,,,1.0,1.0,,,74.0,67.0,67.0,74.0,25.0,23.0,23.0,25.0,5.0,2.0,5.0,2.0,1.0,,14.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,,2.0
2016-17,855418,25,2017-02-11 15:00:00,"bet365 Stadium, Stoke",27007,Stoke,Crystal Palace,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,7.0,6.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,6.0,5.0,4.0,2.0,26.0,26.0,81.0,60.0,451.0,327.0,339.0,227.0,57.5,42.5,17.0,9.0,24.0,19.0,21.0,15.0,14.0,21.0,33.0,17.0,33.0,17.0,12.0,12.0,1.0,2.0,,,,,5.0,8.0,11.0,13.0,164.0,166.0,1.0,2.0,,1.0,1.0,,,,66.0,58.0,58.0,66.0,21.0,24.0,24.0,21.0,5.0,5.0,5.0,5.0,,2.0,10.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2016-17,855419,25,2017-02-11 15:00:00,"Stadium of Light, Sunderland",39931,Sunderland,Southampton,0,4,4,0,L,W,0,2,2,0,0,0,0,0,,4.0,6.0,15.0,1.0,8.0,1.0,4.0,4.0,3.0,,3.0,,1.0,,2.0,,,,3.0,3.0,14.0,2.0,11.0,24.0,30.0,60.0,65.0,448.0,524.0,348.0,437.0,46.2,53.8,14.0,25.0,15.0,23.0,12.0,18.0,12.0,20.0,25.0,22.0,25.0,22.0,16.0,16.0,3.0,4.0,1.0,,,,6.0,7.0,16.0,13.0,156.0,128.0,5.0,1.0,4.0,,,1.0,1.0,,55.0,49.0,49.0,55.0,18.0,9.0,9.0,18.0,6.0,2.0,6.0,2.0,,,12.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2016-17,855420,25,2017-02-12 16:00:00,"Swansea.com Stadium, Swansea",20391,Swansea,Leicester,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,10.0,9.0,4.0,1.0,5.0,4.0,1.0,4.0,1.0,2.0,1.0,,,2.0,,,2.0,,9.0,7.0,5.0,3.0,24.0,29.0,71.0,68.0,478.0,505.0,352.0,371.0,49.0,51.0,14.0,16.0,20.0,18.0,17.0,10.0,3.0,11.0,42.0,23.0,42.0,23.0,23.0,23.0,4.0,1.0,,,,,11.0,8.0,15.0,7.0,189.0,188.0,1.0,2.0,,2.0,1.0,,,,72.0,65.0,65.0,72.0,34.0,29.0,29.0,34.0,7.0,3.0,7.0,3.0,1.0,,7.0,14.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855421,25,2017-02-11 15:00:00,"London Stadium, London",56983,West Ham,West Brom,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,16.0,8.0,4.0,3.0,4.0,3.0,8.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,12.0,6.0,10.0,4.0,37.0,26.0,68.0,46.0,535.0,280.0,445.0,179.0,65.4,34.6,34.0,17.0,11.0,17.0,6.0,12.0,7.0,15.0,19.0,37.0,19.0,37.0,19.0,19.0,1.0,7.0,,,1.0,,11.0,10.0,10.0,6.0,149.0,150.0,1.0,2.0,2.0,2.0,,,,,48.0,50.0,50.0,48.0,14.0,15.0,15.0,14.0,7.0,5.0,7.0,5.0,1.0,,7.0,14.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2016-17,855422,26,2017-02-25 15:00:00,"Stamford Bridge, London",41612,Chelsea,Swansea,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,16.0,3.0,5.0,2.0,6.0,1.0,5.0,,1.0,1.0,1.0,1.0,,,1.0,,3.0,1.0,14.0,2.0,9.0,1.0,34.0,12.0,80.0,58.0,734.0,382.0,636.0,291.0,65.6,34.4,38.0,4.0,11.0,13.0,10.0,9.0,7.0,20.0,10.0,23.0,10.0,23.0,27.0,27.0,,5.0,,,,1.0,7.0,19.0,7.0,7.0,146.0,133.0,1.0,2.0,1.0,3.0,,,,,53.0,42.0,42.0,53.0,13.0,11.0,11.0,13.0,8.0,1.0,8.0,1.0,1.0,1.0,11.0,14.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,
2016-17,855423,26,2017-02-25 15:00:00,"Selhurst Park, London",25416,Crystal Palace,Boro,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,15.0,11.0,3.0,4.0,7.0,6.0,5.0,1.0,,1.0,,,,1.0,,,1.0,,13.0,8.0,6.0,3.0,43.0,24.0,63.0,56.0,347.0,430.0,251.0,327.0,45.6,54.4,33.0,17.0,13.0,24.0,12.0,17.0,12.0,12.0,21.0,30.0,21.0,30.0,11.0,11.0,1.0,5.0,,,,,12.0,13.0,11.0,9.0,168.0,143.0,4.0,2.0,,1.0,1.0,,,,62.0,66.0,66.0,62.0,22.0,21.0,21.0,22.0,4.0,2.0,4.0,2.0,3.0,1.0,13.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,
2016-17,855424,26,2017-02-25 15:00:00,"Goodison Park, Liverpool",39595,Everton,Sunderland,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,20.0,10.0,8.0,1.0,9.0,3.0,3.0,6.0,2.0,,,,2.0,,1.0,1.0,2.0,,16.0,8.0,8.0,6.0,40.0,30.0,58.0,54.0,512.0,285.0,427.0,182.0,63.6,36.4,28.0,15.0,16.0,16.0,14.0,12.0,13.0,12.0,33.0,35.0,33.0,35.0,9.0,9.0,6.0,3.0,,,,,9.0,13.0,7.0,12.0,143.0,153.0,1.0,6.0,,2.0,1.0,,,,57.0,54.0,54.0,57.0,12.0,19.0,19.0,12.0,10.0,6.0,10.0,6.0,3.0,1.0,10.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,
2016-17,855425,26,2017-02-25 15:00:00,"The MKM Stadium, Hull",20156,Hull,Burnley,1,1,1,1,D,D,0,0,0,0,0,1,1,0,1.0,1.0,15.0,11.0,1.0,3.0,9.0,4.0,5.0,4.0,,1.0,1.0,1.0,,,,1.0,,1.0,8.0,6.0,2.0,3.0,42.0,27.0,72.0,67.0,477.0,240.0,371.0,136.0,66.8,33.2,21.0,14.0,9.0,9.0,5.0,3.0,5.0,10.0,45.0,32.0,45.0,32.0,9.0,9.0,4.0,5.0,,,,,5.0,6.0,7.0,8.0,152.0,145.0,2.0,,1.0,1.0,,,,,55.0,42.0,42.0,55.0,28.0,20.0,20.0,28.0,6.0,3.0,6.0,3.0,,2.0,8.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,6.0
