season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2022-23,2292837,3,2022-08-21 16:30:00,"St. James' Park, Newcastle",52258.0,Newcastle,Man City,3,3,3,3,D,D,2,1,1,2,0,0,0,0,3.0,3.0,12.0,21.0,6.0,10.0,4.0,4.0,2.0,7.0,,,,,4.0,6.0,2.0,3.0,2.0,4.0,,1.0,,,2.0,3.0,11.0,17.0,7.0,14.0,24.0,32.0,46.0,68.0,275.0,608.0,185.0,521.0,31.3,68.7,23.0,35.0,13.0,9.0,7.0,5.0,13.0,5.0,22.0,13.0,22.0,13.0,13.0,13.0,6.0,3.0,1.0,,,,13.0,9.0,5.0,6.0,119.0,131.0,7.0,2.0,3.0,3.0,,,,,,,42.0,51.0,51.0,42.0,12.0,15.0,15.0,12.0,5.0,5.0,5.0,5.0,,1.0,14.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2022-23,2292838,3,2022-08-20 12:30:00,"Tottenham Hotspur Stadium, London",61298.0,Spurs,Wolves,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,11.0,20.0,4.0,3.0,5.0,8.0,2.0,9.0,,,,,1.0,,1.0,,,,2.0,,,,1.0,,9.0,18.0,4.0,12.0,27.0,29.0,45.0,52.0,472.0,477.0,411.0,399.0,49.9,50.1,32.0,20.0,18.0,18.0,8.0,12.0,4.0,6.0,17.0,17.0,17.0,17.0,18.0,15.0,9.0,2.0,,,,,9.0,7.0,10.0,6.0,121.0,115.0,3.0,3.0,,1.0,,,1.0,,,,38.0,46.0,46.0,38.0,5.0,9.0,9.0,5.0,8.0,6.0,8.0,6.0,,1.0,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,
2022-23,2292839,3,2022-08-21 14:00:00,"London Stadium, London",62449.0,West Ham,Brighton,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,13.0,11.0,3.0,2.0,3.0,5.0,7.0,4.0,,,,,,2.0,,2.0,,1.0,,,,,,1.0,9.0,8.0,7.0,4.0,29.0,21.0,64.0,72.0,467.0,485.0,376.0,395.0,49.6,50.4,25.0,22.0,8.0,17.0,5.0,7.0,13.0,6.0,12.0,16.0,12.0,16.0,20.0,19.0,4.0,7.0,,,,,3.0,4.0,15.0,6.0,143.0,131.0,,3.0,2.0,,,,,1.0,,,38.0,39.0,39.0,38.0,20.0,9.0,9.0,20.0,5.0,4.0,5.0,4.0,1.0,,10.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,1.0
2022-23,2292840,4,2022-08-27 17:30:00,"Emirates Stadium, London",60164.0,Arsenal,Fulham,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,22.0,11.0,8.0,3.0,4.0,6.0,10.0,2.0,,,,,2.0,,1.0,1.0,1.0,,1.0,,,,2.0,,16.0,9.0,13.0,3.0,48.0,19.0,68.0,33.0,595.0,223.0,509.0,138.0,72.0,28.0,52.0,14.0,15.0,24.0,11.0,11.0,7.0,14.0,5.0,30.0,5.0,30.0,15.0,13.0,2.0,10.0,,1.0,1.0,1.0,4.0,13.0,15.0,9.0,143.0,120.0,2.0,6.0,1.0,2.0,,,,,,,51.0,56.0,56.0,51.0,11.0,22.0,22.0,11.0,9.0,2.0,9.0,2.0,1.0,1.0,6.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,
2022-23,2292841,4,2022-08-28 14:00:00,"Villa Park, Birmingham",41796.0,Aston Villa,West Ham,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,9.0,7.0,3.0,2.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,8.0,5.0,5.0,2.0,38.0,19.0,67.0,43.0,582.0,419.0,489.0,329.0,57.8,42.2,14.0,16.0,17.0,13.0,11.0,6.0,13.0,16.0,13.0,29.0,13.0,29.0,18.0,21.0,2.0,2.0,,,,,9.0,5.0,10.0,10.0,145.0,138.0,1.0,3.0,1.0,,,,,1.0,,,45.0,41.0,41.0,45.0,13.0,9.0,9.0,13.0,3.0,2.0,3.0,2.0,,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2022-23,2292842,4,2022-08-27 15:00:00,"Gtech Community Stadium, Brentford",17009.0,Brentford,Everton,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,20.0,14.0,5.0,7.0,10.0,2.0,5.0,5.0,,,,,2.0,2.0,1.0,1.0,2.0,2.0,3.0,,,,1.0,1.0,14.0,9.0,8.0,8.0,47.0,22.0,59.0,54.0,514.0,385.0,429.0,302.0,57.8,42.2,31.0,19.0,14.0,22.0,6.0,16.0,8.0,10.0,12.0,37.0,12.0,37.0,6.0,7.0,5.0,5.0,,,,,9.0,5.0,14.0,8.0,143.0,130.0,6.0,4.0,1.0,1.0,,,,,,,48.0,56.0,56.0,47.0,21.0,17.0,17.0,21.0,8.0,5.0,8.0,5.0,,,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,,2.0
2022-23,2292843,4,2022-08-27 15:00:00,"American Express Stadium, Falmer",30953.0,Brighton,Leeds,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,13.0,10.0,4.0,2.0,8.0,3.0,1.0,5.0,,,,,2.0,,,,2.0,1.0,,,,,1.0,,12.0,7.0,5.0,5.0,25.0,24.0,65.0,59.0,353.0,475.0,250.0,359.0,42.8,57.2,27.0,13.0,14.0,22.0,10.0,12.0,9.0,16.0,8.0,16.0,8.0,16.0,16.0,15.0,5.0,1.0,,,,,11.0,7.0,14.0,9.0,163.0,156.0,2.0,3.0,,1.0,,,1.0,,,,48.0,53.0,53.0,48.0,14.0,10.0,10.0,14.0,5.0,3.0,5.0,3.0,3.0,1.0,10.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2022-23,2292844,4,2022-08-27 15:00:00,"Stamford Bridge, London",39953.0,Chelsea,Leicester,2,1,1,2,W,L,0,0,0,0,1,0,0,1,2.0,1.0,7.0,17.0,4.0,5.0,1.0,7.0,2.0,5.0,,,,,2.0,4.0,1.0,,2.0,4.0,2.0,1.0,,,2.0,1.0,6.0,16.0,5.0,9.0,16.0,39.0,63.0,54.0,446.0,524.0,372.0,456.0,45.1,54.9,11.0,28.0,18.0,17.0,12.0,10.0,6.0,7.0,25.0,14.0,25.0,14.0,17.0,18.0,5.0,2.0,,,,,5.0,6.0,9.0,11.0,124.0,133.0,4.0,2.0,1.0,2.0,,,,,,,48.0,48.0,48.0,48.0,18.0,17.0,17.0,18.0,3.0,11.0,3.0,11.0,1.0,,10.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2022-23,2292845,4,2022-08-27 15:00:00,"Anfield, Liverpool",53328.0,Liverpool,Bournemouth,9,0,0,9,W,L,5,0,0,5,0,0,0,0,9.0,,19.0,5.0,12.0,2.0,6.0,2.0,1.0,1.0,,,,,3.0,,3.0,,3.0,,,1.0,,,6.0,,15.0,5.0,10.0,3.0,44.0,11.0,93.0,42.0,681.0,303.0,589.0,211.0,69.4,30.6,50.0,8.0,12.0,20.0,10.0,12.0,9.0,11.0,3.0,17.0,3.0,17.0,22.0,21.0,1.0,1.0,,,,,6.0,10.0,8.0,7.0,136.0,131.0,2.0,4.0,,9.0,,,1.0,,,1.0,45.0,46.0,46.0,46.0,18.0,14.0,14.0,18.0,8.0,1.0,8.0,1.0,,2.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,
2022-23,2292846,4,2022-08-27 15:00:00,"Etihad Stadium, Manchester",53112.0,Man City,Crystal Palace,4,2,2,4,W,L,0,2,2,0,0,0,0,0,4.0,2.0,18.0,2.0,5.0,2.0,9.0,,4.0,,,,,,4.0,1.0,3.0,1.0,1.0,,,,,,4.0,1.0,15.0,2.0,7.0,2.0,51.0,7.0,98.0,36.0,770.0,265.0,702.0,196.0,74.3,25.7,47.0,3.0,12.0,9.0,10.0,6.0,5.0,5.0,3.0,27.0,3.0,27.0,7.0,3.0,,4.0,,,,,5.0,10.0,5.0,7.0,107.0,100.0,1.0,1.0,2.0,4.0,,,,,1.0,,44.0,35.0,35.0,43.0,14.0,7.0,7.0,14.0,6.0,1.0,6.0,1.0,,,14.0,8.0,8.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2022-23,2292847,4,2022-08-28 16:30:00,"The City Ground, Nottingham",29296.0,Nott'm Forest,Spurs,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,17.0,18.0,1.0,7.0,9.0,7.0,7.0,4.0,,,,,,1.0,,1.0,,1.0,,,,,,2.0,12.0,13.0,5.0,8.0,37.0,9.0,73.0,40.0,568.0,462.0,481.0,372.0,55.3,44.7,40.0,25.0,21.0,12.0,11.0,7.0,13.0,18.0,7.0,25.0,7.0,25.0,10.0,1.0,5.0,7.0,,,,,6.0,8.0,4.0,14.0,135.0,135.0,4.0,1.0,2.0,,,,,1.0,,,55.0,42.0,42.0,55.0,15.0,15.0,15.0,15.0,6.0,1.0,6.0,1.0,,,11.0,13.0,11.0,9.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,3.0
2022-23,2292848,4,2022-08-27 12:30:00,"St. Mary's Stadium, Southampton",31196.0,Southampton,Man Utd,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,17.0,11.0,5.0,6.0,10.0,2.0,2.0,3.0,,,,,1.0,1.0,,,1.0,3.0,,,,,,1.0,15.0,7.0,6.0,5.0,48.0,21.0,66.0,42.0,364.0,404.0,266.0,299.0,48.3,51.7,40.0,27.0,17.0,14.0,8.0,8.0,13.0,10.0,10.0,36.0,10.0,36.0,13.0,11.0,5.0,3.0,,,,,7.0,6.0,8.0,10.0,158.0,150.0,3.0,4.0,1.0,,,,,1.0,,,56.0,50.0,50.0,56.0,19.0,26.0,26.0,19.0,5.0,3.0,5.0,3.0,,,4.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2022-23,2292849,4,2022-08-28 14:00:00,"Molineux Stadium, Wolverhampton",31311.0,Wolves,Newcastle,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,10.0,21.0,4.0,6.0,2.0,4.0,4.0,11.0,,,,,1.0,,,,2.0,2.0,,1.0,,,1.0,,6.0,15.0,5.0,14.0,21.0,52.0,48.0,65.0,265.0,458.0,184.0,376.0,36.1,63.9,14.0,30.0,22.0,15.0,10.0,10.0,4.0,6.0,36.0,13.0,36.0,13.0,24.0,25.0,11.0,4.0,,,,,10.0,4.0,9.0,7.0,127.0,144.0,5.0,3.0,1.0,1.0,,,,,,,48.0,51.0,51.0,48.0,11.0,16.0,16.0,11.0,4.0,13.0,4.0,13.0,,1.0,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2022-23,2292850,5,2022-08-31 19:30:00,"Vitality Stadium, Bournemouth",10113.0,Bournemouth,Wolves,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,5.0,17.0,2.0,4.0,2.0,9.0,1.0,4.0,,,,,,2.0,,,,2.0,,1.0,,,,,3.0,15.0,2.0,7.0,16.0,40.0,39.0,83.0,320.0,603.0,238.0,538.0,34.1,65.9,16.0,29.0,24.0,26.0,20.0,11.0,8.0,6.0,27.0,13.0,27.0,13.0,12.0,12.0,5.0,1.0,,,,,4.0,9.0,13.0,15.0,139.0,125.0,3.0,2.0,,,,,1.0,1.0,,,57.0,54.0,54.0,57.0,12.0,14.0,14.0,12.0,2.0,5.0,2.0,5.0,,1.0,12.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,,3.0
2022-23,2292851,5,2022-08-31 19:30:00,"Emirates Stadium, London",60012.0,Arsenal,Aston Villa,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,22.0,4.0,9.0,3.0,6.0,1.0,7.0,,,,,,2.0,,1.0,,2.0,,,,,,1.0,,15.0,3.0,11.0,2.0,39.0,19.0,62.0,52.0,504.0,352.0,428.0,271.0,58.9,41.1,51.0,9.0,10.0,16.0,7.0,6.0,8.0,11.0,10.0,24.0,10.0,24.0,4.0,6.0,,8.0,,,,1.0,5.0,12.0,9.0,6.0,132.0,122.0,2.0,6.0,1.0,2.0,,,,,,,46.0,41.0,41.0,46.0,11.0,10.0,10.0,11.0,10.0,3.0,10.0,3.0,1.0,,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2022-23,2292852,5,2022-08-30 19:30:00,"Selhurst Park, London",25043.0,Crystal Palace,Brentford,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,13.0,9.0,4.0,3.0,6.0,5.0,3.0,1.0,,,,,,5.0,,1.0,,4.0,1.0,1.0,,,1.0,1.0,11.0,8.0,6.0,3.0,20.0,40.0,49.0,57.0,472.0,482.0,383.0,386.0,48.9,51.1,20.0,27.0,21.0,14.0,12.0,13.0,9.0,14.0,26.0,5.0,26.0,5.0,10.0,9.0,1.0,3.0,,1.0,,,6.0,7.0,9.0,10.0,136.0,163.0,2.0,3.0,1.0,1.0,,,,,,,50.0,43.0,43.0,50.0,14.0,12.0,12.0,14.0,4.0,6.0,4.0,6.0,,1.0,11.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,
2022-23,2292853,5,2022-08-30 19:30:00,"Craven Cottage, London",22224.0,Fulham,Brighton,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,10.0,7.0,3.0,4.0,7.0,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,8.0,5.0,3.0,2.0,17.0,29.0,35.0,73.0,344.0,533.0,257.0,446.0,39.1,60.9,15.0,20.0,26.0,23.0,15.0,12.0,6.0,11.0,22.0,11.0,22.0,11.0,27.0,29.0,1.0,,,2.0,,,11.0,9.0,14.0,14.0,144.0,155.0,2.0,2.0,1.0,2.0,,,,,,1.0,64.0,56.0,56.0,64.0,18.0,13.0,13.0,18.0,3.0,3.0,3.0,3.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,2.0
2022-23,2292854,5,2022-08-30 20:00:00,"Elland Road, Leeds",36338.0,Leeds,Everton,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,14.0,7.0,5.0,2.0,8.0,2.0,1.0,3.0,,,,,1.0,3.0,,1.0,2.0,2.0,,,,,1.0,1.0,12.0,4.0,4.0,3.0,43.0,7.0,77.0,41.0,644.0,292.0,535.0,203.0,69.1,30.9,30.0,10.0,25.0,28.0,13.0,13.0,11.0,18.0,12.0,35.0,12.0,35.0,7.0,14.0,3.0,1.0,,,1.0,,6.0,12.0,14.0,10.0,190.0,150.0,1.0,4.0,1.0,1.0,,,,,,,70.0,53.0,53.0,70.0,24.0,12.0,12.0,24.0,10.0,2.0,10.0,2.0,,2.0,10.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2022-23,2292855,5,2022-09-01 20:00:00,"King Power Stadium, Leicester",32226.0,Leicester,Man Utd,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,10.0,9.0,2.0,2.0,5.0,5.0,3.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,7.0,8.0,3.0,4.0,19.0,20.0,77.0,61.0,595.0,513.0,487.0,400.0,53.9,46.1,10.0,27.0,21.0,15.0,13.0,8.0,17.0,8.0,16.0,10.0,16.0,10.0,8.0,12.0,2.0,3.0,,,,,8.0,5.0,9.0,15.0,150.0,165.0,1.0,2.0,1.0,,,,,1.0,,,59.0,46.0,46.0,59.0,18.0,16.0,16.0,18.0,1.0,3.0,1.0,3.0,1.0,,7.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,,,,,,2.0
2022-23,2292856,5,2022-08-31 19:45:00,"London Stadium, London",62450.0,West Ham,Spurs,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,14.0,12.0,4.0,3.0,8.0,2.0,2.0,7.0,,,,,2.0,,1.0,,1.0,,1.0,,,,1.0,,11.0,9.0,5.0,8.0,22.0,29.0,56.0,42.0,369.0,621.0,307.0,555.0,38.3,61.7,21.0,24.0,13.0,7.0,9.0,3.0,7.0,6.0,22.0,17.0,22.0,17.0,16.0,12.0,7.0,1.0,,1.0,,,5.0,1.0,1.0,9.0,104.0,106.0,3.0,3.0,1.0,1.0,,,,,1.0,,41.0,29.0,29.0,41.0,18.0,10.0,10.0,18.0,3.0,4.0,3.0,4.0,1.0,,10.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,
2022-23,2292857,5,2022-08-31 20:00:00,"Anfield, Liverpool",53316.0,Liverpool,Newcastle,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,23.0,5.0,6.0,2.0,8.0,3.0,9.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,2.0,1.0,17.0,4.0,12.0,1.0,59.0,16.0,83.0,50.0,625.0,256.0,523.0,163.0,71.8,28.2,51.0,4.0,7.0,23.0,5.0,9.0,6.0,15.0,4.0,42.0,4.0,42.0,15.0,12.0,,8.0,,,,,6.0,11.0,10.0,3.0,172.0,124.0,1.0,4.0,1.0,2.0,,,,,,,43.0,58.0,58.0,43.0,15.0,22.0,22.0,15.0,13.0,,13.0,,2.0,1.0,9.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2022-23,2292858,5,2022-08-31 19:30:00,"Etihad Stadium, Manchester",53409.0,Man City,Nott'm Forest,6,0,0,6,W,L,3,0,0,3,0,0,0,0,6.0,,17.0,8.0,9.0,1.0,6.0,4.0,2.0,3.0,,,,,4.0,2.0,4.0,,3.0,2.0,1.0,,,,2.0,,13.0,6.0,7.0,2.0,35.0,12.0,84.0,23.0,785.0,261.0,720.0,192.0,74.9,25.1,35.0,7.0,13.0,14.0,11.0,8.0,5.0,14.0,6.0,24.0,6.0,24.0,12.0,9.0,3.0,2.0,,,,1.0,6.0,7.0,4.0,7.0,116.0,94.0,1.0,3.0,,6.0,,,1.0,,,,42.0,37.0,37.0,42.0,17.0,8.0,8.0,17.0,10.0,1.0,10.0,1.0,1.0,,9.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2022-23,2292859,5,2022-08-30 19:45:00,"St. Mary's Stadium, Southampton",,Southampton,Chelsea,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,9.0,10.0,7.0,4.0,,2.0,2.0,4.0,,,,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,7.0,7.0,7.0,5.0,27.0,38.0,57.0,82.0,259.0,561.0,158.0,460.0,32.2,67.8,19.0,26.0,19.0,26.0,13.0,13.0,13.0,20.0,29.0,26.0,29.0,26.0,31.0,29.0,4.0,4.0,,,,,5.0,6.0,9.0,9.0,164.0,160.0,3.0,3.0,1.0,2.0,,,,,,,47.0,62.0,62.0,47.0,13.0,16.0,16.0,13.0,5.0,3.0,5.0,3.0,,,15.0,10.0,9.0,15.0,0.0,0.0,0.0,0.0,,,,,,3.0
2022-23,2292860,6,2022-09-03 17:30:00,"Villa Park, Birmingham",41830.0,Aston Villa,Man City,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,3.0,13.0,1.0,4.0,1.0,5.0,1.0,4.0,,,,,,4.0,,1.0,,3.0,,1.0,,,1.0,1.0,2.0,11.0,2.0,7.0,9.0,40.0,43.0,55.0,287.0,763.0,203.0,673.0,27.7,72.3,13.0,36.0,15.0,13.0,9.0,5.0,4.0,5.0,15.0,8.0,15.0,8.0,12.0,13.0,3.0,1.0,,,,,4.0,,7.0,12.0,119.0,130.0,3.0,,1.0,1.0,,,,,,,34.0,50.0,50.0,34.0,13.0,27.0,27.0,13.0,1.0,4.0,1.0,4.0,,,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0
2022-23,2292861,6,2022-09-03 15:00:00,"Gtech Community Stadium, Brentford",,Brentford,Leeds,5,2,2,5,W,L,2,1,1,2,0,0,0,0,5.0,2.0,14.0,17.0,8.0,6.0,5.0,7.0,1.0,4.0,,,,,3.0,3.0,3.0,1.0,3.0,3.0,,,,,,1.0,5.0,12.0,4.0,7.0,21.0,27.0,44.0,79.0,218.0,488.0,141.0,402.0,31.1,68.9,19.0,25.0,24.0,24.0,17.0,17.0,14.0,3.0,21.0,13.0,21.0,13.0,11.0,13.0,3.0,1.0,,1.0,,1.0,16.0,13.0,15.0,11.0,136.0,149.0,4.0,3.0,2.0,5.0,,,,,,,63.0,59.0,59.0,63.0,17.0,11.0,11.0,17.0,2.0,6.0,2.0,6.0,,,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0
2022-23,2292862,6,2022-09-04 14:00:00,"American Express Stadium, Falmer",31185.0,Brighton,Leicester,5,2,2,5,W,L,2,2,2,2,0,0,0,0,5.0,2.0,23.0,6.0,11.0,4.0,5.0,1.0,7.0,1.0,,,,,3.0,2.0,3.0,2.0,1.0,,,,,,2.0,2.0,13.0,5.0,10.0,4.0,36.0,12.0,68.0,43.0,493.0,436.0,421.0,360.0,53.5,46.5,36.0,10.0,17.0,13.0,12.0,8.0,13.0,12.0,5.0,27.0,5.0,27.0,8.0,3.0,1.0,5.0,,1.0,,,6.0,11.0,7.0,13.0,121.0,117.0,2.0,7.0,2.0,5.0,,,,,,1.0,46.0,36.0,36.0,46.0,10.0,11.0,11.0,10.0,10.0,1.0,10.0,1.0,1.0,,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,3.0
2022-23,2292863,6,2022-09-03 15:00:00,"Stamford Bridge, London",39923.0,Chelsea,West Ham,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,8.0,6.0,3.0,3.0,2.0,2.0,3.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,1.0,6.0,4.0,4.0,3.0,26.0,17.0,64.0,31.0,661.0,308.0,577.0,232.0,68.1,31.9,24.0,9.0,16.0,14.0,11.0,9.0,3.0,16.0,12.0,28.0,12.0,28.0,17.0,14.0,1.0,3.0,,,,,9.0,9.0,8.0,9.0,141.0,125.0,2.0,1.0,1.0,2.0,,,,,,,51.0,44.0,44.0,51.0,15.0,15.0,15.0,15.0,10.0,3.0,10.0,3.0,,,6.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2022-23,2292864,6,2022-09-03 12:30:00,"Goodison Park, Liverpool",39240.0,Everton,Liverpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,14.0,23.0,3.0,8.0,6.0,9.0,5.0,6.0,,,,,1.0,,,,1.0,1.0,1.0,3.0,,,,,10.0,18.0,6.0,11.0,25.0,43.0,38.0,70.0,302.0,469.0,217.0,380.0,39.1,60.9,26.0,46.0,19.0,15.0,11.0,12.0,10.0,12.0,32.0,16.0,32.0,16.0,9.0,10.0,5.0,5.0,,1.0,,,3.0,4.0,8.0,14.0,141.0,149.0,8.0,4.0,,,,,1.0,1.0,,,41.0,39.0,39.0,41.0,9.0,14.0,14.0,9.0,7.0,9.0,7.0,9.0,,1.0,7.0,11.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2022-23,2292865,6,2022-09-04 16:30:00,"Old Trafford, Manchester",73431.0,Man Utd,Arsenal,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,10.0,16.0,6.0,3.0,3.0,8.0,1.0,5.0,,,,,4.0,2.0,3.0,1.0,1.0,2.0,,1.0,,,3.0,,10.0,14.0,7.0,6.0,14.0,41.0,43.0,60.0,310.0,465.0,242.0,388.0,39.5,60.5,17.0,47.0,17.0,14.0,8.0,8.0,7.0,6.0,24.0,6.0,24.0,6.0,9.0,6.0,5.0,1.0,,1.0,,,8.0,3.0,6.0,8.0,107.0,125.0,2.0,3.0,1.0,3.0,,,,,,,38.0,38.0,38.0,38.0,10.0,3.0,3.0,10.0,2.0,5.0,2.0,5.0,,2.0,13.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,
2022-23,2292866,6,2022-09-03 15:00:00,"St. James' Park, Newcastle",51863.0,Newcastle,Crystal Palace,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,23.0,19.0,6.0,9.0,7.0,4.0,10.0,6.0,,,,,3.0,,,,5.0,,1.0,,,,,,14.0,14.0,9.0,11.0,52.0,19.0,50.0,43.0,359.0,362.0,283.0,282.0,51.7,48.3,55.0,22.0,18.0,23.0,11.0,17.0,15.0,13.0,18.0,35.0,18.0,35.0,21.0,18.0,6.0,11.0,,,,,11.0,4.0,13.0,9.0,144.0,126.0,9.0,5.0,,,,,1.0,1.0,,,48.0,66.0,66.0,48.0,14.0,14.0,14.0,14.0,13.0,5.0,13.0,5.0,5.0,3.0,19.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
