season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,goalFastbreak,leftsidePass,overrun,rightsidePass,totalFastbreak,unsuccessfulTouch,attOneOnOne,contentiousDecision,ptsDroppedWinningPos,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,attFreekickPost,attPenMiss,attPenPost,fiftyFifty,successfulFiftyFifty,totalDistance
2009-10,284208,21,2010-03-23 20:00:00,21,West Ham,Home,117.0,22.0,1.0,7.0,6.0,4.0,,206.0,2.0,2.0,9.0,7.0,20.0,32.0,316.0,,3.0,31.0,19.0,17.0,12.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,3.0,2.0,,,45.0,1.0,4.0,3.0,,7.0,16.0,9.0,,14.0,,52.0,64.0,1.0,20.0,11.0,1.0,,,,,,,80.0,9.0,24.0,1.0,,,,,1.0,,1.0,1.0,,3.0,,,1.0,21.0,1.0,4.0,4.0,,,10.0,86.0,51.0,5.0,,7.0,8.0,9.0,,1.0,,58.0,73.0,30.0,,,,,,177.0,157.0,,20.0,15.0,55.2,1.0,,1.0,0.0,,,,,,1.0,8.0,,,3.0,109.0,,15.0,135.0,38.0,40.0,13.0,4.0,32.0,28.0,167.0,11.0,314.0,,2.0,25.0,25.0,60.0,2.0,417.0,2.0,0.0,21.0,18.0,6.0,36.0,0.0,674.0,,,5.0,8.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284210,22,2010-01-17 13:30:00,21,West Ham,Away,161.0,10.0,2.0,2.0,1.0,2.0,,103.0,2.0,1.0,6.0,3.0,17.0,21.0,262.0,,1.0,22.0,14.0,11.0,7.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,13.0,6.0,,,62.0,6.0,1.0,2.0,,4.0,7.0,3.0,,21.0,2.0,63.0,43.0,6.0,26.0,17.0,,1.0,,,,,,47.0,13.0,8.0,,,,,,,,,,,16.0,,5.0,1.0,27.0,,20.0,19.0,1.0,,6.0,72.0,28.0,16.0,,6.0,2.0,1.0,,6.0,,25.0,42.0,17.0,,,,,,161.0,147.0,3.0,20.0,24.0,42.7,,,3.0,0.0,3.0,,,,2.0,2.0,7.0,,,3.0,48.0,,8.0,181.0,18.0,40.0,19.0,4.0,15.0,12.0,85.0,4.0,175.0,5.0,1.0,27.0,19.0,49.0,3.0,341.0,,0.0,9.0,18.0,6.0,25.0,3.0,622.0,,,5.0,4.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284222,23,2010-01-26 19:45:00,21,West Ham,Away,146.0,20.0,,5.0,5.0,5.0,,150.0,5.0,,10.0,9.0,19.0,30.0,291.0,1.0,1.0,21.0,23.0,19.0,11.0,,,1.0,,,,,,,,,,,,,,,,1.0,8.0,9.0,,,66.0,3.0,2.0,5.0,2.0,4.0,8.0,8.0,1.0,14.0,2.0,57.0,73.0,3.0,29.0,19.0,,,,,,,,89.0,11.0,16.0,,,,,,,,,,,10.0,,,1.0,27.0,,23.0,23.0,3.0,,10.0,100.0,41.0,6.0,,6.0,5.0,6.0,,5.0,,51.0,71.0,29.0,,,,,,175.0,161.0,1.0,33.0,19.0,49.9,,,1.0,0.0,3.0,4.0,,,2.0,1.0,8.0,,,3.0,67.0,,11.0,162.0,50.0,43.0,15.0,1.0,21.0,20.0,134.0,12.0,265.0,1.0,1.0,34.0,22.0,68.0,2.0,406.0,2.0,0.0,16.0,28.0,1.0,25.0,1.0,711.0,,,10.0,4.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284238,24,2010-01-30 15:00:00,21,West Ham,Home,157.0,31.0,1.0,5.0,5.0,4.0,,136.0,4.0,,3.0,8.0,26.0,37.0,288.0,,,24.0,34.0,19.0,3.0,1.0,,,,,2.0,2.0,,,,,1.0,,,,,,,,6.0,4.0,,,47.0,3.0,4.0,4.0,1.0,10.0,8.0,8.0,,10.0,2.0,78.0,53.0,3.0,34.0,22.0,,,,,,,,76.0,18.0,14.0,,,,,2.0,,,,,,9.0,,4.0,1.0,38.0,,20.0,20.0,1.0,,4.0,86.0,41.0,7.0,,2.0,2.0,3.0,,4.0,,40.0,59.0,28.0,,,,,,199.0,170.0,1.0,25.0,10.0,56.4,,,1.0,0.0,2.0,1.0,,,3.0,,3.0,1.0,,3.0,65.0,,4.0,181.0,60.0,63.0,18.0,10.0,26.0,17.0,124.0,14.0,245.0,4.0,,32.0,28.0,75.0,3.0,400.0,,0.0,10.0,15.0,2.0,29.0,0.0,691.0,,,5.0,10.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284242,25,2010-02-06 15:00:00,21,West Ham,Away,120.0,13.0,4.0,7.0,3.0,5.0,,128.0,4.0,1.0,4.0,10.0,17.0,24.0,241.0,,3.0,31.0,23.0,12.0,15.0,4.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,4.0,4.0,,,50.0,2.0,5.0,6.0,,5.0,9.0,9.0,,12.0,,59.0,60.0,1.0,14.0,6.0,,,,,,,,62.0,14.0,15.0,1.0,,,,,,,,,,9.0,,2.0,1.0,17.0,2.0,22.0,22.0,2.0,,4.0,79.0,35.0,3.0,,7.0,12.0,8.0,,2.0,,31.0,28.0,27.0,,,,,,163.0,145.0,2.0,24.0,15.0,49.8,1.0,,,0.0,,,,,1.0,,10.0,,,3.0,69.0,,19.0,144.0,33.0,31.0,19.0,5.0,26.0,21.0,109.0,16.0,220.0,2.0,1.0,29.0,19.0,45.0,4.0,338.0,,0.0,23.0,19.0,7.0,34.0,1.0,608.0,,,14.0,5.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284253,26,2010-02-10 19:45:00,21,West Ham,Home,103.0,19.0,,4.0,4.0,8.0,,152.0,3.0,1.0,5.0,6.0,9.0,32.0,251.0,,,18.0,26.0,18.0,9.0,,,,1.0,,,1.0,,,,,,,,,,,,,5.0,6.0,,,55.0,5.0,2.0,16.0,,3.0,3.0,11.0,,20.0,,83.0,56.0,5.0,29.0,9.0,,,,,,,,57.0,14.0,8.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,11.0,,1.0,1.0,16.0,,15.0,15.0,1.0,,5.0,89.0,49.0,6.0,,3.0,7.0,8.0,,2.0,,38.0,45.0,22.0,,,,,,180.0,162.0,5.0,18.0,18.0,47.2,,,2.0,0.0,1.0,1.0,,,1.0,,4.0,,,3.0,61.0,,10.0,130.0,36.0,47.0,13.0,3.0,18.0,15.0,114.0,19.0,243.0,1.0,1.0,30.0,9.0,63.0,3.0,355.0,,0.0,14.0,25.0,2.0,22.0,1.0,629.0,,,5.0,3.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284267,27,2010-02-20 15:00:00,21,West Ham,Home,182.0,18.0,4.0,9.0,5.0,7.0,,146.0,4.0,1.0,9.0,17.0,17.0,48.0,319.0,,1.0,21.0,19.0,26.0,8.0,3.0,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,5.0,3.0,,,58.0,2.0,2.0,5.0,,9.0,7.0,4.0,1.0,10.0,1.0,53.0,68.0,2.0,23.0,10.0,,,,,,,,67.0,13.0,12.0,1.0,,,,1.0,3.0,,1.0,3.0,,9.0,,3.0,,26.0,,17.0,17.0,1.0,,9.0,92.0,55.0,2.0,1.0,7.0,7.0,9.0,,1.0,,45.0,49.0,17.0,,,,,,160.0,140.0,2.0,22.0,24.0,56.4,,,1.0,0.0,2.0,,,,1.0,,11.0,1.0,,3.0,57.0,,14.0,207.0,42.0,43.0,15.0,6.0,17.0,11.0,110.0,19.0,231.0,3.0,1.0,36.0,20.0,76.0,3.0,421.0,,0.0,22.0,21.0,5.0,27.0,1.0,689.0,,,9.0,9.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284276,28,2010-02-23 20:00:00,21,West Ham,Away,171.0,18.0,1.0,4.0,3.0,3.0,,186.0,1.0,,4.0,7.0,17.0,30.0,353.0,,,20.0,12.0,13.0,10.0,,,1.0,,,,,,,,,,,,,,,,1.0,10.0,6.0,,,73.0,1.0,2.0,13.0,1.0,7.0,8.0,6.0,,9.0,3.0,58.0,54.0,1.0,9.0,5.0,,,,,,,,69.0,15.0,10.0,,,,,,,,,,,4.0,,2.0,2.0,9.0,,25.0,25.0,1.0,,4.0,94.0,46.0,6.0,,5.0,5.0,4.0,,2.0,,47.0,61.0,21.0,,,,,,146.0,140.0,2.0,38.0,17.0,46.2,,,1.0,0.0,3.0,4.0,,,,1.0,7.0,,,3.0,76.0,,10.0,187.0,40.0,15.0,17.0,6.0,20.0,14.0,128.0,11.0,285.0,2.0,,30.0,18.0,68.0,,452.0,,0.0,13.0,25.0,1.0,22.0,1.0,713.0,,,6.0,7.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284287,29,2010-03-06 15:00:00,21,West Ham,Home,145.0,30.0,1.0,3.0,2.0,10.0,,178.0,3.0,1.0,5.0,7.0,17.0,30.0,320.0,,1.0,25.0,19.0,14.0,13.0,1.0,,,,2.0,1.0,4.0,,,,,,,,,1.0,,,1.0,11.0,6.0,,,63.0,3.0,5.0,10.0,,6.0,11.0,5.0,,18.0,2.0,69.0,65.0,3.0,23.0,12.0,,,,,,,,84.0,13.0,24.0,1.0,,,,4.0,,,,,,7.0,,,,28.0,1.0,23.0,23.0,2.0,,5.0,92.0,45.0,3.0,,8.0,6.0,5.0,,4.0,,40.0,47.0,44.0,,,,,,203.0,174.0,,23.0,26.0,58.4,1.0,,,0.0,2.0,1.0,,,1.0,,12.0,1.0,,3.0,93.0,,14.0,160.0,55.0,52.0,19.0,5.0,22.0,17.0,163.0,22.0,299.0,,1.0,30.0,17.0,65.0,4.0,437.0,1.0,0.0,22.0,17.0,4.0,28.0,2.0,758.0,,,10.0,6.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284293,30,2010-03-13 15:00:00,21,West Ham,Away,156.0,9.0,,1.0,1.0,6.0,,149.0,6.0,1.0,3.0,12.0,18.0,26.0,304.0,1.0,,14.0,12.0,13.0,4.0,,,,,,,1.0,,,,,,,,,,,,,19.0,13.0,,,57.0,3.0,2.0,6.0,1.0,1.0,3.0,4.0,,17.0,3.0,56.0,54.0,3.0,24.0,13.0,1.0,,,,,,,48.0,10.0,12.0,,,,,1.0,1.0,1.0,,,1.0,10.0,,1.0,1.0,33.0,,26.0,26.0,5.0,,3.0,83.0,53.0,11.0,1.0,2.0,3.0,2.0,,13.0,,54.0,36.0,12.0,,,,,,141.0,111.0,3.0,23.0,20.0,39.1,,,,0.0,2.0,3.0,,,2.0,,3.0,,,3.0,58.0,,5.0,170.0,19.0,54.0,16.0,1.0,9.0,8.0,93.0,16.0,210.0,1.0,1.0,25.0,19.0,41.0,3.0,371.0,1.0,0.0,7.0,25.0,2.0,14.0,1.0,648.0,,,4.0,1.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284300,31,2010-03-20 17:30:00,21,West Ham,Away,184.0,17.0,,2.0,2.0,4.0,,158.0,8.0,,10.0,5.0,16.0,31.0,340.0,,1.0,7.0,10.0,17.0,7.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,7.0,4.0,,,71.0,,3.0,11.0,,2.0,7.0,2.0,,14.0,1.0,74.0,66.0,,15.0,7.0,,,,,,,,62.0,27.0,10.0,,,,,1.0,,,,,,10.0,,,3.0,16.0,1.0,20.0,20.0,2.0,,10.0,81.0,54.0,4.0,,3.0,5.0,3.0,,2.0,,32.0,55.0,11.0,1.0,1.0,1.0,,1.0,137.0,120.0,1.0,32.0,23.0,44.3,1.0,,1.0,0.0,2.0,,,,1.0,,4.0,,,3.0,60.0,,8.0,200.0,33.0,32.0,20.0,1.0,10.0,9.0,101.0,12.0,224.0,1.0,,18.0,18.0,52.0,2.0,414.0,,0.0,10.0,35.0,2.0,11.0,4.0,678.0,,,4.0,2.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284318,32,2010-03-27 15:00:00,21,West Ham,Home,91.0,10.0,2.0,6.0,4.0,5.0,,137.0,5.0,1.0,8.0,8.0,7.0,27.0,222.0,,,11.0,27.0,33.0,11.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,9.0,4.0,,,52.0,4.0,3.0,5.0,,6.0,11.0,2.0,,9.0,1.0,68.0,71.0,4.0,34.0,22.0,,,,,,,,81.0,16.0,16.0,,,,,2.0,,,,,,10.0,,6.0,1.0,44.0,,18.0,18.0,2.0,,8.0,79.0,38.0,7.0,,6.0,6.0,4.0,,4.0,,47.0,41.0,26.0,,,,,,181.0,146.0,,24.0,14.0,54.8,,,2.0,0.0,1.0,1.0,,,,,10.0,,,3.0,63.0,,12.0,108.0,31.0,69.0,15.0,5.0,18.0,13.0,132.0,17.0,236.0,6.0,1.0,33.0,9.0,63.0,1.0,326.0,,0.0,17.0,19.0,6.0,14.0,0.0,593.0,,,3.0,6.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284324,33,2010-04-04 16:00:00,21,West Ham,Away,125.0,12.0,2.0,4.0,2.0,2.0,,97.0,6.0,,3.0,10.0,16.0,15.0,218.0,,3.0,15.0,12.0,20.0,5.0,2.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,4.0,8.0,,,55.0,5.0,3.0,10.0,,8.0,5.0,5.0,1.0,21.0,,68.0,53.0,5.0,28.0,17.0,,1.0,,,,,,52.0,17.0,7.0,1.0,,,,,1.0,,1.0,1.0,,9.0,,2.0,,33.0,1.0,15.0,15.0,1.0,,3.0,91.0,37.0,2.0,,4.0,4.0,5.0,,4.0,,40.0,46.0,16.0,,,,,1.0,188.0,168.0,1.0,31.0,13.0,42.5,1.0,,,0.0,,,,,,1.0,7.0,,,2.0,47.0,,8.0,155.0,40.0,48.0,11.0,8.0,18.0,10.0,94.0,9.0,196.0,3.0,,32.0,17.0,55.0,4.0,333.0,,0.0,15.0,23.0,4.0,18.0,3.0,601.0,,,3.0,8.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284337,34,2010-04-10 15:00:00,21,West Ham,Home,80.0,17.0,1.0,2.0,1.0,9.0,,128.0,6.0,,2.0,11.0,16.0,25.0,206.0,,1.0,27.0,20.0,25.0,5.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,4.0,6.0,,,60.0,9.0,3.0,3.0,,2.0,3.0,1.0,,17.0,1.0,59.0,68.0,9.0,22.0,11.0,,,,,,,,73.0,15.0,20.0,1.0,,,,2.0,1.0,,1.0,1.0,,10.0,,,2.0,24.0,,14.0,14.0,,,2.0,101.0,47.0,7.0,,4.0,3.0,3.0,,4.0,,39.0,51.0,25.0,,,,,,176.0,149.0,3.0,21.0,27.0,43.8,,,1.0,0.0,,3.0,,,1.0,1.0,6.0,,,2.0,55.0,,7.0,107.0,30.0,49.0,11.0,2.0,9.0,7.0,109.0,18.0,219.0,,,36.0,18.0,63.0,3.0,317.0,,0.0,12.0,18.0,4.0,28.0,1.0,609.0,,,5.0,2.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284343,35,2010-04-19 20:00:00,21,West Ham,Away,100.0,16.0,,,,4.0,,110.0,5.0,1.0,5.0,11.0,18.0,23.0,210.0,,1.0,25.0,13.0,12.0,2.0,,,,,1.0,,1.0,1.0,,,,,4.0,,,,,,,14.0,9.0,,,56.0,3.0,,7.0,,2.0,7.0,6.0,,16.0,3.0,64.0,59.0,3.0,13.0,2.0,,,,,,,,57.0,13.0,8.0,,,3.0,1.0,1.0,,,,,,10.0,,,1.0,14.0,,17.0,17.0,,,5.0,79.0,43.0,9.0,,1.0,1.0,2.0,,5.0,1.0,26.0,57.0,24.0,,,,,,174.0,153.0,2.0,19.0,26.0,34.8,,,,0.0,1.0,3.0,,,1.0,,3.0,,,3.0,55.0,,2.0,126.0,30.0,34.0,22.0,2.0,16.0,14.0,98.0,14.0,194.0,,1.0,30.0,19.0,49.0,1.0,304.0,,0.0,5.0,33.0,3.0,30.0,2.0,533.0,,,6.0,2.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284358,36,2010-04-24 15:00:00,21,West Ham,Home,121.0,9.0,1.0,2.0,1.0,3.0,,111.0,4.0,,5.0,12.0,20.0,22.0,230.0,,3.0,23.0,16.0,16.0,5.0,1.0,,,,,1.0,1.0,1.0,,,,,6.0,,,1.0,,,3.0,5.0,10.0,,,56.0,2.0,2.0,12.0,,4.0,4.0,1.0,,12.0,2.0,61.0,73.0,2.0,18.0,5.0,,,,,,,,76.0,13.0,11.0,1.0,,2.0,1.0,1.0,2.0,,1.0,2.0,,9.0,2.0,1.0,3.0,10.0,1.0,17.0,16.0,,,5.0,92.0,41.0,5.0,2.0,3.0,5.0,6.0,,5.0,1.0,43.0,34.0,23.0,,,,,,170.0,151.0,3.0,18.0,21.0,45.4,1.0,,,0.0,1.0,3.0,,,,,3.0,,,2.0,46.0,,8.0,140.0,24.0,37.0,25.0,4.0,10.0,6.0,102.0,13.0,207.0,1.0,,35.0,22.0,59.0,1.0,337.0,,0.0,11.0,32.0,4.0,30.0,1.0,583.0,,,14.0,4.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284362,37,2010-05-02 15:00:00,21,West Ham,Away,224.0,18.0,2.0,4.0,2.0,4.0,1.0,169.0,2.0,2.0,6.0,14.0,29.0,47.0,389.0,1.0,2.0,23.0,20.0,19.0,2.0,2.0,,,,,,,1.0,1.0,,,,5.0,,,,,,1.0,4.0,4.0,,,59.0,2.0,,6.0,,3.0,3.0,9.0,,19.0,,67.0,63.0,2.0,25.0,8.0,1.0,,,,,,,64.0,17.0,9.0,2.0,,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,14.0,,11.0,11.0,,,6.0,103.0,54.0,9.0,,3.0,3.0,5.0,,3.0,1.0,74.0,35.0,30.0,,,,,,166.0,151.0,1.0,19.0,25.0,50.8,,,2.0,0.0,,,,,1.0,,3.0,,,3.0,58.0,,6.0,241.0,42.0,40.0,12.0,3.0,17.0,14.0,114.0,13.0,266.0,2.0,2.0,38.0,32.0,85.0,3.0,490.0,1.0,0.0,8.0,29.0,4.0,27.0,0.0,716.0,,,6.0,3.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,284378,38,2010-05-09 16:00:00,21,West Ham,Home,110.0,15.0,1.0,5.0,4.0,3.0,,137.0,9.0,1.0,5.0,10.0,13.0,24.0,242.0,,1.0,14.0,12.0,7.0,9.0,,,,,,,,,,,,,,,,,1.0,,,8.0,10.0,,,60.0,3.0,3.0,12.0,,4.0,3.0,8.0,,16.0,,61.0,55.0,3.0,18.0,6.0,,,,,,,,65.0,13.0,7.0,,,,,,1.0,,1.0,1.0,,15.0,,3.0,,9.0,1.0,18.0,18.0,2.0,,5.0,85.0,46.0,3.0,1.0,3.0,7.0,5.0,,4.0,,31.0,41.0,29.0,,,,,,147.0,132.0,1.0,24.0,21.0,35.9,1.0,,2.0,0.0,1.0,2.0,,,,,5.0,,,3.0,53.0,,10.0,124.0,31.0,33.0,19.0,1.0,12.0,11.0,103.0,11.0,220.0,3.0,1.0,27.0,13.0,51.0,1.0,332.0,,0.0,13.0,30.0,8.0,18.0,2.0,604.0,,,11.0,4.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,321657,1,2010-08-14 15:00:00,21,West Ham,Away,115.0,12.0,2.0,5.0,3.0,4.0,1.0,124.0,6.0,,2.0,4.0,8.0,23.0,234.0,,1.0,17.0,13.0,11.0,9.0,2.0,,,,1.0,,1.0,,,,,,9.0,,,,,,,21.0,6.0,,,38.0,6.0,3.0,11.0,1.0,7.0,8.0,4.0,,19.0,2.0,67.0,54.0,6.0,21.0,10.0,,,,,,,,72.0,16.0,15.0,,,1.0,3.0,1.0,,,,,,11.0,,2.0,,18.0,,11.0,6.0,1.0,,2.0,86.0,50.0,16.0,,7.0,4.0,1.0,,8.0,,24.0,32.0,19.0,,,,,,159.0,144.0,5.0,12.0,17.0,43.2,,,6.0,0.0,2.0,,,,,,10.0,,,3.0,52.0,,11.0,132.0,21.0,36.0,18.0,6.0,21.0,15.0,93.0,12.0,202.0,3.0,,13.0,9.0,36.0,1.0,313.0,,0.0,14.0,18.0,6.0,26.0,2.0,529.0,,,10.0,7.0,13.0,0.0,42.0,3.0,3.0,,136.0,,69.0,1.0,66.0,,6.0,,,,,,,,,,,,,
2010-11,321675,2,2010-08-21 15:00:00,21,West Ham,Home,109.0,16.0,2.0,4.0,2.0,7.0,1.0,146.0,4.0,,9.0,7.0,14.0,24.0,251.0,,3.0,20.0,20.0,17.0,11.0,2.0,,,,,,,1.0,,,,,13.0,1.0,1.0,,,,1.0,9.0,5.0,,,58.0,5.0,5.0,3.0,,7.0,9.0,5.0,,22.0,1.0,63.0,49.0,5.0,15.0,10.0,1.0,1.0,,,,,,93.0,11.0,16.0,,,3.0,1.0,,,,,,,11.0,,1.0,,17.0,1.0,12.0,11.0,1.0,,9.0,87.0,40.0,5.0,1.0,5.0,8.0,8.0,,3.0,1.0,27.0,65.0,24.0,,,,,2.0,188.0,178.0,,19.0,23.0,50.2,,,,0.0,,3.0,,,1.0,,9.0,1.0,,3.0,80.0,,13.0,126.0,37.0,25.0,14.0,6.0,21.0,15.0,143.0,15.0,245.0,1.0,,27.0,14.0,62.0,6.0,350.0,1.0,0.0,22.0,9.0,7.0,23.0,2.0,572.0,,,7.0,8.0,8.0,0.0,49.0,1.0,2.0,1.0,164.0,,62.0,2.0,75.0,,15.0,,,,,,,,,,,,,
2010-11,321683,3,2010-08-28 17:30:00,21,West Ham,Away,169.0,10.0,2.0,5.0,3.0,3.0,,160.0,2.0,,2.0,5.0,16.0,29.0,324.0,,,17.0,5.0,4.0,7.0,1.0,,,,,,,,,,,,7.0,,,,,1.0,,11.0,10.0,,,61.0,4.0,2.0,9.0,,3.0,10.0,8.0,,15.0,1.0,55.0,43.0,4.0,17.0,8.0,,,,,,,,58.0,10.0,6.0,,,,,,,,,,,7.0,,,,16.0,1.0,16.0,15.0,2.0,,2.0,71.0,42.0,9.0,,5.0,3.0,1.0,,7.0,,41.0,54.0,23.0,1.0,1.0,1.0,,,142.0,131.0,2.0,28.0,23.0,39.7,1.0,,,0.0,,4.0,,,,,5.0,,,3.0,64.0,,8.0,182.0,14.0,28.0,25.0,3.0,21.0,18.0,97.0,9.0,221.0,,,14.0,16.0,48.0,3.0,382.0,,0.0,8.0,24.0,,20.0,2.0,600.0,,,9.0,3.0,18.0,0.0,58.0,,,,131.0,,94.0,3.0,99.0,,12.0,,,,,,,,,,,,,
2010-11,321695,4,2010-09-11 15:00:00,21,West Ham,Home,137.0,26.0,,3.0,3.0,3.0,1.0,184.0,6.0,,7.0,5.0,15.0,33.0,318.0,,,14.0,12.0,10.0,9.0,1.0,,,,,1.0,2.0,,,,,,11.0,,,1.0,,,,10.0,8.0,,,54.0,2.0,5.0,15.0,,1.0,12.0,9.0,,13.0,2.0,58.0,43.0,2.0,15.0,9.0,1.0,,,,,,,92.0,15.0,10.0,,,4.0,1.0,2.0,,,,,,9.0,,,2.0,18.0,1.0,11.0,9.0,,,7.0,75.0,52.0,5.0,1.0,6.0,4.0,4.0,,3.0,,54.0,53.0,34.0,,,,,,134.0,121.0,1.0,20.0,23.0,42.6,1.0,,,0.0,1.0,3.0,,,1.0,,6.0,,,2.0,97.0,,10.0,142.0,39.0,28.0,7.0,1.0,23.0,22.0,151.0,9.0,265.0,,,17.0,17.0,46.0,3.0,384.0,,0.0,15.0,21.0,6.0,16.0,2.0,571.0,,,2.0,1.0,16.0,0.0,55.0,2.0,2.0,,145.0,,93.0,1.0,91.0,,8.0,,,,,,,,,,,,,
2010-11,321702,5,2010-09-18 12:45:00,21,West Ham,Away,184.0,13.0,,3.0,3.0,3.0,1.0,113.0,3.0,,3.0,8.0,13.0,34.0,294.0,,,19.0,23.0,24.0,7.0,,,1.0,,,,,,,,,,9.0,,,1.0,,,3.0,9.0,5.0,,,39.0,3.0,1.0,5.0,,3.0,4.0,3.0,,11.0,,54.0,63.0,3.0,32.0,18.0,1.0,2.0,,,,,,71.0,12.0,14.0,,,2.0,3.0,,,,,,,6.0,,3.0,2.0,30.0,1.0,16.0,12.0,2.0,,3.0,82.0,38.0,6.0,1.0,3.0,4.0,6.0,,6.0,,31.0,51.0,21.0,,,,,,179.0,161.0,,13.0,20.0,57.5,1.0,,1.0,0.0,1.0,1.0,,,,1.0,6.0,,,2.0,44.0,,7.0,204.0,21.0,50.0,7.0,2.0,12.0,10.0,93.0,12.0,203.0,4.0,,40.0,13.0,75.0,2.0,395.0,,0.0,13.0,23.0,2.0,28.0,2.0,612.0,,,2.0,3.0,18.0,0.0,49.0,,,1.0,158.0,,90.0,3.0,98.0,1.0,18.0,,,,,,,,,,,,,
