season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2023-24,2367658,13,2023-11-25 17:30:00,"Gtech Community Stadium, Brentford",17201.0,Brentford,Arsenal,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,9.0,15.0,3.0,4.0,5.0,7.0,1.0,4.0,2.0,3.0,,1.0,3.0,2.0,,,,1.0,7.0,11.0,4.0,7.0,20.0,41.0,54.0,49.0,298.0,508.0,193.0,416.0,36.4,63.6,16.0,34.0,14.0,8.0,9.0,5.0,11.0,5.0,35.0,14.0,35.0,14.0,7.0,8.0,4.0,3.0,1.0,1.0,,,5.0,4.0,4.0,8.0,141.0,154.0,3.0,1.0,1.0,,,1.0,,,47.0,41.0,41.0,47.0,23.0,20.0,20.0,23.0,1.0,8.0,1.0,8.0,,1.0,9.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,
2023-24,2367659,13,2023-11-25 15:00:00,"Turf Moor, Burnley",21319.0,Burnley,West Ham,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,11.0,11.0,5.0,3.0,6.0,3.0,,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,8.0,9.0,2.0,7.0,18.0,31.0,45.0,61.0,496.0,473.0,409.0,359.0,50.9,49.1,20.0,23.0,17.0,20.0,11.0,14.0,5.0,7.0,27.0,9.0,27.0,9.0,13.0,6.0,5.0,,,1.0,,,13.0,5.0,11.0,9.0,143.0,162.0,2.0,4.0,2.0,1.0,,,1.0,,48.0,66.0,66.0,48.0,20.0,22.0,22.0,20.0,4.0,5.0,4.0,5.0,3.0,1.0,11.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,,,,,,,
2023-24,2367660,13,2023-11-26 16:30:00,"Goodison Park, Liverpool",39257.0,Everton,Man Utd,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,24.0,9.0,6.0,4.0,12.0,5.0,6.0,,2.0,2.0,,2.0,3.0,1.0,1.0,,,2.0,16.0,8.0,7.0,3.0,42.0,18.0,64.0,40.0,443.0,444.0,345.0,338.0,50.6,49.4,26.0,17.0,15.0,21.0,9.0,9.0,14.0,11.0,9.0,36.0,9.0,36.0,5.0,7.0,,6.0,,,,,6.0,2.0,13.0,6.0,160.0,146.0,1.0,6.0,3.0,,,1.0,,,42.0,59.0,59.0,42.0,17.0,22.0,22.0,17.0,6.0,5.0,6.0,5.0,1.0,,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,2.0,,,,,,,,
2023-24,2367661,13,2023-11-27 20:00:00,"Craven Cottage, London",24366.0,Fulham,Wolves,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,12.0,10.0,6.0,6.0,3.0,4.0,3.0,,1.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,8.0,8.0,5.0,4.0,38.0,15.0,60.0,41.0,639.0,432.0,539.0,325.0,59.8,40.2,26.0,25.0,17.0,11.0,7.0,6.0,16.0,4.0,14.0,22.0,14.0,22.0,8.0,16.0,,3.0,1.0,,,,5.0,4.0,7.0,9.0,150.0,144.0,4.0,3.0,2.0,3.0,,,,,45.0,34.0,34.0,45.0,11.0,6.0,6.0,11.0,6.0,2.0,6.0,2.0,,1.0,13.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,
2023-24,2367662,13,2023-11-25 15:00:00,"Kenilworth Road, Luton",11029.0,Luton,Crystal Palace,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,8.0,16.0,3.0,8.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,,,2.0,,1.0,2.0,1.0,6.0,14.0,4.0,11.0,27.0,40.0,56.0,67.0,335.0,538.0,249.0,427.0,39.0,61.0,15.0,31.0,18.0,17.0,7.0,9.0,12.0,9.0,39.0,19.0,39.0,19.0,10.0,4.0,5.0,2.0,,,,1.0,8.0,9.0,8.0,11.0,146.0,161.0,7.0,1.0,1.0,2.0,,,,,56.0,56.0,56.0,56.0,18.0,18.0,18.0,18.0,4.0,5.0,4.0,5.0,1.0,,15.0,12.0,11.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2023-24,2367663,13,2023-11-25 12:30:00,"Etihad Stadium, Manchester",53289.0,Man City,Liverpool,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,16.0,8.0,5.0,3.0,4.0,3.0,7.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,12.0,7.0,9.0,5.0,28.0,21.0,69.0,38.0,614.0,414.0,559.0,338.0,60.0,40.0,42.0,19.0,22.0,12.0,14.0,7.0,5.0,5.0,23.0,19.0,23.0,19.0,6.0,6.0,2.0,7.0,1.0,1.0,,,7.0,17.0,6.0,13.0,105.0,120.0,2.0,4.0,1.0,1.0,,,,,66.0,34.0,34.0,66.0,17.0,9.0,9.0,17.0,9.0,6.0,9.0,6.0,1.0,,9.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,,,,,,,
2023-24,2367664,13,2023-11-25 15:00:00,"St. James' Park, Newcastle",52227.0,Newcastle,Chelsea,4,1,1,4,W,L,1,1,1,1,0,1,1,0,4.0,1.0,14.0,7.0,5.0,4.0,4.0,3.0,5.0,,3.0,1.0,3.0,,1.0,2.0,1.0,,3.0,,10.0,4.0,7.0,3.0,31.0,10.0,52.0,26.0,482.0,423.0,416.0,356.0,54.0,46.0,31.0,14.0,20.0,26.0,10.0,15.0,9.0,12.0,2.0,14.0,2.0,14.0,8.0,10.0,,4.0,1.0,,,1.0,9.0,11.0,16.0,12.0,123.0,106.0,3.0,1.0,1.0,4.0,,,,,53.0,57.0,57.0,53.0,5.0,10.0,10.0,5.0,4.0,2.0,4.0,2.0,2.0,,13.0,19.0,17.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2023-24,2367665,13,2023-11-25 15:00:00,"The City Ground, Nottingham",29404.0,Nott'm Forest,Brighton,2,3,3,2,L,W,1,2,2,1,0,1,1,0,2.0,3.0,18.0,10.0,5.0,5.0,5.0,3.0,8.0,2.0,3.0,,2.0,1.0,2.0,,,,1.0,2.0,14.0,7.0,9.0,6.0,51.0,23.0,42.0,47.0,465.0,551.0,379.0,479.0,46.7,53.3,44.0,20.0,13.0,13.0,6.0,8.0,12.0,9.0,10.0,31.0,10.0,31.0,8.0,8.0,2.0,8.0,,,,,4.0,5.0,5.0,8.0,131.0,117.0,2.0,3.0,3.0,2.0,,,,,43.0,44.0,44.0,43.0,18.0,15.0,15.0,18.0,6.0,4.0,6.0,4.0,2.0,,12.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
2023-24,2367666,13,2023-11-25 15:00:00,"Bramall Lane, Sheffield",30208.0,Sheff Utd,Bournemouth,1,3,3,1,L,W,0,2,2,0,0,0,0,0,1.0,3.0,10.0,23.0,2.0,11.0,4.0,10.0,4.0,2.0,1.0,2.0,1.0,3.0,,1.0,,,1.0,2.0,8.0,18.0,6.0,10.0,27.0,26.0,77.0,58.0,405.0,490.0,271.0,371.0,45.5,54.5,21.0,30.0,26.0,16.0,14.0,11.0,6.0,5.0,21.0,19.0,21.0,19.0,10.0,10.0,2.0,4.0,,,1.0,,11.0,5.0,10.0,20.0,186.0,188.0,8.0,1.0,3.0,1.0,,,,,67.0,64.0,64.0,67.0,28.0,31.0,31.0,28.0,4.0,7.0,4.0,7.0,,,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,,,,,
2023-24,2367667,13,2023-11-26 14:00:00,"Tottenham Hotspur Stadium, London",61679.0,Spurs,Aston Villa,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,18.0,15.0,8.0,5.0,9.0,8.0,1.0,2.0,4.0,4.0,,1.0,4.0,3.0,2.0,1.0,1.0,2.0,16.0,12.0,8.0,6.0,37.0,18.0,61.0,38.0,633.0,384.0,571.0,331.0,62.0,38.0,51.0,16.0,21.0,18.0,12.0,9.0,9.0,12.0,8.0,15.0,8.0,15.0,5.0,3.0,2.0,2.0,1.0,,,,11.0,12.0,5.0,14.0,113.0,103.0,3.0,6.0,2.0,1.0,,,,,54.0,49.0,49.0,54.0,9.0,9.0,9.0,9.0,9.0,3.0,9.0,3.0,1.0,2.0,11.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,,,,,,,
2023-24,2367668,14,2023-12-03 14:00:00,"Vitality Stadium, Bournemouth",11191.0,Bournemouth,Aston Villa,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,15.0,11.0,7.0,3.0,5.0,3.0,3.0,5.0,4.0,1.0,2.0,,2.0,1.0,,1.0,2.0,2.0,13.0,8.0,9.0,6.0,27.0,26.0,51.0,56.0,282.0,473.0,202.0,378.0,37.3,62.7,33.0,22.0,25.0,24.0,19.0,16.0,8.0,7.0,23.0,16.0,23.0,16.0,12.0,6.0,5.0,3.0,,,,1.0,8.0,11.0,15.0,13.0,134.0,155.0,1.0,5.0,2.0,2.0,,,,,63.0,65.0,65.0,63.0,16.0,18.0,18.0,16.0,7.0,7.0,7.0,7.0,,1.0,16.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,,
2023-24,2367669,14,2023-12-02 15:00:00,"Emirates Stadium, London",60262.0,Arsenal,Wolves,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,19.0,6.0,6.0,3.0,8.0,3.0,5.0,,4.0,2.0,,,4.0,2.0,2.0,,2.0,1.0,16.0,4.0,8.0,2.0,31.0,16.0,87.0,46.0,617.0,478.0,545.0,382.0,56.7,43.3,37.0,14.0,17.0,18.0,8.0,10.0,12.0,8.0,9.0,18.0,9.0,18.0,8.0,10.0,,5.0,,2.0,1.0,,9.0,3.0,8.0,10.0,121.0,134.0,2.0,4.0,1.0,2.0,,,,,37.0,47.0,47.0,37.0,9.0,11.0,11.0,9.0,4.0,,4.0,,1.0,1.0,10.0,10.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,
2023-24,2367670,14,2023-12-02 15:00:00,"Gtech Community Stadium, Brentford",17075.0,Brentford,Luton,3,1,1,3,W,L,0,0,0,0,0,0,0,0,3.0,1.0,27.0,7.0,6.0,1.0,9.0,1.0,12.0,5.0,,,2.0,,,,,,1.0,,14.0,3.0,9.0,3.0,47.0,15.0,88.0,22.0,626.0,277.0,530.0,191.0,68.6,31.4,42.0,11.0,18.0,17.0,9.0,8.0,7.0,8.0,21.0,39.0,21.0,39.0,9.0,9.0,5.0,11.0,,,,,7.0,8.0,11.0,11.0,157.0,149.0,,3.0,1.0,3.0,,,,,44.0,57.0,57.0,44.0,10.0,23.0,23.0,10.0,7.0,5.0,7.0,5.0,2.0,1.0,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,
2023-24,2367671,14,2023-12-02 15:00:00,"Turf Moor, Burnley",20891.0,Burnley,Sheff Utd,5,0,0,5,W,L,2,0,0,2,0,1,1,0,5.0,,19.0,6.0,7.0,3.0,6.0,3.0,6.0,,3.0,1.0,3.0,,1.0,1.0,2.0,,4.0,,16.0,5.0,11.0,2.0,36.0,14.0,85.0,37.0,570.0,334.0,480.0,242.0,63.6,36.4,47.0,11.0,10.0,11.0,6.0,5.0,1.0,10.0,9.0,34.0,9.0,34.0,5.0,9.0,,5.0,,,,,6.0,14.0,5.0,3.0,136.0,123.0,3.0,2.0,,5.0,1.0,,,,58.0,42.0,42.0,58.0,23.0,16.0,16.0,23.0,6.0,1.0,6.0,1.0,1.0,,10.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,
2023-24,2367672,14,2023-12-03 14:00:00,"Stamford Bridge, London",39647.0,Chelsea,Brighton,3,2,2,3,W,L,2,1,1,2,1,0,0,1,3.0,2.0,8.0,18.0,5.0,9.0,3.0,5.0,,4.0,1.0,,2.0,,1.0,,,,2.0,2.0,4.0,15.0,2.0,10.0,14.0,42.0,35.0,72.0,306.0,645.0,246.0,580.0,32.4,67.6,20.0,49.0,13.0,20.0,7.0,9.0,13.0,9.0,29.0,10.0,29.0,10.0,5.0,4.0,4.0,1.0,,1.0,,,9.0,5.0,8.0,5.0,109.0,119.0,7.0,2.0,2.0,3.0,,,,,41.0,53.0,53.0,41.0,11.0,9.0,9.0,11.0,5.0,8.0,5.0,8.0,,1.0,16.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,3.0,,,,,,,,
2023-24,2367673,14,2023-12-03 14:00:00,"Anfield, Liverpool",50143.0,Liverpool,Fulham,4,3,3,4,W,L,2,2,2,2,0,0,0,0,4.0,3.0,26.0,9.0,12.0,5.0,8.0,1.0,6.0,3.0,3.0,1.0,,2.0,4.0,,2.0,,2.0,2.0,17.0,7.0,13.0,6.0,42.0,16.0,82.0,46.0,624.0,392.0,509.0,284.0,61.2,38.8,40.0,16.0,15.0,22.0,11.0,9.0,13.0,33.0,11.0,31.0,11.0,31.0,16.0,12.0,3.0,6.0,,,1.0,,6.0,8.0,9.0,3.0,178.0,157.0,2.0,9.0,3.0,4.0,,,,1.0,42.0,49.0,49.0,42.0,12.0,15.0,15.0,12.0,3.0,4.0,3.0,4.0,1.0,,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,,,,,,,
2023-24,2367674,14,2023-12-03 16:30:00,"Etihad Stadium, Manchester",53473.0,Man City,Spurs,3,3,3,3,D,D,2,1,1,2,0,0,0,0,3.0,3.0,17.0,8.0,4.0,4.0,9.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,,2.0,,2.0,3.0,16.0,7.0,8.0,6.0,34.0,12.0,68.0,26.0,572.0,472.0,501.0,402.0,55.0,45.0,49.0,18.0,7.0,13.0,4.0,6.0,15.0,4.0,10.0,34.0,10.0,34.0,14.0,13.0,2.0,4.0,,3.0,,1.0,5.0,9.0,7.0,1.0,123.0,113.0,1.0,2.0,3.0,3.0,,,,1.0,38.0,38.0,38.0,38.0,9.0,8.0,8.0,9.0,10.0,8.0,10.0,8.0,1.0,,14.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2023-24,2367675,14,2023-12-02 20:00:00,"St. James' Park, Newcastle",52214.0,Newcastle,Man Utd,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,22.0,8.0,4.0,1.0,11.0,2.0,7.0,5.0,3.0,,1.0,,3.0,,1.0,,1.0,,17.0,4.0,8.0,2.0,41.0,19.0,62.0,31.0,522.0,366.0,435.0,277.0,58.3,41.7,41.0,12.0,17.0,15.0,15.0,9.0,11.0,7.0,12.0,28.0,12.0,28.0,9.0,11.0,4.0,6.0,,1.0,,,5.0,11.0,9.0,8.0,131.0,139.0,1.0,3.0,,1.0,1.0,,,,62.0,36.0,36.0,62.0,20.0,10.0,10.0,20.0,7.0,3.0,7.0,3.0,,1.0,6.0,14.0,14.0,6.0,0.0,0.0,0.0,0.0,,,,,,1.0,2.4969,0.4836,2.0817,0.1989,2.48301,0.329117,0.1989,2.0817
2023-24,2367676,14,2023-12-02 17:30:00,"The City Ground, Nottingham",29404.0,Nott'm Forest,Everton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,13.0,12.0,2.0,3.0,5.0,5.0,6.0,4.0,,1.0,,,,1.0,1.0,1.0,,,9.0,4.0,5.0,3.0,34.0,43.0,59.0,61.0,592.0,359.0,484.0,235.0,61.6,38.4,24.0,20.0,21.0,16.0,14.0,6.0,10.0,9.0,43.0,31.0,43.0,31.0,12.0,9.0,5.0,5.0,,,,,3.0,7.0,6.0,17.0,180.0,199.0,1.0,2.0,1.0,,,1.0,,,64.0,60.0,60.0,64.0,23.0,27.0,27.0,23.0,4.0,3.0,4.0,3.0,,3.0,15.0,14.0,13.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2023-24,2367677,14,2023-12-03 14:00:00,"London Stadium, London",62459.0,West Ham,Crystal Palace,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,9.0,9.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,,,2.0,1.0,,,1.0,,7.0,4.0,4.0,2.0,29.0,22.0,71.0,75.0,557.0,466.0,449.0,343.0,54.5,45.5,21.0,21.0,17.0,23.0,12.0,14.0,9.0,11.0,16.0,19.0,16.0,19.0,12.0,13.0,4.0,2.0,,,1.0,,6.0,9.0,18.0,12.0,178.0,171.0,1.0,2.0,1.0,1.0,,,,,62.0,72.0,72.0,62.0,29.0,27.0,27.0,29.0,2.0,3.0,2.0,3.0,,4.0,17.0,7.0,7.0,16.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2023-24,2367678,15,2023-12-06 20:15:00,"Villa Park, Birmingham",41421.0,Aston Villa,Man City,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,22.0,2.0,7.0,2.0,6.0,,9.0,,1.0,2.0,,,2.0,2.0,1.0,,1.0,,18.0,2.0,13.0,2.0,27.0,18.0,47.0,45.0,436.0,520.0,372.0,454.0,46.1,53.9,36.0,13.0,15.0,19.0,7.0,12.0,7.0,6.0,6.0,29.0,6.0,29.0,13.0,4.0,,9.0,,,,,2.0,16.0,14.0,5.0,113.0,107.0,2.0,6.0,,1.0,1.0,,,,53.0,36.0,36.0,53.0,9.0,3.0,3.0,9.0,6.0,,6.0,,1.0,,13.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,,5.0,,,,,,,,
2023-24,2367679,15,2023-12-06 19:30:00,"American Express Stadium, Falmer",30760.0,Brighton,Brentford,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,18.0,8.0,7.0,2.0,7.0,3.0,4.0,3.0,1.0,,,1.0,1.0,,,,2.0,,13.0,4.0,9.0,1.0,36.0,16.0,68.0,39.0,608.0,377.0,526.0,279.0,61.6,38.4,35.0,15.0,15.0,28.0,9.0,19.0,8.0,11.0,20.0,19.0,20.0,19.0,6.0,6.0,4.0,4.0,1.0,,,,7.0,10.0,13.0,5.0,137.0,134.0,,5.0,1.0,2.0,,,,,58.0,58.0,58.0,58.0,25.0,13.0,13.0,25.0,7.0,3.0,7.0,3.0,,1.0,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,2.0,,,,,,,,
2023-24,2367680,15,2023-12-06 19:30:00,"Selhurst Park, London",25078.0,Crystal Palace,Bournemouth,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,16.0,11.0,3.0,4.0,7.0,4.0,6.0,3.0,1.0,2.0,,2.0,2.0,,1.0,,,2.0,14.0,10.0,7.0,6.0,26.0,29.0,69.0,58.0,524.0,354.0,433.0,257.0,59.1,40.9,22.0,28.0,23.0,19.0,17.0,10.0,2.0,9.0,14.0,17.0,14.0,17.0,4.0,7.0,3.0,6.0,,,,,8.0,11.0,12.0,9.0,142.0,151.0,2.0,3.0,2.0,,,1.0,,,68.0,55.0,55.0,68.0,19.0,20.0,20.0,19.0,3.0,9.0,3.0,9.0,3.0,,10.0,17.0,16.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2023-24,2367681,15,2023-12-07 19:30:00,"Goodison Park, Liverpool",38198.0,Everton,Newcastle,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,21.0,13.0,6.0,3.0,8.0,7.0,7.0,3.0,3.0,3.0,2.0,,1.0,4.0,,,2.0,,15.0,9.0,9.0,3.0,42.0,24.0,58.0,59.0,313.0,539.0,235.0,452.0,38.5,61.5,49.0,23.0,22.0,10.0,13.0,7.0,10.0,1.0,20.0,32.0,20.0,32.0,9.0,8.0,2.0,7.0,1.0,,,2.0,12.0,5.0,7.0,10.0,130.0,133.0,3.0,3.0,,3.0,1.0,,,,53.0,50.0,50.0,53.0,19.0,10.0,10.0,19.0,5.0,2.0,5.0,2.0,1.0,1.0,18.0,8.0,8.0,18.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,
2023-24,2367682,15,2023-12-06 19:30:00,"Craven Cottage, London",24105.0,Fulham,Nott'm Forest,5,0,0,5,W,L,2,0,0,2,0,0,0,0,5.0,,14.0,4.0,6.0,1.0,4.0,3.0,4.0,,4.0,,5.0,,,,1.0,,4.0,,10.0,2.0,9.0,,37.0,12.0,66.0,52.0,700.0,401.0,616.0,330.0,63.7,36.3,24.0,9.0,22.0,13.0,20.0,8.0,10.0,6.0,8.0,19.0,8.0,19.0,9.0,4.0,,4.0,1.0,,,,5.0,5.0,8.0,8.0,133.0,126.0,1.0,1.0,,5.0,1.0,,,,53.0,34.0,34.0,53.0,16.0,9.0,9.0,16.0,6.0,1.0,6.0,1.0,,,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,
2023-24,2367683,15,2023-12-05 20:15:00,"Kenilworth Road, Luton",11112.0,Luton,Arsenal,3,4,4,3,L,W,1,2,2,1,0,0,0,0,3.0,4.0,6.0,23.0,4.0,9.0,1.0,5.0,1.0,9.0,1.0,3.0,1.0,3.0,,,,,3.0,4.0,5.0,20.0,4.0,15.0,16.0,40.0,53.0,74.0,296.0,589.0,195.0,500.0,33.4,66.6,7.0,52.0,20.0,13.0,12.0,5.0,8.0,6.0,35.0,14.0,35.0,14.0,6.0,6.0,8.0,1.0,,,,2.0,8.0,16.0,5.0,11.0,148.0,154.0,5.0,1.0,4.0,3.0,,,,,62.0,54.0,54.0,62.0,20.0,20.0,20.0,20.0,3.0,8.0,3.0,8.0,,1.0,14.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,,,,,
2023-24,2367684,15,2023-12-06 19:30:00,"Bramall Lane, Sheffield",31406.0,Sheff Utd,Liverpool,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,6.0,15.0,1.0,8.0,3.0,5.0,2.0,2.0,2.0,4.0,,2.0,3.0,2.0,,,,2.0,3.0,14.0,2.0,9.0,16.0,42.0,47.0,73.0,207.0,632.0,100.0,529.0,24.3,75.7,13.0,37.0,20.0,16.0,15.0,10.0,9.0,11.0,23.0,17.0,23.0,17.0,6.0,10.0,2.0,2.0,,1.0,,,12.0,9.0,4.0,10.0,160.0,166.0,6.0,1.0,2.0,,,1.0,,,55.0,79.0,79.0,55.0,18.0,40.0,40.0,18.0,2.0,12.0,2.0,12.0,,1.0,12.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,,,,,
2023-24,2367685,15,2023-12-07 20:15:00,"Tottenham Hotspur Stadium, London",60733.0,Spurs,West Ham,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,23.0,11.0,7.0,5.0,10.0,4.0,6.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,19.0,5.0,10.0,3.0,64.0,13.0,83.0,23.0,784.0,251.0,717.0,184.0,75.0,25.0,59.0,11.0,18.0,23.0,13.0,15.0,10.0,15.0,12.0,27.0,12.0,27.0,7.0,11.0,2.0,7.0,,,1.0,,4.0,8.0,15.0,9.0,130.0,122.0,3.0,5.0,2.0,1.0,,,,,47.0,45.0,45.0,47.0,11.0,8.0,8.0,11.0,8.0,4.0,8.0,4.0,1.0,,11.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,,,,,,,,
2023-24,2367686,15,2023-12-05 19:30:00,"Molineux Stadium, Wolverhampton",30439.0,Wolves,Burnley,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,7.0,12.0,4.0,3.0,3.0,5.0,,4.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,,6.0,6.0,3.0,5.0,19.0,29.0,37.0,58.0,467.0,436.0,370.0,337.0,51.1,48.9,15.0,15.0,17.0,19.0,12.0,11.0,5.0,10.0,27.0,15.0,27.0,15.0,9.0,10.0,4.0,,1.0,,,1.0,5.0,7.0,6.0,10.0,149.0,154.0,3.0,3.0,,1.0,1.0,,,,58.0,49.0,49.0,58.0,19.0,15.0,15.0,19.0,5.0,8.0,6.0,8.0,2.0,,11.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,
2023-24,2367687,15,2023-12-06 20:15:00,"Old Trafford, Manchester",73607.0,Man Utd,Chelsea,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,28.0,13.0,9.0,3.0,11.0,7.0,8.0,3.0,3.0,4.0,1.0,,4.0,5.0,,2.0,1.0,1.0,21.0,12.0,12.0,6.0,33.0,15.0,38.0,26.0,397.0,512.0,339.0,440.0,44.8,55.2,41.0,20.0,16.0,12.0,13.0,6.0,6.0,10.0,9.0,13.0,9.0,13.0,11.0,8.0,3.0,7.0,1.0,4.0,,,9.0,9.0,2.0,6.0,114.0,117.0,2.0,7.0,1.0,2.0,,,,,42.0,42.0,42.0,42.0,5.0,9.0,9.0,5.0,12.0,4.0,12.0,4.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,,,,3.0,1.0,,,,,,,,
