season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a
2021-22,2210488,22,2022-05-12 19:45:00,"Tottenham Hotspur Stadium, London",62027.0,Spurs,Arsenal,3,0,0,3,W,L,2,0,0,2,0,1,1,0,3.0,,16.0,9.0,6.0,5.0,5.0,2.0,5.0,2.0,,,4.0,,2.0,,3.0,,1.0,,,,1.0,,12.0,9.0,8.0,7.0,26.0,17.0,56.0,40.0,561.0,412.0,502.0,351.0,57.6,42.4,33.0,16.0,16.0,6.0,6.0,2.0,13.0,9.0,11.0,11.0,11.0,11.0,8.0,9.0,2.0,4.0,,,,,8.0,5.0,5.0,4.0,90.0,101.0,5.0,3.0,,3.0,,,1.0,,,,45.0,31.0,31.0,45.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,15.0,15.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,
2021-22,2210489,22,2022-01-16 14:00:00,"London Stadium, London",59951.0,West Ham,Leeds,2,3,3,2,L,W,1,2,2,1,0,0,0,0,2.0,3.0,15.0,18.0,5.0,5.0,6.0,9.0,4.0,4.0,,,3.0,3.0,1.0,2.0,3.0,1.0,,1.0,,,2.0,3.0,11.0,15.0,8.0,8.0,31.0,23.0,57.0,30.0,386.0,442.0,270.0,322.0,47.4,52.6,35.0,31.0,22.0,23.0,13.0,13.0,11.0,10.0,11.0,21.0,11.0,21.0,23.0,21.0,2.0,4.0,,,,,6.0,13.0,13.0,10.0,178.0,171.0,2.0,3.0,3.0,2.0,,,,,,,67.0,52.0,52.0,67.0,24.0,17.0,17.0,24.0,4.0,3.0,4.0,3.0,1.0,2.0,6.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2021-22,2210490,22,2022-01-15 15:00:00,"Molineux Stadium, Wolverhampton",30057.0,Wolves,Southampton,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,9.0,13.0,5.0,10.0,3.0,3.0,1.0,,,,2.0,3.0,3.0,,1.0,3.0,2.0,1.0,,,1.0,,5.0,9.0,3.0,8.0,15.0,40.0,38.0,58.0,327.0,437.0,234.0,354.0,42.7,57.3,15.0,28.0,23.0,10.0,17.0,5.0,15.0,9.0,29.0,8.0,29.0,8.0,18.0,20.0,,1.0,,,,,10.0,9.0,4.0,18.0,133.0,157.0,9.0,2.0,1.0,3.0,,,,,,,59.0,51.0,51.0,59.0,13.0,19.0,19.0,13.0,2.0,10.0,2.0,10.0,2.0,1.0,13.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,
2021-22,2210491,23,2022-01-23 14:00:00,"Emirates Stadium, London",59255.0,Arsenal,Burnley,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,20.0,10.0,5.0,1.0,8.0,6.0,7.0,3.0,,,1.0,,,,1.0,,,,,,,,16.0,9.0,9.0,4.0,40.0,19.0,73.0,41.0,643.0,211.0,564.0,137.0,75.6,24.4,43.0,14.0,7.0,18.0,3.0,8.0,4.0,7.0,19.0,42.0,19.0,42.0,8.0,8.0,3.0,6.0,,,,,7.0,8.0,10.0,4.0,137.0,105.0,1.0,5.0,,,,,1.0,1.0,,,44.0,58.0,58.0,44.0,17.0,25.0,25.0,17.0,12.0,4.0,12.0,4.0,,2.0,9.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2021-22,2210492,23,2022-01-22 15:00:00,"Gtech Community Stadium, Brentford",16982.0,Brentford,Wolves,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,11.0,7.0,1.0,2.0,5.0,3.0,5.0,2.0,,,,,,,,,,,,,1.0,2.0,7.0,5.0,4.0,3.0,45.0,18.0,60.0,58.0,455.0,477.0,335.0,355.0,49.5,50.5,27.0,11.0,16.0,22.0,9.0,12.0,10.0,9.0,14.0,34.0,14.0,34.0,18.0,16.0,1.0,5.0,,,,,16.0,11.0,19.0,9.0,181.0,166.0,,,2.0,1.0,,,,,,,59.0,58.0,58.0,59.0,25.0,14.0,14.0,25.0,6.0,3.0,6.0,3.0,2.0,,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,,4.0,,
2021-22,2210493,23,2022-01-23 16:30:00,"Stamford Bridge, London",40020.0,Chelsea,Spurs,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,15.0,6.0,7.0,3.0,5.0,2.0,3.0,1.0,,,1.0,,,,1.0,,,,,,2.0,,13.0,6.0,8.0,4.0,37.0,16.0,59.0,50.0,606.0,341.0,526.0,267.0,64.6,35.4,23.0,7.0,15.0,14.0,11.0,7.0,10.0,12.0,12.0,26.0,12.0,26.0,18.0,18.0,1.0,3.0,,,,,8.0,6.0,7.0,10.0,125.0,116.0,3.0,5.0,,2.0,,,1.0,,,,48.0,47.0,47.0,48.0,13.0,8.0,8.0,13.0,10.0,3.0,10.0,3.0,1.0,,17.0,14.0,14.0,17.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2021-22,2210494,23,2022-01-23 14:00:00,"Selhurst Park, London",25002.0,Crystal Palace,Liverpool,1,3,3,1,L,W,0,2,2,0,0,0,0,0,1.0,3.0,8.0,14.0,5.0,7.0,3.0,6.0,,1.0,,,3.0,1.0,1.0,2.0,2.0,,,,,,1.0,2.0,5.0,11.0,3.0,6.0,20.0,46.0,49.0,75.0,431.0,576.0,328.0,465.0,43.4,56.6,17.0,27.0,13.0,7.0,8.0,6.0,10.0,9.0,25.0,11.0,25.0,11.0,18.0,18.0,,,,1.0,,,6.0,6.0,7.0,7.0,148.0,163.0,4.0,4.0,3.0,1.0,,,,,,,49.0,40.0,40.0,49.0,20.0,16.0,16.0,20.0,2.0,5.0,2.0,5.0,,,12.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,1.0,,1.0,5.0,2.0,,
2021-22,2210495,23,2022-01-22 12:30:00,"Goodison Park, Liverpool",38203.0,Everton,Aston Villa,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,15.0,8.0,1.0,3.0,7.0,4.0,7.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,11.0,5.0,5.0,3.0,30.0,16.0,62.0,50.0,338.0,361.0,228.0,255.0,49.6,50.4,21.0,13.0,24.0,26.0,16.0,18.0,7.0,10.0,7.0,15.0,7.0,15.0,22.0,17.0,1.0,8.0,,,,,14.0,12.0,13.0,14.0,174.0,169.0,2.0,,1.0,,,,,1.0,,,81.0,83.0,83.0,81.0,29.0,30.0,30.0,29.0,9.0,2.0,9.0,2.0,,1.0,14.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2021-22,2210496,23,2022-01-22 15:00:00,"Elland Road, Leeds",36405.0,Leeds,Newcastle,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,13.0,15.0,4.0,3.0,4.0,4.0,5.0,8.0,,,1.0,1.0,,,2.0,1.0,,,,,,,6.0,9.0,4.0,5.0,38.0,29.0,55.0,60.0,477.0,277.0,377.0,186.0,63.0,37.0,38.0,33.0,21.0,18.0,13.0,9.0,7.0,16.0,20.0,28.0,20.0,28.0,14.0,15.0,8.0,5.0,,,,,9.0,13.0,6.0,10.0,153.0,142.0,2.0,4.0,1.0,,,,,1.0,,,56.0,66.0,66.0,56.0,14.0,30.0,30.0,14.0,6.0,7.0,6.0,7.0,,,9.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-22,2210497,23,2022-01-23 14:00:00,"King Power Stadium, Leicester",31231.0,Leicester,Brighton,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,15.0,14.0,5.0,5.0,3.0,4.0,7.0,5.0,,,1.0,3.0,1.0,1.0,2.0,2.0,,,,,,1.0,8.0,11.0,7.0,9.0,22.0,30.0,44.0,64.0,460.0,577.0,364.0,474.0,43.8,56.2,26.0,31.0,18.0,22.0,7.0,15.0,9.0,7.0,30.0,13.0,30.0,13.0,23.0,26.0,6.0,7.0,,,,,9.0,10.0,9.0,11.0,157.0,170.0,3.0,4.0,1.0,1.0,,,,,,,45.0,46.0,46.0,45.0,9.0,9.0,9.0,9.0,4.0,5.0,4.0,5.0,,,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2021-22,2210498,23,2022-01-22 15:00:00,"Old Trafford, Manchester",73130.0,Man Utd,West Ham,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,18.0,6.0,3.0,1.0,9.0,3.0,6.0,2.0,,,1.0,,1.0,,,,,,,,1.0,,15.0,3.0,7.0,1.0,28.0,18.0,78.0,43.0,548.0,413.0,453.0,308.0,56.9,43.1,28.0,13.0,17.0,9.0,11.0,7.0,4.0,16.0,15.0,13.0,15.0,13.0,12.0,15.0,2.0,6.0,,,,,9.0,10.0,6.0,8.0,146.0,159.0,2.0,2.0,,1.0,,,1.0,,,,55.0,42.0,42.0,55.0,20.0,15.0,15.0,20.0,3.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2021-22,2210499,23,2022-01-22 17:30:00,"St. Mary's Stadium, Southampton",31178.0,Southampton,Man City,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,7.0,20.0,3.0,5.0,3.0,8.0,1.0,7.0,,,,3.0,,1.0,2.0,2.0,1.0,3.0,,,1.0,1.0,4.0,15.0,3.0,9.0,7.0,61.0,35.0,97.0,278.0,777.0,193.0,700.0,25.8,74.2,7.0,47.0,20.0,21.0,14.0,10.0,12.0,8.0,37.0,4.0,37.0,4.0,21.0,25.0,7.0,1.0,,,,,15.0,8.0,12.0,8.0,131.0,150.0,4.0,2.0,1.0,1.0,,,,,,,43.0,62.0,62.0,43.0,11.0,13.0,13.0,11.0,2.0,11.0,2.0,11.0,1.0,1.0,13.0,5.0,4.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2021-22,2210500,23,2022-01-21 20:00:00,"Vicarage Road, Watford",20782.0,Watford,Norwich,0,3,3,0,L,W,0,0,0,0,1,0,0,1,,3.0,15.0,7.0,4.0,2.0,7.0,2.0,4.0,3.0,,,1.0,1.0,,1.0,2.0,,1.0,,,,,2.0,11.0,5.0,6.0,3.0,25.0,12.0,61.0,42.0,565.0,259.0,464.0,152.0,68.5,31.5,23.0,14.0,14.0,16.0,10.0,11.0,9.0,9.0,5.0,14.0,5.0,14.0,14.0,12.0,3.0,5.0,,2.0,1.0,,7.0,22.0,9.0,7.0,155.0,151.0,,3.0,3.0,,,,,1.0,1.0,,67.0,55.0,55.0,67.0,20.0,16.0,16.0,20.0,5.0,1.0,5.0,1.0,2.0,,16.0,11.0,11.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2021-22,2210501,24,2022-02-09 20:00:00,"Villa Park, Birmingham",41927.0,Aston Villa,Leeds,3,3,3,3,D,D,3,2,2,3,1,0,0,1,3.0,3.0,12.0,16.0,4.0,8.0,6.0,5.0,2.0,3.0,,,2.0,1.0,2.0,2.0,,1.0,,1.0,,,3.0,1.0,10.0,11.0,6.0,8.0,20.0,33.0,50.0,45.0,302.0,456.0,226.0,378.0,39.5,60.5,21.0,22.0,22.0,3.0,13.0,2.0,9.0,10.0,24.0,15.0,24.0,15.0,16.0,18.0,4.0,2.0,1.0,,,,4.0,9.0,1.0,6.0,112.0,138.0,4.0,2.0,3.0,3.0,,,,,,,55.0,23.0,23.0,55.0,15.0,6.0,6.0,15.0,6.0,11.0,6.0,11.0,,,11.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2021-22,2210502,24,2022-01-18 20:00:00,"American Express Stadium, Falmer",30880.0,Brighton,Chelsea,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,10.0,15.0,2.0,3.0,3.0,5.0,5.0,7.0,,,1.0,,,,1.0,,,,,,1.0,1.0,8.0,9.0,5.0,8.0,41.0,33.0,57.0,53.0,438.0,579.0,360.0,503.0,43.2,56.8,27.0,27.0,16.0,14.0,11.0,7.0,17.0,10.0,19.0,26.0,19.0,26.0,15.0,17.0,6.0,5.0,,,,,4.0,7.0,7.0,8.0,141.0,131.0,2.0,1.0,1.0,1.0,,,,,,,36.0,39.0,39.0,36.0,8.0,15.0,15.0,8.0,5.0,7.0,5.0,7.0,,,8.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210503,24,2022-02-08 20:00:00,"Turf Moor, Burnley",21233.0,Burnley,Man Utd,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,9.0,22.0,3.0,5.0,5.0,5.0,1.0,12.0,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,4.0,18.0,2.0,13.0,22.0,40.0,40.0,48.0,288.0,518.0,193.0,422.0,35.9,64.1,14.0,42.0,25.0,15.0,14.0,11.0,7.0,1.0,28.0,16.0,28.0,16.0,13.0,12.0,12.0,1.0,,,,,4.0,7.0,10.0,14.0,150.0,164.0,4.0,2.0,1.0,1.0,,,,,,,53.0,51.0,51.0,53.0,11.0,22.0,22.0,11.0,2.0,10.0,2.0,10.0,3.0,,11.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2021-22,2210504,24,2022-02-09 19:45:00,"Carrow Road, Norwich",26652.0,Norwich,Crystal Palace,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,5.0,13.0,1.0,5.0,2.0,4.0,2.0,4.0,,,,,,,,1.0,,,,,1.0,1.0,4.0,6.0,2.0,4.0,13.0,39.0,39.0,77.0,256.0,670.0,159.0,575.0,28.3,71.7,9.0,21.0,15.0,15.0,9.0,9.0,11.0,10.0,27.0,8.0,27.0,8.0,16.0,16.0,4.0,2.0,,,,,11.0,4.0,7.0,9.0,153.0,158.0,4.0,,1.0,1.0,,,,,,,45.0,58.0,58.0,45.0,11.0,21.0,21.0,11.0,4.0,6.0,4.0,6.0,,,11.0,16.0,15.0,11.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,2.0,,
2021-22,2210505,24,2022-02-08 19:45:00,"London Stadium, London",59581.0,West Ham,Watford,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,9.0,6.0,3.0,1.0,4.0,4.0,2.0,1.0,,,1.0,,,,2.0,,2.0,,,,1.0,,7.0,5.0,5.0,2.0,30.0,21.0,69.0,49.0,609.0,335.0,489.0,235.0,64.3,35.7,24.0,18.0,16.0,17.0,8.0,12.0,13.0,12.0,14.0,28.0,14.0,28.0,17.0,17.0,1.0,3.0,,,,,14.0,9.0,10.0,7.0,175.0,156.0,1.0,1.0,,1.0,,,1.0,,,,73.0,57.0,57.0,73.0,42.0,25.0,25.0,42.0,5.0,6.0,5.0,6.0,,,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2021-22,2210506,24,2022-02-10 19:45:00,"Molineux Stadium, Wolverhampton",31523.0,Wolves,Arsenal,0,1,1,0,L,W,0,1,1,0,0,1,1,0,,1.0,15.0,12.0,4.0,2.0,7.0,3.0,4.0,7.0,,,,2.0,,1.0,,1.0,,,,,,1.0,10.0,9.0,5.0,7.0,43.0,21.0,58.0,54.0,481.0,356.0,393.0,272.0,58.3,41.7,33.0,26.0,12.0,17.0,5.0,10.0,17.0,7.0,13.0,35.0,13.0,35.0,17.0,20.0,7.0,4.0,,,,,5.0,10.0,3.0,8.0,155.0,134.0,1.0,4.0,1.0,,,,,1.0,,,52.0,48.0,48.0,52.0,17.0,14.0,14.0,17.0,7.0,4.0,7.0,4.0,,,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2021-22,2210507,24,2022-02-10 19:45:00,"Anfield, Liverpool",53050.0,Liverpool,Leicester,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,22.0,5.0,11.0,1.0,7.0,3.0,4.0,1.0,,,2.0,1.0,2.0,,2.0,1.0,1.0,,,,1.0,,14.0,4.0,9.0,1.0,45.0,18.0,81.0,41.0,665.0,362.0,563.0,257.0,65.0,35.0,53.0,11.0,18.0,23.0,11.0,9.0,20.0,12.0,15.0,35.0,15.0,35.0,20.0,19.0,1.0,4.0,,1.0,,,8.0,18.0,9.0,12.0,174.0,168.0,1.0,9.0,,2.0,,,1.0,,,,66.0,52.0,52.0,66.0,24.0,10.0,10.0,24.0,7.0,6.0,7.0,6.0,2.0,,11.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2021-22,2210508,24,2022-02-09 19:45:00,"Etihad Stadium, Manchester",51658.0,Man City,Brentford,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,15.0,6.0,7.0,2.0,6.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,10.0,4.0,5.0,2.0,43.0,11.0,91.0,39.0,709.0,227.0,627.0,135.0,75.6,24.4,31.0,10.0,7.0,13.0,5.0,8.0,8.0,11.0,7.0,30.0,7.0,30.0,17.0,16.0,2.0,2.0,,,,1.0,3.0,9.0,3.0,2.0,133.0,129.0,2.0,5.0,,2.0,,,1.0,,,,47.0,30.0,30.0,47.0,19.0,8.0,8.0,19.0,9.0,3.0,9.0,3.0,1.0,,7.0,13.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,10.0,,
2021-22,2210509,24,2022-02-08 19:45:00,"St. James' Park, Newcastle",52186.0,Newcastle,Everton,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,20.0,11.0,9.0,3.0,6.0,3.0,5.0,5.0,,,1.0,1.0,1.0,,2.0,1.0,2.0,,,,,,12.0,9.0,8.0,6.0,24.0,19.0,48.0,48.0,292.0,454.0,191.0,350.0,39.3,60.7,33.0,13.0,21.0,19.0,7.0,9.0,17.0,4.0,12.0,14.0,12.0,14.0,21.0,21.0,6.0,5.0,,,,,14.0,21.0,10.0,11.0,151.0,153.0,2.0,7.0,1.0,3.0,,,,,1.0,1.0,84.0,69.0,69.0,84.0,30.0,23.0,23.0,30.0,6.0,2.0,6.0,2.0,2.0,2.0,13.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2021-22,2210510,24,2022-02-09 19:45:00,"Tottenham Hotspur Stadium, London",54012.0,Spurs,Southampton,2,3,3,2,L,W,1,1,1,1,0,0,0,0,2.0,3.0,8.0,23.0,3.0,10.0,2.0,10.0,3.0,3.0,,,3.0,4.0,1.0,1.0,2.0,3.0,,1.0,,,1.0,3.0,7.0,15.0,5.0,11.0,28.0,33.0,39.0,74.0,433.0,472.0,347.0,387.0,47.7,52.3,17.0,32.0,18.0,14.0,9.0,6.0,13.0,10.0,29.0,21.0,29.0,21.0,12.0,11.0,4.0,3.0,3.0,,1.0,,9.0,9.0,5.0,13.0,137.0,139.0,6.0,2.0,3.0,2.0,,,,,,1.0,70.0,47.0,47.0,70.0,30.0,17.0,17.0,30.0,2.0,8.0,2.0,8.0,1.0,1.0,7.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2021-22,2210511,25,2022-02-12 15:00:00,"Gtech Community Stadium, Brentford",16958.0,Brentford,Crystal Palace,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,6.0,2.0,3.0,5.0,2.0,2.0,1.0,,,3.0,1.0,,,3.0,1.0,,,,,,,7.0,6.0,4.0,4.0,28.0,30.0,55.0,66.0,377.0,504.0,260.0,390.0,42.6,57.4,24.0,17.0,31.0,17.0,18.0,11.0,11.0,6.0,25.0,16.0,25.0,16.0,23.0,24.0,1.0,2.0,1.0,,,,15.0,11.0,12.0,16.0,167.0,194.0,3.0,2.0,,,,,1.0,1.0,,,76.0,58.0,58.0,76.0,24.0,16.0,16.0,24.0,3.0,9.0,3.0,9.0,,1.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-22,2210512,25,2022-02-13 14:00:00,"Turf Moor, Burnley",21239.0,Burnley,Liverpool,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,8.0,12.0,5.0,4.0,3.0,5.0,,3.0,,,2.0,2.0,,1.0,2.0,3.0,,,,,,,8.0,8.0,5.0,5.0,23.0,38.0,62.0,74.0,303.0,643.0,198.0,530.0,32.6,67.4,11.0,26.0,14.0,11.0,12.0,3.0,19.0,6.0,22.0,21.0,22.0,21.0,17.0,16.0,2.0,,,,,,12.0,12.0,10.0,8.0,155.0,165.0,3.0,5.0,1.0,,,,,1.0,,,44.0,45.0,45.0,44.0,12.0,16.0,16.0,12.0,5.0,8.0,5.0,8.0,1.0,2.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,7.0,3.0,,
2021-22,2210513,25,2022-04-20 19:45:00,"Stamford Bridge, London",32249.0,Chelsea,Arsenal,2,4,4,2,L,W,2,2,2,2,0,0,0,0,2.0,4.0,11.0,14.0,2.0,4.0,5.0,7.0,4.0,3.0,,,,,,2.0,,,,,,,1.0,1.0,8.0,9.0,3.0,4.0,34.0,12.0,72.0,42.0,704.0,332.0,605.0,251.0,68.0,32.0,30.0,30.0,23.0,20.0,13.0,9.0,10.0,15.0,5.0,25.0,5.0,25.0,27.0,27.0,3.0,4.0,,1.0,1.0,,7.0,8.0,14.0,12.0,153.0,126.0,,,4.0,2.0,,,,,,,49.0,48.0,48.0,49.0,14.0,14.0,14.0,14.0,6.0,1.0,6.0,1.0,,,7.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,4.0,,
2021-22,2210514,25,2022-02-12 15:00:00,"Goodison Park, Liverpool",39150.0,Everton,Leeds,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,21.0,7.0,10.0,,2.0,4.0,9.0,3.0,,,1.0,,1.0,,3.0,,,2.0,,,2.0,,17.0,6.0,15.0,2.0,24.0,22.0,55.0,40.0,344.0,467.0,255.0,374.0,41.7,58.3,29.0,13.0,22.0,29.0,16.0,16.0,13.0,13.0,15.0,19.0,15.0,19.0,24.0,24.0,3.0,7.0,,,,,10.0,7.0,16.0,4.0,154.0,163.0,,7.0,,3.0,,,1.0,,,,55.0,61.0,61.0,55.0,17.0,14.0,14.0,17.0,5.0,3.0,5.0,3.0,,,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210515,25,2022-02-13 16:30:00,"King Power Stadium, Leicester",32061.0,Leicester,West Ham,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,13.0,8.0,2.0,3.0,7.0,2.0,4.0,3.0,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,10.0,4.0,4.0,3.0,23.0,25.0,57.0,49.0,550.0,433.0,453.0,345.0,55.4,44.6,20.0,24.0,21.0,14.0,8.0,8.0,14.0,5.0,18.0,15.0,18.0,15.0,13.0,16.0,2.0,4.0,,,,,7.0,9.0,7.0,11.0,136.0,150.0,1.0,,2.0,2.0,,,,,,,48.0,54.0,54.0,48.0,10.0,23.0,23.0,10.0,5.0,4.0,5.0,4.0,1.0,,10.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,
2021-22,2210516,25,2022-02-12 12:30:00,"Old Trafford, Manchester",73084.0,Man Utd,Southampton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,12.0,13.0,8.0,4.0,2.0,6.0,2.0,3.0,,,4.0,1.0,1.0,,3.0,1.0,,,,,1.0,1.0,10.0,11.0,8.0,6.0,32.0,18.0,61.0,38.0,469.0,430.0,382.0,347.0,52.3,47.7,24.0,21.0,14.0,17.0,7.0,10.0,6.0,19.0,13.0,14.0,13.0,14.0,16.0,15.0,3.0,2.0,,,,,12.0,10.0,7.0,6.0,138.0,123.0,3.0,6.0,1.0,1.0,,,,,,,53.0,53.0,53.0,53.0,18.0,12.0,12.0,18.0,1.0,4.0,1.0,4.0,4.0,,12.0,13.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,7.0,1.0,,
2021-22,2210517,25,2022-02-13 14:00:00,"St. James' Park, Newcastle",52207.0,Newcastle,Aston Villa,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,10.0,11.0,2.0,1.0,4.0,6.0,4.0,4.0,,,,,,,,,,,,,,,7.0,9.0,4.0,3.0,14.0,28.0,50.0,55.0,249.0,424.0,169.0,326.0,37.0,63.0,14.0,15.0,15.0,14.0,8.0,7.0,12.0,10.0,13.0,9.0,13.0,9.0,15.0,16.0,4.0,4.0,,,,,9.0,9.0,4.0,5.0,129.0,143.0,1.0,1.0,,1.0,,,1.0,,,,61.0,56.0,56.0,61.0,22.0,12.0,12.0,22.0,3.0,6.0,3.0,6.0,,,22.0,15.0,15.0,21.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
