season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437763,5,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,2.0,2.0,4.0,2.0,1.0,,,,,2.0,,,,4.0,1.0,,,,,,,,,,,17.0,,,,,,,,2.0,,6.4,,,,2.0,,,,,,3.0,3.0,6.0,0,,8.0,,,,
2017-18,7437763,5,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,8.0,,8.0,1.0,2.0,1.0,,1.0,,2.0,,,1.0,7.0,2.0,,,2.0,,,,,,,,66.0,1.0,,,,,,,11.0,,6.2,,,1.0,,1.0,,,,,15.0,,15.0,2,,23.0,2.0,,,
2017-18,7437763,5,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,7.0,20.0,30.0,50.0,1.0,4.0,6.0,,,,,,,,1.0,9.0,,,,,,,,3.0,,,90.0,,2.0,,,,,,14.0,,7.9,,,1.0,3.0,1.0,,,8.0,,26.0,36.0,62.0,1,2.0,79.0,1.0,2.0,1.0,
2017-18,7437763,5,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,4.0,10.0,24.0,34.0,2.0,4.0,7.0,,,,3.0,,,2.0,8.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,12.0,,6.6,,,,8.0,,,,11.0,1.0,17.0,26.0,43.0,0,2.0,59.0,1.0,1.0,,
2017-18,7437763,5,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,3.0,33.0,23.0,56.0,,,9.0,,,,2.0,,,,4.0,6.0,,,2.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,21.0,,7.2,,,1.0,2.0,,1.0,,7.0,,49.0,25.0,73.0,1,4.0,91.0,2.0,2.0,,
2017-18,7437763,5,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,,25.0,16.0,41.0,,2.0,9.0,,,,,,,1.0,6.0,7.0,,,4.0,,,,,2.0,,,90.0,1.0,1.0,,,,,,20.0,,7.1,,,,2.0,1.0,1.0,,3.0,,31.0,23.0,53.0,1,4.0,78.0,4.0,1.0,,
2017-18,7437763,5,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,1.0,7.0,1.0,8.0,,,2.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,10.0,,,,,,,,1.0,,6.6,,,,,,,,1.0,,8.0,1.0,9.0,0,,10.0,,,,
2017-18,7437763,5,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,1.0,,,20.0,22.0,41.0,1.0,1.0,7.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,2.0,,90.0,,,,,,,,12.0,,7.2,,,,1.0,,2.0,,2.0,,26.0,26.0,50.0,0,1.0,70.0,1.0,,,
2017-18,7437763,5,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437763,5,3,Arsenal,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,22.0,11.0,32.0,,,4.0,,,,,,,2.0,2.0,,,,,,,,,,3.0,,80.0,,,,,,,,9.0,,6.8,,,,,,1.0,,,,25.0,11.0,35.0,0,,42.0,4.0,,,
2017-18,7437774,6,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437774,6,3,Arsenal,Home,1185,11334,Petr Čech,petr-cech,G,False,,,7.0,3.0,13.0,16.0,,1.0,10.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,4.0,1.0,7.4,2.0,2.0,,1.0,,,,11.0,,7.0,13.0,20.0,0,,32.0,,,,
2017-18,7437774,6,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437774,6,3,Arsenal,Home,16176,37605,Mesut Özil,mesut-ozil,M,True,,,,9.0,2.0,11.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,7.0,,,,,,,,,,6.7,,,,,,,,,,9.0,2.0,11.0,0,,13.0,,,,
2017-18,7437774,6,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,2.0,27.0,33.0,60.0,1.0,4.0,6.0,,,,1.0,1.0,,1.0,6.0,12.0,,,,,,,,6.0,,,90.0,,1.0,,,,,,9.0,,7.9,,,,3.0,5.0,,,3.0,,29.0,35.0,64.0,0,5.0,88.0,1.0,1.0,2.0,
2017-18,7437774,6,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,1.0,31.0,15.0,46.0,,,5.0,,,,1.0,,,,2.0,5.0,,,1.0,,,,,,,,89.0,1.0,,,,,,1.0,18.0,,7.5,,,1.0,,1.0,1.0,,2.0,,46.0,15.0,60.0,2,1.0,72.0,3.0,3.0,1.0,
2017-18,7437774,6,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437774,6,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,2.0,,2.0,35.0,3.0,36.0,2.0,3.0,3.0,1.0,,,5.0,,,4.0,14.0,13.0,,,1.0,,,,1.0,,2.0,,83.0,2.0,,,,,,,21.0,,8.0,,,2.0,,6.0,3.0,,4.0,,43.0,3.0,43.0,4,1.0,76.0,7.0,5.0,4.0,
2017-18,7437774,6,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437774,6,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,2.0,,7.0,,,,,,,,2.0,,6.7,,,,,,,,1.0,,6.0,1.0,7.0,0,,7.0,,,,
2017-18,7437774,6,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,12.0,3.0,15.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,,2.0,9.0,,,,,2.0,,,,1.0,,83.0,2.0,,,,,,,9.0,,8.4,,,1.0,2.0,5.0,,,,,18.0,3.0,21.0,4,,39.0,3.0,2.0,5.0,
2017-18,7437774,6,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,6.0,24.0,33.0,57.0,4.0,5.0,3.0,,,,1.0,,,,5.0,7.0,,,,,,,,2.0,,,90.0,,,,,,,,13.0,,7.1,,,,4.0,,,,8.0,,31.0,37.0,68.0,0,1.0,81.0,2.0,1.0,,
2017-18,7437774,6,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,6.0,18.0,35.0,53.0,6.0,3.0,6.0,,,,1.0,,,,7.0,3.0,,,,,,,,1.0,,,90.0,1.0,1.0,,,,,,11.0,,7.3,,,,6.0,,2.0,,10.0,,25.0,37.0,60.0,1,,78.0,2.0,,,
2017-18,7437774,6,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,1.0,,4.0,43.0,22.0,64.0,2.0,1.0,7.0,,,1.0,,,,1.0,5.0,3.0,,,2.0,,,,,,1.0,,90.0,,,,,,,,15.0,,6.9,,,2.0,1.0,1.0,7.0,,4.0,,53.0,23.0,69.0,3,1.0,87.0,2.0,1.0,,
2017-18,7437774,6,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,,29.0,16.0,45.0,2.0,1.0,6.0,,,,,,,1.0,6.0,6.0,,,4.0,,,,,1.0,,,90.0,,,,,,,,12.0,,6.8,,,,3.0,1.0,1.0,,1.0,,35.0,18.0,52.0,0,4.0,71.0,1.0,,1.0,
2017-18,7437774,6,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,False,,,6.0,50.0,22.0,72.0,1.0,1.0,8.0,,,1.0,,,,2.0,3.0,4.0,,1.0,,,,,,,2.0,,90.0,,,,,,,,8.0,,7.0,,,,,,1.0,,6.0,,55.0,23.0,77.0,1,,85.0,,3.0,,
2017-18,7437774,6,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,1.0,35.0,22.0,57.0,1.0,3.0,5.0,,,1.0,,,,1.0,2.0,6.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,7.1,,,,4.0,,3.0,,3.0,,42.0,24.0,63.0,1,2.0,92.0,1.0,1.0,,
2017-18,7437774,6,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437772,7,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437772,7,3,Arsenal,Home,1185,11334,Petr Čech,petr-cech,G,False,,,2.0,,12.0,12.0,,4.0,9.0,,,,,,,,,5.0,,,,,,2.0,,,,,90.0,,,,,,,,7.0,4.0,7.4,,1.0,,5.0,,,,9.0,,5.0,14.0,19.0,0,,35.0,,1.0,,
2017-18,7437772,7,3,Arsenal,Home,10501,20467,Theo Walcott,theo-walcott,M,True,,,,2.0,3.0,5.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,19.0,,,,,,,,3.0,,6.6,,,,,,2.0,,,1.0,5.0,3.0,6.0,0,,9.0,,,,
2017-18,7437772,7,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,3.0,68.0,34.0,102.0,1.0,2.0,5.0,,,,1.0,,,,2.0,2.0,,,,,1.0,,,1.0,2.0,,90.0,1.0,1.0,,,,,,3.0,,8.1,,,,2.0,,,,3.0,,71.0,34.0,105.0,1,,111.0,,,,
2017-18,7437772,7,3,Arsenal,Home,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,1.0,48.0,17.0,65.0,1.0,2.0,7.0,,1.0,,2.0,,,1.0,4.0,6.0,,,,,,,,3.0,,,90.0,1.0,,,,,,,16.0,,6.9,,,1.0,,1.0,1.0,,3.0,,58.0,18.0,75.0,2,2.0,92.0,4.0,1.0,1.0,1.0
2017-18,7437772,7,3,Arsenal,Home,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437772,7,3,Arsenal,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,5.0,37.0,2.0,39.0,1.0,,2.0,1.0,,1.0,,,,3.0,7.0,9.0,,,1.0,1.0,,,,1.0,6.0,,90.0,3.0,,,,,,,21.0,,9.0,,,4.0,,6.0,,,6.0,,49.0,2.0,51.0,8,2.0,78.0,4.0,3.0,4.0,1.0
2017-18,7437772,7,3,Arsenal,Home,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437772,7,3,Arsenal,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,2.0,1.0,3.0,,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,19.0,,,,,,,,,,6.7,,,1.0,,,,,,,2.0,1.0,3.0,1,1.0,6.0,,,,1.0
2017-18,7437772,7,3,Arsenal,Home,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,12.0,3.0,15.0,1.0,1.0,2.0,,,2.0,3.0,,,1.0,7.0,3.0,,,2.0,,,,1.0,,1.0,,71.0,1.0,,,,,,,9.0,,6.9,,,1.0,,,,,,1.0,15.0,4.0,19.0,4,,30.0,4.0,2.0,,
2017-18,7437772,7,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,,53.0,34.0,87.0,2.0,6.0,5.0,,,,,,,,3.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,,5.0,,7.9,,,,9.0,,,,2.0,,56.0,36.0,92.0,1,2.0,107.0,,,,1.0
2017-18,7437772,7,3,Arsenal,Home,117777,84450,Granit Xhaka,granit-xhaka,M,False,3.0,,4.0,68.0,15.0,80.0,1.0,2.0,7.0,,,2.0,1.0,,,,3.0,5.0,,,1.0,,,,,1.0,1.0,,83.0,,,,,,,,19.0,,7.6,,,1.0,,1.0,6.0,,6.0,,82.0,18.0,94.0,3,2.0,112.0,1.0,,1.0,2.0
2017-18,7437772,7,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,25.0,9.0,34.0,,4.0,5.0,1.0,,,,,,,1.0,6.0,,,1.0,,,,,1.0,3.0,,90.0,1.0,,,,,,,8.0,,7.6,,,,2.0,,1.0,,1.0,,29.0,10.0,38.0,1,2.0,54.0,1.0,,,1.0
2017-18,7437772,7,3,Arsenal,Home,159675,153256,Mohamed Elneny,mohamed-elneny,M,True,,,,1.0,6.0,7.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,7.0,,,,,,,,,,6.6,,,,1.0,,,,,,1.0,6.0,7.0,0,,9.0,,,,
2017-18,7437772,7,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,,24.0,13.0,37.0,3.0,2.0,5.0,,,1.0,,,,,3.0,6.0,,,,,,,,,,,90.0,,,,,,,,14.0,,7.1,,,,4.0,1.0,2.0,,1.0,,31.0,18.0,47.0,1,2.0,68.0,1.0,1.0,1.0,2.0
2017-18,7437772,7,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437772,7,3,Arsenal,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,34.0,4.0,38.0,,,4.0,,,,1.0,,,2.0,4.0,3.0,,,,,1.0,,,,2.0,,71.0,3.0,,,,,,,10.0,,7.8,,,,,3.0,,,,,37.0,5.0,42.0,3,1.0,57.0,3.0,,2.0,1.0
2017-18,7437772,7,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,False,,,,45.0,43.0,88.0,1.0,6.0,8.0,,,,2.0,,,,3.0,8.0,,,,,,,,2.0,2.0,,90.0,,1.0,,,,,,12.0,,7.3,,,,,1.0,,,3.0,,54.0,45.0,99.0,0,1.0,106.0,,,1.0,1.0
2017-18,7437787,8,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,2.0,4.0,26.0,30.0,2.0,13.0,7.0,,,,,,,,2.0,14.0,,,,,1.0,,,2.0,,,90.0,1.0,3.0,,,,,,10.0,,8.2,,,,12.0,,,,7.0,,10.0,29.0,39.0,1,1.0,60.0,1.0,1.0,,
2017-18,7437787,8,3,Arsenal,Away,1185,11334,Petr Čech,petr-cech,G,False,,1.0,8.0,6.0,6.0,12.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,1.0,,,,15.0,,6.2,,,,2.0,,,1.0,23.0,,16.0,11.0,27.0,0,,36.0,,,,
2017-18,7437787,8,3,Arsenal,Away,10501,20467,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437787,8,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,True,,,,5.0,3.0,8.0,1.0,,2.0,1.0,1.0,,,,,,2.0,1.0,,,2.0,,,,,1.0,2.0,,29.0,1.0,,,,,,,6.0,,6.8,,,,,,2.0,,1.0,,9.0,3.0,10.0,1,,17.0,2.0,1.0,,
2017-18,7437787,8,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,3.0,19.0,29.0,48.0,4.0,,3.0,,,,2.0,,,1.0,9.0,3.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,10.0,,6.3,,,1.0,5.0,,,,6.0,,23.0,33.0,56.0,1,3.0,70.0,1.0,,,
2017-18,7437787,8,3,Arsenal,Away,33596,48844,David Ospina,david-ospina,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437787,8,3,Arsenal,Away,33902,50175,Danny Welbeck,danny-welbeck,F,False,,,,14.0,4.0,18.0,1.0,1.0,3.0,,,,,,,3.0,6.0,4.0,,,1.0,,,,,,3.0,,61.0,,,,,,,,8.0,,6.7,,,,,1.0,,,,,16.0,4.0,20.0,0,2.0,30.0,2.0,1.0,,
2017-18,7437787,8,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437787,8,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,5.0,2.0,7.0,3.0,1.0,1.0,,,,1.0,,,,5.0,1.0,,,1.0,,,,,,,,22.0,1.0,,,,,,,8.0,,6.4,,,,,,,,,,8.0,3.0,11.0,1,,16.0,4.0,,,
2017-18,7437787,8,3,Arsenal,Away,40672,56864,Francis Coquelin,francis-coquelin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437787,8,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,9.0,6.0,15.0,,1.0,4.0,,,,1.0,,,,1.0,5.0,,,,,,,,,,,68.0,,,,,,,,14.0,,7.0,,,,,1.0,2.0,,2.0,,20.0,7.0,25.0,0,2.0,33.0,2.0,1.0,1.0,
2017-18,7437787,8,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,6.0,24.0,34.0,58.0,6.0,7.0,7.0,,,,,,,,6.0,12.0,,,,,,,,2.0,,,85.0,,,,,,,,9.0,,7.4,,,,8.0,,,,10.0,,30.0,36.0,66.0,0,3.0,84.0,,2.0,,
2017-18,7437787,8,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,1.0,,9.0,31.0,24.0,54.0,,2.0,6.0,,,,,,,1.0,2.0,5.0,,,1.0,1.0,,,,,1.0,,90.0,2.0,,,,,,,18.0,,7.7,,,,4.0,,1.0,,12.0,,45.0,27.0,71.0,2,2.0,84.0,,1.0,,
2017-18,7437787,8,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,2.0,14.0,15.0,29.0,,1.0,6.0,,,,1.0,,,2.0,3.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,13.0,,6.2,,,,1.0,,,,4.0,,24.0,15.0,39.0,0,,54.0,1.0,1.0,,
2017-18,7437787,8,3,Arsenal,Away,159675,153256,Mohamed Elneny,mohamed-elneny,M,False,,,5.0,32.0,29.0,61.0,,1.0,9.0,,,,1.0,,,1.0,2.0,3.0,,,,,,,,,,,90.0,,,,,,,,9.0,,7.0,,,1.0,1.0,,2.0,,6.0,,38.0,30.0,66.0,1,2.0,76.0,,,,
2017-18,7437787,8,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,1.0,27.0,24.0,51.0,2.0,1.0,8.0,,,,,,,2.0,7.0,2.0,,,3.0,,,,,1.0,1.0,,90.0,,,1.0,,,,,19.0,,6.0,,,1.0,1.0,,3.0,,2.0,,38.0,27.0,62.0,1,1.0,81.0,2.0,,,
2017-18,7437787,8,3,Arsenal,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,36.0,15.0,50.0,2.0,,3.0,1.0,1.0,,,,,2.0,5.0,2.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,14.0,,6.8,,,,,2.0,3.0,,1.0,,45.0,15.0,57.0,1,1.0,73.0,2.0,,1.0,
2017-18,7437787,8,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,True,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,2.0,3.0,,,,,,,,,,,5.0,,,,,,,,3.0,,6.4,,,,2.0,1.0,,,,,1.0,2.0,3.0,0,1.0,9.0,,,,
2017-18,7437880,9,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,,5.0,39.0,44.0,3.0,2.0,8.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,3.0,,6.4,,,,6.0,,,,1.0,,6.0,41.0,47.0,0,,56.0,,1.0,,
2017-18,7437880,9,3,Arsenal,Away,1185,11334,Petr Čech,petr-cech,G,False,,,5.0,1.0,14.0,15.0,,,6.0,,,,,,,,1.0,,1.0,,,,,,,,,,90.0,,,,,,,,11.0,,5.5,,1.0,,,1.0,,,14.0,,8.0,17.0,25.0,0,,31.0,,,,
2017-18,7437880,9,3,Arsenal,Away,10501,20467,Theo Walcott,theo-walcott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437880,9,3,Arsenal,Away,16176,37605,Mesut Özil,mesut-ozil,M,False,,,1.0,30.0,19.0,49.0,1.0,1.0,6.0,2.0,,,1.0,,,2.0,4.0,3.0,,,,1.0,1.0,,,,8.0,,82.0,1.0,,,,,,,12.0,,9.0,,,,1.0,,2.0,,1.0,,37.0,20.0,55.0,1,1.0,66.0,2.0,1.0,,1.0
2017-18,7437880,9,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,1.0,34.0,37.0,71.0,3.0,2.0,8.0,,,,1.0,,,,4.0,5.0,,,,,1.0,,,3.0,,,90.0,1.0,1.0,,,,,,10.0,,7.6,,,,7.0,,1.0,,6.0,,39.0,40.0,78.0,1,3.0,98.0,1.0,,,3.0
2017-18,7437880,9,3,Arsenal,Away,23571,41792,Aaron Ramsey,aaron-ramsey,M,False,,,4.0,27.0,17.0,44.0,,,3.0,1.0,1.0,,1.0,,,2.0,4.0,3.0,,,2.0,1.0,1.0,,,,4.0,,90.0,5.0,,,,,,,11.0,,8.6,,,2.0,,,1.0,,7.0,,33.0,18.0,50.0,7,1.0,69.0,2.0,2.0,,1.0
2017-18,7437880,9,3,Arsenal,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,2.0,,4.0,29.0,8.0,35.0,1.0,,1.0,1.0,2.0,3.0,,,,1.0,4.0,9.0,,,2.0,1.0,1.0,,,,5.0,,90.0,3.0,,,,,,,23.0,,9.3,,,1.0,,5.0,5.0,,6.0,1.0,46.0,8.0,49.0,7,,77.0,5.0,4.0,5.0,
2017-18,7437880,9,3,Arsenal,Away,38094,54102,Jack Wilshere,jack-wilshere,M,True,,,1.0,10.0,3.0,13.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,13.0,,,,,,,,4.0,,6.8,,,,,,,,3.0,,13.0,4.0,17.0,0,,17.0,,,,
2017-18,7437880,9,3,Arsenal,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437880,9,3,Arsenal,Away,40672,56864,Francis Coquelin,francis-coquelin,M,True,,,,6.0,4.0,10.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,8.0,,,,,,,,1.0,,6.3,,,,,,,,,,7.0,4.0,11.0,0,,11.0,,,,
2017-18,7437880,9,3,Arsenal,Away,50070,59966,Alexandre Lacazette,alexandre-lacazette,F,False,,,,9.0,6.0,15.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,,6.0,6.0,,,2.0,,1.0,,,,,,77.0,2.0,,,,,,,11.0,,7.2,,,1.0,,2.0,1.0,,,,15.0,8.0,22.0,4,1.0,37.0,2.0,3.0,1.0,
2017-18,7437880,9,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,9.0,26.0,30.0,56.0,4.0,1.0,5.0,,,,,,,,5.0,4.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,5.0,,7.2,,,,7.0,1.0,1.0,,9.0,,28.0,33.0,60.0,0,2.0,73.0,,,1.0,
2017-18,7437880,9,3,Arsenal,Away,117777,84450,Granit Xhaka,granit-xhaka,M,False,,,12.0,45.0,38.0,83.0,2.0,,7.0,,,1.0,,,,,5.0,8.0,1.0,,3.0,,,,1.0,2.0,,,90.0,1.0,,,,,,,19.0,,7.5,,,2.0,1.0,2.0,1.0,,15.0,,57.0,43.0,99.0,4,3.0,120.0,2.0,3.0,2.0,3.0
2017-18,7437880,9,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,30.0,19.0,49.0,2.0,4.0,4.0,,,2.0,2.0,,,1.0,5.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,21.0,,6.4,,,1.0,1.0,,,,5.0,,38.0,27.0,65.0,3,1.0,94.0,2.0,,,1.0
2017-18,7437880,9,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,1.0,,1.0,22.0,11.0,32.0,,1.0,8.0,1.0,,1.0,,,,,1.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,11.0,,7.5,,,1.0,,2.0,3.0,,2.0,,28.0,13.0,38.0,3,,58.0,1.0,,2.0,
2017-18,7437880,9,3,Arsenal,Away,225096,113534,Matt Macey,matt-macey,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437880,9,3,Arsenal,Away,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437880,9,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437775,10,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,False,,,4.0,47.0,32.0,79.0,,6.0,5.0,,,,,,,1.0,2.0,8.0,,1.0,1.0,,,,,1.0,,,90.0,1.0,,,,,,,6.0,,7.0,,,,2.0,,,,4.0,,49.0,34.0,83.0,1,1.0,93.0,1.0,1.0,,
