season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090166,14,35,West_Bromwich_Albion,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,,7.0,5.0,12.0,2.0,10.0,4.0,,,,,,,,4.0,10.0,,,2.0,,,,,2.0,,90.0,,1.0,,,,22.0,,6.8,,,2.0,8.0,,4.0,,7.0,,22.0,9.0,27.0,2,,56.0,1.0,,,
2016-17,7090166,14,35,West_Bromwich_Albion,Home,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,2.0,12.0,7.0,18.0,,3.0,10.0,,,,,,,,4.0,11.0,,,4.0,,,,,2.0,1.0,90.0,,,,,,22.0,,7.5,,,,9.0,3.0,2.0,,12.0,,25.0,9.0,32.0,0,3.0,65.0,,2.0,3.0,3.0
2016-17,7090166,14,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,1.0,10.0,18.0,28.0,2.0,3.0,11.0,,,,,,,,3.0,4.0,,,1.0,,,,,,,90.0,,1.0,,,,13.0,,6.8,,,,1.0,,,,3.0,,18.0,22.0,40.0,0,1.0,45.0,1.0,,,1.0
2016-17,7090166,14,35,West_Bromwich_Albion,Home,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090166,14,35,West_Bromwich_Albion,Home,796143,112520,Alex Palmer,alex-palmer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,1.0,12.0,11.0,23.0,2.0,,5.0,,,,1.0,,,1.0,4.0,,,,,,,,,3.0,,90.0,,,,,,7.0,,6.4,,,,,,,,1.0,,14.0,13.0,27.0,0,,36.0,2.0,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,822,18008,James Morrison,james-morrison,M,False,,,,10.0,7.0,17.0,,,3.0,,,,3.0,,,,4.0,,,,,,,,,1.0,,78.0,,1.0,,,,7.0,,6.1,,,,1.0,1.0,,,2.0,,14.0,8.0,22.0,0,,27.0,1.0,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,7776,39253,Jonas Olsson,jonas-olsson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,,,2.0,8.0,6.0,14.0,,2.0,6.0,,,,3.0,,,1.0,5.0,6.0,,,1.0,,,,,3.0,,84.0,,,,,,12.0,,6.8,,,2.0,1.0,2.0,2.0,,4.0,,16.0,7.0,21.0,2,2.0,42.0,2.0,,2.0,2.0
2016-17,7090164,15,35,West_Bromwich_Albion,Away,10599,9089,Ben Foster,ben-foster,G,False,,,13.0,13.0,3.0,16.0,,,11.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,21.0,,6.5,,1.0,,,,,,32.0,,30.0,6.0,36.0,0,,38.0,,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,13357,19272,Gareth McAuley,gareth-mcauley,D,False,1.0,,2.0,5.0,4.0,8.0,1.0,,2.0,,,,1.0,,,,4.0,2.0,1.0,,2.0,,,,,2.0,,90.0,,,,,,7.0,,6.0,,,,2.0,,1.0,,5.0,,11.0,4.0,14.0,0,2.0,26.0,1.0,,,1.0
2016-17,7090164,15,35,West_Bromwich_Albion,Away,14235,28468,Craig Gardner,craig-gardner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,2.0,8.0,21.0,29.0,,2.0,7.0,,,,1.0,,,,1.0,4.0,,,,,,,,2.0,1.0,90.0,,,,,,7.0,,6.9,,,,5.0,,,,2.0,,10.0,26.0,36.0,0,2.0,47.0,,,,2.0
2016-17,7090164,15,35,West_Bromwich_Albion,Away,32492,54908,Nacer Chadli,nacer-chadli,M,True,,,,7.0,1.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,2.0,,6.4,,,,,,1.0,,,,8.0,1.0,8.0,0,,10.0,1.0,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,1.0,,6.5,,,,,,,,,1.0,1.0,,1.0,0,,2.0,1.0,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,,6.0,3.0,9.0,8.0,6.0,4.0,,,,1.0,,,4.0,13.0,10.0,,,,,,,,,,90.0,1.0,,,,,17.0,,6.7,,,1.0,,1.0,,,1.0,1.0,14.0,5.0,19.0,2,1.0,34.0,2.0,2.0,1.0,1.0
2016-17,7090164,15,35,West_Bromwich_Albion,Away,36466,50229,Matt Phillips,matt-phillips,F,False,,,,1.0,1.0,2.0,1.0,5.0,3.0,,,,,,,,3.0,7.0,,,,,,,,,,78.0,,,,,,15.0,,6.5,,,1.0,,2.0,3.0,,,,10.0,1.0,8.0,1,2.0,27.0,1.0,,,2.0
2016-17,7090164,15,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,True,,,,1.0,4.0,5.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,12.0,,,,,,2.0,,6.7,,,,,,,,,,2.0,5.0,7.0,0,1.0,8.0,,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,2.0,,,12.0,5.0,15.0,4.0,3.0,5.0,,,,3.0,,,1.0,12.0,10.0,,,2.0,,,,,2.0,3.0,90.0,,,,,,17.0,,6.7,,,1.0,5.0,3.0,5.0,,3.0,,19.0,8.0,22.0,1,4.0,63.0,,2.0,1.0,1.0
2016-17,7090164,15,35,West_Bromwich_Albion,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,,4.0,7.0,11.0,,,5.0,,,,,,,1.0,4.0,11.0,,,3.0,,,,,3.0,,90.0,,,,,,22.0,,7.4,,,,1.0,1.0,2.0,,8.0,,17.0,12.0,27.0,0,10.0,57.0,,,1.0,5.0
2016-17,7090164,15,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,1.0,13.0,12.0,25.0,1.0,,5.0,,,,3.0,,,1.0,7.0,4.0,,,2.0,,,,,1.0,,90.0,,,,,,12.0,,6.3,,,,3.0,,,,3.0,,22.0,13.0,35.0,0,2.0,48.0,1.0,2.0,,1.0
2016-17,7090164,15,35,West_Bromwich_Albion,Away,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090164,15,35,West_Bromwich_Albion,Away,796143,112520,Alex Palmer,alex-palmer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,1.0,,2.0,21.0,10.0,30.0,2.0,,9.0,,,,1.0,,,2.0,6.0,4.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,17.0,,6.8,,,,1.0,2.0,1.0,,6.0,,31.0,14.0,44.0,0,2.0,58.0,1.0,,2.0,2.0
2016-17,7090168,16,35,West_Bromwich_Albion,Home,822,18008,James Morrison,james-morrison,M,False,,,3.0,23.0,13.0,36.0,,,8.0,,,1.0,,,,1.0,1.0,3.0,,,,,,,,1.0,1.0,77.0,,,,,,5.0,,7.1,,,1.0,,,,,3.0,,26.0,14.0,40.0,2,3.0,48.0,,,,2.0
2016-17,7090168,16,35,West_Bromwich_Albion,Home,7776,39253,Jonas Olsson,jonas-olsson,D,False,,,2.0,4.0,12.0,16.0,1.0,3.0,3.0,,,,1.0,,,,4.0,5.0,,,2.0,,,,,1.0,,90.0,,3.0,,,,7.0,,7.0,,,,15.0,,,,9.0,1.0,11.0,12.0,23.0,0,1.0,46.0,,1.0,,1.0
2016-17,7090168,16,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,False,2.0,,4.0,10.0,13.0,21.0,,,2.0,1.0,,,2.0,,,,2.0,1.0,,,,2.0,,,,3.0,2.0,90.0,,,,,,16.0,,7.6,,,,3.0,,3.0,,13.0,,22.0,14.0,33.0,0,1.0,51.0,1.0,,,1.0
2016-17,7090168,16,35,West_Bromwich_Albion,Home,10599,9089,Ben Foster,ben-foster,G,False,,,11.0,7.0,8.0,15.0,,2.0,13.0,,,,,,,,,2.0,,,,,,2.0,,,,90.0,,,,,,20.0,1.0,6.7,2.0,4.0,,2.0,,,,31.0,,26.0,9.0,35.0,0,,46.0,,1.0,,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,4.0,6.0,19.0,25.0,1.0,2.0,5.0,,,,1.0,,,,2.0,3.0,,,,,,,,5.0,,90.0,,,,,,12.0,,7.1,,,,9.0,,,,13.0,,14.0,20.0,34.0,0,1.0,54.0,1.0,,,1.0
2016-17,7090168,16,35,West_Bromwich_Albion,Home,14235,28468,Craig Gardner,craig-gardner,M,True,,,,3.0,1.0,4.0,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,13.0,,,,,,1.0,,6.1,,,,,,,,,,3.0,1.0,4.0,0,,5.0,,,,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,32492,54908,Nacer Chadli,nacer-chadli,M,False,1.0,,1.0,19.0,8.0,26.0,2.0,1.0,4.0,1.0,,1.0,1.0,,,3.0,8.0,7.0,,,,,,,,1.0,2.0,71.0,,,,,,12.0,,7.1,,,1.0,,4.0,2.0,,2.0,,25.0,9.0,32.0,2,2.0,50.0,,3.0,2.0,1.0
2016-17,7090168,16,35,West_Bromwich_Albion,Home,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,5.0,,,,,,1.0,,6.6,,,,,1.0,,,,,2.0,,2.0,0,,4.0,,1.0,,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,2.0,7.0,4.0,11.0,6.0,4.0,1.0,,1.0,1.0,,,,2.0,10.0,6.0,,,1.0,,3.0,,,,1.0,85.0,4.0,,,,,12.0,,8.8,,,1.0,2.0,2.0,,,2.0,1.0,13.0,6.0,19.0,6,1.0,35.0,,,1.0,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,36466,50229,Matt Phillips,matt-phillips,F,False,1.0,,,16.0,6.0,21.0,1.0,1.0,4.0,1.0,,1.0,1.0,,,7.0,12.0,2.0,,,,1.0,,,,,3.0,90.0,,,,,,19.0,,6.8,,,2.0,1.0,4.0,4.0,,,,24.0,7.0,27.0,3,,53.0,,,1.0,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,41631,63370,James McClean,james-mcclean,M,True,,,,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,1.0,2.0,4.0,,,,,,,,1.0,,19.0,,,,,,3.0,,6.7,,,,1.0,,,,,1.0,2.0,2.0,4.0,0,2.0,11.0,1.0,1.0,,2.0
2016-17,7090168,16,35,West_Bromwich_Albion,Home,128637,67527,Allan Nyom,allan-nyom,D,False,,,3.0,8.0,13.0,21.0,1.0,3.0,9.0,,,,1.0,,,1.0,6.0,10.0,,,3.0,,,,,7.0,,90.0,,,,,,17.0,,7.7,,,,10.0,2.0,4.0,,4.0,,18.0,13.0,27.0,0,5.0,79.0,2.0,,2.0,4.0
2016-17,7090168,16,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,1.0,9.0,15.0,24.0,1.0,,4.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,90.0,,,,,,2.0,,6.9,,,,6.0,,,,2.0,,11.0,15.0,26.0,0,,35.0,,1.0,,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,796143,112520,Alex Palmer,alex-palmer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090168,16,35,West_Bromwich_Albion,Home,863651,232427,Rekeem Harper,rekeem-harper,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,,,4.0,25.0,19.0,44.0,1.0,,7.0,,,,1.0,,,,2.0,3.0,,,,,,,,3.0,1.0,90.0,,,,,,8.0,,7.0,,,1.0,,,1.0,,6.0,1.0,33.0,19.0,51.0,1,1.0,59.0,,2.0,,1.0
2016-17,7090193,17,35,West_Bromwich_Albion,Home,822,18008,James Morrison,james-morrison,M,True,,,,5.0,3.0,8.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,16.0,,,,,,1.0,,6.4,,,,,,,,,,5.0,4.0,9.0,0,,10.0,,,,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,7776,39253,Jonas Olsson,jonas-olsson,D,False,,,3.0,6.0,18.0,24.0,,4.0,8.0,,,,,,,,1.0,7.0,,,1.0,,,,,1.0,,90.0,,,,,,14.0,,6.8,,,1.0,5.0,,,,9.0,,15.0,23.0,38.0,1,1.0,50.0,,2.0,,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,False,3.0,,6.0,26.0,9.0,32.0,1.0,2.0,5.0,,,1.0,,,,,4.0,3.0,,,2.0,,,,,1.0,2.0,90.0,1.0,,,,,12.0,,7.2,,,,1.0,2.0,6.0,,7.0,,36.0,9.0,39.0,2,,56.0,1.0,,1.0,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,10599,9089,Ben Foster,ben-foster,G,False,,1.0,15.0,13.0,6.0,19.0,,,8.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,10.0,,6.4,,3.0,,,,,1.0,25.0,,23.0,6.0,29.0,0,,34.0,,,,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,4.0,9.0,14.0,23.0,4.0,6.0,9.0,,,,1.0,,,,5.0,8.0,,,,,,,,1.0,,90.0,,1.0,,,,14.0,,6.8,,,1.0,10.0,1.0,,,9.0,,21.0,16.0,37.0,1,1.0,54.0,,,1.0,1.0
2016-17,7090193,17,35,West_Bromwich_Albion,Home,14235,28468,Craig Gardner,craig-gardner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,32492,54908,Nacer Chadli,nacer-chadli,M,False,,,,18.0,5.0,23.0,2.0,,2.0,,,,,,,2.0,6.0,1.0,,,,,,,,1.0,1.0,82.0,,,,,,12.0,,6.2,,,1.0,,2.0,1.0,,,,24.0,5.0,28.0,1,1.0,40.0,2.0,,,1.0
2016-17,7090193,17,35,West_Bromwich_Albion,Home,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,4.0,1.0,5.0,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,9.0,,,,,,5.0,,6.2,,,,,1.0,2.0,,,,6.0,1.0,5.0,0,,11.0,,,,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,1.0,4.0,6.0,10.0,4.0,2.0,1.0,,1.0,1.0,1.0,,,2.0,9.0,6.0,,,,,,,,,,90.0,,,,,,17.0,,6.1,,,1.0,1.0,3.0,,,2.0,1.0,13.0,6.0,19.0,2,,35.0,3.0,3.0,1.0,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,36466,50229,Matt Phillips,matt-phillips,F,False,1.0,,1.0,14.0,3.0,16.0,3.0,,5.0,1.0,,1.0,,,,2.0,6.0,2.0,,,1.0,,,,,1.0,2.0,81.0,,,,,,14.0,,6.8,,,1.0,2.0,2.0,4.0,,1.0,1.0,20.0,6.0,22.0,2,,42.0,1.0,,2.0,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,41631,63370,James McClean,james-mcclean,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,,18.0,5.0,23.0,1.0,7.0,1.0,,,,,,,,3.0,10.0,,,2.0,,,,,,1.0,74.0,,,,,,24.0,,6.4,,,,3.0,2.0,6.0,,2.0,,34.0,7.0,35.0,0,,62.0,1.0,2.0,2.0,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,128637,67527,Allan Nyom,allan-nyom,D,False,,,3.0,20.0,9.0,29.0,,,8.0,,,,,,,1.0,1.0,5.0,,,,,,,,3.0,,90.0,,,,,,7.0,,7.1,,,,1.0,,1.0,,3.0,,22.0,11.0,32.0,0,4.0,53.0,,1.0,,3.0
2016-17,7090193,17,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,5.0,30.0,16.0,46.0,1.0,1.0,5.0,,,,,,,1.0,5.0,8.0,,,3.0,,,,,3.0,,90.0,,,,,,8.0,,7.2,,,,,,,,7.0,,36.0,17.0,53.0,0,5.0,66.0,,2.0,,4.0
2016-17,7090193,17,35,West_Bromwich_Albion,Home,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090193,17,35,West_Bromwich_Albion,Home,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,2.0,1.0,3.0,,,,,,,,,,,,3.0,,,,,,,,,,8.0,,,,,,4.0,,6.9,,,,,3.0,2.0,,,,5.0,1.0,4.0,0,,10.0,1.0,,3.0,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,1.0,13.0,7.0,20.0,1.0,1.0,4.0,,,,,,,2.0,4.0,5.0,,,1.0,,,,,,,90.0,,,,,,13.0,,6.6,,,,2.0,3.0,2.0,,5.0,,23.0,8.0,29.0,0,1.0,42.0,,,3.0,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,822,18008,James Morrison,james-morrison,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,7776,39253,Jonas Olsson,jonas-olsson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,1.0,,1.0,9.0,12.0,20.0,1.0,,4.0,,,,,,,1.0,2.0,,,,1.0,,,,,2.0,,90.0,,,,,,9.0,,6.6,,,,4.0,,3.0,,1.0,,15.0,14.0,26.0,0,,40.0,,,,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,10599,9089,Ben Foster,ben-foster,G,False,,1.0,15.0,14.0,3.0,17.0,,,14.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,26.0,,8.2,7.0,10.0,,,,,1.0,41.0,,39.0,4.0,43.0,0,,57.0,,,,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,1.0,,6.0,6.0,3.0,,2.0,,,,,,,,3.0,2.0,,,1.0,,,,,2.0,,90.0,,3.0,,,,1.0,,7.3,,,,6.0,,,,2.0,,1.0,6.0,7.0,0,2.0,21.0,,,,1.0
2016-17,7090170,18,35,West_Bromwich_Albion,Away,14235,28468,Craig Gardner,craig-gardner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,2.0,4.0,18.0,22.0,1.0,,11.0,,,,,,,,1.0,6.0,,,,,,,,5.0,,90.0,,1.0,,,,,,7.5,,,,5.0,1.0,,,2.0,,4.0,18.0,22.0,0,3.0,40.0,,2.0,1.0,1.0
2016-17,7090170,18,35,West_Bromwich_Albion,Away,32492,54908,Nacer Chadli,nacer-chadli,M,False,1.0,,1.0,8.0,9.0,16.0,,,2.0,,,,3.0,,,2.0,5.0,1.0,,,,,,,,1.0,1.0,62.0,,,,,,4.0,,6.3,,,,1.0,,1.0,,1.0,,9.0,9.0,17.0,0,,25.0,1.0,1.0,,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,2.0,1.0,3.0,2.0,,,,,,,,,1.0,5.0,,,,1.0,,,,,,,10.0,,,,,,2.0,,6.2,,,,,1.0,,,,1.0,2.0,1.0,3.0,0,,5.0,,,,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,1.0,3.0,3.0,6.0,2.0,1.0,3.0,,,1.0,2.0,,,1.0,7.0,3.0,,,1.0,,,,,,,80.0,1.0,,,,,5.0,,6.5,,,,1.0,1.0,,,1.0,3.0,5.0,3.0,8.0,2,1.0,17.0,1.0,1.0,,1.0
2016-17,7090170,18,35,West_Bromwich_Albion,Away,36466,50229,Matt Phillips,matt-phillips,F,False,,,,9.0,8.0,17.0,2.0,5.0,4.0,,,,1.0,,,1.0,4.0,9.0,,,,,,,,2.0,,90.0,,,,,,16.0,,6.7,,,,3.0,2.0,6.0,,2.0,,20.0,9.0,23.0,0,,44.0,1.0,2.0,2.0,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,True,,,,1.0,3.0,4.0,1.0,,2.0,,,,2.0,,,1.0,5.0,,,,1.0,,,,,,,28.0,,,,,,4.0,,5.9,,,,,,1.0,,1.0,,2.0,4.0,5.0,0,,9.0,,,,
2016-17,7090170,18,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,,2.0,8.0,10.0,5.0,7.0,4.0,,,,2.0,,,2.0,10.0,10.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,22.0,,6.5,,,,2.0,,3.0,,3.0,,17.0,10.0,24.0,0,3.0,52.0,2.0,1.0,,3.0
2016-17,7090170,18,35,West_Bromwich_Albion,Away,128637,67527,Allan Nyom,allan-nyom,D,False,3.0,,2.0,8.0,10.0,15.0,,1.0,5.0,,,,1.0,,,,2.0,6.0,,,,,,,,2.0,1.0,90.0,,,,,,13.0,,7.3,,,,4.0,3.0,6.0,,5.0,,13.0,12.0,19.0,0,3.0,45.0,1.0,,2.0,2.0
2016-17,7090170,18,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,2.0,6.0,9.0,15.0,,,7.0,,1.0,,2.0,,,1.0,3.0,9.0,,,,,,,,4.0,,90.0,,2.0,,,,8.0,,6.9,,,1.0,2.0,1.0,,,5.0,,9.0,11.0,20.0,1,3.0,43.0,1.0,5.0,1.0,1.0
2016-17,7090170,18,35,West_Bromwich_Albion,Away,198030,108824,Brendan Galloway,brendan-galloway,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,2.0,9.0,5.0,14.0,2.0,1.0,5.0,,,1.0,2.0,,,2.0,7.0,6.0,,,,,,,,2.0,1.0,90.0,,,,,,12.0,,6.9,,,,1.0,2.0,,,3.0,,15.0,7.0,22.0,1,3.0,40.0,1.0,2.0,1.0,2.0
2016-17,7090229,19,35,West_Bromwich_Albion,Away,822,18008,James Morrison,james-morrison,M,True,,,2.0,10.0,9.0,19.0,,,4.0,,1.0,,1.0,,,2.0,3.0,2.0,,,,,,,,3.0,,37.0,1.0,,,,,4.0,,6.6,,,,,1.0,,,2.0,,11.0,10.0,21.0,1,1.0,29.0,,,1.0,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,,,1.0,12.0,11.0,23.0,1.0,1.0,10.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,90.0,,,,,,14.0,,7.3,,,1.0,2.0,,5.0,,3.0,,22.0,14.0,31.0,1,2.0,50.0,,,,2.0
2016-17,7090229,19,35,West_Bromwich_Albion,Away,10599,9089,Ben Foster,ben-foster,G,False,,1.0,11.0,11.0,,11.0,,1.0,11.0,,,,,,,,,1.0,,,,,,6.0,,,,90.0,,,,,,28.0,,6.3,,,,,,,1.0,37.0,,34.0,3.0,37.0,0,,47.0,,,,
2016-17,7090229,19,35,West_Bromwich_Albion,Away,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,2.0,5.0,3.0,8.0,2.0,2.0,2.0,,,,,,,,2.0,4.0,,,,,,,,,,90.0,,,,,,8.0,,6.7,,,,6.0,1.0,,,5.0,,10.0,6.0,16.0,0,1.0,26.0,,,1.0,1.0
2016-17,7090229,19,35,West_Bromwich_Albion,Away,14235,28468,Craig Gardner,craig-gardner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
