season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7438092,32,35,West_Bromwich_Albion,Home,36466,50229.0,Matt Phillips,matt-phillips,F,True,1.0,,,7.0,2.0,8.0,5.0,1.0,2.0,,,,,,,,6.0,3.0,,,,,,,,,2.0,45.0,,,,,,8.0,,6.6,,,,1.0,2.0,1.0,,1.0,,14.0,2.0,15.0,0,1.0,23.0,,,1.0,
2017-18,7438092,32,35,West_Bromwich_Albion,Home,41631,63370.0,James McClean,james-mcclean,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438092,32,35,West_Bromwich_Albion,Home,50027,60232.0,Craig Dawson,craig-dawson,D,False,3.0,,3.0,17.0,19.0,33.0,,9.0,3.0,,,,2.0,,,,2.0,13.0,,,,,,,,,,90.0,,1.0,,,,28.0,,7.0,,,,6.0,,8.0,,10.0,1.0,37.0,25.0,54.0,0,3.0,85.0,1.0,1.0,,3.0
2017-18,7438092,32,35,West_Bromwich_Albion,Home,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438092,32,35,West_Bromwich_Albion,Home,128637,67527.0,Allan Nyom,allan-nyom,D,False,2.0,,1.0,12.0,18.0,28.0,,,7.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,,1.0,90.0,,,,,,7.0,,6.5,,,,4.0,1.0,3.0,,5.0,,15.0,21.0,33.0,0,1.0,47.0,,2.0,,
2017-18,7438092,32,35,West_Bromwich_Albion,Home,151037,55829.0,Claudio Yacob,claudio-yacob,M,False,,,2.0,17.0,19.0,36.0,3.0,3.0,12.0,,,,,,,,8.0,10.0,,,6.0,,,,,,,90.0,,,,,,12.0,,6.9,,,,1.0,,,,3.0,,24.0,23.0,47.0,0,6.0,57.0,1.0,1.0,,4.0
2017-18,7438092,32,35,West_Bromwich_Albion,Home,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,6.0,9.0,18.0,27.0,3.0,7.0,4.0,,,,1.0,,,1.0,6.0,10.0,,,,,,,,,,90.0,,,,,,19.0,,6.6,,,,10.0,2.0,1.0,,11.0,,18.0,22.0,39.0,0,2.0,60.0,2.0,,1.0,1.0
2017-18,7438092,32,35,West_Bromwich_Albion,Home,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,1.0,6.0,,6.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,16.0,,,,,,1.0,,6.6,,,,,,1.0,,1.0,,7.0,,6.0,0,,8.0,,1.0,,
2017-18,7438092,32,35,West_Bromwich_Albion,Home,804430,185431.0,Ali Gabr,ali-gabr,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,10540,19151.0,Chris Brunt,chris-brunt,M,False,1.0,,10.0,35.0,39.0,73.0,,1.0,10.0,,,1.0,,,,,1.0,4.0,,,1.0,,,,,2.0,,90.0,1.0,,,,,21.0,,7.4,,,,2.0,1.0,5.0,,17.0,,50.0,43.0,88.0,2,2.0,104.0,1.0,,1.0,1.0
2017-18,7438086,33,35,West_Bromwich_Albion,Home,10599,9089.0,Ben Foster,ben-foster,G,False,,1.0,10.0,5.0,13.0,18.0,,,8.0,,,,,,,,,1.0,,,,,,1.0,,,,90.0,,,,,,11.0,,6.4,,,,,1.0,,1.0,21.0,,13.0,16.0,29.0,0,,34.0,,,1.0,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,13357,19272.0,Gareth McAuley,gareth-mcauley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,1.0,,,23.0,13.0,35.0,2.0,2.0,7.0,,,,,,,,5.0,5.0,,,2.0,,,,,2.0,3.0,90.0,,,,,,18.0,,7.1,,,,3.0,2.0,5.0,,1.0,,31.0,19.0,45.0,0,2.0,79.0,,,1.0,2.0
2017-18,7438086,33,35,West_Bromwich_Albion,Home,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,,,,14.0,8.0,22.0,3.0,2.0,4.0,,,1.0,1.0,,,3.0,10.0,8.0,,,3.0,,1.0,,,2.0,1.0,83.0,2.0,,,,,12.0,,7.7,,,1.0,,3.0,,,,1.0,20.0,8.0,28.0,4,1.0,47.0,3.0,2.0,3.0,1.0
2017-18,7438086,33,35,West_Bromwich_Albion,Home,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,2.0,24.0,14.0,38.0,5.0,1.0,3.0,,,1.0,,,,1.0,8.0,3.0,,,2.0,,,,,1.0,,90.0,,,,,,6.0,,6.6,,,1.0,1.0,,,,3.0,,26.0,15.0,41.0,2,1.0,56.0,1.0,1.0,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,,15.0,4.0,19.0,7.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,10.0,6.0,,,1.0,1.0,,,,,2.0,90.0,,,,,,13.0,,7.2,,,1.0,,3.0,,,,1.0,21.0,4.0,25.0,2,2.0,40.0,3.0,,2.0,1.0
2017-18,7438086,33,35,West_Bromwich_Albion,Home,36466,50229.0,Matt Phillips,matt-phillips,F,False,2.0,,,12.0,6.0,16.0,3.0,2.0,2.0,,,1.0,4.0,,,5.0,13.0,3.0,,,1.0,,,,,,1.0,90.0,,,,,,20.0,,5.9,,,1.0,,,6.0,,,1.0,21.0,7.0,22.0,2,1.0,46.0,4.0,,,1.0
2017-18,7438086,33,35,West_Bromwich_Albion,Home,41631,63370.0,James McClean,james-mcclean,M,False,1.0,,,10.0,10.0,19.0,,2.0,8.0,,,3.0,4.0,,,,5.0,9.0,,,2.0,,,,,2.0,,90.0,,,,,,10.0,,6.8,,,,1.0,3.0,5.0,,1.0,1.0,17.0,12.0,24.0,3,3.0,49.0,1.0,1.0,3.0,1.0
2017-18,7438086,33,35,West_Bromwich_Albion,Home,50027,60232.0,Craig Dawson,craig-dawson,D,False,,,5.0,28.0,31.0,59.0,1.0,1.0,4.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,2.0,2.0,90.0,,1.0,,,,8.0,,6.9,,,,3.0,,,,9.0,1.0,34.0,31.0,65.0,0,,73.0,,,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,True,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,7.0,,,,,,1.0,,6.5,,,,,,,,1.0,1.0,1.0,1.0,2.0,0,,3.0,,,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,128637,67527.0,Allan Nyom,allan-nyom,D,False,2.0,,1.0,27.0,20.0,45.0,1.0,1.0,4.0,,,,,,,,3.0,2.0,,,1.0,,,,,,1.0,90.0,,,,,,13.0,,6.7,,,,2.0,1.0,4.0,,3.0,,34.0,24.0,54.0,0,,73.0,1.0,1.0,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,151037,55829.0,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,4.0,15.0,35.0,50.0,1.0,5.0,6.0,,,,,,,,1.0,7.0,,,,,,,,,,90.0,,,,,,7.0,,7.1,,,,8.0,1.0,,,6.0,,19.0,37.0,56.0,0,1.0,69.0,,,1.0,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,817559,173809.0,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438086,33,35,West_Bromwich_Albion,Home,863651,232427.0,Rekeem Harper,rekeem-harper,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,10540,19151.0,Chris Brunt,chris-brunt,M,False,1.0,,4.0,14.0,23.0,36.0,,,8.0,,,1.0,3.0,,,1.0,5.0,4.0,,,1.0,,,,,1.0,,89.0,,,,,,8.0,,6.9,,,1.0,3.0,2.0,5.0,,5.0,,19.0,25.0,39.0,2,2.0,57.0,,,2.0,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,10599,9089.0,Ben Foster,ben-foster,G,False,,1.0,13.0,12.0,1.0,13.0,,2.0,9.0,,,,,,,,,2.0,,,,,,3.0,,,,90.0,,,,,,24.0,,7.5,3.0,4.0,,,,,1.0,37.0,,35.0,2.0,37.0,0,,45.0,,,,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,20963,40755.0,Daniel Sturridge,daniel-sturridge,F,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,1.0,,6.5,,,,,,,,,,,1.0,1.0,0,,2.0,1.0,,,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,,,,3.0,8.0,11.0,2.0,1.0,6.0,,,,,,,,2.0,2.0,,,,,,,,4.0,,90.0,,,,,,10.0,,7.1,,,,2.0,,,,3.0,,6.0,13.0,19.0,0,1.0,37.0,,,,1.0
2017-18,7438034,34,35,West_Bromwich_Albion,Away,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,,,,15.0,6.0,21.0,,2.0,6.0,,,,3.0,,,1.0,4.0,6.0,,,,,1.0,,,3.0,,90.0,1.0,,,,,10.0,,7.6,,,1.0,4.0,2.0,,,,,18.0,10.0,28.0,2,2.0,45.0,1.0,,2.0,2.0
2017-18,7438034,34,35,West_Bromwich_Albion,Away,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,2.0,17.0,15.0,32.0,,,7.0,,,,1.0,,,1.0,3.0,,,,1.0,,,,,3.0,1.0,90.0,1.0,,,,,11.0,,6.8,,,,2.0,,,,3.0,,24.0,18.0,42.0,1,,53.0,,,,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,1.0,18.0,8.0,26.0,5.0,3.0,5.0,,,,2.0,,,6.0,15.0,4.0,,,2.0,,,,,,3.0,85.0,2.0,,,,,22.0,,6.8,,,1.0,,1.0,,,1.0,1.0,30.0,9.0,39.0,3,,53.0,3.0,,1.0,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,36466,50229.0,Matt Phillips,matt-phillips,F,False,,,,4.0,5.0,9.0,1.0,1.0,2.0,,,1.0,2.0,,,1.0,6.0,3.0,,,,,,,,,,77.0,,,,,,11.0,,6.2,,,,,3.0,2.0,,,,10.0,5.0,13.0,1,,25.0,,1.0,1.0,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,41631,63370.0,James McClean,james-mcclean,M,False,3.0,,,11.0,8.0,16.0,1.0,1.0,8.0,,,,1.0,,,1.0,7.0,7.0,,,4.0,,,,,,4.0,90.0,,,,,,16.0,,7.4,,,1.0,3.0,1.0,7.0,,3.0,,20.0,13.0,26.0,1,2.0,48.0,1.0,3.0,1.0,2.0
2017-18,7438034,34,35,West_Bromwich_Albion,Away,50027,60232.0,Craig Dawson,craig-dawson,D,False,,,2.0,6.0,9.0,15.0,3.0,2.0,6.0,,,,1.0,,,,5.0,4.0,,,,,,,,1.0,,90.0,,3.0,,,,7.0,,7.3,,,,6.0,1.0,,,5.0,,11.0,10.0,21.0,0,1.0,34.0,,1.0,,1.0
2017-18,7438034,34,35,West_Bromwich_Albion,Away,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,3.0,,6.5,,,,,,,,,,3.0,2.0,5.0,0,,8.0,1.0,,,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,128637,67527.0,Allan Nyom,allan-nyom,D,False,,,1.0,8.0,8.0,16.0,1.0,,3.0,,,,,,,,6.0,2.0,,,4.0,,,,,,,90.0,,,,,,1.0,,6.7,,,,4.0,1.0,,,1.0,,8.0,8.0,16.0,0,1.0,34.0,,1.0,,1.0
2017-18,7438034,34,35,West_Bromwich_Albion,Away,151037,55829.0,Claudio Yacob,claudio-yacob,M,True,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,2.0,,1.0,,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,6.0,7.0,11.0,18.0,2.0,2.0,5.0,,,,1.0,,,,4.0,4.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,7.0,,7.4,,,,14.0,2.0,,,10.0,,13.0,12.0,25.0,0,,47.0,,,2.0,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,804430,185431.0,Ali Gabr,ali-gabr,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438034,34,35,West_Bromwich_Albion,Away,839819,195864.0,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,10540,19151.0,Chris Brunt,chris-brunt,M,False,6.0,,3.0,21.0,20.0,35.0,,,5.0,1.0,,,3.0,,,,3.0,1.0,,,,1.0,,,,2.0,2.0,90.0,,,,,,14.0,,7.5,,,1.0,,1.0,8.0,,9.0,,34.0,21.0,47.0,1,,65.0,,,1.0,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,10599,9089.0,Ben Foster,ben-foster,G,False,,,7.0,5.0,7.0,12.0,,,12.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,18.0,,6.2,1.0,1.0,,,,,,25.0,,21.0,9.0,30.0,0,,35.0,,,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,,,2.0,7.0,11.0,18.0,,1.0,3.0,,,,,,,,2.0,3.0,,,2.0,,,,,2.0,,76.0,,,,,,4.0,,6.7,,,,2.0,,1.0,,3.0,,9.0,12.0,20.0,0,1.0,34.0,,1.0,,1.0
2017-18,7438072,35,35,West_Bromwich_Albion,Home,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,,,,8.0,4.0,12.0,1.0,1.0,4.0,,,,2.0,,,3.0,7.0,1.0,,,,,,,,,2.0,89.0,,,,,,18.0,,6.3,,,,2.0,1.0,,,,,18.0,7.0,25.0,0,,33.0,1.0,,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,30144,37642.0,Jonny Evans,jonny-evans,D,True,,,,2.0,4.0,6.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,19.0,,,,,,6.0,,6.2,,,,,,,,3.0,,5.0,5.0,10.0,0,1.0,14.0,1.0,,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,33427,49440.0,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,34578,49944.0,Jake Livermore,jake-livermore,M,False,1.0,,,15.0,17.0,31.0,1.0,,4.0,,,,3.0,,,2.0,6.0,3.0,,1.0,,,1.0,,,,1.0,90.0,1.0,1.0,,,,11.0,,6.8,,,,,2.0,1.0,,2.0,1.0,20.0,20.0,39.0,1,1.0,51.0,1.0,,2.0,1.0
2017-18,7438072,35,35,West_Bromwich_Albion,Home,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,2.0,,,10.0,5.0,13.0,5.0,7.0,4.0,,,,,,,1.0,10.0,9.0,,,3.0,,1.0,,,1.0,1.0,90.0,3.0,,,,,16.0,,7.8,,,,,1.0,4.0,,,,18.0,6.0,20.0,3,2.0,42.0,3.0,,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,36466,50229.0,Matt Phillips,matt-phillips,F,False,1.0,,1.0,13.0,6.0,18.0,1.0,2.0,12.0,,,1.0,1.0,,,2.0,4.0,12.0,,,,,,,,2.0,1.0,90.0,1.0,,,,,23.0,,7.5,,,,,6.0,9.0,,3.0,,30.0,8.0,29.0,2,3.0,60.0,2.0,1.0,6.0,2.0
2017-18,7438072,35,35,West_Bromwich_Albion,Home,41631,63370.0,James McClean,james-mcclean,M,False,,,,4.0,9.0,13.0,1.0,,5.0,,,,3.0,,,,5.0,2.0,,,1.0,,,,,2.0,,71.0,,,,,,8.0,,6.5,,,2.0,1.0,,5.0,,1.0,,9.0,10.0,14.0,2,2.0,31.0,2.0,,,1.0
2017-18,7438072,35,35,West_Bromwich_Albion,Home,50027,60232.0,Craig Dawson,craig-dawson,D,False,,,4.0,10.0,17.0,27.0,3.0,2.0,5.0,,,,,,,1.0,5.0,4.0,,,1.0,,,,,2.0,,90.0,1.0,,,,,15.0,,6.6,,,1.0,5.0,,,,13.0,,22.0,18.0,40.0,2,2.0,55.0,,,,1.0
2017-18,7438072,35,35,West_Bromwich_Albion,Home,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,128637,67527.0,Allan Nyom,allan-nyom,D,False,,,2.0,16.0,19.0,35.0,1.0,3.0,8.0,,,,,,,,4.0,6.0,,,2.0,,,,,,,90.0,,1.0,,,,9.0,,6.8,,,1.0,5.0,2.0,1.0,,3.0,,21.0,21.0,41.0,1,2.0,66.0,1.0,,1.0,2.0
2017-18,7438072,35,35,West_Bromwich_Albion,Home,151037,55829.0,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,1.0,3.0,14.0,17.0,,1.0,1.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,2.0,,90.0,,,,,,7.0,,6.3,,,1.0,4.0,,,,7.0,,10.0,14.0,24.0,1,,33.0,,2.0,,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,,4.0,1.0,5.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,14.0,,,,,,1.0,,6.7,,,,,1.0,,,,,4.0,1.0,5.0,0,,8.0,1.0,1.0,1.0,
2017-18,7438072,35,35,West_Bromwich_Albion,Home,839819,195864.0,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,10540,19151.0,Chris Brunt,chris-brunt,M,False,1.0,,4.0,18.0,13.0,30.0,,3.0,5.0,,,,,,,,,3.0,,,,,,,,1.0,1.0,90.0,,,,,,7.0,,7.2,,,1.0,1.0,,1.0,,7.0,,24.0,14.0,37.0,1,,43.0,,,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,10599,9089.0,Ben Foster,ben-foster,G,False,,,16.0,12.0,4.0,16.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,24.0,,7.0,1.0,2.0,,,,,,39.0,,33.0,6.0,39.0,0,,44.0,,,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,20963,40755.0,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,24814,42427.0,Kieran Gibbs,kieran-gibbs,D,False,,,1.0,13.0,10.0,23.0,2.0,,4.0,,,,,,,,2.0,1.0,,,1.0,,,,,5.0,,90.0,,,,,,21.0,,7.2,,,,6.0,,1.0,,5.0,,22.0,16.0,37.0,0,1.0,74.0,2.0,,,1.0
2017-18,7438056,36,35,West_Bromwich_Albion,Away,26989,44683.0,Jay Rodriguez,jay-rodriguez,F,False,,,1.0,15.0,2.0,17.0,3.0,1.0,6.0,,,1.0,1.0,,,,7.0,7.0,,,1.0,,,,,,,77.0,1.0,,,,,14.0,,7.0,,,,,5.0,,,2.0,,22.0,4.0,26.0,2,2.0,40.0,3.0,1.0,3.0,2.0
2017-18,7438056,36,35,West_Bromwich_Albion,Away,30144,37642.0,Jonny Evans,jonny-evans,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,33427,49440.0,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,0,,2.0,1.0,1.0,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,34578,49944.0,Jake Livermore,jake-livermore,M,False,,,2.0,16.0,11.0,27.0,2.0,,6.0,1.0,,,4.0,,,2.0,12.0,4.0,,,2.0,1.0,,,,3.0,3.0,90.0,,,,,,13.0,,6.9,,,1.0,1.0,3.0,,,5.0,,21.0,13.0,34.0,1,3.0,53.0,2.0,,1.0,1.0
2017-18,7438056,36,35,West_Bromwich_Albion,Away,35532,57134.0,Salomón Rondón,salomon-rondon,F,False,,,2.0,16.0,3.0,19.0,4.0,4.0,5.0,,,,,,,4.0,10.0,6.0,,,1.0,,,,,,1.0,89.0,,,,,,26.0,,6.7,,,2.0,2.0,1.0,,,2.0,1.0,26.0,6.0,32.0,2,1.0,57.0,7.0,2.0,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,36466,50229.0,Matt Phillips,matt-phillips,F,False,2.0,,,12.0,5.0,15.0,4.0,,5.0,,,,2.0,,,1.0,11.0,3.0,,,,,1.0,,,2.0,2.0,90.0,1.0,,,,,15.0,,6.9,,,,2.0,6.0,3.0,,1.0,1.0,19.0,5.0,21.0,1,,41.0,2.0,1.0,2.0,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,41631,63370.0,James McClean,james-mcclean,M,False,3.0,,1.0,12.0,4.0,13.0,1.0,3.0,5.0,,,,1.0,,,1.0,7.0,6.0,,,4.0,,,,,,,89.0,,1.0,,,,14.0,,6.9,,,1.0,1.0,3.0,4.0,,2.0,,18.0,8.0,22.0,1,1.0,38.0,2.0,,2.0,1.0
2017-18,7438056,36,35,West_Bromwich_Albion,Away,50027,60232.0,Craig Dawson,craig-dawson,D,False,,,2.0,5.0,11.0,16.0,2.0,5.0,7.0,,,,,,,1.0,5.0,8.0,,,2.0,,,,,2.0,,90.0,,2.0,,,,7.0,,7.7,,,1.0,11.0,,,,5.0,,9.0,13.0,22.0,1,2.0,42.0,,1.0,,2.0
2017-18,7438056,36,35,West_Bromwich_Albion,Away,76227,73494.0,Grzegorz Krychowiak,grzegorz-krychowiak,M,True,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,13.0,,,,,,4.0,,6.5,,,,,,,,1.0,,3.0,2.0,5.0,0,,7.0,,,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,128637,67527.0,Allan Nyom,allan-nyom,D,False,,,,14.0,11.0,25.0,3.0,,4.0,,,,,,,1.0,5.0,5.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,16.0,,7.1,,,,2.0,1.0,1.0,,3.0,,23.0,13.0,35.0,0,2.0,62.0,1.0,2.0,1.0,2.0
2017-18,7438056,36,35,West_Bromwich_Albion,Away,151037,55829.0,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438056,36,35,West_Bromwich_Albion,Away,159653,77777.0,Ahmed Hegazy,ahmed-hegazy,D,False,,,1.0,7.0,12.0,19.0,2.0,3.0,7.0,,,,,,,,2.0,4.0,,,,,,,,1.0,,90.0,,1.0,,,,9.0,,7.3,,,,11.0,,,,4.0,,12.0,16.0,28.0,0,1.0,43.0,,,,1.0
2017-18,7438056,36,35,West_Bromwich_Albion,Away,608362,197937.0,Oliver Burke,oliver-burke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438084,37,35,West_Bromwich_Albion,Home,10024,12086.0,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438084,37,35,West_Bromwich_Albion,Home,10540,19151.0,Chris Brunt,chris-brunt,M,False,1.0,,6.0,12.0,14.0,25.0,3.0,2.0,9.0,,1.0,1.0,,,,,4.0,5.0,,,1.0,,,,,2.0,,90.0,,,,,,12.0,,7.0,,,2.0,3.0,,2.0,,10.0,,17.0,19.0,34.0,3,1.0,51.0,,2.0,,
