season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025133,4,31,Crystal_Palace,Home,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,3.0,22.0,53.0,75.0,1.0,2.0,,6.0,,,,,,,1.0,2.0,,,0.00872685,0.0274,,,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,,10.0,,,7.0,,,1.0,,4.0,,,,9.0,,29.0,56.0,85.0,,,1,,94.0,,,,
2025-26,14025133,4,31,Crystal_Palace,Home,879674,437499.0,Maxence Lacroix,maxence-lacroix,D,False,,,2.0,15.0,60.0,75.0,,2.0,,3.0,,,,,,,,4.0,,,0.0227923,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,6.0,,,7.4,,,,,3.0,,,,6.0,,20.0,61.0,81.0,,,0,1.0,88.0,,1.0,,1.0
2025-26,14025133,4,31,Crystal_Palace,Home,931844,427623.0,Chris Richards,chris-richards,D,False,1.0,,4.0,15.0,39.0,54.0,4.0,3.0,,3.0,,,1.0,2.0,,,6.0,5.0,,,0.0267159,0.1858,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,8.0,,,7.0,,,,,3.0,,1.0,,5.0,,18.0,42.0,60.0,,,1,1.0,75.0,,1.0,,
2025-26,14025133,4,31,Crystal_Palace,Home,984624,488024.0,Yéremy Pino,yeremy-pino,F,False,,,1.0,15.0,9.0,24.0,5.0,,,4.0,,2.0,1.0,3.0,,,13.0,5.0,,,0.0341664,0.7263,,3.0,0.0,,,,,,,,,,,,,84.0,,,,,,,,18.0,,,6.1,,,2.0,,,5.0,4.0,,2.0,,22.0,11.0,33.0,,,3,1.0,58.0,2.0,2.0,2.0,
2025-26,14025133,4,31,Crystal_Palace,Home,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,2.0,,1.0,15.0,15.0,30.0,2.0,,,5.0,,,,,,1.0,5.0,2.0,,1.0,0.132758,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,14.0,,,6.7,,,,,4.0,2.0,3.0,,6.0,,18.0,21.0,39.0,,,0,2.0,67.0,1.0,,,2.0
2025-26,14025133,4,31,Crystal_Palace,Home,1084311,489706.0,Justin Devenny,devenny-justin,M,True,,,,6.0,,6.0,1.0,,,,,,,,,,2.0,1.0,,,0.117646,,,1.0,0.0,,,,,,2.0,,,,,,,21.0,,,,,,,,4.0,,,6.8,,,,,,,1.0,,1.0,,9.0,,9.0,,,0,1.0,12.0,,,,1.0
2025-26,14025133,4,31,Crystal_Palace,Home,1185603,530318.0,Kaden Rodney,kaden-rodney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025133,4,31,Crystal_Palace,Home,1438837,606921.0,Romain Esse,romain-esse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025133,4,31,Crystal_Palace,Home,1469007,590014.0,Rio Cardines,rio-cardines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025133,4,31,Crystal_Palace,Home,1471671,651426.0,Jaydee Canvot,jaydee-canvot,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025133,4,31,Crystal_Palace,Home,1884145,660392.0,Christantus Uche,christantus-uche,F,True,,,,5.0,,5.0,,,,1.0,,,,,,,,1.0,,,0.00328148,0.0092,0.0524,,0.0,,,,,,,,,,,,,11.0,1.0,,,,,,,4.0,,,6.6,,,,,,,2.0,,,,7.0,,7.0,,,1,,12.0,,1.0,,
2025-26,14025175,5,31,Crystal_Palace,Away,43215,57328.0,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025175,5,31,Crystal_Palace,Away,193554,108413.0,Will Hughes,will-hughes,M,False,,,,8.0,13.0,21.0,1.0,1.0,7.0,2.0,,,,1.0,,,2.0,1.0,,,0.00844348,,,,0.0,,,,,1.0,,,,,,,,65.0,,1.0,,,,,,5.0,,,6.4,,,,62.861546469517,2.0,,,,,,10.0,15.0,25.0,25.725,,0,,32.0,1.0,,,
2025-26,14025175,5,31,Crystal_Palace,Away,355796,152551.0,Jefferson Lerma,jefferson-lerma,M,True,,,,4.0,7.0,11.0,,3.0,4.0,3.0,,,,2.0,,,3.0,5.0,,,0.00074989,0.08,0.4265,1.0,0.0,,,,,1.0,1.0,,,,,,,25.0,1.0,,,,,,,3.0,,,6.9,,,1.0,20.82182217948,2.0,,,,2.0,,6.0,8.0,14.0,9.45,,2,,22.0,,2.0,,
2025-26,14025175,5,31,Crystal_Palace,Away,357584,218364.0,Borna Sosa,borna-sosa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025175,5,31,Crystal_Palace,Away,581610,169593.0,Remi Matthews,remi-matthews,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025175,5,31,Crystal_Palace,Away,788134,172649.0,Dean Henderson,dean-henderson,G,False,,,9.0,6.0,19.0,25.0,1.0,3.0,5.0,7.0,,,,,,,1.0,3.0,,,0.0282349,,,,0.0,,0.5549,,,,,,,,,,,90.0,,,,,,,,9.0,,2.0,7.7,2.0,2.0,,25.23820708974,3.0,,,,18.0,,13.0,21.0,34.0,8.505,,0,,44.0,,1.0,,
2025-26,14025175,5,31,Crystal_Palace,Away,794338,209400.0,Daichi Kamada,daichi-kamada,M,False,2.0,,,15.0,9.0,24.0,2.0,2.0,15.0,,1.0,,,1.0,,1.0,4.0,11.0,,,0.220005,0.2534,,,0.0,,,,,1.0,3.0,,,,,,,90.0,,,,,,,,16.0,1.0,,7.6,,,1.0,130.41706360713,2.0,3.0,8.0,,,,18.0,11.0,29.0,38.955,16.05779362179,1,4.0,57.0,4.0,2.0,3.0,1.0
2025-26,14025175,5,31,Crystal_Palace,Away,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,1.0,4.0,5.0,4.0,4.0,4.0,4.0,,,,,,3.0,8.0,4.0,,,0.00164728,0.8401,0.624,,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,,11.0,,,7.3,,,1.0,27.988553387808,3.0,1.0,,,1.0,1.0,5.0,4.0,9.0,13.65,,2,,24.0,3.0,,,
2025-26,14025175,5,31,Crystal_Palace,Away,858194,205533.0,Eddie Nketiah,eddie-nketiah,F,True,,,,2.0,4.0,6.0,,2.0,7.0,1.0,,,1.0,,,1.0,1.0,3.0,,,0.00219008,0.0434,,,0.0,,,,,,1.0,,,,,,,15.0,,,,,,,,4.0,,,6.5,,,,45.327214988797,1.0,,,,,1.0,3.0,4.0,7.0,-7.98,,1,,15.0,2.0,1.0,,
2025-26,14025175,5,31,Crystal_Palace,Away,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,1.0,,,14.0,10.0,24.0,1.0,2.0,6.0,4.0,,,1.0,2.0,,,3.0,4.0,,,0.124824,0.1878,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,7.0,2.0,,6.6,,,2.0,48.717359355992,1.0,,1.0,,3.0,,16.0,13.0,29.0,36.96,26.205420861659,3,1.0,46.0,,1.0,,1.0
2025-26,14025175,5,31,Crystal_Palace,Away,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,3.0,16.0,22.0,38.0,1.0,4.0,20.0,2.0,,1.0,1.0,2.0,,1.0,4.0,13.0,,,0.00998495,0.2012,,,0.0,,,,1.0,2.0,,,,,,,,90.0,,,,,,,,8.0,3.0,,7.2,,,,195.88164659071,3.0,,1.0,,4.0,,18.0,26.0,44.0,133.665,72.288796783392,1,5.0,64.0,,4.0,,4.0
2025-26,14025175,5,31,Crystal_Palace,Away,879674,437499.0,Maxence Lacroix,maxence-lacroix,D,False,,,2.0,9.0,23.0,32.0,3.0,2.0,22.0,3.0,,1.0,,1.0,,1.0,5.0,5.0,,,0.00278715,0.2046,,,0.0,,,,1.0,1.0,,,,,,,,90.0,,,,,,,,6.0,,,6.4,,,1.0,151.39235958901,3.0,,,,6.0,,13.0,24.0,37.0,99.33,,1,2.0,51.0,,1.0,,1.0
2025-26,14025175,5,31,Crystal_Palace,Away,931844,427623.0,Chris Richards,chris-richards,D,False,,,2.0,8.0,18.0,26.0,1.0,3.0,14.0,1.0,,,,,,,1.0,7.0,,,0.00379261,,,,0.0,,,,,1.0,,1.0,,,,,,90.0,,,,,,,,7.0,1.0,,7.6,,,,115.36777858662,12.0,,,,6.0,,11.0,19.0,30.0,54.6,22.920523576044,0,4.0,52.0,,,,4.0
2025-26,14025175,5,31,Crystal_Palace,Away,984624,488024.0,Yéremy Pino,yeremy-pino,F,False,,,1.0,5.0,5.0,10.0,,2.0,8.0,,,,2.0,2.0,,,3.0,4.0,,,0.274476,0.0994,,1.0,0.0,,,,,,1.0,,,,,,,45.0,,,,,,,,7.0,2.0,,7.0,,,,92.927230190755,1.0,,1.0,,1.0,,9.0,5.0,14.0,56.28,48.964758759399,2,1.0,24.0,2.0,1.0,,1.0
2025-26,14025175,5,31,Crystal_Palace,Away,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,2.0,,2.0,12.0,14.0,26.0,2.0,,12.0,6.0,,,,1.0,,,5.0,3.0,,,0.095994,0.2816,0.3198,2.0,0.0,1.0,,,,1.0,3.0,,,,,,,90.0,1.0,,,,,,,10.0,1.0,,7.5,,,1.0,126.87654615618,1.0,,4.0,,4.0,,17.0,14.0,31.0,70.875,37.180574982106,2,3.0,52.0,2.0,,,2.0
2025-26,14025175,5,31,Crystal_Palace,Away,1084311,489706.0,Justin Devenny,devenny-justin,M,True,,,2.0,7.0,4.0,11.0,2.0,1.0,10.0,4.0,,,,2.0,,1.0,6.0,5.0,,,0.0352544,0.0763,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,6.0,1.0,,6.9,,,2.0,113.14737471317,,2.0,,,2.0,,8.0,4.0,12.0,42.945,51.339812709047,2,1.0,25.0,3.0,1.0,2.0,1.0
2025-26,14025175,5,31,Crystal_Palace,Away,1109771,496221.0,Adam Wharton,adam-wharton,M,False,3.0,,1.0,12.0,13.0,25.0,,,10.0,2.0,1.0,,1.0,,,,,2.0,,,0.509456,0.0424,,,0.0,,,,,1.0,3.0,,,,,,,75.0,,,,,,,,5.0,,,7.7,,,,75.438060113909,1.0,,3.0,,1.0,,15.0,15.0,30.0,32.34,,1,1.0,39.0,,1.0,,1.0
2025-26,14025175,5,31,Crystal_Palace,Away,1469007,590014.0,Rio Cardines,rio-cardines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025175,5,31,Crystal_Palace,Away,1471671,651426.0,Jaydee Canvot,jaydee-canvot,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025175,5,31,Crystal_Palace,Away,1884145,660392.0,Christantus Uche,christantus-uche,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025190,6,31,Crystal_Palace,Home,43215,57328.0,Nathaniel Clyne,nathaniel-clyne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025190,6,31,Crystal_Palace,Home,193554,108413.0,Will Hughes,will-hughes,M,True,,,1.0,3.0,2.0,5.0,,1.0,,,,,,,,2.0,3.0,3.0,,,0.0639357,,,1.0,0.0,,,,,,,,,,,,,28.0,,,,,,,,3.0,,,6.7,,,,,,2.0,,,1.0,,3.0,3.0,6.0,,,0,,11.0,,,2.0,
2025-26,14025190,6,31,Crystal_Palace,Home,355796,152551.0,Jefferson Lerma,jefferson-lerma,M,True,,,1.0,6.0,4.0,10.0,,,,2.0,,,1.0,,,,,2.0,,,0.00556857,0.0483,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,2.0,,,6.7,,,1.0,,1.0,,,,1.0,,7.0,4.0,11.0,,,2,1.0,18.0,,1.0,,1.0
2025-26,14025190,6,31,Crystal_Palace,Home,357584,218364.0,Borna Sosa,borna-sosa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025190,6,31,Crystal_Palace,Home,581610,169593.0,Remi Matthews,remi-matthews,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025190,6,31,Crystal_Palace,Home,788134,172649.0,Dean Henderson,dean-henderson,G,False,,1.0,5.0,3.0,8.0,11.0,,1.0,,9.0,,,,,,,,1.0,,,0.0010264,,,,0.0,,0.7945,1.0,,,,,,,,,,90.0,,,,,,,,27.0,,,6.9,2.0,3.0,,,,,,1.0,32.0,,28.0,10.0,38.0,,,0,,47.0,,1.0,,
2025-26,14025190,6,31,Crystal_Palace,Home,794338,209400.0,Daichi Kamada,daichi-kamada,M,False,,,4.0,14.0,7.0,21.0,,,,5.0,,,,,,,4.0,4.0,,1.0,0.0448095,,,4.0,0.0,,,,,,1.0,,,,,,,89.0,,,,,,,,14.0,,,6.9,,,,,,,3.0,,6.0,,20.0,8.0,28.0,,,0,3.0,41.0,3.0,1.0,,2.0
2025-26,14025190,6,31,Crystal_Palace,Home,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,False,,,,9.0,4.0,13.0,3.0,,,3.0,1.0,,1.0,,,,3.0,,,,0.147706,0.7514,0.6956,,0.0,1.0,,,,,1.0,,,,,,,75.0,1.0,,,,,,,4.0,,,7.7,,,1.0,,,,,,,1.0,12.0,4.0,16.0,,,3,,21.0,1.0,,,
2025-26,14025190,6,31,Crystal_Palace,Home,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,False,1.0,,,3.0,6.0,9.0,6.0,3.0,,2.0,1.0,3.0,,,,,8.0,5.0,,1.0,0.101736,0.9238,0.4881,2.0,0.0,,,,1.0,,1.0,,,,,,,90.0,2.0,1.0,,,,,,7.0,,,6.5,,,2.0,,,1.0,1.0,,,1.0,8.0,6.0,14.0,,,4,,24.0,2.0,1.0,1.0,
2025-26,14025190,6,31,Crystal_Palace,Home,858194,205533.0,Eddie Nketiah,eddie-nketiah,F,True,,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,1.585e-05,0.5687,0.3835,1.0,0.0,1.0,,,,,1.0,,,,,,,15.0,1.0,,,,,,,1.0,,,7.5,,,1.0,,,,,,1.0,,1.0,1.0,2.0,,,2,,6.0,,,,
2025-26,14025190,6,31,Crystal_Palace,Home,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,,,1.0,5.0,6.0,11.0,1.0,1.0,,2.0,,,,1.0,,,3.0,3.0,,,0.00519607,0.3698,0.3069,,0.0,,,,,1.0,1.0,,,,,,,90.0,2.0,,,,,,,9.0,,,6.5,,,1.0,,6.0,1.0,,,3.0,,9.0,9.0,18.0,,,3,2.0,42.0,,,,2.0
2025-26,14025190,6,31,Crystal_Palace,Home,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,,6.0,13.0,19.0,3.0,2.0,,2.0,1.0,,,1.0,,,4.0,5.0,,,0.0456648,,,,1.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,3.0,,,7.1,,,,,7.0,,,,,,7.0,14.0,21.0,,,0,3.0,35.0,,,,1.0
2025-26,14025190,6,31,Crystal_Palace,Home,879674,437499.0,Maxence Lacroix,maxence-lacroix,D,False,,,5.0,4.0,13.0,17.0,2.0,1.0,,2.0,,,,,,,2.0,7.0,,,0.00973018,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,,10.0,,,7.2,,,,,6.0,,,,11.0,,11.0,16.0,27.0,,,0,5.0,47.0,,1.0,,4.0
2025-26,14025190,6,31,Crystal_Palace,Home,931844,427623.0,Chris Richards,chris-richards,D,False,,,4.0,3.0,15.0,18.0,2.0,1.0,,,,,,1.0,,1.0,4.0,4.0,1.0,,0.00386229,,,,0.0,,,,,3.0,,,,,,,,90.0,,1.0,,,,,,7.0,,,6.4,,,,,6.0,,,,5.0,,5.0,17.0,22.0,,,0,3.0,40.0,,,,2.0
2025-26,14025190,6,31,Crystal_Palace,Home,984624,488024.0,Yéremy Pino,yeremy-pino,F,False,,,,7.0,6.0,13.0,2.0,1.0,,5.0,1.0,1.0,,1.0,,,4.0,2.0,,,0.126975,0.2368,0.7756,1.0,0.0,,,,,,1.0,,,,,,,74.0,1.0,1.0,,,,,,9.0,,,7.3,,,,,,,,,1.0,,12.0,7.0,19.0,,,1,,27.0,2.0,1.0,,
2025-26,14025190,6,31,Crystal_Palace,Home,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,1.0,,,8.0,3.0,11.0,1.0,,,3.0,,,,1.0,,3.0,5.0,6.0,,,0.122757,,,,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,,19.0,,,6.8,,,,,5.0,,3.0,,3.0,,16.0,7.0,23.0,,,0,5.0,57.0,,1.0,,2.0
2025-26,14025190,6,31,Crystal_Palace,Home,1084311,489706.0,Justin Devenny,devenny-justin,M,True,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,1.0,,,0.00040759,,,1.0,0.0,,,,,,,,,,,,,9.0,,,,,,,,2.0,,,6.6,,,,,,,,,2.0,,3.0,,3.0,,,0,1.0,4.0,,,,1.0
2025-26,14025190,6,31,Crystal_Palace,Home,1109771,496221.0,Adam Wharton,adam-wharton,M,False,,,1.0,9.0,6.0,15.0,2.0,1.0,,4.0,2.0,,,1.0,,,3.0,5.0,,,0.437256,0.0428,,,0.0,,,,,,4.0,,,,,,,62.0,,,,,,,,8.0,,,7.7,,,1.0,,1.0,3.0,1.0,,5.0,,14.0,8.0,22.0,,,1,1.0,30.0,,,3.0,1.0
2025-26,14025190,6,31,Crystal_Palace,Home,1471671,651426.0,Jaydee Canvot,jaydee-canvot,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025190,6,31,Crystal_Palace,Home,1884145,660392.0,Christantus Uche,christantus-uche,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025223,7,31,Crystal_Palace,Away,193554,108413.0,Will Hughes,will-hughes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025223,7,31,Crystal_Palace,Away,249859,121709.0,Walter Benítez,walter-benitez,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025223,7,31,Crystal_Palace,Away,355796,152551.0,Jefferson Lerma,jefferson-lerma,M,True,,,,,4.0,4.0,,,,,,,,,,,,,,,0.0103714,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,3.0,,,6.5,,,,,2.0,,,,,,1.0,5.0,6.0,,,0,,10.0,,,,
2025-26,14025223,7,31,Crystal_Palace,Away,357584,218364.0,Borna Sosa,borna-sosa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025223,7,31,Crystal_Palace,Away,788134,172649.0,Dean Henderson,dean-henderson,G,False,,,2.0,2.0,15.0,17.0,,,,15.0,,,,,,,,,,,0.0011115,,,,0.0,,0.6158,1.0,,,,,,,,,,90.0,,,,,1.0,,,15.0,,,7.5,5.0,5.0,,,,,,,17.0,,16.0,16.0,32.0,,,0,,42.0,,,,
2025-26,14025223,7,31,Crystal_Palace,Away,794338,209400.0,Daichi Kamada,daichi-kamada,M,False,,,,11.0,24.0,35.0,,2.0,,7.0,,,1.0,,,1.0,4.0,11.0,,,0.0204021,0.0672,,2.0,0.0,,,,,,,,,,,,,82.0,,,,,,,,8.0,,,7.2,,,1.0,,1.0,1.0,2.0,,,,15.0,24.0,39.0,,,2,8.0,58.0,,1.0,,3.0
2025-26,14025223,7,31,Crystal_Palace,Away,845286,232185.0,Ismaïla Sarr,ismaila-sarr,F,False,,,1.0,12.0,6.0,18.0,3.0,1.0,,1.0,1.0,,,1.0,,1.0,7.0,4.0,,,0.0675475,0.1813,,,1.0,,,,,,3.0,,,,,,,89.0,1.0,,,,,,,12.0,,,6.2,,,,,2.0,3.0,,,1.0,,17.0,6.0,23.0,,,1,2.0,41.0,3.0,,1.0,1.0
2025-26,14025223,7,31,Crystal_Palace,Away,848276,231747.0,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,4.0,1.0,5.0,3.0,3.0,,,,2.0,,2.0,,1.0,6.0,4.0,,,0.00290453,0.4853,0.2148,,0.0,,,,,,,,,,,,,70.0,2.0,,,,,,,8.0,,,6.2,,,1.0,,2.0,,,,1.0,1.0,9.0,2.0,11.0,,,3,,21.0,1.0,1.0,,
2025-26,14025223,7,31,Crystal_Palace,Away,858194,205533.0,Eddie Nketiah,eddie-nketiah,F,True,,,,1.0,2.0,3.0,3.0,,,1.0,,,,,,,3.0,,,,0.00012758,,,1.0,0.0,,,,,,,,,,,,,20.0,,,,,,,,2.0,,,6.3,,,,,,,,,,,2.0,2.0,4.0,,,0,,5.0,1.0,,,
2025-26,14025223,7,31,Crystal_Palace,Away,870360,247348.0,Daniel Muñoz,daniel-munoz,M,False,,,2.0,9.0,14.0,23.0,2.0,5.0,,7.0,,,,2.0,,,8.0,13.0,,,0.0156012,0.1106,0.199,3.0,0.0,1.0,,,,5.0,,,,,,,,90.0,1.0,,,,,,,14.0,,,8.1,,,,,4.0,1.0,1.0,,4.0,,14.0,17.0,31.0,,,1,7.0,66.0,3.0,1.0,,3.0
2025-26,14025223,7,31,Crystal_Palace,Away,877994,209036.0,Marc Guéhi,marc-guehi,D,False,,,5.0,32.0,46.0,78.0,2.0,6.0,,5.0,,1.0,,,,2.0,7.0,10.0,,,0.27025,0.2037,0.6966,2.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,,,,,,,16.0,,,7.7,,,,,8.0,1.0,1.0,,12.0,,40.0,50.0,90.0,,,1,2.0,109.0,,2.0,,2.0
2025-26,14025223,7,31,Crystal_Palace,Away,879674,437499.0,Maxence Lacroix,maxence-lacroix,D,False,1.0,,3.0,7.0,38.0,45.0,2.0,3.0,,1.0,,,,,,,5.0,5.0,,,0.0123476,,,2.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,1.0,,,,5.0,,,6.0,,,,,8.0,1.0,1.0,,3.0,,10.0,39.0,49.0,,,0,1.0,64.0,,1.0,,
2025-26,14025223,7,31,Crystal_Palace,Away,931844,427623.0,Chris Richards,chris-richards,D,False,,,,6.0,23.0,29.0,4.0,6.0,,1.0,1.0,,1.0,,,,5.0,7.0,,,0.54247,0.0799,,1.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,2.0,,,,,,9.0,,,7.2,,,,,5.0,,,,4.0,,11.0,24.0,35.0,,,1,1.0,55.0,,,,1.0
2025-26,14025223,7,31,Crystal_Palace,Away,984624,488024.0,Yéremy Pino,yeremy-pino,F,False,,,3.0,16.0,12.0,28.0,1.0,1.0,,3.0,,,,1.0,,2.0,5.0,8.0,,,0.18379,0.044,0.0562,,0.0,,,,,,2.0,,,,,,,88.0,1.0,,,,,,,14.0,,,7.3,,,,,1.0,2.0,2.0,,5.0,,21.0,14.0,35.0,,,1,4.0,51.0,2.0,2.0,1.0,2.0
2025-26,14025223,7,31,Crystal_Palace,Away,988275,244723.0,Tyrick Mitchell,tyrick-mitchell,M,False,,,,12.0,16.0,28.0,3.0,,,2.0,,,,,,1.0,7.0,5.0,,,0.00661932,0.0723,0.067,,0.0,,,,1.0,2.0,,,,,,,,90.0,1.0,,,,,,,12.0,,,6.5,,,1.0,,4.0,3.0,1.0,,2.0,,14.0,19.0,33.0,,,2,3.0,68.0,1.0,2.0,,1.0
2025-26,14025223,7,31,Crystal_Palace,Away,1084311,489706.0,Justin Devenny,devenny-justin,M,True,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,0.3022,0.1646,1.0,0.0,,,,,,,,,,,,,15.0,1.0,,,,,,,4.0,,,6.1,,,1.0,,,,,,1.0,,1.0,,1.0,,,2,,6.0,2.0,,,
2025-26,14025223,7,31,Crystal_Palace,Away,1109771,496221.0,Adam Wharton,adam-wharton,M,False,2.0,,1.0,18.0,18.0,36.0,,,,6.0,,,1.0,,,,2.0,6.0,,,0.241422,0.0321,,4.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,,12.0,,,7.2,,,,,1.0,,6.0,,2.0,,21.0,21.0,42.0,,,1,3.0,64.0,2.0,3.0,,2.0
2025-26,14025223,7,31,Crystal_Palace,Away,1469007,590014.0,Rio Cardines,rio-cardines,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025223,7,31,Crystal_Palace,Away,1471671,651426.0,Jaydee Canvot,jaydee-canvot,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025223,7,31,Crystal_Palace,Away,1884145,660392.0,Christantus Uche,christantus-uche,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,14.0,,,,,,,,2.0,,,6.3,,,,,,,,,,,1.0,,1.0,,,0,,2.0,1.0,,,
