season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576250,29,31,Crystal_Palace,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,1.0,2.0,11.0,13.0,1.0,1.0,,2.0,,,,3.0,,,1.0,6.0,6.0,,,1.0,,,,,,1.0,1.0,,90.0,,3.0,,,,,,,9.0,,,7.0,,,1.0,,2.0,1.0,,,3.0,,9.0,12.0,21.0,,,1,3.0,38.0,,1.0,1.0,2.0
2021-22,9576250,29,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,5.0,2.0,7.0,5.0,,,5.0,,,,,,,1.0,6.0,3.0,,,,,,,,,,,,25.0,,,,,,,,,4.0,,,6.6,,,,,,1.0,,,,,5.0,2.0,7.0,,,0,2.0,18.0,3.0,,1.0,1.0
2021-22,9576250,29,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,1.0,5.0,10.0,15.0,5.0,,,8.0,,,,,,,3.0,9.0,7.0,,,,,,,,,2.0,,,90.0,1.0,,,,,,,,12.0,,,6.9,,,1.0,,,5.0,,,2.0,2.0,11.0,12.0,23.0,,,2,,42.0,,3.0,4.0,
2021-22,9576250,29,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,,3.0,8.0,11.0,2.0,,,3.0,,,,1.0,,,2.0,6.0,4.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,,8.0,,,6.6,,,,,3.0,1.0,,,2.0,,6.0,10.0,16.0,,,0,1.0,30.0,,2.0,1.0,
2021-22,9576250,29,31,Crystal_Palace,Home,285989,173954,Jaïro Riedewald,jairo-riedewald,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,4.0,9.0,22.0,31.0,,2.0,,1.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,,14.0,,,6.9,,,,,7.0,,2.0,,12.0,,22.0,23.0,43.0,,,0,,55.0,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,581610,169593,Remi Matthews,remi-matthews,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,795228,199670,Odsonne Édouard,odsonne-edouard,F,True,,,,4.0,1.0,5.0,1.0,2.0,,1.0,,,1.0,,,,,2.0,3.0,,,1.0,,,,,,,1.0,,25.0,,,,,,,,,3.0,,,6.7,,,,,1.0,1.0,,,,,6.0,2.0,8.0,,,1,,12.0,,,1.0,
2021-22,9576250,29,31,Crystal_Palace,Home,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,4.0,7.0,11.0,4.0,1.0,,5.0,,,,1.0,,,1.0,6.0,2.0,,,,,,,,,,1.0,,65.0,,1.0,,,,,,,4.0,,,6.8,,,1.0,,,1.0,,,1.0,,7.0,7.0,14.0,,,1,,18.0,,,1.0,
2021-22,9576250,29,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,1.0,3.0,12.0,15.0,,2.0,,2.0,,,,,,,,,3.0,,,,,,,,,,1.0,,90.0,,,,,,,,,9.0,,,7.1,,,,,9.0,,,,5.0,,10.0,14.0,24.0,,,0,1.0,36.0,,,,
2021-22,9576250,29,31,Crystal_Palace,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,2.0,6.0,8.0,14.0,1.0,,,4.0,,,,5.0,,,1.0,8.0,8.0,,,1.0,,,,,,,,,90.0,,,,,,,,,11.0,,,6.7,,,1.0,,2.0,4.0,1.0,,4.0,,15.0,9.0,23.0,,,1,1.0,39.0,,3.0,4.0,1.0
2021-22,9576250,29,31,Crystal_Palace,Home,978838,443661,Michael Olise,michael-olise,M,False,,,1.0,3.0,2.0,5.0,3.0,,,1.0,,,,1.0,,,1.0,8.0,5.0,,,1.0,,,,,,,1.0,,65.0,,,,,,,,,10.0,,,6.6,,,1.0,,1.0,3.0,,,2.0,,6.0,3.0,9.0,,,1,3.0,24.0,3.0,1.0,1.0,3.0
2021-22,9576250,29,31,Crystal_Palace,Home,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,,,1.0,6.0,7.0,13.0,,,,8.0,,,,,,,,,4.0,,,,,,,,,,,,90.0,,,,,,,,,19.0,,,7.2,,,,,5.0,,,,8.0,,11.0,15.0,26.0,,,0,4.0,48.0,2.0,,,2.0
2021-22,10196717,30,31,Crystal_Palace,Away,32023,40836,Vicente Guaita,vicente-guaita,G,False,,3.0,7.0,1.0,18.0,19.0,,,,13.0,,,,,,,,,,,,,,,0.1242,,,,,,90.0,,,,,,,,,13.0,,,7.0,1.0,3.0,,,1.0,,,3.0,19.0,,11.0,20.0,31.0,,,0,,45.0,,,,
2021-22,10196717,30,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196717,30,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196717,30,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,True,2.0,,,22.0,19.0,39.0,1.0,2.0,,2.0,,,1.0,,,,,3.0,5.0,,,2.0,,,,,,1.0,3.0,,30.0,,,,,,,,,11.0,,,7.2,,,,,,1.0,4.0,,3.0,,32.0,20.0,48.0,,,1,1.0,59.0,,1.0,1.0,
2021-22,10196717,30,31,Crystal_Palace,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,11.0,17.0,28.0,,,,5.0,,,,2.0,,,,3.0,,,,1.0,,,,,,,,,90.0,,,,,,,,,10.0,,,6.1,,,,,2.0,,3.0,,4.0,,18.0,20.0,35.0,,,0,,44.0,,,,
2021-22,10196717,30,31,Crystal_Palace,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,7.0,18.0,25.0,1.0,1.0,,3.0,,,,1.0,,,,2.0,6.0,,,,,,,,,2.0,,,60.0,,1.0,,,,,,,4.0,,,7.3,,,1.0,,,,,,1.0,,8.0,21.0,29.0,,,1,3.0,43.0,,2.0,,1.0
2021-22,10196717,30,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196717,30,31,Crystal_Palace,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196717,30,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,8.0,5.0,13.0,3.0,,,2.0,,,,,,,1.0,5.0,2.0,,,1.0,,,,,,,,,50.0,,,,,,,,,12.0,,,6.5,,,,,,,4.0,,,,13.0,5.0,14.0,,,0,2.0,29.0,5.0,,,1.0
2021-22,10196717,30,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,1.0,,,24.0,12.0,35.0,2.0,,,6.0,,,,1.0,,,5.0,9.0,5.0,,,,,,,,,,1.0,,90.0,,,,,,,,,17.0,,,6.3,,,2.0,,,1.0,1.0,,2.0,2.0,29.0,15.0,43.0,,,2,1.0,64.0,2.0,4.0,,
2021-22,10196717,30,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,1.0,22.0,30.0,52.0,1.0,2.0,,6.0,,,,2.0,,,1.0,6.0,10.0,,,2.0,,,,,,,,,90.0,,,,,,,,,5.0,,,7.1,,,,,2.0,2.0,,,2.0,,24.0,30.0,54.0,,,0,5.0,70.0,1.0,1.0,2.0,2.0
2021-22,10196717,30,31,Crystal_Palace,Away,193554,108413,Will Hughes,will-hughes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196717,30,31,Crystal_Palace,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,9.0,23.0,65.0,88.0,2.0,1.0,,6.0,,,,1.0,,,,6.0,4.0,,,2.0,,,,,,,1.0,,90.0,,1.0,,,,,,,13.0,,,7.0,,,,,3.0,1.0,,,15.0,,31.0,68.0,99.0,,,0,2.0,110.0,,1.0,,2.0
2021-22,10196717,30,31,Crystal_Palace,Away,795228,199670,Odsonne Édouard,odsonne-edouard,F,False,,,1.0,13.0,5.0,18.0,6.0,7.0,,6.0,,,,1.0,,,,11.0,10.0,,,2.0,,,,,,,1.0,,90.0,2.0,,,,,,,,12.0,,,7.2,,,1.0,,,3.0,,,1.0,1.0,21.0,6.0,27.0,,,3,2.0,39.0,1.0,,1.0,2.0
2021-22,10196717,30,31,Crystal_Palace,Away,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,True,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,1.0,,30.0,,,,,,,,,4.0,,,6.7,,,1.0,,1.0,,1.0,,1.0,,4.0,1.0,4.0,,,1,,8.0,,,,
2021-22,10196717,30,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196717,30,31,Crystal_Palace,Away,877994,209036,Marc Guéhi,marc-guehi,D,False,,,8.0,33.0,73.0,106.0,1.0,4.0,,8.0,,,1.0,,,,,1.0,6.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,,12.0,,,7.4,,,1.0,,4.0,,,,15.0,,41.0,77.0,118.0,,,2,,132.0,,2.0,,
2021-22,10196717,30,31,Crystal_Palace,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,,7.0,10.0,17.0,1.0,,,1.0,,,,1.0,,,,6.0,2.0,,,2.0,,,,,,,,,60.0,,1.0,,,,,,,10.0,,,6.2,,,,,,2.0,1.0,,,,11.0,12.0,22.0,,,0,1.0,33.0,1.0,1.0,,1.0
2021-22,10196717,30,31,Crystal_Palace,Away,978838,443661,Michael Olise,michael-olise,M,False,,,,3.0,2.0,5.0,,,,1.0,,,,2.0,,,1.0,6.0,2.0,,,,,,,,,1.0,,,40.0,,,,,,,,,10.0,,,6.1,,,,,,4.0,1.0,,,,7.0,3.0,9.0,,,0,1.0,22.0,,,1.0,
2021-22,10196717,30,31,Crystal_Palace,Away,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,2.0,,1.0,22.0,24.0,44.0,2.0,2.0,,7.0,,,,3.0,,,,5.0,4.0,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,19.0,,,7.0,,,,,1.0,,6.0,,4.0,,35.0,27.0,56.0,,,0,2.0,84.0,1.0,,,1.0
2021-22,9576241,31,31,Crystal_Palace,Home,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,5.0,5.0,8.0,13.0,,,,8.0,,,,,,,,,,,,,,,0.9069,,,,,,90.0,,,,,,,,,13.0,,,7.3,2.0,3.0,,,,,,,18.0,,16.0,10.0,26.0,,,0,,31.0,,,,
2021-22,9576241,31,31,Crystal_Palace,Home,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576241,31,31,Crystal_Palace,Home,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576241,31,31,Crystal_Palace,Home,39282,50471,James McArthur,james-mcarthur,M,True,,,,1.0,1.0,2.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,21.0,,,,,,,,,2.0,,,6.5,,,,,1.0,,,,1.0,,2.0,1.0,3.0,,,0,,6.0,1.0,,,
2021-22,9576241,31,31,Crystal_Palace,Home,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,2.0,12.0,14.0,,,,7.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,90.0,,,,,,,,,10.0,,,6.5,,,,,2.0,,,,5.0,,7.0,15.0,22.0,,,0,,34.0,1.0,,,
2021-22,9576241,31,31,Crystal_Palace,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,6.0,8.0,14.0,,1.0,,6.0,,,,,,,,2.0,3.0,,,2.0,,,,,,3.0,,,80.0,,,,,,,,,4.0,,,6.9,,,,,,1.0,,,1.0,,10.0,8.0,18.0,,,0,1.0,28.0,,,1.0,
2021-22,9576241,31,31,Crystal_Palace,Home,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576241,31,31,Crystal_Palace,Home,50294,66975,Luka Milivojević,luka-milivojevic,M,True,,,,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,10.0,,,,,,,,,2.0,,,6.6,,,,,1.0,,,,,,1.0,2.0,3.0,,,0,1.0,7.0,,1.0,,
2021-22,9576241,31,31,Crystal_Palace,Home,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576241,31,31,Crystal_Palace,Home,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,9.0,4.0,13.0,2.0,1.0,,8.0,,,,,,,2.0,5.0,7.0,,,,,1.0,,,,1.0,,,76.0,1.0,,,,,,,,10.0,,,7.5,,,,,,2.0,1.0,,,,13.0,4.0,16.0,,,1,2.0,38.0,3.0,3.0,1.0,2.0
2021-22,9576241,31,31,Crystal_Palace,Home,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,1.0,7.0,14.0,21.0,1.0,,,6.0,,,,,,,6.0,8.0,11.0,,,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,1.0,16.0,,,7.5,,,,,,5.0,,,1.0,1.0,9.0,16.0,25.0,,,1,3.0,50.0,5.0,4.0,4.0,
2021-22,9576241,31,31,Crystal_Palace,Home,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,3.0,6.0,12.0,18.0,2.0,,,9.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,,13.0,,,6.8,,,,,,3.0,,,6.0,,15.0,13.0,28.0,,,0,1.0,41.0,1.0,1.0,2.0,1.0
2021-22,9576241,31,31,Crystal_Palace,Home,193554,108413,Will Hughes,will-hughes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576241,31,31,Crystal_Palace,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,4.0,5.0,18.0,23.0,2.0,3.0,,5.0,2.0,,,1.0,,,,3.0,5.0,,,,2.0,,,,,,2.0,,90.0,1.0,,,,,,,,11.0,,,8.2,,,,,6.0,,,,12.0,,13.0,20.0,33.0,,,1,2.0,46.0,1.0,,,1.0
2021-22,9576241,31,31,Crystal_Palace,Home,795228,199670,Odsonne Édouard,odsonne-edouard,F,True,,,,1.0,3.0,4.0,1.0,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,14.0,,,,,,,,,4.0,,,6.5,,,,,,,,,,,2.0,3.0,5.0,,,0,,10.0,3.0,,,
2021-22,9576241,31,31,Crystal_Palace,Home,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,6.0,,6.0,2.0,2.0,,,,,,1.0,,,,9.0,4.0,,,5.0,,1.0,,,,,,,69.0,2.0,,,,,,,,11.0,,,7.2,,,1.0,,,1.0,,,,1.0,9.0,3.0,12.0,,,3,1.0,25.0,4.0,1.0,,1.0
2021-22,9576241,31,31,Crystal_Palace,Home,864921,232413,Eberechi Eze,eberechi-eze,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576241,31,31,Crystal_Palace,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,11.0,15.0,30.0,45.0,,1.0,,4.0,,,,,,,,2.0,3.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,,12.0,,,7.2,,,,,3.0,1.0,,,15.0,,22.0,32.0,54.0,,,0,1.0,63.0,2.0,1.0,,
2021-22,9576241,31,31,Crystal_Palace,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,,,,5.0,3.0,8.0,,1.0,,3.0,,,,3.0,,,1.0,6.0,6.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,,11.0,,,6.5,,,,,,1.0,3.0,,1.0,,11.0,4.0,12.0,,,0,3.0,29.0,1.0,2.0,,
2021-22,9576241,31,31,Crystal_Palace,Home,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,1.0,,1.0,11.0,15.0,25.0,,,,3.0,,,,,,,,,5.0,,,,,,,,,,1.0,,90.0,,,,,,,,,19.0,,,7.3,,,,,3.0,1.0,2.0,,5.0,,19.0,19.0,36.0,,,0,3.0,60.0,2.0,1.0,1.0,3.0
2021-22,9576452,32,31,Crystal_Palace,Away,32023,40836,Vicente Guaita,vicente-guaita,G,False,,,4.0,2.0,29.0,31.0,,1.0,,7.0,,,,,,,,,1.0,,,,,,-1.2908,,,,,,90.0,,,,,,,,,8.0,,1.0,6.3,1.0,1.0,,,1.0,,,,12.0,,4.0,35.0,39.0,,,0,,47.0,,,,
2021-22,9576452,32,31,Crystal_Palace,Away,32124,49413,James Tomkins,james-tomkins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,True,,,,10.0,14.0,24.0,1.0,1.0,,3.0,,,,1.0,,,,4.0,3.0,,,2.0,,,,,,2.0,,,56.0,,2.0,,,,,,,8.0,,,6.6,,,,,2.0,1.0,,,5.0,,15.0,16.0,31.0,,,0,1.0,43.0,1.0,,1.0,1.0
2021-22,9576452,32,31,Crystal_Palace,Away,39282,50471,James McArthur,james-mcarthur,M,True,,,,11.0,13.0,24.0,,1.0,,2.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,3.0,,,32.0,,,,,,,,,6.0,,,6.6,,,,,,,,,1.0,,16.0,13.0,29.0,,,0,,34.0,,,,
2021-22,9576452,32,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,31,Crystal_Palace,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,8.0,38.0,46.0,,3.0,,3.0,,,,,,,,1.0,6.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,,9.0,,,6.9,,,,,4.0,1.0,,,,,9.0,43.0,52.0,,,0,3.0,72.0,1.0,,,
2021-22,9576452,32,31,Crystal_Palace,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,2.0,14.0,16.0,,,,4.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,,,,,58.0,,,,,,,,,5.0,,,6.4,,,,,1.0,1.0,,,1.0,,3.0,14.0,17.0,,,0,3.0,27.0,2.0,,,1.0
2021-22,9576452,32,31,Crystal_Palace,Away,45970,54861,Christian Benteke,christian-benteke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,31,Crystal_Palace,Away,50294,66975,Luka Milivojević,luka-milivojevic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,31,Crystal_Palace,Away,98448,105666,Jack Butland,jack-butland,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,31,Crystal_Palace,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,,,,10.0,10.0,20.0,3.0,1.0,,6.0,,,2.0,1.0,,,2.0,8.0,7.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,1.0,15.0,,,6.9,,,,,,1.0,2.0,,2.0,,17.0,12.0,27.0,,,2,2.0,48.0,4.0,3.0,1.0,2.0
2021-22,9576452,32,31,Crystal_Palace,Away,111850,82403,Wilfried Zaha,wilfried-zaha,M,False,,,,12.0,11.0,23.0,1.0,,,5.0,,1.0,2.0,,,,3.0,6.0,6.0,,,,,1.0,,,,,2.0,,90.0,2.0,,,,,1.0,,,10.0,,,6.7,,,1.0,,,5.0,,,,,13.0,11.0,24.0,,,5,,49.0,4.0,3.0,3.0,
2021-22,9576452,32,31,Crystal_Palace,Away,148710,86417,Jeffrey Schlupp,jeffrey-schlupp,M,False,,,1.0,9.0,22.0,31.0,1.0,1.0,,8.0,,,1.0,1.0,,,1.0,7.0,9.0,,,1.0,,,,,,1.0,2.0,,90.0,,1.0,,,,,,,12.0,,,7.1,,,,,2.0,8.0,,,3.0,,14.0,23.0,37.0,,,1,2.0,63.0,1.0,1.0,5.0,
2021-22,9576452,32,31,Crystal_Palace,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,8.0,11.0,75.0,86.0,2.0,3.0,,5.0,,,,,,,,3.0,5.0,,,1.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,19.0,,,7.0,,,1.0,,3.0,,,,21.0,,20.0,84.0,104.0,,,1,2.0,115.0,1.0,,,2.0
2021-22,9576452,32,31,Crystal_Palace,Away,795228,199670,Odsonne Édouard,odsonne-edouard,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576452,32,31,Crystal_Palace,Away,848276,231747,Jean-Philippe Mateta,jean-philippe-mateta,F,False,,,,3.0,3.0,6.0,2.0,1.0,,1.0,,,,1.0,,,2.0,6.0,4.0,,,1.0,,,,,,,,,90.0,1.0,1.0,,,,,,,6.0,,,6.8,,,1.0,,,,,,,,4.0,6.0,10.0,,,2,2.0,23.0,,1.0,,1.0
2021-22,9576452,32,31,Crystal_Palace,Away,864921,232413,Eberechi Eze,eberechi-eze,M,True,1.0,,1.0,9.0,6.0,14.0,,,,7.0,,,,,,,,,3.0,,,,,,,,,1.0,1.0,,32.0,,,,,,,,,4.0,,,7.1,,,,,,1.0,1.0,,1.0,,10.0,8.0,17.0,,,0,,23.0,1.0,2.0,1.0,
2021-22,9576452,32,31,Crystal_Palace,Away,877994,209036,Marc Guéhi,marc-guehi,D,False,,,4.0,7.0,63.0,70.0,,,,6.0,,,,,,,,,1.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,,11.0,,,6.6,,,,,2.0,1.0,,,9.0,,14.0,66.0,80.0,,,0,,90.0,1.0,,1.0,
2021-22,9576452,32,31,Crystal_Palace,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,1.0,,2.0,6.0,9.0,14.0,1.0,,,3.0,,,,1.0,,,3.0,7.0,2.0,,,2.0,,,,,,1.0,1.0,,58.0,,,,,,,,,8.0,,,6.3,,,,,,,3.0,,2.0,,9.0,10.0,16.0,,,0,1.0,29.0,1.0,1.0,,
2021-22,9576452,32,31,Crystal_Palace,Away,988275,244723,Tyrick Mitchell,tyrick-mitchell,M,False,,,1.0,1.0,7.0,8.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,34.0,,,,,,,,,6.0,,,6.6,,,,,,,,,2.0,,4.0,8.0,12.0,,,0,1.0,22.0,1.0,,,1.0
2021-22,10236819,33,31,Crystal_Palace,Away,32023,40836,Vicente Guaita,vicente-guaita,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236819,33,31,Crystal_Palace,Away,39183,55494,Joel Ward,joel-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236819,33,31,Crystal_Palace,Away,39472,58786,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236819,33,31,Crystal_Palace,Away,43215,57328,Nathaniel Clyne,nathaniel-clyne,D,False,,,,16.0,10.0,26.0,3.0,1.0,,1.0,,,,,,,1.0,4.0,3.0,,,,,,,,,,,,90.0,,,,,,,,,15.0,,,6.1,,,,,1.0,,3.0,,3.0,,23.0,11.0,31.0,,,0,2.0,48.0,1.0,,,2.0
2021-22,10236819,33,31,Crystal_Palace,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
