season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768102,10,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,3.0,5.0,9.0,14.0,2.0,,2.0,,,,,,,,2.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,,,,7.0,,,,3.0,,,,7.0,,11.0,9.0,20.0,0,1.0,25.0,,,,
2015-16,6768102,10,57,Watford,Away,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768102,10,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,12.0,6.0,18.0,,1.0,7.0,,,2.0,,,,2.0,5.0,5.0,,,2.0,2.0,,,1.0,,3.0,,89.0,,,,,,,,,,7.8,,,1.0,2.0,3.0,,,1.0,,17.0,7.0,24.0,3,1.0,41.0,3.0,2.0,1.0,
2015-16,6768102,10,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,3.0,6.0,9.0,15.0,2.0,1.0,1.0,,,,,,,,4.0,2.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,,,,,7.1,,,,3.0,,,,8.0,,11.0,10.0,21.0,0,,29.0,,1.0,,
2015-16,6768102,10,57,Watford,Away,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768102,10,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768102,10,57,Watford,Away,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,1.0,,1.0,6.0,,5.0,,1.0,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,24.0,1.0,,,,,,,,,6.6,,,,,,1.0,,3.0,,8.0,,7.0,1,,13.0,1.0,,,
2015-16,6768102,10,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,1.0,5.0,1.0,6.0,,,4.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,,,7.2,,,,1.0,,,,4.0,,8.0,3.0,11.0,0,4.0,32.0,1.0,,,
2015-16,6768102,10,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,1.0,6.0,9.0,15.0,3.0,2.0,6.0,,,,2.0,,,,9.0,7.0,,,5.0,,,,,3.0,,,90.0,,,,,,,,,,7.0,,,,3.0,,1.0,,1.0,,9.0,11.0,19.0,0,4.0,45.0,1.0,1.0,,
2015-16,6768102,10,57,Watford,Away,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768118,11,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,5.0,,4.0,27.0,14.0,36.0,1.0,1.0,4.0,1.0,,,3.0,,,,5.0,1.0,,,1.0,,,,,2.0,3.0,,90.0,,,,,,,,,,7.1,,,,2.0,,10.0,,8.0,,45.0,15.0,50.0,0,,65.0,,,,
2015-16,6768118,11,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,7.0,5.0,11.0,16.0,,,10.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,,,3.0,7.5,2.0,3.0,,3.0,,,2.0,16.0,,13.0,12.0,25.0,0,1.0,41.0,,,,
2015-16,6768118,11,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,False,,,3.0,19.0,12.0,31.0,2.0,,9.0,,,1.0,1.0,,,,4.0,4.0,,,1.0,,,,,2.0,,,76.0,,,,,,,,,,7.3,,,1.0,,,,,4.0,,27.0,12.0,39.0,2,3.0,54.0,4.0,1.0,,
2015-16,6768118,11,57,Watford,Home,11654,21123,Valon Behrami,valon-behrami,M,True,,,,6.0,6.0,12.0,,,3.0,,,,1.0,,,,4.0,,,,2.0,,,,,,,,14.0,,,,,,,,,,6.2,,,,,1.0,,,,,9.0,6.0,15.0,0,,16.0,,,,
2015-16,6768118,11,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768118,11,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,3.0,35.0,18.0,53.0,1.0,,9.0,,,1.0,,,,2.0,5.0,8.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,,,7.4,,,,1.0,5.0,,,5.0,,43.0,18.0,61.0,1,1.0,80.0,1.0,3.0,4.0,
2015-16,6768118,11,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,False,1.0,,1.0,11.0,3.0,13.0,3.0,,5.0,,,1.0,,,,,4.0,1.0,,,,,,,,,2.0,,68.0,,,,,,,,,,6.7,,,,,1.0,4.0,,1.0,,14.0,3.0,13.0,1,,23.0,,1.0,,
2015-16,6768118,11,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,3.0,23.0,5.0,28.0,6.0,7.0,3.0,,,3.0,,,,5.0,12.0,10.0,,,2.0,,,,,,3.0,,90.0,,,,,,,,,,7.1,,,2.0,,,1.0,,3.0,2.0,36.0,6.0,41.0,5,3.0,57.0,2.0,,,
2015-16,6768118,11,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,4.0,4.0,14.0,18.0,,2.0,4.0,,,,,,,,,3.0,,1.0,,,,,,,,,90.0,,,,,,,,,,6.9,,,,8.0,,,,10.0,,11.0,15.0,26.0,0,1.0,35.0,,,,
2015-16,6768118,11,57,Watford,Home,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768118,11,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,15.0,1.0,16.0,1.0,,3.0,,,2.0,,,,1.0,4.0,7.0,,,2.0,,2.0,,,,2.0,,86.0,4.0,,,,,,,,,9.0,,,,,4.0,,,1.0,1.0,19.0,1.0,20.0,6,,39.0,1.0,4.0,3.0,
2015-16,6768118,11,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,10.0,8.0,21.0,29.0,3.0,2.0,1.0,,,,,,,,3.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,,7.3,,,1.0,6.0,1.0,,,16.0,,18.0,23.0,41.0,1,,52.0,,,1.0,
2015-16,6768118,11,57,Watford,Home,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768118,11,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,6.3,,,,,,,,,,3.0,1.0,4.0,0,,5.0,,1.0,,
2015-16,6768118,11,57,Watford,Home,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,1.0,,1.0,6.0,1.0,6.0,2.0,,1.0,,,,,,,,3.0,1.0,,,1.0,,,,,,1.0,,22.0,,,,,,,,,,6.8,,,1.0,,1.0,2.0,,1.0,,10.0,1.0,9.0,1,,16.0,,,1.0,
2015-16,6768118,11,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,2.0,14.0,4.0,17.0,1.0,,5.0,,,,,,,1.0,5.0,1.0,,,2.0,,,,,,,,90.0,,,,,,,,,,6.6,,,,3.0,1.0,3.0,,6.0,,21.0,6.0,24.0,0,1.0,41.0,,,,
2015-16,6768118,11,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,,13.0,13.0,26.0,4.0,,5.0,,1.0,1.0,,,,,8.0,8.0,,,3.0,,,,,2.0,,,90.0,1.0,,,,,,,,,7.6,,,1.0,2.0,1.0,2.0,,3.0,,19.0,15.0,32.0,3,7.0,70.0,1.0,1.0,,
2015-16,6768118,11,57,Watford,Home,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768120,12,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,1.0,,1.0,23.0,40.0,62.0,2.0,,8.0,,,,,,,,3.0,1.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,,,6.6,,,,,,2.0,,3.0,,32.0,44.0,74.0,0,,83.0,2.0,1.0,,
2015-16,6768120,12,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,7.0,5.0,8.0,13.0,,,12.0,,,,,,1.0,,1.0,,1.0,,1.0,,,3.0,,,,,90.0,,,,1.0,,,,,,5.6,1.0,4.0,,1.0,,,,17.0,,15.0,8.0,23.0,0,,37.0,,,,
2015-16,6768120,12,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,,,5.0,30.0,26.0,56.0,1.0,3.0,7.0,,,,4.0,,,1.0,7.0,6.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,,,6.7,,,1.0,3.0,1.0,1.0,,6.0,,36.0,32.0,67.0,2,1.0,85.0,1.0,2.0,1.0,
2015-16,6768120,12,57,Watford,Away,11654,21123,Valon Behrami,valon-behrami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768120,12,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768120,12,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,5.0,24.0,21.0,45.0,,1.0,9.0,,,,,,,,1.0,5.0,,,1.0,,,,,3.0,1.0,,70.0,1.0,,,,,,,,,7.7,,,1.0,1.0,2.0,,,7.0,,37.0,22.0,59.0,2,2.0,75.0,1.0,,2.0,
2015-16,6768120,12,57,Watford,Away,16779,40868,José Holebas,jose-holebas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768120,12,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,False,,,1.0,15.0,6.0,21.0,1.0,,3.0,,,,,,,2.0,3.0,4.0,,,,,,,,,1.0,,90.0,,,,,,,,,,6.5,,,,2.0,,3.0,,3.0,,21.0,9.0,27.0,0,2.0,43.0,,2.0,,
2015-16,6768120,12,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,2.0,17.0,5.0,22.0,5.0,2.0,4.0,,,,1.0,,,1.0,9.0,5.0,,,1.0,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,,,,7.3,,,,,2.0,,,2.0,,31.0,6.0,37.0,2,1.0,45.0,,1.0,1.0,
2015-16,6768120,12,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,4.0,7.0,38.0,45.0,,2.0,5.0,,,,,,,,,3.0,,,,,,,,3.0,,,90.0,,,,,,,,,,6.9,,,,10.0,,,,15.0,,16.0,43.0,59.0,0,,73.0,,1.0,,
2015-16,6768120,12,57,Watford,Away,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,1.0,3.0,6.0,9.0,,,3.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,,,14.0,,,,,,,,,,6.7,,,,1.0,1.0,1.0,,2.0,,9.0,7.0,15.0,0,,19.0,,1.0,1.0,
2015-16,6768120,12,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,2.0,10.0,7.0,17.0,1.0,,3.0,,,,1.0,,,1.0,5.0,4.0,,,,,,,1.0,,,,90.0,,,,,,,,,,6.7,,,1.0,1.0,3.0,1.0,,3.0,1.0,19.0,7.0,25.0,1,1.0,41.0,4.0,2.0,1.0,
2015-16,6768120,12,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,8.0,22.0,28.0,50.0,1.0,1.0,5.0,,,,1.0,,,2.0,5.0,2.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,,,6.3,,,,4.0,,,,18.0,,31.0,37.0,68.0,0,1.0,79.0,,,,
2015-16,6768120,12,57,Watford,Away,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768120,12,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768120,12,57,Watford,Away,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,,,,4.0,3.0,7.0,,,2.0,,,,1.0,,,,5.0,2.0,,,1.0,,,,,,,,20.0,,,,,,,1.0,,,6.4,,,,,3.0,1.0,,1.0,,9.0,3.0,11.0,0,1.0,19.0,,1.0,,
2015-16,6768120,12,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,3.0,18.0,16.0,34.0,,1.0,11.0,,,,,,,1.0,1.0,3.0,,,,,,,,2.0,1.0,,76.0,,,,,,,,,,6.7,,,1.0,3.0,,,,13.0,,30.0,18.0,48.0,1,2.0,68.0,,,,
2015-16,6768120,12,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,,21.0,8.0,29.0,,3.0,1.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,,6.2,,,,,1.0,3.0,,6.0,,33.0,13.0,43.0,0,2.0,73.0,1.0,,,
2015-16,6768137,13,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,1.0,,2.0,12.0,19.0,30.0,1.0,1.0,7.0,,,1.0,1.0,,,1.0,5.0,7.0,,,2.0,,,,,,,,90.0,,,,,,,,,,6.9,,,,3.0,,5.0,,6.0,,27.0,20.0,42.0,1,6.0,63.0,1.0,,,
2015-16,6768137,13,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,10.0,4.0,9.0,13.0,,,7.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,,,7.1,3.0,5.0,,,,,,24.0,,15.0,13.0,28.0,0,,39.0,,,,
2015-16,6768137,13,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,False,1.0,,1.0,15.0,10.0,24.0,,2.0,9.0,,,,1.0,,,3.0,5.0,8.0,,,,,,,,4.0,2.0,,90.0,1.0,,,,,,,,,7.2,,,,,1.0,2.0,,2.0,,25.0,14.0,37.0,1,5.0,63.0,1.0,1.0,,
2015-16,6768137,13,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,,,,6.0,6.0,12.0,1.0,,5.0,,,,,,,,2.0,3.0,,,,,,,,,,,45.0,,,,,,,,,,6.5,,,,1.0,2.0,,,,,7.0,7.0,14.0,0,,22.0,2.0,2.0,1.0,
2015-16,6768137,13,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,1.0,18.0,11.0,29.0,,1.0,10.0,,,1.0,,,,3.0,4.0,8.0,,1.0,,,,,,3.0,2.0,,90.0,,,,,,,,,,7.0,,,1.0,2.0,2.0,,,3.0,,28.0,16.0,44.0,2,4.0,67.0,2.0,2.0,1.0,
2015-16,6768137,13,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,False,,,1.0,13.0,17.0,30.0,1.0,,11.0,,,,,,,1.0,2.0,1.0,,,,,,,,5.0,,,90.0,,,,,,,,,,6.8,,,,7.0,,3.0,,4.0,,25.0,21.0,43.0,0,1.0,77.0,1.0,,,
2015-16,6768137,13,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,,12.0,4.0,16.0,4.0,5.0,2.0,,,,,,,1.0,6.0,9.0,,,1.0,,1.0,,,,,,90.0,3.0,,1.0,,,,,,,7.2,,,,3.0,1.0,,,,,17.0,5.0,22.0,3,2.0,36.0,,1.0,1.0,
2015-16,6768137,13,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,2.0,6.0,12.0,18.0,,1.0,3.0,,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,,6.6,,,,3.0,1.0,,,7.0,,13.0,14.0,27.0,0,1.0,34.0,,,1.0,
2015-16,6768137,13,57,Watford,Home,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768137,13,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,11.0,3.0,14.0,3.0,,4.0,,,1.0,1.0,,,2.0,6.0,4.0,,,,,,,,3.0,3.0,,90.0,1.0,,,,,,1.0,,,7.5,,,1.0,,1.0,,,1.0,1.0,21.0,4.0,25.0,3,,41.0,2.0,3.0,1.0,
2015-16,6768137,13,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,5.0,7.0,21.0,28.0,,,8.0,,,,,,,,1.0,5.0,,,1.0,,,,,4.0,,,90.0,,2.0,,,,,,,,6.9,,,,8.0,1.0,,,23.0,,27.0,25.0,52.0,0,3.0,71.0,,1.0,1.0,
2015-16,6768137,13,57,Watford,Home,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768137,13,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768137,13,57,Watford,Home,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,,,,3.0,1.0,4.0,,,3.0,,,,,,,2.0,2.0,2.0,,,,,,,,1.0,,,21.0,,,,,,,,,,6.3,,,,,,,,,,4.0,1.0,5.0,0,,12.0,,2.0,,
2015-16,6768137,13,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,,,1.0,8.0,6.0,14.0,3.0,1.0,4.0,,,,1.0,,,,6.0,3.0,,,1.0,,,,,2.0,,,69.0,,,,,,,,,,6.3,,,,3.0,3.0,3.0,,4.0,,21.0,7.0,25.0,0,,54.0,2.0,,2.0,
2015-16,6768137,13,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,True,1.0,,1.0,12.0,3.0,14.0,,1.0,5.0,,,,,,,1.0,1.0,7.0,,,,,,,,1.0,,,45.0,,,,,,,,,,7.2,,,,2.0,,2.0,,2.0,,19.0,4.0,21.0,0,6.0,44.0,1.0,,,
2015-16,6768137,13,57,Watford,Home,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768137,13,57,Watford,Home,604168,179620,Obbi Oulare,obbi-oulare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768133,14,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,4.0,,2.0,19.0,9.0,24.0,1.0,1.0,5.0,,,2.0,6.0,,,,10.0,4.0,,,3.0,,,,,2.0,2.0,,90.0,,,,,,,,,,6.6,,,,5.0,,9.0,,6.0,,35.0,10.0,36.0,2,3.0,59.0,1.0,,,
2015-16,6768133,14,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,1.0,,2.0,2.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,67.0,,,,,,,,,5.0,7.1,1.0,4.0,,5.0,,,,12.0,,11.0,2.0,13.0,0,,26.0,,,,
2015-16,6768133,14,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,,,,11.0,4.0,15.0,3.0,,5.0,,,,2.0,,,,6.0,2.0,,,1.0,,,,,1.0,1.0,,81.0,,1.0,,,,,,,,6.4,,,,1.0,,1.0,,1.0,,16.0,4.0,19.0,0,2.0,29.0,3.0,,,
2015-16,6768133,14,57,Watford,Away,13990,17441,José Jurado,jose-jurado,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768133,14,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,,15.0,7.0,22.0,,1.0,3.0,,1.0,,2.0,,,,4.0,6.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,,,,6.5,,,,2.0,2.0,1.0,,3.0,,27.0,8.0,34.0,1,3.0,48.0,,1.0,1.0,
2015-16,6768133,14,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,7.0,,7.0,,,3.0,,,,,,,1.0,3.0,1.0,,,,,,,,1.0,,,23.0,,,,,,,,,,6.3,,,,2.0,2.0,1.0,,3.0,,9.0,2.0,10.0,0,1.0,18.0,,,,
2015-16,6768133,14,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,2.0,12.0,3.0,15.0,9.0,3.0,4.0,1.0,,2.0,,,,3.0,14.0,6.0,,,1.0,,1.0,,,,2.0,,90.0,1.0,,,,,,,,,7.9,,,2.0,,1.0,2.0,,2.0,,24.0,4.0,26.0,5,2.0,43.0,,1.0,,
2015-16,6768133,14,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,5.0,7.0,8.0,15.0,1.0,2.0,1.0,,,,,,,,1.0,5.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,,7.0,,,,6.0,,,,11.0,,14.0,9.0,23.0,0,3.0,34.0,,,,
2015-16,6768133,14,57,Watford,Away,27803,45129,Alessandro Diamanti,alessandro-diamanti,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768133,14,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,1.0,10.0,3.0,13.0,3.0,,4.0,,,1.0,3.0,,,1.0,8.0,1.0,,,1.0,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,,,,7.2,,,,,,,,1.0,,17.0,4.0,21.0,3,,34.0,6.0,1.0,,
2015-16,6768133,14,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,1.0,2.0,7.0,9.0,2.0,2.0,1.0,,,,,,,,2.0,4.0,,,,,,,,,,,90.0,,,,,,,,,,6.4,,,,5.0,,,,12.0,,12.0,11.0,23.0,0,1.0,32.0,,1.0,,
2015-16,6768133,14,57,Watford,Away,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,1.0,2.0,2.0,,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,6.2,,,,1.0,,,1.0,5.0,,5.0,,5.0,0,,9.0,,,,
2015-16,6768133,14,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,2.0,2.0,,,2.0,,,,,,,,2.0,2.0,,,2.0,,,,,1.0,,,9.0,2.0,,,,,,,,,7.0,,,,,1.0,1.0,,,,3.0,2.0,4.0,2,1.0,10.0,,,1.0,
2015-16,6768133,14,57,Watford,Away,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,False,1.0,,,4.0,1.0,4.0,,,3.0,,,,2.0,,,,3.0,3.0,,,1.0,,,,,1.0,,,67.0,,,,,,,,,,6.5,,,,,,3.0,,2.0,,9.0,1.0,7.0,0,1.0,22.0,2.0,2.0,,
2015-16,6768133,14,57,Watford,Away,100386,88935,Steven Berghuis,steven-berghuis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768133,14,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,1.0,3.0,8.0,11.0,1.0,,8.0,,,,,,,,2.0,4.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,,,6.8,,,,1.0,1.0,3.0,,5.0,,12.0,11.0,20.0,0,3.0,48.0,,,1.0,
2015-16,6768133,14,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,10.0,6.0,16.0,1.0,1.0,4.0,,,1.0,1.0,,,,4.0,4.0,,,2.0,,,,,8.0,1.0,,90.0,,,,,,,,,,7.2,,,,7.0,2.0,,,4.0,,12.0,10.0,22.0,1,1.0,52.0,,,2.0,
2015-16,6768133,14,57,Watford,Away,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768157,15,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,1.0,,4.0,22.0,16.0,37.0,4.0,1.0,4.0,,,1.0,3.0,,,,8.0,2.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,,,6.5,,,,1.0,,4.0,,10.0,,35.0,22.0,53.0,1,1.0,64.0,2.0,,,
2015-16,6768157,15,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,4.0,3.0,3.0,6.0,,2.0,12.0,,,,,,,,,2.0,,,,,,3.0,,,,,90.0,,,,,,,,,3.0,7.2,,1.0,,3.0,,,,18.0,,17.0,3.0,20.0,0,,30.0,,,,
2015-16,6768157,15,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,True,,,,2.0,1.0,3.0,1.0,,1.0,,,,2.0,,,,3.0,2.0,,,,,,,,1.0,,,13.0,,1.0,,,,,,,,6.5,,,,,,,,1.0,,3.0,1.0,4.0,0,1.0,9.0,,1.0,,
2015-16,6768157,15,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,,,3.0,26.0,13.0,39.0,1.0,,7.0,,,,,,,,6.0,4.0,,,1.0,,,,,,3.0,,77.0,,,,,,,,,,6.8,,,,1.0,6.0,,,3.0,,31.0,15.0,46.0,0,,61.0,3.0,2.0,2.0,
2015-16,6768157,15,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,1.0,26.0,19.0,45.0,2.0,1.0,8.0,,,,,,,1.0,5.0,8.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,,7.5,,,1.0,2.0,5.0,,,3.0,,39.0,20.0,59.0,1,2.0,77.0,1.0,1.0,4.0,
