season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576349,22,57,Watford,Away,331405,162651,Samir Caetano,samir-caetano,D,False,,,1.0,1.0,29.0,30.0,2.0,5.0,1.0,,,,1.0,,,1.0,6.0,9.0,,,2.0,,,,,,5.0,,,90.0,1.0,1.0,,,,,,,7.0,,7.2,,,,5.0,,,,6.0,,5.0,31.0,36.0,1,3.0,57.0,,2.0,,2.0
2021-22,9576349,22,57,Watford,Away,351434,171099,Hassane Kamara,hassane-kamara,M,False,1.0,,2.0,8.0,26.0,33.0,,3.0,8.0,,,,1.0,,,,2.0,8.0,,,1.0,,,,,,5.0,1.0,,90.0,,,,,,,,,19.0,,7.3,,,,2.0,2.0,2.0,,11.0,,16.0,33.0,47.0,0,3.0,75.0,,,2.0,2.0
2021-22,9576349,22,57,Watford,Away,805096,208973,Francisco Sierralta,francisco-sierralta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576349,22,57,Watford,Away,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,,,,12.0,3.0,15.0,1.0,1.0,6.0,1.0,,1.0,2.0,,,3.0,11.0,10.0,,,1.0,,,,,,,2.0,,84.0,,,,,,,,,17.0,,6.9,,,1.0,,10.0,,,,1.0,19.0,4.0,23.0,2,1.0,46.0,2.0,2.0,6.0,1.0
2021-22,9576349,22,57,Watford,Away,887055,244716,Cucho Hernández,cucho-hernandez,F,True,,,,3.0,3.0,6.0,1.0,1.0,3.0,,,,,,,,2.0,1.0,,,,,,,,,,,,11.0,,,,,,,,,2.0,,6.4,,,,,1.0,,,,,3.0,4.0,7.0,0,,8.0,,,,
2021-22,9576349,22,57,Watford,Away,917305,442335,Edo Kayembe,edo-kayembe,M,False,,,4.0,16.0,30.0,46.0,5.0,2.0,11.0,1.0,,1.0,,,,1.0,7.0,5.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,,,14.0,,7.3,,,1.0,5.0,2.0,2.0,,7.0,,25.0,33.0,56.0,2,1.0,75.0,,1.0,1.0,1.0
2021-22,9576349,22,57,Watford,Away,975079,475168,João Pedro,joao-pedro,F,False,,,1.0,17.0,3.0,20.0,5.0,2.0,2.0,,,3.0,,,,6.0,14.0,6.0,,,1.0,,1.0,,,,,1.0,,90.0,3.0,,,,,,,,17.0,,7.3,,,,,4.0,,,1.0,,20.0,7.0,27.0,6,,51.0,2.0,2.0,2.0,
2021-22,9576349,22,57,Watford,Away,991595,232391,Jeremy Ngakia,jeremy-ngakia,D,False,2.0,,2.0,6.0,9.0,13.0,,2.0,3.0,,,,3.0,,,,3.0,7.0,,,,,,,,,2.0,1.0,,66.0,,1.0,,,,,,,8.0,,7.0,,,,2.0,,4.0,,5.0,,9.0,12.0,17.0,0,4.0,37.0,1.0,1.0,,1.0
2021-22,9576349,22,57,Watford,Away,1004344,242183,James Morris,james-morris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576363,23,57,Watford,Home,20581,19838,Robert Elliot,robert-elliot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576363,23,57,Watford,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,1.0,20.0,17.0,37.0,1.0,,8.0,,1.0,1.0,,,,,3.0,2.0,,,2.0,,,,,,1.0,2.0,,90.0,,,,,,,,,13.0,,6.3,,,1.0,,1.0,,,2.0,1.0,30.0,19.0,49.0,2,,58.0,1.0,1.0,1.0,
2021-22,9576363,23,57,Watford,Home,46432,43250,Tom Cleverley,tom-cleverley,M,False,2.0,,3.0,15.0,10.0,23.0,2.0,,5.0,,,1.0,,,,,4.0,1.0,,,2.0,,,,,,,2.0,,59.0,,1.0,,,,,,,7.0,,6.9,,,,,,2.0,,5.0,,20.0,12.0,30.0,1,,35.0,,1.0,,
2021-22,9576363,23,57,Watford,Home,48563,69143,Juraj Kucka,juraj-kucka,M,True,,,1.0,4.0,4.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,16.0,,,1.0,,,,,,2.0,,6.2,,,,,,,,2.0,,6.0,4.0,10.0,0,,14.0,,,,
2021-22,9576363,23,57,Watford,Home,53739,54484,Kiko Femenía,kiko-femenia,D,False,,,1.0,24.0,22.0,46.0,2.0,1.0,8.0,,,,1.0,,,,3.0,5.0,,,,,,,,,2.0,1.0,,89.0,,,,,,,,,12.0,,6.7,,,,,1.0,2.0,,4.0,,34.0,24.0,56.0,0,2.0,70.0,,1.0,1.0,1.0
2021-22,9576363,23,57,Watford,Home,58351,85624,Christian Kabasele,christian-kabasele,D,False,,,7.0,14.0,54.0,68.0,1.0,3.0,5.0,,,,,,,,1.0,3.0,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,10.0,,6.8,,,,3.0,,,,11.0,,21.0,57.0,78.0,0,,84.0,,,,
2021-22,9576363,23,57,Watford,Home,100621,78007,Joshua King,joshua-king,F,False,,,1.0,14.0,8.0,22.0,2.0,2.0,3.0,1.0,,1.0,2.0,,,,7.0,10.0,,,3.0,,,,,,,1.0,,90.0,,,,,,,,,10.0,,7.4,,,1.0,,6.0,1.0,,1.0,,18.0,9.0,26.0,2,1.0,45.0,5.0,1.0,6.0,1.0
2021-22,9576363,23,57,Watford,Home,251907,,Ozan Tufan,ozan-tufan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576363,23,57,Watford,Home,288019,154506,Daniel Bachmann,daniel-bachmann,G,False,,,5.0,3.0,11.0,14.0,,,2.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,8.0,,5.7,,,,,,,,12.0,,9.0,13.0,22.0,0,,23.0,,,,
2021-22,9576363,23,57,Watford,Home,319847,157775,Ken Sema,ken-sema,M,True,1.0,,1.0,7.0,7.0,13.0,,,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,,21.0,,,,,,,,,6.0,,6.7,,,,,,3.0,,2.0,,11.0,8.0,16.0,0,2.0,26.0,,,,1.0
2021-22,9576363,23,57,Watford,Home,331405,162651,Samir Caetano,samir-caetano,D,False,,,6.0,15.0,49.0,64.0,1.0,3.0,6.0,,,,1.0,,,2.0,8.0,10.0,1.0,,3.0,,,,,,3.0,,,90.0,1.0,1.0,,,,,,,11.0,,6.2,,,,2.0,1.0,,,12.0,,20.0,51.0,71.0,1,4.0,90.0,1.0,3.0,,3.0
2021-22,9576363,23,57,Watford,Home,351434,171099,Hassane Kamara,hassane-kamara,M,False,,,4.0,22.0,22.0,44.0,2.0,3.0,6.0,,,,,,,,4.0,6.0,,,2.0,,,,,,,,,84.0,,,,,,,,,16.0,,6.6,,,,,1.0,4.0,,7.0,,28.0,28.0,52.0,0,1.0,71.0,1.0,1.0,1.0,1.0
2021-22,9576363,23,57,Watford,Home,353224,176296,Ashley Fletcher,ashley-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576363,23,57,Watford,Home,805096,208973,Francisco Sierralta,francisco-sierralta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576363,23,57,Watford,Home,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,,,,13.0,5.0,18.0,2.0,3.0,3.0,,,,,,,2.0,8.0,9.0,,,3.0,,,,,,,1.0,,78.0,,,,,,,,,16.0,,6.3,,,1.0,,4.0,1.0,,,,21.0,5.0,25.0,1,1.0,41.0,4.0,2.0,3.0,
2021-22,9576363,23,57,Watford,Home,887055,244716,Cucho Hernández,cucho-hernandez,F,True,,,2.0,10.0,3.0,13.0,1.0,,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,31.0,2.0,,,,,,,,8.0,,6.6,,,1.0,,1.0,2.0,,2.0,,17.0,3.0,18.0,3,,25.0,,,,
2021-22,9576363,23,57,Watford,Home,917305,442335,Edo Kayembe,edo-kayembe,M,False,1.0,,7.0,39.0,27.0,65.0,1.0,1.0,13.0,,,,2.0,,,1.0,5.0,5.0,,,,,,,,,,2.0,,90.0,,,,,,,,,15.0,,6.8,,,,,3.0,3.0,,10.0,,47.0,32.0,76.0,0,2.0,86.0,,,2.0,2.0
2021-22,9576363,23,57,Watford,Home,975079,475168,João Pedro,joao-pedro,F,False,1.0,,3.0,26.0,4.0,29.0,1.0,4.0,5.0,,,1.0,1.0,,,3.0,9.0,14.0,,,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,,21.0,,7.5,,,3.0,,11.0,4.0,,4.0,,34.0,6.0,36.0,5,1.0,72.0,4.0,1.0,8.0,1.0
2021-22,9576363,23,57,Watford,Home,991595,232391,Jeremy Ngakia,jeremy-ngakia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576363,23,57,Watford,Home,1004344,242183,James Morris,james-morris,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,57,Watford,Away,10599,9089,Ben Foster,ben-foster,G,False,,,6.0,5.0,4.0,9.0,,,2.0,,,,,,,,,,,,,,,-0.7313,,,,,,90.0,,,,,,,,,17.0,,6.4,1.0,1.0,,,,,,23.0,,19.0,7.0,26.0,0,,29.0,,,,
2021-22,9576351,24,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,4.0,8.0,17.0,25.0,1.0,1.0,4.0,,,,,1.0,,,1.0,3.0,,,,,,,,,,,,90.0,,1.0,,,,,,,7.0,,7.3,,,,3.0,,,,4.0,,11.0,21.0,32.0,0,1.0,39.0,,1.0,,1.0
2021-22,9576351,24,57,Watford,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,3.0,20.0,13.0,32.0,3.0,1.0,5.0,,,,1.0,,,1.0,6.0,5.0,,,,,,,,,,2.0,,90.0,,,,,,,,,5.0,,6.9,,,1.0,1.0,3.0,1.0,,4.0,,22.0,13.0,34.0,1,2.0,48.0,1.0,,2.0,1.0
2021-22,9576351,24,57,Watford,Away,46432,43250,Tom Cleverley,tom-cleverley,M,False,,,,10.0,7.0,17.0,5.0,1.0,8.0,,,,,,,1.0,6.0,3.0,,,,,,,,,,,,77.0,1.0,,,,,,,,12.0,,6.7,,,1.0,,1.0,,,2.0,,13.0,14.0,27.0,2,1.0,38.0,1.0,,1.0,1.0
2021-22,9576351,24,57,Watford,Away,48563,69143,Juraj Kucka,juraj-kucka,M,False,,,,9.0,5.0,14.0,4.0,3.0,4.0,,,,3.0,,,1.0,11.0,6.0,,,1.0,,,,,,,,,90.0,,,,,,,,,20.0,,6.1,,,1.0,1.0,3.0,,,1.0,,22.0,7.0,29.0,1,2.0,41.0,2.0,,1.0,1.0
2021-22,9576351,24,57,Watford,Away,53739,54484,Kiko Femenía,kiko-femenia,D,False,1.0,,,13.0,10.0,22.0,,2.0,5.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,,3.0,,,78.0,,,,,,,,,19.0,,6.6,,,,3.0,1.0,8.0,,3.0,,24.0,14.0,30.0,0,,58.0,,,,
2021-22,9576351,24,57,Watford,Away,58351,85624,Christian Kabasele,christian-kabasele,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,57,Watford,Away,100621,78007,Joshua King,joshua-king,F,False,,,,16.0,4.0,20.0,5.0,5.0,4.0,,,,,,,,7.0,6.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,,14.0,,6.6,,,,,2.0,,,,1.0,22.0,5.0,27.0,0,,40.0,5.0,,1.0,
2021-22,9576351,24,57,Watford,Away,259995,155651,Adam Masina,adam-masina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,57,Watford,Away,288019,154506,Daniel Bachmann,daniel-bachmann,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,57,Watford,Away,319847,157775,Ken Sema,ken-sema,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,57,Watford,Away,331405,162651,Samir Caetano,samir-caetano,D,False,,,,3.0,15.0,18.0,9.0,3.0,1.0,,,,1.0,,,,11.0,6.0,,,1.0,,,,,,3.0,,,90.0,,1.0,,,,,,,5.0,,6.9,,,,7.0,,,,4.0,,6.0,17.0,23.0,0,3.0,40.0,,,,
2021-22,9576351,24,57,Watford,Away,351434,171099,Hassane Kamara,hassane-kamara,M,False,1.0,,1.0,10.0,20.0,29.0,1.0,5.0,12.0,,,,3.0,,,,5.0,9.0,,,,,,,,,4.0,1.0,,90.0,,1.0,,,,,,,22.0,,7.3,,,1.0,9.0,1.0,2.0,,7.0,,20.0,24.0,42.0,1,4.0,79.0,1.0,,,4.0
2021-22,9576351,24,57,Watford,Away,833030,225702,Samuel Kalu,samuel-kalu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,57,Watford,Away,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,1.0,,,11.0,4.0,14.0,10.0,1.0,4.0,,,1.0,1.0,,,2.0,15.0,6.0,,,,,,,,,,1.0,,90.0,,,,,,,,,15.0,,6.6,,,,1.0,5.0,2.0,,,,16.0,4.0,18.0,1,2.0,44.0,5.0,,3.0,2.0
2021-22,9576351,24,57,Watford,Away,887055,244716,Cucho Hernández,cucho-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,57,Watford,Away,917305,442335,Edo Kayembe,edo-kayembe,M,False,,,1.0,15.0,10.0,25.0,2.0,2.0,7.0,,,,,,,1.0,5.0,5.0,,,2.0,,,,,,1.0,,,77.0,,,,,,,,,12.0,,6.7,,,,2.0,2.0,1.0,,3.0,,23.0,11.0,33.0,0,1.0,44.0,2.0,,2.0,1.0
2021-22,9576351,24,57,Watford,Away,965943,471471,Imrân Louza,imran-louza,M,True,,,,2.0,4.0,6.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,13.0,,,,,,,,,1.0,,6.5,,,,,,1.0,,,,3.0,4.0,6.0,0,,7.0,,,,
2021-22,9576351,24,57,Watford,Away,975079,475168,João Pedro,joao-pedro,F,True,,,1.0,2.0,,2.0,,1.0,,,,,,,,,1.0,5.0,,,,,,,,,1.0,,,13.0,,,,,,,,,3.0,,7.0,,,,,5.0,,,1.0,,3.0,,3.0,0,,11.0,1.0,,4.0,
2021-22,9576351,24,57,Watford,Away,991595,232391,Jeremy Ngakia,jeremy-ngakia,D,True,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,12.0,,,,,,,,,4.0,,6.6,,,,1.0,,1.0,,1.0,,3.0,3.0,5.0,0,1.0,9.0,,,,1.0
2021-22,9576449,25,57,Watford,Home,10599,9089,Ben Foster,ben-foster,G,False,,1.0,4.0,3.0,4.0,7.0,,,8.0,,,,,,,,,1.0,,,,,,-0.3877,1.0,,,,,90.0,,,,,,,,,17.0,,6.5,2.0,3.0,,,,,1.0,21.0,,19.0,5.0,24.0,0,,33.0,,1.0,,
2021-22,9576449,25,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,2.0,5.0,17.0,22.0,1.0,3.0,8.0,,,1.0,,,,,1.0,5.0,,,,,,,,,,,,90.0,,,,,,,,,6.0,,6.7,,,,7.0,,,,5.0,,9.0,19.0,28.0,1,2.0,40.0,,,,2.0
2021-22,9576449,25,57,Watford,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,16.0,6.0,22.0,4.0,,5.0,,,,1.0,,,4.0,11.0,5.0,,,1.0,,,,,,,2.0,,90.0,,,,,,,,,15.0,,6.3,,,,2.0,3.0,,,,,20.0,8.0,28.0,0,3.0,47.0,4.0,,2.0,2.0
2021-22,9576449,25,57,Watford,Home,46432,43250,Tom Cleverley,tom-cleverley,M,False,,,,6.0,7.0,13.0,,,6.0,,,,1.0,,,1.0,3.0,2.0,,,1.0,,,,,,,,,70.0,,1.0,,,,,,,9.0,,6.6,,,,1.0,,1.0,,2.0,,11.0,9.0,19.0,0,2.0,29.0,,,,2.0
2021-22,9576449,25,57,Watford,Home,48563,69143,Juraj Kucka,juraj-kucka,M,False,1.0,,1.0,6.0,7.0,12.0,,,6.0,,,,2.0,,,1.0,3.0,4.0,,,,,,,,,1.0,2.0,,45.0,,,,,,,,,5.0,,7.0,,,,,,1.0,,1.0,,6.0,11.0,16.0,0,4.0,28.0,,,,3.0
2021-22,9576449,25,57,Watford,Home,53739,54484,Kiko Femenía,kiko-femenia,D,False,1.0,,3.0,16.0,13.0,28.0,,,7.0,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,2.0,,90.0,,2.0,,,,,,,26.0,,7.4,,,,3.0,,9.0,,5.0,,31.0,19.0,41.0,0,,69.0,4.0,2.0,,
2021-22,9576449,25,57,Watford,Home,58351,85624,Christian Kabasele,christian-kabasele,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576449,25,57,Watford,Home,100621,78007,Joshua King,joshua-king,F,False,,,1.0,8.0,3.0,11.0,11.0,4.0,1.0,,,,,,,,16.0,8.0,,,5.0,,,,,,,,,90.0,,1.0,,,,,,,12.0,,6.9,,,2.0,1.0,4.0,1.0,,2.0,,15.0,4.0,18.0,2,1.0,39.0,2.0,,3.0,1.0
2021-22,9576449,25,57,Watford,Home,259995,155651,Adam Masina,adam-masina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576449,25,57,Watford,Home,288019,154506,Daniel Bachmann,daniel-bachmann,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576449,25,57,Watford,Home,319847,157775,Ken Sema,ken-sema,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576449,25,57,Watford,Home,331405,162651,Samir Caetano,samir-caetano,D,False,,,1.0,5.0,20.0,25.0,2.0,1.0,8.0,,,,,,,,3.0,1.0,,,1.0,,,,,,5.0,,,90.0,,,,,,,,,6.0,,6.5,,,,3.0,,,,5.0,,8.0,23.0,31.0,0,,42.0,,,,
2021-22,9576449,25,57,Watford,Home,351434,171099,Hassane Kamara,hassane-kamara,M,False,,,1.0,9.0,8.0,17.0,1.0,,10.0,,,,,,,2.0,6.0,4.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,,,21.0,,6.1,,,,1.0,1.0,,,9.0,,18.0,11.0,29.0,0,3.0,56.0,2.0,1.0,,
2021-22,9576449,25,57,Watford,Home,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,,,,10.0,2.0,12.0,3.0,,3.0,,,,1.0,,,2.0,10.0,5.0,,,3.0,,,,,1.0,1.0,,,90.0,,,,,,,,,19.0,,6.8,,,2.0,1.0,4.0,2.0,,,1.0,19.0,3.0,20.0,2,1.0,44.0,4.0,1.0,3.0,1.0
2021-22,9576449,25,57,Watford,Home,845286,232185,Ismaïla Sarr,ismaila-sarr,F,True,,,,5.0,2.0,7.0,1.0,,2.0,,,1.0,1.0,,,1.0,5.0,2.0,,,,,,,,,,,,45.0,1.0,,,,,,,,10.0,,6.5,,,1.0,,2.0,1.0,,,,9.0,2.0,10.0,3,,24.0,3.0,2.0,,
2021-22,9576449,25,57,Watford,Home,887055,244716,Cucho Hernández,cucho-hernandez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576449,25,57,Watford,Home,917305,442335,Edo Kayembe,edo-kayembe,M,False,,,1.0,7.0,5.0,12.0,1.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,45.0,,,,,,,,,2.0,,6.5,,,,,,,,1.0,,8.0,6.0,14.0,0,,17.0,,,,
2021-22,9576449,25,57,Watford,Home,965943,471471,Imrân Louza,imran-louza,M,True,,,3.0,13.0,7.0,20.0,1.0,,7.0,,,1.0,2.0,,,1.0,8.0,2.0,,,3.0,,,,,,2.0,,,45.0,,,,,,,,,12.0,,6.4,,,,2.0,2.0,2.0,,6.0,,20.0,8.0,26.0,1,1.0,45.0,2.0,,1.0,1.0
2021-22,9576449,25,57,Watford,Home,975079,475168,João Pedro,joao-pedro,F,True,,,,3.0,5.0,8.0,4.0,,3.0,,,,,,,1.0,6.0,4.0,,,,,,,,,,,,20.0,,,,,,,,,10.0,,6.6,,,,,4.0,1.0,,,,5.0,7.0,11.0,0,1.0,24.0,4.0,,3.0,1.0
2021-22,9576449,25,57,Watford,Home,991595,232391,Jeremy Ngakia,jeremy-ngakia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576420,26,57,Watford,Away,10599,9089,Ben Foster,ben-foster,G,False,,,7.0,5.0,5.0,10.0,,,12.0,,,,,,,,,,,,,,,0.0774,,,,,,90.0,,,,,,,,,18.0,,7.1,,1.0,,,,,,25.0,,20.0,8.0,28.0,0,,37.0,,,,
2021-22,9576420,26,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,5.0,9.0,29.0,38.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,90.0,,3.0,,,,,,,5.0,,7.5,,,,4.0,,,,8.0,,12.0,31.0,43.0,0,,54.0,,1.0,,
2021-22,9576420,26,57,Watford,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,12.0,7.0,19.0,3.0,4.0,6.0,,1.0,,1.0,,,1.0,5.0,7.0,,,,,,,,,,,,90.0,,2.0,,,,,,,9.0,,6.8,,,1.0,6.0,1.0,,,1.0,,14.0,11.0,25.0,1,1.0,46.0,1.0,1.0,1.0,1.0
2021-22,9576420,26,57,Watford,Away,46432,43250,Tom Cleverley,tom-cleverley,M,False,,,3.0,12.0,14.0,26.0,2.0,,4.0,,,1.0,1.0,,,,4.0,3.0,,,1.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,,,10.0,,7.0,,,,4.0,,,,6.0,,20.0,15.0,35.0,2,1.0,50.0,1.0,2.0,,
2021-22,9576420,26,57,Watford,Away,53739,54484,Kiko Femenía,kiko-femenia,D,False,,,1.0,15.0,21.0,36.0,,1.0,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,90.0,,,,,,,,,18.0,,6.8,,,,4.0,1.0,6.0,,2.0,,26.0,24.0,44.0,0,,66.0,1.0,1.0,,
2021-22,9576420,26,57,Watford,Away,58351,85624,Christian Kabasele,christian-kabasele,D,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,2.0,,1.0,,
2021-22,9576420,26,57,Watford,Away,100621,78007,Joshua King,joshua-king,F,False,,,,9.0,6.0,15.0,2.0,6.0,3.0,1.0,1.0,,,,,3.0,10.0,7.0,,,2.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,,13.0,,6.7,,,1.0,2.0,4.0,,,,,13.0,7.0,20.0,2,,37.0,2.0,,1.0,
2021-22,9576420,26,57,Watford,Away,259995,155651,Adam Masina,adam-masina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576420,26,57,Watford,Away,288019,154506,Daniel Bachmann,daniel-bachmann,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576420,26,57,Watford,Away,319847,157775,Ken Sema,ken-sema,M,True,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,14.0,,,,,,,,,2.0,,6.4,,,,,,,,,,1.0,,1.0,0,,2.0,1.0,,,
2021-22,9576420,26,57,Watford,Away,331405,162651,Samir Caetano,samir-caetano,D,False,,,1.0,2.0,25.0,27.0,,2.0,5.0,,,,,,,,,5.0,,,,,,,,,2.0,,,89.0,,,,,,,,,11.0,,7.1,,,,6.0,,,,9.0,,11.0,27.0,38.0,0,2.0,53.0,,1.0,,1.0
2021-22,9576420,26,57,Watford,Away,338991,131304,William Troost-Ekong,william-troost-ekong,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576420,26,57,Watford,Away,351434,171099,Hassane Kamara,hassane-kamara,M,False,,,2.0,18.0,27.0,45.0,2.0,,6.0,,,,,,,,5.0,4.0,,,2.0,,,,,,4.0,,,90.0,,,,,,,,,18.0,,7.4,,,,4.0,1.0,,,6.0,,22.0,33.0,55.0,0,3.0,92.0,,1.0,,1.0
2021-22,9576420,26,57,Watford,Away,833030,225702,Samuel Kalu,samuel-kalu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576420,26,57,Watford,Away,844424,230251,Emmanuel Dennis,emmanuel-dennis,F,False,,,1.0,16.0,5.0,21.0,3.0,1.0,5.0,,1.0,,2.0,,,2.0,12.0,10.0,,,1.0,,1.0,,,,,1.0,,86.0,2.0,,,,,,,,17.0,,7.1,,,,3.0,6.0,2.0,,3.0,,22.0,6.0,26.0,2,5.0,58.0,4.0,2.0,2.0,2.0
2021-22,9576420,26,57,Watford,Away,845286,232185,Ismaïla Sarr,ismaila-sarr,F,False,1.0,,,11.0,6.0,16.0,2.0,,3.0,3.0,,,,,,1.0,5.0,4.0,,,,1.0,,,,,,4.0,,89.0,,,,,,,,,10.0,,7.6,,,1.0,,4.0,2.0,,,,15.0,7.0,20.0,1,1.0,34.0,2.0,1.0,2.0,1.0
2021-22,9576420,26,57,Watford,Away,887055,244716,Cucho Hernández,cucho-hernandez,F,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0,,2.0,,,,
