season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828202,28,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,4.0,15.0,11.0,26.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,3.0,,,,1.0,,,,,2.0,,69.0,,,,,,,9.0,,7.3,,,1.0,1.0,1.0,1.0,,4.0,,22.0,11.0,32.0,2,1.0,41.0,2.0,,1.0,
2018-19,7828202,28,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,False,1.0,,,13.0,12.0,24.0,,,6.0,,,1.0,,,,1.0,2.0,2.0,,,1.0,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,12.0,,7.4,,,,,3.0,3.0,,1.0,,20.0,12.0,29.0,3,,45.0,2.0,,2.0,
2018-19,7828202,28,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,2.0,,1.0,33.0,13.0,44.0,1.0,1.0,,1.0,,,2.0,,,1.0,4.0,7.0,,1.0,,1.0,,,,1.0,5.0,,89.0,,1.0,,,,,13.0,,7.4,,,,,3.0,5.0,,1.0,,42.0,14.0,51.0,0,1.0,68.0,1.0,2.0,3.0,1.0
2018-19,7828202,28,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,0,,2.0,,,,
2018-19,7828202,28,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,1.0,18.0,27.0,45.0,6.0,6.0,14.0,,,,1.0,,,,7.0,8.0,,,,,,,,1.0,,,90.0,,1.0,,,,,13.0,,6.8,,,1.0,2.0,,,,3.0,,21.0,36.0,57.0,1,2.0,69.0,,,,1.0
2018-19,7828202,28,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,,18.0,10.0,28.0,3.0,5.0,5.0,,,,1.0,,,,4.0,6.0,,,,,,,,2.0,3.0,,90.0,,,,,,,15.0,,6.8,,,,3.0,,,,2.0,,27.0,10.0,37.0,0,1.0,55.0,3.0,,,1.0
2018-19,7828202,28,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,16.0,3.0,19.0,,2.0,4.0,,,4.0,1.0,,,,1.0,9.0,,,,,,,,,1.0,,90.0,,,,,,,9.0,,7.5,,,3.0,1.0,4.0,1.0,,,,20.0,3.0,22.0,7,2.0,45.0,5.0,1.0,4.0,1.0
2018-19,7828220,29,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,2.0,5.0,2.0,17.0,19.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,8.0,,6.5,2.0,3.0,,1.0,,,2.0,12.0,,5.0,22.0,27.0,0,,34.0,,1.0,,
2018-19,7828220,29,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828220,29,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,19.0,41.0,60.0,2.0,7.0,3.0,,,,,,,,2.0,9.0,,,,,,,,2.0,,,90.0,,1.0,,,,,6.0,,7.3,,,1.0,6.0,,,,3.0,,22.0,43.0,65.0,1,2.0,83.0,1.0,,,1.0
2018-19,7828220,29,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,3.0,22.0,41.0,63.0,1.0,2.0,2.0,,,,,,,,2.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,7.0,,6.8,,,,3.0,,,,3.0,,26.0,44.0,70.0,0,2.0,81.0,,,,2.0
2018-19,7828220,29,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,5.0,2.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,6.4,,,,,,,,,,5.0,2.0,7.0,0,,8.0,,,,
2018-19,7828220,29,13,Leicester_City,Away,123228,115858,Rachid Ghezzal,rachid-ghezzal,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828220,29,13,Leicester_City,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,8.0,34.0,30.0,64.0,2.0,5.0,2.0,,,2.0,,,,,3.0,6.0,,,1.0,,,,,,1.0,,90.0,,,,,,,14.0,,6.7,,,1.0,4.0,1.0,,,15.0,,44.0,33.0,77.0,3,,88.0,1.0,,1.0,
2018-19,7828220,29,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,6.0,2.0,8.0,5.0,,2.0,,,,,,,,5.0,2.0,,,1.0,,1.0,,,1.0,,,83.0,1.0,,,,,,3.0,,7.2,,,,,,1.0,,,,9.0,2.0,10.0,1,,15.0,,2.0,,
2018-19,7828220,29,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828220,29,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,1.0,,2.0,27.0,14.0,40.0,5.0,,3.0,,,,1.0,,,1.0,11.0,11.0,,,4.0,,,,,,1.0,,90.0,,,,,,,25.0,,6.8,,,,1.0,4.0,6.0,,5.0,,43.0,15.0,52.0,0,4.0,90.0,1.0,4.0,3.0,2.0
2018-19,7828220,29,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,3.0,35.0,17.0,52.0,,1.0,6.0,1.0,,1.0,3.0,,,3.0,6.0,4.0,,,,1.0,,,,,1.0,,82.0,,,,,,,13.0,,7.1,,,1.0,,,,,4.0,,43.0,18.0,61.0,2,1.0,75.0,,2.0,,1.0
2018-19,7828220,29,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,True,,,2.0,8.0,2.0,10.0,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,24.0,,,,,,,4.0,,6.4,,,1.0,,,1.0,,2.0,,11.0,2.0,12.0,1,,17.0,,,,
2018-19,7828220,29,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,4.0,,,32.0,8.0,36.0,2.0,,4.0,,,1.0,,,,1.0,4.0,6.0,,,1.0,,,,,,3.0,,90.0,,,,,,,15.0,,7.4,,,,,2.0,9.0,,1.0,,43.0,10.0,44.0,1,,62.0,1.0,4.0,2.0,
2018-19,7828220,29,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,3.0,4.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,13.0,,,,,,,1.0,,6.6,,,,,1.0,,,,,2.0,3.0,5.0,0,,6.0,,,1.0,
2018-19,7828220,29,13,Leicester_City,Away,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828220,29,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,5.0,42.0,30.0,72.0,2.0,2.0,13.0,,,,,,,,5.0,8.0,,,2.0,,,,1.0,3.0,2.0,,90.0,1.0,,,,,,14.0,,7.6,,,1.0,1.0,2.0,1.0,,9.0,,48.0,35.0,82.0,2,4.0,99.0,2.0,1.0,1.0,3.0
2018-19,7828220,29,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,2.0,,2.0,24.0,17.0,39.0,,4.0,3.0,,,,1.0,,,4.0,8.0,5.0,,,2.0,,,,,2.0,2.0,,90.0,,,,,,,22.0,,6.3,,,,3.0,1.0,4.0,,3.0,1.0,37.0,18.0,51.0,0,,78.0,2.0,1.0,,
2018-19,7828220,29,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,4.0,3.0,7.0,,,3.0,,,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,66.0,,,,,,,11.0,,6.5,,,1.0,,2.0,,,,,9.0,4.0,13.0,3,,24.0,3.0,,1.0,
2018-19,7828237,30,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,5.0,2.0,18.0,20.0,,,2.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,5.0,1.0,6.7,2.0,2.0,,1.0,,,,10.0,,4.0,21.0,25.0,0,,29.0,,,,
2018-19,7828237,30,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828237,30,13,Leicester_City,Home,19303,78412,Shinji Okazaki,shinji-okazaki,F,True,,,,3.0,,3.0,,,1.0,,1.0,,,,,1.0,2.0,,,,1.0,,,,,,,,18.0,1.0,,,,,,3.0,,6.6,,,,,,,,,,4.0,,4.0,1,,8.0,1.0,,,
2018-19,7828237,30,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828237,30,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,2.0,12.0,35.0,47.0,1.0,4.0,4.0,,,,,,,,3.0,6.0,,,2.0,,,,,3.0,,,90.0,,,,,,,7.0,,6.8,,,,6.0,,,,6.0,,18.0,36.0,54.0,0,1.0,66.0,,1.0,,
2018-19,7828237,30,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,1.0,1.0,4.0,5.0,,,2.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,9.0,,,,,,,3.0,,6.8,,,1.0,,,,,1.0,,2.0,5.0,7.0,1,2.0,12.0,,1.0,,1.0
2018-19,7828237,30,13,Leicester_City,Home,123228,115858,Rachid Ghezzal,rachid-ghezzal,M,True,,,,12.0,2.0,14.0,,,5.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,18.0,,,,,,,2.0,,6.6,,,,,,,,,,13.0,2.0,15.0,0,1.0,19.0,,,,1.0
2018-19,7828237,30,13,Leicester_City,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,10.0,25.0,44.0,69.0,1.0,4.0,4.0,,,,,,,,2.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,7.0,,7.2,,,,6.0,,,,11.0,,31.0,45.0,76.0,0,1.0,86.0,,,,
2018-19,7828237,30,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,8.0,2.0,10.0,1.0,3.0,,1.0,,1.0,1.0,,,2.0,8.0,5.0,,,1.0,1.0,2.0,,,1.0,2.0,,90.0,2.0,,,,,,9.0,,8.8,,,1.0,1.0,3.0,,,,1.0,11.0,2.0,13.0,4,,30.0,1.0,2.0,,
2018-19,7828237,30,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828237,30,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,4.0,31.0,18.0,49.0,1.0,,6.0,1.0,,,,,,,1.0,5.0,,,,,,,,3.0,2.0,,90.0,,,,,,,16.0,,7.3,,,,2.0,3.0,1.0,,6.0,,40.0,20.0,59.0,0,,90.0,4.0,2.0,3.0,
2018-19,7828237,30,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,2.0,28.0,20.0,47.0,1.0,,6.0,,,,1.0,,,1.0,4.0,2.0,,,1.0,,1.0,,,,2.0,,72.0,3.0,,,,,,10.0,,7.7,,,2.0,1.0,,1.0,,4.0,,37.0,20.0,56.0,5,1.0,67.0,,1.0,,
2018-19,7828237,30,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,False,,,,16.0,8.0,24.0,,,3.0,,,,2.0,,,5.0,12.0,3.0,,,1.0,,,,,,2.0,,72.0,,,,,,,17.0,,5.6,,,,,5.0,,,,,19.0,10.0,29.0,0,1.0,45.0,3.0,1.0,1.0,1.0
2018-19,7828237,30,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,2.0,,3.0,29.0,9.0,36.0,1.0,,8.0,1.0,,,2.0,,,3.0,6.0,4.0,,,,1.0,,,,,3.0,,81.0,,,,,,,18.0,,7.9,,,2.0,,,8.0,,4.0,,37.0,12.0,41.0,2,2.0,64.0,3.0,2.0,,2.0
2018-19,7828237,30,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828237,30,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,1.0,29.0,28.0,57.0,,4.0,9.0,,,,,,,,2.0,14.0,,,2.0,,,,,1.0,1.0,,90.0,,1.0,,,,,13.0,,8.1,,,1.0,1.0,,,,3.0,,36.0,31.0,67.0,1,9.0,87.0,3.0,2.0,,7.0
2018-19,7828237,30,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,,20.0,23.0,43.0,1.0,1.0,6.0,,,,3.0,,,1.0,5.0,7.0,,,,,,,,1.0,3.0,,90.0,1.0,,,,,,19.0,,6.8,,,,1.0,1.0,5.0,,3.0,,32.0,26.0,53.0,1,4.0,81.0,1.0,1.0,1.0,2.0
2018-19,7828237,30,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,2.0,19.0,1.0,20.0,,,3.0,1.0,,1.0,,,,1.0,4.0,3.0,,,,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,11.0,,7.1,,,1.0,,4.0,1.0,,3.0,,22.0,1.0,22.0,3,2.0,40.0,2.0,,1.0,1.0
2018-19,7828116,31,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,8.0,7.0,7.0,14.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,32.0,2.0,6.6,1.0,1.0,,2.0,,,,40.0,,37.0,9.0,46.0,0,,53.0,,,,
2018-19,7828116,31,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,3.0,3.0,5.0,8.0,1.0,1.0,2.0,,,,1.0,,,,4.0,2.0,,,2.0,,,,,,,,26.0,,,,,,,6.0,,6.4,,,,4.0,,1.0,,7.0,,8.0,6.0,13.0,0,,23.0,,1.0,,
2018-19,7828116,31,13,Leicester_City,Away,19303,78412,Shinji Okazaki,shinji-okazaki,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828116,31,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,True,,,,1.0,9.0,10.0,4.0,6.0,4.0,,,,,,,,4.0,10.0,,,,,1.0,,,1.0,,,84.0,1.0,1.0,,,,,6.0,,7.7,,,,7.0,,,,1.0,,3.0,13.0,16.0,1,1.0,34.0,,3.0,,
2018-19,7828116,31,13,Leicester_City,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,3.0,17.0,20.0,1.0,4.0,6.0,,,,,,,,1.0,6.0,,,,,,,,,,,90.0,,2.0,,,,,8.0,,7.4,,,,15.0,,,,4.0,,6.0,21.0,27.0,0,2.0,50.0,1.0,,,1.0
2018-19,7828116,31,13,Leicester_City,Away,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,2.0,,6.5,,,,,,,,1.0,,1.0,2.0,3.0,0,,3.0,,,,
2018-19,7828116,31,13,Leicester_City,Away,123228,115858,Rachid Ghezzal,rachid-ghezzal,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828116,31,13,Leicester_City,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,,,4.0,4.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,4.0,,,,,,,,,3.0,,,,,,,,,,,4.0,4.0,0,,4.0,,,,
2018-19,7828116,31,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,1.0,,,7.0,5.0,11.0,4.0,2.0,2.0,,,1.0,,,,1.0,6.0,3.0,,,1.0,,,,,,1.0,,90.0,1.0,1.0,,,,,8.0,,6.9,,,,,1.0,1.0,,,1.0,12.0,6.0,17.0,2,,25.0,1.0,,1.0,
2018-19,7828116,31,13,Leicester_City,Away,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828116,31,13,Leicester_City,Away,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,,13.0,7.0,20.0,3.0,1.0,8.0,,,1.0,1.0,,,,6.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,19.0,,6.3,,,,2.0,2.0,3.0,,3.0,,21.0,11.0,29.0,1,1.0,62.0,2.0,1.0,1.0,1.0
2018-19,7828116,31,13,Leicester_City,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,,,1.0,18.0,14.0,32.0,1.0,1.0,5.0,,,,,,,1.0,4.0,3.0,,,,,,,,,1.0,,90.0,,,,,,,18.0,,6.4,,,,2.0,2.0,4.0,,5.0,,29.0,16.0,41.0,0,2.0,59.0,2.0,,,
2018-19,7828116,31,13,Leicester_City,Away,355152,172632,Demarai Gray,demarai-gray,M,False,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,2.0,,,,,,,,1.0,,,,4.0,1.0,4.0,0,,5.0,,,,
2018-19,7828116,31,13,Leicester_City,Away,356398,172780,James Maddison,james-maddison,M,False,1.0,,,10.0,9.0,18.0,1.0,,6.0,,,,1.0,,,,3.0,3.0,,,1.0,,1.0,,,3.0,3.0,,64.0,2.0,,,,,,8.0,,7.8,,,,,,3.0,,1.0,,15.0,11.0,23.0,2,1.0,38.0,1.0,2.0,,1.0
2018-19,7828116,31,13,Leicester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828116,31,13,Leicester_City,Away,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,3.0,10.0,11.0,21.0,4.0,1.0,5.0,,,1.0,,,,2.0,9.0,5.0,,,3.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,6.8,,,,3.0,,,,3.0,,14.0,13.0,27.0,1,4.0,43.0,1.0,,,3.0
2018-19,7828116,31,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,1.0,,,12.0,10.0,21.0,6.0,2.0,8.0,,,,,,,2.0,9.0,4.0,,,,,,,,,,,90.0,,,,,,,17.0,,6.1,,,,5.0,2.0,1.0,,4.0,,19.0,11.0,29.0,0,,60.0,3.0,1.0,1.0,
2018-19,7828116,31,13,Leicester_City,Away,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,10.0,1.0,11.0,1.0,,3.0,,,2.0,,,,1.0,4.0,3.0,,,1.0,,,,,,,,77.0,,,,,,,10.0,,6.4,,,,,2.0,2.0,,,,14.0,3.0,15.0,2,1.0,29.0,2.0,1.0,1.0,1.0
2018-19,7828135,32,13,Leicester_City,Home,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,16.0,6.0,26.0,32.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,12.0,,7.4,1.0,2.0,,,,,,26.0,,14.0,30.0,44.0,0,,52.0,,,,
2018-19,7828135,32,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828135,32,13,Leicester_City,Home,19303,78412,Shinji Okazaki,shinji-okazaki,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828135,32,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,5.0,52.0,57.0,1.0,1.0,10.0,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,90.0,1.0,1.0,,,,,7.0,,7.8,,,1.0,2.0,,,,5.0,,11.0,53.0,64.0,2,,71.0,,,,
2018-19,7828135,32,13,Leicester_City,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,6.0,10.0,35.0,45.0,3.0,7.0,2.0,,,,,,,,3.0,9.0,,,,,,,,,,,90.0,,,,,,,11.0,,7.3,,,,4.0,,,,10.0,,18.0,36.0,54.0,0,1.0,66.0,1.0,1.0,,
2018-19,7828135,32,13,Leicester_City,Home,123166,86881,Nampalys Mendy,nampalys-mendy,M,True,1.0,,,11.0,6.0,16.0,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,1.0,,18.0,,,,,,,3.0,,6.6,,,,,1.0,1.0,,,,13.0,6.0,18.0,0,,22.0,,1.0,,
2018-19,7828135,32,13,Leicester_City,Home,123228,115858,Rachid Ghezzal,rachid-ghezzal,M,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,1.0,1.0,2.0,0,,5.0,1.0,,1.0,
2018-19,7828135,32,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,2.0,11.0,3.0,14.0,6.0,3.0,1.0,,1.0,1.0,2.0,,,,9.0,3.0,,,,,1.0,,,1.0,,,89.0,2.0,,,,,,5.0,,6.9,,,1.0,1.0,1.0,,,2.0,3.0,14.0,3.0,17.0,4,,28.0,1.0,,,
2018-19,7828135,32,13,Leicester_City,Home,197428,95463,Danny Ward,danny-ward,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828135,32,13,Leicester_City,Home,221200,111931,Ricardo Pereira,ricardo-pereira,D,False,,,4.0,36.0,30.0,66.0,,1.0,5.0,1.0,,1.0,,,,,1.0,8.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,11.0,,8.0,,,,2.0,5.0,2.0,,5.0,,43.0,31.0,72.0,1,1.0,101.0,2.0,1.0,5.0,1.0
2018-19,7828135,32,13,Leicester_City,Home,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,6.0,49.0,22.0,70.0,2.0,1.0,9.0,1.0,,2.0,,,,,2.0,5.0,,,,1.0,,,,,3.0,,90.0,,1.0,,,,,11.0,,8.1,,,1.0,,2.0,2.0,,8.0,,58.0,22.0,78.0,3,1.0,92.0,2.0,1.0,2.0,1.0
2018-19,7828135,32,13,Leicester_City,Home,355152,172632,Demarai Gray,demarai-gray,M,False,1.0,,1.0,21.0,7.0,27.0,2.0,,4.0,,,1.0,1.0,,,,4.0,2.0,,,,,,,,,1.0,,89.0,,,,,,,16.0,,6.7,,,,,2.0,4.0,,3.0,,30.0,9.0,35.0,1,,52.0,4.0,1.0,1.0,
2018-19,7828135,32,13,Leicester_City,Home,356398,172780,James Maddison,james-maddison,M,False,,,2.0,36.0,16.0,52.0,2.0,1.0,3.0,,,,2.0,,,1.0,11.0,7.0,,,3.0,,,,,,5.0,,90.0,1.0,,,,,,24.0,,7.4,,,3.0,,5.0,7.0,,5.0,,51.0,19.0,63.0,4,1.0,91.0,2.0,3.0,2.0,1.0
2018-19,7828135,32,13,Leicester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2018-19,7828135,32,13,Leicester_City,Home,758608,218031,Çağlar Söyüncü,caglar-soyuncu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828135,32,13,Leicester_City,Home,787885,203341,Wilfred Ndidi,wilfred-ndidi,M,False,,,1.0,29.0,30.0,59.0,,5.0,14.0,,,,1.0,,,,2.0,17.0,,,1.0,,,,,5.0,,,90.0,,,,,,,10.0,,8.3,,,,5.0,,,,3.0,,36.0,32.0,68.0,0,11.0,96.0,,1.0,,8.0
2018-19,7828135,32,13,Leicester_City,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,1.0,23.0,24.0,47.0,2.0,2.0,3.0,,,,2.0,,,2.0,7.0,4.0,,,,1.0,,,,1.0,2.0,,90.0,,,,,,,22.0,,6.7,,,2.0,4.0,1.0,2.0,,6.0,,38.0,25.0,61.0,2,,88.0,1.0,2.0,,
2018-19,7828135,32,13,Leicester_City,Home,855647,201666,Harvey Barnes,harvey-barnes,F,False,,,,13.0,8.0,21.0,,1.0,5.0,,,,1.0,,,1.0,5.0,5.0,,,,,,,,1.0,,,72.0,,,,,,,13.0,,6.5,,,1.0,1.0,6.0,1.0,,1.0,,18.0,9.0,26.0,1,,42.0,2.0,1.0,3.0,
2018-19,7828156,33,13,Leicester_City,Away,1076,17745,Kasper Schmeichel,kasper-schmeichel,G,False,,,11.0,4.0,30.0,34.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,1.0,,,10.0,,6.8,3.0,3.0,,,,,,21.0,,8.0,36.0,44.0,0,,48.0,,,,
2018-19,7828156,33,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828156,33,13,Leicester_City,Away,19303,78412,Shinji Okazaki,shinji-okazaki,F,True,,,,8.0,6.0,14.0,1.0,1.0,1.0,,,,,,,2.0,4.0,2.0,,,1.0,,,,,,,,29.0,,,,,,,9.0,,6.5,,,,,1.0,,,,,11.0,6.0,17.0,0,,26.0,3.0,,1.0,
2018-19,7828156,33,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,2.0,9.0,39.0,48.0,1.0,5.0,3.0,,,2.0,,,,,2.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,7.0,,6.8,,,,3.0,,,,5.0,,13.0,41.0,54.0,2,1.0,64.0,1.0,1.0,,
