season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,,10.0,26.0,36.0,,2.0,4.0,,,,1.0,,,,3.0,4.0,,,0.00479052,,,2.0,0.0,,,,,2.0,,,90.0,,,,,,,9.0,,6.5,,,,,6.0,,,,5.0,,17.0,28.0,45.0,0,1.0,55.0,,1.0,,1.0
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,6.0,18.0,24.0,42.0,1.0,2.0,4.0,,,,,,,,2.0,7.0,,,0.00574031,0.0739,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,8.0,,7.3,,,1.0,,6.0,2.0,,,12.0,,24.0,25.0,49.0,1,3.0,67.0,,1.0,1.0,3.0
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.00024011,,,,0.0,,,,,,,,8.0,,,,,,,1.0,,6.7,,,,,1.0,,,,1.0,,1.0,,1.0,0,,5.0,,,,
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,3.0,13.0,11.0,24.0,,,5.0,,,,,,,1.0,3.0,2.0,,,0.0165581,0.0188,,,0.0,,,,,1.0,,,74.0,,,,,,,10.0,,6.7,,,1.0,,1.0,2.0,1.0,,4.0,,17.0,13.0,29.0,1,1.0,48.0,1.0,1.0,,1.0
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,False,,,1.0,5.0,19.0,24.0,,,1.0,,,,1.0,,,,3.0,6.0,,,0.0203635,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,4.0,,7.3,,,,,8.0,2.0,,,2.0,,7.0,19.0,26.0,0,6.0,45.0,,,,3.0
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,1.0,14.0,7.0,21.0,,,1.0,,,,,,,3.0,8.0,3.0,,,0.00487802,,,2.0,0.0,,,,,1.0,,,82.0,,,,,,,17.0,,6.2,,,,,2.0,4.0,4.0,,1.0,1.0,21.0,9.0,26.0,0,1.0,52.0,1.0,1.0,1.0,1.0
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,,5.0,31.0,36.0,3.0,,4.0,,,,,,,,6.0,4.0,,,0.00153488,,,2.0,0.0,,,,,1.0,,1.0,90.0,,2.0,,,,,8.0,,7.3,,,,,3.0,2.0,1.0,,5.0,,10.0,32.0,41.0,0,1.0,58.0,,2.0,1.0,1.0
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,5.0,8.0,36.0,44.0,1.0,2.0,4.0,,,,1.0,,,,4.0,3.0,,,0.00817631,,,2.0,0.0,,,,,,,,90.0,,1.0,,,,,7.0,,7.1,,,,,6.0,,,,7.0,,11.0,39.0,50.0,0,1.0,60.0,1.0,,,
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,8.0,21.0,50.0,71.0,,2.0,7.0,,,,,,,,1.0,3.0,,,0.0103024,,,1.0,0.0,,,,,,,,84.0,,,,,,,5.0,,7.1,,,,,1.0,,,,10.0,,25.0,51.0,76.0,0,1.0,84.0,,,,1.0
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,2.0,,,23.0,11.0,32.0,1.0,,2.0,,,,,,,1.0,3.0,2.0,,,0.0815339,,,1.0,0.0,,,,,,2.0,,89.0,,,,,,,11.0,,6.9,,,,,,2.0,3.0,,,,28.0,14.0,39.0,0,,54.0,2.0,,2.0,
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,2.0,2.0,4.0,,,,,,,,,,,,1.0,,,0.00068281,,,,0.0,,,,,,,,11.0,,1.0,,,,,,,6.9,,,,,,,,,,,2.0,2.0,4.0,0,1.0,7.0,,,,1.0
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,3.0,,,16.0,31.0,44.0,2.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,9.0,11.0,,,0.218739,0.0934,,,1.0,,,,,,1.0,,77.0,1.0,,,,,,22.0,,7.4,,,,,1.0,8.0,7.0,,3.0,,27.0,34.0,54.0,3,1.0,94.0,1.0,4.0,4.0,1.0
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,2.0,13.0,69.0,82.0,3.0,6.0,6.0,,,,,,,1.0,6.0,9.0,,,0.00468663,,,1.0,0.0,,,,,,2.0,,90.0,,1.0,,,,,8.0,,7.3,,,,,2.0,1.0,,,3.0,,17.0,71.0,88.0,0,2.0,98.0,,1.0,,1.0
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,5.0,12.0,76.0,88.0,1.0,2.0,8.0,,,,,,,,1.0,5.0,,,0.186871,0.0084,,,0.0,,,,,,2.0,,90.0,,1.0,,,,,10.0,,7.7,,,1.0,,5.0,,,,12.0,,19.0,79.0,98.0,1,3.0,110.0,,,,2.0
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,2.0,5.0,24.0,29.0,,,1.0,,,,1.0,,,,1.0,1.0,,,0.00088408,,,,0.0,,,,,,,,65.0,,,,,,,6.0,,6.4,,,,,3.0,,,,5.0,,9.0,26.0,35.0,0,1.0,39.0,,,,
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,,2.0,6.0,8.0,1.0,,5.0,,,1.0,2.0,,,,5.0,5.0,,,0.00032217,0.0813,,1.0,0.0,,,,,1.0,,,86.0,,,,,,,6.0,,6.8,,,,,1.0,2.0,1.0,,1.0,1.0,3.0,7.0,9.0,1,3.0,30.0,3.0,1.0,1.0,3.0
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,10.0,10.0,,1.0,,,,,,,,,,1.0,,,9.422e-05,,,,0.0,,,,,,,,10.0,,,,,,,3.0,,6.5,,,,,1.0,,,,,,2.0,11.0,13.0,0,,15.0,,,,
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,11.0,10.0,21.0,,,2.0,,1.0,,1.0,,,3.0,8.0,4.0,,,0.0125864,0.2167,,2.0,0.0,,,,1.0,2.0,,,90.0,1.0,,,,,,12.0,,6.5,,,1.0,,1.0,4.0,3.0,,,,14.0,11.0,22.0,2,1.0,53.0,3.0,1.0,2.0,1.0
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,,7.0,33.0,40.0,,1.0,5.0,,,,,,,,1.0,5.0,,,0.00339318,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,8.0,,6.9,,,,,4.0,2.0,1.0,,1.0,,8.0,40.0,47.0,0,2.0,61.0,,,2.0,1.0
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,5.0,9.0,57.0,66.0,1.0,,3.0,,,,,,,,1.0,2.0,,,0.00647514,,,,0.0,,,,,,,,90.0,,1.0,,,,,7.0,,6.9,,,,,4.0,,,,8.0,,13.0,59.0,72.0,0,2.0,81.0,,,,1.0
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,11.0,28.0,39.0,1.0,2.0,2.0,,,,,,,,1.0,2.0,,,0.0205187,,,,0.0,,,,,1.0,,,59.0,,,,,,,8.0,,6.7,,,,,4.0,,2.0,,3.0,,16.0,31.0,45.0,0,,53.0,,,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,2.0,,,17.0,15.0,30.0,,,8.0,,,,,,,1.0,3.0,3.0,,,0.194143,,,1.0,0.0,,,,,,2.0,,90.0,,,,,,,14.0,,6.6,,,,,1.0,2.0,4.0,,1.0,,24.0,18.0,38.0,0,1.0,60.0,2.0,1.0,1.0,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,26.0,15.0,41.0,,1.0,7.0,,,,1.0,,,1.0,10.0,12.0,,,0.035212,0.0151,0.0151,,0.0,,,,,1.0,2.0,,90.0,1.0,,,,,,16.0,,7.3,,,,,2.0,13.0,2.0,,,,32.0,15.0,45.0,1,3.0,81.0,1.0,3.0,5.0,3.0
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,4.0,31.0,49.0,80.0,1.0,1.0,4.0,,,,2.0,,,,4.0,5.0,,,0.0298015,,,,0.0,,,,,1.0,,,90.0,,,,,,,8.0,,6.9,,,,,8.0,1.0,,,6.0,,33.0,51.0,84.0,0,4.0,103.0,2.0,,,3.0
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,4.0,18.0,59.0,77.0,1.0,2.0,5.0,,,,,,,1.0,2.0,4.0,,,0.012655,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,9.0,,7.1,,,,,4.0,2.0,1.0,,8.0,,25.0,60.0,84.0,0,,99.0,,,2.0,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,1127169,531170,Nasser Djiga,nasser-djiga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,True,,,1.0,23.0,14.0,37.0,,,4.0,,,,,,,1.0,3.0,1.0,,,0.0111083,,,,0.0,,,,,,,,45.0,,,,,,,5.0,,6.2,,,,,,2.0,,,1.0,,25.0,14.0,39.0,0,1.0,52.0,,,,
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,2.0,,,36.0,11.0,45.0,1.0,1.0,2.0,,,,,,,1.0,4.0,7.0,,,0.269898,,,,0.0,,,,,,5.0,,90.0,,,,,,,18.0,,7.2,,,,,2.0,4.0,4.0,,2.0,,42.0,16.0,54.0,0,1.0,83.0,3.0,3.0,2.0,
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,973418,510362,Toti Gomes,toti-gomes,D,False,,,3.0,32.0,61.0,93.0,1.0,4.0,8.0,,,,,,,2.0,4.0,8.0,,,0.00939038,,,1.0,0.0,,,,,,,,90.0,,,,,,,11.0,,6.5,,,,,7.0,1.0,,,6.0,,38.0,63.0,101.0,0,3.0,117.0,1.0,,1.0,1.0
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,4.0,24.0,62.0,86.0,1.0,1.0,6.0,,,,1.0,,,,4.0,2.0,,,0.0197867,0.5553,0.9785,2.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,11.0,,6.6,,,,,3.0,,,,10.0,,32.0,65.0,97.0,1,1.0,103.0,,,,
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,1127169,531170,Nasser Djiga,nasser-djiga,D,False,,,2.0,12.0,18.0,30.0,,,1.0,,,,1.0,,,,1.0,1.0,,,0.00509691,,,,0.0,,,,,,,,45.0,,,,,,,8.0,,6.2,,,,,1.0,,,,7.0,,19.0,19.0,38.0,0,,43.0,,1.0,,
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,3.0,16.0,20.0,36.0,1.0,6.0,5.0,,,,,,,,2.0,7.0,,,0.00951802,,,,0.0,,,,,,1.0,,87.0,,,,,,,6.0,,7.0,,,,,7.0,1.0,2.0,,4.0,,19.0,22.0,39.0,0,1.0,52.0,,,,1.0
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,1.0,27.0,10.0,36.0,1.0,1.0,6.0,,,,,,,,5.0,6.0,,,0.0944832,0.0554,0.0504,3.0,0.0,,,,,,2.0,,90.0,1.0,,,,,,10.0,,7.4,,,1.0,,2.0,3.0,1.0,,5.0,,32.0,12.0,43.0,2,2.0,63.0,,1.0,2.0,2.0
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,846308,231480,Santiago Bueno,santiago-bueno,D,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,8.0,,1.0,,,,,,,6.8,,,,,,,,,,,,,,0,1.0,2.0,,,,
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,1.0,21.0,12.0,32.0,1.0,,3.0,,,,,,,1.0,2.0,4.0,1.0,,0.171341,0.0497,0.0589,,0.0,,,,,1.0,3.0,,65.0,1.0,,,,,,9.0,,6.9,,,,,3.0,,2.0,,1.0,1.0,23.0,12.0,33.0,1,3.0,59.0,5.0,1.0,,2.0
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,973418,510362,Toti Gomes,toti-gomes,D,False,,,1.0,11.0,14.0,25.0,,,4.0,,,,,,,,2.0,2.0,,,0.00897637,,,,0.0,,,,,1.0,,,90.0,,,,,,,10.0,,6.5,,,,,3.0,2.0,,,2.0,,14.0,18.0,32.0,0,1.0,45.0,1.0,1.0,,1.0
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,1013842,516939,Emmanuel Agbadou,emmanuel-agbadou,D,False,,,4.0,13.0,16.0,29.0,2.0,1.0,6.0,,,,,,,,2.0,4.0,,,0.00933367,,,,0.0,,,,,1.0,,,90.0,,,,,,,13.0,,6.8,,,,,5.0,1.0,,,11.0,,21.0,18.0,39.0,0,2.0,52.0,3.0,,1.0,1.0
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,1597270,641221,Pedro Lima,lima-pedro,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
