season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352595,28,54,Fulham,Away,996985,440323,Armando Broja,armando-broja,F,True,,,,2.0,1.0,3.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,0.0127399,,,,1.0,,,,,,1.0,,11.0,,,,,,,2.0,,7.1,,,,,,1.0,,,,3.0,1.0,3.0,0,,6.0,,,,
2023-24,11352595,28,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,,2.0,2.0,6.0,4.0,,1.0,,2.0,,,,1.0,9.0,5.0,,,4.807e-05,0.5821,0.1955,3.0,,,,,,,1.0,,90.0,2.0,,,,,,7.0,,7.4,,,3.0,,,,,,,1.0,4.0,5.0,7,,20.0,3.0,1.0,,
2023-24,11352604,29,54,Fulham,Home,31417,47431,Willian,willian,M,False,2.0,,2.0,26.0,12.0,36.0,1.0,,4.0,,,,,,,,1.0,1.0,,,0.126301,0.1424,0.0861,,,,,,,1.0,,,90.0,1.0,,,,,,10.0,,7.2,,,,,,4.0,,3.0,,31.0,14.0,41.0,1,,53.0,3.0,1.0,,
2023-24,11352604,29,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352604,29,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,9.0,6.0,27.0,33.0,,,12.0,,,,,,,,,,,,0.00146166,,,,,,0.8582,,,,,,90.0,,,,,,,17.0,,8.1,3.0,5.0,,,,,,25.0,,19.0,30.0,49.0,0,,59.0,,,,
2023-24,11352604,29,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352604,29,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,2.0,,,3.134e-05,0.1633,,,,,,,,,,,8.0,,,,,,,1.0,,6.6,,,,,1.0,,,,,,1.0,1.0,1,,6.0,,1.0,1.0,
2023-24,11352604,29,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,True,,,,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,2.0,,,0.00173387,,,,,,,,,,,,8.0,,,,,,,4.0,,6.7,,,,,1.0,,,,,4.0,2.0,6.0,0,,11.0,1.0,,1.0,
2023-24,11352604,29,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,True,,,1.0,5.0,,5.0,5.0,2.0,,,,,1.0,,,1.0,8.0,3.0,,,0.159532,,,1.0,,,,,,,1.0,,26.0,,,,,,,3.0,,6.7,,,,,,,,1.0,2.0,6.0,,6.0,0,1.0,9.0,1.0,,,
2023-24,11352604,29,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,2.0,,,15.0,6.0,19.0,,,1.0,,,2.0,1.0,,,2.0,6.0,2.0,,,0.10204,0.3482,,1.0,,,,,,,3.0,,72.0,,,,,,,17.0,,6.8,,,1.0,,2.0,7.0,,,,23.0,9.0,25.0,3,2.0,46.0,2.0,,,1.0
2023-24,11352604,29,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352604,29,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,2.0,12.0,12.0,23.0,1.0,1.0,3.0,,,,1.0,,,,3.0,7.0,,,0.0762653,0.0834,0.0395,1.0,1.0,,,,,2.0,1.0,,82.0,1.0,,,,,,9.0,,7.7,,,,1.0,2.0,1.0,,4.0,,15.0,18.0,32.0,1,3.0,56.0,,1.0,2.0,1.0
2023-24,11352604,29,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,5.0,9.0,27.0,36.0,,1.0,3.0,,,,,,,,1.0,1.0,,,0.00237332,,,1.0,,,,,,,,,90.0,,,,,,,12.0,,6.9,,,,4.0,,,,9.0,,14.0,34.0,48.0,0,,53.0,,,,
2023-24,11352604,29,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,1.0,16.0,12.0,27.0,,,4.0,1.0,,,,,,1.0,1.0,3.0,,,0.0859627,,,,,,,,,,4.0,,82.0,,,,,,,9.0,,7.6,,,,,1.0,2.0,,3.0,,22.0,12.0,32.0,0,2.0,42.0,2.0,,1.0,1.0
2023-24,11352604,29,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,,3.0,5.0,8.0,,,2.0,,,,,,,,1.0,,,,0.0367682,0.0661,0.3203,,,,,,,,1.0,,18.0,1.0,,,,,,4.0,,6.7,,,,,1.0,1.0,,1.0,,6.0,5.0,10.0,1,,14.0,,,,
2023-24,11352604,29,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352604,29,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,3.0,10.0,9.0,19.0,,3.0,1.0,,,2.0,4.0,,,,5.0,12.0,,,0.144813,0.0944,,1.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,7.0,,7.6,,,1.0,1.0,,,,3.0,,10.0,12.0,22.0,3,4.0,47.0,3.0,5.0,,1.0
2023-24,11352604,29,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,1.0,2.0,3.0,1.0,1.0,2.0,,,,1.0,,,,3.0,2.0,,,0.00023095,,,1.0,,,,,,2.0,,,9.0,,,,,,,1.0,,6.7,,,,,,,,,,1.0,3.0,4.0,0,1.0,7.0,,,,1.0
2023-24,11352604,29,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,False,,,1.0,12.0,3.0,15.0,1.0,,2.0,,1.0,,3.0,,,,5.0,3.0,,,0.00636312,0.4529,0.5883,1.0,,1.0,,,,1.0,,,81.0,2.0,,,,,,7.0,,7.2,,,,,,,,1.0,,17.0,3.0,20.0,2,2.0,30.0,2.0,1.0,,2.0
2023-24,11352604,29,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,3.0,17.0,18.0,34.0,,,9.0,1.0,,,,,,1.0,4.0,5.0,,,0.571761,,,1.0,1.0,,,,,4.0,1.0,,90.0,,,,,,,20.0,,7.9,,,,,5.0,2.0,,6.0,,28.0,22.0,48.0,0,2.0,81.0,1.0,,3.0,1.0
2023-24,11352604,29,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,4.0,4.0,35.0,39.0,,,7.0,,,,1.0,,,,1.0,2.0,,,0.00064366,0.1125,,,,,,,1.0,1.0,,,90.0,,,,,,,11.0,,7.1,,,1.0,1.0,,,,10.0,,10.0,40.0,50.0,1,2.0,58.0,,,,1.0
2023-24,11352604,29,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,2.0,2.0,4.0,4.0,2.0,2.0,,,1.0,,,,,6.0,4.0,,,0.00101893,1.4069,1.5628,1.0,,2.0,,,,,,,64.0,2.0,,,,,,7.0,,8.3,,,,1.0,1.0,,,,,4.0,2.0,6.0,3,1.0,18.0,4.0,1.0,,
2023-24,11352623,30,54,Fulham,Away,31417,47431,Willian,willian,M,False,4.0,,3.0,43.0,12.0,51.0,2.0,,4.0,,,,,,,1.0,4.0,6.0,,,0.244855,,,,,,,,,,4.0,,90.0,,,,,,,19.0,,7.7,,,,,4.0,9.0,,4.0,,56.0,14.0,61.0,0,,80.0,2.0,3.0,3.0,
2023-24,11352623,30,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,11.0,10.0,21.0,1.0,1.0,4.0,,,,,,,,2.0,3.0,,,0.0162064,0.0783,0.049,,1.0,,,,,,1.0,,16.0,1.0,,,,,,6.0,,7.3,,,,,3.0,1.0,,,,12.0,13.0,24.0,1,,30.0,1.0,,2.0,
2023-24,11352623,30,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,2.0,,22.0,22.0,,,7.0,,,,,,,,,,,,7.516e-05,,,,,,-1.5846,1.0,,,,,90.0,,,,,,,2.0,1.0,6.4,1.0,1.0,,1.0,,,,4.0,,2.0,22.0,24.0,0,,31.0,,,,
2023-24,11352623,30,54,Fulham,Away,118179,82514,Tim Ream,tim-ream,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352623,30,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,5.0,,5.0,,1.0,,,,,,,,,,1.0,,,0.00660288,0.0489,0.2145,,,1.0,,,,,1.0,,21.0,1.0,,,,,,3.0,,7.4,,,,,,2.0,,,,7.0,,5.0,1,,11.0,1.0,,,
2023-24,11352623,30,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,True,,,,7.0,2.0,9.0,,,,,,,,,,,1.0,1.0,,,0.00605105,,,1.0,,,,,,,,,21.0,,,,,,,2.0,,6.6,,,,,,,,,,9.0,2.0,11.0,0,,13.0,,1.0,,
2023-24,11352623,30,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,True,,,,4.0,,4.0,2.0,,,,,,,,,,2.0,,,,0.00806047,,,,,,,,,,,,21.0,,,,,,,2.0,,6.5,,,,,,,,,,5.0,,5.0,0,,6.0,1.0,,,
2023-24,11352623,30,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,7.0,,1.0,33.0,14.0,40.0,1.0,1.0,2.0,,,,1.0,,,1.0,5.0,2.0,,,0.198825,,,2.0,1.0,,,,,,6.0,,85.0,,,,,,,19.0,,7.7,,,,,1.0,14.0,,4.0,,49.0,15.0,50.0,0,,68.0,1.0,,1.0,
2023-24,11352623,30,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,5.0,2.0,7.0,1.0,,1.0,,,,,,,1.0,3.0,1.0,,,0.177169,0.0329,,1.0,1.0,,,,,,1.0,,27.0,,,,,,,10.0,,7.0,,,1.0,,1.0,4.0,,,,12.0,2.0,10.0,1,,20.0,1.0,,1.0,
2023-24,11352623,30,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,19.0,23.0,42.0,1.0,2.0,3.0,,,,,,,,3.0,2.0,,,0.0096351,,,2.0,,,,,,,,,85.0,,,,,,,7.0,,6.2,,,,,,2.0,,3.0,,23.0,25.0,46.0,0,,54.0,1.0,,,
2023-24,11352623,30,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,10.0,24.0,45.0,69.0,1.0,1.0,3.0,,,1.0,,,,,4.0,1.0,,,0.0084667,0.0443,,3.0,,,,,,,,,85.0,,1.0,,,,,7.0,,6.6,,,1.0,,,1.0,,12.0,,27.0,48.0,74.0,2,,80.0,1.0,,,
2023-24,11352623,30,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,2.0,21.0,7.0,27.0,,2.0,1.0,,,4.0,,,,3.0,4.0,3.0,,,0.0545623,0.164,0.0783,,,,,,,,,,74.0,1.0,,,,,,14.0,,6.5,,,,,2.0,4.0,,3.0,,29.0,7.0,32.0,5,,50.0,1.0,,1.0,
2023-24,11352623,30,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352623,30,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352623,30,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,False,,,3.0,21.0,23.0,44.0,3.0,1.0,2.0,,,,,,,1.0,4.0,7.0,,,0.0231707,0.1949,0.3871,,,1.0,,,,1.0,,,90.0,1.0,,,,,,10.0,,7.8,,,2.0,,1.0,1.0,,5.0,,26.0,27.0,52.0,3,3.0,64.0,,2.0,1.0,3.0
2023-24,11352623,30,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352623,30,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,12.0,6.0,18.0,,1.0,1.0,,,1.0,,,,1.0,2.0,3.0,,,0.0108424,0.1227,,1.0,,,,,,1.0,,1.0,63.0,,,,,,,5.0,,6.9,,,,1.0,,,,,,16.0,6.0,22.0,1,2.0,29.0,,,,1.0
2023-24,11352623,30,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,4.0,34.0,30.0,63.0,3.0,1.0,8.0,,,,1.0,,,,6.0,6.0,,,0.216441,0.0383,0.3249,1.0,,,,,,1.0,1.0,,90.0,2.0,,,,,,16.0,,7.2,,,,1.0,2.0,3.0,,6.0,,44.0,33.0,74.0,2,2.0,106.0,,2.0,1.0,1.0
2023-24,11352623,30,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,2.0,23.0,50.0,73.0,2.0,4.0,7.0,,,,,,,1.0,3.0,7.0,,,0.00644484,0.0199,,,,,,,,,,,90.0,,,,,,,14.0,,6.6,,,1.0,6.0,,,,5.0,,29.0,57.0,86.0,1,2.0,102.0,,1.0,,1.0
2023-24,11352623,30,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,2.0,8.0,5.0,13.0,6.0,4.0,2.0,,,2.0,1.0,,,5.0,15.0,6.0,,,0.0259004,0.5596,0.4834,2.0,,1.0,,,2.0,,2.0,,90.0,3.0,1.0,,,,,12.0,,8.0,,,2.0,4.0,2.0,,,2.0,,11.0,5.0,16.0,7,,40.0,2.0,1.0,1.0,
2023-24,11352333,31,54,Fulham,Away,31417,47431,Willian,willian,M,True,2.0,,1.0,36.0,11.0,45.0,1.0,,6.0,,,1.0,,,,,2.0,3.0,,,0.292652,0.0854,,1.0,,,,,,,2.0,,57.0,,,,,,,13.0,,7.4,,,1.0,,3.0,5.0,,2.0,,48.0,11.0,54.0,2,1.0,67.0,,,2.0,1.0
2023-24,11352333,31,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,2.0,53.0,25.0,78.0,,2.0,2.0,,,1.0,,,,1.0,2.0,2.0,,,0.0890721,0.1099,,1.0,,,,,,,1.0,,57.0,,1.0,,,,,12.0,,7.1,,,,,,,,4.0,,62.0,26.0,88.0,1,,92.0,1.0,,,
2023-24,11352333,31,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,1.0,4.0,3.0,26.0,29.0,,,7.0,,,,,,,,,,,,0.00177684,,,,,,-1.6188,,,,,,90.0,,,,,,,2.0,,6.0,1.0,1.0,,,,,1.0,6.0,,5.0,26.0,31.0,0,,34.0,,,,
2023-24,11352333,31,54,Fulham,Away,118179,82514,Tim Ream,tim-ream,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352333,31,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,1.0,1.0,,,,0.00286431,0.1308,,,,,,,,,,,19.0,,,,,,,4.0,,6.6,,,1.0,,,1.0,,,,5.0,1.0,5.0,1,,9.0,,,,
2023-24,11352333,31,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,False,1.0,,4.0,25.0,19.0,43.0,,,6.0,,,,,,,,1.0,2.0,,,0.105603,0.0724,,1.0,,,,,1.0,,1.0,,90.0,,,,,,,9.0,,6.9,,,1.0,2.0,1.0,3.0,,4.0,,31.0,21.0,49.0,1,1.0,67.0,1.0,,1.0,1.0
2023-24,11352333,31,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352333,31,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,6.0,,4.0,30.0,12.0,36.0,,,1.0,,,,1.0,,,2.0,4.0,2.0,,,0.799172,0.0593,0.1901,1.0,1.0,,,,,,7.0,,71.0,1.0,,,,,,13.0,,7.8,,,1.0,,,12.0,,7.0,,40.0,12.0,40.0,2,,59.0,1.0,2.0,,
2023-24,11352333,31,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,1.0,,,19.0,2.0,20.0,,,1.0,,,,2.0,,,2.0,5.0,3.0,,,0.147665,0.0598,,,,,,,1.0,1.0,1.0,,57.0,,,,,,,15.0,,7.0,,,1.0,,2.0,7.0,,,,28.0,2.0,23.0,1,2.0,44.0,2.0,,1.0,2.0
2023-24,11352333,31,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352333,31,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,2.0,42.0,40.0,82.0,4.0,5.0,2.0,,,,1.0,,,,5.0,7.0,,,0.0263003,0.1355,0.401,,,1.0,,,,,,,90.0,2.0,1.0,,,,,12.0,,7.4,,,,1.0,,,,7.0,,51.0,43.0,94.0,2,1.0,101.0,,1.0,,1.0
2023-24,11352333,31,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,12.0,1.0,13.0,1.0,,,,,,,,,,2.0,1.0,,,0.0205042,,,,,,,,,,,,33.0,,,,,,,6.0,,6.4,,,,,1.0,1.0,,1.0,,14.0,2.0,15.0,0,1.0,20.0,2.0,,,1.0
2023-24,11352333,31,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,,7.0,5.0,12.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,0.01297,0.1724,,,,,,,,,,,33.0,,,,,,,4.0,,6.5,,,1.0,1.0,,,,,,10.0,5.0,15.0,1,,18.0,1.0,,,
2023-24,11352333,31,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352333,31,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,False,,,,16.0,15.0,31.0,2.0,1.0,3.0,,,,,,,,3.0,3.0,,,0.0123132,0.4036,,1.0,,,,,,,,,71.0,,,,,,,7.0,,6.6,,,2.0,1.0,,1.0,,,,20.0,17.0,36.0,2,2.0,43.0,1.0,,,
2023-24,11352333,31,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,2.0,12.0,6.0,18.0,,1.0,,,,,,,,,,2.0,,,0.169479,,,,,,,,,,1.0,,19.0,,,,,,,,,6.9,,,,,,,,2.0,,12.0,6.0,18.0,0,1.0,19.0,,,,
2023-24,11352333,31,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,5.0,7.0,12.0,,,1.0,,,,,,,,1.0,2.0,,,0.00572184,,,1.0,,,,,,,1.0,,33.0,,,,,,,2.0,,6.6,,,,1.0,,,,1.0,,7.0,7.0,14.0,0,1.0,17.0,,1.0,,1.0
2023-24,11352333,31,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,2.0,,2.0,21.0,19.0,38.0,1.0,1.0,8.0,,,,3.0,,,1.0,5.0,3.0,,,0.0459474,,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,17.0,,6.6,,,,3.0,,6.0,,4.0,,29.0,24.0,47.0,0,1.0,79.0,2.0,1.0,,1.0
2023-24,11352333,31,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,5.0,50.0,37.0,87.0,1.0,2.0,8.0,,,,,,,,2.0,6.0,,,0.0287051,,,1.0,,,,,,,,,90.0,,1.0,,,,,9.0,,7.1,,,,3.0,,1.0,,8.0,,57.0,38.0,94.0,0,4.0,106.0,1.0,,,3.0
2023-24,11352333,31,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,3.0,1.0,4.0,5.0,6.0,,,,,,,,1.0,6.0,7.0,,,0.00914972,0.2753,,,,,,,,,1.0,,90.0,,,,,,,6.0,,7.2,,,5.0,1.0,,,,,,5.0,1.0,6.0,5,,22.0,3.0,1.0,,
2023-24,11352368,32,54,Fulham,Home,31417,47431,Willian,willian,M,False,,,1.0,31.0,12.0,43.0,1.0,,2.0,,,1.0,,,,1.0,2.0,5.0,,,0.13824,0.1875,,,,,,,,,1.0,,65.0,,,,,,,10.0,,7.4,,,1.0,,1.0,2.0,,2.0,,39.0,13.0,50.0,2,1.0,61.0,,3.0,1.0,1.0
2023-24,11352368,32,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,2.0,46.0,21.0,67.0,,1.0,1.0,,,,,,,,2.0,4.0,,,0.0646122,0.0582,,2.0,,,,,,,3.0,,65.0,,,,,,,6.0,,7.6,,,1.0,,1.0,1.0,,2.0,,51.0,22.0,72.0,1,2.0,78.0,,,1.0,2.0
2023-24,11352368,32,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,1.0,5.0,5.0,25.0,30.0,,,6.0,,,,,,,,,,,,0.0009784,,,,,,-0.2656,,,,,,90.0,,,,,,,10.0,1.0,7.3,3.0,4.0,,1.0,,,1.0,14.0,,13.0,26.0,39.0,0,,50.0,,,,
2023-24,11352368,32,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352368,32,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352368,32,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,True,,,,2.0,,2.0,2.0,,1.0,,,1.0,,,,1.0,4.0,2.0,,,0.00142599,0.0369,,1.0,,,,,,,,,15.0,,,,,,,5.0,,6.6,,,,,,,,1.0,,5.0,,5.0,1,2.0,12.0,1.0,,,1.0
2023-24,11352368,32,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,1.0,21.0,9.0,29.0,,,6.0,1.0,,,1.0,,,1.0,2.0,3.0,,,0.132244,0.2904,0.4104,1.0,,,,,,1.0,2.0,,65.0,2.0,,,,,,14.0,,7.8,,,1.0,,1.0,6.0,,2.0,,31.0,9.0,34.0,3,1.0,53.0,3.0,1.0,1.0,1.0
2023-24,11352368,32,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,10.0,1.0,11.0,,2.0,,,,,,,,,1.0,4.0,,,0.0352383,,,,,,,,,,,,25.0,,,,,,,5.0,,6.8,,,,,3.0,3.0,,,,13.0,1.0,11.0,0,,18.0,1.0,,2.0,
2023-24,11352368,32,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,1.0,17.0,21.0,37.0,,1.0,4.0,,,,2.0,,,,2.0,2.0,,,0.115089,,,,,,,,,,1.0,,90.0,,,,,,,10.0,,6.4,,,,,1.0,2.0,,5.0,,21.0,26.0,45.0,0,,57.0,1.0,,1.0,
2023-24,11352368,32,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,3.0,17.0,34.0,51.0,4.0,2.0,4.0,,,,,,,,4.0,4.0,,,0.016916,,,,,,,,,5.0,,,90.0,,1.0,,,,,10.0,,7.2,,,,,,,,7.0,,21.0,40.0,61.0,0,2.0,71.0,,1.0,,
2023-24,11352368,32,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,5.0,32.0,8.0,39.0,,,6.0,,,,,,,2.0,3.0,8.0,,,0.180582,,,,,,,,,,1.0,,90.0,,,,,,,22.0,,7.5,,,,,7.0,6.0,,6.0,,42.0,14.0,50.0,0,2.0,75.0,3.0,,6.0,1.0
2023-24,11352368,32,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,2.0,,,10.0,1.0,9.0,,,1.0,,,,,,,,1.0,3.0,,,0.300026,,,,,,,,,,1.0,,25.0,,,,,,,11.0,,6.8,,,,1.0,1.0,10.0,,,,19.0,2.0,11.0,0,1.0,27.0,,2.0,,1.0
2023-24,11352368,32,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352368,32,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,6.0,28.0,19.0,47.0,,1.0,6.0,,,1.0,3.0,,,1.0,5.0,8.0,,,0.0191266,0.1607,,1.0,,,,,,1.0,,,85.0,,,,,,,9.0,,7.1,,,2.0,1.0,,,,8.0,,34.0,21.0,55.0,3,6.0,69.0,,1.0,,1.0
2023-24,11352368,32,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352368,32,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,1.0,6.0,3.0,9.0,,,4.0,,,,,,,,2.0,2.0,,,0.00198115,,,2.0,,,,,,1.0,,,25.0,,,,,,,2.0,,6.6,,,,,,1.0,,1.0,,8.0,3.0,10.0,0,1.0,17.0,,1.0,,
2023-24,11352368,32,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,5.0,30.0,25.0,54.0,,,8.0,,,,2.0,,,1.0,3.0,4.0,,,0.0867626,0.038,0.1775,,,,,,,,1.0,,90.0,1.0,1.0,,,,,17.0,,7.5,,,,2.0,2.0,8.0,,7.0,,44.0,27.0,63.0,1,1.0,88.0,,1.0,2.0,1.0
