season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436981,27,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,2.0,40.0,25.0,65.0,,,8.0,,,,1.0,,,1.0,4.0,4.0,,,0.0291898,0.0234,,1.0,0.0,,,,,1.0,,,77.0,,,,,,,8.0,,6.8,,,1.0,,,2.0,,,3.0,,42.0,26.0,68.0,1,,82.0,3.0,3.0,1.0,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,3.0,21.0,6.0,27.0,1.0,1.0,1.0,,,,,,,1.0,4.0,2.0,,,0.0392833,0.0825,,2.0,0.0,,,,,,1.0,,45.0,,,,,,,17.0,,7.0,,,2.0,,,,5.0,,4.0,,35.0,6.0,36.0,2,1.0,50.0,2.0,,,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,0.00062825,,,,0.0,,,,,,,,11.0,,,,,,,3.0,,6.5,,,,,,,,,,,4.0,2.0,6.0,0,,6.0,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,16.0,9.0,24.0,1.0,1.0,3.0,1.0,,,,,,3.0,8.0,4.0,,,0.268478,0.0266,,1.0,1.0,,,,,,3.0,,83.0,,,,,,,13.0,,7.2,,,1.0,,,3.0,3.0,,,,19.0,9.0,25.0,1,1.0,50.0,4.0,2.0,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,4.0,3.0,7.0,1.0,1.0,1.0,,,1.0,1.0,,,,4.0,3.0,,,0.00230729,0.3978,1.0438,1.0,0.0,1.0,,,,,,,45.0,2.0,1.0,,,,,5.0,,7.3,,,,,,1.0,,,,,5.0,4.0,9.0,3,,18.0,2.0,2.0,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00011757,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,,31.0,20.0,51.0,2.0,,2.0,,,1.0,1.0,,,6.0,10.0,7.0,,,0.0198196,0.0562,,1.0,0.0,,,,,,2.0,,90.0,,1.0,,,,,17.0,,6.9,,,,,,2.0,2.0,,2.0,,38.0,22.0,58.0,1,1.0,80.0,2.0,4.0,2.0,1.0
2024-25,12437012,28,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,8.0,40.0,33.0,73.0,,,12.0,,,,1.0,,,,2.0,9.0,,,0.0315325,0.1067,,1.0,0.0,,,,,1.0,1.0,,89.0,,,,,,,4.0,,7.9,,,2.0,,1.0,1.0,,,8.0,,42.0,33.0,75.0,2,5.0,92.0,2.0,3.0,1.0,3.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,1.0,6.0,4.0,10.0,1.0,,2.0,,,,,,,,2.0,,,,0.0128565,,,1.0,0.0,,,,,,,,21.0,,,,,,,3.0,,6.5,,,,,,,,,1.0,1.0,7.0,4.0,11.0,0,,14.0,2.0,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,3.0,3.0,6.0,,,2.0,,,,1.0,,,1.0,2.0,1.0,,,0.026055,,,,0.0,,,,,,,,21.0,,,,,,,4.0,,6.5,,,,,,,,,,,5.0,3.0,8.0,0,,12.0,,1.0,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,8.0,4.0,11.0,,,2.0,1.0,,,,,,,2.0,7.0,,,0.0669381,,,,2.0,,,,,,2.0,,69.0,,,,,,,12.0,,7.8,,,,,1.0,2.0,2.0,,2.0,,16.0,4.0,18.0,0,4.0,34.0,2.0,3.0,,2.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,9.0,10.0,19.0,1.0,2.0,3.0,,,,,,,,2.0,5.0,,,0.0142908,,,1.0,0.0,,,,,,1.0,,69.0,,,,,,,7.0,,6.9,,,,,,,3.0,,,,12.0,10.0,19.0,0,2.0,30.0,4.0,1.0,,1.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00030699,,,,0.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,2.0,,2.0,0,,3.0,1.0,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,19.0,28.0,47.0,,,6.0,,,,3.0,,,,6.0,8.0,,,0.104933,0.1284,,2.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,6.0,,7.6,,,1.0,,,2.0,1.0,,1.0,,21.0,29.0,49.0,1,6.0,67.0,2.0,1.0,1.0,6.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,21.0,26.0,47.0,,,7.0,,,,4.0,,,,7.0,3.0,,,0.0113238,,,3.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,4.0,,6.6,,,,,,,,,1.0,,23.0,28.0,51.0,0,3.0,59.0,,,,1.0
2024-25,12436578,29,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,1.0,,1.0,3.0,1.0,3.0,,,2.0,,,,,,,2.0,3.0,2.0,,,0.00102716,,,1.0,0.0,,,,,,,,19.0,,,,,,,2.0,,6.6,,,,,,,1.0,,1.0,,3.0,1.0,3.0,0,1.0,10.0,,1.0,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,19.0,10.0,28.0,,,4.0,,,,,,,2.0,8.0,6.0,,,0.0228557,0.0265,,2.0,0.0,,,,,,,,89.0,,,,,,,17.0,,6.6,,,1.0,,1.0,6.0,2.0,,,,25.0,11.0,34.0,1,1.0,58.0,4.0,3.0,2.0,1.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,2.0,4.0,6.0,1.0,,2.0,,2.0,,,,,2.0,3.0,5.0,,,0.00053049,0.7022,,,0.0,,,,1.0,1.0,,,90.0,,,,,,,8.0,,6.2,,,2.0,,1.0,,,,1.0,1.0,4.0,6.0,10.0,2,5.0,25.0,2.0,,,1.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,2.0,2.0,,,,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,2.0,31.0,16.0,47.0,,,8.0,,,1.0,,,,1.0,5.0,5.0,,,0.0426482,0.0483,,2.0,0.0,,,,,3.0,,,90.0,,,,,,,12.0,,7.1,,,,,,3.0,,,3.0,,34.0,18.0,52.0,1,3.0,73.0,2.0,1.0,1.0,2.0
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,,26.0,17.0,43.0,,,7.0,,,,1.0,,,,4.0,2.0,,,0.00844239,0.0457,,3.0,0.0,,,,,2.0,,,71.0,,,,,,,3.0,,6.8,,,1.0,,,1.0,,,1.0,,29.0,17.0,46.0,1,,54.0,,1.0,1.0,
2024-25,12436599,30,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,2.0,,,13.0,3.0,14.0,,,,1.0,,,,,,,,2.0,,,0.735192,0.0516,0.5023,,1.0,1.0,,,,,3.0,,25.0,1.0,,,,,,3.0,,8.6,,,,,,1.0,2.0,,,,16.0,3.0,17.0,1,,22.0,,1.0,1.0,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,2.0,,1.0,13.0,8.0,19.0,1.0,,2.0,1.0,,,1.0,,,1.0,7.0,4.0,,,0.0740494,0.0974,,4.0,0.0,,,,,,3.0,,65.0,,,,,,,15.0,,7.4,,,1.0,,1.0,2.0,6.0,,2.0,,22.0,9.0,25.0,1,2.0,44.0,3.0,,2.0,1.0
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,7.0,6.0,13.0,3.0,4.0,1.0,,,1.0,,,,1.0,7.0,7.0,,,0.0136688,0.2209,0.0442,3.0,0.0,,,,,,,,90.0,1.0,,,,,,13.0,,7.0,,,1.0,,6.0,,1.0,,,,12.0,7.0,18.0,3,2.0,42.0,6.0,1.0,,1.0
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,1.0,,,7.0,2.0,8.0,,1.0,2.0,1.0,,,,,,,,1.0,,,0.155617,,,,0.0,,,,,1.0,1.0,,25.0,,,,,,,3.0,,7.0,,,,,,,1.0,,,,10.0,2.0,11.0,0,,15.0,,,,
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,2.0,23.0,22.0,45.0,2.0,,8.0,,,2.0,,,,1.0,7.0,5.0,,,0.063544,0.1636,,,0.0,,,,1.0,,,,90.0,,,,,,,14.0,,6.8,,,2.0,,,5.0,1.0,,5.0,,27.0,25.0,51.0,4,1.0,77.0,1.0,3.0,1.0,1.0
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,25.0,26.0,51.0,,,10.0,,,,2.0,,,1.0,7.0,6.0,,,0.0347761,,,3.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,6.7,,,,,,2.0,,,,,27.0,28.0,55.0,0,3.0,71.0,3.0,2.0,1.0,1.0
2024-25,12436601,31,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,1.0,,,12.0,7.0,18.0,,,2.0,,1.0,,,,,,1.0,3.0,,,0.132908,0.1238,,1.0,0.0,,,,,,2.0,,48.0,,,,,,,7.0,,6.7,,,1.0,,1.0,1.0,3.0,,,,18.0,7.0,22.0,1,1.0,33.0,1.0,1.0,1.0,
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,,4.0,2.0,6.0,,,2.0,,,,1.0,,,,2.0,4.0,,,0.00129722,,,,0.0,,,,,,,,42.0,,,,,,,6.0,,6.7,,,,,2.0,1.0,1.0,,1.0,,5.0,4.0,8.0,0,2.0,18.0,2.0,2.0,,2.0
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,3.0,5.0,8.0,3.0,1.0,3.0,,,,,,,1.0,5.0,3.0,,,0.0200469,0.1323,0.6155,1.0,0.0,,,,,1.0,1.0,,90.0,1.0,,,,,,8.0,,7.3,,,,,1.0,,,,,,7.0,6.0,13.0,1,1.0,29.0,2.0,1.0,,1.0
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,1.0,1.0,,,,0.00201998,,,,0.0,,,,,,,,20.0,,,,,,,3.0,,6.5,,,,,2.0,,,,,,4.0,1.0,5.0,0,,12.0,1.0,,,
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,15.0,16.0,31.0,,,10.0,,,1.0,3.0,,,2.0,8.0,7.0,,,0.005268,0.0596,,3.0,0.0,,,,,,,,83.0,,,,,,,7.0,,6.9,,,1.0,,1.0,1.0,1.0,,3.0,,20.0,16.0,35.0,2,3.0,53.0,,3.0,1.0,3.0
2024-25,12436617,32,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,,17.0,24.0,41.0,,,10.0,,,,,,,1.0,2.0,3.0,,,0.00802813,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,8.0,,6.7,,,,,,1.0,,,,,20.0,25.0,45.0,0,1.0,57.0,3.0,1.0,1.0,
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,,1.0,,1.0,5.0,,1.0,,,,,,,,5.0,,,,0.00201888,0.0894,0.5847,,0.0,1.0,,,,,,,16.0,1.0,,,,,,3.0,,7.1,,,,,1.0,,,,1.0,,2.0,2.0,4.0,1,,6.0,,,,
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,9.0,4.0,13.0,3.0,6.0,3.0,,,,1.0,,,4.0,13.0,8.0,,,0.0394963,,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,15.0,,6.4,,,,,1.0,4.0,,,,,14.0,6.0,20.0,0,1.0,36.0,1.0,,1.0,1.0
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,2.0,,,0.00743727,,,,0.0,,,,,,1.0,,16.0,,,,,,,3.0,,6.8,,,,,,,,,,,4.0,1.0,5.0,0,,7.0,,1.0,,
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,1.0,,,18.0,18.0,35.0,1.0,,5.0,,,,2.0,,,2.0,8.0,7.0,,,0.0259367,,,2.0,0.0,,,,,,,,90.0,,,,,,,14.0,,6.6,,,,,,4.0,1.0,,2.0,,23.0,21.0,43.0,0,4.0,58.0,3.0,,3.0,1.0
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,2.0,24.0,34.0,58.0,,,10.0,,,,,,,,3.0,8.0,,,0.0184632,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,4.0,,7.2,,,,,1.0,2.0,,,2.0,,26.0,35.0,61.0,0,5.0,75.0,,2.0,1.0,1.0
2024-25,12436622,33,39,Wolverhampton_Wanderers,Away,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,2.0,6.0,2.0,8.0,,,1.0,,,1.0,1.0,,,,2.0,,,,0.0110804,0.0954,,,0.0,,,,,,,,13.0,,,,,,,5.0,,6.5,,,,,,1.0,1.0,,2.0,,7.0,4.0,10.0,1,,16.0,1.0,,,
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,0.082,,,0.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1,,1.0,,,,
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,0.00015731,,,,0.0,,,,,,,,11.0,,,,,,,2.0,,6.7,,,,,,,1.0,,,,3.0,1.0,3.0,0,1.0,6.0,,,,1.0
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,6.0,11.0,17.0,,,6.0,1.0,,,2.0,,,2.0,7.0,3.0,,,0.858752,,,2.0,0.0,,,,,,3.0,,90.0,,,,,,,7.0,,6.8,,,,,,1.0,1.0,,,,7.0,12.0,18.0,0,1.0,34.0,2.0,2.0,,
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,3.0,1.0,4.0,,,,,,,,,,,,2.0,,,0.00190145,0.2092,0.4105,,0.0,1.0,,,,,1.0,,13.0,1.0,,,,,,1.0,,7.8,,,1.0,,,2.0,,,,,3.0,1.0,4.0,2,,10.0,,,2.0,
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,19.0,32.0,51.0,1.0,,6.0,,,1.0,3.0,,,2.0,8.0,8.0,,,0.0286748,0.1292,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,15.0,,6.9,,,,,,2.0,1.0,,1.0,,29.0,33.0,61.0,1,4.0,81.0,1.0,3.0,1.0,2.0
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,2.0,17.0,31.0,48.0,,,6.0,,,,1.0,,,3.0,4.0,7.0,,,0.0192393,0.0821,,,0.0,,,,,3.0,1.0,,84.0,,,,,,,9.0,,7.4,,,1.0,,,,,,3.0,,20.0,32.0,52.0,1,7.0,70.0,2.0,,,4.0
2024-25,12436558,34,39,Wolverhampton_Wanderers,Home,1069486,463212,Carlos Forbs,carlos-borges,M,True,,,,,4.0,4.0,,,,,,,1.0,,,,1.0,,,,2.715e-05,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0,,4.0,,,,
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,1.0,12.0,1.0,13.0,,,,,,,,,,1.0,2.0,2.0,,,0.00902431,,,,0.0,,,,,,,,25.0,,,,,,,4.0,,6.7,,,,,,1.0,1.0,,1.0,,14.0,1.0,14.0,0,1.0,23.0,,1.0,,1.0
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,True,,,,4.0,2.0,6.0,,,,,,,,,,,,,,,0.0106715,,,,0.0,,,,,,,,10.0,,,,,,,2.0,,6.6,,,,,,,1.0,,,,5.0,3.0,7.0,0,,8.0,,,,
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,7.0,5.0,11.0,,1.0,2.0,1.0,,,,,,2.0,2.0,8.0,,,0.056484,,,,0.0,,,,,,1.0,,66.0,,,,,,,10.0,,7.4,,,,,1.0,1.0,2.0,,1.0,,12.0,6.0,16.0,0,4.0,36.0,2.0,2.0,1.0,3.0
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,1.0,,,4.0,4.0,7.0,1.0,2.0,2.0,,1.0,,1.0,,,1.0,7.0,5.0,,,0.0192809,,,2.0,0.0,,,,,1.0,,,90.0,,,,,,,10.0,,6.2,,,,,1.0,3.0,1.0,,,,8.0,5.0,12.0,0,2.0,31.0,2.0,,1.0,1.0
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,932628,220394,Tommy Doyle,tommy-doyle,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,3.0,,3.0,,,,,,,1.0,,,,2.0,2.0,,,0.00377164,,,1.0,0.0,,,,,,,,24.0,,,,,,,3.0,,6.7,,,,,1.0,,,,,,4.0,,4.0,0,2.0,11.0,2.0,,,1.0
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,,4.0,24.0,28.0,1.0,,4.0,,,,1.0,,,,4.0,8.0,,,0.00528771,,,2.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,11.0,,7.0,,,,,2.0,1.0,,,1.0,,8.0,28.0,36.0,0,6.0,56.0,2.0,2.0,,4.0
2024-25,12436562,35,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,3.0,13.0,24.0,37.0,,,4.0,,,,1.0,,,,2.0,4.0,,,0.00569785,0.0389,,,0.0,,,,,,1.0,,80.0,,,,,,,3.0,,7.0,,,1.0,,,1.0,,,3.0,,15.0,24.0,39.0,1,4.0,49.0,,,,2.0
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,1.0,9.0,9.0,18.0,,,2.0,,,,1.0,,,1.0,4.0,,,,0.014819,,,1.0,0.0,,,,,,,,31.0,,,,,,,12.0,,6.2,,,,,,1.0,,,3.0,,15.0,10.0,25.0,0,,32.0,2.0,,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,,9.0,4.0,13.0,,,1.0,,1.0,1.0,,,,,2.0,1.0,,,0.00617082,0.5221,,1.0,0.0,,,,,,,,59.0,,,,,,,6.0,,6.3,,,1.0,,,1.0,3.0,,,,13.0,4.0,14.0,2,,22.0,1.0,1.0,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,1.0,,,4.0,5.0,8.0,,1.0,1.0,,,,,,,,,3.0,,,0.00180771,0.0803,,,0.0,,,,,,,,30.0,,,,,,,5.0,,6.6,,,1.0,,1.0,,1.0,,1.0,,7.0,6.0,12.0,1,,18.0,1.0,2.0,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,,4.0,3.0,7.0,2.0,2.0,,,,1.0,1.0,,,,3.0,3.0,,,0.00809704,0.1872,0.0354,2.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,8.0,,7.0,,,2.0,,1.0,,,,,,9.0,4.0,13.0,4,1.0,22.0,2.0,,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,982613,476502,Boubacar Traoré,boubacar-traore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,6.0,1.0,7.0,2.0,,1.0,,,,,,,,3.0,,,,0.00487172,,,,0.0,,,,,,,,31.0,,,,,,,4.0,,6.4,,,,,,1.0,2.0,,,,9.0,1.0,8.0,0,,14.0,,,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,,14.0,16.0,30.0,,,4.0,,,,1.0,,,,3.0,2.0,,,0.0192444,,,1.0,0.0,,,,,,,,60.0,,,,,,,3.0,,6.5,,,,,,1.0,1.0,,1.0,,16.0,16.0,31.0,0,,35.0,,2.0,,
2024-25,12436581,36,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,3.0,22.0,42.0,64.0,,,11.0,,,,1.0,,,4.0,7.0,11.0,,,0.0201878,,,1.0,0.0,,,,,3.0,1.0,,89.0,,,,,,,11.0,,7.4,,,,,3.0,3.0,,,4.0,,26.0,44.0,70.0,0,8.0,96.0,,1.0,2.0,5.0
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,138573,88484,Pablo Sarabia,pablo-sarabia,M,False,1.0,,,19.0,8.0,26.0,2.0,1.0,3.0,,,,,,,1.0,5.0,2.0,,,0.0782738,,,1.0,0.0,,,,,,2.0,,67.0,,,,,,,24.0,,6.5,,,,,,1.0,7.0,,2.0,,36.0,9.0,38.0,0,1.0,57.0,4.0,,,
