season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437910,18,14,Liverpool,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,3.0,1.0,4.0,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,14.0,1.0,,,,,,,2.0,,6.6,,,,,,1.0,,,,5.0,1.0,5.0,1,,7.0,,,,
2017-18,7437910,18,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437836,19,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,2.0,20.0,23.0,43.0,1.0,1.0,11.0,,,,1.0,,,2.0,6.0,6.0,,,2.0,,,,,1.0,,,77.0,,2.0,,,,,,15.0,,6.6,,,,2.0,1.0,2.0,,5.0,,28.0,25.0,51.0,0,3.0,72.0,2.0,1.0,1.0,
2017-18,7437836,19,14,Liverpool,Away,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,3.0,7.0,27.0,34.0,,5.0,3.0,,,,,,,,,7.0,,,,,,,,4.0,,,90.0,,,,,,,,10.0,,6.7,,,,5.0,,,,9.0,,15.0,29.0,44.0,0,1.0,56.0,,1.0,,
2017-18,7437836,19,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,1.0,4.0,3.0,6.0,9.0,,,10.0,,,,,,,,,1.0,1.0,,,,,,,,,,90.0,,,,,,,,17.0,,5.6,1.0,1.0,,1.0,,,1.0,21.0,,19.0,7.0,26.0,0,,34.0,,1.0,,
2017-18,7437836,19,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,6.0,,,,,,,,5.0,,6.4,,,,,,1.0,,,,4.0,3.0,6.0,0,,9.0,,,,
2017-18,7437836,19,14,Liverpool,Away,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437836,19,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,10.0,,,,,,,,,,6.8,,,,,1.0,,,,,2.0,1.0,3.0,0,,5.0,,,1.0,
2017-18,7437836,19,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,1.0,7.0,24.0,31.0,2.0,8.0,6.0,,,,,,,,2.0,12.0,,,,,,,,3.0,,,90.0,,,,,,,,13.0,,7.1,,,,10.0,,,,5.0,,15.0,28.0,43.0,0,4.0,62.0,1.0,,,
2017-18,7437836,19,14,Liverpool,Away,42694,56979,Jordan Henderson,jordan-henderson,M,False,,,2.0,6.0,5.0,11.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,13.0,,,,,,,,1.0,,6.7,,,,,,,,2.0,,6.0,5.0,11.0,0,1.0,14.0,1.0,,,
2017-18,7437836,19,14,Liverpool,Away,119159,84583,Philippe Coutinho,philippe-coutinho,M,False,3.0,,6.0,32.0,3.0,32.0,,,5.0,1.0,,,3.0,,,4.0,7.0,2.0,,,,,1.0,,,,3.0,,84.0,1.0,,,,,,,18.0,,7.4,,,1.0,,1.0,5.0,,6.0,,40.0,4.0,39.0,2,1.0,58.0,3.0,,1.0,
2017-18,7437836,19,14,Liverpool,Away,138156,112338,Emre Can,emre-can,D,False,,,4.0,21.0,12.0,33.0,3.0,1.0,13.0,,,,,,,,3.0,9.0,,,,1.0,,,,3.0,1.0,,90.0,1.0,1.0,,,,,,8.0,,7.8,,,,,2.0,,,5.0,,26.0,13.0,39.0,1,6.0,59.0,2.0,,2.0,
2017-18,7437836,19,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,15.0,8.0,23.0,8.0,2.0,1.0,,,,3.0,,,3.0,18.0,5.0,,,4.0,1.0,1.0,,,3.0,1.0,,90.0,2.0,,,,,,,17.0,,7.7,,,2.0,1.0,2.0,1.0,,,,21.0,12.0,32.0,4,2.0,53.0,3.0,,1.0,
2017-18,7437836,19,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,23.0,2.0,25.0,2.0,2.0,6.0,,2.0,,,,,4.0,7.0,4.0,,,1.0,,1.0,,,,1.0,,90.0,3.0,,,,,,,21.0,,6.7,,,1.0,1.0,2.0,3.0,,,1.0,33.0,2.0,32.0,4,,56.0,6.0,,2.0,
2017-18,7437836,19,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437836,19,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,1.0,,,20.0,5.0,24.0,2.0,,10.0,1.0,2.0,,,,,3.0,6.0,10.0,,,1.0,,,,,2.0,3.0,,80.0,2.0,,,,,,,13.0,,7.2,,,1.0,1.0,4.0,1.0,,,,22.0,7.0,28.0,3,1.0,54.0,5.0,5.0,4.0,
2017-18,7437836,19,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,1.0,22.0,17.0,38.0,,2.0,9.0,,,,1.0,,,,3.0,2.0,,,2.0,,,,,3.0,1.0,,90.0,,,,,,,,16.0,,6.5,,,,6.0,,6.0,,4.0,,34.0,20.0,48.0,0,,75.0,1.0,,,
2017-18,7437836,19,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,,13.0,12.0,25.0,,2.0,9.0,,,,,,,,1.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,6.9,,,,3.0,1.0,1.0,,2.0,,20.0,15.0,34.0,0,2.0,58.0,,,1.0,
2017-18,7437836,19,14,Liverpool,Away,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437836,19,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437907,20,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,1.0,5.0,3.0,8.0,,,,,,,,,,,,1.0,,,,,,,,,,,15.0,,,,,,,,3.0,,6.7,,,,1.0,,,,1.0,,7.0,3.0,10.0,0,1.0,14.0,1.0,,,
2017-18,7437907,20,14,Liverpool,Home,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,4.0,21.0,70.0,91.0,1.0,1.0,8.0,,,,,,,,1.0,2.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,7.0,,7.6,,,,2.0,,,,8.0,,27.0,71.0,98.0,0,,105.0,,1.0,,
2017-18,7437907,20,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,1.0,1.0,21.0,22.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,5.0,,7.5,3.0,4.0,,,,,,6.0,,6.0,21.0,27.0,0,,36.0,,,,
2017-18,7437907,20,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,,,4.0,15.0,16.0,31.0,,,5.0,,,1.0,1.0,,,2.0,5.0,3.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,,15.0,,7.2,,,1.0,,3.0,2.0,,6.0,,24.0,16.0,38.0,3,1.0,58.0,2.0,,2.0,
2017-18,7437907,20,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,16.0,2.0,18.0,1.0,,1.0,,,1.0,2.0,,,1.0,4.0,3.0,,,,,,,,,,,21.0,,,,,,,,6.0,,6.5,,,1.0,,2.0,1.0,,,,20.0,3.0,22.0,2,,30.0,,1.0,2.0,
2017-18,7437907,20,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,27.0,18.0,45.0,3.0,,11.0,,,,,,,,3.0,6.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,5.0,,7.4,,,,1.0,5.0,,,,1.0,30.0,18.0,48.0,0,1.0,61.0,1.0,,5.0,
2017-18,7437907,20,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437907,20,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,2.0,28.0,69.0,97.0,,2.0,4.0,,,,,,,,,5.0,,,,,,,,,,,90.0,,,,,,,,4.0,,7.3,,,,1.0,,,,3.0,,32.0,69.0,101.0,0,2.0,108.0,,1.0,,
2017-18,7437907,20,14,Liverpool,Home,119159,84583,Philippe Coutinho,philippe-coutinho,M,False,,,,24.0,4.0,28.0,1.0,,5.0,1.0,,3.0,,,,2.0,4.0,9.0,,,,1.0,1.0,,,1.0,5.0,,90.0,1.0,,,,,,,19.0,,9.0,,,,,6.0,2.0,,4.0,,38.0,5.0,41.0,4,1.0,62.0,,3.0,5.0,
2017-18,7437907,20,14,Liverpool,Home,138156,112338,Emre Can,emre-can,D,False,1.0,,2.0,30.0,36.0,65.0,2.0,2.0,7.0,,,,4.0,,,1.0,7.0,8.0,,,,,,,,1.0,,,90.0,1.0,,,,,,,9.0,,6.8,,,,1.0,,1.0,,5.0,,35.0,38.0,72.0,1,6.0,85.0,1.0,,,
2017-18,7437907,20,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,,14.0,4.0,18.0,1.0,,7.0,,1.0,,,,,1.0,4.0,6.0,,,2.0,,2.0,,,3.0,2.0,,68.0,2.0,,,,,,,10.0,,9.0,,,2.0,,2.0,,,,2.0,21.0,5.0,26.0,4,2.0,42.0,1.0,2.0,2.0,
2017-18,7437907,20,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,13.0,2.0,15.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,1.0,4.0,3.0,,,,2.0,,,,,3.0,,69.0,2.0,,,,,,,9.0,,8.0,,,1.0,,4.0,2.0,,,,17.0,2.0,17.0,4,,31.0,3.0,,3.0,
2017-18,7437907,20,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437907,20,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437907,20,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,,,1.0,18.0,21.0,39.0,,1.0,4.0,1.0,,,1.0,,,2.0,3.0,3.0,,,,,,,,,2.0,,75.0,,,,,,,,8.0,,7.3,,,1.0,,,3.0,,1.0,,22.0,22.0,41.0,1,2.0,58.0,,,,
2017-18,7437907,20,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437907,20,14,Liverpool,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,8.0,,8.0,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,,1.0,,22.0,1.0,,,,,,,2.0,,6.6,,,1.0,,1.0,1.0,,,,9.0,,8.0,2,,13.0,,,1.0,
2017-18,7437907,20,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,8.0,19.0,27.0,45.0,1.0,1.0,7.0,,,,,,,,3.0,9.0,,,2.0,,1.0,,,2.0,,,90.0,1.0,,,,,,,16.0,,8.5,,,,1.0,4.0,6.0,,12.0,,29.0,29.0,52.0,1,4.0,81.0,1.0,,4.0,
2017-18,7437893,21,14,Liverpool,Home,791,15157,James Milner,james-milner,M,False,,,9.0,50.0,26.0,76.0,2.0,,3.0,1.0,,1.0,,,,1.0,4.0,,,,1.0,1.0,,,,,3.0,,90.0,,,,,,,,15.0,,7.4,,,,3.0,,2.0,,13.0,,63.0,26.0,87.0,1,,100.0,1.0,,,
2017-18,7437893,21,14,Liverpool,Home,10122,33871,Ragnar Klavan,ragnar-klavan,D,True,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,0,,2.0,,,,
2017-18,7437893,21,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437893,21,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,7.0,3.0,10.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,,18.0,,,,,,,,3.0,,6.8,,,,2.0,,,,,,9.0,3.0,12.0,0,1.0,16.0,1.0,,,1.0
2017-18,7437893,21,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437893,21,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,7.0,,,,,,,,3.0,,6.6,,,,,,,,,,4.0,,4.0,0,,6.0,1.0,1.0,,
2017-18,7437893,21,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,4.0,7.0,45.0,52.0,1.0,3.0,10.0,,,,1.0,,,,2.0,3.0,,,,,,,,,,,90.0,,,,,,,,4.0,,6.6,,,1.0,3.0,,,,7.0,,10.0,46.0,56.0,1,,61.0,,,,
2017-18,7437893,21,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,17.0,29.0,46.0,2.0,3.0,5.0,,,1.0,1.0,,,,4.0,5.0,1.0,,1.0,,,,,,1.0,,90.0,,4.0,,,,,,15.0,,7.0,,,,10.0,1.0,,,10.0,,29.0,32.0,61.0,1,1.0,78.0,,,1.0,
2017-18,7437893,21,14,Liverpool,Home,119159,84583,Philippe Coutinho,philippe-coutinho,M,False,1.0,,,26.0,3.0,28.0,1.0,,1.0,1.0,,2.0,2.0,,,4.0,8.0,4.0,,,1.0,,,,,1.0,2.0,,89.0,2.0,,,,,,,26.0,,7.1,,,,1.0,3.0,7.0,,2.0,,45.0,3.0,41.0,4,,69.0,1.0,1.0,3.0,
2017-18,7437893,21,14,Liverpool,Home,138156,112338,Emre Can,emre-can,D,False,,,3.0,21.0,23.0,44.0,1.0,4.0,8.0,,,,2.0,,,,3.0,10.0,,,,,,,,2.0,,,90.0,,,,,,,,10.0,,7.4,,,,3.0,1.0,,,3.0,,25.0,27.0,52.0,0,5.0,73.0,2.0,,1.0,4.0
2017-18,7437893,21,14,Liverpool,Home,143697,92217,Roberto Firmino,roberto-firmino,M,False,,,1.0,27.0,6.0,33.0,3.0,3.0,6.0,1.0,,,2.0,,,1.0,8.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,2.0,,,,,,,21.0,,7.3,,,,1.0,3.0,1.0,,2.0,1.0,38.0,11.0,48.0,2,1.0,69.0,3.0,,2.0,1.0
2017-18,7437893,21,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,1.0,18.0,,18.0,1.0,,4.0,,3.0,1.0,1.0,,,7.0,10.0,3.0,,,1.0,,2.0,,,,,,83.0,2.0,,,,,,,17.0,,7.5,,,4.0,,3.0,,,1.0,1.0,26.0,,26.0,7,,46.0,2.0,,3.0,
2017-18,7437893,21,14,Liverpool,Home,174135,104542,Loris Karius,loris-karius,G,False,,,4.0,1.0,15.0,16.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,8.0,,6.5,,,,,,,,12.0,,8.0,16.0,24.0,0,,32.0,,,,
2017-18,7437893,21,14,Liverpool,Home,217704,110979,Sadio Mané,sadio-mane,M,False,,,,26.0,14.0,40.0,3.0,,4.0,2.0,,,,,,,4.0,1.0,,,,1.0,,,,,3.0,,72.0,,,,,,,,9.0,,7.5,,,1.0,,1.0,,,1.0,2.0,30.0,15.0,45.0,1,,52.0,3.0,1.0,,
2017-18,7437893,21,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,,,6.0,37.0,17.0,54.0,,1.0,7.0,,,,,,,,2.0,3.0,,,2.0,,,,,2.0,2.0,1.0,90.0,,1.0,,,,,,23.0,,7.4,,,,1.0,,7.0,,10.0,,48.0,22.0,63.0,0,2.0,106.0,4.0,,,1.0
2017-18,7437893,21,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,False,,,,23.0,13.0,36.0,1.0,2.0,12.0,,,,1.0,,,1.0,3.0,7.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,19.0,,6.9,,,1.0,2.0,,2.0,,2.0,,31.0,17.0,46.0,1,5.0,78.0,1.0,,,5.0
2017-18,7437893,21,14,Liverpool,Home,361420,154566,Dominic Solanke,dominic-solanke,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437893,21,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437935,22,14,Liverpool,Away,791,15157,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,6.2,,,,,,,,1.0,,3.0,,3.0,0,,4.0,,,,
2017-18,7437935,22,14,Liverpool,Away,10122,33871,Ragnar Klavan,ragnar-klavan,D,False,,,9.0,21.0,35.0,56.0,4.0,3.0,6.0,,,,,,,,4.0,3.0,,,,,1.0,,,,,,90.0,1.0,2.0,,,,,,10.0,,8.0,,,,10.0,,,,12.0,,25.0,39.0,64.0,1,,80.0,,,,
2017-18,7437935,22,14,Liverpool,Away,10406,66797,Simon Mignolet,simon-mignolet,G,False,,,6.0,6.0,12.0,18.0,,,12.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,14.0,,6.9,2.0,3.0,,1.0,,,,20.0,,20.0,12.0,32.0,0,,43.0,,,,
2017-18,7437935,22,14,Liverpool,Away,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,5.0,,1.0,27.0,6.0,28.0,2.0,,3.0,,,2.0,,,,1.0,3.0,2.0,,,,,,,,2.0,5.0,,89.0,2.0,,,,,,,15.0,,7.9,,,,,1.0,11.0,,3.0,,37.0,7.0,33.0,4,,59.0,2.0,1.0,1.0,
2017-18,7437935,22,14,Liverpool,Away,17054,39155,Adam Lallana,adam-lallana,M,False,1.0,,2.0,24.0,10.0,33.0,2.0,2.0,5.0,,,4.0,2.0,,,2.0,7.0,5.0,,,1.0,,,,,,4.0,1.0,86.0,,,,,,,,19.0,,6.9,,,1.0,1.0,1.0,3.0,,3.0,,32.0,13.0,42.0,5,2.0,64.0,6.0,,1.0,1.0
2017-18,7437935,22,14,Liverpool,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,1.0,12.0,17.0,29.0,1.0,1.0,9.0,,,,,,,2.0,3.0,4.0,,,,,,,,,,,90.0,,1.0,,,,,,5.0,,7.0,,,3.0,,1.0,,,2.0,,12.0,20.0,32.0,3,2.0,41.0,,,1.0,2.0
2017-18,7437935,22,14,Liverpool,Away,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,2.0,16.0,42.0,58.0,4.0,11.0,7.0,1.0,,1.0,,,,,7.0,12.0,,,3.0,1.0,,,,1.0,1.0,,90.0,,,,,,,,13.0,,7.4,,,1.0,10.0,,,,11.0,,26.0,45.0,71.0,2,1.0,85.0,,,,1.0
2017-18,7437935,22,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437935,22,14,Liverpool,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437935,22,14,Liverpool,Away,138156,112338,Emre Can,emre-can,D,False,,,5.0,33.0,25.0,58.0,3.0,,14.0,,,,1.0,,,,4.0,10.0,,1.0,1.0,,,,,1.0,3.0,,90.0,,,,,,,,10.0,,7.5,,,,2.0,3.0,,,11.0,,41.0,27.0,68.0,0,6.0,83.0,,1.0,3.0,5.0
2017-18,7437935,22,14,Liverpool,Away,143697,92217,Roberto Firmino,roberto-firmino,M,True,,,,6.0,4.0,10.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,18.0,,,,,,,,4.0,,6.4,,,,,1.0,1.0,,,,8.0,4.0,11.0,0,,14.0,1.0,,,
2017-18,7437935,22,14,Liverpool,Away,174135,104542,Loris Karius,loris-karius,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437935,22,14,Liverpool,Away,217704,110979,Sadio Mané,sadio-mane,M,False,,,,17.0,5.0,22.0,5.0,2.0,3.0,,,,,,,,6.0,2.0,,,1.0,,1.0,,,,,,72.0,1.0,,,,,,,11.0,,7.3,,,1.0,,,1.0,,,2.0,21.0,7.0,27.0,2,,35.0,5.0,,,
2017-18,7437935,22,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437935,22,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,1.0,,1.0,16.0,24.0,39.0,2.0,1.0,11.0,,,,2.0,,,,6.0,4.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,16.0,,6.5,,,,3.0,1.0,1.0,,7.0,,21.0,30.0,50.0,0,2.0,75.0,1.0,,1.0,2.0
2017-18,7437935,22,14,Liverpool,Away,361420,154566,Dominic Solanke,dominic-solanke,F,False,,,2.0,11.0,7.0,18.0,7.0,3.0,4.0,,,,,,,3.0,14.0,5.0,,,3.0,,,,,1.0,3.0,,90.0,,,,,,,,21.0,,6.8,,,1.0,2.0,1.0,,,2.0,,20.0,9.0,29.0,1,1.0,52.0,6.0,1.0,,1.0
2017-18,7437935,22,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,2.0,23.0,19.0,41.0,,,6.0,,,,1.0,,,1.0,5.0,,,1.0,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,21.0,,6.1,,,,1.0,2.0,7.0,,6.0,,33.0,23.0,49.0,1,,78.0,3.0,,,
2017-18,7437935,22,14,Liverpool,Away,843270,182436,Ben Woodburn,ben-woodburn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437991,23,14,Liverpool,Home,791,15157,James Milner,james-milner,M,True,,,,2.0,1.0,3.0,,1.0,2.0,,,,2.0,,,,3.0,3.0,,,1.0,,,,,,,,11.0,,1.0,,,,,,1.0,,6.1,,,,1.0,,,,,,3.0,1.0,4.0,0,2.0,8.0,,,,
2017-18,7437991,23,14,Liverpool,Home,10122,33871,Ragnar Klavan,ragnar-klavan,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437991,23,14,Liverpool,Home,10406,66797,Simon Mignolet,simon-mignolet,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437991,23,14,Liverpool,Home,10577,81880,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,False,1.0,,4.0,18.0,13.0,30.0,2.0,,6.0,,,,2.0,,,2.0,7.0,6.0,,,,1.0,1.0,,,2.0,3.0,,90.0,2.0,,,,,,,21.0,,8.5,,,,,6.0,8.0,,7.0,,34.0,13.0,39.0,2,1.0,67.0,1.0,,5.0,
2017-18,7437991,23,14,Liverpool,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,1.0,1.0,,,1.0,,,,,,,2.0,3.0,1.0,,,1.0,,,,,,,,2.0,,,,,,,,3.0,,,,,,,1.0,,,,,,1.0,1.0,0,,5.0,1.0,,1.0,
2017-18,7437991,23,14,Liverpool,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,1.0,18.0,15.0,33.0,1.0,,17.0,,,1.0,3.0,,,5.0,12.0,9.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,15.0,,6.3,,,1.0,,6.0,,,1.0,,24.0,17.0,41.0,2,4.0,64.0,,1.0,4.0,2.0
2017-18,7437991,23,14,Liverpool,Home,39480,38454,Dejan Lovren,dejan-lovren,D,False,,,1.0,2.0,28.0,30.0,2.0,1.0,4.0,,,,2.0,,,,4.0,3.0,,,,,,,,6.0,,,90.0,,1.0,,,,,,8.0,,6.5,,,,5.0,,,,4.0,,6.0,31.0,37.0,0,2.0,53.0,1.0,,,
2017-18,7437991,23,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,8.0,16.0,24.0,1.0,,3.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,7.0,,6.6,,,,3.0,,,,8.0,,13.0,18.0,31.0,0,4.0,43.0,,,,4.0
2017-18,7437991,23,14,Liverpool,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437991,23,14,Liverpool,Home,138156,112338,Emre Can,emre-can,D,False,,,,15.0,16.0,31.0,1.0,,8.0,,,,2.0,,,,3.0,6.0,,,,,,,,1.0,1.0,,79.0,,,,,,,,7.0,,7.2,,,,,,,,,,19.0,17.0,36.0,0,6.0,52.0,2.0,,,6.0
