season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025035,33,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,,11.0,40.0,51.0,4.0,6.0,20.0,5.0,,,,1.0,,,5.0,9.0,,,0.0110023,,,,0.0,,,,,3.0,,1.0,,,,,,90.0,,1.0,,,,,,9.0,1.0,,7.1,,,,173.52907595273,7.0,,,,4.0,,15.0,45.0,60.0,59.802048400997,27.764199988474,0,3.0,80.0,,2.0,,3.0
2025-26,14025035,33,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025035,33,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,13.0,2.0,15.0,4.0,1.0,13.0,1.0,1.0,,1.0,,,3.0,9.0,3.0,,,0.272055,0.3606,0.2089,2.0,1.0,,,,,,4.0,,,,,,,84.0,3.0,,,,,,,9.0,4.0,,6.2,,,1.0,130.1865813846,1.0,1.0,,,,,16.0,3.0,19.0,92.990517497948,69.153705347444,5,1.0,35.0,2.0,,1.0,1.0
2025-26,14025035,33,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,1.0,,3.0,27.0,27.0,54.0,1.0,,21.0,4.0,1.0,,2.0,,,3.0,7.0,2.0,,,0.215764,0.0724,,2.0,1.0,,,,,,1.0,,,,,,,90.0,,,,,,,,14.0,2.0,,6.8,,,,201.87656775614,,1.0,5.0,,4.0,,29.0,29.0,58.0,76.175219062685,49.790937154608,2,2.0,76.0,2.0,,,
2025-26,14025035,33,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,True,,,,3.0,4.0,7.0,,,2.0,,,,,,,,2.0,,,,0.00471357,,,2.0,0.0,,,,,,1.0,,,,,,,19.0,,,,,,,,1.0,0.0,,6.4,,,,6.7433732312559,,,,,,,4.0,4.0,8.0,-2.4601511993448,,0,,8.0,,,,
2025-26,14025035,33,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,,29.0,17.0,46.0,,1.0,15.0,3.0,,,,1.0,,1.0,5.0,3.0,,,0.0374867,0.0255,,3.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,10.0,2.0,,6.4,,,1.0,160.72638294821,1.0,,,,1.0,,37.0,18.0,55.0,101.48468336868,53.406588251084,1,1.0,63.0,,1.0,,
2025-26,14025035,33,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,4.0,35.0,44.0,79.0,,1.0,35.0,16.0,,,,,,2.0,5.0,7.0,,,0.196006,,,1.0,0.0,,,,,4.0,,,,,,,,90.0,,,,,,,,14.0,1.0,,7.5,,,,306.07927915656,6.0,3.0,,,5.0,,36.0,48.0,84.0,66.390801445148,46.04085187092,0,2.0,118.0,4.0,3.0,1.0,1.0
2025-26,14025035,33,14,Liverpool,Away,930997,449027,Giorgi Mamardashvili,giorgi-mamardashvili,G,False,,,2.0,1.0,5.0,6.0,,,5.0,4.0,,,,,,,,,,,8.812e-05,,,,0.0,,0.4535,,,,,,,,,,,58.0,,,,,,,,8.0,0.0,,6.9,2.0,2.0,,25.592967150867,,,,,10.0,,9.0,5.0,14.0,18.273603607413,,0,,19.0,,,,
2025-26,14025035,33,14,Liverpool,Away,970361,216094,Jeremie Frimpong,jeremie-frimpong,D,True,,,,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,0.00015112,,,1.0,0.0,,,,,,,,,,,,,19.0,,,,,,,,4.0,,,6.5,,,,,,1.0,,,1.0,,3.0,,3.0,,,0,,6.0,,,,
2025-26,14025035,33,14,Liverpool,Away,1019322,494595,Florian Wirtz,florian-wirtz,M,False,,,1.0,30.0,12.0,42.0,,,16.0,4.0,,,,,,3.0,4.0,2.0,,,0.248463,,,,0.0,,,,,1.0,4.0,,,,,,,84.0,,,,,,,,14.0,2.0,,6.5,,,,142.88218136518,,2.0,,,1.0,,34.0,14.0,48.0,35.158325610491,36.545172545885,0,,63.0,3.0,1.0,1.0,
2025-26,14025035,33,14,Liverpool,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,True,,,,2.0,,2.0,,,,,,,,,,,,,,,0.00069546,,,,0.0,,,,,,,,,,,,,17.0,,,,,,,,,,,6.7,,,,,,,,,,,2.0,,2.0,,,0,,4.0,,,,
2025-26,14025035,33,14,Liverpool,Away,1134236,586268,Ármin Pécsi,armin-pecsi,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025035,33,14,Liverpool,Away,1445945,591386,Trey Nyoni,nyoni-trey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025035,33,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,4.0,,4.0,1.0,,5.0,,,,1.0,,,1.0,2.0,,,,0.0144674,0.0967,,,0.0,,,,,,,,,,,,,18.0,,,,,,,,2.0,2.0,,6.3,,,1.0,61.799186822719,,,,,1.0,,5.0,,5.0,51.604122580382,31.781848267453,2,,9.0,,,,
2025-26,14024005,34,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,1.0,14.0,35.0,49.0,2.0,3.0,17.0,2.0,,,,,,,2.0,3.0,,,0.005233,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,5.0,0.0,,6.7,,,,98.327298786305,9.0,,,,6.0,,19.0,35.0,54.0,23.688681374093,,0,,65.0,,,,
2025-26,14024005,34,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,,10.0,4.0,14.0,1.0,,11.0,3.0,,,,,,2.0,5.0,2.0,,,0.0281227,0.0901,,,0.0,,,,,,1.0,,,,,,,59.0,,,,,,,,15.0,4.0,,6.5,,,1.0,128.03387044543,,4.0,3.0,,,1.0,14.0,4.0,18.0,92.030539182806,72.596472024585,1,,36.0,5.0,,2.0,
2025-26,14024005,34,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,5.0,19.0,18.0,37.0,,,13.0,1.0,,,,,,,,,,,0.0942083,0.371,0.8056,,0.0,1.0,,,,,1.0,,,,,,,87.0,1.0,,,,,,,9.0,3.0,,8.2,,,,124.24281723043,2.0,,2.0,,7.0,,23.0,21.0,44.0,88.688349220045,74.081205991836,1,,55.0,1.0,,,
2025-26,14024005,34,14,Liverpool,Home,284417,155503,Freddie Woodman,freddie-woodman,G,False,,3.0,9.0,9.0,10.0,19.0,,,6.0,10.0,,,,,,,,,,,0.00142862,,,,0.0,,0.4792,,,,,,,,,,,90.0,,,,,,,,15.0,0.0,,7.8,5.0,5.0,,24.630995418334,1.0,,,3.0,24.0,,21.0,13.0,34.0,15.545972094087,,0,,44.0,,,,
2025-26,14024005,34,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,1.0,,,,,,,,,1.0,,,0.00176074,,,,0.0,,,,,,1.0,,,,,,,11.0,,,,,,,,1.0,0.0,,6.8,,,,7.3201969918848,2.0,,,,,,,1.0,1.0,-4.1714986099624,,0,1.0,5.0,,,,1.0
2025-26,14024005,34,14,Liverpool,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,2.0,5.0,1.0,6.0,2.0,2.0,6.0,1.0,,,,,,1.0,3.0,3.0,,,0.00485147,0.4329,0.8513,,0.0,1.0,,,,,,,,,,,,79.0,1.0,,,,,,,6.0,0.0,,7.1,,,,26.573235408079,2.0,,,,2.0,,10.0,1.0,11.0,4.4266393459171,,1,,18.0,,1.0,,
2025-26,14024005,34,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,13.0,47.0,60.0,1.0,5.0,28.0,3.0,,,,1.0,1.0,,2.0,7.0,,,0.00459377,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,6.0,0.0,,7.8,,,,204.91520187793,9.0,,,,3.0,,15.0,48.0,63.0,48.797328260026,,0,,79.0,2.0,2.0,,
2025-26,14024005,34,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024005,34,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,13.0,2.0,15.0,1.0,8.0,11.0,1.0,,,,,,,5.0,10.0,,,0.0215937,,,3.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,13.0,2.0,,6.8,,,,121.54821935639,,2.0,2.0,,1.0,,21.0,3.0,24.0,51.159481603859,44.930204533926,0,,33.0,1.0,1.0,1.0,
2025-26,14024005,34,14,Liverpool,Home,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,2.0,,1.0,18.0,26.0,44.0,2.0,1.0,21.0,3.0,,,2.0,3.0,,1.0,7.0,4.0,,1.0,0.148476,0.1031,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,9.0,3.0,,6.9,,,,174.24902507317,2.0,,3.0,,2.0,,23.0,27.0,50.0,92.913020931676,68.181766633387,2,2.0,65.0,1.0,1.0,,2.0
2025-26,14024005,34,14,Liverpool,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,3.0,18.0,23.0,41.0,,1.0,15.0,6.0,2.0,,,1.0,,1.0,4.0,6.0,,,0.0439209,0.0331,,2.0,2.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,,12.0,1.0,,7.2,,,1.0,104.83803198855,3.0,,,,8.0,,24.0,26.0,50.0,18.111866336754,28.145724808574,1,2.0,64.0,2.0,3.0,,1.0
2025-26,14024005,34,14,Liverpool,Home,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,True,,,,1.0,2.0,3.0,,,3.0,1.0,,,,,,,2.0,,,,0.00011832,,,1.0,0.0,,,,,,,,,,,,,11.0,,,,,,,,2.0,0.0,,6.4,,,,16.715722199905,,1.0,,,,,2.0,2.0,4.0,-4.0661824933317,,0,,5.0,,,,
2025-26,14024005,34,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,2.0,23.0,31.0,54.0,3.0,1.0,31.0,7.0,1.0,,,1.0,,,6.0,4.0,,1.0,0.00874315,,,3.0,1.0,,,,,2.0,1.0,,,,,,,87.0,,,,,,,,14.0,2.0,,6.6,,,,228.57663863372,1.0,,1.0,,3.0,,30.0,35.0,65.0,27.950898808689,30.399975775514,0,3.0,77.0,1.0,,,1.0
2025-26,14024005,34,14,Liverpool,Home,970361,216094,Jeremie Frimpong,jeremie-frimpong,D,True,,,,1.0,6.0,7.0,,1.0,2.0,3.0,,,1.0,,,1.0,1.0,4.0,,,0.00034431,0.0339,,,0.0,,,,,,,,,,,,,31.0,,,,,,,,4.0,0.0,,6.6,,,,12.08470564607,,,1.0,,,,3.0,6.0,9.0,2.3974820419633,,1,1.0,16.0,,2.0,,1.0
2025-26,14024005,34,14,Liverpool,Home,1019322,494595,Florian Wirtz,florian-wirtz,M,False,,,2.0,18.0,10.0,28.0,2.0,,15.0,3.0,,,1.0,,,2.0,5.0,1.0,,,0.168826,0.0808,0.2687,,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,,13.0,4.0,,7.5,,,,131.85989972438,2.0,2.0,,,2.0,,26.0,10.0,36.0,77.278642742585,70.217589083986,2,,51.0,2.0,,1.0,
2025-26,14024005,34,14,Liverpool,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00176654,,,,0.0,,,,,,,,,,,,,11.0,,,,,,,,1.0,,,6.9,,,,,3.0,,,,,,2.0,,2.0,,,0,,6.0,,,,
2025-26,14024005,34,14,Liverpool,Home,1134236,586268,Ármin Pécsi,armin-pecsi,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024005,34,14,Liverpool,Home,1445945,591386,Trey Nyoni,nyoni-trey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024005,34,14,Liverpool,Home,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024005,34,14,Liverpool,Home,1984100,677945,Will Wright,will-wright,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023939,35,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,1.0,36.0,34.0,70.0,,3.0,20.0,4.0,,,,,,,1.0,3.0,,1.0,0.020956,0.017,0.0108,1.0,0.0,,,,,,,,,,,,,90.0,1.0,2.0,,,,,,5.0,1.0,,6.3,,,,138.52169139153,7.0,,,,4.0,,40.0,35.0,75.0,70.503899417366,14.28,1,,85.0,,,,
2025-26,14023939,35,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,,12.0,9.0,21.0,,1.0,6.0,2.0,,,,,,,,1.0,,,0.0070688,,,,0.0,,,,,,,,,,,,,59.0,,,,,,,,6.0,1.0,,6.2,,,,60.894330992711,2.0,,2.0,,,,12.0,11.0,23.0,41.172205311929,35.274831381596,0,,30.0,2.0,,,
2025-26,14023939,35,14,Liverpool,Away,284417,155503,Freddie Woodman,freddie-woodman,G,False,,,5.0,3.0,18.0,21.0,,,4.0,9.0,,,,,,,,,,,0.00196369,,,,0.0,,-0.8294,,,,,,,,,,,90.0,,,,,,,,9.0,0.0,,6.3,3.0,3.0,,17.022369772446,2.0,,,,13.0,,9.0,20.0,29.0,6.6274456877882,,0,,41.0,,,,
2025-26,14023939,35,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023939,35,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,,27.0,32.0,59.0,1.0,1.0,19.0,1.0,,,,,,,1.0,3.0,,,0.0130168,,,,0.0,,,,,1.0,,,,,,,,87.0,,2.0,,,,,,3.0,1.0,,6.7,,,,163.46651451915,1.0,,,,,,29.0,33.0,62.0,84.980954778185,28.088832585211,0,1.0,71.0,,1.0,,
2025-26,14023939,35,14,Liverpool,Away,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,0.0009151,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,1.0,1.0,,6.5,,,,12.45718122209,,,1.0,,,,1.0,,1.0,7.8933998180508,12.45718122209,0,,4.0,,,,
2025-26,14023939,35,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,12.0,2.0,14.0,5.0,3.0,14.0,4.0,,,1.0,1.0,,1.0,14.0,7.0,,,0.0203673,0.5305,0.5439,1.0,0.0,1.0,,,,2.0,1.0,,,,,,,90.0,2.0,1.0,,,,,,15.0,0.0,,6.9,,,2.0,85.569404095763,,9.0,,,1.0,2.0,18.0,2.0,20.0,45.805120503568,,5,,47.0,2.0,1.0,3.0,
2025-26,14023939,35,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,2.0,,,39.0,20.0,59.0,1.0,,27.0,7.0,1.0,,1.0,1.0,,,8.0,4.0,,,0.243642,0.1619,0.6202,3.0,1.0,1.0,,,,1.0,4.0,,,,,,,90.0,1.0,,,,,,,18.0,2.0,,8.1,,,,233.36548429401,,3.0,5.0,,1.0,,42.0,25.0,67.0,88.355560452068,54.817615897449,2,2.0,94.0,4.0,2.0,,1.0
2025-26,14023939,35,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,,44.0,23.0,67.0,,,21.0,3.0,,,,1.0,,,2.0,4.0,,,0.151129,,,1.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,5.0,2.0,,6.9,,,,184.98023750348,1.0,1.0,,,1.0,,48.0,23.0,71.0,84.131239494417,49.376992937624,0,2.0,84.0,1.0,1.0,1.0,1.0
2025-26,14023939,35,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,1.0,36.0,25.0,61.0,,1.0,27.0,1.0,,,1.0,2.0,,,3.0,5.0,,,0.0339065,0.0636,0.0145,,0.0,,,,,3.0,,,,,,,,90.0,1.0,1.0,,,,,,12.0,1.0,,6.6,,,,201.72045275635,1.0,3.0,1.0,,1.0,,41.0,27.0,68.0,86.262047491585,11.167203096568,2,,86.0,1.0,2.0,2.0,
2025-26,14023939,35,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,False,,,3.0,54.0,34.0,88.0,2.0,1.0,47.0,8.0,,,,,,,3.0,5.0,,,0.0286359,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,15.0,2.0,,6.3,,,,373.12875496757,,1.0,1.0,,9.0,,65.0,36.0,101.0,209.86747691505,48.207055142212,0,1.0,118.0,,2.0,1.0,1.0
2025-26,14023939,35,14,Liverpool,Away,970361,216094,Jeremie Frimpong,jeremie-frimpong,D,False,1.0,,,13.0,3.0,16.0,2.0,,8.0,2.0,,,,1.0,,1.0,8.0,2.0,,,0.0227543,,,2.0,0.0,,,,,,,,,,,,,75.0,,,,,,,,8.0,0.0,,5.9,,,,65.221869147649,,2.0,1.0,,,1.0,13.0,4.0,17.0,44.86388584157,,0,,33.0,3.0,2.0,,
2025-26,14023939,35,14,Liverpool,Away,1019322,494595,Florian Wirtz,florian-wirtz,M,False,,,2.0,31.0,9.0,40.0,2.0,,16.0,4.0,,,,,,2.0,6.0,3.0,,,0.0732902,0.0634,,1.0,0.0,,,,,,3.0,,,,,,,90.0,,,,,,,,17.0,0.0,,6.2,,,2.0,133.6530015737,,3.0,2.0,,3.0,,41.0,9.0,50.0,0.63748359285942,,2,1.0,66.0,1.0,1.0,1.0,1.0
2025-26,14023939,35,14,Liverpool,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,True,1.0,,1.0,10.0,3.0,13.0,,,5.0,,,,,,,,1.0,1.0,,,0.0161477,,,1.0,0.0,,,,,,1.0,1.0,,,,,,31.0,,,,,,,,4.0,2.0,,6.6,,,,73.505512473822,,,1.0,,2.0,,13.0,4.0,17.0,49.414080155055,49.505736195599,0,1.0,23.0,,,,
2025-26,14023939,35,14,Liverpool,Away,1134236,586268,Ármin Pécsi,armin-pecsi,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023939,35,14,Liverpool,Away,1445945,591386,Trey Nyoni,nyoni-trey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023939,35,14,Liverpool,Away,1462781,596042,Kieran Morrison,kieran-morrison,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023939,35,14,Liverpool,Away,1881902,611922,Rio Ngumoha,rio-ngumoha,F,True,,,,10.0,1.0,11.0,,,9.0,,,,,1.0,,,2.0,2.0,,,0.0246987,0.0486,,,0.0,,,,,1.0,1.0,,,,,,,15.0,,,,,,,,3.0,3.0,,6.7,,,1.0,114.48297198124,,3.0,,,,,11.0,1.0,12.0,73.118798806358,52.648997051811,1,,19.0,,,2.0,
2025-26,14023939,35,14,Liverpool,Away,1984100,677945,Will Wright,will-wright,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023939,35,14,Liverpool,Away,2169894,718875,Mor Talla Ndiaye,mor-talla-ndiaye,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024024,36,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,,20.0,56.0,76.0,2.0,2.0,35.0,4.0,,1.0,,,,,3.0,3.0,,,0.00558432,0.2662,,1.0,0.0,,,,1.0,1.0,,,,,,,,90.0,,,,,,,,8.0,1.0,,6.7,,,2.0,306.14532438752,4.0,,,,4.0,,26.0,58.0,84.0,154.14112826645,30.130447656814,2,,92.0,,1.0,,
2025-26,14024024,36,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024024,36,14,Liverpool,Home,284417,155503,Freddie Woodman,freddie-woodman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024024,36,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,2.0,6.0,8.0,1.0,2.0,4.0,,,,,,,,3.0,3.0,,,0.00031459,,,2.0,0.0,,,,,,,,,,,,,13.0,,,,,,,,6.0,0.0,,6.6,,,,48.11968823118,1.0,,,,3.0,,5.0,8.0,13.0,30.684836369915,,0,1.0,16.0,,,,
2025-26,14024024,36,14,Liverpool,Home,823941,219168,Alexander Isak,alexander-isak,F,True,,,,1.0,,1.0,,,3.0,1.0,,,,,,,1.0,1.0,,,0.00741168,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,,4.0,1.0,,6.6,,,,36.081642941929,,1.0,,,,,4.0,,4.0,19.280937867381,20.203854310502,0,1.0,7.0,,,,1.0
2025-26,14024024,36,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,13.0,37.0,50.0,1.0,2.0,18.0,1.0,,,,,,,2.0,4.0,,,0.00299792,,,1.0,0.0,,,,,1.0,,,,,,,,77.0,,,,,,,,7.0,0.0,,6.7,,,,136.79804050059,1.0,,,,5.0,,17.0,40.0,57.0,101.07983673632,,0,1.0,64.0,,1.0,,
2025-26,14024024,36,14,Liverpool,Home,845386,223541,Federico Chiesa,federico-chiesa,F,True,,,,,1.0,1.0,,,3.0,1.0,,,,1.0,,1.0,3.0,1.0,,,4.83e-06,,,1.0,0.0,,,,,,,,,,,,,13.0,,,,,,,,2.0,1.0,,6.4,,,,77.704466520305,,,1.0,,,,0.0,1.0,1.0,-40.577760864442,22.29465229601,0,,4.0,,1.0,,
2025-26,14024024,36,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,False,,,,3.0,3.0,6.0,2.0,,1.0,2.0,,,,,,,4.0,1.0,,,0.00195432,,,1.0,0.0,,,,,,1.0,,,,,,,77.0,,,,,,,,5.0,0.0,,6.2,,,,5.0952040194677,,1.0,,,,2.0,6.0,3.0,9.0,4.9887219920679,,0,1.0,14.0,1.0,,,
2025-26,14024024,36,14,Liverpool,Home,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,4.0,,2.0,12.0,17.0,29.0,1.0,1.0,10.0,2.0,1.0,,1.0,2.0,,1.0,7.0,1.0,,,0.166681,0.1626,0.3564,2.0,0.0,,,,1.0,1.0,3.0,,,,,,,90.0,1.0,,,,,,,14.0,0.0,,6.3,,,1.0,73.411248578961,,1.0,9.0,,2.0,,15.0,20.0,35.0,0.49390096729474,,3,,54.0,,,,
2025-26,14024024,36,14,Liverpool,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,2.0,10.0,28.0,38.0,,,16.0,2.0,,,,2.0,,1.0,8.0,1.0,,,0.0109566,0.041,,5.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,7.0,0.0,,6.1,,,1.0,94.241356776683,1.0,,,,4.0,,14.0,29.0,43.0,14.128648074627,,1,1.0,52.0,,,,1.0
2025-26,14024024,36,14,Liverpool,Home,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,1.0,18.0,17.0,35.0,1.0,1.0,16.0,2.0,,,,1.0,,1.0,6.0,5.0,,,0.101668,0.0445,0.0553,1.0,0.0,1.0,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,,13.0,1.0,,7.9,,,,113.98945188306,1.0,4.0,,,3.0,,22.0,22.0,44.0,13.23740878147,19.275694955046,1,2.0,61.0,1.0,,2.0,2.0
2025-26,14024024,36,14,Liverpool,Home,927353,206915,Curtis Jones,curtis-jones,M,False,,,7.0,36.0,37.0,73.0,1.0,,32.0,3.0,,,,1.0,,,4.0,5.0,,,0.0340676,,,1.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,,9.0,1.0,,7.2,,,,239.64262829452,,2.0,2.0,,8.0,,42.0,37.0,79.0,22.567931592779,17.535527394407,0,1.0,95.0,,3.0,1.0,1.0
2025-26,14024024,36,14,Liverpool,Home,930997,449027,Giorgi Mamardashvili,giorgi-mamardashvili,G,False,,2.0,,,16.0,16.0,,,4.0,11.0,,,,,,,,1.0,,,6.254e-05,,,,0.0,,-0.5895,,,1.0,,,,,,,,90.0,,,,,,,,11.0,0.0,,6.9,2.0,2.0,,23.23577377933,,,,2.0,8.0,,5.0,19.0,24.0,10.702691949293,,0,1.0,39.0,1.0,,,1.0
2025-26,14024024,36,14,Liverpool,Home,970361,216094,Jeremie Frimpong,jeremie-frimpong,D,False,1.0,,,10.0,8.0,18.0,,,11.0,3.0,,,,2.0,,3.0,7.0,5.0,,,0.0322316,0.0448,0.1019,,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,,14.0,3.0,,6.4,,,,122.13664940018,,2.0,3.0,,2.0,,15.0,9.0,24.0,59.347028062386,51.097553872978,1,1.0,48.0,1.0,4.0,,
