season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,ownGoals,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalPass,totalShots,totalTackle,unsuccessfulTouch,wasFouled,wonContest
2012-13,2757308,34,6,Tottenham_Hotspur,Home,12743,Clint Dempsey,clint-dempsey,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757308,34,43,Manchester_City,Away,14468,Yaya Touré,yaya-toure,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757308,34,43,Manchester_City,Away,24055,Scott Sinclair,scott-sinclair,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757308,34,6,Tottenham_Hotspur,Home,34578,Jake Livermore,jake-livermore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757308,34,6,Tottenham_Hotspur,Home,43192,Gylfi Sigurðsson,gylfi-sigursson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,61.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757308,34,6,Tottenham_Hotspur,Home,1135884,Lewis Holtby,lewis-holtby,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,29.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,35,West_Bromwich_Albion,Home,609,Steven Reid,steven-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757310,34,35,West_Bromwich_Albion,Home,822,James Morrison,james-morrison,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,35,West_Bromwich_Albion,Home,1311,Jerome Thomas,jerome-thomas,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,4,Newcastle_United,Away,3305,Hatem Ben Arfa,hatem-ben-arfa,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,13.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,4,Newcastle_United,Away,3574,Yohan Cabaye,yohan-cabaye,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,35,West_Bromwich_Albion,Home,9148,Graham Dorrans,graham-dorrans,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,35,West_Bromwich_Albion,Home,10540,Chris Brunt,chris-brunt,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,4,Newcastle_United,Away,12803,Jonás Gutiérrez,jonas-gutierrez,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,4,Newcastle_United,Away,15007,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757310,34,4,Newcastle_United,Away,26982,Yoan Gouffran,yoan-gouffran,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,69.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,4,Newcastle_United,Away,27014,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,35,West_Bromwich_Albion,Home,151037,Claudio Yacob,claudio-yacob,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,46.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757310,34,4,Newcastle_United,Away,257083,Adam Campbell,adam-campbell,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757312,34,21,West_Ham_United,Home,1208,Joe Cole,joe-cole,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,29.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,21,West_Ham_United,Home,1227,Kevin Nolan,kevin-nolan,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,111,Wigan_Athletic,Away,9003,Shaun Maloney,shaun-maloney,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,21,West_Ham_United,Home,9741,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,38.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,21,West_Ham_United,Home,13175,Joey O'Brien,joey-obrien,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,21,West_Ham_United,Home,14209,Mohamed Diamé,mohamed-diame,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,75.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,21,West_Ham_United,Home,20095,Matt Jarvis,matt-jarvis,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,21,West_Ham_United,Home,29691,Gary O'Neil,gary-oneil,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,52.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,21,West_Ham_United,Home,32141,Jack Collison,jack-collison,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,15.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,111,Wigan_Athletic,Away,35528,Jordi Gómez,jordi-gomez,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,86.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,111,Wigan_Athletic,Away,39282,James McArthur,james-mcarthur,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,44.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,111,Wigan_Athletic,Away,39283,James McCarthy,james-mccarthy,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757312,34,111,Wigan_Athletic,Away,48956,Róger Espinoza,roger-espinoza,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757312,34,111,Wigan_Athletic,Away,53783,Callum McManaman,callum-mcmanaman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,46.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,3,Arsenal,Home,108,Tomáš Rosický,tomas-rosicky,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,61.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,1,Manchester_United,Away,754,Ryan Giggs,ryan-giggs,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,1,Manchester_United,Away,938,Michael Carrick,michael-carrick,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,3,Arsenal,Home,1152,Mikel Arteta,mikel-arteta,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,3,Arsenal,Home,10501,Theo Walcott,theo-walcott,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,3,Arsenal,Home,10577,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,3,Arsenal,Home,17651,Santi Cazorla,santi-cazorla,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,1,Manchester_United,Away,17740,Nani,nani,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,82.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,1,Manchester_United,Away,17887,Anderson,anderson,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,17.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,3,Arsenal,Home,23571,Aaron Ramsey,aaron-ramsey,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,78.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,1,Manchester_United,Away,34853,Shinji Kagawa,shinji-kagawa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757314,35,3,Arsenal,Home,38094,Jack Wilshere,jack-wilshere,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,29.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757314,35,1,Manchester_United,Away,46432,Tom Cleverley,tom-cleverley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757316,35,56,Sunderland,Away,524,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,61.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757316,35,7,Aston_Villa,Home,789,Charles N'Zogbia,charles-nzogbia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757316,35,56,Sunderland,Away,9968,David Vaughan,david-vaughan,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757316,35,56,Sunderland,Away,14235,Craig Gardner,craig-gardner,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,86.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757316,35,56,Sunderland,Away,16657,Stéphane Sessègnon,stephane-sessegnon,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,70.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757316,35,7,Aston_Villa,Home,17040,Brett Holman,brett-holman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757316,35,7,Aston_Villa,Home,24048,Fabian Delph,fabian-delph,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757316,35,56,Sunderland,Away,32897,Alfred N'Diaye,alfred-ndiaye,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757316,35,56,Sunderland,Away,40686,Jack Colback,jack-colback,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757316,35,56,Sunderland,Away,41631,James McClean,james-mcclean,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,29.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757316,35,7,Aston_Villa,Home,45682,Barry Bannan,barry-bannan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757316,35,7,Aston_Villa,Home,49647,Ashley Westwood,ashley-westwood,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757316,35,7,Aston_Villa,Home,138529,Yacouba Sylla,yacouba-sylla,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,8,Chelsea,Home,1216,Frank Lampard,frank-lampard,M,True,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,66.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,8,Chelsea,Home,7311,John Obi Mikel,john-obi-mikel,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757318,35,80,Swansea_City,Away,13028,Jonathan de Guzmán,jonathan-de-guzman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,80,Swansea_City,Away,14231,Nathan Dyer,nathan-dyer,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,24.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,80,Swansea_City,Away,20538,Leon Britton,leon-britton,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,80,Swansea_City,Away,28088,Pablo Hernández,pablo-hernandez,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,8,Chelsea,Home,28367,Juan Mata,juan-mata,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,80,Swansea_City,Away,30243,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,8,Chelsea,Home,33110,Ramires,ramires,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,24.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,80,Swansea_City,Away,38642,Sung-Yueng Ki,sung-yueng-ki,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757318,35,8,Chelsea,Home,39400,Oscar,oscar,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,54,Fulham,Away,764,Kieran Richardson,kieran-richardson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,56.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,11,Everton,Home,1161,Leon Osman,leon-osman,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,54,Fulham,Away,1882,Urby Emanuelson,urby-emanuelson,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,11,Everton,Home,1924,Steven Pienaar,steven-pienaar,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,54,Fulham,Away,2056,Georgios Karagounis,georgios-karagounis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,77.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,11,Everton,Home,3593,Kevin Mirallas,kevin-mirallas,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,54,Fulham,Away,21768,Bryan Ruiz,bryan-ruiz,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,54,Fulham,Away,42360,Eyong Enoh,eyong-enoh,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,54,Fulham,Away,51506,Emmanuel Frimpong,emmanuel-frimpong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757320,35,54,Fulham,Away,95572,Alexander Kačaniklić,alexander-kacaniklic,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,11,Everton,Home,98435,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,23.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757320,35,54,Fulham,Away,1422129,Damien Duff,damien-duff,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,34.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,43,Manchester_City,Home,544,Gareth Barry,gareth-barry,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,43,Manchester_City,Home,791,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,21,West_Ham_United,Away,1208,Joe Cole,joe-cole,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757322,35,21,West_Ham_United,Away,1227,Kevin Nolan,kevin-nolan,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,80.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,43,Manchester_City,Home,3544,Samir Nasri,samir-nasri,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,87.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,21,West_Ham_United,Away,9741,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757322,35,43,Manchester_City,Home,11781,David Silva,david-silva,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,78.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,21,West_Ham_United,Away,13175,Joey O'Brien,joey-obrien,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,80.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,21,West_Ham_United,Away,14209,Mohamed Diamé,mohamed-diame,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,43,Manchester_City,Home,14468,Yaya Touré,yaya-toure,M,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,21,West_Ham_United,Away,20095,Matt Jarvis,matt-jarvis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,21,West_Ham_United,Away,29691,Gary O'Neil,gary-oneil,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757322,35,21,West_Ham_United,Away,32141,Jack Collison,jack-collison,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,24.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,14,Liverpool,Away,701,Steven Gerrard,steven-gerrard,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,72.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,14,Liverpool,Away,816,Stewart Downing,stewart-downing,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,4,Newcastle_United,Home,3305,Hatem Ben Arfa,hatem-ben-arfa,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,44.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,4,Newcastle_United,Home,3574,Yohan Cabaye,yohan-cabaye,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,4,Newcastle_United,Home,10438,Cheik Tiote,cheik-tiote,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,65.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,4,Newcastle_United,Home,12803,Jonás Gutiérrez,jonas-gutierrez,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,46.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,4,Newcastle_United,Home,15007,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,25.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,4,Newcastle_United,Home,26982,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,44.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,4,Newcastle_United,Home,27014,Moussa Sissoko,moussa-sissoko,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,14,Liverpool,Away,27234,Lucas Leiva,lucas-leiva,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,14,Liverpool,Away,36465,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,14,Liverpool,Away,42694,Jordan Henderson,jordan-henderson,M,False,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,14,Liverpool,Away,96370,Suso,suso,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757324,35,14,Liverpool,Away,119159,Philippe Coutinho,philippe-coutinho,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757326,35,52,Queens_Park_Rangers,Away,783,Jermaine Jenas,jermaine-jenas,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757326,35,52,Queens_Park_Rangers,Away,2496,Ji-Sung Park,ji-sung-park,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757326,35,52,Queens_Park_Rangers,Away,3208,Stephane M'Bia,stephane-mbia,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,88.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757326,35,108,Reading,Home,9997,Jobi McAnuff,jobi-mcanuff,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757326,35,108,Reading,Home,14222,Danny Guthrie,danny-guthrie,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757326,35,52,Queens_Park_Rangers,Away,18126,Adel Taarabt,adel-taarabt,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,67.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757326,35,52,Queens_Park_Rangers,Away,29773,Esteban Granero,esteban-granero,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757326,35,108,Reading,Home,31385,Jem Karacan,jem-karacan,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757326,35,108,Reading,Home,34711,Garath McCleary,garath-mccleary,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,64.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757326,35,52,Queens_Park_Rangers,Away,2271823,Shaun Derry,shaun-derry,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757328,35,20,Southampton,Home,559,Steven Davis,steven-davis,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757328,35,35,West_Bromwich_Albion,Away,609,Steven Reid,steven-reid,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757328,35,35,West_Bromwich_Albion,Away,822,James Morrison,james-morrison,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,78.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757328,35,35,West_Bromwich_Albion,Away,1311,Jerome Thomas,jerome-thomas,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,5.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757328,35,35,West_Bromwich_Albion,Away,9148,Graham Dorrans,graham-dorrans,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757328,35,20,Southampton,Home,12262,Guly Do Prado,guly-do-prado,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757328,35,20,Southampton,Home,17054,Adam Lallana,adam-lallana,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,69.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757328,35,20,Southampton,Home,19593,Jason Puncheon,jason-puncheon,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2757328,35,20,Southampton,Home,20993,Jack Cork,jack-cork,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,46.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757328,35,20,Southampton,Home,27009,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757328,35,20,Southampton,Home,135590,Gastón Ramírez,gaston-ramirez,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,24.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2757328,35,35,West_Bromwich_Albion,Away,151037,Claudio Yacob,claudio-yacob,M,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
