season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896979,10,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,1.0,13.0,11.0,13.0,24.0,,,11.0,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,12.0,,7.2,3.0,5.0,,3.0,,,1.0,25.0,,22.0,14.0,36.0,0,,53.0,,,,
2020-21,8896979,10,11,Everton,Home,158277,119765,Allan,allan,M,False,,,2.0,13.0,18.0,31.0,1.0,,8.0,,,1.0,1.0,,1.0,6.0,8.0,,,3.0,,,,,,2.0,,90.0,,,,,,,,6.0,,7.2,,,1.0,,5.0,,,2.0,,16.0,19.0,35.0,2,1.0,48.0,,2.0,5.0,
2020-21,8896979,10,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,True,,,,9.0,8.0,17.0,,2.0,2.0,,,,1.0,,,4.0,5.0,,,1.0,,,,,1.0,,,23.0,,,,,,,,6.0,,6.5,,,,,4.0,1.0,,,,11.0,9.0,19.0,0,1.0,29.0,1.0,,2.0,
2020-21,8896979,10,11,Everton,Home,241488,100649,Bernard,bernard,M,True,,,,5.0,1.0,6.0,,,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,,,,1.0,,6.4,,,,,1.0,,,,,5.0,1.0,6.0,0,,7.0,,,,
2020-21,8896979,10,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,8.0,12.0,20.0,1.0,,7.0,,,,,,1.0,2.0,1.0,,,,,,,,2.0,1.0,,67.0,,1.0,,,,,,9.0,,6.9,,,,2.0,,2.0,,4.0,,12.0,15.0,25.0,0,1.0,39.0,,,,
2020-21,8896979,10,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896979,10,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,20.0,7.0,27.0,6.0,8.0,2.0,,,,,,1.0,9.0,12.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,15.0,,7.4,,,2.0,2.0,2.0,,,1.0,,27.0,8.0,35.0,3,2.0,52.0,5.0,1.0,1.0,2.0
2020-21,8896979,10,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,False,,,,8.0,16.0,24.0,,2.0,1.0,,,,,,,,5.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,7.0,,7.2,,,,4.0,,,,2.0,1.0,13.0,17.0,30.0,0,3.0,49.0,1.0,,,2.0
2020-21,8896979,10,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,11.0,20.0,31.0,,,6.0,,1.0,,1.0,,,1.0,4.0,,,,,,,,2.0,,,82.0,1.0,1.0,,,,,,2.0,,7.0,,,,5.0,,,,4.0,,12.0,21.0,33.0,1,,51.0,,4.0,,
2020-21,8896979,10,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,1.0,,,7.0,5.0,11.0,2.0,,2.0,1.0,,,,,1.0,5.0,4.0,,,1.0,,,,,4.0,1.0,,61.0,,,,,,,,9.0,,7.3,,,,,2.0,1.0,,,,10.0,9.0,18.0,0,2.0,33.0,,1.0,1.0,
2020-21,8896979,10,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,2.0,10.0,3.0,13.0,1.0,1.0,4.0,,,,1.0,,2.0,6.0,8.0,,,1.0,,,,,1.0,2.0,,90.0,3.0,,,,,,,16.0,,7.5,,,1.0,,2.0,1.0,,3.0,,19.0,3.0,21.0,4,4.0,46.0,2.0,2.0,1.0,3.0
2020-21,8896961,11,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,,2.0,10.0,12.0,,,1.0,,,,,,,1.0,3.0,,,1.0,,,,,,,,29.0,,,,,,,,6.0,,6.6,,,,,2.0,,,2.0,,7.0,11.0,18.0,0,,24.0,,1.0,2.0,
2020-21,8896961,11,11,Everton,Away,37514,57513,Jonas Lössl,jonas-lossl,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,True,,,,,2.0,2.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,9.0,1.0,,,,,,,2.0,,6.3,,,,,,,,,,,2.0,2.0,1,1.0,6.0,1.0,,,
2020-21,8896961,11,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0,,2.0,1.0,,,
2020-21,8896961,11,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,27.0,23.0,50.0,2.0,3.0,9.0,,,,2.0,,1.0,7.0,5.0,,,1.0,,,,,,2.0,,81.0,,,,,,,,13.0,,6.6,,,,2.0,2.0,1.0,,1.0,,35.0,24.0,58.0,0,1.0,68.0,2.0,,1.0,1.0
2020-21,8896961,11,11,Everton,Away,107414,60025,James Rodríguez,james-rodriguez,M,False,,,6.0,29.0,20.0,49.0,,1.0,8.0,1.0,,2.0,5.0,,,7.0,3.0,,,1.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,17.0,,7.4,,,,,1.0,3.0,,8.0,,40.0,23.0,60.0,3,2.0,75.0,1.0,,,2.0
2020-21,8896961,11,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,11.0,51.0,62.0,2.0,5.0,9.0,,,,,,,2.0,5.0,,,,,,,,2.0,,,90.0,,,,,,,,7.0,,7.1,,,,9.0,,,,3.0,,15.0,54.0,69.0,0,,82.0,,1.0,,
2020-21,8896961,11,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,1.0,23.0,24.0,,1.0,8.0,,,,,,,,2.0,,,,,,1.0,,,,,90.0,,,,,,,,18.0,2.0,7.1,2.0,2.0,,3.0,,,,23.0,,16.0,25.0,41.0,0,,55.0,,1.0,,
2020-21,8896961,11,11,Everton,Away,158277,119765,Allan,allan,M,False,,,3.0,19.0,25.0,44.0,1.0,,9.0,,,,4.0,,,5.0,3.0,,,,,,,,1.0,2.0,,89.0,,1.0,,,,,,7.0,,7.1,,,,2.0,1.0,,,3.0,,22.0,27.0,49.0,0,2.0,61.0,2.0,,1.0,1.0
2020-21,8896961,11,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,True,,,5.0,18.0,11.0,29.0,1.0,,5.0,,,,2.0,,1.0,8.0,2.0,,,1.0,,,,,,1.0,,61.0,,,,,,,,12.0,,6.4,,,2.0,,5.0,,,5.0,1.0,23.0,13.0,36.0,2,,47.0,1.0,,2.0,
2020-21,8896961,11,11,Everton,Away,241488,100649,Bernard,bernard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,2.0,,2.0,23.0,33.0,54.0,,,6.0,1.0,,1.0,2.0,,2.0,7.0,6.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,25.0,,7.1,,,,,4.0,10.0,,4.0,,39.0,36.0,65.0,1,3.0,102.0,,1.0,2.0,2.0
2020-21,8896961,11,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,5.0,10.0,56.0,66.0,4.0,5.0,10.0,,,,,,,6.0,10.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,14.0,,7.5,,,,3.0,,,,11.0,,18.0,62.0,80.0,0,5.0,94.0,,,,4.0
2020-21,8896961,11,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,11.0,4.0,15.0,3.0,2.0,1.0,,2.0,1.0,,,,5.0,2.0,,,2.0,,1.0,,,,,,90.0,3.0,1.0,,,,,,5.0,,6.7,,,,1.0,,,,1.0,1.0,14.0,4.0,18.0,4,,26.0,1.0,,,
2020-21,8896961,11,11,Everton,Away,754698,198826,Ben Godfrey,ben-godfrey,D,False,,,2.0,20.0,26.0,46.0,2.0,5.0,4.0,,,,1.0,,,3.0,11.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,12.0,,7.6,,,,2.0,,,,2.0,,23.0,31.0,54.0,0,5.0,75.0,2.0,1.0,,5.0
2020-21,8896961,11,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896961,11,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,17.0,10.0,27.0,2.0,,3.0,2.0,,,1.0,,,6.0,6.0,,,,1.0,,,,,3.0,,90.0,1.0,,,,,,,14.0,,7.7,,,1.0,,8.0,4.0,,,1.0,25.0,10.0,31.0,2,,50.0,3.0,1.0,5.0,
2020-21,8896941,12,11,Everton,Home,26025,111782,Robin Olsen,robin-olsen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896941,12,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,1.0,14.0,5.0,17.0,,,3.0,,,,2.0,,2.0,6.0,3.0,,,1.0,,1.0,,,4.0,6.0,,83.0,1.0,,,,,,,13.0,,7.6,,,1.0,,1.0,5.0,,3.0,,21.0,6.0,22.0,2,2.0,44.0,2.0,1.0,,1.0
2020-21,8896941,12,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896941,12,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,7.0,10.0,17.0,2.0,2.0,3.0,,,,1.0,,1.0,7.0,4.0,,,3.0,,,,,2.0,,,90.0,,1.0,,,,,,13.0,,6.7,,,,4.0,,,,,,10.0,16.0,26.0,0,2.0,43.0,3.0,,,
2020-21,8896941,12,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,4.0,11.0,15.0,1.0,5.0,1.0,,,1.0,1.0,,,2.0,5.0,,,,,,,,2.0,,,90.0,,,,,,,,4.0,,7.1,,,,10.0,,,,5.0,,7.0,12.0,19.0,1,,32.0,,,,
2020-21,8896941,12,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,7.0,5.0,2.0,7.0,,1.0,9.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,18.0,2.0,7.7,1.0,3.0,,3.0,,,,24.0,,19.0,5.0,24.0,0,,35.0,,,,
2020-21,8896941,12,11,Everton,Home,158277,119765,Allan,allan,M,False,,,3.0,8.0,10.0,18.0,,,12.0,,,,4.0,,1.0,8.0,10.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,16.0,,7.0,,,,,6.0,,,5.0,,15.0,12.0,27.0,0,3.0,53.0,3.0,3.0,4.0,3.0
2020-21,8896941,12,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,True,1.0,,,4.0,,3.0,,,,,,,,,1.0,3.0,,,,2.0,,,,,,1.0,,13.0,,,,,,,,6.0,,6.5,,,,,,4.0,,,,9.0,,5.0,0,,10.0,,,,
2020-21,8896941,12,11,Everton,Home,241488,100649,Bernard,bernard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896941,12,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,7.0,4.0,10.0,2.0,,5.0,,,,1.0,,2.0,5.0,5.0,,,,,,,,2.0,,,86.0,,,,,,,,21.0,,7.0,,,,1.0,5.0,7.0,,3.0,,19.0,5.0,17.0,0,,46.0,5.0,,5.0,
2020-21,8896941,12,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,3.0,5.0,13.0,18.0,2.0,4.0,6.0,,,,1.0,,,3.0,4.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,4.0,,7.3,,,2.0,5.0,,,,5.0,,8.0,13.0,21.0,2,,36.0,,,,
2020-21,8896941,12,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,4.0,,4.0,0,,6.0,1.0,,,
2020-21,8896941,12,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,11.0,2.0,13.0,8.0,7.0,2.0,,,1.0,,,1.0,9.0,12.0,,,2.0,,,,,1.0,,,90.0,,,,,,,1.0,12.0,,7.2,,,,,2.0,,,1.0,2.0,17.0,4.0,21.0,1,1.0,33.0,3.0,2.0,2.0,1.0
2020-21,8896941,12,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,False,,,1.0,5.0,9.0,14.0,3.0,2.0,6.0,,,,2.0,,,5.0,4.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,13.0,,7.1,,,,2.0,,,,3.0,,6.0,12.0,18.0,0,,50.0,2.0,2.0,,
2020-21,8896941,12,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,3.0,6.0,8.0,14.0,,,6.0,,,,2.0,,2.0,4.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,11.0,,6.9,,,,8.0,,,,5.0,,10.0,10.0,20.0,0,2.0,47.0,,,,
2020-21,8896941,12,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,1.0,,6.5,,,,,,,,1.0,,1.0,,1.0,0,,1.0,,,,
2020-21,8896941,12,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,12.0,,12.0,2.0,1.0,5.0,,,,1.0,,3.0,8.0,12.0,,,1.0,,,,,,,,89.0,3.0,,,,,,,15.0,,7.4,,,,,6.0,1.0,,,1.0,15.0,2.0,16.0,3,3.0,43.0,5.0,3.0,5.0,2.0
2020-21,8896941,12,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896954,13,11,Everton,Away,26025,111782,Robin Olsen,robin-olsen,G,False,,,10.0,7.0,8.0,15.0,,,8.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,15.0,,7.3,1.0,2.0,,2.0,,,,25.0,,21.0,9.0,30.0,0,,38.0,,1.0,,
2020-21,8896954,13,11,Everton,Away,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,3.0,,1.0,12.0,14.0,23.0,,,6.0,,,,2.0,,1.0,5.0,,,,,,,,,2.0,3.0,,90.0,,,,,,,,16.0,,6.9,,,1.0,1.0,2.0,8.0,,1.0,,21.0,16.0,29.0,1,,49.0,2.0,,,
2020-21,8896954,13,11,Everton,Away,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896954,13,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,3.0,18.0,26.0,44.0,1.0,,15.0,,,1.0,,,1.0,2.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,7.0,,7.2,,,,,1.0,,,3.0,,23.0,27.0,50.0,1,2.0,61.0,,1.0,1.0,2.0
2020-21,8896954,13,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,3.0,21.0,24.0,,4.0,5.0,,,,1.0,,1.0,2.0,4.0,,,,,,,,1.0,,,90.0,1.0,3.0,,,,,,9.0,,7.5,,,,5.0,,,,7.0,,7.0,24.0,31.0,1,,45.0,,,,
2020-21,8896954,13,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896954,13,11,Everton,Away,158277,119765,Allan,allan,M,False,,,3.0,6.0,7.0,13.0,,,3.0,,,,2.0,,,2.0,2.0,,,,,,,,,1.0,,41.0,,1.0,,,,,,1.0,,6.7,,,,,,,,3.0,,6.0,8.0,14.0,0,,18.0,,2.0,,
2020-21,8896954,13,11,Everton,Away,235460,120250,André Gomes,andre-gomes,M,True,,,3.0,6.0,12.0,18.0,,1.0,7.0,,,,1.0,,2.0,5.0,6.0,,,2.0,,,,,,,,49.0,,,,,,,,11.0,,6.6,,,,,2.0,,,5.0,,11.0,12.0,23.0,0,2.0,35.0,4.0,1.0,2.0,
2020-21,8896954,13,11,Everton,Away,241488,100649,Bernard,bernard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896954,13,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,2.0,12.0,9.0,20.0,,,2.0,,,1.0,,,3.0,4.0,6.0,,,1.0,1.0,,,,,3.0,,89.0,,,,,,,,18.0,,7.3,,,,1.0,5.0,5.0,,3.0,,21.0,11.0,27.0,1,,49.0,3.0,1.0,5.0,
2020-21,8896954,13,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,3.0,8.0,20.0,28.0,,3.0,3.0,,,1.0,,,,1.0,3.0,,,1.0,,,,,,,,90.0,1.0,1.0,,,,,,5.0,,7.3,,,,5.0,,,,5.0,,13.0,20.0,33.0,2,,41.0,,,,
2020-21,8896954,13,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,0,,2.0,,,,
2020-21,8896954,13,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,6.0,3.0,9.0,3.0,3.0,2.0,,1.0,1.0,,,5.0,9.0,4.0,,,1.0,,,,1.0,,,,89.0,2.0,1.0,,,,,,16.0,,6.5,,,,,,,,,,13.0,5.0,18.0,3,,32.0,2.0,1.0,,
2020-21,8896954,13,11,Everton,Away,754698,198826,Ben Godfrey,ben-godfrey,D,False,,,2.0,10.0,14.0,24.0,,1.0,4.0,,,,,,,1.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,11.0,,7.2,,,,1.0,,,,2.0,,13.0,17.0,30.0,0,3.0,52.0,2.0,1.0,,1.0
2020-21,8896954,13,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,6.0,9.0,17.0,26.0,1.0,,7.0,,,,3.0,,,6.0,6.0,,,2.0,,1.0,,,1.0,1.0,,90.0,1.0,1.0,,,,,,11.0,,7.8,,,,1.0,1.0,1.0,,11.0,,16.0,19.0,34.0,1,3.0,57.0,,2.0,1.0,2.0
2020-21,8896954,13,11,Everton,Away,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896954,13,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,11.0,6.0,17.0,4.0,,7.0,,,,2.0,,2.0,12.0,6.0,,,1.0,,1.0,,,,,,90.0,1.0,,,,,,,14.0,,7.0,,,,,5.0,2.0,,1.0,2.0,16.0,6.0,20.0,1,2.0,41.0,3.0,2.0,2.0,1.0
2020-21,8896954,13,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,,2.0,2.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,3.0,3.0,0,1.0,6.0,1.0,,,1.0
2020-21,8896964,14,11,Everton,Home,26025,111782,Robin Olsen,robin-olsen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896964,14,11,Everton,Home,37514,57513,Jonas Lössl,jonas-lossl,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896964,14,11,Everton,Home,43192,55422,Gylfi Sigurðsson,gylfi-sigursson,M,False,2.0,,3.0,23.0,11.0,32.0,1.0,1.0,4.0,,,1.0,2.0,,2.0,6.0,5.0,,,1.0,1.0,,,,1.0,2.0,,90.0,,,,,,,,10.0,,7.3,,,1.0,1.0,3.0,4.0,,4.0,,28.0,11.0,35.0,2,1.0,53.0,2.0,,3.0,1.0
2020-21,8896964,14,11,Everton,Home,72127,66838,Cenk Tosun,cenk-tosun,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2020-21,8896964,14,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,1.0,,6.5,,,,,,,,1.0,,1.0,,1.0,0,,2.0,,,,
2020-21,8896964,14,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,16.0,12.0,28.0,,1.0,3.0,,,,1.0,,1.0,2.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,,7.0,,6.7,,,,,1.0,,,,,19.0,14.0,33.0,0,1.0,39.0,1.0,,1.0,1.0
2020-21,8896964,14,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,19.0,27.0,46.0,1.0,3.0,1.0,,,,,,,1.0,5.0,,,,,,,,,,,90.0,,1.0,,,,,,6.0,,7.2,,,1.0,5.0,,,,6.0,,25.0,27.0,52.0,1,2.0,64.0,,,,1.0
2020-21,8896964,14,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,9.0,8.0,5.0,13.0,,1.0,5.0,,,,,,,,1.0,,,,,,,,1.0,,,90.0,,,,,1.0,,,19.0,,6.4,1.0,1.0,,,,,,28.0,,24.0,8.0,32.0,0,,37.0,,,,
2020-21,8896964,14,11,Everton,Home,241488,100649,Bernard,bernard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896964,14,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,1.0,13.0,9.0,21.0,1.0,,3.0,1.0,,2.0,,,,2.0,,,,,,,,,,1.0,,83.0,,,,,,,,14.0,,6.6,,,,1.0,1.0,7.0,,3.0,,21.0,11.0,25.0,2,,40.0,3.0,,,
2020-21,8896964,14,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,4.0,21.0,36.0,57.0,1.0,1.0,3.0,,,,,,,2.0,5.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,2.0,,,,,,3.0,,7.9,,,,2.0,,,,6.0,,21.0,39.0,60.0,1,2.0,70.0,,2.0,,1.0
2020-21,8896964,14,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,0,,2.0,,,,
2020-21,8896964,14,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,2.0,10.0,6.0,16.0,3.0,4.0,2.0,,1.0,,1.0,,,7.0,8.0,,,2.0,,,,,1.0,,,89.0,1.0,,,,,,,15.0,,6.9,,,1.0,1.0,2.0,2.0,,2.0,,17.0,6.0,21.0,2,,41.0,5.0,3.0,1.0,
2020-21,8896964,14,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,False,1.0,,,12.0,21.0,32.0,3.0,1.0,6.0,,,,1.0,,,4.0,5.0,,,,,,,,4.0,,,90.0,,,,,,,,5.0,,7.0,,,,4.0,,1.0,,1.0,,14.0,23.0,36.0,0,2.0,58.0,,2.0,,1.0
2020-21,8896964,14,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,1.0,,2.0,16.0,18.0,33.0,,1.0,3.0,,,,2.0,,,2.0,2.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,11.0,,6.6,,,1.0,2.0,,3.0,,6.0,,24.0,19.0,40.0,1,1.0,62.0,2.0,,,
2020-21,8896964,14,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,False,,,1.0,11.0,13.0,24.0,,1.0,7.0,,,,1.0,,,4.0,3.0,,,3.0,,,,,,1.0,,90.0,,,,1.0,,,,6.0,,6.3,,,,,,,,4.0,,12.0,17.0,29.0,0,2.0,35.0,1.0,,,1.0
2020-21,8896964,14,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,2.0,13.0,9.0,22.0,,,11.0,,,,1.0,,1.0,7.0,5.0,,,2.0,,,,,1.0,,,89.0,,,,,,,,21.0,,6.3,,,,,5.0,1.0,,5.0,1.0,19.0,17.0,35.0,0,1.0,49.0,3.0,2.0,2.0,
2020-21,8896964,14,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896964,14,11,Everton,Home,941179,495542,Niels Nkounkou,niels-nkounkou,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896964,14,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896920,15,11,Everton,Away,26025,111782,Robin Olsen,robin-olsen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896920,15,11,Everton,Away,37514,57513,Jonas Lössl,jonas-lossl,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
