season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTargetConceded,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attLgRight,clearanceOffLine,attPenMiss,attPenPost,attLgLeft,expectedGoalsOnTarget,subsGoals,penaltySave,attOboxOwnGoal,keeperGoals,winningGoal
2021-22,2210467,20,2021-12-28 20:00:00,13,Leicester,Home,152.0,21.0,,1.0,1.0,1.0,,111.0,7.0,,4.0,5.0,,29.0,262.0,,,10.0,17.0,20.0,5.0,,,1.0,,,,,,,,,,,6.0,,,,,,,5.0,17.0,4.0,5.0,1.0,50.0,58.0,1.0,1.0,,2.0,15.0,3.0,11.0,,1.0,1.0,2.0,,8.0,3.0,51.0,55.0,2.0,38.0,24.0,,,,,,,34.0,26.0,8.0,10.0,,,,,,149.0,1.0,,,1.0,,,14.0,1.0,2.0,,24.0,,31.0,31.0,9.0,4.0,72.0,63.0,33.0,12.0,,2.0,4.0,1.0,330.0,5.0,,,61.0,31.0,12.0,,1.0,1.0,,137.0,137.0,3.0,39.0,10.0,36.6,,,,1.0,15.0,0.0,87.0,3.0,1.0,4.0,,1.0,1.0,2.0,1.0,3.0,19.0,44.0,245.0,10.0,6.0,191.0,40.0,38.0,15.0,1.0,4.0,3.0,1.0,69.0,4.0,171.0,2.0,,20.0,,62.0,3.0,358.0,,0.0,6.0,17.0,,15.0,0.0,570.0,14.0,15.0,8.0,1.0,9.0,0.0,,,,,,,,1.0,,,
2021-22,2210467,20,2021-12-28 20:00:00,14,Liverpool,Away,128.0,28.0,6.0,11.0,5.0,1.0,1.0,363.0,2.0,,4.0,1.0,2.0,31.0,480.0,,1.0,22.0,20.0,17.0,8.0,5.0,7.0,,,,,,,,,,,,9.0,,1.0,1.0,,,4.0,4.0,5.0,1.0,17.0,4.0,90.0,67.0,2.0,5.0,,,17.0,5.0,8.0,,12.0,19.0,8.0,,9.0,,55.0,51.0,,6.0,2.0,,,,,,,34.0,103.0,11.0,8.0,,,4.0,3.0,,183.0,,,,,,,2.0,,,1.0,2.0,1.0,15.0,15.0,2.0,4.0,159.0,56.0,38.0,1.0,,7.0,6.0,4.0,577.0,3.0,1.0,,88.0,101.0,79.0,,,,1.0,180.0,180.0,9.0,23.0,31.0,63.4,1.0,,,,17.0,0.0,156.0,,,,,,,12.0,,3.0,15.0,193.0,469.0,5.0,13.0,144.0,55.0,6.0,19.0,12.0,42.0,30.0,,270.0,4.0,486.0,,,8.0,2.0,56.0,1.0,588.0,1.0,0.0,21.0,15.0,1.0,26.0,1.0,797.0,67.0,18.0,11.0,12.0,10.0,0.0,,,,,,,,,,,
2021-22,2210463,20,2021-12-29 19:30:00,36,Brighton,Away,199.0,11.0,1.0,6.0,5.0,1.0,,186.0,4.0,,6.0,3.0,4.0,18.0,379.0,1.0,1.0,18.0,20.0,14.0,12.0,,4.0,,,,,1.0,1.0,,,1.0,,,13.0,,,1.0,,,,4.0,9.0,2.0,10.0,8.0,67.0,73.0,,,,,21.0,4.0,7.0,,8.0,12.0,4.0,,16.0,,57.0,63.0,,19.0,6.0,,1.0,,,,,24.0,50.0,7.0,12.0,,,5.0,2.0,1.0,161.0,1.0,,1.0,1.0,,,4.0,1.0,,,6.0,1.0,9.0,9.0,1.0,6.0,136.0,58.0,33.0,10.0,,6.0,7.0,6.0,452.0,3.0,,,84.0,40.0,38.0,,,,,152.0,152.0,7.0,31.0,28.0,52.3,1.0,,1.0,,21.0,0.0,109.0,4.0,,4.0,,,,8.0,,3.0,9.0,103.0,358.0,14.0,13.0,226.0,33.0,19.0,21.0,5.0,23.0,18.0,,155.0,4.0,270.0,1.0,,14.0,4.0,47.0,,473.0,1.0,0.0,18.0,23.0,3.0,25.0,1.0,708.0,28.0,11.0,14.0,8.0,14.0,0.0,,,,,,,,,,,
2021-22,2210463,20,2021-12-29 19:30:00,8,Chelsea,Home,141.0,15.0,3.0,5.0,2.0,2.0,1.0,207.0,6.0,1.0,7.0,3.0,3.0,22.0,343.0,,,14.0,14.0,20.0,6.0,1.0,5.0,,,,,,,,,,,,6.0,,,,,,,11.0,10.0,8.0,9.0,2.0,59.0,73.0,,,,,21.0,3.0,14.0,,10.0,8.0,2.0,,16.0,1.0,63.0,57.0,,26.0,10.0,,,,,,,24.0,60.0,14.0,7.0,1.0,,3.0,1.0,,163.0,1.0,1.0,1.0,,1.0,,10.0,,1.0,2.0,10.0,1.0,10.0,10.0,,7.0,107.0,63.0,34.0,8.0,,1.0,7.0,5.0,408.0,4.0,3.0,,49.0,67.0,30.0,,,,,144.0,144.0,4.0,25.0,34.0,47.7,,2.0,,1.0,21.0,0.0,101.0,1.0,4.0,5.0,,2.0,,3.0,,3.0,15.0,100.0,328.0,7.0,8.0,166.0,35.0,26.0,14.0,9.0,20.0,11.0,,130.0,6.0,284.0,1.0,1.0,15.0,5.0,50.0,1.0,430.0,,0.0,11.0,23.0,1.0,17.0,4.0,640.0,32.0,12.0,7.0,10.0,15.0,0.0,,,,,,,,,,,
2021-22,2210462,20,2021-12-29 20:15:00,43,Man City,Away,181.0,23.0,,3.0,3.0,2.0,,456.0,2.0,,3.0,2.0,,26.0,634.0,,,24.0,15.0,18.0,6.0,1.0,1.0,,,,,,,,,,,,11.0,,,,1.0,,,6.0,3.0,3.0,7.0,5.0,136.0,48.0,1.0,,1.0,1.0,11.0,4.0,2.0,2.0,5.0,8.0,6.0,,12.0,3.0,44.0,48.0,1.0,10.0,6.0,,,,,,,19.0,73.0,10.0,12.0,1.0,,4.0,2.0,,198.0,1.0,,1.0,1.0,,,5.0,1.0,1.0,,6.0,1.0,8.0,8.0,1.0,3.0,192.0,62.0,40.0,3.0,,3.0,5.0,3.0,701.0,2.0,1.0,,177.0,111.0,33.0,,,,,130.0,130.0,6.0,10.0,29.0,76.3,1.0,,,,11.0,0.0,190.0,2.0,,3.0,,,,5.0,,,7.0,234.0,623.0,5.0,8.0,204.0,37.0,10.0,12.0,5.0,21.0,16.0,,269.0,4.0,533.0,1.0,,10.0,,45.0,3.0,716.0,,0.0,12.0,11.0,,26.0,0.0,872.0,24.0,7.0,7.0,5.0,4.0,0.0,,,,,,,,,,,
2021-22,2210462,20,2021-12-29 20:15:00,94,Brentford,Home,95.0,12.0,2.0,1.0,,1.0,,42.0,4.0,1.0,3.0,2.0,,16.0,136.0,,,4.0,18.0,15.0,3.0,,2.0,,,,,,,,1.0,,,,4.0,,,,,,,7.0,7.0,5.0,3.0,3.0,24.0,51.0,,,,2.0,10.0,2.0,7.0,,3.0,3.0,3.0,,7.0,,48.0,44.0,2.0,17.0,9.0,,,,,,,19.0,32.0,12.0,10.0,,,2.0,2.0,,108.0,,,,,,,11.0,,,,9.0,,16.0,16.0,2.0,3.0,45.0,53.0,14.0,5.0,,,3.0,2.0,190.0,4.0,,,47.0,11.0,15.0,,,,,115.0,115.0,3.0,26.0,14.0,23.7,,,,,10.0,0.0,40.0,1.0,1.0,2.0,,2.0,,2.0,,3.0,12.0,23.0,125.0,4.0,3.0,115.0,25.0,17.0,6.0,3.0,10.0,8.0,,49.0,7.0,112.0,,1.0,24.0,,59.0,,217.0,1.0,0.0,6.0,17.0,,10.0,0.0,357.0,10.0,8.0,2.0,3.0,6.0,0.0,,,,,,,,,,,
2021-22,2210468,20,2021-12-30 20:15:00,1,Man Utd,Home,186.0,21.0,,6.0,6.0,1.0,,197.0,3.0,,3.0,1.0,1.0,28.0,377.0,,2.0,18.0,25.0,21.0,12.0,,3.0,,,,,,1.0,,,,,,14.0,,,,,,,3.0,9.0,1.0,11.0,7.0,81.0,50.0,2.0,2.0,1.0,4.0,17.0,3.0,1.0,,7.0,13.0,6.0,,11.0,,45.0,45.0,4.0,14.0,8.0,,,,,,,19.0,54.0,5.0,10.0,1.0,,1.0,1.0,1.0,173.0,1.0,,,1.0,,,8.0,2.0,,,8.0,1.0,5.0,5.0,1.0,3.0,123.0,66.0,36.0,5.0,1.0,6.0,7.0,6.0,457.0,3.0,,,72.0,77.0,32.0,,,,,154.0,154.0,2.0,24.0,17.0,57.3,,,,,17.0,0.0,107.0,2.0,,2.0,,,,9.0,,3.0,10.0,96.0,362.0,4.0,13.0,226.0,57.0,14.0,9.0,6.0,26.0,20.0,,140.0,3.0,284.0,,,8.0,1.0,68.0,2.0,484.0,,0.0,18.0,8.0,2.0,20.0,0.0,652.0,31.0,9.0,6.0,7.0,5.0,0.0,,,,,,,,,,,
2021-22,2210468,20,2021-12-30 20:15:00,90,Burnley,Away,128.0,24.0,2.0,5.0,3.0,3.0,1.0,152.0,2.0,,4.0,8.0,1.0,36.0,275.0,,2.0,11.0,21.0,25.0,4.0,4.0,2.0,,,,,,,1.0,,,,,6.0,,,,,,2.0,5.0,12.0,7.0,9.0,1.0,63.0,53.0,2.0,2.0,,2.0,19.0,3.0,6.0,,5.0,15.0,3.0,,4.0,3.0,45.0,45.0,2.0,23.0,16.0,,,,,,,19.0,54.0,10.0,5.0,1.0,,1.0,1.0,,140.0,,,,,,,8.0,1.0,,,16.0,,8.0,8.0,,4.0,70.0,74.0,35.0,7.0,,3.0,5.0,3.0,334.0,3.0,1.0,1.0,69.0,55.0,27.0,,,,,131.0,131.0,3.0,19.0,23.0,42.7,,,,1.0,19.0,0.0,82.0,1.0,3.0,4.0,,,,4.0,,3.0,9.0,58.0,264.0,11.0,8.0,147.0,39.0,23.0,5.0,4.0,23.0,19.0,,90.0,8.0,231.0,,,25.0,1.0,72.0,4.0,355.0,,0.0,10.0,14.0,2.0,12.0,0.0,535.0,17.0,19.0,1.0,5.0,6.0,0.0,,,,,,,,,,,
2021-22,2210461,20,2022-02-24 19:45:00,3,Arsenal,Home,204.0,20.0,2.0,5.0,3.0,1.0,,222.0,6.0,1.0,3.0,3.0,4.0,23.0,421.0,2.0,3.0,17.0,12.0,11.0,19.0,1.0,2.0,,,,,,1.0,,,,,,21.0,,,1.0,,,2.0,6.0,5.0,1.0,20.0,6.0,68.0,70.0,2.0,1.0,1.0,,22.0,10.0,9.0,,5.0,9.0,5.0,,12.0,,50.0,49.0,,9.0,6.0,1.0,1.0,,,,,21.0,76.0,8.0,8.0,,,2.0,,1.0,150.0,1.0,,1.0,1.0,,,6.0,1.0,,,6.0,1.0,4.0,4.0,,3.0,142.0,58.0,33.0,4.0,,10.0,11.0,5.0,489.0,,2.0,,59.0,66.0,41.0,,,,,139.0,139.0,10.0,15.0,42.0,55.5,1.0,,3.0,,22.0,0.0,148.0,1.0,,1.0,,,,11.0,3.0,3.0,9.0,126.0,402.0,16.0,21.0,216.0,47.0,9.0,27.0,4.0,18.0,14.0,,181.0,5.0,310.0,,1.0,8.0,7.0,48.0,2.0,508.0,2.0,0.0,26.0,12.0,4.0,20.0,1.0,692.0,51.0,11.0,18.0,5.0,6.0,0.0,,,,,,,,,,,
2021-22,2210461,20,2022-02-24 19:45:00,39,Wolves,Away,197.0,11.0,,2.0,2.0,,,108.0,9.0,,9.0,2.0,4.0,22.0,303.0,,1.0,14.0,11.0,12.0,4.0,,1.0,,,,,,,1.0,,,,,5.0,,,,,,,6.0,21.0,6.0,5.0,1.0,69.0,73.0,2.0,2.0,1.0,,21.0,,18.0,1.0,4.0,3.0,2.0,,6.0,3.0,49.0,50.0,,23.0,16.0,,,,,,,21.0,33.0,9.0,8.0,1.0,,,,,161.0,,,,,,,14.0,1.0,1.0,1.0,16.0,,16.0,16.0,,9.0,84.0,69.0,29.0,5.0,,3.0,1.0,2.0,375.0,9.0,1.0,1.0,31.0,60.0,11.0,,,,,140.0,140.0,2.0,35.0,21.0,44.5,,3.0,,,21.0,0.0,93.0,3.0,1.0,4.0,,,,4.0,,3.0,12.0,39.0,285.0,6.0,4.0,248.0,40.0,23.0,15.0,4.0,9.0,5.0,,62.0,7.0,168.0,1.0,,16.0,5.0,67.0,2.0,407.0,,0.0,6.0,21.0,1.0,14.0,1.0,586.0,9.0,14.0,9.0,4.0,15.0,0.0,,,,,,,,,,,
2021-22,2210466,20,2022-03-10 19:45:00,2,Leeds,Home,190.0,28.0,,,,,,139.0,5.0,1.0,4.0,,1.0,31.0,329.0,,,19.0,9.0,6.0,3.0,,,,,,,,,,,,,,4.0,,,,,,,12.0,9.0,6.0,2.0,2.0,56.0,58.0,,,,2.0,17.0,1.0,18.0,,3.0,7.0,4.0,,4.0,3.0,59.0,57.0,2.0,12.0,5.0,,,,,,,24.0,59.0,17.0,11.0,,,4.0,3.0,,149.0,,,,,,,5.0,,,,5.0,,6.0,6.0,,4.0,112.0,51.0,30.0,5.0,,1.0,2.0,1.0,397.0,4.0,,,33.0,58.0,29.0,,,,,144.0,144.0,5.0,25.0,24.0,50.9,,,,,17.0,0.0,102.0,2.0,4.0,6.0,,1.0,,2.0,,3.0,10.0,63.0,309.0,6.0,3.0,215.0,57.0,12.0,26.0,3.0,17.0,14.0,,116.0,1.0,221.0,,1.0,3.0,1.0,58.0,3.0,419.0,,0.0,4.0,25.0,,20.0,5.0,603.0,13.0,18.0,15.0,3.0,18.0,0.0,,,,,,,,,,,
2021-22,2210466,20,2022-03-10 19:45:00,7,Aston Villa,Away,195.0,21.0,1.0,3.0,2.0,2.0,,145.0,9.0,1.0,6.0,4.0,4.0,17.0,337.0,1.0,2.0,15.0,6.0,9.0,10.0,,,1.0,,,,1.0,1.0,,,1.0,,,11.0,,,,,,3.0,7.0,2.0,2.0,9.0,6.0,49.0,63.0,1.0,,1.0,1.0,17.0,4.0,15.0,,5.0,4.0,5.0,2.0,14.0,,57.0,59.0,1.0,19.0,9.0,,,,,,,24.0,41.0,11.0,17.0,,,2.0,1.0,1.0,139.0,3.0,,3.0,2.0,1.0,,9.0,2.0,3.0,,9.0,,9.0,9.0,1.0,6.0,105.0,49.0,31.0,3.0,1.0,2.0,11.0,9.0,375.0,1.0,2.0,,76.0,28.0,22.0,,,,,126.0,126.0,6.0,27.0,22.0,49.1,,,,,17.0,0.0,112.0,,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,14.0,76.0,310.0,10.0,13.0,218.0,36.0,19.0,29.0,4.0,14.0,10.0,1.0,103.0,6.0,201.0,3.0,1.0,15.0,4.0,41.0,5.0,405.0,2.0,0.0,15.0,15.0,2.0,18.0,3.0,617.0,26.0,12.0,18.0,5.0,8.0,0.0,,,,,,,,,,,
2021-22,2210465,20,2022-03-17 19:45:00,11,Everton,Home,86.0,14.0,1.0,6.0,5.0,1.0,1.0,103.0,5.0,1.0,,4.0,3.0,24.0,183.0,,,17.0,35.0,31.0,3.0,1.0,3.0,,,,,,1.0,,,,,,5.0,,,,,,,3.0,8.0,9.0,5.0,4.0,35.0,59.0,1.0,,1.0,,13.0,3.0,6.0,1.0,5.0,6.0,2.0,,6.0,3.0,68.0,66.0,,28.0,13.0,,,,,,,21.0,51.0,13.0,11.0,,,2.0,2.0,1.0,146.0,1.0,,1.0,1.0,,,11.0,1.0,,1.0,13.0,,3.0,3.0,,1.0,53.0,76.0,32.0,7.0,1.0,2.0,3.0,3.0,248.0,5.0,4.0,,64.0,30.0,19.0,,,,,149.0,149.0,3.0,22.0,26.0,38.3,,,,1.0,13.0,0.0,42.0,4.0,2.0,6.0,,,,3.0,,3.0,8.0,40.0,168.0,7.0,5.0,99.0,28.0,28.0,16.0,5.0,15.0,10.0,,78.0,10.0,192.0,1.0,1.0,27.0,3.0,68.0,1.0,276.0,,1.0,9.0,18.0,,21.0,2.0,466.0,12.0,22.0,7.0,5.0,9.0,0.0,,,,,,,,,,,
2021-22,2210465,20,2022-03-17 19:45:00,4,Newcastle,Away,158.0,20.0,3.0,6.0,3.0,4.0,,192.0,4.0,,4.0,3.0,3.0,34.0,344.0,,,23.0,31.0,35.0,9.0,2.0,4.0,1.0,,,,1.0,1.0,,1.0,,,,10.0,,,,,,2.0,3.0,5.0,4.0,8.0,9.0,70.0,56.0,,,,,14.0,5.0,7.0,,7.0,9.0,2.0,,6.0,1.0,66.0,68.0,,11.0,6.0,,,,,,,21.0,61.0,11.0,12.0,,,2.0,1.0,1.0,171.0,,,,,,,6.0,,1.0,,6.0,,2.0,2.0,,4.0,111.0,81.0,44.0,5.0,,4.0,7.0,6.0,426.0,3.0,,,69.0,59.0,34.0,,,,,163.0,163.0,2.0,27.0,21.0,61.7,,,,1.0,14.0,0.0,95.0,1.0,1.0,2.0,,,1.0,6.0,,3.0,13.0,85.0,331.0,7.0,11.0,189.0,47.0,11.0,18.0,7.0,19.0,12.0,1.0,128.0,10.0,277.0,2.0,,15.0,3.0,73.0,1.0,447.0,,0.0,17.0,15.0,,27.0,1.0,643.0,26.0,24.0,6.0,7.0,11.0,0.0,,,,,,,,,,,
2021-22,2210471,21,2022-01-01 12:30:00,3,Arsenal,Home,75.0,11.0,,1.0,1.0,,,105.0,4.0,,2.0,5.0,1.0,22.0,179.0,,,6.0,16.0,5.0,2.0,,1.0,,,,,,,,,,,,6.0,,,1.0,,,,8.0,8.0,7.0,5.0,2.0,41.0,53.0,,1.0,,,7.0,1.0,10.0,1.0,5.0,7.0,2.0,,6.0,,52.0,34.0,,15.0,6.0,,1.0,,,,,19.0,55.0,13.0,4.0,,,3.0,1.0,,105.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,1.0,6.0,1.0,10.0,10.0,3.0,2.0,46.0,56.0,25.0,5.0,1.0,1.0,2.0,2.0,227.0,7.0,,,21.0,49.0,33.0,1.0,1.0,1.0,,114.0,114.0,9.0,16.0,18.0,28.8,1.0,3.0,,,7.0,0.0,57.0,,,,1.0,,,4.0,,3.0,10.0,59.0,168.0,6.0,3.0,81.0,30.0,15.0,17.0,5.0,15.0,10.0,,109.0,2.0,183.0,1.0,,19.0,1.0,60.0,1.0,249.0,1.0,1.0,7.0,16.0,,10.0,3.0,397.0,18.0,11.0,9.0,5.0,6.0,0.0,,,,,,,,,,,
2021-22,2210471,21,2022-01-01 12:30:00,43,Man City,Away,255.0,32.0,,3.0,3.0,1.0,,320.0,6.0,,6.0,1.0,8.0,32.0,572.0,,,10.0,5.0,16.0,10.0,1.0,3.0,,,,,,,,,,,,10.0,1.0,,,,,1.0,1.0,5.0,2.0,8.0,7.0,110.0,52.0,1.0,1.0,2.0,,7.0,7.0,9.0,1.0,5.0,5.0,2.0,,8.0,1.0,34.0,52.0,,23.0,11.0,,1.0,,,,,19.0,64.0,5.0,12.0,,,3.0,1.0,,164.0,,,,,,,6.0,1.0,1.0,1.0,11.0,,2.0,2.0,1.0,6.0,166.0,52.0,35.0,5.0,2.0,6.0,5.0,2.0,620.0,1.0,1.0,,75.0,85.0,21.0,,,,1.0,117.0,117.0,1.0,26.0,17.0,71.2,,,3.0,,7.0,0.0,204.0,1.0,,1.0,,,,6.0,1.0,1.0,9.0,157.0,549.0,1.0,11.0,284.0,48.0,23.0,18.0,1.0,9.0,8.0,,188.0,3.0,369.0,1.0,,11.0,8.0,51.0,2.0,644.0,1.0,0.0,15.0,14.0,2.0,12.0,2.0,809.0,36.0,18.0,10.0,5.0,7.0,0.0,,,,,,,,,,,
2021-22,2210480,21,2022-01-01 15:00:00,57,Watford,Home,116.0,10.0,1.0,1.0,,1.0,,53.0,6.0,,5.0,6.0,3.0,25.0,168.0,,1.0,7.0,22.0,24.0,3.0,1.0,2.0,,,1.0,,,1.0,,,,,,3.0,,,,,,,5.0,12.0,9.0,3.0,3.0,44.0,67.0,,,,4.0,11.0,,13.0,,3.0,1.0,3.0,,7.0,2.0,57.0,59.0,4.0,40.0,22.0,,1.0,,,,,27.0,48.0,6.0,9.0,,,2.0,2.0,1.0,122.0,,,,,,,9.0,,,,22.0,,8.0,8.0,3.0,5.0,46.0,63.0,23.0,7.0,,1.0,3.0,4.0,224.0,6.0,2.0,,29.0,35.0,14.0,,,,,132.0,132.0,2.0,39.0,14.0,25.8,,,,,11.0,0.0,39.0,3.0,5.0,9.0,,2.0,,2.0,,3.0,10.0,20.0,153.0,8.0,4.0,136.0,28.0,40.0,19.0,3.0,9.0,6.0,,57.0,9.0,124.0,,,29.0,4.0,70.0,1.0,251.0,,0.0,6.0,16.0,1.0,10.0,0.0,446.0,6.0,19.0,10.0,3.0,8.0,0.0,,,,,,,,,,,
2021-22,2210480,21,2022-01-01 15:00:00,6,Spurs,Away,179.0,30.0,,8.0,8.0,,1.0,464.0,5.0,1.0,5.0,3.0,6.0,36.0,635.0,,1.0,18.0,24.0,22.0,16.0,,2.0,,,,,,,,,,,,18.0,,,,,,1.0,6.0,3.0,3.0,12.0,9.0,99.0,72.0,2.0,1.0,1.0,,15.0,6.0,10.0,,7.0,31.0,5.0,1.0,7.0,2.0,59.0,57.0,,10.0,8.0,,,,,,,27.0,108.0,9.0,6.0,,,3.0,2.0,,211.0,1.0,1.0,1.0,,1.0,,5.0,,,,8.0,,3.0,3.0,,5.0,221.0,59.0,41.0,3.0,,4.0,13.0,9.0,701.0,,,,75.0,129.0,66.0,,,,,152.0,152.0,5.0,25.0,36.0,74.2,,,,,15.0,0.0,184.0,2.0,2.0,4.0,,,,6.0,,3.0,17.0,256.0,621.0,3.0,17.0,198.0,47.0,10.0,22.0,5.0,43.0,38.0,,304.0,3.0,560.0,,1.0,9.0,7.0,55.0,3.0,715.0,2.0,0.0,21.0,16.0,1.0,20.0,1.0,912.0,54.0,16.0,13.0,7.0,8.0,0.0,,,,,,,,,,,
2021-22,2210474,21,2022-01-01 17:30:00,21,West Ham,Away,97.0,19.0,1.0,7.0,6.0,1.0,1.0,156.0,3.0,,5.0,,1.0,19.0,246.0,1.0,,20.0,19.0,13.0,3.0,,,,,,,,,,,,,,8.0,1.0,,,,,,9.0,16.0,6.0,9.0,1.0,48.0,60.0,1.0,1.0,2.0,2.0,12.0,1.0,5.0,1.0,1.0,10.0,3.0,,11.0,2.0,54.0,55.0,2.0,37.0,19.0,,,,,,,35.0,57.0,16.0,4.0,1.0,,2.0,1.0,,149.0,2.0,,2.0,2.0,,,10.0,2.0,2.0,1.0,19.0,,11.0,11.0,1.0,5.0,83.0,65.0,31.0,9.0,2.0,1.0,4.0,5.0,318.0,5.0,1.0,,54.0,79.0,19.0,,,,1.0,136.0,136.0,3.0,29.0,17.0,37.3,,,,,12.0,0.0,59.0,3.0,1.0,4.0,,,,4.0,,3.0,20.0,76.0,237.0,5.0,5.0,124.0,50.0,37.0,11.0,1.0,15.0,14.0,,118.0,4.0,230.0,2.0,,12.0,1.0,64.0,2.0,339.0,2.0,0.0,10.0,31.0,,23.0,2.0,547.0,23.0,14.0,7.0,1.0,18.0,0.0,,,,,,,,,,,
2021-22,2210474,21,2022-01-01 17:30:00,31,Crystal Palace,Home,281.0,27.0,,12.0,12.0,3.0,1.0,218.0,8.0,,7.0,6.0,5.0,36.0,487.0,1.0,,27.0,13.0,19.0,17.0,,1.0,,1.0,1.0,,,2.0,,,,,,19.0,,,1.0,1.0,,,1.0,9.0,1.0,16.0,6.0,87.0,55.0,4.0,3.0,1.0,,14.0,5.0,7.0,,9.0,16.0,12.0,,16.0,1.0,55.0,54.0,,17.0,6.0,,,,,,,36.0,61.0,6.0,15.0,1.0,,5.0,3.0,2.0,168.0,1.0,,1.0,1.0,,,8.0,1.0,2.0,2.0,6.0,2.0,6.0,6.0,1.0,7.0,140.0,69.0,47.0,1.0,,9.0,9.0,6.0,531.0,1.0,,,59.0,46.0,53.0,1.0,1.0,1.0,,156.0,156.0,7.0,25.0,16.0,62.7,2.0,,,1.0,14.0,0.0,163.0,2.0,,2.0,,2.0,,11.0,,3.0,15.0,111.0,460.0,7.0,18.0,304.0,45.0,17.0,20.0,7.0,38.0,31.0,,144.0,7.0,292.0,2.0,,10.0,5.0,57.0,,558.0,1.0,0.0,22.0,15.0,,31.0,0.0,799.0,38.0,24.0,5.0,9.0,12.0,0.0,,,,,,,,,,,
2021-22,2210472,21,2022-01-02 14:00:00,7,Aston Villa,Away,182.0,24.0,2.0,3.0,1.0,1.0,1.0,223.0,9.0,,1.0,,8.0,21.0,402.0,,2.0,21.0,10.0,15.0,10.0,3.0,3.0,,,,,,,,,,,,11.0,,,,,,2.0,4.0,6.0,4.0,10.0,6.0,61.0,53.0,,,,,16.0,5.0,4.0,,7.0,2.0,,,10.0,1.0,45.0,52.0,,12.0,6.0,,,,,,,26.0,64.0,11.0,17.0,1.0,,1.0,1.0,,151.0,1.0,,1.0,1.0,,,10.0,1.0,1.0,,6.0,,6.0,6.0,1.0,1.0,141.0,66.0,41.0,3.0,,6.0,8.0,5.0,461.0,,1.0,,73.0,56.0,23.0,,,,,144.0,144.0,8.0,23.0,19.0,54.6,,3.0,,,16.0,0.0,138.0,1.0,1.0,2.0,,1.0,,6.0,,2.0,15.0,96.0,376.0,8.0,14.0,210.0,49.0,12.0,19.0,7.0,10.0,3.0,,138.0,3.0,291.0,1.0,,6.0,9.0,46.0,4.0,491.0,,0.0,16.0,11.0,5.0,23.0,2.0,669.0,25.0,21.0,9.0,7.0,6.0,0.0,,,,,,,,,,,
