season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,redCard,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attObxdLeft,secondYellow,attFreekickPost,ptsGainedLosingPos,attOboxOwnGoal,fwdPass,attPenMiss,attPenPost,leftsidePass,attLgLeft,bigChanceScored
2009-10,284015,2,2009-08-18 19:45:00,8,Chelsea,Away,250.0,31.0,5.0,11.0,6.0,6.0,,333.0,3.0,,4.0,7.0,37.0,49.0,572.0,,,22.0,14.0,15.0,18.0,2.0,,,,,,,,,,,1.0,,,,,,2.0,2.0,,,53.0,2.0,9.0,,,14.0,18.0,6.0,,13.0,,47.0,52.0,2.0,20.0,8.0,,,,,,,,92.0,11.0,15.0,,,,,,2.0,,1.0,2.0,,,4.0,,,1.0,20.0,,9.0,9.0,2.0,,4.0,103.0,80.0,1.0,3.0,10.0,12.0,6.0,,2.0,,76.0,84.0,36.0,,,,,1.0,155.0,140.0,2.0,17.0,27.0,73.9,,,,0.0,,,,1.0,,12.0,2.0,,3.0,141.0,,22.0,263.0,49.0,35.0,19.0,12.0,38.0,26.0,,195.0,14.0,433.0,,,16.0,38.0,68.0,1.0,658.0,,0.0,27.0,13.0,8.0,24.0,2.0,918.0,,,9.0,14.0,10.0,0.0,,,,,,,,,,,
2009-10,284017,2,2009-08-18 19:45:00,111,Wigan,Home,217.0,16.0,3.0,7.0,4.0,1.0,,161.0,6.0,2.0,7.0,3.0,13.0,56.0,371.0,,1.0,22.0,15.0,15.0,11.0,4.0,,3.0,,,2.0,2.0,,,,,,,,,,4.0,5.0,4.0,,,47.0,2.0,5.0,2.0,,4.0,11.0,3.0,,15.0,,45.0,51.0,2.0,12.0,7.0,,,,,,,,76.0,8.0,22.0,,,,,2.0,,,,,,,8.0,,1.0,,17.0,,15.0,14.0,1.0,,7.0,97.0,40.0,4.0,,10.0,5.0,4.0,,1.0,,66.0,59.0,14.0,,,,,,177.0,160.0,2.0,22.0,15.0,64.2,,,,0.0,1.0,,,,3.0,11.0,1.0,,2.0,74.0,,15.0,241.0,42.0,29.0,7.0,4.0,21.0,17.0,,127.0,7.0,265.0,1.0,2.0,24.0,17.0,88.0,5.0,485.0,,0.0,20.0,12.0,2.0,27.0,0.0,715.0,,,2.0,4.0,11.0,0.0,,,,,,,,,,,
2009-10,284017,2,2009-08-18 19:45:00,39,Wolves,Away,64.0,6.0,2.0,4.0,2.0,6.0,,101.0,7.0,,1.0,14.0,8.0,19.0,161.0,,1.0,18.0,15.0,15.0,5.0,1.0,,,,,,,,,,,,,1.0,,,2.0,13.0,7.0,,,47.0,3.0,1.0,2.0,,4.0,8.0,1.0,,5.0,1.0,51.0,45.0,3.0,27.0,6.0,,,,,,,,76.0,25.0,8.0,1.0,,,,,1.0,1.0,1.0,,1.0,,16.0,,2.0,2.0,12.0,1.0,6.0,6.0,2.0,,1.0,88.0,35.0,4.0,,4.0,3.0,2.0,,5.0,,41.0,39.0,19.0,,,,,,151.0,138.0,4.0,14.0,22.0,35.8,1.0,,1.0,0.0,1.0,3.0,,,,6.0,,,3.0,58.0,,7.0,85.0,13.0,40.0,9.0,3.0,14.0,11.0,,116.0,16.0,189.0,3.0,,45.0,10.0,51.0,3.0,260.0,,0.0,9.0,20.0,2.0,23.0,3.0,487.0,,,2.0,4.0,14.0,0.0,,,,,,,,,,,
2009-10,284011,2,2009-08-19 19:45:00,41,Birmingham,Home,97.0,11.0,,6.0,6.0,5.0,,148.0,7.0,,3.0,5.0,18.0,18.0,239.0,,,26.0,20.0,24.0,9.0,,,,,,1.0,2.0,,,,,1.0,,,,,1.0,2.0,8.0,,,64.0,1.0,5.0,8.0,,4.0,5.0,15.0,,12.0,2.0,58.0,72.0,1.0,22.0,14.0,,1.0,,,,,,90.0,11.0,20.0,1.0,,,,2.0,,,,,,,11.0,,2.0,,22.0,,26.0,26.0,,,3.0,91.0,39.0,5.0,,4.0,5.0,5.0,,2.0,,46.0,75.0,33.0,,,,,1.0,173.0,158.0,7.0,25.0,26.0,47.8,,,1.0,0.0,1.0,2.0,,3.0,,4.0,1.0,,3.0,93.0,,9.0,111.0,29.0,37.0,15.0,4.0,27.0,23.0,,167.0,15.0,260.0,2.0,,24.0,23.0,53.0,,344.0,,0.0,14.0,20.0,3.0,35.0,0.0,637.0,,,8.0,4.0,13.0,0.0,,,,,,,,,,,
2009-10,284011,2,2009-08-19 19:45:00,47,Portsmouth,Away,168.0,11.0,1.0,2.0,1.0,2.0,,121.0,5.0,,4.0,4.0,21.0,25.0,287.0,,1.0,24.0,24.0,20.0,7.0,,,,,,1.0,1.0,,,,,,,,,,,4.0,10.0,,,71.0,3.0,2.0,8.0,,5.0,4.0,2.0,,16.0,3.0,72.0,58.0,3.0,28.0,15.0,,3.0,,,,,,70.0,20.0,11.0,,,,,1.0,,,,,,,12.0,,4.0,,25.0,,22.0,20.0,2.0,,6.0,89.0,41.0,4.0,,4.0,3.0,3.0,,5.0,,41.0,48.0,19.0,1.0,1.0,1.0,,,172.0,153.0,4.0,36.0,17.0,52.2,,,3.0,0.0,,4.0,,4.0,,5.0,,,3.0,59.0,,7.0,191.0,27.0,47.0,12.0,4.0,13.0,9.0,,124.0,11.0,211.0,4.0,,23.0,25.0,61.0,4.0,389.0,,0.0,10.0,19.0,2.0,31.0,5.0,683.0,,,8.0,5.0,13.0,0.0,,,,,,,,,,,
2009-10,284012,2,2009-08-19 19:45:00,1,Man Utd,Away,181.0,12.0,4.0,11.0,7.0,5.0,2.0,284.0,5.0,2.0,12.0,4.0,25.0,41.0,454.0,1.0,2.0,36.0,11.0,8.0,16.0,2.0,2.0,,,,,,,,,16.0,,1.0,,,,,5.0,4.0,11.0,8.0,60.0,2.0,6.0,2.0,,13.0,17.0,10.0,,8.0,1.0,36.0,40.0,2.0,4.0,2.0,,,,,,,,102.0,12.0,8.0,,,4.0,3.0,,,,,,,,10.0,,1.0,,6.0,,11.0,11.0,1.0,,12.0,98.0,60.0,1.0,,10.0,8.0,3.0,551.0,,,70.0,72.0,52.0,,,,,1.0,171.0,161.0,2.0,20.0,26.0,66.7,,,,0.0,1.0,1.0,2.0,1.0,,10.0,,,3.0,142.0,442.0,18.0,203.0,31.0,14.0,12.0,9.0,39.0,30.0,,204.0,10.0,405.0,1.0,2.0,15.0,26.0,72.0,3.0,569.0,2.0,0.0,19.0,15.0,8.0,40.0,1.0,777.0,36.0,,9.0,13.0,13.0,0.0,,,,,,,,,,,
2009-10,284012,2,2009-08-19 19:45:00,90,Burnley,Home,93.0,9.0,,3.0,3.0,3.0,,108.0,4.0,3.0,2.0,3.0,8.0,19.0,198.0,,1.0,20.0,8.0,11.0,5.0,,,,,1.0,,1.0,,,,7.0,,,,,,1.0,11.0,8.0,5.0,4.0,44.0,8.0,,9.0,,1.0,11.0,4.0,,6.0,2.0,40.0,36.0,8.0,43.0,15.0,,,,,,,,69.0,8.0,12.0,1.0,,2.0,1.0,1.0,,,,,,,15.0,1.0,2.0,,27.0,,20.0,20.0,1.0,,2.0,86.0,31.0,13.0,,3.0,2.0,3.0,261.0,6.0,,57.0,42.0,22.0,,1.0,1.0,1.0,,156.0,126.0,,17.0,19.0,33.3,,,2.0,0.0,2.0,1.0,3.0,,,6.0,,,3.0,55.0,187.0,5.0,105.0,26.0,73.0,11.0,,16.0,16.0,,112.0,8.0,203.0,2.0,3.0,30.0,11.0,68.0,,292.0,1.0,0.0,9.0,9.0,5.0,24.0,2.0,520.0,15.0,,2.0,1.0,5.0,0.0,,,,,,,,,,,
2009-10,284014,2,2009-08-19 19:45:00,6,Spurs,Away,144.0,21.0,,5.0,5.0,4.0,,206.0,4.0,,9.0,6.0,15.0,36.0,345.0,1.0,,25.0,14.0,16.0,7.0,1.0,,4.0,,,,2.0,,,,,,,,,,2.0,6.0,4.0,,,56.0,3.0,4.0,4.0,,5.0,10.0,5.0,,7.0,,43.0,69.0,3.0,29.0,14.0,,,,,,,,70.0,13.0,24.0,4.0,1.0,,,2.0,5.0,,5.0,5.0,,2.0,5.0,,3.0,,20.0,,20.0,20.0,,,10.0,93.0,50.0,6.0,1.0,5.0,8.0,8.0,,2.0,,56.0,76.0,19.0,,,,,,140.0,131.0,,19.0,23.0,58.2,,,1.0,0.0,4.0,1.0,,1.0,4.0,6.0,1.0,,3.0,98.0,,13.0,166.0,34.0,38.0,17.0,3.0,19.0,16.0,,141.0,13.0,293.0,3.0,,25.0,16.0,61.0,5.0,440.0,1.0,0.0,18.0,17.0,3.0,27.0,2.0,702.0,,,12.0,5.0,14.0,0.0,,,,,,,,,,,
2009-10,284014,2,2009-08-19 19:45:00,88,Hull,Home,101.0,9.0,1.0,5.0,4.0,7.0,,108.0,7.0,,3.0,9.0,12.0,21.0,204.0,,2.0,17.0,16.0,14.0,7.0,,,,1.0,,1.0,2.0,,,,,,,,,,,8.0,10.0,,,49.0,4.0,2.0,12.0,,6.0,4.0,8.0,,12.0,1.0,69.0,43.0,4.0,15.0,5.0,,,,,,,,76.0,24.0,13.0,,1.0,,,2.0,,,,,,,11.0,,1.0,,8.0,,22.0,22.0,3.0,,3.0,96.0,47.0,5.0,1.0,1.0,6.0,6.0,,4.0,,47.0,25.0,24.0,,,,,,151.0,144.0,2.0,24.0,14.0,41.8,,,,0.0,1.0,2.0,,1.0,,2.0,,,3.0,50.0,,7.0,118.0,20.0,22.0,9.0,6.0,21.0,15.0,,107.0,15.0,208.0,1.0,,30.0,14.0,51.0,2.0,305.0,,0.0,10.0,12.0,3.0,20.0,3.0,525.0,,,4.0,6.0,4.0,0.0,,,,,,,,,,,
2009-10,284018,2,2009-08-19 20:00:00,110,Stoke,Away,55.0,6.0,3.0,4.0,1.0,1.0,,61.0,2.0,,,8.0,2.0,19.0,112.0,,,15.0,12.0,11.0,2.0,3.0,,,,,,,,1.0,,,,,,,,1.0,15.0,6.0,,,37.0,5.0,2.0,9.0,1.0,5.0,,2.0,,7.0,5.0,45.0,34.0,5.0,23.0,17.0,,,,,,,,58.0,9.0,9.0,,1.0,,,,,,,,,,6.0,,,,25.0,,20.0,20.0,1.0,,,65.0,31.0,11.0,,1.0,4.0,3.0,,2.0,,17.0,31.0,21.0,,,,,,131.0,114.0,,16.0,12.0,24.1,,,,0.0,6.0,4.0,,,,1.0,1.0,,3.0,32.0,,5.0,68.0,14.0,40.0,8.0,5.0,12.0,7.0,,74.0,12.0,120.0,,1.0,22.0,4.0,49.0,3.0,176.0,,0.0,6.0,14.0,,34.0,1.0,397.0,,,,5.0,11.0,0.0,,,,,,,,,,,
2009-10,284018,2,2009-08-19 20:00:00,14,Liverpool,Home,195.0,20.0,2.0,7.0,5.0,2.0,,296.0,3.0,1.0,12.0,3.0,15.0,45.0,484.0,1.0,1.0,14.0,11.0,12.0,12.0,2.0,,2.0,,,,,,,,,,,,,,,4.0,2.0,,,46.0,,1.0,,,11.0,16.0,6.0,1.0,5.0,2.0,34.0,45.0,,20.0,12.0,,,,,,,,83.0,11.0,9.0,2.0,1.0,,,,2.0,,2.0,2.0,,,3.0,,1.0,2.0,21.0,,9.0,9.0,,,12.0,81.0,57.0,5.0,1.0,4.0,12.0,14.0,,2.0,,56.0,91.0,19.0,,,,,,136.0,123.0,1.0,10.0,19.0,75.9,,,1.0,0.0,2.0,1.0,,,2.0,6.0,,,3.0,126.0,,16.0,207.0,41.0,33.0,18.0,10.0,34.0,24.0,,177.0,5.0,389.0,2.0,1.0,10.0,16.0,67.0,,562.0,2.0,0.0,21.0,15.0,4.0,17.0,0.0,790.0,,,9.0,11.0,11.0,0.0,,,,,,,,,,,
2009-10,284016,2,2009-11-04 19:45:00,21,West Ham,Home,124.0,16.0,2.0,3.0,1.0,2.0,,168.0,3.0,,5.0,4.0,17.0,30.0,289.0,1.0,1.0,14.0,19.0,11.0,10.0,2.0,,1.0,,,,,,,,,1.0,,,,,2.0,10.0,9.0,,,59.0,3.0,5.0,6.0,,6.0,3.0,9.0,,7.0,4.0,55.0,52.0,3.0,16.0,6.0,,,,,,,,67.0,11.0,16.0,1.0,,,,,1.0,,1.0,1.0,,,11.0,,3.0,,17.0,,14.0,14.0,1.0,,5.0,88.0,47.0,14.0,1.0,4.0,9.0,7.0,,7.0,,49.0,40.0,27.0,,1.0,1.0,1.0,1.0,164.0,146.0,2.0,21.0,24.0,54.2,,,,0.0,4.0,3.0,,1.0,1.0,8.0,,,3.0,63.0,,13.0,149.0,35.0,34.0,17.0,5.0,20.0,15.0,,109.0,10.0,256.0,3.0,,25.0,18.0,62.0,3.0,385.0,2.0,0.0,20.0,20.0,5.0,17.0,2.0,651.0,,,5.0,6.0,18.0,0.0,,,,,,,,,,,
2009-10,284016,2,2009-11-04 19:45:00,7,Aston Villa,Away,107.0,9.0,3.0,7.0,4.0,3.0,,120.0,10.0,,8.0,6.0,6.0,22.0,220.0,,1.0,18.0,11.0,19.0,7.0,4.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,2.0,12.0,8.0,,,50.0,1.0,7.0,5.0,,14.0,13.0,4.0,,10.0,3.0,52.0,55.0,1.0,15.0,10.0,,,,,,,,71.0,16.0,11.0,,,,,1.0,1.0,,,1.0,,,17.0,,2.0,,25.0,,15.0,14.0,2.0,,8.0,83.0,41.0,6.0,1.0,3.0,9.0,8.0,,5.0,,76.0,37.0,19.0,1.0,1.0,1.0,,1.0,168.0,141.0,3.0,24.0,13.0,45.8,,,,0.0,2.0,3.0,,2.0,1.0,4.0,1.0,,2.0,69.0,,12.0,118.0,20.0,42.0,16.0,14.0,34.0,20.0,,111.0,17.0,213.0,2.0,,26.0,6.0,45.0,3.0,297.0,,1.0,19.0,19.0,2.0,25.0,3.0,590.0,,,6.0,14.0,15.0,0.0,1.0,1.0,,,,,,,,,
2009-10,284013,2,2009-11-25 20:00:00,5,Blackburn,Away,164.0,17.0,1.0,5.0,4.0,3.0,,159.0,2.0,,3.0,17.0,19.0,47.0,318.0,1.0,1.0,29.0,13.0,27.0,9.0,2.0,,,,,,,,,,,,,,,,2.0,10.0,3.0,,,47.0,,2.0,1.0,,3.0,7.0,6.0,,7.0,1.0,42.0,51.0,,17.0,9.0,,,,,,,,114.0,13.0,7.0,,,,,,,,,,,,12.0,,1.0,1.0,15.0,,9.0,9.0,,,3.0,104.0,42.0,3.0,,8.0,3.0,3.0,,4.0,,74.0,45.0,34.0,,,,,,191.0,175.0,3.0,19.0,18.0,53.7,,,,0.0,,1.0,,1.0,,8.0,,,2.0,84.0,,11.0,181.0,53.0,33.0,13.0,3.0,17.0,14.0,,172.0,13.0,278.0,1.0,,47.0,25.0,94.0,4.0,442.0,1.0,0.0,13.0,13.0,1.0,38.0,0.0,672.0,,,4.0,3.0,7.0,0.0,,,,,,,,,,,
2009-10,284013,2,2009-11-25 20:00:00,54,Fulham,Home,137.0,10.0,1.0,7.0,6.0,6.0,,121.0,6.0,,6.0,10.0,22.0,31.0,251.0,,2.0,18.0,27.0,13.0,6.0,3.0,,1.0,,,,,,,,,,,,,,2.0,12.0,1.0,,,37.0,3.0,4.0,4.0,,3.0,7.0,6.0,,8.0,1.0,51.0,42.0,3.0,24.0,13.0,,,,,,,,75.0,9.0,12.0,1.0,,,,,2.0,,2.0,2.0,,,11.0,,4.0,2.0,26.0,,18.0,18.0,,,6.0,98.0,43.0,3.0,2.0,5.0,6.0,4.0,,2.0,,45.0,44.0,22.0,,,,,,183.0,160.0,1.0,11.0,12.0,46.3,,,,0.0,2.0,1.0,,4.0,1.0,5.0,,,3.0,54.0,,11.0,172.0,23.0,47.0,6.0,2.0,20.0,18.0,,106.0,12.0,219.0,4.0,,34.0,27.0,61.0,1.0,371.0,,0.0,13.0,16.0,5.0,26.0,0.0,604.0,,,1.0,3.0,9.0,0.0,,,,,,,,,,,
2009-10,284010,2,2010-01-20 19:45:00,3,Arsenal,Home,160.0,9.0,,3.0,3.0,,,265.0,2.0,1.0,6.0,3.0,32.0,21.0,422.0,,3.0,17.0,22.0,18.0,13.0,,,1.0,,,,2.0,,,,,,,,,,1.0,3.0,9.0,,,59.0,4.0,2.0,4.0,,9.0,6.0,5.0,1.0,15.0,1.0,69.0,59.0,4.0,13.0,9.0,,,,,,,,93.0,22.0,15.0,,,,,2.0,2.0,,1.0,2.0,,,8.0,,2.0,2.0,26.0,,25.0,25.0,2.0,,6.0,94.0,60.0,3.0,3.0,5.0,10.0,13.0,,3.0,,54.0,58.0,24.0,1.0,1.0,1.0,,,169.0,142.0,4.0,23.0,20.0,62.9,,,,0.0,,2.0,,1.0,1.0,6.0,,,3.0,130.0,,15.0,173.0,15.0,40.0,20.0,7.0,21.0,14.0,,176.0,4.0,358.0,2.0,1.0,20.0,35.0,42.0,4.0,510.0,,0.0,21.0,14.0,8.0,20.0,1.0,795.0,,,12.0,9.0,9.0,0.0,,,,,,,,,,,
2009-10,284010,2,2010-01-20 19:45:00,30,Bolton,Away,69.0,4.0,1.0,3.0,2.0,11.0,,103.0,5.0,1.0,2.0,16.0,6.0,28.0,169.0,,,15.0,18.0,22.0,6.0,,,,,2.0,1.0,3.0,,,,,1.0,,,,,2.0,12.0,9.0,,,43.0,4.0,3.0,12.0,,3.0,6.0,5.0,1.0,6.0,6.0,59.0,69.0,4.0,13.0,6.0,,,,,,,,88.0,15.0,20.0,,,,,3.0,1.0,,1.0,1.0,,,12.0,,2.0,,18.0,,21.0,21.0,1.0,,2.0,89.0,35.0,9.0,1.0,3.0,4.0,4.0,,1.0,,26.0,39.0,32.0,,,,,1.0,185.0,160.0,2.0,20.0,8.0,37.1,,,,0.0,5.0,4.0,,,,5.0,,,3.0,59.0,,7.0,89.0,25.0,38.0,12.0,3.0,15.0,12.0,,140.0,23.0,219.0,2.0,1.0,41.0,9.0,67.0,1.0,293.0,,0.0,12.0,23.0,1.0,17.0,2.0,535.0,,,4.0,3.0,20.0,0.0,1.0,,,,,,,,,,
2009-10,284019,2,2010-03-24 19:45:00,11,Everton,Away,104.0,7.0,,2.0,2.0,2.0,,142.0,3.0,,5.0,7.0,19.0,25.0,244.0,,,17.0,11.0,18.0,6.0,,,,,,,1.0,,,,,,,,,,3.0,9.0,8.0,,,44.0,4.0,4.0,10.0,1.0,4.0,5.0,4.0,,14.0,,47.0,56.0,4.0,20.0,9.0,,,,,,,,74.0,13.0,11.0,,,,,1.0,2.0,,2.0,2.0,,,13.0,,,2.0,20.0,,15.0,15.0,1.0,,6.0,90.0,38.0,7.0,2.0,3.0,5.0,3.0,,7.0,,44.0,40.0,18.0,,,,,,160.0,131.0,1.0,19.0,14.0,40.1,,,1.0,0.0,2.0,2.0,,2.0,,3.0,,,2.0,72.0,,8.0,123.0,15.0,49.0,6.0,2.0,12.0,10.0,,118.0,9.0,223.0,,,35.0,22.0,54.0,1.0,334.0,,0.0,10.0,21.0,1.0,21.0,2.0,578.0,,,5.0,4.0,17.0,0.0,,,,,,,,,,,
2009-10,284019,2,2010-03-24 19:45:00,43,Man City,Home,192.0,12.0,4.0,11.0,7.0,1.0,,232.0,2.0,,6.0,4.0,20.0,25.0,413.0,,2.0,21.0,18.0,11.0,11.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,1.0,3.0,7.0,,,53.0,2.0,7.0,5.0,,7.0,11.0,14.0,,14.0,,56.0,47.0,2.0,9.0,5.0,,,,,,,,79.0,11.0,11.0,,,,,1.0,,,,,,,4.0,,1.0,,10.0,,24.0,23.0,1.0,,6.0,91.0,56.0,4.0,,5.0,8.0,4.0,,4.0,,88.0,80.0,24.0,,,,,,157.0,145.0,4.0,17.0,20.0,59.9,,,,0.0,,1.0,,,2.0,6.0,1.0,,3.0,111.0,,13.0,208.0,27.0,21.0,18.0,6.0,35.0,29.0,,151.0,9.0,327.0,1.0,,17.0,22.0,45.0,5.0,500.0,1.0,0.0,17.0,15.0,5.0,26.0,3.0,763.0,,,10.0,7.0,8.0,0.0,,,,,,,,,,,
2009-10,284020,3,2009-08-22 15:00:00,3,Arsenal,Home,220.0,14.0,,4.0,4.0,3.0,,315.0,4.0,3.0,7.0,,28.0,21.0,531.0,1.0,7.0,15.0,10.0,9.0,16.0,,,2.0,,,1.0,3.0,,,,,,,,,,2.0,7.0,3.0,,,70.0,1.0,7.0,9.0,,8.0,15.0,3.0,1.0,15.0,2.0,49.0,55.0,1.0,11.0,9.0,1.0,,,,,,,77.0,9.0,12.0,,,,,3.0,4.0,,4.0,3.0,1.0,1.0,5.0,,,,12.0,,28.0,28.0,2.0,,7.0,77.0,64.0,4.0,3.0,4.0,16.0,12.0,,2.0,,75.0,61.0,27.0,,,,,,120.0,116.0,3.0,25.0,31.0,59.5,,,,0.0,1.0,1.0,,1.0,2.0,4.0,,,3.0,131.0,,20.0,231.0,27.0,15.0,22.0,6.0,25.0,19.0,,174.0,8.0,390.0,,3.0,7.0,29.0,30.0,5.0,596.0,2.0,0.0,23.0,18.0,22.0,18.0,1.0,868.0,,,16.0,8.0,15.0,0.0,,,,,,,,,,,
2009-10,284020,3,2009-08-22 15:00:00,47,Portsmouth,Away,190.0,11.0,2.0,3.0,1.0,4.0,,135.0,5.0,2.0,14.0,6.0,16.0,26.0,322.0,1.0,1.0,8.0,9.0,10.0,8.0,,,2.0,,,,,,,,,,,,,,1.0,12.0,11.0,,,55.0,1.0,2.0,16.0,,4.0,9.0,,1.0,9.0,4.0,55.0,49.0,1.0,9.0,4.0,,1.0,,,,,,57.0,12.0,9.0,,,,,,1.0,,1.0,1.0,,,10.0,,3.0,,7.0,,22.0,21.0,4.0,,14.0,82.0,45.0,8.0,,5.0,4.0,3.0,,7.0,,35.0,45.0,15.0,,,,,,119.0,110.0,2.0,30.0,6.0,40.5,,,,0.0,2.0,6.0,,1.0,2.0,5.0,,,3.0,66.0,,9.0,206.0,28.0,18.0,18.0,3.0,13.0,10.0,,102.0,7.0,200.0,3.0,2.0,10.0,17.0,50.0,2.0,393.0,1.0,0.0,10.0,21.0,3.0,12.0,0.0,618.0,,,9.0,4.0,16.0,0.0,,,,,,,,,,,
2009-10,284021,3,2009-08-22 15:00:00,110,Stoke,Away,50.0,16.0,,5.0,5.0,2.0,,105.0,6.0,,2.0,12.0,2.0,37.0,150.0,,,13.0,12.0,26.0,11.0,1.0,,,,,,,,,,,,,,,,1.0,4.0,7.0,,,36.0,1.0,3.0,3.0,,3.0,10.0,9.0,,10.0,1.0,44.0,56.0,1.0,35.0,29.0,,,,,,,,96.0,16.0,7.0,,,,,,,,,,,,10.0,,4.0,3.0,42.0,,8.0,8.0,,,2.0,84.0,39.0,3.0,,9.0,3.0,1.0,,4.0,,52.0,45.0,35.0,,,,,,179.0,161.0,2.0,13.0,11.0,43.6,,,,0.0,1.0,1.0,,,,12.0,,,2.0,66.0,,12.0,64.0,35.0,53.0,10.0,3.0,25.0,22.0,,137.0,17.0,212.0,4.0,,38.0,4.0,76.0,1.0,251.0,,0.0,16.0,19.0,,32.0,3.0,501.0,,,4.0,3.0,17.0,0.0,,,,,,,,,,,
2009-10,284021,3,2009-08-22 15:00:00,41,Birmingham,Home,101.0,13.0,1.0,4.0,3.0,1.0,,145.0,4.0,1.0,6.0,6.0,10.0,32.0,242.0,,1.0,27.0,26.0,12.0,5.0,3.0,,,,,,1.0,,,,,,,,,,2.0,9.0,7.0,,,50.0,3.0,4.0,4.0,,3.0,5.0,4.0,,7.0,1.0,56.0,44.0,3.0,33.0,18.0,,1.0,,,,,,92.0,10.0,13.0,,,,,1.0,,,,,,,11.0,,,3.0,40.0,,6.0,6.0,,,6.0,94.0,43.0,3.0,,5.0,3.0,2.0,,3.0,,47.0,54.0,19.0,,,,,,180.0,148.0,1.0,24.0,15.0,56.4,,,5.0,0.0,1.0,,,,,5.0,,,2.0,59.0,,8.0,117.0,30.0,65.0,15.0,3.0,13.0,10.0,,117.0,10.0,239.0,,1.0,33.0,14.0,64.0,4.0,343.0,,0.0,11.0,16.0,3.0,35.0,0.0,614.0,,,3.0,3.0,11.0,0.0,,,,,,,,,,,
2009-10,284024,3,2009-08-22 15:00:00,30,Bolton,Away,55.0,13.0,1.0,9.0,8.0,6.0,,145.0,3.0,,2.0,10.0,5.0,26.0,191.0,,3.0,17.0,20.0,22.0,11.0,2.0,,,,1.0,,2.0,,,,,,,,,,2.0,10.0,2.0,,,46.0,1.0,7.0,5.0,,10.0,13.0,11.0,,9.0,2.0,61.0,71.0,1.0,18.0,11.0,1.0,1.0,,,,,,95.0,19.0,19.0,,,,,2.0,,,,,,,7.0,,,1.0,27.0,,19.0,18.0,,,2.0,87.0,41.0,4.0,,9.0,4.0,5.0,,1.0,,44.0,46.0,44.0,,,,,,191.0,170.0,2.0,17.0,21.0,53.4,,,,0.0,2.0,1.0,,,,11.0,,,3.0,74.0,,13.0,79.0,32.0,39.0,15.0,10.0,39.0,29.0,,140.0,17.0,258.0,,,36.0,6.0,66.0,,298.0,,0.0,23.0,24.0,3.0,28.0,2.0,570.0,,,6.0,12.0,19.0,0.0,,,,,,,,,,,
