season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attLgLeft,attOboxOwnGoal,attPenPost,attLgRight,attPenMiss,ptsGainedLosingPos,blockedPass,putThrough
2011-12,360784,32,2012-04-07 15:00:00,45,Norwich,Home,150.0,18.0,,5.0,5.0,7.0,,170.0,7.0,1.0,3.0,16.0,1.0,28.0,315.0,,,19.0,14.0,12.0,6.0,,,2.0,,,,3.0,,,,,11.0,,,,,,1.0,7.0,3.0,,,68.0,43.0,1.0,,1.0,2.0,6.0,4.0,,2.0,17.0,5.0,,8.0,2.0,38.0,48.0,2.0,23.0,16.0,,,85.0,7.0,17.0,1.0,,8.0,1.0,3.0,192.0,2.0,,2.0,2.0,,1.0,11.0,2.0,1.0,,28.0,,19.0,15.0,1.0,3.0,82.0,102.0,51.0,4.0,1.0,3.0,5.0,6.0,,3.0,,,68.0,40.0,23.0,,,,,,186.0,164.0,1.0,18.0,19.0,48.3,,,,0.0,89.0,3.0,,,,1.0,2.0,3.0,1.0,3.0,76.0,,8.0,170.0,38.0,45.0,7.0,2.0,25.0,23.0,3.0,144.0,21.0,286.0,1.0,1.0,44.0,4.0,58.0,3.0,431.0,,0.0,15.0,17.0,4.0,23.0,0.0,627.0,,4.0,2.0,2.0,13.0,0.0,,,,,,,,,
2011-12,360788,32,2012-04-07 15:00:00,35,West Brom,Home,151.0,15.0,3.0,9.0,6.0,5.0,1.0,168.0,5.0,2.0,7.0,8.0,16.0,23.0,310.0,,1.0,9.0,9.0,8.0,6.0,3.0,,,,,,,,,,,4.0,,,,,,1.0,7.0,9.0,,,60.0,55.0,3.0,1.0,2.0,1.0,3.0,11.0,,8.0,12.0,3.0,1.0,5.0,3.0,37.0,37.0,1.0,9.0,6.0,,,52.0,7.0,9.0,1.0,,2.0,2.0,,161.0,2.0,1.0,1.0,,2.0,,8.0,,,1.0,12.0,,16.0,10.0,,7.0,74.0,73.0,38.0,4.0,,5.0,6.0,5.0,,4.0,,,66.0,70.0,16.0,,,,,,152.0,144.0,2.0,22.0,20.0,47.2,,,2.0,0.0,104.0,5.0,2.0,,,,,5.0,,3.0,101.0,,11.0,179.0,31.0,17.0,11.0,8.0,25.0,17.0,,137.0,12.0,245.0,,2.0,19.0,19.0,40.0,7.0,399.0,,0.0,13.0,15.0,4.0,14.0,1.0,579.0,,13.0,5.0,8.0,14.0,0.0,,,,,,,,,
2011-12,360788,32,2012-04-07 15:00:00,5,Blackburn,Away,205.0,14.0,,5.0,5.0,2.0,,176.0,4.0,,3.0,5.0,21.0,47.0,376.0,,,14.0,8.0,9.0,12.0,,,,,,,,1.0,,,,14.0,,,,,,2.0,8.0,6.0,,,72.0,41.0,2.0,3.0,,3.0,4.0,5.0,,4.0,5.0,6.0,,11.0,,37.0,37.0,3.0,11.0,1.0,,,74.0,9.0,6.0,,,1.0,1.0,,148.0,,,,,,,6.0,,1.0,,5.0,,17.0,11.0,1.0,3.0,117.0,76.0,38.0,8.0,,4.0,8.0,7.0,,2.0,2.0,1.0,67.0,36.0,23.0,,,,,,142.0,134.0,2.0,19.0,10.0,52.8,,,,0.0,129.0,1.0,2.0,,,,,5.0,,2.0,92.0,,12.0,217.0,27.0,19.0,15.0,4.0,16.0,12.0,,154.0,10.0,265.0,1.0,,25.0,21.0,80.0,2.0,466.0,,1.0,16.0,11.0,1.0,19.0,1.0,631.0,,7.0,11.0,4.0,8.0,0.0,,,,,,,,,
2011-12,360785,32,2012-04-07 17:30:00,110,Stoke,Home,61.0,9.0,1.0,7.0,6.0,12.0,1.0,146.0,5.0,,2.0,20.0,6.0,30.0,200.0,,,18.0,12.0,24.0,4.0,3.0,,,,1.0,,1.0,,,,1.0,7.0,,,,,,2.0,5.0,7.0,,,47.0,44.0,2.0,2.0,,3.0,2.0,5.0,,3.0,8.0,7.0,1.0,8.0,,38.0,52.0,3.0,28.0,19.0,1.0,,86.0,8.0,11.0,1.0,,4.0,5.0,1.0,152.0,2.0,1.0,2.0,,2.0,,10.0,,1.0,,35.0,,8.0,6.0,2.0,2.0,52.0,85.0,43.0,8.0,,5.0,4.0,4.0,,5.0,4.0,,52.0,46.0,35.0,,,,,,184.0,156.0,1.0,16.0,18.0,46.2,,,,0.0,47.0,,3.0,,,1.0,,7.0,1.0,3.0,73.0,,9.0,75.0,19.0,56.0,8.0,3.0,23.0,20.0,,138.0,19.0,246.0,1.0,,47.0,6.0,60.0,3.0,298.0,,0.0,13.0,14.0,,28.0,1.0,508.0,,7.0,3.0,3.0,9.0,0.0,,,,,,,,,
2011-12,360785,32,2012-04-07 17:30:00,39,Wolves,Away,96.0,5.0,2.0,4.0,2.0,6.0,1.0,142.0,5.0,1.0,4.0,9.0,23.0,15.0,234.0,,,21.0,24.0,12.0,5.0,1.0,,,,,1.0,1.0,,,,,8.0,,,,,,2.0,9.0,4.0,,,61.0,56.0,1.0,1.0,,4.0,5.0,3.0,,8.0,16.0,4.0,,4.0,,52.0,38.0,4.0,24.0,12.0,,,78.0,12.0,8.0,,,2.0,2.0,1.0,150.0,1.0,,,1.0,,,14.0,1.0,4.0,1.0,22.0,,13.0,11.0,,4.0,66.0,90.0,32.0,3.0,1.0,3.0,4.0,4.0,,1.0,1.0,,58.0,38.0,19.0,,,,,,191.0,172.0,2.0,22.0,18.0,53.8,,,2.0,0.0,66.0,2.0,,,,1.0,,3.0,,2.0,75.0,,7.0,120.0,16.0,43.0,15.0,5.0,27.0,22.0,,130.0,12.0,250.0,4.0,1.0,52.0,27.0,56.0,1.0,343.0,,0.0,12.0,13.0,,21.0,1.0,548.0,,15.0,5.0,8.0,12.0,0.0,,,,,,,,,
2011-12,360783,32,2012-04-08 13:30:00,1,Man Utd,Home,175.0,27.0,3.0,8.0,5.0,,,498.0,5.0,,2.0,1.0,36.0,59.0,665.0,,2.0,16.0,11.0,3.0,17.0,1.0,,1.0,,,1.0,3.0,,,,,20.0,1.0,,,1.0,,,2.0,7.0,,,86.0,58.0,3.0,3.0,1.0,2.0,5.0,3.0,,11.0,24.0,5.0,,16.0,,45.0,36.0,2.0,10.0,6.0,,1.0,77.0,13.0,10.0,1.0,,5.0,,3.0,169.0,1.0,,,,1.0,,5.0,,,1.0,8.0,2.0,11.0,10.0,,2.0,242.0,75.0,65.0,5.0,1.0,10.0,9.0,10.0,,7.0,,,60.0,152.0,35.0,,,,,1.0,135.0,131.0,6.0,21.0,29.0,72.4,1.0,,,0.0,237.0,,,,,1.0,1.0,12.0,,3.0,284.0,,19.0,182.0,39.0,14.0,8.0,8.0,37.0,29.0,1.0,333.0,3.0,589.0,,,4.0,37.0,65.0,3.0,734.0,1.0,0.0,27.0,18.0,5.0,16.0,1.0,918.0,,11.0,5.0,11.0,14.0,0.0,,,,,,,,,
2011-12,360783,32,2012-04-08 13:30:00,52,QPR,Away,111.0,6.0,2.0,2.0,,4.0,,102.0,7.0,,4.0,9.0,9.0,20.0,211.0,,,5.0,3.0,11.0,6.0,1.0,,,,,,,,,,,7.0,,,,,,1.0,14.0,13.0,,,44.0,41.0,,,,9.0,7.0,5.0,,5.0,3.0,1.0,,10.0,4.0,36.0,45.0,9.0,21.0,6.0,1.0,,39.0,11.0,12.0,,,2.0,,,114.0,,,,,,,13.0,,1.0,1.0,16.0,,22.0,12.0,5.0,4.0,58.0,71.0,40.0,11.0,,1.0,6.0,,,5.0,,,26.0,33.0,4.0,1.0,1.0,1.0,,,121.0,101.0,1.0,21.0,7.0,27.6,,,1.0,0.0,54.0,4.0,4.0,,,,,2.0,1.0,3.0,37.0,,7.0,127.0,8.0,41.0,11.0,5.0,9.0,4.0,,62.0,15.0,152.0,1.0,,30.0,10.0,42.0,,270.0,,1.0,9.0,19.0,,7.0,0.0,463.0,,9.0,3.0,5.0,16.0,0.0,,,,,,,,,
2011-12,360779,32,2012-04-08 16:00:00,3,Arsenal,Home,154.0,23.0,3.0,7.0,4.0,2.0,,293.0,4.0,2.0,9.0,3.0,32.0,34.0,440.0,,2.0,26.0,13.0,12.0,8.0,1.0,,1.0,,,,,,,,,10.0,,,,,1.0,,4.0,2.0,,,68.0,56.0,4.0,5.0,,1.0,2.0,12.0,,7.0,24.0,6.0,,10.0,,54.0,64.0,,8.0,1.0,,,74.0,14.0,14.0,,,1.0,2.0,,188.0,,,,,,,7.0,1.0,4.0,2.0,5.0,3.0,15.0,9.0,1.0,9.0,144.0,73.0,43.0,6.0,1.0,3.0,6.0,5.0,,2.0,1.0,,67.0,114.0,25.0,,,,,,175.0,168.0,5.0,15.0,27.0,64.5,1.0,,,0.0,139.0,,,,,1.0,1.0,6.0,,3.0,153.0,,9.0,170.0,39.0,14.0,18.0,6.0,38.0,32.0,1.0,211.0,7.0,407.0,4.0,2.0,18.0,34.0,52.0,3.0,539.0,,0.0,13.0,27.0,8.0,29.0,2.0,758.0,,11.0,11.0,7.0,21.0,0.0,,,,,,,,,
2011-12,360779,32,2012-04-08 16:00:00,43,Man City,Away,125.0,16.0,3.0,5.0,2.0,3.0,,103.0,1.0,,5.0,2.0,7.0,14.0,223.0,,,18.0,12.0,13.0,2.0,2.0,,,,,,1.0,,1.0,,,2.0,,,,,,,10.0,3.0,,,46.0,57.0,1.0,1.0,,5.0,3.0,11.0,1.0,6.0,5.0,3.0,,20.0,2.0,64.0,54.0,5.0,21.0,11.0,1.0,,47.0,16.0,12.0,,,3.0,2.0,1.0,133.0,,,,,,,9.0,,1.0,2.0,22.0,,23.0,15.0,,5.0,54.0,68.0,27.0,7.0,,2.0,2.0,,,3.0,3.0,,36.0,33.0,11.0,,,,,,165.0,143.0,1.0,25.0,24.0,35.5,,,2.0,0.0,64.0,3.0,1.0,,1.0,,,3.0,1.0,3.0,53.0,,4.0,146.0,30.0,43.0,19.0,6.0,16.0,10.0,,84.0,6.0,167.0,1.0,,22.0,9.0,40.0,5.0,297.0,,1.0,6.0,17.0,6.0,25.0,3.0,528.0,,8.0,12.0,6.0,11.0,0.0,,,,,,,,,
2011-12,360791,33,2012-04-09 15:00:00,11,Everton,Home,222.0,11.0,2.0,8.0,6.0,1.0,,267.0,4.0,,4.0,7.0,14.0,40.0,481.0,1.0,,21.0,11.0,16.0,16.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,2.0,1.0,,,77.0,65.0,,,,1.0,8.0,6.0,,5.0,11.0,6.0,,14.0,,39.0,56.0,1.0,17.0,6.0,,,76.0,7.0,12.0,1.0,,,,2.0,180.0,2.0,,1.0,2.0,,,6.0,,1.0,1.0,11.0,,14.0,13.0,,4.0,161.0,95.0,59.0,2.0,2.0,8.0,11.0,5.0,,,,,77.0,73.0,19.0,,,,,,149.0,141.0,4.0,25.0,30.0,58.5,,,,0.0,149.0,,,,,2.0,,9.0,,3.0,117.0,,19.0,235.0,19.0,25.0,12.0,4.0,21.0,17.0,,168.0,6.0,353.0,1.0,,23.0,14.0,64.0,3.0,567.0,1.0,0.0,22.0,18.0,3.0,22.0,0.0,765.0,,20.0,10.0,5.0,14.0,0.0,,,,,,,,,
2011-12,360791,33,2012-04-09 15:00:00,56,Sunderland,Away,144.0,11.0,,5.0,5.0,1.0,,161.0,4.0,,1.0,7.0,19.0,28.0,300.0,,,17.0,16.0,11.0,3.0,,,,,,,,,,,,,,,,,,,12.0,11.0,,,64.0,54.0,,,,4.0,,10.0,,2.0,11.0,5.0,,7.0,1.0,56.0,39.0,4.0,12.0,7.0,,,71.0,12.0,6.0,,,,,,139.0,,,,,,,18.0,,1.0,,12.0,,24.0,24.0,1.0,1.0,95.0,99.0,40.0,5.0,,3.0,,,,8.0,2.0,1.0,75.0,47.0,11.0,,,,,,161.0,153.0,,23.0,22.0,41.5,,,,0.0,90.0,1.0,1.0,,,,,3.0,,3.0,67.0,,3.0,162.0,28.0,20.0,17.0,2.0,18.0,16.0,,113.0,11.0,244.0,1.0,,28.0,19.0,61.0,3.0,388.0,,0.0,3.0,16.0,1.0,22.0,2.0,579.0,,10.0,6.0,2.0,13.0,0.0,,,,,,,,,
2011-12,360794,33,2012-04-09 15:00:00,30,Bolton,Away,120.0,12.0,3.0,6.0,3.0,6.0,,171.0,8.0,,4.0,13.0,13.0,25.0,285.0,,,20.0,11.0,15.0,4.0,2.0,,,,,,,,,,,7.0,,,,,,,2.0,6.0,,,56.0,57.0,2.0,2.0,,3.0,3.0,11.0,,5.0,17.0,4.0,,5.0,,51.0,48.0,3.0,21.0,9.0,,,65.0,18.0,7.0,,,2.0,2.0,,148.0,,,,,,,9.0,,5.0,,13.0,,13.0,9.0,2.0,4.0,83.0,83.0,45.0,6.0,,3.0,3.0,3.0,,2.0,,,43.0,74.0,16.0,,,,,,166.0,155.0,3.0,25.0,18.0,49.1,,,1.0,0.0,90.0,,1.0,,,,,3.0,,3.0,79.0,,6.0,140.0,33.0,32.0,16.0,5.0,28.0,23.0,,126.0,17.0,265.0,5.0,,31.0,14.0,59.0,2.0,377.0,,0.0,9.0,16.0,2.0,25.0,1.0,583.0,,22.0,10.0,5.0,9.0,0.0,,,,,,,,,
2011-12,360794,33,2012-04-09 15:00:00,4,Newcastle,Home,177.0,8.0,,1.0,1.0,,,139.0,3.0,1.0,5.0,13.0,12.0,27.0,315.0,,,11.0,15.0,11.0,4.0,,,1.0,,1.0,,1.0,,,,,6.0,,,,,,,5.0,4.0,,,74.0,51.0,2.0,,2.0,4.0,3.0,10.0,,6.0,10.0,4.0,,15.0,,48.0,51.0,4.0,14.0,4.0,,,72.0,7.0,18.0,1.0,,2.0,2.0,1.0,141.0,2.0,,1.0,2.0,,1.0,6.0,2.0,2.0,,6.0,,24.0,13.0,6.0,5.0,92.0,79.0,42.0,5.0,1.0,,6.0,3.0,,3.0,,,44.0,42.0,24.0,,,,,,157.0,147.0,1.0,22.0,17.0,50.9,,,,0.0,94.0,3.0,,,,,1.0,2.0,,3.0,64.0,,6.0,197.0,22.0,24.0,12.0,6.0,22.0,16.0,2.0,110.0,4.0,226.0,2.0,1.0,31.0,12.0,57.0,7.0,401.0,,0.0,8.0,11.0,,12.0,1.0,581.0,,13.0,11.0,6.0,10.0,0.0,,,,,,,,,
2011-12,360796,33,2012-04-09 15:00:00,45,Norwich,Away,111.0,14.0,,2.0,2.0,1.0,,111.0,2.0,,2.0,15.0,2.0,26.0,220.0,,,15.0,7.0,16.0,4.0,1.0,,,,1.0,,2.0,,,,,7.0,,,,,,3.0,9.0,6.0,,,48.0,39.0,1.0,1.0,1.0,4.0,2.0,3.0,,3.0,9.0,3.0,,11.0,1.0,39.0,48.0,4.0,36.0,21.0,,,94.0,12.0,12.0,,,7.0,1.0,2.0,135.0,1.0,,,1.0,,,8.0,2.0,3.0,,30.0,,15.0,12.0,1.0,2.0,64.0,83.0,35.0,10.0,2.0,3.0,3.0,4.0,,6.0,1.0,,55.0,45.0,24.0,,,,,,176.0,156.0,1.0,12.0,17.0,41.2,,,1.0,0.0,65.0,2.0,,,,,,6.0,,3.0,66.0,,6.0,122.0,26.0,56.0,9.0,3.0,16.0,13.0,,134.0,20.0,206.0,3.0,,43.0,3.0,55.0,5.0,312.0,1.0,0.0,12.0,17.0,,22.0,2.0,526.0,,14.0,3.0,3.0,15.0,0.0,,,,,,,,,
2011-12,360796,33,2012-04-09 15:00:00,6,Spurs,Home,182.0,15.0,1.0,6.0,5.0,6.0,,167.0,1.0,2.0,9.0,7.0,22.0,30.0,343.0,,4.0,18.0,16.0,7.0,11.0,1.0,,2.0,,,,,,,,,10.0,,,1.0,,,1.0,6.0,6.0,,,55.0,57.0,5.0,4.0,1.0,2.0,7.0,3.0,,9.0,19.0,4.0,,9.0,1.0,48.0,39.0,2.0,22.0,9.0,1.0,,59.0,14.0,12.0,1.0,,2.0,1.0,,151.0,1.0,,1.0,1.0,,1.0,12.0,1.0,,2.0,18.0,1.0,18.0,13.0,4.0,9.0,107.0,94.0,43.0,3.0,,4.0,9.0,3.0,,2.0,,,73.0,53.0,17.0,,,,,,181.0,163.0,1.0,28.0,17.0,58.8,1.0,,,0.0,116.0,2.0,,,,,2.0,5.0,,3.0,98.0,,13.0,205.0,34.0,40.0,11.0,8.0,32.0,24.0,3.0,132.0,15.0,256.0,,2.0,25.0,23.0,55.0,4.0,429.0,,0.0,15.0,17.0,6.0,19.0,1.0,664.0,,18.0,3.0,10.0,16.0,0.0,,,,,,,,,
2011-12,360789,33,2012-04-09 17:30:00,110,Stoke,Away,92.0,7.0,3.0,8.0,5.0,5.0,2.0,138.0,2.0,1.0,1.0,18.0,8.0,29.0,222.0,,,21.0,15.0,30.0,3.0,2.0,,,,,,,,,,,3.0,,,,,,1.0,4.0,3.0,,,43.0,42.0,1.0,,1.0,,1.0,4.0,,4.0,16.0,8.0,1.0,9.0,,45.0,51.0,,25.0,16.0,,,86.0,10.0,9.0,,1.0,3.0,3.0,,141.0,1.0,1.0,1.0,,1.0,,5.0,,2.0,,24.0,,6.0,4.0,2.0,1.0,63.0,86.0,37.0,5.0,,4.0,2.0,2.0,,,1.0,,41.0,75.0,26.0,,,,,,185.0,166.0,2.0,19.0,10.0,46.3,,,,0.0,69.0,1.0,1.0,,,1.0,,5.0,,3.0,56.0,,6.0,107.0,17.0,44.0,10.0,4.0,31.0,27.0,,116.0,19.0,240.0,2.0,1.0,48.0,8.0,66.0,1.0,316.0,,0.0,8.0,9.0,1.0,39.0,0.0,509.0,,9.0,3.0,4.0,8.0,0.0,,,,,,,,,
2011-12,360789,33,2012-04-09 17:30:00,7,Aston Villa,Home,101.0,8.0,2.0,4.0,2.0,5.0,,172.0,5.0,,3.0,7.0,11.0,21.0,269.0,,1.0,19.0,30.0,15.0,4.0,1.0,,,,,,,,,,,5.0,,,,,,,8.0,,,,65.0,42.0,,,,7.0,,3.0,,5.0,1.0,1.0,,4.0,,51.0,45.0,7.0,25.0,15.0,,,85.0,10.0,10.0,1.0,1.0,2.0,1.0,,174.0,1.0,,,1.0,,,8.0,1.0,,1.0,32.0,,14.0,7.0,,3.0,75.0,93.0,37.0,4.0,,3.0,3.0,3.0,,1.0,3.0,,64.0,51.0,22.0,,,,,,183.0,160.0,1.0,15.0,19.0,53.7,,,2.0,0.0,77.0,1.0,,,,1.0,,4.0,,3.0,82.0,,6.0,125.0,33.0,48.0,9.0,5.0,8.0,3.0,,150.0,20.0,274.0,1.0,,37.0,11.0,66.0,,391.0,,0.0,7.0,16.0,1.0,25.0,3.0,570.0,,12.0,4.0,5.0,14.0,0.0,,,,,,,,,
2011-12,360792,33,2012-04-09 20:00:00,54,Fulham,Home,223.0,20.0,3.0,5.0,2.0,,,186.0,5.0,,1.0,4.0,6.0,27.0,404.0,,1.0,6.0,6.0,7.0,4.0,3.0,,,,,,,,,,,6.0,,,,,,1.0,6.0,9.0,,,73.0,58.0,1.0,1.0,,5.0,2.0,3.0,,7.0,12.0,3.0,,9.0,,30.0,52.0,5.0,17.0,11.0,,,58.0,6.0,16.0,1.0,,4.0,1.0,,156.0,1.0,1.0,1.0,,1.0,,8.0,,,1.0,22.0,,20.0,17.0,2.0,1.0,119.0,79.0,45.0,11.0,,1.0,7.0,7.0,,4.0,,,46.0,50.0,14.0,1.0,1.0,1.0,,,138.0,122.0,2.0,28.0,21.0,46.6,,,,0.0,123.0,1.0,1.0,,,,,1.0,,3.0,73.0,,8.0,232.0,38.0,33.0,11.0,6.0,22.0,16.0,,112.0,4.0,261.0,,,10.0,6.0,41.0,4.0,471.0,,0.0,10.0,25.0,1.0,10.0,1.0,659.0,,11.0,4.0,7.0,20.0,0.0,,,,,,,,,
2011-12,360792,33,2012-04-09 20:00:00,8,Chelsea,Away,245.0,14.0,4.0,9.0,5.0,3.0,,222.0,3.0,,6.0,7.0,25.0,38.0,458.0,,1.0,15.0,7.0,6.0,9.0,1.0,,,,,,1.0,,,,,10.0,1.0,,,,,1.0,6.0,4.0,,,87.0,58.0,1.0,1.0,1.0,1.0,4.0,4.0,,11.0,9.0,5.0,,22.0,4.0,52.0,30.0,1.0,13.0,6.0,,,75.0,16.0,5.0,,,2.0,,1.0,189.0,,,,,,,6.0,,3.0,,8.0,,16.0,13.0,3.0,6.0,129.0,80.0,51.0,7.0,1.0,7.0,3.0,3.0,,2.0,,,89.0,28.0,18.0,,,,,1.0,141.0,136.0,1.0,31.0,17.0,53.4,,,,0.0,134.0,4.0,2.0,,,,,8.0,,2.0,86.0,,10.0,264.0,34.0,18.0,6.0,11.0,25.0,14.0,,134.0,6.0,300.0,3.0,,18.0,27.0,59.0,2.0,539.0,,0.0,15.0,16.0,1.0,17.0,3.0,718.0,,7.0,3.0,11.0,12.0,0.0,,,,,,,,,
2011-12,360790,33,2012-04-10 20:00:00,14,Liverpool,Away,130.0,10.0,2.0,4.0,2.0,3.0,,147.0,3.0,,4.0,9.0,6.0,35.0,273.0,,,12.0,8.0,19.0,5.0,2.0,,3.0,,1.0,,3.0,,,,,,,,,,,,8.0,7.0,,,64.0,50.0,,,3.0,4.0,5.0,7.0,,4.0,4.0,3.0,,10.0,3.0,41.0,56.0,4.0,19.0,11.0,,,58.0,14.0,16.0,1.0,,,,3.0,131.0,2.0,,2.0,1.0,1.0,1.0,6.0,,2.0,1.0,20.0,,13.0,8.0,,4.0,80.0,78.0,44.0,4.0,2.0,3.0,6.0,6.0,,4.0,,,38.0,35.0,11.0,1.0,2.0,2.0,1.0,,132.0,117.0,1.0,18.0,16.0,47.8,,,,0.0,79.0,2.0,2.0,,,2.0,3.0,5.0,,3.0,53.0,,9.0,156.0,19.0,34.0,10.0,4.0,14.0,10.0,,92.0,12.0,212.0,4.0,,27.0,7.0,62.0,5.0,354.0,,1.0,16.0,15.0,,14.0,5.0,530.0,,2.0,6.0,4.0,9.0,0.0,,,,,,,,,
2011-12,360790,33,2012-04-10 20:00:00,5,Blackburn,Home,120.0,15.0,,5.0,5.0,5.0,,172.0,2.0,1.0,3.0,8.0,10.0,39.0,287.0,,1.0,26.0,19.0,8.0,7.0,2.0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,3.0,7.0,9.0,,,52.0,35.0,,1.0,2.0,1.0,4.0,6.0,1.0,4.0,12.0,8.0,,10.0,2.0,56.0,41.0,1.0,8.0,2.0,1.0,1.0,71.0,16.0,12.0,2.0,,,,1.0,148.0,1.0,1.0,1.0,,1.0,,5.0,,1.0,,2.0,,12.0,11.0,1.0,3.0,79.0,65.0,28.0,4.0,,3.0,7.0,6.0,,6.0,2.0,,68.0,40.0,30.0,,,,,2.0,147.0,144.0,,17.0,13.0,52.2,,,,0.0,96.0,1.0,2.0,,,1.0,,5.0,,2.0,98.0,,10.0,138.0,29.0,11.0,12.0,4.0,29.0,25.0,,150.0,12.0,266.0,1.0,1.0,29.0,12.0,69.0,2.0,375.0,,0.0,15.0,14.0,1.0,28.0,4.0,542.0,,8.0,7.0,4.0,11.0,0.0,,,,,,,,,
2011-12,360793,33,2012-04-11 19:45:00,35,West Brom,Away,158.0,17.0,1.0,1.0,,1.0,,142.0,5.0,1.0,5.0,5.0,16.0,21.0,299.0,,,11.0,6.0,3.0,4.0,1.0,,,,,,,,,,,4.0,,,,,,,12.0,7.0,,,61.0,59.0,,,,1.0,1.0,6.0,2.0,2.0,2.0,3.0,,9.0,1.0,37.0,35.0,1.0,12.0,6.0,,,52.0,10.0,8.0,,,,,,143.0,,,,,,,10.0,,1.0,,9.0,,29.0,20.0,2.0,5.0,81.0,80.0,43.0,6.0,,3.0,2.0,1.0,,9.0,2.0,,55.0,46.0,12.0,,,,,,142.0,137.0,1.0,32.0,19.0,35.1,,,,0.0,98.0,3.0,,,,,,3.0,,2.0,61.0,,5.0,180.0,28.0,17.0,10.0,2.0,7.0,5.0,,101.0,6.0,210.0,1.0,1.0,25.0,16.0,48.0,1.0,383.0,,0.0,5.0,20.0,2.0,14.0,0.0,556.0,,21.0,4.0,2.0,13.0,0.0,,,,,,,,,
2011-12,360793,33,2012-04-11 19:45:00,43,Man City,Home,254.0,17.0,1.0,5.0,4.0,1.0,,393.0,3.0,,4.0,2.0,33.0,37.0,642.0,1.0,4.0,19.0,3.0,6.0,14.0,1.0,,,,,,,,,,,18.0,,,,,,,3.0,2.0,,,90.0,66.0,4.0,1.0,3.0,,7.0,4.0,,6.0,10.0,1.0,,14.0,,35.0,37.0,,7.0,2.0,,,79.0,8.0,10.0,3.0,,,,,218.0,4.0,,3.0,4.0,,,7.0,4.0,,,6.0,,20.0,15.0,1.0,4.0,199.0,79.0,58.0,2.0,1.0,5.0,14.0,7.0,,1.0,2.0,,99.0,71.0,29.0,,,,,,139.0,135.0,5.0,27.0,28.0,64.9,,,,0.0,214.0,,1.0,,,1.0,,5.0,,3.0,180.0,,19.0,272.0,33.0,11.0,12.0,6.0,17.0,11.0,,223.0,6.0,466.0,,,12.0,34.0,52.0,1.0,721.0,1.0,0.0,19.0,15.0,11.0,22.0,0.0,893.0,,14.0,6.0,6.0,12.0,0.0,,,,,,,,,
