season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgCentre,attPenMiss,attPenPost,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,attPenTarget,attOboxOwnGoal,attLgLeft,attLgRight
2020-21,2128485,20,2021-01-28 20:00:00,14,Liverpool,Away,211.0,28.0,,3.0,3.0,2.0,,296.0,3.0,1.0,9.0,2.0,6.0,21.0,504.0,,1.0,14.0,12.0,11.0,10.0,,,,,,,,,,,,,14.0,,,,,,5.0,1.0,2.0,11.0,3.0,101.0,70.0,3.0,2.0,2.0,,17.0,1.0,10.0,,1.0,2.0,7.0,3.0,1.0,11.0,,46.0,41.0,,12.0,6.0,,,29.0,49.0,11.0,7.0,2.0,,,,,161.0,2.0,,2.0,2.0,,,3.0,3.0,1.0,1.0,6.0,,16.0,16.0,2.0,,9.0,162.0,59.0,38.0,1.0,,5.0,7.0,7.0,571.0,,4.0,,73.0,68.0,29.0,,,,,,131.0,131.0,8.0,16.0,37.0,50.2,,,,,17.0,0.0,163.0,1.0,,1.0,,,,6.0,,,3.0,16.0,150.0,490.0,8.0,12.0,231.0,49.0,12.0,16.0,2.0,12.0,10.0,,188.0,5.0,368.0,1.0,1.0,9.0,6.0,41.0,2.0,587.0,2.0,0.0,14.0,10.0,1.0,17.0,2.0,756.0,33.0,16.0,,13.0,2.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128485,20,2021-01-28 20:00:00,6,Spurs,Home,288.0,26.0,,,,2.0,,210.0,7.0,1.0,5.0,3.0,3.0,27.0,498.0,,,11.0,11.0,12.0,1.0,,,1.0,,,,,,,,,,3.0,,,,,,5.0,11.0,3.0,1.0,2.0,97.0,59.0,,,,1.0,16.0,,13.0,,1.0,1.0,1.0,3.0,,4.0,2.0,41.0,46.0,1.0,18.0,8.0,1.0,1.0,29.0,73.0,9.0,10.0,,,,,,176.0,1.0,,1.0,1.0,,,7.0,1.0,,2.0,8.0,,11.0,11.0,,,5.0,161.0,71.0,43.0,2.0,1.0,,2.0,2.0,566.0,1.0,2.0,,75.0,57.0,14.0,,,,,,133.0,133.0,3.0,25.0,23.0,49.8,,,,,16.0,0.0,158.0,3.0,1.0,4.0,,,1.0,1.0,,,3.0,13.0,86.0,477.0,8.0,2.0,315.0,55.0,18.0,16.0,1.0,5.0,4.0,1.0,130.0,5.0,282.0,,1.0,9.0,3.0,57.0,2.0,592.0,,0.0,3.0,14.0,2.0,17.0,1.0,745.0,10.0,14.0,,10.0,1.0,8.0,0.0,1.0,,,,,,,,,,,
2020-21,2128490,21,2021-01-30 12:30:00,11,Everton,Home,231.0,20.0,1.0,2.0,1.0,4.0,,185.0,8.0,,7.0,6.0,5.0,35.0,414.0,,1.0,13.0,12.0,21.0,6.0,1.0,2.0,,,,,,,,,,,6.0,,,,,2.0,11.0,9.0,4.0,8.0,3.0,63.0,59.0,,,,4.0,19.0,2.0,8.0,,,7.0,8.0,10.0,,11.0,1.0,46.0,49.0,4.0,26.0,18.0,,,43.0,43.0,13.0,5.0,,1.0,1.0,1.0,,147.0,,,,,,,8.0,,,,18.0,,9.0,9.0,1.0,,7.0,143.0,69.0,44.0,12.0,,3.0,4.0,3.0,471.0,5.0,1.0,,74.0,38.0,35.0,,,,,,131.0,131.0,2.0,33.0,16.0,60.9,,,,1.0,19.0,0.0,135.0,1.0,,1.0,,,,6.0,,,1.0,26.0,86.0,398.0,15.0,7.0,248.0,31.0,26.0,9.0,6.0,25.0,19.0,,119.0,10.0,265.0,,,14.0,7.0,57.0,4.0,488.0,,0.0,11.0,17.0,1.0,14.0,3.0,679.0,24.0,13.0,,6.0,7.0,12.0,0.0,,,,,,,,,,,,
2020-21,2128490,21,2021-01-30 12:30:00,4,Newcastle,Away,89.0,16.0,2.0,7.0,5.0,3.0,,144.0,3.0,1.0,3.0,5.0,1.0,27.0,226.0,,1.0,16.0,21.0,12.0,6.0,1.0,3.0,2.0,,2.0,,,2.0,,,,,8.0,,,1.0,,,3.0,8.0,3.0,9.0,4.0,36.0,52.0,4.0,3.0,1.0,2.0,19.0,5.0,6.0,,,12.0,10.0,7.0,,10.0,2.0,49.0,46.0,2.0,27.0,12.0,,,43.0,47.0,6.0,13.0,2.0,1.0,4.0,3.0,2.0,123.0,2.0,1.0,2.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,12.0,2.0,10.0,10.0,1.0,,3.0,73.0,61.0,28.0,7.0,,3.0,6.0,3.0,274.0,2.0,1.0,,34.0,77.0,42.0,,,,,,137.0,137.0,1.0,30.0,17.0,39.1,1.0,,,4.0,19.0,0.0,69.0,2.0,1.0,3.0,,,2.0,5.0,,,2.0,17.0,85.0,214.0,2.0,9.0,103.0,28.0,27.0,15.0,10.0,30.0,20.0,3.0,120.0,5.0,228.0,2.0,1.0,25.0,2.0,61.0,,301.0,1.0,0.0,13.0,14.0,1.0,21.0,4.0,499.0,16.0,15.0,,8.0,12.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128489,21,2021-01-30 15:00:00,31,Crystal Palace,Home,236.0,11.0,,1.0,1.0,3.0,1.0,215.0,4.0,,5.0,1.0,9.0,27.0,450.0,1.0,,15.0,8.0,9.0,6.0,,,1.0,,,,1.0,2.0,,,,,9.0,,1.0,,,,5.0,4.0,2.0,5.0,6.0,108.0,61.0,1.0,2.0,,2.0,9.0,3.0,13.0,,,1.0,2.0,1.0,,18.0,3.0,52.0,43.0,2.0,15.0,5.0,,,33.0,51.0,7.0,10.0,,,4.0,1.0,2.0,180.0,1.0,,,1.0,,,5.0,1.0,1.0,1.0,5.0,1.0,8.0,8.0,,,5.0,110.0,79.0,58.0,6.0,1.0,4.0,3.0,2.0,502.0,1.0,4.0,,84.0,78.0,12.0,,,,,,116.0,116.0,4.0,20.0,28.0,47.3,1.0,,,,9.0,0.0,120.0,2.0,2.0,4.0,,,1.0,6.0,,,3.0,17.0,93.0,439.0,1.0,7.0,247.0,28.0,15.0,18.0,1.0,5.0,4.0,1.0,132.0,3.0,276.0,2.0,,11.0,12.0,57.0,1.0,518.0,1.0,0.0,11.0,14.0,,18.0,1.0,682.0,22.0,11.0,,11.0,1.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128489,21,2021-01-30 15:00:00,39,Wolves,Away,296.0,13.0,3.0,8.0,5.0,4.0,,205.0,8.0,,3.0,,3.0,15.0,493.0,,,13.0,9.0,8.0,4.0,2.0,3.0,,,,,,,,,,,3.0,,,,,,5.0,5.0,6.0,4.0,2.0,100.0,61.0,1.0,1.0,,1.0,11.0,1.0,11.0,,,6.0,15.0,5.0,,3.0,,43.0,52.0,1.0,11.0,4.0,,,33.0,38.0,10.0,6.0,,,,,,141.0,,,,,,,9.0,,,,4.0,,6.0,6.0,,,3.0,156.0,62.0,45.0,1.0,,1.0,5.0,4.0,540.0,3.0,3.0,,89.0,59.0,22.0,,,,,,120.0,120.0,4.0,28.0,25.0,52.7,,,,,11.0,0.0,163.0,,1.0,1.0,,1.0,,1.0,,,3.0,16.0,77.0,475.0,8.0,6.0,315.0,26.0,11.0,24.0,5.0,25.0,20.0,,100.0,4.0,270.0,,,9.0,3.0,30.0,1.0,560.0,1.0,0.0,6.0,25.0,,14.0,2.0,730.0,15.0,17.0,,13.0,6.0,15.0,0.0,,,,,,,,,,,,
2020-21,2128492,21,2021-01-30 15:00:00,43,Man City,Home,283.0,16.0,3.0,5.0,2.0,,,451.0,2.0,,4.0,3.0,7.0,51.0,729.0,,,18.0,14.0,14.0,5.0,3.0,2.0,1.0,,,,,,,,,,8.0,,,,,,3.0,,4.0,6.0,4.0,150.0,47.0,2.0,1.0,1.0,,14.0,4.0,4.0,,,10.0,7.0,4.0,,7.0,,40.0,44.0,,6.0,3.0,,,27.0,82.0,7.0,10.0,1.0,2.0,3.0,3.0,,187.0,1.0,,1.0,1.0,,,3.0,1.0,,,3.0,,4.0,4.0,,,4.0,220.0,90.0,75.0,,,1.0,8.0,5.0,790.0,1.0,2.0,,137.0,159.0,33.0,,,,,,119.0,119.0,3.0,14.0,25.0,75.0,,,,,14.0,0.0,248.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,12.0,203.0,717.0,4.0,9.0,299.0,30.0,6.0,16.0,7.0,21.0,14.0,1.0,252.0,1.0,527.0,,,16.0,8.0,73.0,,805.0,1.0,0.0,10.0,12.0,,18.0,0.0,942.0,31.0,8.0,,8.0,10.0,7.0,0.0,,,,,,,,,,,,
2020-21,2128492,21,2021-01-30 15:00:00,49,Sheff Utd,Away,126.0,11.0,,,,,,80.0,2.0,,1.0,11.0,5.0,21.0,206.0,,,9.0,14.0,14.0,3.0,,,,,,,,,,,,,4.0,,,,,,7.0,6.0,4.0,,4.0,50.0,48.0,,,,2.0,11.0,1.0,8.0,,,,2.0,,,10.0,2.0,44.0,40.0,2.0,22.0,12.0,,1.0,27.0,27.0,10.0,7.0,,2.0,1.0,1.0,,105.0,,,,,,,5.0,,,,12.0,,10.0,10.0,3.0,,1.0,64.0,53.0,23.0,10.0,,1.0,2.0,1.0,257.0,4.0,1.0,,21.0,37.0,10.0,,,,,,99.0,99.0,,28.0,12.0,25.0,,,,,11.0,0.0,54.0,3.0,1.0,4.0,,,,2.0,,,3.0,15.0,39.0,199.0,8.0,3.0,144.0,34.0,22.0,6.0,,3.0,3.0,,64.0,2.0,132.0,1.0,,23.0,5.0,53.0,1.0,273.0,1.0,0.0,4.0,15.0,,10.0,3.0,416.0,9.0,12.0,,4.0,,7.0,0.0,,,,,,,,,,,,
2020-21,2128494,21,2021-01-30 15:00:00,35,West Brom,Home,116.0,16.0,1.0,6.0,5.0,1.0,,105.0,4.0,,4.0,7.0,1.0,24.0,215.0,,,11.0,36.0,20.0,3.0,,,,,,,,,,,,,4.0,,,,,,7.0,8.0,4.0,4.0,1.0,56.0,74.0,1.0,,2.0,1.0,7.0,,10.0,,,2.0,9.0,6.0,1.0,5.0,3.0,63.0,50.0,1.0,20.0,9.0,,1.0,32.0,81.0,9.0,9.0,1.0,,,,,163.0,1.0,,1.0,1.0,,,7.0,2.0,1.0,,9.0,,14.0,14.0,2.0,,4.0,50.0,80.0,26.0,3.0,,2.0,2.0,3.0,311.0,2.0,1.0,,51.0,50.0,28.0,,,,,,165.0,165.0,5.0,28.0,33.0,37.5,,2.0,1.0,1.0,15.0,0.0,67.0,3.0,2.0,5.0,,,,2.0,,,3.0,12.0,53.0,202.0,7.0,4.0,135.0,46.0,20.0,11.0,2.0,17.0,15.0,,124.0,6.0,218.0,1.0,,32.0,1.0,77.0,1.0,336.0,,0.0,5.0,13.0,1.0,19.0,1.0,504.0,14.0,15.0,,8.0,2.0,7.0,0.0,,,,0.301967,0.980432,,1.3247,1.0982,,,,
2020-21,2128494,21,2021-01-30 15:00:00,54,Fulham,Away,245.0,19.0,1.0,2.0,1.0,1.0,,221.0,5.0,,3.0,5.0,6.0,27.0,464.0,,,13.0,20.0,36.0,8.0,1.0,1.0,,,,,,,,,,,10.0,,,1.0,,1.0,5.0,4.0,1.0,8.0,4.0,84.0,65.0,3.0,1.0,2.0,2.0,6.0,2.0,8.0,,,3.0,5.0,8.0,,8.0,1.0,50.0,63.0,2.0,17.0,9.0,,,32.0,61.0,10.0,9.0,,,3.0,2.0,,175.0,2.0,,2.0,2.0,,,8.0,2.0,,1.0,9.0,1.0,6.0,6.0,,,3.0,153.0,74.0,41.0,2.0,1.0,3.0,8.0,7.0,554.0,,3.0,,55.0,58.0,28.0,,,,,,166.0,166.0,6.0,36.0,19.0,62.5,1.0,2.0,1.0,,14.0,0.0,162.0,1.0,,1.0,,2.0,,3.0,,1.0,3.0,20.0,93.0,450.0,6.0,11.0,286.0,39.0,17.0,15.0,3.0,18.0,15.0,,135.0,5.0,306.0,,,21.0,6.0,62.0,1.0,574.0,,0.0,12.0,8.0,1.0,20.0,0.0,742.0,18.0,16.0,,10.0,3.0,5.0,0.0,,,,0.76922,1.34965,,1.0982,1.3247,,,,
2020-21,2128486,21,2021-01-30 17:30:00,1,Man Utd,Away,219.0,21.0,1.0,6.0,5.0,2.0,,273.0,10.0,,3.0,3.0,6.0,21.0,486.0,,,25.0,10.0,12.0,9.0,1.0,3.0,,,,,,1.0,,,,,10.0,,,,,,12.0,8.0,9.0,8.0,6.0,89.0,55.0,2.0,2.0,,,21.0,3.0,6.0,,,7.0,9.0,9.0,,6.0,1.0,45.0,37.0,,13.0,7.0,,,32.0,54.0,16.0,9.0,,,1.0,,1.0,152.0,,,,,,,11.0,,,,7.0,,16.0,16.0,,,3.0,157.0,45.0,32.0,4.0,,8.0,2.0,3.0,545.0,6.0,2.0,,86.0,76.0,34.0,,,,,,126.0,126.0,7.0,20.0,25.0,56.7,,,,,21.0,0.0,168.0,2.0,1.0,3.0,,1.0,,8.0,,,2.0,18.0,116.0,468.0,6.0,10.0,248.0,31.0,13.0,13.0,6.0,24.0,18.0,,150.0,4.0,342.0,,,13.0,7.0,40.0,2.0,566.0,,0.0,14.0,10.0,,25.0,3.0,748.0,31.0,11.0,,6.0,7.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128486,21,2021-01-30 17:30:00,3,Arsenal,Home,189.0,12.0,2.0,5.0,3.0,,1.0,168.0,1.0,,4.0,,3.0,15.0,352.0,,,7.0,12.0,10.0,8.0,2.0,3.0,2.0,,1.0,1.0,,3.0,,,,,11.0,,1.0,,,,5.0,8.0,6.0,8.0,9.0,68.0,58.0,,,,2.0,19.0,6.0,6.0,,,4.0,5.0,,,7.0,1.0,37.0,45.0,2.0,21.0,12.0,,,32.0,50.0,9.0,16.0,,,6.0,3.0,3.0,157.0,,,,,,,8.0,,,,12.0,1.0,13.0,13.0,3.0,,4.0,113.0,51.0,24.0,7.0,,5.0,5.0,3.0,416.0,3.0,,,62.0,48.0,21.0,,,,,,108.0,108.0,3.0,31.0,20.0,43.3,1.0,,,,19.0,0.0,98.0,1.0,2.0,3.0,,,2.0,8.0,2.0,,3.0,14.0,88.0,340.0,13.0,10.0,217.0,25.0,21.0,9.0,4.0,12.0,8.0,2.0,121.0,,231.0,,,9.0,3.0,43.0,,436.0,,0.0,17.0,13.0,1.0,9.0,1.0,606.0,17.0,5.0,,6.0,4.0,7.0,0.0,,,,,,,,,,,,
2020-21,2128493,21,2021-01-30 20:00:00,20,Southampton,Home,224.0,19.0,2.0,3.0,1.0,,,174.0,3.0,,6.0,1.0,6.0,15.0,395.0,1.0,1.0,20.0,17.0,11.0,11.0,1.0,7.0,,,,,,1.0,,,,,12.0,,,,,,7.0,7.0,1.0,11.0,9.0,67.0,54.0,2.0,4.0,,,15.0,9.0,4.0,,2.0,7.0,9.0,7.0,,10.0,2.0,55.0,57.0,,11.0,3.0,,,27.0,58.0,12.0,10.0,,,2.0,1.0,1.0,170.0,,,,,,,5.0,,,1.0,3.0,,8.0,8.0,3.0,,6.0,129.0,67.0,41.0,1.0,,3.0,9.0,5.0,466.0,1.0,,,52.0,46.0,38.0,,,,,,153.0,153.0,2.0,29.0,15.0,59.8,,,,,15.0,0.0,121.0,3.0,,3.0,,,,6.0,2.0,,3.0,15.0,105.0,379.0,8.0,12.0,254.0,34.0,11.0,25.0,7.0,24.0,17.0,,145.0,4.0,257.0,,,17.0,8.0,46.0,4.0,487.0,1.0,0.0,20.0,24.0,1.0,25.0,1.0,695.0,41.0,8.0,,12.0,7.0,13.0,0.0,,,,,,,,,,,,
2020-21,2128493,21,2021-01-30 20:00:00,7,Aston Villa,Away,108.0,21.0,,1.0,1.0,5.0,,142.0,6.0,,1.0,5.0,4.0,30.0,249.0,,,19.0,11.0,17.0,3.0,1.0,,,,,,,,,,,,7.0,,,,,1.0,3.0,11.0,9.0,7.0,1.0,64.0,48.0,1.0,,1.0,1.0,14.0,1.0,12.0,1.0,,1.0,4.0,3.0,,15.0,3.0,57.0,55.0,1.0,22.0,9.0,,,27.0,48.0,11.0,11.0,,,3.0,2.0,,146.0,1.0,,1.0,1.0,,,9.0,1.0,,1.0,9.0,,16.0,16.0,7.0,,1.0,56.0,58.0,30.0,7.0,1.0,2.0,3.0,4.0,309.0,10.0,5.0,,78.0,31.0,18.0,,,,,,143.0,143.0,5.0,16.0,22.0,40.2,,,,1.0,14.0,0.0,70.0,4.0,1.0,4.0,,1.0,,3.0,,,1.0,12.0,74.0,231.0,6.0,5.0,130.0,35.0,22.0,13.0,1.0,10.0,9.0,,113.0,8.0,216.0,,,22.0,5.0,58.0,5.0,336.0,2.0,0.0,8.0,23.0,,23.0,0.0,535.0,21.0,9.0,,4.0,1.0,13.0,0.0,,,,,,,,,,,,
2020-21,2128488,21,2021-01-31 12:00:00,8,Chelsea,Home,302.0,32.0,1.0,3.0,2.0,,,328.0,3.0,,5.0,2.0,8.0,34.0,627.0,1.0,,20.0,22.0,13.0,16.0,,,,,,,,,,,,,19.0,,,,,,1.0,1.0,,11.0,8.0,116.0,70.0,2.0,2.0,,1.0,18.0,2.0,6.0,,,4.0,5.0,4.0,1.0,7.0,,50.0,44.0,1.0,17.0,10.0,,,31.0,62.0,7.0,9.0,,,1.0,1.0,,217.0,2.0,,2.0,2.0,,,4.0,2.0,,,10.0,1.0,9.0,9.0,1.0,,5.0,202.0,65.0,44.0,2.0,1.0,8.0,10.0,8.0,708.0,,1.0,,69.0,109.0,41.0,,,,,,139.0,139.0,5.0,34.0,26.0,71.1,,,,,18.0,0.0,188.0,,,,,,,9.0,,,3.0,16.0,192.0,614.0,12.0,19.0,332.0,52.0,17.0,17.0,4.0,14.0,10.0,,234.0,4.0,405.0,,,17.0,9.0,62.0,2.0,723.0,1.0,0.0,19.0,13.0,,22.0,0.0,890.0,46.0,12.0,,9.0,4.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128488,21,2021-01-31 12:00:00,90,Burnley,Away,84.0,21.0,1.0,2.0,1.0,4.0,,105.0,7.0,,3.0,6.0,2.0,30.0,187.0,,,17.0,13.0,22.0,,1.0,1.0,,,,,,,,,,,,,,,,,6.0,11.0,8.0,1.0,,52.0,57.0,,,,1.0,17.0,,9.0,,,2.0,4.0,4.0,,11.0,3.0,44.0,50.0,1.0,21.0,7.0,,,31.0,52.0,9.0,7.0,,,1.0,1.0,,138.0,,,,,,,17.0,,1.0,,7.0,,10.0,10.0,4.0,,3.0,59.0,74.0,31.0,4.0,,1.0,,,255.0,2.0,1.0,,56.0,28.0,24.0,,,,,,140.0,140.0,5.0,25.0,19.0,28.9,,,,,17.0,0.0,38.0,3.0,3.0,7.0,,,,1.0,,,3.0,15.0,42.0,171.0,5.0,1.0,106.0,41.0,21.0,8.0,2.0,11.0,9.0,,85.0,13.0,192.0,1.0,,24.0,2.0,77.0,2.0,287.0,,0.0,1.0,15.0,,21.0,1.0,445.0,10.0,11.0,,6.0,2.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128491,21,2021-01-31 14:00:00,13,Leicester,Home,143.0,14.0,2.0,2.0,,2.0,,162.0,2.0,,7.0,2.0,6.0,17.0,303.0,1.0,,16.0,12.0,22.0,11.0,2.0,3.0,,,1.0,,,1.0,,,1.0,,13.0,,,,,1.0,10.0,7.0,1.0,7.0,11.0,68.0,82.0,2.0,3.0,,,20.0,6.0,4.0,1.0,1.0,5.0,3.0,3.0,,8.0,3.0,59.0,65.0,,7.0,4.0,,,40.0,54.0,17.0,16.0,,,6.0,3.0,1.0,177.0,1.0,,1.0,1.0,,,4.0,1.0,1.0,,4.0,,14.0,14.0,1.0,,7.0,75.0,64.0,33.0,4.0,1.0,3.0,11.0,8.0,380.0,2.0,,,55.0,38.0,25.0,,,,,,171.0,171.0,6.0,26.0,41.0,50.8,,3.0,,,20.0,0.0,84.0,4.0,,3.0,,,,4.0,1.0,,3.0,17.0,65.0,287.0,9.0,14.0,175.0,39.0,7.0,31.0,5.0,14.0,9.0,,104.0,4.0,243.0,1.0,,13.0,9.0,46.0,2.0,404.0,1.0,0.0,18.0,15.0,1.0,21.0,0.0,621.0,14.0,24.0,,12.0,6.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128491,21,2021-01-31 14:00:00,2,Leeds,Away,191.0,16.0,2.0,2.0,,2.0,,92.0,6.0,,12.0,2.0,6.0,12.0,281.0,,1.0,15.0,22.0,12.0,3.0,2.0,2.0,2.0,,,,,,,,,,6.0,,,,,,13.0,7.0,11.0,7.0,1.0,53.0,79.0,4.0,2.0,2.0,3.0,17.0,1.0,12.0,,,4.0,2.0,2.0,,9.0,5.0,65.0,59.0,3.0,19.0,8.0,,,40.0,42.0,16.0,17.0,1.0,,,1.0,,138.0,3.0,,3.0,3.0,,2.0,7.0,3.0,,,8.0,1.0,19.0,19.0,1.0,,13.0,89.0,69.0,30.0,6.0,2.0,,8.0,7.0,362.0,6.0,2.0,,37.0,49.0,19.0,,,,,,161.0,161.0,2.0,25.0,38.0,49.2,,,3.0,1.0,17.0,0.0,109.0,2.0,5.0,7.0,,1.0,2.0,,,,2.0,23.0,37.0,262.0,8.0,8.0,230.0,46.0,19.0,10.0,4.0,9.0,5.0,4.0,66.0,4.0,168.0,,,23.0,8.0,53.0,2.0,389.0,,0.0,8.0,27.0,2.0,20.0,3.0,611.0,14.0,21.0,,4.0,4.0,16.0,0.0,,,,,,,,,,,,
2020-21,2128495,21,2021-01-31 16:30:00,14,Liverpool,Away,317.0,29.0,,2.0,2.0,1.0,,385.0,6.0,2.0,4.0,1.0,10.0,23.0,700.0,,1.0,15.0,12.0,12.0,8.0,,,1.0,,,,,,,,,1.0,13.0,,,,,1.0,1.0,6.0,2.0,10.0,4.0,127.0,59.0,3.0,1.0,2.0,3.0,16.0,3.0,6.0,,,4.0,6.0,2.0,,8.0,,36.0,39.0,3.0,13.0,10.0,,,23.0,81.0,8.0,6.0,2.0,,2.0,1.0,,202.0,3.0,,2.0,3.0,,1.0,7.0,3.0,,4.0,10.0,,4.0,4.0,,,4.0,219.0,79.0,53.0,6.0,1.0,5.0,6.0,5.0,768.0,2.0,2.0,,110.0,104.0,35.0,,,,,,123.0,123.0,5.0,21.0,29.0,67.2,,,,,16.0,0.0,237.0,1.0,,1.0,,1.0,1.0,6.0,,,3.0,7.0,137.0,687.0,7.0,11.0,328.0,51.0,13.0,15.0,4.0,13.0,9.0,2.0,188.0,2.0,470.0,,2.0,6.0,11.0,44.0,1.0,785.0,2.0,0.0,14.0,13.0,1.0,15.0,0.0,927.0,27.0,9.0,,8.0,5.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128495,21,2021-01-31 16:30:00,21,West Ham,Home,172.0,11.0,2.0,5.0,3.0,1.0,,113.0,4.0,,5.0,4.0,5.0,22.0,280.0,,,7.0,12.0,12.0,2.0,2.0,3.0,,,,,,,,,,,4.0,,,,,1.0,4.0,10.0,4.0,6.0,2.0,54.0,59.0,,,1.0,1.0,18.0,3.0,8.0,,,6.0,10.0,6.0,1.0,6.0,,39.0,36.0,1.0,12.0,7.0,,,23.0,43.0,7.0,4.0,,,1.0,1.0,,145.0,,,,,,,9.0,,,1.0,7.0,,18.0,18.0,1.0,,5.0,83.0,60.0,22.0,5.0,,2.0,2.0,2.0,342.0,3.0,1.0,,44.0,66.0,20.0,,,,,,124.0,124.0,1.0,35.0,15.0,32.8,,,,,18.0,0.0,83.0,1.0,1.0,2.0,,,,3.0,1.0,,3.0,16.0,50.0,264.0,8.0,4.0,203.0,26.0,12.0,13.0,5.0,22.0,17.0,,75.0,4.0,184.0,,,27.0,5.0,64.0,2.0,365.0,,0.0,8.0,15.0,1.0,8.0,2.0,524.0,15.0,5.0,,6.0,6.0,10.0,0.0,,,,,,,,,,,,
2020-21,2128487,21,2021-01-31 19:15:00,36,Brighton,Home,148.0,11.0,2.0,9.0,7.0,2.0,1.0,188.0,,,5.0,4.0,5.0,19.0,327.0,1.0,,13.0,11.0,7.0,13.0,2.0,4.0,2.0,,,,,,,,,,12.0,,,1.0,,,9.0,3.0,5.0,11.0,5.0,54.0,75.0,1.0,1.0,,2.0,16.0,4.0,16.0,,,9.0,11.0,5.0,,7.0,1.0,51.0,44.0,2.0,15.0,6.0,,,36.0,49.0,11.0,11.0,1.0,,3.0,2.0,,161.0,1.0,,1.0,1.0,,,4.0,1.0,,,6.0,1.0,21.0,21.0,1.0,,5.0,95.0,64.0,26.0,2.0,,7.0,9.0,5.0,390.0,3.0,3.0,,60.0,63.0,47.0,,,,,,138.0,138.0,6.0,30.0,32.0,43.2,1.0,,,,16.0,0.0,97.0,2.0,2.0,4.0,,,2.0,7.0,,,3.0,21.0,113.0,317.0,11.0,16.0,160.0,33.0,15.0,13.0,8.0,26.0,18.0,2.0,155.0,2.0,273.0,,,14.0,6.0,48.0,1.0,407.0,2.0,0.0,16.0,19.0,,16.0,2.0,619.0,49.0,21.0,,7.0,9.0,12.0,0.0,,,,,,,,,,,,
