season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attObxdLeft,attIboxOwnGoal,attLgRight,attPenTarget,ownGoals,attOboxOwnGoal,attObxdRight,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsFreekick,attPenPost,keeperGoals,subsGoals,winningGoal,rescindedRedCard
2019-20,1059993,30,2020-06-21 16:15:00,8,Chelsea,Away,221.0,26.0,2.0,7.0,6.0,5.0,,379.0,4.0,,4.0,4.0,9.0,40.0,593.0,,,25.0,26.0,26.0,11.0,2.0,5.0,,,,,,,,14.0,,,,,,6.0,6.0,2.0,8.0,11.0,114.0,51.0,1.0,,1.0,1.0,14.0,7.0,2.0,,,10.0,21.0,8.0,,5.0,2.0,52.0,47.0,1.0,11.0,8.0,,,85.0,17.0,9.0,1.0,,,,,192.0,2.0,,2.0,2.0,,,4.0,2.0,1.0,,8.0,,8.0,8.0,,4.0,192.0,67.0,47.0,2.0,,5.0,10.0,5.0,675.0,1.0,,102.0,118.0,51.0,,,,,,147.0,147.0,3.0,20.0,24.0,74.0,,,3.0,,14.0,0.0,194.0,1.0,2.0,3.0,,,,7.0,,4.0,203.0,579.0,2.0,15.0,253.0,41.0,11.0,8.0,9.0,37.0,29.0,,252.0,10.0,476.0,1.0,,18.0,10.0,66.0,,692.0,2.0,0.0,19.0,7.0,,27.0,1.0,859.0,36.0,8.0,5.0,10.0,4.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059995,30,2020-06-21 19:00:00,11,Everton,Home,122.0,14.0,1.0,2.0,1.0,4.0,1.0,52.0,6.0,,3.0,6.0,2.0,22.0,172.0,,,15.0,29.0,22.0,5.0,1.0,1.0,1.0,,,,,,,6.0,,,,,1.0,5.0,5.0,5.0,7.0,1.0,32.0,51.0,,1.0,,2.0,15.0,2.0,7.0,,,1.0,1.0,,,10.0,2.0,62.0,59.0,2.0,26.0,11.0,,,35.0,15.0,11.0,,,1.0,1.0,,126.0,,,,,,,12.0,,1.0,3.0,11.0,1.0,11.0,11.0,1.0,3.0,52.0,64.0,23.0,6.0,,3.0,3.0,3.0,226.0,3.0,1.0,23.0,32.0,9.0,,,,,,117.0,117.0,,24.0,16.0,29.9,,,,1.0,15.0,0.0,46.0,1.0,2.0,3.0,,,1.0,3.0,2.0,3.0,26.0,156.0,8.0,6.0,148.0,32.0,26.0,13.0,1.0,3.0,2.0,1.0,54.0,9.0,111.0,2.0,,21.0,2.0,64.0,2.0,256.0,,0.0,8.0,20.0,,22.0,2.0,426.0,10.0,6.0,7.0,1.0,14.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059995,30,2020-06-21 19:00:00,14,Liverpool,Away,239.0,17.0,2.0,4.0,2.0,1.0,1.0,270.0,6.0,1.0,2.0,1.0,4.0,34.0,505.0,,,23.0,22.0,29.0,4.0,3.0,2.0,,,,2.0,3.0,,,4.0,,,,,1.0,10.0,7.0,1.0,5.0,5.0,95.0,60.0,,,,,17.0,3.0,7.0,,,6.0,5.0,7.0,,15.0,2.0,59.0,62.0,,3.0,,,,75.0,12.0,12.0,,,6.0,1.0,3.0,179.0,,,,,,,6.0,,,1.0,,,10.0,10.0,,2.0,142.0,83.0,48.0,1.0,,4.0,3.0,3.0,573.0,2.0,2.0,71.0,103.0,33.0,,,,,,146.0,146.0,5.0,28.0,25.0,70.1,,,,,17.0,0.0,178.0,3.0,,3.0,,,,4.0,3.0,5.0,126.0,484.0,7.0,7.0,250.0,48.0,3.0,12.0,6.0,19.0,13.0,,179.0,2.0,363.0,,1.0,10.0,4.0,60.0,1.0,594.0,3.0,0.0,10.0,16.0,,27.0,2.0,767.0,26.0,15.0,7.0,6.0,12.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059996,30,2020-06-22 20:00:00,43,Man City,Home,368.0,29.0,,3.0,3.0,,,381.0,3.0,,5.0,3.0,11.0,41.0,746.0,,,17.0,11.0,18.0,13.0,,2.0,,,,,1.0,,,15.0,1.0,,,,,5.0,,1.0,11.0,8.0,138.0,47.0,3.0,1.0,3.0,,10.0,5.0,8.0,,1.0,3.0,7.0,1.0,,4.0,,37.0,46.0,,8.0,6.0,,,74.0,8.0,7.0,4.0,,3.0,1.0,1.0,191.0,4.0,,1.0,2.0,2.0,,3.0,2.0,,1.0,6.0,,2.0,2.0,,5.0,256.0,66.0,57.0,1.0,1.0,7.0,10.0,7.0,803.0,,,88.0,109.0,27.0,,,,,1.0,97.0,97.0,4.0,16.0,22.0,71.7,,,,,10.0,0.0,231.0,,,,,,,7.0,5.0,4.0,164.0,733.0,3.0,17.0,390.0,48.0,8.0,16.0,,9.0,9.0,,201.0,,435.0,,,8.0,12.0,54.0,1.0,816.0,,0.0,19.0,12.0,1.0,17.0,1.0,938.0,29.0,9.0,9.0,3.0,8.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059996,30,2020-06-22 20:00:00,90,Burnley,Away,168.0,19.0,,,,1.0,,78.0,3.0,1.0,2.0,4.0,5.0,26.0,246.0,,,12.0,18.0,11.0,,,,,,1.0,,1.0,,,,,,,,,5.0,11.0,8.0,,1.0,70.0,38.0,,,,,10.0,,9.0,,,1.0,3.0,,,6.0,,46.0,37.0,,12.0,7.0,,,49.0,7.0,7.0,,,1.0,,1.0,118.0,,,,,,,12.0,,,,7.0,,9.0,9.0,2.0,2.0,75.0,64.0,26.0,3.0,,,,,293.0,4.0,,38.0,29.0,13.0,1.0,1.0,1.0,,,107.0,107.0,1.0,21.0,10.0,28.3,,,,,10.0,0.0,59.0,,2.0,2.0,,,,1.0,,2.0,28.0,232.0,7.0,,183.0,36.0,12.0,14.0,1.0,4.0,3.0,,68.0,5.0,143.0,,1.0,21.0,5.0,71.0,2.0,322.0,,0.0,1.0,11.0,,13.0,1.0,434.0,3.0,12.0,8.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060004,31,2020-06-23 18:00:00,13,Leicester,Home,224.0,14.0,,5.0,5.0,,,287.0,3.0,,3.0,4.0,2.0,28.0,506.0,,,18.0,20.0,18.0,7.0,1.0,1.0,,,1.0,,1.0,,,5.0,,,,,4.0,8.0,5.0,5.0,7.0,4.0,79.0,56.0,,,,1.0,18.0,2.0,11.0,,,6.0,11.0,7.0,,15.0,1.0,62.0,54.0,1.0,20.0,14.0,,,69.0,10.0,12.0,,,2.0,1.0,1.0,175.0,,,,,,,4.0,,1.0,,14.0,,9.0,9.0,2.0,3.0,188.0,81.0,57.0,7.0,,5.0,3.0,2.0,571.0,5.0,2.0,109.0,81.0,32.0,,1.0,1.0,1.0,,143.0,143.0,5.0,24.0,23.0,66.4,,,,,18.0,0.0,146.0,1.0,1.0,2.0,,,,7.0,2.0,3.0,107.0,493.0,6.0,8.0,249.0,30.0,20.0,14.0,6.0,25.0,19.0,,141.0,2.0,364.0,1.0,,18.0,2.0,54.0,,588.0,,0.0,11.0,16.0,1.0,20.0,2.0,783.0,26.0,16.0,8.0,6.0,9.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060004,31,2020-06-23 18:00:00,36,Brighton,Away,112.0,13.0,,1.0,1.0,1.0,,100.0,8.0,,1.0,3.0,2.0,22.0,211.0,,,13.0,18.0,20.0,6.0,,4.0,,,,,1.0,1.0,,4.0,,,,,,9.0,7.0,4.0,5.0,5.0,41.0,55.0,,1.0,,3.0,16.0,5.0,8.0,,1.0,7.0,6.0,2.0,,11.0,,54.0,62.0,3.0,25.0,16.0,,,44.0,13.0,10.0,,,3.0,1.0,1.0,125.0,,,,,,,11.0,,,1.0,16.0,,10.0,10.0,1.0,2.0,65.0,53.0,24.0,6.0,,2.0,4.0,2.0,274.0,2.0,3.0,46.0,39.0,16.0,,,,,1.0,142.0,142.0,4.0,25.0,22.0,33.6,,,,,16.0,0.0,63.0,2.0,,2.0,,1.0,,3.0,5.0,5.0,47.0,195.0,9.0,6.0,141.0,31.0,25.0,16.0,7.0,16.0,9.0,,79.0,4.0,169.0,,,22.0,2.0,57.0,,294.0,,0.0,10.0,21.0,,20.0,2.0,487.0,8.0,17.0,11.0,7.0,14.0,0.0,,,,,1.0,,,,,,,,,,,,,
2019-20,1060010,31,2020-06-23 20:15:00,21,West Ham,Away,108.0,20.0,1.0,5.0,4.0,1.0,1.0,163.0,7.0,,1.0,4.0,7.0,39.0,266.0,,1.0,8.0,22.0,23.0,7.0,3.0,2.0,1.0,,,,,,,6.0,,,1.0,,2.0,5.0,9.0,7.0,6.0,4.0,53.0,56.0,,,,2.0,15.0,1.0,13.0,,,4.0,7.0,4.0,,4.0,1.0,51.0,63.0,2.0,24.0,8.0,,1.0,71.0,7.0,12.0,,,3.0,3.0,,160.0,,,,,,,15.0,,,,8.0,1.0,12.0,12.0,,1.0,75.0,71.0,39.0,9.0,,7.0,3.0,2.0,326.0,,1.0,46.0,75.0,20.0,,,,,,131.0,131.0,3.0,27.0,21.0,35.5,1.0,,,2.0,15.0,0.0,73.0,1.0,2.0,3.0,,,1.0,7.0,1.0,2.0,80.0,244.0,6.0,10.0,135.0,38.0,24.0,14.0,2.0,16.0,14.0,1.0,126.0,8.0,242.0,,,16.0,7.0,73.0,2.0,361.0,,0.0,10.0,21.0,1.0,10.0,2.0,533.0,13.0,11.0,9.0,4.0,11.0,0.0,,,1.0,,,1.0,,,,,,,,,,,,
2019-20,1060010,31,2020-06-23 20:15:00,6,Spurs,Home,265.0,13.0,1.0,4.0,3.0,,,310.0,7.0,,5.0,2.0,5.0,21.0,571.0,,1.0,9.0,23.0,22.0,10.0,1.0,2.0,3.0,,,,,,1.0,13.0,,,,,,6.0,6.0,4.0,8.0,7.0,86.0,63.0,1.0,2.0,1.0,2.0,15.0,,9.0,,2.0,9.0,9.0,3.0,,13.0,,63.0,51.0,2.0,10.0,6.0,,,75.0,12.0,7.0,1.0,,,,,191.0,1.0,,1.0,1.0,,1.0,8.0,1.0,,,6.0,,8.0,8.0,,5.0,185.0,70.0,47.0,4.0,,9.0,3.0,4.0,641.0,1.0,,88.0,59.0,33.0,,,,,,142.0,142.0,4.0,28.0,25.0,64.5,,,,,15.0,0.0,200.0,1.0,1.0,2.0,,,3.0,11.0,,3.0,133.0,552.0,7.0,12.0,285.0,30.0,10.0,21.0,7.0,19.0,12.0,4.0,179.0,2.0,396.0,,,10.0,5.0,46.0,3.0,662.0,,0.0,15.0,9.0,2.0,11.0,2.0,826.0,24.0,10.0,13.0,9.0,4.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060006,31,2020-06-24 18:00:00,1,Man Utd,Home,289.0,14.0,1.0,4.0,4.0,3.0,,396.0,7.0,,2.0,1.0,9.0,38.0,681.0,,2.0,11.0,8.0,16.0,9.0,,1.0,1.0,,,1.0,1.0,,,13.0,,,,,,6.0,2.0,2.0,11.0,4.0,106.0,40.0,4.0,1.0,3.0,1.0,11.0,4.0,4.0,,,10.0,7.0,4.0,,7.0,1.0,37.0,45.0,1.0,18.0,11.0,,,60.0,10.0,6.0,3.0,,2.0,1.0,1.0,165.0,3.0,,3.0,3.0,,,7.0,3.0,,,11.0,,8.0,8.0,,2.0,245.0,60.0,54.0,5.0,,5.0,7.0,6.0,729.0,2.0,1.0,112.0,82.0,33.0,,,,,,107.0,107.0,3.0,23.0,12.0,68.2,,,,,11.0,0.0,232.0,,1.0,1.0,,1.0,1.0,5.0,4.0,5.0,182.0,662.0,2.0,12.0,300.0,26.0,18.0,24.0,6.0,17.0,12.0,1.0,221.0,3.0,465.0,,,3.0,10.0,42.0,1.0,748.0,,0.0,15.0,7.0,5.0,12.0,1.0,891.0,34.0,9.0,16.0,10.0,3.0,0.0,,1.0,,,,,,,,,,,,,,,,
2019-20,1060006,31,2020-06-24 18:00:00,49,Sheff Utd,Away,142.0,7.0,,3.0,3.0,2.0,,140.0,3.0,,2.0,4.0,4.0,17.0,279.0,,,4.0,16.0,8.0,4.0,,,,,,,,,,4.0,,,,,,3.0,11.0,4.0,2.0,2.0,56.0,42.0,,,,2.0,10.0,2.0,16.0,,,5.0,9.0,3.0,,5.0,,45.0,37.0,2.0,18.0,6.0,,,47.0,6.0,10.0,,,,,,104.0,,,,,,,6.0,,,,6.0,,15.0,15.0,2.0,2.0,89.0,47.0,24.0,10.0,,1.0,3.0,1.0,315.0,4.0,3.0,56.0,58.0,22.0,,,,,,94.0,94.0,,23.0,13.0,31.8,,,,,10.0,0.0,89.0,1.0,2.0,3.0,,,,1.0,2.0,3.0,71.0,265.0,7.0,4.0,157.0,21.0,18.0,6.0,5.0,17.0,12.0,,105.0,5.0,198.0,,,20.0,4.0,49.0,2.0,338.0,,0.0,4.0,15.0,,6.0,0.0,486.0,6.0,7.0,4.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060007,31,2020-06-24 18:00:00,4,Newcastle,Home,171.0,25.0,2.0,3.0,2.0,1.0,,152.0,6.0,,9.0,6.0,7.0,41.0,320.0,,,14.0,29.0,22.0,9.0,2.0,1.0,,,,,,,,10.0,,,,,2.0,6.0,7.0,7.0,4.0,9.0,84.0,52.0,1.0,,1.0,,8.0,6.0,5.0,,,6.0,8.0,5.0,,1.0,,52.0,54.0,,32.0,18.0,1.0,,54.0,15.0,13.0,,,2.0,1.0,,154.0,1.0,,1.0,1.0,,,11.0,1.0,4.0,1.0,18.0,,5.0,5.0,1.0,9.0,71.0,86.0,45.0,9.0,,3.0,9.0,3.0,389.0,5.0,2.0,54.0,73.0,22.0,,,,,,139.0,139.0,3.0,17.0,20.0,52.1,,2.0,,,8.0,0.0,107.0,,1.0,1.0,,1.0,,4.0,6.0,4.0,70.0,303.0,2.0,12.0,196.0,46.0,32.0,17.0,5.0,18.0,14.0,,108.0,3.0,238.0,4.0,,27.0,7.0,87.0,1.0,416.0,,0.0,13.0,6.0,,17.0,2.0,595.0,14.0,17.0,13.0,6.0,4.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060007,31,2020-06-24 18:00:00,7,Aston Villa,Away,106.0,14.0,2.0,7.0,5.0,2.0,1.0,186.0,4.0,,4.0,2.0,3.0,16.0,285.0,,,16.0,22.0,29.0,10.0,2.0,2.0,,,,,1.0,,,10.0,,,,,1.0,6.0,4.0,9.0,7.0,7.0,58.0,51.0,2.0,2.0,,1.0,7.0,5.0,13.0,,,9.0,10.0,12.0,,4.0,1.0,54.0,52.0,1.0,18.0,9.0,,,74.0,13.0,14.0,,,4.0,4.0,1.0,148.0,1.0,1.0,1.0,,1.0,,6.0,,1.0,,9.0,,12.0,12.0,,4.0,66.0,74.0,38.0,6.0,,7.0,6.0,2.0,349.0,6.0,2.0,52.0,61.0,45.0,,,,,,135.0,135.0,2.0,22.0,23.0,47.9,,,1.0,1.0,7.0,0.0,97.0,,2.0,2.0,,1.0,,7.0,3.0,4.0,109.0,271.0,5.0,13.0,122.0,38.0,18.0,7.0,8.0,34.0,26.0,,153.0,4.0,281.0,1.0,,16.0,3.0,50.0,,369.0,,0.0,14.0,5.0,1.0,17.0,2.0,541.0,17.0,15.0,5.0,9.0,2.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060008,31,2020-06-24 18:00:00,11,Everton,Away,236.0,26.0,3.0,7.0,4.0,,,167.0,3.0,,6.0,9.0,7.0,41.0,396.0,,1.0,19.0,15.0,26.0,7.0,2.0,4.0,2.0,,1.0,,1.0,,,7.0,,,,,,11.0,3.0,6.0,7.0,5.0,86.0,67.0,,,,,14.0,4.0,9.0,,,5.0,13.0,2.0,1.0,10.0,1.0,51.0,63.0,,22.0,11.0,,,51.0,13.0,7.0,,,1.0,,1.0,146.0,1.0,1.0,1.0,,1.0,,4.0,,,,11.0,,11.0,11.0,2.0,6.0,132.0,65.0,43.0,6.0,,2.0,8.0,5.0,481.0,6.0,4.0,55.0,52.0,30.0,,,,,,146.0,146.0,6.0,28.0,23.0,53.4,,,,,14.0,0.0,131.0,,1.0,1.0,,,2.0,3.0,4.0,4.0,64.0,385.0,4.0,10.0,266.0,42.0,22.0,16.0,5.0,20.0,15.0,2.0,105.0,5.0,249.0,,,21.0,8.0,67.0,1.0,495.0,,0.0,12.0,20.0,1.0,22.0,1.0,689.0,18.0,11.0,11.0,5.0,15.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060008,31,2020-06-24 18:00:00,45,Norwich,Home,200.0,10.0,1.0,4.0,3.0,1.0,1.0,149.0,4.0,1.0,3.0,5.0,8.0,20.0,345.0,,,19.0,26.0,15.0,5.0,1.0,1.0,,,,,1.0,,,7.0,,,,,,4.0,7.0,5.0,3.0,6.0,70.0,56.0,,,,,15.0,6.0,11.0,,1.0,6.0,7.0,2.0,,11.0,1.0,63.0,51.0,,24.0,7.0,,,62.0,8.0,13.0,,,2.0,4.0,1.0,153.0,,,,,,,5.0,,,1.0,7.0,1.0,9.0,9.0,1.0,3.0,111.0,61.0,29.0,5.0,,2.0,4.0,1.0,414.0,4.0,2.0,58.0,50.0,31.0,,,,,,139.0,139.0,2.0,21.0,28.0,46.6,,,,1.0,15.0,0.0,98.0,1.0,3.0,4.0,,,,2.0,5.0,5.0,50.0,334.0,11.0,6.0,220.0,40.0,24.0,18.0,6.0,19.0,13.0,,94.0,2.0,231.0,,1.0,25.0,8.0,67.0,1.0,432.0,,0.0,9.0,15.0,,24.0,0.0,629.0,17.0,9.0,9.0,6.0,5.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060011,31,2020-06-24 18:00:00,39,Wolves,Home,198.0,22.0,2.0,4.0,2.0,2.0,1.0,159.0,1.0,,4.0,7.0,5.0,34.0,353.0,,,16.0,21.0,18.0,3.0,2.0,1.0,2.0,,1.0,,1.0,,,7.0,,,,,1.0,5.0,1.0,3.0,5.0,5.0,74.0,60.0,1.0,1.0,,2.0,23.0,1.0,12.0,,,6.0,11.0,2.0,,11.0,,60.0,50.0,2.0,24.0,12.0,,,50.0,11.0,10.0,1.0,,4.0,3.0,1.0,139.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,12.0,,10.0,10.0,,4.0,105.0,65.0,42.0,4.0,,3.0,3.0,2.0,412.0,2.0,2.0,42.0,77.0,28.0,,,,,,124.0,124.0,4.0,23.0,25.0,55.1,,,,1.0,23.0,0.0,107.0,,,,,1.0,2.0,7.0,,4.0,61.0,342.0,12.0,6.0,222.0,45.0,24.0,14.0,6.0,22.0,16.0,2.0,93.0,3.0,225.0,2.0,,19.0,5.0,64.0,2.0,425.0,,0.0,10.0,14.0,,21.0,3.0,613.0,14.0,8.0,8.0,6.0,8.0,0.0,,,,1.0,,,,,,,,,,,,,,
2019-20,1060011,31,2020-06-24 18:00:00,91,Bournemouth,Away,142.0,11.0,,2.0,2.0,1.0,1.0,124.0,3.0,1.0,5.0,4.0,4.0,22.0,264.0,,1.0,20.0,18.0,21.0,3.0,,1.0,,,,,,,,2.0,,,,,1.0,8.0,5.0,5.0,1.0,3.0,41.0,54.0,,,,2.0,23.0,2.0,8.0,,,4.0,5.0,4.0,,5.0,1.0,50.0,60.0,2.0,15.0,9.0,,,66.0,11.0,10.0,,,2.0,3.0,,129.0,,,,,,,9.0,,1.0,1.0,9.0,,6.0,6.0,,5.0,85.0,56.0,23.0,6.0,,1.0,2.0,,322.0,1.0,1.0,67.0,53.0,23.0,,,,,,134.0,134.0,2.0,22.0,21.0,44.9,,,,,23.0,0.0,92.0,1.0,,1.0,,,,2.0,1.0,5.0,47.0,253.0,9.0,3.0,152.0,33.0,15.0,21.0,4.0,16.0,12.0,,102.0,6.0,211.0,1.0,1.0,11.0,5.0,54.0,2.0,347.0,,0.0,4.0,17.0,1.0,26.0,3.0,519.0,7.0,14.0,12.0,4.0,12.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060005,31,2020-06-24 20:15:00,14,Liverpool,Home,241.0,35.0,1.0,5.0,4.0,,,553.0,4.0,,4.0,3.0,8.0,49.0,789.0,,3.0,17.0,11.0,17.0,7.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,,16.0,,,1.0,,2.0,6.0,,3.0,14.0,7.0,138.0,71.0,3.0,1.0,2.0,,17.0,4.0,10.0,,,6.0,5.0,10.0,1.0,11.0,,48.0,45.0,,1.0,1.0,,1.0,112.0,7.0,5.0,2.0,,3.0,,2.0,183.0,3.0,,2.0,3.0,,1.0,4.0,3.0,,,1.0,1.0,15.0,15.0,,4.0,275.0,75.0,57.0,,1.0,6.0,5.0,7.0,876.0,,1.0,152.0,131.0,46.0,,,,,,154.0,154.0,11.0,13.0,43.0,73.3,1.0,,,,17.0,0.0,290.0,,,,,,2.0,10.0,4.0,5.0,211.0,779.0,8.0,11.0,257.0,52.0,1.0,16.0,5.0,20.0,15.0,3.0,275.0,,649.0,,,9.0,9.0,66.0,,886.0,2.0,0.0,21.0,17.0,3.0,18.0,0.0,1051.0,44.0,20.0,7.0,6.0,10.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060005,31,2020-06-24 20:15:00,31,Crystal Palace,Away,172.0,14.0,,,,4.0,,63.0,6.0,1.0,2.0,5.0,6.0,19.0,235.0,,,14.0,17.0,11.0,2.0,,,,,,,,,,3.0,,,,,,3.0,14.0,7.0,,3.0,53.0,61.0,,,,1.0,14.0,,7.0,,,,,,,13.0,1.0,45.0,48.0,1.0,37.0,16.0,,1.0,26.0,5.0,7.0,,,,,,138.0,,,,,,,16.0,,,,16.0,,16.0,16.0,4.0,2.0,67.0,52.0,17.0,6.0,,2.0,,,301.0,4.0,2.0,50.0,15.0,2.0,,,,,,127.0,127.0,2.0,42.0,11.0,26.7,,,,1.0,14.0,0.0,72.0,2.0,1.0,3.0,,,,3.0,,4.0,21.0,219.0,8.0,2.0,212.0,27.0,37.0,14.0,,,,,41.0,8.0,118.0,,1.0,24.0,6.0,62.0,1.0,330.0,,0.0,3.0,20.0,,14.0,0.0,509.0,,12.0,10.0,,13.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060002,31,2020-06-25 18:00:00,57,Watford,Away,91.0,13.0,4.0,7.0,3.0,3.0,1.0,119.0,,2.0,2.0,5.0,3.0,22.0,203.0,,,23.0,41.0,40.0,1.0,5.0,6.0,,,1.0,,1.0,,,2.0,,,,,1.0,7.0,7.0,2.0,7.0,3.0,36.0,56.0,,,,1.0,12.0,,4.0,1.0,,7.0,14.0,5.0,,8.0,1.0,69.0,72.0,1.0,13.0,11.0,,,70.0,15.0,12.0,,1.0,5.0,4.0,1.0,153.0,,,,,,,4.0,,,,11.0,,4.0,4.0,,2.0,67.0,75.0,23.0,1.0,,3.0,3.0,4.0,310.0,1.0,,48.0,56.0,47.0,,,,,,188.0,188.0,2.0,26.0,17.0,44.8,,,,,12.0,0.0,73.0,4.0,,3.0,,,,6.0,,4.0,72.0,197.0,5.0,6.0,129.0,46.0,13.0,7.0,7.0,30.0,23.0,,133.0,12.0,230.0,,2.0,33.0,5.0,74.0,,329.0,,0.0,10.0,16.0,,37.0,0.0,500.0,12.0,13.0,4.0,7.0,9.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1060002,31,2020-06-25 18:00:00,90,Burnley,Home,149.0,14.0,1.0,4.0,3.0,,,153.0,3.0,,9.0,4.0,8.0,19.0,298.0,,,20.0,40.0,41.0,6.0,,,1.0,,,,,,,8.0,,,1.0,,1.0,9.0,7.0,3.0,7.0,2.0,64.0,64.0,2.0,3.0,,2.0,11.0,,4.0,1.0,,1.0,6.0,3.0,,8.0,,72.0,69.0,2.0,36.0,23.0,,1.0,83.0,13.0,15.0,1.0,1.0,1.0,,,181.0,1.0,,1.0,1.0,,,7.0,1.0,4.0,1.0,23.0,1.0,10.0,10.0,1.0,10.0,86.0,92.0,31.0,7.0,,3.0,4.0,5.0,396.0,1.0,1.0,74.0,66.0,28.0,,,,,,164.0,164.0,1.0,18.0,29.0,55.2,1.0,,,1.0,11.0,0.0,93.0,4.0,,3.0,,,1.0,4.0,,1.0,60.0,289.0,5.0,7.0,175.0,50.0,36.0,12.0,1.0,10.0,9.0,1.0,124.0,6.0,259.0,5.0,,29.0,9.0,85.0,3.0,424.0,,0.0,9.0,11.0,,21.0,1.0,610.0,15.0,9.0,4.0,1.0,8.0,0.0,,1.0,,,,,,,,,,,,,,,,
