season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgLeft,attLgRight,attPenTarget,penGoalsConceded,penaltyConceded,penaltyFaced,attFreekickPost,penaltySave,attPenPost,secondYellow,attPenMiss,attOboxOwnGoal
2025-26,2562181,29,2026-03-04 19:30:00,17,Nott'm Forest,Away,180.0,10.0,1.0,2.0,1.0,3.0,,91.0,8.0,,5.0,7.0,9.0,18.0,269.0,,,5.0,16.0,7.0,4.0,1.0,1.0,3.0,0.0,,,,,,,,,6.0,0.0,,,,,6.0,16.0,5.0,6.0,3.0,64.0,47.0,2.0,1.0,1.0,2.0,7.0,3.0,14.0,2.0,,1.0,7.0,3.0,0.0,5.0,2.0,46.0,42.0,2.0,27.0,16.0,,1.0,0.338457,0.9703,,1.1605,1.522,26.0,6.0,9.0,1.0,,,,,124.0,2.0,,1.0,2.0,,1.0,13.0,2.0,2.0,,16.0,,6.0,6.0,1.0,0.0,5.0,68.0,57.0,28.0,6.0,1.0,2.0,5.0,4.0,301.0,8.0,,0.0,30.0,30.0,12.0,,101.0,101.0,2.0,22.0,17.0,30.1,,,1.0,,13.0,0.0,73.0,4.0,1.0,3.0,,3.0,2.0,,0.0,4.0,35.0,247.0,7.0,7.0,196.0,22.0,27.0,11.0,1.0,11.0,10.0,116623.54,4.0,54.0,7.0,144.0,2.0,,23.0,10.0,47.0,3.0,329.0,,0.0,9.0,20.0,,6.0,4.0,496.0,13.0,18.0,0.0,6.0,1.0,14.0,0.0,,,,,,,,,,,,
2025-26,2562181,29,2026-03-04 19:30:00,43,Man City,Home,215.0,22.0,3.0,4.0,1.0,2.0,,503.0,2.0,,2.0,2.0,13.0,24.0,714.0,,2.0,14.0,7.0,16.0,12.0,2.0,4.0,,0.0,,,1.0,,,,,,16.0,0.0,1.0,,,,7.0,6.0,3.0,16.0,5.0,127.0,49.0,4.0,3.0,2.0,2.0,5.0,6.0,6.0,,,6.0,16.0,3.0,0.0,7.0,2.0,42.0,46.0,2.0,6.0,4.0,,,1.93632,2.1228,0.0596,1.522,1.1605,83.0,10.0,6.0,1.0,,3.0,,1.0,197.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,,1.0,4.0,1.0,6.0,6.0,1.0,0.0,2.0,228.0,46.0,34.0,1.0,1.0,6.0,10.0,7.0,760.0,3.0,1.0,0.0,86.0,130.0,43.0,,114.0,114.0,3.0,16.0,28.0,69.9,1.0,2.0,,,14.0,0.0,222.0,2.0,,2.0,,,8.0,1.0,0.0,3.0,240.0,700.0,5.0,17.0,226.0,32.0,6.0,27.0,5.0,24.0,19.0,120896.1,,272.0,3.0,572.0,,,6.0,13.0,36.0,1.0,774.0,2.0,0.0,21.0,10.0,6.0,17.0,0.0,937.0,46.0,9.0,0.0,14.0,6.0,6.0,0.0,,,,,,,1.0,,,,,
2025-26,2562182,29,2026-03-04 20:15:00,1,Man Utd,Away,158.0,18.0,,2.0,2.0,1.0,1.0,228.0,7.0,,1.0,1.0,13.0,18.0,384.0,,2.0,15.0,22.0,20.0,10.0,,1.0,,0.0,,,,,,,,,12.0,0.0,,,,1.0,7.0,8.0,4.0,8.0,6.0,74.0,49.0,3.0,3.0,1.0,1.0,8.0,5.0,4.0,,,4.0,4.0,5.0,0.0,9.0,,60.0,53.0,1.0,18.0,11.0,,2.0,1.64502,1.4815,,0.7237,2.5331,49.0,16.0,14.0,,,3.0,1.0,,157.0,1.0,1.0,1.0,,1.0,,8.0,0.0,2.0,,11.0,,9.0,9.0,1.0,0.0,1.0,117.0,75.0,40.0,2.0,1.0,3.0,8.0,5.0,444.0,1.0,,0.0,68.0,73.0,31.0,,129.0,129.0,3.0,16.0,23.0,54.9,,,,1.0,18.0,0.0,121.0,2.0,1.0,3.0,1.0,,4.0,,0.0,5.0,110.0,364.0,8.0,11.0,176.0,36.0,18.0,16.0,4.0,14.0,10.0,112274.75,,148.0,6.0,307.0,2.0,,17.0,15.0,47.0,,469.0,,0.0,14.0,12.0,7.0,18.0,3.0,638.0,33.0,11.0,0.0,7.0,4.0,9.0,0.0,,,,1.0,1.0,1.0,,,,,,
2025-26,2562182,29,2026-03-04 20:15:00,4,Newcastle,Home,147.0,19.0,2.0,5.0,3.0,2.0,1.0,149.0,4.0,,1.0,5.0,4.0,32.0,291.0,,,19.0,20.0,22.0,5.0,2.0,1.0,2.0,0.0,,,,,,,,,8.0,1.0,,,,1.0,6.0,8.0,6.0,8.0,4.0,66.0,46.0,2.0,2.0,1.0,1.0,9.0,1.0,7.0,,,2.0,8.0,2.0,0.0,6.0,4.0,53.0,60.0,1.0,30.0,17.0,,1.0,1.05676,2.4822,,2.5331,0.7237,48.0,15.0,16.0,1.0,,4.0,3.0,,136.0,1.0,,,1.0,,1.0,12.0,1.0,,,17.0,1.0,9.0,9.0,2.0,0.0,1.0,91.0,67.0,29.0,4.0,0.0,3.0,5.0,5.0,354.0,5.0,1.0,0.0,48.0,59.0,19.0,1.0,129.0,129.0,2.0,24.0,18.0,45.1,,,,,18.0,0.0,88.0,2.0,2.0,4.0,,2.0,6.0,,1.0,4.0,71.0,280.0,9.0,8.0,164.0,30.0,30.0,10.0,2.0,15.0,13.0,109415.85,3.0,108.0,11.0,232.0,,,29.0,5.0,74.0,,381.0,,1.0,12.0,18.0,,21.0,2.0,574.0,23.0,14.0,0.0,4.0,2.0,14.0,0.0,,,,,,,,,,1.0,,
2025-26,2562183,29,2026-03-05 20:00:00,31,Crystal Palace,Away,224.0,10.0,,2.0,2.0,1.0,,180.0,3.0,,3.0,5.0,9.0,22.0,402.0,,2.0,8.0,23.0,21.0,2.0,,1.0,,0.0,,,,,,,,1.0,5.0,1.0,,,,,9.0,10.0,2.0,8.0,1.0,62.0,31.0,2.0,,3.0,3.0,5.0,3.0,7.0,,1.0,3.0,9.0,5.0,0.0,11.0,1.0,60.0,62.0,3.0,30.0,17.0,,,0.917522,1.7782,,1.5444,1.0932,51.0,14.0,14.0,3.0,,4.0,3.0,,137.0,2.0,,2.0,2.0,,,7.0,2.0,1.0,1.0,17.0,,6.0,6.0,1.0,0.0,3.0,129.0,55.0,29.0,6.0,0.0,1.0,3.0,4.0,443.0,3.0,,0.0,26.0,66.0,30.0,1.0,112.0,112.0,2.0,10.0,16.0,60.0,,,3.0,1.0,8.0,0.0,135.0,3.0,,3.0,,,2.0,,0.0,4.0,63.0,387.0,5.0,4.0,240.0,19.0,30.0,9.0,3.0,20.0,17.0,109118.68,,90.0,4.0,243.0,1.0,,21.0,9.0,49.0,1.0,463.0,,0.0,9.0,24.0,3.0,13.0,2.0,647.0,21.0,10.0,0.0,3.0,3.0,13.0,0.0,,,,,,,,,,,,
2025-26,2562183,29,2026-03-05 20:00:00,6,Spurs,Home,131.0,13.0,2.0,5.0,3.0,1.0,1.0,116.0,2.0,3.0,1.0,5.0,5.0,19.0,242.0,,,14.0,21.0,23.0,5.0,4.0,4.0,,0.0,,,1.0,,,,,,3.0,0.0,,,,1.0,5.0,8.0,1.0,10.0,2.0,41.0,31.0,1.0,,1.0,1.0,2.0,5.0,3.0,,,6.0,6.0,1.0,0.0,14.0,1.0,62.0,60.0,1.0,28.0,17.0,1.0,,0.930484,1.0879,0.1273,1.0932,1.5444,43.0,14.0,13.0,1.0,,4.0,1.0,1.0,104.0,1.0,,1.0,,1.0,,3.0,0.0,,,17.0,,10.0,10.0,2.0,0.0,1.0,74.0,57.0,30.0,3.0,0.0,3.0,7.0,4.0,289.0,3.0,2.0,0.0,26.0,47.0,22.0,,123.0,123.0,3.0,15.0,11.0,40.0,,3.0,,1.0,10.0,0.0,92.0,1.0,,1.0,,,3.0,1.0,0.0,4.0,42.0,226.0,2.0,10.0,141.0,32.0,28.0,17.0,4.0,12.0,8.0,105329.41,,76.0,8.0,182.0,,3.0,12.0,6.0,41.0,1.0,311.0,,1.0,12.0,17.0,2.0,22.0,3.0,504.0,23.0,12.0,0.0,7.0,6.0,10.0,0.0,,,,1.0,1.0,1.0,,,,,,
2025-26,2562187,30,2026-03-14 15:00:00,90,Burnley,Home,87.0,10.0,2.0,6.0,4.0,,1.0,118.0,8.0,1.0,3.0,3.0,5.0,23.0,199.0,,,18.0,22.0,20.0,7.0,3.0,5.0,,0.0,,,,,,,1.0,,6.0,0.0,1.0,,,2.0,5.0,14.0,8.0,12.0,3.0,48.0,50.0,3.0,3.0,,2.0,16.0,8.0,10.0,1.0,,5.0,7.0,5.0,0.0,12.0,1.0,63.0,45.0,2.0,38.0,23.0,,1.0,0.60883,1.3971,,0.2056,0.1692,56.0,11.0,5.0,,1.0,2.0,3.0,,127.0,,,,,,,17.0,0.0,,,23.0,1.0,3.0,3.0,1.0,0.0,3.0,58.0,58.0,25.0,8.0,0.0,4.0,6.0,2.0,261.0,10.0,2.0,0.0,53.0,54.0,32.0,,159.0,159.0,4.0,20.0,19.0,38.0,1.0,,,,28.0,0.0,50.0,2.0,1.0,2.0,2.0,,5.0,2.0,0.0,5.0,61.0,187.0,16.0,10.0,107.0,27.0,38.0,15.0,5.0,20.0,15.0,113048.91,,102.0,7.0,196.0,,1.0,18.0,5.0,57.0,1.0,283.0,1.0,0.0,15.0,13.0,1.0,34.0,1.0,511.0,25.0,21.0,0.0,7.0,5.0,8.0,0.0,,,,,,,,,,,,
2025-26,2562187,30,2026-03-14 15:00:00,91,Bournemouth,Away,191.0,10.0,3.0,7.0,4.0,3.0,1.0,193.0,8.0,,3.0,2.0,11.0,15.0,377.0,,1.0,14.0,20.0,22.0,12.0,4.0,5.0,,0.0,,,,,,,,,15.0,0.0,,1.0,,1.0,2.0,12.0,3.0,14.0,8.0,63.0,60.0,3.0,3.0,,1.0,11.0,9.0,7.0,,,8.0,10.0,9.0,0.0,5.0,2.0,45.0,63.0,1.0,42.0,26.0,,,1.56044,2.5529,,0.1692,0.2056,56.0,5.0,11.0,,,1.0,1.0,,163.0,,,,,,,8.0,0.0,1.0,,26.0,1.0,11.0,11.0,1.0,0.0,3.0,128.0,69.0,41.0,5.0,0.0,10.0,6.0,3.0,450.0,8.0,,0.0,69.0,62.0,43.0,,140.0,140.0,7.0,29.0,21.0,62.0,1.0,,,,29.0,0.0,117.0,1.0,1.0,2.0,,,10.0,1.0,0.0,4.0,101.0,358.0,11.0,16.0,217.0,28.0,42.0,18.0,7.0,26.0,19.0,110376.82,,149.0,5.0,280.0,1.0,,29.0,13.0,54.0,1.0,471.0,2.0,0.0,22.0,20.0,2.0,18.0,0.0,703.0,32.0,9.0,0.0,10.0,8.0,16.0,0.0,,,,,,,,,,,,
2025-26,2562193,30,2026-03-14 15:00:00,36,Brighton,Away,213.0,9.0,1.0,5.0,4.0,3.0,,163.0,8.0,,1.0,5.0,16.0,15.0,371.0,,1.0,7.0,13.0,16.0,9.0,1.0,5.0,2.0,0.0,,,,,,,,,7.0,0.0,,,,,5.0,8.0,6.0,9.0,3.0,79.0,54.0,1.0,1.0,,1.0,8.0,5.0,9.0,1.0,,3.0,7.0,3.0,0.0,2.0,3.0,40.0,56.0,1.0,43.0,21.0,,2.0,1.39922,1.6776,,1.3338,0.7197,54.0,12.0,7.0,,,,,,165.0,,,,,,,12.0,0.0,1.0,,21.0,,12.0,12.0,1.0,0.0,1.0,122.0,77.0,37.0,7.0,1.0,3.0,6.0,4.0,448.0,6.0,,0.0,31.0,62.0,18.0,,131.0,131.0,1.0,21.0,24.0,52.0,,,,,13.0,0.0,105.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,4.0,74.0,357.0,8.0,9.0,244.0,23.0,43.0,12.0,3.0,13.0,10.0,113923.44,2.0,113.0,8.0,240.0,1.0,,31.0,19.0,57.0,1.0,471.0,1.0,0.0,12.0,26.0,1.0,9.0,2.0,652.0,31.0,13.0,0.0,7.0,3.0,17.0,0.0,,,,,,,,,,,,
2025-26,2562193,30,2026-03-14 15:00:00,56,Sunderland,Home,164.0,15.0,1.0,1.0,1.0,,,168.0,3.0,1.0,6.0,4.0,9.0,22.0,332.0,,2.0,17.0,16.0,13.0,6.0,1.0,1.0,,0.0,,,1.0,,,,,,10.0,0.0,,,,1.0,1.0,9.0,3.0,8.0,6.0,69.0,57.0,,,,,5.0,5.0,7.0,,1.0,7.0,9.0,2.0,0.0,16.0,1.0,56.0,40.0,,22.0,8.0,,2.0,0.583441,0.8951,0.0479,0.7197,1.3338,66.0,7.0,12.0,,1.0,4.0,3.0,1.0,161.0,1.0,,1.0,,1.0,,5.0,0.0,,,8.0,,5.0,5.0,,0.0,6.0,103.0,74.0,32.0,3.0,0.0,1.0,5.0,4.0,404.0,5.0,1.0,0.0,49.0,78.0,34.0,,167.0,167.0,3.0,23.0,20.0,48.0,,,,1.0,14.0,0.0,89.0,2.0,1.0,3.0,,,5.0,1.0,0.0,3.0,77.0,320.0,5.0,6.0,179.0,32.0,22.0,19.0,6.0,20.0,14.0,109011.96,,118.0,2.0,263.0,,1.0,24.0,11.0,57.0,3.0,422.0,1.0,0.0,14.0,7.0,4.0,28.0,1.0,619.0,28.0,15.0,0.0,9.0,7.0,4.0,0.0,,,,,,,,,,,,
2025-26,2562185,30,2026-03-14 17:30:00,11,Everton,Away,146.0,10.0,,2.0,2.0,1.0,1.0,94.0,7.0,,2.0,4.0,7.0,14.0,238.0,,,11.0,21.0,17.0,4.0,,3.0,,0.0,,,,,,,,,6.0,0.0,,1.0,,,4.0,12.0,13.0,5.0,4.0,55.0,39.0,,2.0,,4.0,10.0,4.0,7.0,1.0,,3.0,3.0,2.0,0.0,11.0,2.0,56.0,48.0,4.0,33.0,17.0,1.0,,0.132144,1.0548,,0.4285,2.2378,48.0,12.0,11.0,,,2.0,1.0,,136.0,,,,,,,12.0,0.0,,,17.0,1.0,16.0,16.0,3.0,0.0,2.0,73.0,69.0,30.0,8.0,0.0,1.0,3.0,3.0,295.0,9.0,3.0,0.0,61.0,26.0,19.0,,129.0,129.0,2.0,22.0,10.0,35.5,1.0,,,,15.0,0.0,57.0,3.0,2.0,4.0,2.0,,2.0,2.0,0.0,4.0,46.0,226.0,10.0,4.0,174.0,26.0,33.0,10.0,3.0,9.0,6.0,109695.95,,85.0,4.0,156.0,,,28.0,10.0,53.0,1.0,321.0,,0.0,9.0,15.0,,18.0,0.0,521.0,15.0,12.0,0.0,5.0,3.0,8.0,0.0,,,,,,,,,,,,
2025-26,2562185,30,2026-03-14 17:30:00,3,Arsenal,Home,179.0,9.0,1.0,4.0,3.0,3.0,,328.0,2.0,,1.0,5.0,5.0,14.0,503.0,,,11.0,17.0,21.0,14.0,2.0,7.0,1.0,0.0,,,1.0,,,,,,16.0,0.0,,,,,2.0,5.0,4.0,12.0,13.0,80.0,43.0,2.0,,2.0,,6.0,9.0,5.0,,,8.0,9.0,7.0,0.0,6.0,1.0,48.0,56.0,,29.0,17.0,,1.0,0.980336,2.6983,0.0563,2.2378,0.4285,61.0,11.0,12.0,,,2.0,,1.0,150.0,2.0,,,2.0,,1.0,3.0,1.0,,,17.0,,4.0,4.0,,0.0,1.0,184.0,49.0,25.0,3.0,0.0,6.0,12.0,7.0,561.0,3.0,2.0,0.0,58.0,107.0,34.0,,133.0,133.0,5.0,11.0,23.0,64.5,,,,2.0,20.0,0.0,167.0,1.0,2.0,3.0,3.0,1.0,9.0,,2.0,5.0,209.0,484.0,6.0,18.0,197.0,22.0,29.0,16.0,5.0,21.0,16.0,114894.63,1.0,249.0,9.0,405.0,,,18.0,6.0,36.0,2.0,581.0,1.0,0.0,25.0,16.0,1.0,15.0,0.0,774.0,40.0,15.0,0.0,7.0,8.0,12.0,0.0,,,,,,,,,,,,
2025-26,2562188,30,2026-03-14 17:30:00,4,Newcastle,Away,145.0,9.0,1.0,2.0,1.0,,1.0,116.0,4.0,3.0,5.0,3.0,4.0,17.0,259.0,,2.0,13.0,16.0,16.0,5.0,1.0,,1.0,0.0,,,,,,,,,6.0,0.0,,,,1.0,6.0,10.0,12.0,3.0,4.0,53.0,38.0,1.0,,1.0,,6.0,1.0,5.0,,,1.0,7.0,2.0,0.0,4.0,2.0,41.0,47.0,,29.0,16.0,,1.0,0.684947,1.406,,1.4816,0.4396,54.0,10.0,9.0,1.0,,1.0,2.0,,118.0,1.0,,1.0,1.0,,,13.0,1.0,4.0,,16.0,1.0,7.0,7.0,1.0,0.0,5.0,80.0,56.0,22.0,8.0,0.0,1.0,6.0,5.0,307.0,7.0,,0.0,67.0,31.0,22.0,,108.0,108.0,4.0,17.0,9.0,32.9,,,,1.0,13.0,0.0,80.0,1.0,2.0,3.0,,1.0,1.0,,0.0,3.0,66.0,250.0,6.0,7.0,159.0,24.0,29.0,13.0,1.0,12.0,11.0,114327.07,1.0,104.0,2.0,184.0,4.0,3.0,16.0,4.0,51.0,,331.0,,0.0,7.0,16.0,2.0,17.0,2.0,496.0,12.0,11.0,0.0,6.0,1.0,9.0,0.0,,,,,,,,,,,,
2025-26,2562188,30,2026-03-14 17:30:00,8,Chelsea,Home,253.0,14.0,1.0,7.0,6.0,1.0,,374.0,4.0,,6.0,5.0,18.0,17.0,620.0,,2.0,23.0,16.0,16.0,17.0,1.0,2.0,2.0,0.0,1.0,,2.0,,,,,,18.0,0.0,,,1.0,,5.0,3.0,4.0,10.0,12.0,103.0,37.0,2.0,2.0,,2.0,5.0,9.0,6.0,,,8.0,9.0,12.0,0.0,6.0,1.0,47.0,41.0,2.0,22.0,12.0,,1.0,1.31999,1.3865,0.0728,0.4396,1.4816,55.0,9.0,10.0,,,3.0,,2.0,137.0,,,,,,,5.0,0.0,1.0,,12.0,1.0,9.0,9.0,2.0,0.0,6.0,214.0,46.0,36.0,1.0,0.0,7.0,11.0,3.0,659.0,1.0,1.0,0.0,68.0,78.0,38.0,,114.0,114.0,1.0,15.0,15.0,67.1,1.0,,,,11.0,0.0,221.0,1.0,3.0,4.0,2.0,2.0,10.0,1.0,0.0,3.0,204.0,606.0,5.0,18.0,265.0,27.0,22.0,15.0,7.0,28.0,21.0,110115.71,2.0,233.0,3.0,438.0,1.0,,10.0,19.0,28.0,,675.0,1.0,0.0,22.0,11.0,6.0,24.0,2.0,887.0,33.0,20.0,0.0,5.0,8.0,6.0,0.0,,,,,,,1.0,,,,,
2025-26,2562194,30,2026-03-14 20:00:00,21,West Ham,Home,165.0,6.0,1.0,1.0,,,,60.0,5.0,1.0,5.0,5.0,6.0,13.0,224.0,,,14.0,18.0,7.0,,,1.0,,0.0,,,,,,,,,,0.0,,,,,8.0,19.0,5.0,1.0,,47.0,44.0,1.0,,1.0,3.0,12.0,,12.0,,,1.0,2.0,3.0,1.0,6.0,3.0,51.0,41.0,3.0,34.0,19.0,,1.0,0.256503,0.5364,,0.9905,1.8585,32.0,14.0,4.0,,,,,,115.0,1.0,1.0,1.0,,1.0,,10.0,0.0,2.0,1.0,19.0,,12.0,12.0,1.0,0.0,5.0,73.0,47.0,14.0,15.0,0.0,,1.0,1.0,283.0,7.0,,0.0,7.0,58.0,12.0,,118.0,118.0,1.0,25.0,10.0,28.5,,,1.0,,24.0,0.0,69.0,4.0,1.0,5.0,,,,,0.0,3.0,26.0,214.0,12.0,1.0,191.0,27.0,34.0,7.0,1.0,6.0,5.0,113849.13,,52.0,4.0,119.0,2.0,1.0,21.0,7.0,48.0,3.0,304.0,,0.0,1.0,25.0,,21.0,2.0,494.0,6.0,15.0,0.0,5.0,1.0,15.0,0.0,,,,,,,,,,,,
2025-26,2562194,30,2026-03-14 20:00:00,43,Man City,Away,267.0,20.0,5.0,10.0,5.0,,,427.0,2.0,1.0,3.0,1.0,13.0,21.0,684.0,1.0,1.0,16.0,7.0,18.0,13.0,4.0,10.0,,0.0,1.0,1.0,2.0,,,1.0,,,11.0,0.0,,,,1.0,3.0,1.0,,19.0,5.0,131.0,50.0,,1.0,,,12.0,7.0,5.0,,,15.0,12.0,6.0,0.0,12.0,,41.0,51.0,,16.0,7.0,,,1.82601,2.0296,0.0723,1.8585,0.9905,86.0,5.0,13.0,,,3.0,,2.0,198.0,1.0,,,1.0,,,2.0,1.0,,1.0,7.0,1.0,13.0,13.0,1.0,0.0,3.0,215.0,60.0,44.0,1.0,1.0,8.0,10.0,6.0,736.0,,,0.0,124.0,85.0,44.0,,129.0,129.0,3.0,21.0,22.0,71.5,,2.0,,,27.0,0.0,211.0,,,,1.0,,11.0,2.0,0.0,4.0,191.0,665.0,12.0,18.0,281.0,31.0,16.0,25.0,15.0,33.0,18.0,117463.54,,234.0,2.0,507.0,,1.0,8.0,13.0,39.0,2.0,755.0,2.0,0.0,24.0,8.0,1.0,16.0,2.0,966.0,40.0,8.0,0.0,12.0,15.0,7.0,0.0,,,,,,,,,,,,
2025-26,2562189,30,2026-03-15 14:00:00,2,Leeds,Away,79.0,9.0,2.0,4.0,2.0,,,67.0,3.0,2.0,3.0,8.0,,18.0,142.0,,,7.0,38.0,28.0,2.0,3.0,2.0,,0.0,,,,,,,,,3.0,0.0,,,,2.0,3.0,7.0,5.0,7.0,3.0,29.0,38.0,,1.0,,,11.0,3.0,5.0,,,3.0,4.0,6.0,0.0,3.0,,61.0,57.0,,55.0,26.0,,,0.532992,1.116,,0.3586,,50.0,11.0,11.0,,,1.0,1.0,,100.0,,,,,,,7.0,0.0,1.0,1.0,26.0,,6.0,6.0,1.0,0.0,3.0,51.0,62.0,18.0,8.0,0.0,1.0,4.0,3.0,201.0,6.0,,0.0,25.0,36.0,31.0,1.0,139.0,139.0,2.0,15.0,13.0,33.4,,,,,20.0,0.0,48.0,,,,,,4.0,,0.0,2.0,33.0,129.0,11.0,5.0,92.0,22.0,55.0,10.0,3.0,14.0,11.0,106537.31,,80.0,4.0,150.0,1.0,2.0,30.0,,56.0,2.0,228.0,,1.0,10.0,15.0,1.0,24.0,1.0,434.0,20.0,15.0,0.0,4.0,3.0,8.0,0.0,,,,,,,,,,1.0,1.0,
2025-26,2562189,30,2026-03-15 14:00:00,31,Crystal Palace,Home,162.0,10.0,2.0,4.0,2.0,,1.0,206.0,9.0,,4.0,5.0,11.0,27.0,364.0,,,18.0,28.0,38.0,2.0,4.0,5.0,,0.0,,,1.0,,1.0,,,,2.0,0.0,,,,2.0,7.0,7.0,3.0,7.0,5.0,49.0,39.0,,,,2.0,11.0,7.0,4.0,,,8.0,5.0,6.0,0.0,8.0,1.0,57.0,61.0,2.0,51.0,29.0,,1.0,0.482667,0.6737,0.0685,,0.3586,68.0,12.0,10.0,,,3.0,3.0,1.0,154.0,,,,,,,11.0,0.0,1.0,1.0,29.0,,3.0,3.0,1.0,0.0,4.0,132.0,61.0,36.0,3.0,0.0,4.0,2.0,,438.0,2.0,,0.0,63.0,59.0,40.0,,153.0,153.0,3.0,20.0,9.0,66.6,,,,1.0,22.0,0.0,128.0,2.0,1.0,3.0,3.0,,5.0,,0.0,4.0,80.0,345.0,11.0,6.0,184.0,25.0,51.0,12.0,7.0,21.0,14.0,110689.88,,137.0,12.0,300.0,1.0,,21.0,11.0,64.0,5.0,463.0,,0.0,12.0,9.0,2.0,22.0,2.0,676.0,26.0,13.0,0.0,5.0,8.0,8.0,0.0,,,,,1.0,1.0,,,,,,
2025-26,2562191,30,2026-03-15 14:00:00,1,Man Utd,Home,186.0,14.0,2.0,2.0,,2.0,,226.0,4.0,,3.0,4.0,8.0,22.0,410.0,,3.0,11.0,8.0,13.0,11.0,,4.0,3.0,0.0,,,,,,,,1.0,12.0,0.0,,,,,7.0,6.0,3.0,11.0,5.0,74.0,47.0,3.0,2.0,1.0,,4.0,4.0,5.0,,,6.0,10.0,6.0,0.0,10.0,,39.0,40.0,,22.0,9.0,,,0.914406,1.1039,,2.2094,0.8398,56.0,10.0,4.0,,,,,,134.0,2.0,1.0,2.0,1.0,1.0,,6.0,2.0,,,9.0,,12.0,12.0,1.0,0.0,3.0,151.0,47.0,28.0,6.0,2.0,4.0,9.0,6.0,464.0,2.0,1.0,0.0,71.0,62.0,31.0,,115.0,115.0,3.0,23.0,18.0,52.0,,,,,11.0,0.0,120.0,1.0,,1.0,,3.0,6.0,,1.0,2.0,108.0,398.0,4.0,13.0,197.0,31.0,22.0,10.0,5.0,21.0,16.0,108013.54,3.0,144.0,5.0,303.0,,,13.0,9.0,45.0,1.0,479.0,,0.0,16.0,19.0,6.0,11.0,3.0,639.0,20.0,9.0,0.0,4.0,6.0,9.0,0.0,,,,,,,,,,,,
