season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7438004,24,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,3.0,43.0,8.0,51.0,1.0,,7.0,,,1.0,,,,,4.0,15.0,,,,,2.0,,,,3.0,,90.0,2.0,,,,,,19.0,,9.7,,,,,12.0,,,4.0,,55.0,9.0,64.0,3,,92.0,1.0,6.0,9.0,
2017-18,7438004,24,8,Chelsea,Away,31417,47431,Willian,willian,M,False,,,,31.0,6.0,37.0,,,3.0,,,,1.0,,,1.0,3.0,3.0,,,,1.0,1.0,,1.0,,4.0,,81.0,4.0,,,,,,10.0,,8.8,,,,1.0,3.0,2.0,,,,37.0,7.0,42.0,4,,58.0,1.0,1.0,2.0,
2017-18,7438004,24,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,False,1.0,,,12.0,12.0,23.0,2.0,1.0,4.0,,,,,,,,2.0,3.0,,,,,1.0,,,,,,90.0,1.0,,,,,,9.0,,7.5,,,,,1.0,3.0,,1.0,,16.0,14.0,27.0,1,1.0,47.0,1.0,,1.0,1.0
2017-18,7438004,24,8,Chelsea,Away,52741,20310,Willy Caballero,willy-caballero,G,False,,1.0,7.0,3.0,16.0,19.0,,2.0,10.0,,,,,,1.0,,,2.0,,,,,,1.0,,,,,90.0,,,,,,,18.0,2.0,7.3,2.0,3.0,,4.0,,,1.0,24.0,,13.0,24.0,37.0,0,,51.0,,,,
2017-18,7438004,24,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,2.0,10.0,16.0,26.0,1.0,1.0,2.0,,,,1.0,,,2.0,4.0,1.0,,,,,,,,3.0,1.0,,75.0,,,,,,,12.0,,6.6,,,,3.0,,3.0,,3.0,,18.0,16.0,31.0,0,,56.0,1.0,,,
2017-18,7438004,24,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438004,24,8,Chelsea,Away,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,,,,1.0,4.0,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,15.0,,,,,,,2.0,,6.7,,,,,,1.0,,,,2.0,4.0,5.0,0,1.0,8.0,,,,
2017-18,7438004,24,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,9.0,39.0,48.0,,2.0,7.0,,,,,,,,,4.0,,,,,,,,,,,90.0,,,,,,,6.0,,7.3,,,,4.0,,,,4.0,,11.0,43.0,54.0,0,2.0,64.0,,,,1.0
2017-18,7438004,24,8,Chelsea,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,False,,,,10.0,4.0,14.0,7.0,,1.0,,,1.0,,,,3.0,10.0,4.0,,,,1.0,,,,,1.0,,90.0,2.0,,,,,,14.0,,7.2,,,1.0,,1.0,,,1.0,,18.0,4.0,22.0,4,1.0,36.0,3.0,2.0,1.0,
2017-18,7438004,24,8,Chelsea,Away,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,,27.0,27.0,54.0,,2.0,6.0,,,,3.0,,,1.0,6.0,7.0,,,2.0,,,,,2.0,,,90.0,1.0,,,,,,5.0,,7.0,,,,1.0,3.0,,,,,29.0,28.0,57.0,1,2.0,71.0,1.0,,3.0,1.0
2017-18,7438004,24,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,,13.0,37.0,50.0,,1.0,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,58.0,,,,,,,1.0,,6.9,,,,3.0,,,,,,14.0,37.0,51.0,0,,57.0,,,,
2017-18,7438004,24,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,31.0,25.0,56.0,,,8.0,,,,2.0,,,,4.0,5.0,,1.0,2.0,,,,,3.0,,,90.0,,,,,,,6.0,,6.8,,,,1.0,1.0,,,1.0,,32.0,28.0,60.0,0,3.0,71.0,1.0,1.0,1.0,1.0
2017-18,7438004,24,8,Chelsea,Away,285937,,Charly Musonda Jr,charly-musonda-jr,M,True,,,1.0,3.0,5.0,8.0,,,1.0,1.0,,,,,,,,3.0,,,,1.0,,,,,1.0,,9.0,,,,,,,,,7.8,,,,,1.0,,,1.0,,3.0,5.0,8.0,0,1.0,11.0,,1.0,1.0,
2017-18,7438004,24,8,Chelsea,Away,794100,199583,Dujon Sterling,dujon-sterling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438004,24,8,Chelsea,Away,847097,199598,Ethan Ampadu,ethan-ampadu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437968,25,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,1.0,,2.0,21.0,7.0,27.0,,,3.0,,,,2.0,,,1.0,5.0,2.0,,,2.0,,,,,1.0,3.0,,36.0,,,,,,,8.0,,6.6,,,,,,3.0,,4.0,,27.0,7.0,31.0,0,1.0,39.0,1.0,1.0,,1.0
2017-18,7437968,25,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,2.0,26.0,45.0,71.0,1.0,6.0,4.0,,,,1.0,,,,3.0,8.0,,,1.0,,,,,1.0,,,90.0,,,,,,,9.0,,6.8,,,1.0,3.0,,,,4.0,,33.0,46.0,79.0,1,1.0,89.0,,1.0,,1.0
2017-18,7437968,25,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,2.0,32.0,40.0,71.0,1.0,4.0,10.0,,,1.0,2.0,,,,3.0,6.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,24.0,,6.8,,,,,,2.0,,9.0,,49.0,44.0,91.0,1,2.0,110.0,,,,1.0
2017-18,7437968,25,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,1.0,,1.0,29.0,8.0,36.0,1.0,,3.0,,,1.0,,,,6.0,8.0,13.0,,,,,,,,,4.0,,90.0,1.0,,,,,,23.0,,8.1,,,2.0,,10.0,5.0,,2.0,2.0,41.0,8.0,44.0,4,,80.0,4.0,4.0,9.0,
2017-18,7437968,25,8,Chelsea,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437968,25,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,2.0,,3.0,30.0,9.0,37.0,,,11.0,,,1.0,1.0,,,2.0,6.0,5.0,,,,,,,,,4.0,,90.0,1.0,1.0,,,,,17.0,,7.5,,,2.0,1.0,6.0,4.0,,5.0,1.0,37.0,10.0,43.0,4,2.0,68.0,4.0,,3.0,1.0
2017-18,7437968,25,8,Chelsea,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437968,25,8,Chelsea,Home,54330,61603,Danny Drinkwater,danny-drinkwater,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437968,25,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,3.0,,,22.0,17.0,36.0,5.0,4.0,3.0,,,1.0,,,,,6.0,6.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,,16.0,,7.0,,,3.0,,2.0,4.0,,4.0,1.0,29.0,24.0,49.0,4,,74.0,,1.0,1.0,
2017-18,7437968,25,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,1.0,7.0,4.0,20.0,24.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,10.0,,6.1,,2.0,,,,,1.0,17.0,,13.0,21.0,34.0,0,,43.0,,,,
2017-18,7437968,25,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,False,,,,11.0,5.0,16.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,1.0,,54.0,,,,,,,8.0,,6.6,,,,,,,,,,15.0,6.0,21.0,1,,27.0,2.0,1.0,,
2017-18,7437968,25,8,Chelsea,Home,132318,105700,Davide Zappacosta,davide-zappacosta,M,False,1.0,,2.0,7.0,12.0,18.0,2.0,,4.0,,,1.0,,,,1.0,6.0,2.0,,,,,,,,1.0,1.0,,65.0,,,,,,,11.0,,6.4,,,,2.0,3.0,5.0,,2.0,,13.0,13.0,21.0,1,1.0,49.0,,1.0,,1.0
2017-18,7437968,25,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,True,,,3.0,16.0,33.0,49.0,,2.0,8.0,,,,,,,1.0,1.0,4.0,,,,,,,,,,,62.0,1.0,1.0,,,,,8.0,,6.7,,,,2.0,,,,5.0,,22.0,34.0,56.0,1,2.0,66.0,,,,
2017-18,7437968,25,8,Chelsea,Home,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,6.0,20.0,21.0,41.0,,3.0,7.0,,,1.0,2.0,,,,5.0,6.0,1.0,,1.0,,,,,,,,90.0,1.0,1.0,,,,,8.0,,6.2,,,,,3.0,,,6.0,,24.0,22.0,46.0,2,2.0,56.0,1.0,,1.0,2.0
2017-18,7437968,25,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,2.0,3.0,11.0,14.0,,1.0,1.0,,,,1.0,,,,1.0,4.0,,,,,,,,1.0,,,28.0,,,,,,,2.0,,6.7,,,,,,,,3.0,,4.0,12.0,16.0,0,1.0,21.0,,2.0,,1.0
2017-18,7437968,25,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,43.0,25.0,68.0,,2.0,7.0,,,,1.0,,,2.0,3.0,9.0,,,,,,,,1.0,1.0,,90.0,,,,,,,11.0,,7.0,,,,1.0,3.0,,,5.0,,47.0,28.0,75.0,0,4.0,94.0,1.0,,3.0,2.0
2017-18,7437968,25,8,Chelsea,Home,847097,199598,Ethan Ampadu,ethan-ampadu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437968,25,8,Chelsea,Home,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,1.0,6.0,3.0,9.0,,,,,,1.0,,,,,,5.0,,,,,,,,,,,25.0,1.0,,,,,,8.0,,7.0,,,,,5.0,2.0,,2.0,,11.0,3.0,12.0,2,,24.0,3.0,,5.0,
2017-18,7437995,26,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,7.0,29.0,22.0,51.0,,,2.0,,,,3.0,,,,4.0,2.0,,,,,,,,,,,56.0,1.0,,,,,,13.0,,6.3,,,,1.0,1.0,1.0,,10.0,,37.0,23.0,59.0,1,2.0,70.0,2.0,,,2.0
2017-18,7437995,26,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,6.0,14.0,43.0,57.0,2.0,5.0,3.0,,,,1.0,,,,3.0,9.0,,,,,,,,2.0,,,90.0,,2.0,,,,,10.0,,6.8,,,,3.0,,,,11.0,,21.0,46.0,67.0,0,2.0,83.0,,2.0,,2.0
2017-18,7437995,26,8,Chelsea,Away,21300,41270,David Luiz,david-luiz,D,False,,,3.0,14.0,35.0,49.0,4.0,1.0,7.0,,,,1.0,,,1.0,7.0,2.0,,2.0,1.0,,,,,1.0,,,90.0,,,,,,,19.0,,5.5,,,,4.0,,,,13.0,,28.0,36.0,64.0,0,1.0,78.0,2.0,,,1.0
2017-18,7437995,26,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,1.0,30.0,42.0,71.0,2.0,,2.0,,,,2.0,,,,5.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,6.0,,6.4,,,,1.0,,2.0,,3.0,,33.0,44.0,75.0,0,4.0,93.0,,1.0,,
2017-18,7437995,26,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,5.0,21.0,9.0,30.0,,1.0,2.0,1.0,,,1.0,,,2.0,5.0,8.0,,,,,1.0,,,,2.0,,90.0,1.0,,,,,,11.0,,7.9,,,,,6.0,1.0,,5.0,1.0,26.0,10.0,35.0,1,,52.0,1.0,3.0,4.0,
2017-18,7437995,26,8,Chelsea,Away,31417,47431,Willian,willian,M,False,,,,5.0,5.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,4.0,,6.6,,,1.0,,,,,,,8.0,6.0,14.0,1,,16.0,,,,
2017-18,7437995,26,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,False,,,,15.0,11.0,26.0,3.0,1.0,6.0,,,,,,,1.0,4.0,5.0,,,2.0,,,,,,1.0,,90.0,,,,,,,14.0,,6.4,,,,2.0,4.0,3.0,,4.0,,25.0,13.0,35.0,0,,55.0,1.0,,4.0,
2017-18,7437995,26,8,Chelsea,Away,35428,49579,Pedro,pedro,F,False,,,1.0,5.0,11.0,16.0,2.0,,6.0,,,,,,,1.0,5.0,4.0,,,,,,,,1.0,,,64.0,,,,,,,13.0,,6.6,,,1.0,,3.0,,,2.0,,10.0,12.0,22.0,1,,36.0,4.0,3.0,1.0,
2017-18,7437995,26,8,Chelsea,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,2.0,5.0,6.0,11.0,4.0,4.0,3.0,,1.0,1.0,,,,1.0,6.0,4.0,,,1.0,,,,,,1.0,,26.0,1.0,,,,,,6.0,,6.3,,,,1.0,1.0,,,2.0,,8.0,7.0,15.0,2,,22.0,,,,
2017-18,7437995,26,8,Chelsea,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437995,26,8,Chelsea,Away,54330,61603,Danny Drinkwater,danny-drinkwater,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437995,26,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,1.0,6.0,2.0,13.0,15.0,,1.0,11.0,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,90.0,,,,1.0,1.0,,11.0,1.0,5.8,,4.0,,1.0,,,1.0,17.0,,6.0,20.0,26.0,0,,43.0,,,,
2017-18,7437995,26,8,Chelsea,Away,132318,105700,Davide Zappacosta,davide-zappacosta,M,False,,,1.0,12.0,23.0,35.0,1.0,,6.0,,,1.0,1.0,,,1.0,4.0,3.0,,,,,,,,,,,90.0,,,,,,,12.0,,6.1,,,,2.0,1.0,2.0,,1.0,,17.0,24.0,39.0,1,2.0,56.0,2.0,1.0,,1.0
2017-18,7437995,26,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437995,26,8,Chelsea,Away,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,,2.0,6.0,8.0,2.0,2.0,3.0,,,,,,,2.0,6.0,5.0,,1.0,2.0,,,,,,,,30.0,,,,,,,7.0,,4.9,,,,4.0,1.0,,,,,4.0,8.0,12.0,0,2.0,28.0,1.0,,1.0,1.0
2017-18,7437995,26,8,Chelsea,Away,155997,109533,Emerson,emerson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437995,26,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,25.0,18.0,43.0,,1.0,10.0,,,,3.0,,,3.0,6.0,6.0,,,,,,,,4.0,,,90.0,,1.0,,,,,12.0,,6.6,,,,2.0,2.0,,,3.0,,31.0,18.0,49.0,0,3.0,69.0,3.0,,2.0,3.0
2017-18,7437995,26,8,Chelsea,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437966,27,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,1.0,,5.0,55.0,34.0,88.0,1.0,1.0,9.0,,,,2.0,,,,4.0,8.0,,,2.0,,,,,1.0,2.0,,90.0,,,,,,,13.0,,7.5,,,,1.0,,2.0,,8.0,,66.0,35.0,99.0,0,3.0,113.0,1.0,4.0,,2.0
2017-18,7437966,27,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,10.0,10.0,2.0,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,16.0,,,,,,,,,6.6,,,,,,,,,,,10.0,10.0,0,1.0,12.0,,,,1.0
2017-18,7437966,27,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,2.0,,3.0,24.0,30.0,52.0,2.0,4.0,2.0,1.0,,,,,,,3.0,5.0,,,1.0,,,,,3.0,2.0,,90.0,,,,,,,11.0,,7.8,,,,4.0,,4.0,,5.0,,35.0,30.0,61.0,0,1.0,75.0,,,,1.0
2017-18,7437966,27,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,1.0,,8.0,47.0,6.0,52.0,1.0,1.0,5.0,1.0,,1.0,3.0,,,3.0,8.0,7.0,,,,,2.0,,,,5.0,,90.0,2.0,,,,,,12.0,,9.4,,,,,6.0,1.0,,10.0,,50.0,10.0,59.0,3,,77.0,1.0,1.0,5.0,
2017-18,7437966,27,8,Chelsea,Home,31417,47431,Willian,willian,M,True,,,,8.0,2.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,5.0,,6.6,,,,,,,,,,9.0,5.0,14.0,0,,15.0,1.0,,,
2017-18,7437966,27,8,Chelsea,Home,31585,49013,Victor Moses,victor-moses,F,False,,,,15.0,9.0,24.0,5.0,,3.0,,,,,,,,6.0,5.0,,1.0,,,1.0,,,,1.0,,90.0,2.0,,,,,,18.0,,7.3,,,2.0,,2.0,4.0,,5.0,,26.0,14.0,36.0,4,2.0,58.0,,2.0,1.0,
2017-18,7437966,27,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,,,,25.0,7.0,32.0,4.0,,8.0,,,1.0,1.0,,,,7.0,12.0,,1.0,1.0,,,,,2.0,3.0,,80.0,,,,,,,15.0,,7.8,,,,1.0,6.0,1.0,,1.0,,33.0,12.0,44.0,1,5.0,64.0,1.0,2.0,5.0,2.0
2017-18,7437966,27,8,Chelsea,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,15.0,4.0,19.0,,4.0,4.0,1.0,1.0,2.0,,,,1.0,2.0,8.0,,,,1.0,,,,1.0,1.0,,61.0,1.0,,,,,,19.0,,7.4,,,3.0,1.0,3.0,,,2.0,1.0,27.0,6.0,33.0,6,,51.0,3.0,2.0,2.0,
2017-18,7437966,27,8,Chelsea,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437966,27,8,Chelsea,Home,54330,61603,Danny Drinkwater,danny-drinkwater,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437966,27,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,6.0,3.0,14.0,17.0,,,7.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,9.0,1.0,7.2,1.0,1.0,,1.0,,,,15.0,,10.0,16.0,26.0,0,,33.0,,,,
2017-18,7437966,27,8,Chelsea,Home,125407,88482,Álvaro Morata,alvaro-morata,F,True,,,,7.0,2.0,9.0,4.0,,,,,1.0,,,,,5.0,,,,1.0,1.0,,,,,2.0,,29.0,1.0,,,,,,4.0,,6.9,,,,1.0,,,,,,8.0,3.0,11.0,2,,16.0,1.0,,,
2017-18,7437966,27,8,Chelsea,Home,132318,105700,Davide Zappacosta,davide-zappacosta,M,False,1.0,,,21.0,12.0,32.0,,,7.0,,1.0,,2.0,,,1.0,5.0,6.0,,,1.0,,,,,,1.0,,90.0,2.0,,,,,,12.0,,6.7,,,,,4.0,2.0,,1.0,,24.0,15.0,37.0,2,3.0,66.0,2.0,,3.0,
2017-18,7437966,27,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,5.0,18.0,35.0,53.0,2.0,4.0,3.0,,,,1.0,,,1.0,6.0,5.0,,,2.0,,,,,1.0,,,90.0,,,,,,,8.0,,6.8,,,,5.0,,1.0,,7.0,,24.0,36.0,59.0,0,1.0,71.0,,,,1.0
2017-18,7437966,27,8,Chelsea,Home,155997,109533,Emerson,emerson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437966,27,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,4.0,11.0,27.0,38.0,3.0,2.0,8.0,,,1.0,,,,,4.0,5.0,,1.0,1.0,,,,,,,,74.0,,,,,,,4.0,,7.0,,,1.0,6.0,2.0,,,5.0,,12.0,28.0,40.0,2,1.0,56.0,2.0,,2.0,1.0
2017-18,7437966,27,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,5.0,29.0,21.0,50.0,1.0,,5.0,,,,5.0,,,1.0,9.0,6.0,,,2.0,,,,,1.0,,,90.0,,,,,,,6.0,,6.6,,,,,2.0,,,5.0,,32.0,22.0,54.0,0,4.0,64.0,1.0,,2.0,2.0
2017-18,7437966,27,8,Chelsea,Home,847097,199598,Ethan Ampadu,ethan-ampadu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437955,28,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,3.0,10.0,6.0,16.0,2.0,,2.0,,,,3.0,,,,5.0,1.0,,,,,,,,,,,9.0,,,,,,,4.0,,6.3,,,,,,1.0,,4.0,,12.0,7.0,18.0,0,1.0,22.0,,,,1.0
2017-18,7437955,28,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437955,28,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,3.0,15.0,45.0,60.0,2.0,,9.0,,,,1.0,,,,4.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,9.0,,6.8,,,,1.0,,,,9.0,,20.0,49.0,69.0,0,5.0,82.0,,1.0,,3.0
2017-18,7437955,28,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,3.0,44.0,4.0,48.0,,,3.0,1.0,,,1.0,,,2.0,3.0,7.0,,,,1.0,,,,,4.0,,73.0,1.0,,,,,,12.0,,8.2,,,,,4.0,1.0,,3.0,,48.0,5.0,52.0,1,,69.0,5.0,3.0,4.0,
2017-18,7437955,28,8,Chelsea,Away,31417,47431,Willian,willian,M,False,,,1.0,34.0,13.0,47.0,1.0,,12.0,,,,2.0,,,3.0,9.0,13.0,,,1.0,,1.0,,,,1.0,,90.0,3.0,,,,,,24.0,,8.5,,,1.0,2.0,10.0,5.0,,1.0,1.0,46.0,17.0,58.0,4,1.0,91.0,3.0,4.0,8.0,
2017-18,7437955,28,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,False,,,,10.0,10.0,20.0,1.0,3.0,5.0,,,,1.0,,,,5.0,9.0,,,1.0,,,,,,,,78.0,1.0,,,,,,19.0,,6.7,,,,1.0,3.0,3.0,,2.0,1.0,23.0,11.0,31.0,1,4.0,56.0,,1.0,1.0,2.0
2017-18,7437955,28,8,Chelsea,Away,35428,49579,Pedro,pedro,F,True,,,,4.0,1.0,5.0,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,17.0,,,,,,,4.0,,6.3,,,,,,1.0,,1.0,,7.0,1.0,7.0,0,,9.0,1.0,,,
2017-18,7437955,28,8,Chelsea,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,5.0,,5.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,12.0,,,,,,,2.0,,6.6,,,,,,,,,1.0,7.0,,7.0,1,1.0,10.0,,,,
2017-18,7437955,28,8,Chelsea,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437955,28,8,Chelsea,Away,54330,61603,Danny Drinkwater,danny-drinkwater,M,False,,,4.0,27.0,21.0,48.0,1.0,,8.0,,,,1.0,,,,4.0,5.0,,,2.0,,,,,2.0,,,81.0,1.0,,,,,,12.0,,7.0,,,,2.0,1.0,,,7.0,,33.0,26.0,59.0,1,3.0,72.0,,1.0,1.0,2.0
2017-18,7437955,28,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,2.0,,2.0,19.0,15.0,32.0,,,3.0,1.0,,1.0,,,,,3.0,1.0,,,2.0,,,,,,2.0,,90.0,,,,,,,7.0,,7.0,,,2.0,,1.0,2.0,,2.0,1.0,21.0,16.0,35.0,3,1.0,49.0,,,,
2017-18,7437955,28,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,2.0,,26.0,26.0,1.0,,9.0,,,,,,,,1.0,,,,,,,1.0,,,,,90.0,,,,,,,4.0,1.0,6.6,3.0,3.0,,1.0,,,,6.0,,3.0,27.0,30.0,0,,42.0,,,,
2017-18,7437955,28,8,Chelsea,Away,125407,88482,Álvaro Morata,alvaro-morata,F,False,,,2.0,16.0,5.0,21.0,3.0,2.0,3.0,,1.0,1.0,1.0,,,4.0,13.0,5.0,,,3.0,,,,1.0,,2.0,,90.0,1.0,,,,,,15.0,,6.2,,,1.0,,3.0,,,4.0,2.0,20.0,5.0,25.0,3,,44.0,5.0,2.0,1.0,
2017-18,7437955,28,8,Chelsea,Away,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437955,28,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,7.0,24.0,31.0,,1.0,4.0,,,,,,,2.0,3.0,2.0,,,1.0,,,,,,,,90.0,,1.0,,,,,8.0,,6.4,,,,1.0,,1.0,,6.0,,12.0,25.0,36.0,0,1.0,42.0,,,,
